arm,seed,t,g1,p1,g2,p2,C12,C23,n3,n3_common,b3bar,n1,n2
SA_abab,7,0,0.00588618267484921,-1.1040413852609943,1.1822825484328323,-2.2586919483160877,0.3847766350387758,30.01845914180569,3.281757155819531,0.3400640511105512,0.011370332445949316,33.34420634268723,32.969408969708994
SA_abab,7,1,0.055957064077559356,-0.32845447189522475,0.29585219530910556,-0.6900823372112852,8.235538045038112,30.671816159702686,37.6840158678428,0.34006371286880555,0.011370051745325327,76.12444400680582,67.95349881800283
SA_abab,7,5,0.20003464005889757,0.0932995106297759,0.2624132688977213,-0.3650405835012872,44.54697028878334,37.76762939651381,53.77165508763065,0.34006592698331584,0.011368533515269518,135.56996040397473,91.07939260659242
SA_abab,7,10,0.2572550163294455,0.27818880412745384,0.28432804263598815,-0.29595107564318746,67.83823028002121,43.79513007095711,57.79587590721409,0.34006545894643714,0.01136624813079834,168.85603631660769,101.1044853033464
SA_abab,7,25,0.32803181267223847,0.5238859570943257,0.32384975430511753,-0.1261828949319524,111.61059338179679,58.406603481914516,63.49206147792786,0.34007842089281026,0.011358315660618245,232.78591648946622,121.33653169900525
SA_abab,7,50,0.3573273140788406,0.782597553832381,0.3745098686702854,0.027534186638045684,157.5764405162418,79.34290155064554,72.46088465220046,0.34008770507944663,0.01134455367719056,308.45199998722154,151.1536800271731
SA_abab,8,0,-0.00189291346250691,-1.088884938630505,1.188552813390888,-2.26278426058753,-0.01885747662078785,30.505240588724583,3.322374218170401,0.3709451843979255,0.01425551762804389,33.446015595947166,33.474311966512715
SA_abab,8,1,0.05517539190021781,-0.30729982315819926,0.3070325367065476,-0.7063328110515052,8.057700747378448,31.18836837094142,37.68919134963441,0.3709444583650555,0.014255392225459218,76.42054253743652,68.42565881692869
SA_abab,8,5,0.1892812237430952,0.10754332456075005,0.26813395423289066,-0.37991788153659883,42.71139071982407,38.47339051111422,53.56103101096747,0.37094697553527745,0.014253281650599092,134.2094116755037,91.56207402195042
SA_abab,8,10,0.23869163186074122,0.25069060022704925,0.2801213307313002,-0.2889015976548964,64.34988467729778,44.30543160052403,58.73105738130619,0.3709462487527543,0.014250577613711356,166.79678227328978,102.531778148293
SA_abab,8,25,0.3110223406093642,0.5095573717578226,0.3319761602479244,-0.09392722605879483,106.5666365020557,59.305347564194136,64.4097682926558,0.3709397048829676,0.01424269936978817,229.56084824643995,123.13780312018181
SA_abab,8,50,0.34257116262778475,0.7404167671199469,0.38832731834828726,0.04874971284109088,151.28289364304794,80.73453469265107,70.69295827814989,0.37093138881288434,0.014229801460169255,301.79562786470945,150.767519857193
SA_abab,9,0,0.010811924837083405,-1.111563961565897,1.1302563499764013,-2.2629733125887537,0.35812464825244916,29.917020113694814,3.401524504512703,0.39587339227920326,0.024643320334143938,33.30751063157035,32.95985870800733
SA_abab,9,1,0.05867969548708585,-0.36264694785987706,0.31386602229295607,-0.7693495661551641,8.021934692006852,30.500524438598653,36.289489349074735,0.3958771398195032,0.02464293495286256,74.25626314792345,66.31034819358507
SA_abab,9,5,0.19618918117885398,0.0713060496211172,0.2855858384055353,-0.4644643273253637,42.848629861829195,37.86723443975791,51.30312993812821,0.3958814281295206,0.02464125838596374,131.46944399357457,88.6923538360624
SA_abab,9,10,0.2491602411482779,0.24199547022989457,0.2918845828600046,-0.3260594984915277,65.79278631918336,43.9145355789325,55.99028507452768,0.39588915389507806,0.024638588121160866,165.08911513926554,99.39545588674352
SA_abab,9,25,0.3234706655701033,0.4975632552804335,0.34386014814790045,-0.15747090810415332,109.46261804606686,59.49579468682339,61.72024462206984,0.3959176619428044,0.0246317055542022,229.9125286498636,120.61886443457263
SA_abab,9,50,0.35748528156707143,0.7460209057822944,0.3989288408317731,-0.027845037984910975,153.41561456683957,81.07618155630382,67.91318731115231,0.39594750536470646,0.024618573021143675,301.3958033590472,148.26024860526758
