model,condition,seed,update,valid,self_operation_valid,initial_S_target_jump,initial_prediction_rms,S,A,rho,sham_S,sham_rho,S_difference,S_difference_ratio,C_S,C_S_geometry,C_S_readout,C_output,C_output_c_only,prediction_difference_ratio,z_other_rms,z_other_rms_over_sigma,z_other_mean,v_other_rms,z_population_difference,force_z_population_difference,force_b_population_difference,loss,sham_loss
snake1,pulse_minus,4,2000,True,True,-9.470778659217931,9.32179981746331,11.789843813256375,40.28648614871556,0.29265009039842177,9.332899275694354,0.6089827202873705,2.4569445375620216,-0.2594237101265873,1.553444571864843,0.3911358739401647,1.1623086979246782,1.1556745674206206,0.028769090048209385,0.017739149492018116,1.6454352387661713,0.7142089596641455,0.812359175539905,0.3431190327750016,-1.2515183168428021,-0.0014864215322700966,-0.00036554644573400256,0.03444292855969092,0.08901549645286957
snake1,pulse_minus,5,0,True,True,-25.647982169856057,17.7987763268044,-33.16931798857792,50.56649274037231,0.655954490632401,-7.5213358187218615,0.30183729470657666,-25.64798216985606,1.0,0.0,0.0,0.0,-0.0,0.0,1.0,0.0,0.0,0.0,0.0,-2.4045426023145717,103.98181735188336,12.575720377260883,330.6780397838028,0.3272002187533256
snake1,pulse_minus,5,1,True,True,-25.647982169856057,17.7987763268044,-7.241729155490612,30.559424368076314,0.23697204071211606,-7.032850234634067,0.2872735833858225,-0.20887892085654514,0.008144068389989738,0.06747470199223077,-0.14110468095794088,0.20857938295017162,0.3901317988357903,0.007390008892034639,1.7364241866425976,1.1341169185082736,0.37732479097408117,0.09094463020872778,0.25273508978883724,-2.0198098781126035,34.73600611440061,4.2366481383145835,951.7245753574134,0.14282081116514017
snake1,pulse_minus,5,2,True,True,-25.647982169856057,17.7987763268044,-104.28441319343423,113.96917584715264,0.9150229649224899,-6.922422145226289,0.28370550795602106,-97.36199104820794,3.796087754717678,-0.08656492558855075,0.03628850242450987,-0.12285342801306061,-0.2134680341236245,-0.005321087573719345,2.0440628916790313,0.9681515186857732,0.3221075036071632,-0.18402307990629596,0.341207901322833,-1.8912866554893206,306.26804850192445,37.29975860303574,1323.6808452514324,0.12613984915974313
snake1,pulse_minus,5,5,True,True,-25.647982169856057,17.7987763268044,-2.5219598218011683,4.4622725846958025,0.5651738601650426,-6.830983658079897,0.280325707771179,4.309023836278729,-0.16800634871553763,-0.19892223992088648,-0.1420726844111539,-0.05684955550973258,-0.031532413657961916,-0.0015867305027521524,0.1780588098623182,1.130111292312471,0.3759921046854051,-0.317568649048475,0.6455295799929154,-0.612788504607827,-5.513702062694468,-0.6766362941997484,10.375468461984372,0.10450983517295995
snake1,pulse_minus,5,10,True,True,-25.647982169856057,17.7987763268044,-4.720646683259065,6.782277256400238,0.6960267922996406,-6.764552695346849,0.27754948336308577,2.043906012087784,-0.07969071401219141,-0.19793496459490106,-0.11602280223856291,-0.08191216235633819,-0.06091934501705486,-0.003952377452727964,0.07240799995149251,1.1577802475642602,0.3851976659344029,-0.3194279918170886,0.6377145342261216,-0.6545120170603425,-0.4740054077185814,-0.044781146105627445,1.9069173563700823,0.0902061777395522
snake1,pulse_minus,5,20,True,True,-25.647982169856057,17.7987763268044,-4.32311535685483,6.689640702457675,0.6462402913906244,-6.725039541463888,0.2753745766026133,2.401924184609058,-0.09364963562053731,-0.19647356489724507,-0.1028451216906658,-0.09362844320657931,-0.07970596604733775,-0.004503368265193349,0.059301257604265356,1.19418250181727,0.3973088272731023,-0.33282181039566183,0.6180620974497212,-0.6721862701327109,-0.5689417928087611,-0.06032267723655087,1.3728988015668526,0.08345310220747662
snake1,pulse_minus,5,50,True,True,-25.647982169856057,17.7987763268044,-3.704778559138674,6.557665940042981,0.56495384074328,-6.720168096195786,0.2735313459745082,3.0153895370571115,-0.11756829512307924,-0.19397928167957712,-0.10069782121885597,-0.09328146046072114,-0.10543125240446413,-0.005015034620249935,0.04854922156010412,1.3148151859788841,0.437443756567512,-0.4324086106648739,0.586093010341609,-0.7591589872220215,-0.9080832797298439,-0.10636595914990546,0.9876562352491616,0.08076548556801938
snake1,pulse_minus,5,100,True,True,-25.647982169856057,17.7987763268044,-3.120996509187832,6.43476328919582,0.48502118398482313,-6.704814240291954,0.270596240632139,3.5838177311041224,-0.13973098185151442,-0.19416167997170014,-0.12179913893878117,-0.07236254103291898,-0.12048527192071706,-0.005163005375919292,0.03966529707125235,1.476047036116988,0.49108617487456296,-0.5943781299991274,0.5418789913020636,-0.919788400988222,-0.7816619473491581,-0.09330244865054488,0.7149337309442612,0.07853942720819126
snake1,pulse_minus,5,200,True,True,-25.647982169856057,17.7987763268044,-2.8295694096085415,7.096257415544155,0.39874108898733696,-6.672664739284482,0.26496273944371307,3.8430953296759403,-0.14984006555465834,-0.19273763521569884,-0.14009936960683875,-0.05263826560886009,-0.13115258071496405,-0.004873454686851082,0.026774836807914853,1.562490247703616,0.5198461432788388,-0.7131972467060628,0.47698030681181364,-1.125555322449039,-0.3230671812651364,-0.040949490428589475,0.40774014923454327,0.07518094168083
snake1,pulse_minus,5,500,True,True,-25.647982169856057,17.7987763268044,-2.6644409914272003,9.104381564672089,0.2926548028002345,-6.5679067444748185,0.2497737895824913,3.9034657530476182,-0.1521938734671822,-0.19084411226888398,-0.14893927625568507,-0.04190483601319892,-0.1436986385849873,-0.003774981206889552,0.020109949731438204,1.5612302109341831,0.5194269244991109,-0.7476123803127153,0.3989908222573259,-1.226405567439275,-0.010014847893327324,-0.0037193514046886867,0.25245777195576663,0.0680975951588321
snake1,pulse_minus,5,1000,True,True,-25.647982169856057,17.7987763268044,-2.0908085069094637,11.392840486091014,0.18351951029789576,-6.374049040192349,0.22882795372884648,4.283240533282886,-0.16700107263474925,-0.19104764470327257,-0.15986579210201377,-0.031181852601258837,-0.15564559254285748,-0.0024365368813829835,0.01563088268377371,1.543673851481759,0.513585860361416,-0.7277195935789961,0.3347163486109478,-1.2282356665642993,0.0009959416606028964,-0.0012511396823263788,0.17124906605400467,0.06007050381753776
snake1,pulse_minus,5,2000,True,True,-25.647982169856057,17.7987763268044,-1.3831363885720491,14.550434308445045,0.09505808275216084,-6.048291109995581,0.19985161832831796,4.665154721423532,-0.18189168607994682,-0.19760367855885982,-0.18294481555770764,-0.014658863001152166,-0.16977128324395438,-0.0003063171697834431,0.011980943687831399,1.524651894310492,0.5072571865744073,-0.7137831810324645,0.2902014739360507,-1.2310623279293427,-0.0023957617101514925,-0.0012369857004874913,0.11878191915274555,0.049930565895594685
snake1,pulse_minus,6,0,True,True,-21.403428142361903,16.68951613783241,-17.2533582285071,20.42926680147561,0.8445412356776743,4.150069913854802,0.34003914131849006,-21.403428142361903,1.0,0.0,0.0,0.0,-0.0,0.0,1.0,0.0,0.0,0.0,0.0,-2.6346317955895673,81.2938578029489,7.183815889215319,280.978434120797,0.1515019356466571
snake1,pulse_minus,6,1,True,True,-21.403428142361903,16.68951613783241,-6.160264210173178,12.489827719428222,0.4932225126364827,4.223195495225655,0.34370833056647426,-10.383459705398833,0.4851306826333943,-0.1678228083632646,-0.008887159282582503,-0.15893564908068214,0.3344792628764371,0.007390447014579136,0.2393791771087635,0.8693158009332015,0.2639657814464869,-0.07522736272473957,0.28005895021463384,-2.3338445217186563,-2.7844502039732704,-0.18569123468135254,17.40103107032469,0.13505673162026882
snake1,pulse_minus,6,2,True,True,-21.403428142361903,16.68951613783241,-6.239415288855455,12.084347962332801,0.5163220480164805,4.273867492082604,0.3465419532172147,-10.51328278093806,0.49119620983192186,-0.16939337731841292,-0.010362362051537167,-0.15903101526687577,0.31460089859865725,0.007616108386948491,0.21695467081073208,0.8884104383464747,0.2697638250122673,-0.08539492336537552,0.2431451136868242,-2.3441469874733576,-2.590173141408605,-0.17927023986217588,14.287198918534115,0.12644414710326551
snake1,pulse_minus,6,5,True,True,-21.403428142361903,16.68951613783241,-7.06902736732405,12.556530534460357,0.5629761619201809,4.371088035789801,0.35281482977593687,-11.44011540311385,0.534499208585724,-0.21099964108450023,-0.018737191344592636,-0.1922624497399076,0.31979809010971855,0.008902005283865562,0.18745964769174459,1.0278762023568822,0.3121122895662521,-0.11258324919458493,0.22294314849256996,-2.3662886101405807,-0.9661456160242565,-0.04730562665896767,10.71428990388966,0.11516629314986233
snake1,pulse_minus,6,10,True,True,-21.403428142361903,16.68951613783241,-8.009839222843514,13.056466444336671,0.6134767976459538,4.467510226630089,0.36007401818087753,-12.477349449473603,0.5829603260974019,-0.2568372658251074,-0.02845156302539862,-0.22838570279970888,0.32848322491518295,0.010611673989792226,0.17043660204403166,1.1576465173005868,0.3515167528877509,-0.12057069475760357,0.22535147050679627,-2.373174075996529,0.24152251642482553,0.04716480903618668,8.916254777833489,0.10871870930792019
snake1,pulse_minus,6,20,True,True,-21.403428142361903,16.68951613783241,-8.925493392105933,13.310907613362344,0.670539804749749,4.5798271279734415,0.3693896824767673,-13.505320520079374,0.6309886636033549,-0.3011176806299103,-0.03670419409930968,-0.2644134865306006,0.338983613492993,0.01347424611591178,0.157085651876591,1.273282476743903,0.3866293510540354,-0.09323550352002419,0.23613289724320155,-2.3510727087335916,0.8882872182269445,0.09931246816231941,7.597014953633726,0.10376920456316778
snake1,pulse_minus,6,50,True,True,-21.403428142361903,16.68951613783241,-8.550017071276406,12.319249643980486,0.6940371628441,4.718060199067918,0.3811308912122245,-13.268077270344325,0.6199043060809496,-0.28448386707597767,-0.012212470251340334,-0.2722713968246373,0.3568940751004146,0.020659323929540164,0.1321392418998158,1.3835587382790737,0.42011448904402715,0.11042836156922009,0.2614959918822053,-2.182716891860025,2.1712374609039116,0.22245710342349195,5.444500172750196,0.1000563765973067
snake1,pulse_minus,6,100,True,True,-21.403428142361903,16.68951613783241,-6.82061060084299,11.683509259094354,0.5837809899053984,4.779032067825578,0.3862097900964787,-11.599642668668569,0.5419525597261883,-0.18269185586167092,0.049459960750003425,-0.23215181661167428,0.43414531401307843,0.028474416092824244,0.0921311575073747,1.8473693360128838,0.5609495305128925,0.5214644647792535,0.31261132206696607,-1.8657215987117308,0.8595391672945267,0.08597656928279543,2.79597918686731,0.0983872430377951
snake1,pulse_minus,6,200,True,True,-21.403428142361903,16.68951613783241,-9.204428386931202,16.238706425189292,0.5668202962677741,4.810414284915998,0.38857968354912553,-14.0148426718472,0.6547942964383761,-0.21434884921216021,0.06420799720558848,-0.2785568464177488,0.5727157287484316,0.037118424742779,0.05836384052054733,2.091041730428024,0.6349401032595066,0.686299589351532,0.4432949811478887,-1.8923301847893839,-0.34082895902633703,-0.028806631183297328,1.2727949484721837,0.09697337158607187
snake1,pulse_minus,6,500,True,True,-21.403428142361903,16.68951613783241,-22.16830250925375,32.816476256116964,0.6755235490928614,4.832694383597382,0.38869370702529243,-27.00099689285113,1.2615267382990136,-0.6603480355133852,-0.008844736967064287,-0.651503298546321,0.7363772055913745,0.04630101007670556,0.03187496408185667,2.1054216892941433,0.6393065453225506,0.5287396922956296,0.6134397109874797,-2.0757979972676788,-0.04136484908192731,-0.0011379025134906325,0.47367736220924006,0.09429771910058878
snake1,pulse_minus,6,1000,True,True,-21.403428142361903,16.68951613783241,-35.59129359881322,49.698986760356654,0.7161372075940047,4.879232464931072,0.3884659306694952,-40.470526063744295,1.8908431768294434,-1.141343464161678,-0.09181790966415135,-1.0495255544975268,0.840125058992439,0.051370699333001604,0.020718067308389716,2.235096979012075,0.6786821544486564,0.4715751388818556,0.6924309870680461,-2.1234736638224403,-0.012294069034600076,-0.0015600789566122687,0.22758406032370593,0.0906572548521441
snake1,pulse_minus,6,2000,True,True,-21.403428142361903,16.68951613783241,-42.53363743041749,62.395247746644706,0.6816807203510901,4.996590324862674,0.3892797180543047,-47.530227755280166,2.220682941028863,-1.242362017908473,-0.07649942900328566,-1.165862588905187,0.9476035426708886,0.05943039067041811,0.028391029299928965,2.2818418558973463,0.6928761308406588,0.5358456009840142,0.8276010916067238,-2.084036393025868,-1.150763429565237,-0.10984132901145567,0.22534819264249484,0.0846907340610474
snake1,pulse_minus,7,0,True,True,-5.482098575805102,6.560435750731325,-15.032992466457227,19.635449699230172,0.7656046944036433,-9.550893890652123,0.5528055144545433,-5.482098575805104,1.0,0.0,0.0,0.0,-0.0,0.0,1.0,0.0,0.0,0.0,0.0,-1.5786768394171184,-33.60144475743957,-2.9869450698781477,43.207380985194774,0.053925561073514344
snake1,pulse_minus,7,1,True,True,-5.482098575805102,6.560435750731325,-23.321582908698357,29.145121519840828,0.8001882199332042,-9.552817178085704,0.5530388324978828,-13.768765730612653,2.511586674376895,-1.9616380650250897,-0.6979210261712614,-1.2637170388538284,0.6885485678539213,0.007369643392253905,0.19395833726411704,0.4843201007256063,0.2454309019466848,-0.2693874725530574,0.17277174798979666,-1.703002185019645,3.23465010009361,0.293885336862348,1.7704064306586078,0.0497492921088247
snake1,pulse_minus,7,2,True,True,-5.482098575805102,6.560435750731325,-22.63348872308161,28.36938829505582,0.7978137733419561,-9.555811506187192,0.5532528185894008,-13.077677216894417,2.3855239076896426,-1.8277596240136578,-0.5995627635698761,-1.2281968604437816,0.6701428734650982,0.007496743444159389,0.18537617674883689,0.4618269956505349,0.23403244241984392,-0.25696992869605234,0.17243206022410448,-1.6910339796492988,1.4547692426176297,0.13493893606483737,1.6041040860773546,0.04645027872911443
snake1,pulse_minus,7,5,True,True,-5.482098575805102,6.560435750731325,-22.033379679220207,27.66009683163314,0.7965763754674204,-9.564018165871325,0.5537304585431421,-12.469361513348883,2.2745598863146355,-1.714464219217853,-0.4431239453281624,-1.2713402738896902,0.6795666645270035,0.008314920705968955,0.1676975113448981,0.445482469869356,0.2257497969166826,-0.2480246641915701,0.1848193441574088,-1.6745739359695768,1.2833061478412462,0.11873405490227693,1.2928659250402106,0.0400597982166722
snake1,pulse_minus,7,10,True,True,-5.482098575805102,6.560435750731325,-21.462757020189425,26.950910900443343,0.796364809318425,-9.573071110199724,0.5541167673580969,-11.889685909989701,2.168820159940954,-1.6006168372716811,-0.2739107587977507,-1.3267060784739304,0.6900789623577813,0.009395023861002088,0.1482595986922652,0.42618105140439116,0.2159687357226303,-0.23935364040730947,0.2015906858992133,-1.654970359253067,0.7836891834558117,0.07350624767007784,1.004499362447979,0.03534111427670668
snake1,pulse_minus,7,20,True,True,-5.482098575805102,6.560435750731325,-21.350816754458112,26.66261907872007,0.8007771738935653,-9.581650820863672,0.5541358600874778,-11.76916593359444,2.1468358824368665,-1.5588819162161502,-0.12499397058700941,-1.433887945629141,0.7068932917510189,0.01098705916052915,0.12470314047222128,0.39515208966752013,0.20024470103123518,-0.23737046024195174,0.22710378406013942,-1.6326341500688861,0.5149564591591683,0.048491006009226886,0.71899136568565,0.03246733316335118
snake1,pulse_minus,7,50,True,True,-5.482098575805102,6.560435750731325,-21.63352356587184,26.824203313653317,0.8064926780084664,-9.586361625757915,0.5529427825325003,-12.047161940113925,2.197545661306295,-1.5681671041752057,0.05247297756940975,-1.6206400817446152,0.7234298364456725,0.013791507480530511,0.08441964445726974,0.29497496018119335,0.1494795909162027,-0.2145534745611234,0.2732451987870731,-1.551633820259274,0.9842140096266977,0.0875500175051768,0.3425829642703637,0.03067829480616751
snake1,pulse_minus,7,100,True,True,-5.482098575805102,6.560435750731325,-21.140895547131,26.514746814789902,0.7973259444943531,-9.58746814710774,0.5512862730314588,-11.553427400023258,2.1074826073018063,-1.4689396630300628,0.21475556632519124,-1.6836952293552545,0.7094113516441403,0.015734817263127178,0.037459453729010585,0.16041368699162628,0.08129019593438996,-0.12650702101605818,0.3025764750612026,-1.3784944540963937,0.6306167780175719,0.055390769633271456,0.08827021618664715,0.029905592500180635
