env,endpoint,family,contrast,seed,c,se,m,state,note
pmnist,report,FD,p_late_cnorm_t60_120,1,0.46196261,nan,nan,,
pmnist,report,FD,confound_Ephi_l1,1,-0.2740926716,nan,nan,,
pmnist,report,FD,occ_B0_l1,1,0.2298369141,nan,nan,,
pmnist,report,FD,occ_B1_l1,1,0.1816923828,nan,nan,,
pmnist,report,FD,occ_B2_l1,1,0.5155791016,nan,nan,,
pmnist,report,FD,occ_B3_l1,1,0.07289160156,nan,nan,,
pmnist,report,FD,pabs1_l1,1,0.1337060547,nan,nan,,
pmnist,report,FD,confound_Ephi_l2,1,-0.5368837652,nan,nan,,
pmnist,report,FD,occ_B0_l2,1,0.1737851562,nan,nan,,
pmnist,report,FD,occ_B1_l2,1,0.09331347656,nan,nan,,
pmnist,report,FD,occ_B2_l2,1,0.4197285156,nan,nan,,
pmnist,report,FD,occ_B3_l2,1,0.3131728516,nan,nan,,
pmnist,report,FD,pabs1_l2,1,0.06866601562,nan,nan,,
pmnist,report,FD,confound_floor_const,1,-inf,nan,nan,,
pmnist,report,FD,confound_h_minus_inf,1,inf,nan,nan,,
pmnist,report,FD,realized_Gbar_l1,1,0.3058460226,nan,nan,,
pmnist,report,FD,realized_Gbar_l2,1,0.2134517401,nan,nan,,
pmnist,report,FD,p_late_cnorm_t60_120,2,0.462693496,nan,nan,,
pmnist,report,FD,confound_Ephi_l1,2,-0.2280131369,nan,nan,,
pmnist,report,FD,occ_B0_l1,2,0.2286660156,nan,nan,,
pmnist,report,FD,occ_B1_l1,2,0.1785117187,nan,nan,,
pmnist,report,FD,occ_B2_l1,2,0.5129394531,nan,nan,,
pmnist,report,FD,occ_B3_l1,2,0.0798828125,nan,nan,,
pmnist,report,FD,pabs1_l1,2,0.1291884766,nan,nan,,
pmnist,report,FD,confound_Ephi_l2,2,-0.5512529,nan,nan,,
pmnist,report,FD,occ_B0_l2,2,0.1727548828,nan,nan,,
pmnist,report,FD,occ_B1_l2,2,0.08495800781,nan,nan,,
pmnist,report,FD,occ_B2_l2,2,0.3952089844,nan,nan,,
pmnist,report,FD,occ_B3_l2,2,0.347078125,nan,nan,,
pmnist,report,FD,pabs1_l2,2,0.06260839844,nan,nan,,
pmnist,report,FD,confound_floor_const,2,-inf,nan,nan,,
pmnist,report,FD,confound_h_minus_inf,2,inf,nan,nan,,
pmnist,report,FD,realized_Gbar_l1,2,0.3033229056,nan,nan,,
pmnist,report,FD,realized_Gbar_l2,2,0.2087473516,nan,nan,,
pmnist,report,LR02,p_late_cnorm_t60_120,0,0.4542585944,nan,nan,,
pmnist,report,LR02,occ_B0_l1,0,0.1776513672,nan,nan,,
pmnist,report,LR02,occ_B1_l1,0,0.239890625,nan,nan,,
pmnist,report,LR02,occ_B2_l1,0,0.5564003906,nan,nan,,
pmnist,report,LR02,occ_B3_l1,0,0.02605761719,nan,nan,,
pmnist,report,LR02,pabs1_l1,0,0.15471875,nan,nan,,
pmnist,report,LR02,occ_B0_l2,0,0.2342509766,nan,nan,,
pmnist,report,LR02,occ_B1_l2,0,0.2215595703,nan,nan,,
pmnist,report,LR02,occ_B2_l2,0,0.5099912109,nan,nan,,
pmnist,report,LR02,occ_B3_l2,0,0.03419824219,nan,nan,,
pmnist,report,LR02,pabs1_l2,0,0.1570625,nan,nan,,
pmnist,report,LR02,confound_floor_const,0,-inf,nan,nan,,
pmnist,report,LR02,confound_h_minus_inf,0,0,nan,nan,,
pmnist,report,LR02,realized_Gbar_l1,0,0.3421210962,nan,nan,,
pmnist,report,LR02,realized_Gbar_l2,0,0.3874007835,nan,nan,,
pmnist,report,LR02,p_late_cnorm_t60_120,1,0.4570068419,nan,nan,,
pmnist,report,LR02,occ_B0_l1,1,0.1682021484,nan,nan,,
pmnist,report,LR02,occ_B1_l1,1,0.2318193359,nan,nan,,
pmnist,report,LR02,occ_B2_l1,1,0.5754619141,nan,nan,,
pmnist,report,LR02,occ_B3_l1,1,0.02451660156,nan,nan,,
pmnist,report,LR02,pabs1_l1,1,0.1462841797,nan,nan,,
pmnist,report,LR02,occ_B0_l2,1,0.2271503906,nan,nan,,
pmnist,report,LR02,occ_B1_l2,1,0.217203125,nan,nan,,
pmnist,report,LR02,occ_B2_l2,1,0.5248486328,nan,nan,,
pmnist,report,LR02,occ_B3_l2,1,0.03079785156,nan,nan,,
pmnist,report,LR02,pabs1_l2,1,0.1505957031,nan,nan,,
pmnist,report,LR02,confound_floor_const,1,-inf,nan,nan,,
pmnist,report,LR02,confound_h_minus_inf,1,0,nan,nan,,
pmnist,report,LR02,realized_Gbar_l1,1,0.3345617212,nan,nan,,
pmnist,report,LR02,realized_Gbar_l2,1,0.3817203148,nan,nan,,
pmnist,report,LR02,p_late_cnorm_t60_120,2,0.454860401,nan,nan,,
pmnist,report,LR02,occ_B0_l1,2,0.1729394531,nan,nan,,
pmnist,report,LR02,occ_B1_l1,2,0.2382050781,nan,nan,,
pmnist,report,LR02,occ_B2_l1,2,0.5661591797,nan,nan,,
pmnist,report,LR02,occ_B3_l1,2,0.02269628906,nan,nan,,
pmnist,report,LR02,pabs1_l1,2,0.1513808594,nan,nan,,
pmnist,report,LR02,occ_B0_l2,2,0.2380869141,nan,nan,,
pmnist,report,LR02,occ_B1_l2,2,0.2221767578,nan,nan,,
pmnist,report,LR02,occ_B2_l2,2,0.5036601563,nan,nan,,
pmnist,report,LR02,occ_B3_l2,2,0.03607617188,nan,nan,,
pmnist,report,LR02,pabs1_l2,2,0.1594082031,nan,nan,,
pmnist,report,LR02,confound_floor_const,2,-inf,nan,nan,,
pmnist,report,LR02,confound_h_minus_inf,2,0,nan,nan,,
pmnist,report,LR02,realized_Gbar_l1,2,0.338351565,nan,nan,,
pmnist,report,LR02,realized_Gbar_l2,2,0.3904695335,nan,nan,,
pmnist,report,LRtw0,p_late_cnorm_t60_120,0,0.4818683868,nan,nan,,
pmnist,report,LRtw0,confound_Ephi_l1,0,-0.1020940146,nan,nan,,
pmnist,report,LRtw0,confound_Eh_l1,0,0,nan,nan,,
pmnist,report,LRtw0,occ_B0_l1,0,0.1491005859,nan,nan,,
pmnist,report,LRtw0,occ_B1_l1,0,0.1764873047,nan,nan,,
pmnist,report,LRtw0,occ_B2_l1,0,0.5915546875,nan,nan,,
pmnist,report,LRtw0,occ_B3_l1,0,0.08285742188,nan,nan,,
pmnist,report,LRtw0,pabs1_l1,0,0.1121738281,nan,nan,,
pmnist,report,LRtw0,confound_Ephi_l2,0,0.1330003188,nan,nan,,
pmnist,report,LRtw0,confound_Eh_l2,0,0,nan,nan,,
pmnist,report,LRtw0,occ_B0_l2,0,0.1945751953,nan,nan,,
pmnist,report,LRtw0,occ_B1_l2,0,0.1811738281,nan,nan,,
pmnist,report,LRtw0,occ_B2_l2,0,0.5523251953,nan,nan,,
pmnist,report,LRtw0,occ_B3_l2,0,0.07192578125,nan,nan,,
pmnist,report,LRtw0,pabs1_l2,0,0.1235488281,nan,nan,,
pmnist,report,LRtw0,confound_floor_const,0,-inf,nan,nan,,
pmnist,report,LRtw0,confound_h_minus_inf,0,0,nan,nan,,
pmnist,report,LRtw0,realized_Gbar_l1,0,0.2341905286,nan,nan,,
pmnist,report,LRtw0,realized_Gbar_l2,0,0.275117677,nan,nan,,
pmnist,report,LRtw0,p_late_cnorm_t60_120,1,0.4769654114,nan,nan,,
pmnist,report,LRtw0,confound_Ephi_l1,1,-0.1152376905,nan,nan,,
pmnist,report,LRtw0,confound_Eh_l1,1,0,nan,nan,,
pmnist,report,LRtw0,occ_B0_l1,1,0.1414970703,nan,nan,,
pmnist,report,LRtw0,occ_B1_l1,1,0.1739511719,nan,nan,,
pmnist,report,LRtw0,occ_B2_l1,1,0.6169726562,nan,nan,,
pmnist,report,LRtw0,occ_B3_l1,1,0.06757910156,nan,nan,,
pmnist,report,LRtw0,pabs1_l1,1,0.1086757813,nan,nan,,
pmnist,report,LRtw0,confound_Ephi_l2,1,0.2308374057,nan,nan,,
pmnist,report,LRtw0,confound_Eh_l2,1,0,nan,nan,,
pmnist,report,LRtw0,occ_B0_l2,1,0.2159335938,nan,nan,,
pmnist,report,LRtw0,occ_B1_l2,1,0.193984375,nan,nan,,
pmnist,report,LRtw0,occ_B2_l2,1,0.5432939453,nan,nan,,
pmnist,report,LRtw0,occ_B3_l2,1,0.04678808594,nan,nan,,
pmnist,report,LRtw0,pabs1_l2,1,0.133984375,nan,nan,,
pmnist,report,LRtw0,confound_floor_const,1,-inf,nan,nan,,
pmnist,report,LRtw0,confound_h_minus_inf,1,0,nan,nan,,
pmnist,report,LRtw0,realized_Gbar_l1,1,0.2273473646,nan,nan,,
pmnist,report,LRtw0,realized_Gbar_l2,1,0.2943402355,nan,nan,,
pmnist,report,LRtw0,p_late_cnorm_t60_120,2,0.4799543425,nan,nan,,
pmnist,report,LRtw0,confound_Ephi_l1,2,-0.182183789,nan,nan,,
pmnist,report,LRtw0,confound_Eh_l1,2,0,nan,nan,,
pmnist,report,LRtw0,occ_B0_l1,2,0.1288984375,nan,nan,,
pmnist,report,LRtw0,occ_B1_l1,2,0.1678710938,nan,nan,,
pmnist,report,LRtw0,occ_B2_l1,2,0.6167402344,nan,nan,,
pmnist,report,LRtw0,occ_B3_l1,2,0.08649023438,nan,nan,,
pmnist,report,LRtw0,pabs1_l1,2,0.1026328125,nan,nan,,
pmnist,report,LRtw0,confound_Ephi_l2,2,0.1588862378,nan,nan,,
pmnist,report,LRtw0,confound_Eh_l2,2,0,nan,nan,,
pmnist,report,LRtw0,occ_B0_l2,2,0.2018613281,nan,nan,,
pmnist,report,LRtw0,occ_B1_l2,2,0.1899521484,nan,nan,,
pmnist,report,LRtw0,occ_B2_l2,2,0.5466142578,nan,nan,,
pmnist,report,LRtw0,occ_B3_l2,2,0.06157226562,nan,nan,,
pmnist,report,LRtw0,pabs1_l2,2,0.1294716797,nan,nan,,
pmnist,report,LRtw0,confound_floor_const,2,-inf,nan,nan,,
pmnist,report,LRtw0,confound_h_minus_inf,2,0,nan,nan,,
pmnist,report,LRtw0,realized_Gbar_l1,2,0.216008595,nan,nan,,
pmnist,report,LRtw0,realized_Gbar_l2,2,0.2816751965,nan,nan,,
pmnist,report,LRtw1,p_late_cnorm_t60_120,0,0.4790833242,nan,nan,,
pmnist,report,LRtw1,confound_Ephi_l1,0,-0.0492023162,nan,nan,,
pmnist,report,LRtw1,confound_Eh_l1,0,0,nan,nan,,
pmnist,report,LRtw1,occ_B0_l1,0,0.1641689453,nan,nan,,
pmnist,report,LRtw1,occ_B1_l1,0,0.1771064453,nan,nan,,
pmnist,report,LRtw1,occ_B2_l1,0,0.5710488281,nan,nan,,
pmnist,report,LRtw1,occ_B3_l1,0,0.08767578125,nan,nan,,
pmnist,report,LRtw1,pabs1_l1,0,0.1162089844,nan,nan,,
pmnist,report,LRtw1,confound_Ephi_l2,0,0.1792703085,nan,nan,,
pmnist,report,LRtw1,confound_Eh_l2,0,0,nan,nan,,
pmnist,report,LRtw1,occ_B0_l2,0,0.2008359375,nan,nan,,
pmnist,report,LRtw1,occ_B1_l2,0,0.1747265625,nan,nan,,
pmnist,report,LRtw1,occ_B2_l2,0,0.5385605469,nan,nan,,
pmnist,report,LRtw1,occ_B3_l2,0,0.08587695313,nan,nan,,
pmnist,report,LRtw1,pabs1_l2,0,0.1211992188,nan,nan,,
pmnist,report,LRtw1,confound_floor_const,0,-inf,nan,nan,,
pmnist,report,LRtw1,confound_h_minus_inf,0,0,nan,nan,,
pmnist,report,LRtw1,realized_Gbar_l1,0,0.247752052,nan,nan,,
pmnist,report,LRtw1,realized_Gbar_l2,0,0.2807523449,nan,nan,,
pmnist,report,LRtw1,p_late_cnorm_t60_120,1,0.481180592,nan,nan,,
pmnist,report,LRtw1,confound_Ephi_l1,1,-0.1835547079,nan,nan,,
pmnist,report,LRtw1,confound_Eh_l1,1,0,nan,nan,,
pmnist,report,LRtw1,occ_B0_l1,1,0.1284482422,nan,nan,,
pmnist,report,LRtw1,occ_B1_l1,1,0.1717519531,nan,nan,,
pmnist,report,LRtw1,occ_B2_l1,1,0.6211748047,nan,nan,,
pmnist,report,LRtw1,occ_B3_l1,1,0.078625,nan,nan,,
pmnist,report,LRtw1,pabs1_l1,1,0.1051933594,nan,nan,,
pmnist,report,LRtw1,confound_Ephi_l2,1,0.1883762961,nan,nan,,
pmnist,report,LRtw1,confound_Eh_l2,1,0,nan,nan,,
pmnist,report,LRtw1,occ_B0_l2,1,0.20628125,nan,nan,,
pmnist,report,LRtw1,occ_B1_l2,1,0.1991503906,nan,nan,,
pmnist,report,LRtw1,occ_B2_l2,1,0.5482832031,nan,nan,,
pmnist,report,LRtw1,occ_B3_l2,1,0.04628515625,nan,nan,,
pmnist,report,LRtw1,pabs1_l2,1,0.1357285156,nan,nan,,
pmnist,report,LRtw1,confound_floor_const,1,-inf,nan,nan,,
pmnist,report,LRtw1,confound_h_minus_inf,1,0,nan,nan,,
pmnist,report,LRtw1,realized_Gbar_l1,1,0.2156034193,nan,nan,,
pmnist,report,LRtw1,realized_Gbar_l2,1,0.2856531262,nan,nan,,
pmnist,report,LRtw1,p_late_cnorm_t60_120,2,0.4844952822,nan,nan,,
pmnist,report,LRtw1,confound_Ephi_l1,2,-0.2515622676,nan,nan,,
pmnist,report,LRtw1,confound_Eh_l1,2,0,nan,nan,,
pmnist,report,LRtw1,occ_B0_l1,2,0.1101787109,nan,nan,,
pmnist,report,LRtw1,occ_B1_l1,2,0.1627695312,nan,nan,,
pmnist,report,LRtw1,occ_B2_l1,2,0.6369492187,nan,nan,,
pmnist,report,LRtw1,occ_B3_l1,2,0.09010253906,nan,nan,,
pmnist,report,LRtw1,pabs1_l1,2,0.09536035156,nan,nan,,
pmnist,report,LRtw1,confound_Ephi_l2,2,0.1695572711,nan,nan,,
pmnist,report,LRtw1,confound_Eh_l2,2,0,nan,nan,,
pmnist,report,LRtw1,occ_B0_l2,2,0.2102226563,nan,nan,,
pmnist,report,LRtw1,occ_B1_l2,2,0.2039765625,nan,nan,,
pmnist,report,LRtw1,occ_B2_l2,2,0.5373310547,nan,nan,,
pmnist,report,LRtw1,occ_B3_l2,2,0.04846972656,nan,nan,,
pmnist,report,LRtw1,pabs1_l2,2,0.1406533203,nan,nan,,
pmnist,report,LRtw1,confound_floor_const,2,-inf,nan,nan,,
pmnist,report,LRtw1,confound_h_minus_inf,2,0,nan,nan,,
pmnist,report,LRtw1,realized_Gbar_l1,2,0.1991608412,nan,nan,,
pmnist,report,LRtw1,realized_Gbar_l2,2,0.2892003918,nan,nan,,
pmnist,report,LRtw2,p_late_cnorm_t60_120,0,0.4875674331,nan,nan,,
pmnist,report,LRtw2,confound_Ephi_l1,0,-0.1455941902,nan,nan,,
pmnist,report,LRtw2,confound_Eh_l1,0,0,nan,nan,,
pmnist,report,LRtw2,occ_B0_l1,0,0.1380634766,nan,nan,,
pmnist,report,LRtw2,occ_B1_l1,0,0.1708476563,nan,nan,,
pmnist,report,LRtw2,occ_B2_l1,0,0.6044355469,nan,nan,,
pmnist,report,LRtw2,occ_B3_l1,0,0.08665332031,nan,nan,,
pmnist,report,LRtw2,pabs1_l1,0,0.1063193359,nan,nan,,
pmnist,report,LRtw2,confound_Ephi_l2,0,0.1380131811,nan,nan,,
pmnist,report,LRtw2,confound_Eh_l2,0,0,nan,nan,,
pmnist,report,LRtw2,occ_B0_l2,0,0.1959892578,nan,nan,,
pmnist,report,LRtw2,occ_B1_l2,0,0.177984375,nan,nan,,
pmnist,report,LRtw2,occ_B2_l2,0,0.5487578125,nan,nan,,
pmnist,report,LRtw2,occ_B3_l2,0,0.07726855469,nan,nan,,
pmnist,report,LRtw2,pabs1_l2,0,0.121796875,nan,nan,,
pmnist,report,LRtw2,confound_floor_const,0,-inf,nan,nan,,
pmnist,report,LRtw2,confound_h_minus_inf,0,0,nan,nan,,
pmnist,report,LRtw2,realized_Gbar_l1,0,0.2242571302,nan,nan,,
pmnist,report,LRtw2,realized_Gbar_l2,0,0.2763903332,nan,nan,,
pmnist,report,LRtw2,p_late_cnorm_t60_120,1,0.4753863465,nan,nan,,
pmnist,report,LRtw2,confound_Ephi_l1,1,-0.1130540938,nan,nan,,
pmnist,report,LRtw2,confound_Eh_l1,1,0,nan,nan,,
pmnist,report,LRtw2,occ_B0_l1,1,0.1427978516,nan,nan,,
pmnist,report,LRtw2,occ_B1_l1,1,0.1685810547,nan,nan,,
pmnist,report,LRtw2,occ_B2_l1,1,0.6033232422,nan,nan,,
pmnist,report,LRtw2,occ_B3_l1,1,0.08529785156,nan,nan,,
pmnist,report,LRtw2,pabs1_l1,1,0.1050947266,nan,nan,,
pmnist,report,LRtw2,confound_Ephi_l2,1,0.1146517653,nan,nan,,
pmnist,report,LRtw2,confound_Eh_l2,1,0,nan,nan,,
pmnist,report,LRtw2,occ_B0_l2,1,0.1810800781,nan,nan,,
pmnist,report,LRtw2,occ_B1_l2,1,0.1650859375,nan,nan,,
pmnist,report,LRtw2,occ_B2_l2,1,0.5656826172,nan,nan,,
pmnist,report,LRtw2,occ_B3_l2,1,0.08815136719,nan,nan,,
pmnist,report,LRtw2,pabs1_l2,1,0.1109160156,nan,nan,,
pmnist,report,LRtw2,confound_floor_const,1,-inf,nan,nan,,
pmnist,report,LRtw2,confound_h_minus_inf,1,0,nan,nan,,
pmnist,report,LRtw2,realized_Gbar_l1,1,0.2285180677,nan,nan,,
pmnist,report,LRtw2,realized_Gbar_l2,1,0.2629720715,nan,nan,,
pmnist,report,LRtw2,p_late_cnorm_t60_120,2,0.485940569,nan,nan,,
pmnist,report,LRtw2,confound_Ephi_l1,2,-0.1849271002,nan,nan,,
pmnist,report,LRtw2,confound_Eh_l1,2,0,nan,nan,,
pmnist,report,LRtw2,occ_B0_l1,2,0.1275361328,nan,nan,,
pmnist,report,LRtw2,occ_B1_l1,2,0.1615986328,nan,nan,,
pmnist,report,LRtw2,occ_B2_l1,2,0.6215537109,nan,nan,,
pmnist,report,LRtw2,occ_B3_l1,2,0.08931152344,nan,nan,,
pmnist,report,LRtw2,pabs1_l1,2,0.099078125,nan,nan,,
pmnist,report,LRtw2,confound_Ephi_l2,2,0.1216529667,nan,nan,,
pmnist,report,LRtw2,confound_Eh_l2,2,0,nan,nan,,
pmnist,report,LRtw2,occ_B0_l2,2,0.1941640625,nan,nan,,
pmnist,report,LRtw2,occ_B1_l2,2,0.1909355469,nan,nan,,
pmnist,report,LRtw2,occ_B2_l2,2,0.5554326172,nan,nan,,
pmnist,report,LRtw2,occ_B3_l2,2,0.05946777344,nan,nan,,
pmnist,report,LRtw2,pabs1_l2,2,0.1300488281,nan,nan,,
pmnist,report,LRtw2,confound_floor_const,2,-inf,nan,nan,,
pmnist,report,LRtw2,confound_h_minus_inf,2,0,nan,nan,,
pmnist,report,LRtw2,realized_Gbar_l1,2,0.2147825208,nan,nan,,
pmnist,report,LRtw2,realized_Gbar_l2,2,0.2747476575,nan,nan,,
pmnist,report,LRtw3,p_late_cnorm_t60_120,0,0.4781008849,nan,nan,,
pmnist,report,LRtw3,confound_Ephi_l1,0,-0.07275307283,nan,nan,,
pmnist,report,LRtw3,confound_Eh_l1,0,0,nan,nan,,
pmnist,report,LRtw3,occ_B0_l1,0,0.1525791016,nan,nan,,
pmnist,report,LRtw3,occ_B1_l1,0,0.1817402344,nan,nan,,
pmnist,report,LRtw3,occ_B2_l1,0,0.5849550781,nan,nan,,
pmnist,report,LRtw3,occ_B3_l1,0,0.08072558594,nan,nan,,
pmnist,report,LRtw3,pabs1_l1,0,0.1139306641,nan,nan,,
pmnist,report,LRtw3,confound_Ephi_l2,0,0.144165316,nan,nan,,
pmnist,report,LRtw3,confound_Eh_l2,0,0,nan,nan,,
pmnist,report,LRtw3,occ_B0_l2,0,0.1952451172,nan,nan,,
pmnist,report,LRtw3,occ_B1_l2,0,0.1862753906,nan,nan,,
pmnist,report,LRtw3,occ_B2_l2,0,0.5466347656,nan,nan,,
pmnist,report,LRtw3,occ_B3_l2,0,0.07184472656,nan,nan,,
pmnist,report,LRtw3,pabs1_l2,0,0.1270117188,nan,nan,,
pmnist,report,LRtw3,confound_floor_const,0,-inf,nan,nan,,
pmnist,report,LRtw3,confound_h_minus_inf,0,0,nan,nan,,
pmnist,report,LRtw3,realized_Gbar_l1,0,0.2373211927,nan,nan,,
pmnist,report,LRtw3,realized_Gbar_l2,0,0.2757206067,nan,nan,,
pmnist,report,LRtw3,p_late_cnorm_t60_120,1,0.47319712,nan,nan,,
pmnist,report,LRtw3,confound_Ephi_l1,1,0.003032637851,nan,nan,,
pmnist,report,LRtw3,confound_Eh_l1,1,0,nan,nan,,
pmnist,report,LRtw3,occ_B0_l1,1,0.1609335937,nan,nan,,
pmnist,report,LRtw3,occ_B1_l1,1,0.1761484375,nan,nan,,
pmnist,report,LRtw3,occ_B2_l1,1,0.6033398438,nan,nan,,
pmnist,report,LRtw3,occ_B3_l1,1,0.059578125,nan,nan,,
pmnist,report,LRtw3,pabs1_l1,1,0.1109941406,nan,nan,,
pmnist,report,LRtw3,confound_Ephi_l2,1,0.09270972478,nan,nan,,
pmnist,report,LRtw3,confound_Eh_l2,1,0,nan,nan,,
pmnist,report,LRtw3,occ_B0_l2,1,0.1850576172,nan,nan,,
pmnist,report,LRtw3,occ_B1_l2,1,0.166796875,nan,nan,,
pmnist,report,LRtw3,occ_B2_l2,1,0.5582714844,nan,nan,,
pmnist,report,LRtw3,occ_B3_l2,1,0.08987402344,nan,nan,,
pmnist,report,LRtw3,pabs1_l2,1,0.1134199219,nan,nan,,
pmnist,report,LRtw3,confound_floor_const,1,-inf,nan,nan,,
pmnist,report,LRtw3,confound_h_minus_inf,1,0,nan,nan,,
pmnist,report,LRtw3,realized_Gbar_l1,1,0.2448402356,nan,nan,,
pmnist,report,LRtw3,realized_Gbar_l2,1,0.2665518567,nan,nan,,
pmnist,report,LRtw3,p_late_cnorm_t60_120,2,0.4896463681,nan,nan,,
pmnist,report,LRtw3,confound_Ephi_l1,2,-0.1741049457,nan,nan,,
pmnist,report,LRtw3,confound_Eh_l1,2,0,nan,nan,,
pmnist,report,LRtw3,occ_B0_l1,2,0.131546875,nan,nan,,
pmnist,report,LRtw3,occ_B1_l1,2,0.1667119141,nan,nan,,
pmnist,report,LRtw3,occ_B2_l1,2,0.6131533203,nan,nan,,
pmnist,report,LRtw3,occ_B3_l1,2,0.08858789062,nan,nan,,
pmnist,report,LRtw3,pabs1_l1,2,0.1032373047,nan,nan,,
pmnist,report,LRtw3,confound_Ephi_l2,2,0.1555300061,nan,nan,,
pmnist,report,LRtw3,confound_Eh_l2,2,0,nan,nan,,
pmnist,report,LRtw3,occ_B0_l2,2,0.2032490234,nan,nan,,
pmnist,report,LRtw3,occ_B1_l2,2,0.1927207031,nan,nan,,
pmnist,report,LRtw3,occ_B2_l2,2,0.5455009766,nan,nan,,
pmnist,report,LRtw3,occ_B3_l2,2,0.05852929687,nan,nan,,
pmnist,report,LRtw3,pabs1_l2,2,0.1336738281,nan,nan,,
pmnist,report,LRtw3,confound_floor_const,2,-inf,nan,nan,,
pmnist,report,LRtw3,confound_h_minus_inf,2,0,nan,nan,,
pmnist,report,LRtw3,realized_Gbar_l1,2,0.2183921888,nan,nan,,
pmnist,report,LRtw3,realized_Gbar_l2,2,0.2829241223,nan,nan,,
pmnist,report,H,realized_Gbar_diff_SMAXH-LR_l1,0,0.1151740925,nan,nan,,
pmnist,report,H,realized_Gbar_diff_SMAXH-LR_l1,1,0.09341500554,nan,nan,,
pmnist,report,H,realized_Gbar_diff_SMAXH-LR_l1,2,0.1307652217,nan,nan,,
pmnist,report,H,realized_Gbar_diff_SMAXH-LR_l2,0,0.07788024286,nan,nan,,
pmnist,report,H,realized_Gbar_diff_SMAXH-LR_l2,1,0.05998899795,nan,nan,,
pmnist,report,H,realized_Gbar_diff_SMAXH-LR_l2,2,0.03733196667,nan,nan,,
pmnist,report,H,realized_Gbar_diff_SMAXH-ELU1_l1,0,0.1004571323,nan,nan,,
pmnist,report,H,realized_Gbar_diff_SMAXH-ELU1_l1,1,0.08093369775,nan,nan,,
pmnist,report,H,realized_Gbar_diff_SMAXH-ELU1_l1,2,0.07546307967,nan,nan,,
pmnist,report,H,realized_Gbar_diff_SMAXH-ELU1_l2,0,0.1739520268,nan,nan,,
pmnist,report,H,realized_Gbar_diff_SMAXH-ELU1_l2,1,0.1358806239,nan,nan,,
pmnist,report,H,realized_Gbar_diff_SMAXH-ELU1_l2,2,0.1219526843,nan,nan,,
pmnist,report,H,realized_Gbar_diff_SMINH-LR_l1,0,0.01054827414,nan,nan,,
pmnist,report,H,realized_Gbar_diff_SMINH-LR_l1,1,-0.00854479374,nan,nan,,
pmnist,report,H,realized_Gbar_diff_SMINH-LR_l1,2,-0.01308951084,nan,nan,,
pmnist,report,H,realized_Gbar_diff_SMINH-LR_l2,0,-0.0881120125,nan,nan,,
pmnist,report,H,realized_Gbar_diff_SMINH-LR_l2,1,-0.09736165691,nan,nan,,
pmnist,report,H,realized_Gbar_diff_SMINH-LR_l2,2,-0.09484632178,nan,nan,,
pmnist,report,H,realized_Gbar_diff_SMINH-ELU1_l1,0,-0.004168686053,nan,nan,,
pmnist,report,H,realized_Gbar_diff_SMINH-ELU1_l1,1,-0.02102610154,nan,nan,,
pmnist,report,H,realized_Gbar_diff_SMINH-ELU1_l1,2,-0.0683916529,nan,nan,,
pmnist,report,H,realized_Gbar_diff_SMINH-ELU1_l2,0,0.007959771395,nan,nan,,
pmnist,report,H,realized_Gbar_diff_SMINH-ELU1_l2,1,-0.02147003093,nan,nan,,
pmnist,report,H,realized_Gbar_diff_SMINH-ELU1_l2,2,-0.01022560418,nan,nan,,
pmnist,report,V,realized_Gbar_diff_VMIN-LR_l1,0,0.01002381607,nan,nan,,
pmnist,report,V,realized_Gbar_diff_VMIN-LR_l1,1,0.01415268127,nan,nan,,
pmnist,report,V,realized_Gbar_diff_VMIN-LR_l1,2,0.04030860389,nan,nan,,
pmnist,report,V,realized_Gbar_diff_VMIN-LR_l2,0,-0.02939369811,nan,nan,,
pmnist,report,V,realized_Gbar_diff_VMIN-LR_l2,1,-0.06372253799,nan,nan,,
pmnist,report,V,realized_Gbar_diff_VMIN-LR_l2,2,-0.0701743015,nan,nan,,
pmnist,report,V,realized_Gbar_diff_VMIN-ELU1_l1,0,-0.004693144125,nan,nan,,
pmnist,report,V,realized_Gbar_diff_VMIN-ELU1_l1,1,0.001671373476,nan,nan,,
pmnist,report,V,realized_Gbar_diff_VMIN-ELU1_l1,2,-0.01499353816,nan,nan,,
pmnist,report,V,realized_Gbar_diff_VMIN-ELU1_l2,0,0.06667808579,nan,nan,,
pmnist,report,V,realized_Gbar_diff_VMIN-ELU1_l2,1,0.01216908799,nan,nan,,
pmnist,report,V,realized_Gbar_diff_VMIN-ELU1_l2,2,0.0144464161,nan,nan,,
pmnist,report,V,realized_Gbar_diff_VMAX-LR_l1,0,-0.0281912138,nan,nan,,
pmnist,report,V,realized_Gbar_diff_VMAX-LR_l1,1,-0.01173093353,nan,nan,,
pmnist,report,V,realized_Gbar_diff_VMAX-LR_l1,2,-0.01659866374,nan,nan,,
pmnist,report,V,realized_Gbar_diff_VMAX-LR_l2,0,0.01297062474,nan,nan,,
pmnist,report,V,realized_Gbar_diff_VMAX-LR_l2,1,-0.007009653728,nan,nan,,
pmnist,report,V,realized_Gbar_diff_VMAX-LR_l2,2,-0.0259571587,nan,nan,,
pmnist,report,V,realized_Gbar_diff_VMAX-ELU1_l1,0,-0.04290817399,nan,nan,,
pmnist,report,V,realized_Gbar_diff_VMAX-ELU1_l1,1,-0.02421224133,nan,nan,,
pmnist,report,V,realized_Gbar_diff_VMAX-ELU1_l1,2,-0.07190080579,nan,nan,,
