arm,cond,seed,slot,lr,task,iv,online_acc,memo_acc,acc,dead_frac_l1,zeroout_l1,zbar_l1,zsd_l1,zbar_min_l1,mob_l1,eff_rank_l1,gate_zero_frac_l1,sink_ratio_l1,p_pos_l1,fold_mean_l1,onesided_frac_l1,skew_l1,bias_over_sd_l1,bias_share_l1,abs_zbar_l1,dead_frac_l2,zeroout_l2,zbar_l2,zsd_l2,zbar_min_l2,mob_l2,eff_rank_l2,gate_zero_frac_l2,sink_ratio_l2,p_pos_l2,fold_mean_l2,onesided_frac_l2,skew_l2,bias_over_sd_l2,bias_share_l2,abs_zbar_l2,r_a1,w_norm_l1,w_norm_l2,w_norm_l3,gamma_l1,beta_l1
LN,raw,1,1,0.001,3,none,0.9754104167,1,1,0,0,0.01226226054,7.795108795,-0.2564812899,0.4908333421,81.08852775,0.5070416927,0.001282382989,0.4908333421,0.4831083715,0,0.1467415541,0.01294049807,1.000007153,0.349193275,0,0,0.7944712639,0.6003722548,-0.3311736286,0.9083333611,58.80633995,0.1366583407,1.308659434,0.9083333611,0.1247083247,0.1299999952,0.08967532963,0.107601285,0.03991244733,1.971866488,0.5698060393,7.195183754,1.537319899,3.941507101,0.9767417908,-0.3665604591
LN,raw,1,1,0.001,4,none,0.9775479167,1,1,0,0,0.01293177344,9.202802658,-0.3166584969,0.4966666698,81.46992467,0.5026416779,0.0009879709687,0.4966666698,0.4826250076,0,0.02708143555,0.01300027035,1.000003099,0.3989178538,0,0,1.134247303,0.6409968138,0.001521867351,0.9633333683,60.6660211,0.07489166409,1.738215804,0.9633333683,0.07489166409,0.3199999928,0.09739958495,0.1328758746,0.04647961631,2.33864975,0.5502446294,8.222165108,1.800047994,4.93692112,0.9671010375,-0.437479347
LN,raw,1,1,0.001,5,none,0.9767416667,1,1,0,0,0.04126734659,10.11757755,-0.441837877,0.4933333397,81.81502458,0.5072667003,0.003016538918,0.4933333397,0.4842166305,0,0.1196718365,0.01381620672,1.000008583,0.441837877,0,0,1.414243579,0.6212151647,0.6533587575,0.9883333445,65.17760724,0.0224333331,2.256564617,0.9883333445,0.0224333331,0.4799999893,0.07553303242,0.149477303,0.04982738197,2.53976965,0.5314956307,9.187073708,2.030320644,5.751139164,0.9513153434,-0.5109493136
LN,raw,1,1,0.001,6,none,0.9746958333,1,1,0,0,0.06218429655,11.8937645,-0.5174255371,0.4833333492,80.43226144,0.5126916766,0.004165331833,0.4833333492,0.4802916646,0,0.1828599274,0.01335278898,1.000011444,0.5174255371,0,0.009999999776,1.74102056,0.6395537853,0.6952910423,0.9958333373,63.77292499,0.01434999984,2.649345636,0.9958333373,0.01434999891,0.6200000048,0.0141339656,0.1728323251,0.05420149863,2.941879511,0.5283415318,10.16553211,2.236981153,6.906096935,0.9409332275,-0.5713254213
LN,raw,1,1,0.001,7,none,0.9730979167,1,1,0,0,0.06753742695,13.00210285,-0.5682836771,0.4875000119,80.42874292,0.5084166527,0.005599100143,0.4875000119,0.482283324,0,0.1684824228,0.0131646134,1.000006437,0.5682836771,0,0.01999999955,1.999881268,0.5969280005,1.35927093,0.9991666675,66.68864943,0.002875000006,3.337012768,0.9991666675,0.002874999773,0.9199999571,-0.01414780691,0.2118643075,0.0562745668,3.095304489,0.5146427155,11.02593708,2.443576574,7.863038063,0.92441535,-0.6358329654
LN,raw,1,1,0.001,8,none,0.97374375,1,1,0,0,0.07328267395,12.85731983,-0.5840304494,0.4941666722,79.41462667,0.5051416755,0.005263918079,0.4941666722,0.483491689,0,0.1143087819,0.0136230709,1.000004053,0.6704207659,0,0.02999999933,2.0634799,0.6362928152,1.557516336,1,66.66687351,0.001708333381,3.36734581,1,0.001708333264,0.9399999976,0.05588386208,0.2364416122,0.06412683427,3.200793505,0.4945456684,11.70151043,2.670331478,8.937385559,0.9021813869,-0.7017458677
LN,raw,1,1,0.001,9,none,0.9673291667,1,1,0,0,0.08939389884,14.02497673,-0.5015115738,0.4983333349,82.68686157,0.5013333559,0.00575564662,0.4983333349,0.4843333364,0,0.07639925182,0.0132032074,1.00000155,0.6276199222,0,0.03999999911,2.05474782,0.5620122552,1.650884986,1,67.75348303,0.000633333344,3.657350779,1,0.0006333332858,0.9799999595,0.1156114712,0.315284729,0.07704288512,3.065747976,0.455064714,12.4773941,2.96543622,10.24020195,0.8791310787,-0.7680384517
LN,raw,1,1,0.001,10,none,0.96425,1,1,0,0,0.0834094733,14.4684906,-0.451469928,0.4991666675,81.10288803,0.5015416741,0.006121827755,0.4991666675,0.4833416641,0,0.08935593069,0.01373894326,1.000002027,0.7866794467,0,0.03999999911,2.133798838,0.6087727547,1.839342952,1,65.26782958,0.0002916666563,3.729392052,1,0.0002916666563,1,0.2658084035,0.309963882,0.07782091945,3.362666607,0.4507395029,13.38371277,3.18641758,11.09796047,0.8661776781,-0.8111486435
LN,raw,1,1,0.001,11,none,0.9645895833,1,1,0,0,0.08660535514,16.04277039,-0.4602739513,0.5024999976,81.81578465,0.497508347,0.005807790905,0.5024999976,0.4843416512,0,0.03042926267,0.01342256181,0.9999984503,0.9758031368,0,0.03999999911,2.108319044,0.5942931175,1.84621501,1,65.5746415,0.0001416666637,3.66152668,1,0.0001416666782,1,0.3310402632,0.3664830029,0.09118545055,3.194436073,0.4225656986,14.05788326,3.479213238,12.15999413,0.8499171138,-0.8571713567
LN,raw,1,1,0.001,12,none,0.9541520833,1,1,0,0,0.08614119142,17.8156147,-0.4237556159,0.5024999976,79.28555232,0.497966677,0.004884895869,0.5024999976,0.484583348,0,0.0514087826,0.01299111824,0.9999993443,0.9824601412,0,0.04999999702,2.235157967,0.6556108594,1.906660557,1,61.41202618,7.500000356e-05,3.527948618,1,7.499999629e-05,1,0.4066168964,0.3738045394,0.09817348421,3.396757364,0.4152770042,15.06259155,3.912961721,13.47929478,0.8371670246,-0.9059715271
LN,raw,1,1,0.001,13,none,0.9514083333,1,1,0,0.009999999776,0.09791042656,18.88271713,-0.5474122167,0.5033333302,79.11780132,0.4971666634,0.004872592166,0.5033333302,0.4842999876,0,0.009609730914,0.01297573093,0.9999985695,0.9860440493,0,0.04999999702,2.4872365,0.7356789708,2.232210636,1,59.09147036,3.33333337e-05,3.443272352,1,3.33333337e-05,1,0.5521947145,0.3757399619,0.1009192765,3.473935604,0.4259095192,16.00480461,4.424398422,14.60634518,0.8384966254,-0.9195827842
LN,raw,1,1,0.001,14,none,0.9463916667,1,1,0,0.01999999955,0.09338989854,19.85502815,-0.6101947427,0.5049999952,76.0375539,0.4961416721,0.005013231188,0.5049999952,0.4838416576,0,-0.02091510221,0.01320882235,0.9999963641,1.046419263,0,0.04999999702,3.224447966,0.8571033478,2.819154501,1,56.18678783,2.500000119e-05,3.799088717,1,2.499999937e-05,1,0.4762742221,0.3545432985,0.08774034679,4.331290722,0.4402863383,16.94089508,5.040233612,15.7990551,0.8424429297,-0.9310650229
LN,raw,1,1,0.001,15,none,0.9293666667,1,1,0,0.02999999933,0.1247336864,19.94424629,-0.5460078716,0.5,75.27718682,0.4987583458,0.005444318522,0.5,0.4851416647,0,0.05301850289,0.01422529761,0.9999959469,1.351094246,0,0.03999999911,3.237869978,0.9549667239,2.845894098,1,57.4580356,2.500000119e-05,3.3944695,1,2.499999937e-05,1,0.6311075091,0.3583292663,0.1010474712,4.155012131,0.4318007231,17.76329803,5.615257263,16.80819511,0.8374373913,-0.954280436
LN,raw,1,1,0.001,16,none,0.9405291667,1,1,0,0.02999999933,0.1743334979,21.20046997,-0.6104046702,0.5,75.02332536,0.4996083379,0.006879855413,0.5,0.4840083122,0,0.0853304714,0.01461237017,0.9999984503,1.27474761,0,0.03999999911,3.459061861,0.9017516971,3.114221334,1,59.67922348,0,3.849907875,1,0,1,0.7259754539,0.4124349058,0.1033129841,4.310983181,0.4447170794,18.58857727,6.200583935,18.34164619,0.8361198306,-0.9759423733
LN,raw,1,1,0.001,17,none,0.932325,1,1,0,0.03999999911,0.1566093713,21.61312294,-0.553714633,0.4983333349,74.21443341,0.49878335,0.008287928998,0.4983333349,0.4843666852,0,0.08551613986,0.01596610062,0.9999979138,1.28789854,0,0.01999999955,3.342055321,0.9445484877,3.089514256,1,53.24445899,0,3.53855896,1,0,1,0.8755429387,0.442706883,0.1219047084,4.103193283,0.4452830553,19.41021347,6.907304764,19.2258873,0.8293052316,-1.002721548
LN,raw,1,1,0.001,18,none,0.9281729167,1,1,0,0.05999999866,0.1510562152,24.34285164,-0.5984984636,0.4958333373,72.81433884,0.5015583634,0.005879704375,0.4958333373,0.4824583232,0,0.1223148108,0.01525077783,1.000000596,1.410982847,0,0.03999999911,3.476112843,1.061819434,3.266149282,1,54.82086712,1.666666685e-05,3.277899742,1,1.666666685e-05,1,0.8783943653,0.4387172461,0.1319260895,4.086328983,0.4485870898,20.25765419,7.544797421,20.66880989,0.835943222,-1.01188612
LN,raw,1,1,0.001,19,none,0.9182020833,1,1,0,0.0700000003,0.1966910809,24.87173843,-0.6776279807,0.4950000048,72.18619054,0.5013833642,0.00643344922,0.4950000048,0.4824999869,0,0.1234551743,0.01628866605,0.9999998808,1.386651874,0,0.01999999955,3.493391514,1.112614036,3.159319639,1,51.98227636,2.500000119e-05,3.118094921,1,2.499999937e-05,1,1.010576248,0.4793198109,0.1516693085,3.975980759,0.439155072,21.21740913,8.269620895,21.43496323,0.8306188583,-1.043128967
LN,raw,1,1,0.001,20,none,0.9155791667,1,1,0,0.07999999821,0.2570617199,24.58873367,-0.5355926752,0.4950000048,68.40330663,0.5001500249,0.008616060019,0.4950000048,0.4834666848,0,0.1288371235,0.01760346629,0.9999996424,1.609628558,0,0.03999999911,3.541465759,1.259124398,3.313370705,1,56.82080829,8.333333426e-06,2.814478159,1,8.333333426e-06,1,1.093007684,0.4710679948,0.1667736024,3.923589706,0.4527505636,22.0388546,8.887611389,22.38253212,0.8325656056,-1.068237901
LN,raw,1,1,0.001,21,none,0.9160416667,1,1,0,0.1099999994,0.2858499289,25.42618561,-0.542930603,0.4983333349,64.67566454,0.4990333319,0.007722896058,0.4983333349,0.4836999774,0,0.09793944657,0.01858817041,0.9999997616,1.960413694,0,0.03999999911,4.05679369,1.331622124,3.204888105,1,49.2490181,0,3.039913893,1,0,1,1.192970991,0.5037788153,0.1646714211,4.590498924,0.4852398336,23.08040428,9.548026085,23.77061462,0.8437699676,-1.090192199
LN,raw,1,1,0.001,22,none,0.9031708333,1,1,0,0.1400000006,0.2940693498,25.92657471,-0.5615226626,0.5024999976,61.46280186,0.4974250197,0.008048363961,0.5024999976,0.4828916788,0,0.03923000395,0.01946933381,0.9999989271,1.946422219,0,0.03999999911,4.165130138,1.558429241,3.874047041,1,50.54882056,0,2.683209181,1,0,1,1.327739716,0.4658102691,0.1736581475,4.516829491,0.4958609641,24.17578316,10.12640381,25.25483322,0.8419326544,-1.121697783
LN,raw,1,1,0.001,23,none,0.9149,1,1,0,0.1599999964,0.3790409863,26.35918045,-0.5341065526,0.5041666627,58.98370406,0.4955250025,0.009695227258,0.5041666627,0.4841750264,0,0.0705242753,0.02055592835,0.9999982119,2.193451643,0,0.03999999911,4.701196194,2.234812737,4.311381817,1,51.96231628,0,2.096902847,1,0,1,1.392536402,0.3644306064,0.1729391366,5.195904732,0.5034502745,25.26880836,10.55741596,26.69297409,0.8607263565,-1.133171558
LN,raw,1,1,0.001,24,none,0.9067125,1,1,0,0.1499999911,0.4677640796,27.69191742,-0.3428573906,0.5016666651,58.14341985,0.4967333376,0.0128317913,0.5016666651,0.4836499989,0,0.108571589,0.02221071534,0.999999702,2.558447838,0,0.03999999911,5.186983585,2.595970392,4.722713947,1,61.48150161,0,1.995628834,1,0,1,1.472254395,0.3404802382,0.1705332398,5.649302483,0.505908072,26.30438614,10.99989986,28.82698631,0.8773911595,-1.150645018
LN,raw,1,1,0.001,25,none,0.88429375,1,1,0,0.1700000018,0.6199885011,29.60997391,-0.2557964027,0.5041666627,56.68909323,0.4935166836,0.01880897768,0.5041666627,0.4824999869,0,0.1141414419,0.02546080388,1.000000119,2.777906656,0,0.03999999911,5.838799953,3.085523367,5.132870674,1,56.92009465,0,1.893958092,1,0,1,1.378155589,0.3119090796,0.1647069901,6.720014095,0.4873194695,27.50730133,11.48558521,31.82431412,0.9038078189,-1.16022706
LN,raw,1,1,0.001,26,none,0.8626729167,1,1,0,0.1499999911,0.6804858446,32.49411392,-0.202964738,0.5,56.58625728,0.4965583384,0.01921981387,0.5,0.484608382,0,0.16111359,0.02541347966,1.000000834,2.841038704,0,0.03999999911,7.189189434,3.703308821,6.439472198,1,66.80002576,0,1.93644309,1,0,1,1.171064019,0.2825273275,0.1458605677,7.794433594,0.5220029354,28.70490646,12.12754917,34.41164398,0.9341537356,-1.162100673
LN,raw,1,1,0.001,27,none,0.8408416667,1,1,0,0.1599999964,0.9079592228,36.66210938,-0.3718727827,0.4991666675,55.40383976,0.4972333312,0.0209553428,0.4991666675,0.4837000072,0,0.181200549,0.02854823135,1.000000358,3.325689316,0,0.03999999911,8.631481171,4.612470627,7.854656696,1,77.05461922,0,1.871251822,1,0,1,1.092812777,0.2439901829,0.1306264699,9.192580223,0.5478662252,30.31456184,12.93922997,37.89573669,0.9654658437,-1.165879607
LN,raw,1,1,0.001,28,none,0.7785833333,0.9975000024,0.9975000024,0,0.1599999964,0.9678119421,38.53659058,-0.3981454074,0.4991666675,54.83276161,0.4971416593,0.02126790769,0.4991666675,0.4844582975,0,0.1837349683,0.0277174022,1.000000477,3.38454771,0,0.03999999911,10.71156597,5.311723709,9.658520699,1,82.53844533,0,2.007865191,1,0,1,0.9564462304,0.2276403159,0.1134746298,11.3708353,0.5686905384,32.2081871,13.65701294,42.75735092,0.99639678,-1.164818883
LN,raw,1,1,0.001,29,none,0.7083041667,0.9383333325,0.9383333325,0,0.1899999976,1.039549947,40.18465424,-0.318659246,0.5,54.16300512,0.4972000122,0.0198996868,0.5,0.483733356,0,0.158874929,0.02884431928,1.000000477,3.584504366,0,0.03999999911,11.20378304,5.762351036,10.2249279,1,82.48856525,0,1.93405807,1,0,1,1.084241509,0.2240360379,0.115576528,11.82497692,0.5450402498,33.44055557,14.56095123,47.74276352,1.017285705,-1.17563045
LN,raw,1,1,0.001,30,none,0.5961625,0.9200000167,0.9200000167,0,0.1799999923,1.077596188,43.6178627,-0.4330998957,0.5033333302,53.37835995,0.4962833524,0.0201558359,0.5033333302,0.484133333,0,0.1268618554,0.02784877084,1.000000238,3.855124235,0,0.04999999702,12.86877441,6.428365231,11.42173386,1,82.71448657,0,1.994467378,1,0,1,1.041512966,0.2164455056,0.1084606573,13.30528545,0.5532167554,35.00384521,15.42438602,53.35239029,1.041565061,-1.180247068
LN,raw,1,1,0.001,31,none,0.5659791667,0.8458333611,0.8458333611,0,0.2199999988,1.162502885,49.59856796,-0.3842129707,0.5058333278,51.69391725,0.4951083362,0.01942439564,0.5058333278,0.4838750064,0,0.08205473423,0.02701852098,1.000000358,4.265005589,0,0.04999999702,13.28999519,7.159657001,11.80609989,1,80.25133201,0,1.850444555,1,0,1,1.068220377,0.2100193202,0.1132705733,14.09900761,0.5611194968,36.73641205,16.33824348,58.1832428,1.058124304,-1.196643472
LN,raw,1,1,0.001,32,none,0.4533395833,0.7091667056,0.7091667056,0,0.2299999893,1.413320184,53.64690781,-0.4584496021,0.5049999952,50.18535385,0.4957250059,0.01867998205,0.5049999952,0.4835750163,0,0.09523511678,0.02793291211,1.000000119,4.573246956,0,0.05999999866,13.32278156,7.621157646,11.77883053,1,76.09215634,0,1.746796131,1,0,1,1.28836596,0.2151527554,0.1233513877,13.9815855,0.5638445616,38.00401688,17.16208839,63.92742538,1.073971152,-1.212843657
LN,raw,1,1,0.001,33,none,0.3890875,0.6241666675,0.6241666675,0,0.2299999893,1.479248524,59.28938675,-0.7565678954,0.5033333302,49.68883937,0.4958583415,0.01993613318,0.5033333302,0.4856083095,0,0.07627487183,0.02792565338,1,4.986208916,0,0.03999999911,13.85876656,7.823832512,11.76682663,1,77.36544,0,1.763324022,1,0,1,1.351963282,0.2317545116,0.1312729269,14.5577898,0.5564193726,39.53958511,18.09766197,70.45924377,1.089599967,-1.223444819
LN,raw,1,1,0.001,34,none,0.2807916667,0.3841666877,0.3841666877,0,0.2399999946,1.656043053,68.38492584,-0.8042550683,0.5074999928,44.78607619,0.4930333495,0.01853577234,0.5074999928,0.4829333425,0,0.01939586736,0.02645084448,0.999999404,5.111438274,0,0.1299999952,14.77237988,7.703601837,11.09717655,1,62.02279197,0,1.912597299,1,0,1,1.21796453,0.2556925416,0.134535417,16.2665329,0.6303021908,40.78477859,18.82931137,74.02828979,1.098199368,-1.23676157
LN,raw,1,1,0.001,35,none,0.1761645833,0.2250000089,0.2250000089,0,0.2399999946,1.7399441,77.68695068,-1.043520212,0.5074999928,41.21896806,0.4933916628,0.01624242216,0.5074999928,0.482491672,0,0.05798762292,0.02423530631,1.000000119,5.00648737,0,0.3100000024,17.41960907,8.511723518,10.68782806,1,38.49198027,0,2.046531916,1,0,1,1.235659361,0.2564866543,0.1278163493,19.85852814,0.675945282,41.86671829,19.45433617,76.14892578,1.108535409,-1.23756516
LN,raw,1,1,0.001,36,none,0.1175541667,0.1283333302,0.1283333302,0,0.2299999893,1.618804216,85.89169312,-1.218255162,0.5058333278,33.02965803,0.4935166836,0.01447315048,0.5058333278,0.4817500114,0,-0.0002303663932,0.02093041874,1,4.932161808,0,0.6699999571,22.5567379,9.741603851,10.00871754,1,14.27484774,0,2.333182812,1,0,1,1.110160112,0.2435495555,0.1092610359,26.54657364,0.7977859974,43.32128143,19.89053535,77.13677979,1.116020203,-1.230311394
LN,raw,1,1,0.001,37,none,0.11261875,0.1208333373,0.1208333373,0,0.2099999934,1.564411998,90.25727844,-1.371801734,0.5074999928,28.60099929,0.4927083254,0.01280927844,0.5074999928,0.4813916683,0,-0.03122479282,0.01937424205,0.9999990463,4.771635056,0,0.8100000024,26.52470207,11.32798958,10.63568497,1,7.15178598,0,2.336125135,1,0,1,0.6750611663,0.2244552523,0.1011511162,31.26118279,0.8515555263,44.60080719,20.25858307,77.52630615,1.109760642,-1.235993624
LN,raw,1,1,0.001,38,none,0.1179125,0.1183333397,0.1183333397,0,0.2099999934,1.51093936,91.19643402,-1.439906716,0.5066666603,26.69524106,0.4916333258,0.01157604437,0.5066666603,0.4811166227,0,-0.05548138544,0.01879055426,0.9999987483,4.737495422,0,0.9300000072,30.02335358,13.60019112,9.941319466,1,2.818196877,0,2.20957613,1,0,1,0.4292246699,0.192037195,0.09245977551,35.51523209,0.8841150403,45.28219223,20.51508904,77.57951355,1.110943079,-1.230932593
LN,raw,1,1,0.001,39,none,0.11070625,0.113333337,0.113333337,0,0.2099999934,1.452527285,95.19174957,-1.546124816,0.5008333325,26.57715668,0.4954999983,0.0112955682,0.5008333325,0.4808499813,0,-0.009698961861,0.01802387089,0.9999995828,4.707219124,0,0.8700000048,29.0553875,13.54652882,9.611362457,1,3.511497772,0,2.150985718,1,0,1,0.5455774665,0.1947610974,0.09684444219,34.85733795,0.8903665543,45.55199051,20.60403252,77.79747772,1.108094811,-1.236462593
LN,raw,1,1,0.001,40,none,0.1090041667,0.1091666669,0.1091666669,0,0.1899999976,1.423167706,99.1622467,-1.611224651,0.5033333302,25.07517857,0.4946250021,0.01032312308,0.5033333302,0.481008321,0,-0.04701058939,0.01692549698,0.999999404,4.732925415,0,1,31.1890049,13.69763565,9.791096687,1,0,0,2.266499996,1,0,1,0.4652053416,0.1946210116,0.09184160829,36.82738876,0.9345408678,45.73364639,20.7116127,77.85232544,1.104058504,-1.236801982
LN,raw,1,1,0.001,41,none,0.1124479167,0.1125000045,0.1125000045,0,0.1899999976,1.423167706,99.1622467,-1.611224651,0.5033333302,25.07517857,0.4946250021,0.01032312308,0.5033333302,0.481008321,0,-0.04701058939,0.01692549698,0.999999404,4.732925415,0,1,31.1890049,13.69763565,9.791096687,1,0,0,2.266499996,1,0,1,0.4652053416,0.1946210116,0.09184160829,36.82738876,0.9345408678,45.73364639,20.7116127,77.85232544,1.104058504,-1.236801982
LN,raw,1,1,0.001,42,none,0.1181208333,0.1183333397,0.1183333397,0,0.1899999976,1.423167706,99.1622467,-1.611224651,0.5033333302,25.07517857,0.4946250021,0.01032312308,0.5033333302,0.481008321,0,-0.04701058939,0.01692549698,0.999999404,4.732925415,0,1,31.1890049,13.69763565,9.791096687,1,0,0,2.266499996,1,0,1,0.4652053416,0.1946210116,0.09184160829,36.82738876,0.9345408678,45.73364639,20.7116127,77.85232544,1.104058504,-1.236801982
LN,raw,1,1,0.001,43,none,0.11224375,0.1125000045,0.1125000045,0,0.1899999976,1.423167706,99.1622467,-1.611224651,0.5033333302,25.07517857,0.4946250021,0.01032312308,0.5033333302,0.481008321,0,-0.04701058939,0.01692549698,0.999999404,4.732925415,0,1,31.1890049,13.69763565,9.791096687,1,0,0,2.266499996,1,0,1,0.4652053416,0.1946210116,0.09184160829,36.82738876,0.9345408678,45.73364639,20.7116127,77.85232544,1.104058504,-1.236801982
LN,raw,1,1,0.001,44,none,0.1087270833,0.1091666669,0.1091666669,0,0.1899999976,1.423167706,99.1622467,-1.611224651,0.5033333302,25.07517857,0.4946250021,0.01032312308,0.5033333302,0.481008321,0,-0.04701058939,0.01692549698,0.999999404,4.732925415,0,1,31.1890049,13.69763565,9.791096687,1,0,0,2.266499996,1,0,1,0.4652053416,0.1946210116,0.09184160829,36.82738876,0.9345408678,45.73364639,20.7116127,77.85232544,1.104058504,-1.236801982
LN,raw,1,1,0.001,45,none,0.1214729167,0.1216666698,0.1216666698,0,0.1899999976,1.423167706,99.1622467,-1.611224651,0.5033333302,25.07517857,0.4946250021,0.01032312308,0.5033333302,0.481008321,0,-0.04701058939,0.01692549698,0.999999404,4.732925415,0,1,31.1890049,13.69763565,9.791096687,1,0,0,2.266499996,1,0,1,0.4652053416,0.1946210116,0.09184160829,36.82738876,0.9345408678,45.73364639,20.7116127,77.85232544,1.104058504,-1.236801982
LN,raw,1,1,0.001,46,none,0.1177791667,0.1183333397,0.1183333397,0,0.1899999976,1.423167706,99.1622467,-1.611224651,0.5033333302,25.07517857,0.4946250021,0.01032312308,0.5033333302,0.481008321,0,-0.04701058939,0.01692549698,0.999999404,4.732925415,0,1,31.1890049,13.69763565,9.791096687,1,0,0,2.266499996,1,0,1,0.4652053416,0.1946210116,0.09184160829,36.82738876,0.9345408678,45.73364639,20.7116127,77.85232544,1.104058504,-1.236801982
LN,raw,1,1,0.001,47,none,0.1147625,0.1166666672,0.1166666672,0,0.1899999976,1.423167706,99.1622467,-1.611224651,0.5033333302,25.07517857,0.4946250021,0.01032312308,0.5033333302,0.481008321,0,-0.04701058939,0.01692549698,0.999999404,4.732925415,0,1,31.1890049,13.69763565,9.791096687,1,0,0,2.266499996,1,0,1,0.4652053416,0.1946210116,0.09184160829,36.82738876,0.9345408678,45.73364639,20.7116127,77.85232544,1.104058504,-1.236801982
LN,raw,1,1,0.001,48,none,0.1095520833,0.1099999994,0.1099999994,0,0.1899999976,1.423167706,99.1622467,-1.611224651,0.5033333302,25.07517857,0.4946250021,0.01032312308,0.5033333302,0.481008321,0,-0.04701058939,0.01692549698,0.999999404,4.732925415,0,1,31.1890049,13.69763565,9.791096687,1,0,0,2.266499996,1,0,1,0.4652053416,0.1946210116,0.09184160829,36.82738876,0.9345408678,45.73364639,20.7116127,77.85232544,1.104058504,-1.236801982
