arm,seed,step,L1_strict_dead_frac,L1_submerged_frac,L1_M_median_alive,L1_B_median_alive,L1_sigma_median_alive,L2_strict_dead_frac,L2_submerged_frac,L2_M_median_alive,L2_B_median_alive,L2_sigma_median_alive,task_boundary,side
cen,8,1440000,0.04,0.04,0.0157037722254356,0.2501860012117323,0.4666940172555414,0.05,0.05,0.0063804734090334,-0.7972955273348227,0.6996913677452496,144,pre
cen,8,1450000,0.04,0.04,0.1233406080230662,0.3211581547691075,0.4659662528977916,0.15,0.15,0.0423838550291872,-0.727892614595235,0.7071342432041583,145,post
cen,8,1450000,0.04,0.04,0.0108734651573062,0.3211581547691075,0.4659662528977916,0.03,0.03,-0.0117554623384223,-0.795784734268743,0.6872213534677055,145,pre
cen,8,1460000,0.08,0.08,-0.3637431288759126,0.3612365372163855,0.4770158044031931,0.16,0.16,0.2327743682167607,-0.7893535669857195,0.6337197435441368,146,post
cen,8,1460000,0.04,0.04,0.0064664256231439,0.3278283928408894,0.4729955588465328,0.03,0.03,-0.0272767160662143,-0.80189164217465,0.6506931460543695,146,pre
cen,8,1470000,0.05,0.05,0.0478343910892933,0.3430131350591905,0.4692590246533281,0.16,0.16,0.0549632600446465,-0.7398035621313825,0.7149282410098374,147,post
cen,8,1470000,0.05,0.05,0.0012233867021506,0.3430131350591905,0.4692590246533281,0.06,0.06,0.0459698183322953,-0.7785171825526418,0.6833522757738919,147,pre
cen,8,1480000,0.02,0.02,0.021883386547624,0.3063883422407053,0.4750946482851796,0.22,0.22,-0.0302476984162496,-0.7732358495385279,0.6696650969255076,148,post
cen,8,1480000,0.04,0.04,-0.0002806790478895,0.3239822423173218,0.4759342039044405,0.04,0.04,-0.0119836429252835,-0.7909358063663439,0.6552916391398727,148,pre
cen,8,1490000,0.08,0.08,0.0087736342999022,0.4123561825779004,0.4845006142775759,0.2,0.2,0.2259676635771144,-0.7535270108104737,0.6979876215429452,149,post
cen,8,1490000,0.04,0.04,0.0114086522267773,0.3529562562959383,0.4776248751156557,0.04,0.04,-0.0153077965760466,-0.7829533567418963,0.6752921863799871,149,pre
cen,8,1500000,0.07,0.07,0.0392000545928873,0.3863557807568053,0.4717637196135363,0.18,0.18,-0.0990371675416287,-0.7584788420873327,0.6802326986276296,150,post
cen,8,1500000,0.04,0.04,0.0097237187172381,0.2929720301116464,0.4664733457748505,0.05,0.05,0.0341070742785299,-0.8138944551385975,0.6521525603482744,150,pre
cen,8,1510000,0.06,0.06,0.0945602621894219,0.3475931739637453,0.4687730822698417,0.18,0.18,-0.0893688656836442,-0.7242302792433812,0.6564083365110638,151,post
cen,8,1510000,0.04,0.04,-0.0019176250359437,0.3467124644047732,0.4628358706607357,0.04,0.04,-0.0058725041565773,-0.7732012401104253,0.6535434609526517,151,pre
cen,8,1520000,0.08,0.08,0.2457338572765239,0.4476017700775436,0.47326608466858,0.25,0.25,-0.0129615220297003,-0.7003258139225919,0.7119322045834634,152,post
cen,8,1520000,0.04,0.04,-0.0067593818098651,0.3339739481694182,0.4639029846857964,0.05,0.05,-0.0044458538494407,-0.7807776765240345,0.6723837014607555,152,pre
cen,8,1530000,0.06,0.06,-0.002769405711377,0.366192109736467,0.4629572559379334,0.14,0.14,0.0690600704799648,-0.7368872047846469,0.7891678171990657,153,post
cen,8,1530000,0.04,0.04,-0.0108578441877923,0.3369728858912978,0.4615959340577085,0.05,0.05,0.013873240537538,-0.8213926129991307,0.7245731197085548,153,pre
cen,8,1540000,0.07,0.07,-0.301668348696842,0.403958485125325,0.4714310903750052,0.08,0.08,0.0719307570224978,-0.8660312832194026,0.6540963760867878,154,post
cen,8,1540000,0.04,0.04,0.0005716088661421,0.3447238129400508,0.4669104500684918,0.06,0.06,-0.0079974571955746,-0.8303898841354063,0.6998899856158556,154,pre
cen,8,1550000,0.04,0.04,0.349502310180711,0.3738152991876509,0.4664424148625442,0.3,0.3,0.0976132269740654,-0.7753267313144095,0.7199298186312252,155,post
cen,8,1550000,0.04,0.04,-0.0071275319457575,0.3738152991876509,0.4664424148625442,0.06,0.06,-0.0166254942390585,-0.8947958036281336,0.6705236668321937,155,pre
cen,8,1560000,0.03,0.03,0.047938860251305,0.2840459705657396,0.475414768615139,0.12,0.12,0.0290230826752121,-0.819714195489713,0.6842083244727157,156,post
cen,8,1560000,0.04,0.04,0.0144113822280486,0.2954736883031593,0.4765098104473489,0.06,0.06,-0.0166571654755084,-0.7891079584207543,0.6821783713966616,156,pre
cen,8,1570000,0.06,0.06,-0.0539741223275528,0.3703674808593448,0.4704478129101818,0.17,0.17,0.1938650227712447,-0.8913378174392897,0.6743478883083562,157,post
cen,8,1570000,0.04,0.04,-0.0024076401852892,0.353455808561545,0.4648417351613516,0.06,0.06,-0.0126994826912017,-0.8253837900089009,0.6898232709819223,157,pre
cen,8,1580000,0.03,0.03,0.3090768211795773,0.3502666639797239,0.4670908704108615,0.28,0.28,-0.0375795419195518,-0.7313893960383553,0.7245001559565347,158,post
cen,8,1580000,0.04,0.04,-0.0020191992068109,0.3521920329925619,0.4683476161429908,0.07,0.07,0.0167254883899511,-0.8273644480114886,0.6994459212514935,158,pre
cen,8,1590000,0.06,0.06,0.0836869064105089,0.399971535271949,0.4774329619603977,0.13,0.13,0.0516535095435567,-0.8252999755070682,0.7303461575255388,159,post
cen,8,1590000,0.04,0.04,-0.0110476058557057,0.3500659138474322,0.4716618531581324,0.07,0.07,0.0151970898324804,-0.8566117013288472,0.675243913610022,159,pre
cen,8,1600000,0.05,0.05,0.0199775439702646,0.3388753858573966,0.4642030442327999,0.13,0.13,0.034642236004408,-0.8835114632808222,0.7058973181077176,160,post
cen,8,1600000,0.04,0.04,-0.0058380136367506,0.3371075397562562,0.4640720891023882,0.09,0.09,0.014234928046127,-0.8578444609176846,0.7089158597768667,160,pre
cen,8,1610000,0.08,0.08,-0.0247812188790383,0.3642871818655702,0.4787051243333291,0.17,0.17,0.2228445186500272,-0.7616662569773748,0.7125279274504472,161,post
cen,8,1610000,0.04,0.04,0.00400755268362,0.3458966928791905,0.4665289988215651,0.09,0.09,-0.0425062196864988,-0.7804531885273495,0.6902879827701214,161,pre
cen,8,1620000,0.07,0.07,0.0455755097140674,0.3801746956352694,0.4813315240360142,0.14,0.14,0.0343205563215466,-0.7714633015775438,0.7849908748126028,162,post
cen,8,1620000,0.04,0.04,0.0043760973699771,0.3682192408714532,0.4758644147042749,0.07,0.07,0.039148298751101,-0.7952560826966586,0.7456763922376918,162,pre
cen,8,1630000,0.04,0.04,0.4741129978310912,0.4037352702416427,0.4774206415376159,0.35,0.35,-0.1754912572527439,-0.7090971133875109,0.8490252803826962,163,post
cen,8,1630000,0.04,0.04,0.0071789964365378,0.4037352702416427,0.4774206415376159,0.07,0.07,-0.034081214024263,-0.7865590013937951,0.7645681582319459,163,pre
cen,8,1640000,0.05,0.05,-0.2691747873974343,0.4828911255877327,0.4938842700110401,0.16,0.16,0.2387922166309414,-0.8558490453678416,0.7185690608385007,164,post
cen,8,1640000,0.04,0.04,-0.0033186232984062,0.4358831777859836,0.485224689478423,0.09,0.09,0.0012788969833689,-0.8300895487335811,0.7662419511900493,164,pre
cen,8,1650000,0.06,0.06,0.1376174492819498,0.5829703969307951,0.4917641450953878,0.17,0.17,0.1808577405560099,-0.7444830305805499,0.7568001677592057,165,post
cen,8,1650000,0.04,0.04,0.0060005226554392,0.5502376244124891,0.4829589732717503,0.13,0.13,-0.0128872524241602,-0.7190577087970552,0.7930080622322015,165,pre
cen,8,1660000,0.03,0.03,0.0071552902731596,0.4544931293561229,0.4835164799454958,0.19,0.19,0.0625648070759674,-0.8200346040991131,0.6753273486022007,166,post
cen,8,1660000,0.04,0.04,-0.0042307797227154,0.4785194714143506,0.485082373619121,0.11,0.11,0.0165055377474311,-0.7825982764431058,0.7299438226862855,166,pre
cen,8,1670000,0.04,0.04,0.2729151856215187,0.4762023392973538,0.4916829123091916,0.24,0.24,-0.0291930615745619,-0.765376517967675,0.8240789299628012,167,post
cen,8,1670000,0.03,0.03,-0.0183944197126661,0.4759619012510323,0.4902750536537604,0.1,0.1,0.0096059686049836,-0.8341064063632336,0.7277209300877994,167,pre
cen,8,1680000,0.05,0.05,0.1502404104247623,0.5131311850729265,0.4900791080818225,0.3,0.3,-0.03014652446551,-0.7776472846583448,0.7503213372607219,168,post
cen,8,1680000,0.03,0.03,-0.0142741616942385,0.4739517446789036,0.4850271903954639,0.09,0.09,0.0256044414109951,-0.8150289223328118,0.7059758761258673,168,pre
cen,8,1690000,0.05,0.05,0.1287713897899375,0.4045740005141331,0.4856621220553436,0.23,0.23,0.1555040655230354,-0.7229160675716922,0.7716972289812278,169,post
cen,8,1690000,0.03,0.03,-0.0023429883668557,0.3876224791030769,0.4823737082540567,0.09,0.09,-0.0102303021981421,-0.8644260213011736,0.7532067471848628,169,pre
cen,8,1700000,0.04,0.04,0.0418863262582025,0.4750650194951998,0.4858709843599872,0.16,0.16,0.128915769785073,-0.731572732436377,0.8041041708251124,170,post
cen,8,1700000,0.03,0.03,-0.0028659515859028,0.4335415769739529,0.4826928605772015,0.11,0.11,0.0170250797488113,-0.7479866509486398,0.7676653280812781,170,pre
cen,8,1710000,0.04,0.04,-0.0397972366774589,0.5232523767226509,0.4873666447975033,0.16,0.16,0.0401364007167393,-0.7393299057132441,0.7342646124689913,171,post
cen,8,1710000,0.03,0.03,-0.006223493766547,0.5178123841372436,0.4864382005070747,0.11,0.11,0.0352753105815458,-0.7379191405263154,0.746738949102137,171,pre
cen,8,1720000,0.04,0.04,0.0819837406969616,0.5615781108272082,0.4954392795626093,0.14,0.14,0.0656224598907938,-0.8169689637977589,0.7066255645046793,172,post
cen,8,1720000,0.03,0.03,-0.0137978610185261,0.5201026427148396,0.4941803968985757,0.13,0.13,-0.0311511398789433,-0.7737067612827361,0.7383418727771169,172,pre
cen,8,1730000,0.03,0.03,0.3225233992863333,0.4335702519744358,0.4784078579616774,0.27,0.27,0.0051111048665513,-0.7861030291028641,0.7522079085205253,173,post
cen,8,1730000,0.03,0.03,-0.001133208875862,0.4335702519744359,0.4784078579616774,0.1,0.1,0.0216189540755335,-0.7873576834992732,0.7316395362274883,173,pre
cen,8,1740000,0.07,0.07,-0.1965828305248567,0.5852095823369089,0.5032776703820657,0.25,0.25,0.3421049471596366,-0.7500257078987198,0.7075973580602688,174,post
cen,8,1740000,0.03,0.03,-0.0001866983382938,0.5295101053265512,0.4860387884930507,0.1,0.1,-0.0073515178957955,-0.8112932786267049,0.717150107988587,174,pre
cen,8,1750000,0.06,0.06,0.0728749350348851,0.4950006827038147,0.4970492485357133,0.17,0.17,-0.0560052223570843,-0.8369110959516334,0.7192891855475835,175,post
cen,8,1750000,0.03,0.03,-0.010253699859887,0.490664678757071,0.4906276702920104,0.1,0.1,9.244078353445028e-05,-0.8519847781399832,0.7174467876294881,175,pre
cen,8,1760000,0.07,0.07,0.2762021109430538,0.5319432234132119,0.4995937714143286,0.3,0.3,0.0067435139163137,-0.6874901533576131,0.8070920805891436,176,post
cen,8,1760000,0.03,0.03,0.0124324609990794,0.4643510101318214,0.4851123603051939,0.11,0.11,-0.0497361931279231,-0.7552356826319738,0.7613579232921817,176,pre
cen,8,1770000,0.02,0.02,0.1316404282521766,0.4349565692870447,0.4914216091139691,0.23,0.23,-0.1418500972046908,-0.7536957508477858,0.7421901476176468,177,post
cen,8,1770000,0.03,0.03,-0.0173307924240674,0.4353574254328545,0.4914851402904062,0.12,0.12,0.0075748549205708,-0.7593210773747838,0.7365473434696059,177,pre
cen,8,1780000,0.03,0.03,0.026313007477456,0.5834570501457792,0.4895684792216069,0.13,0.13,-0.0901958635485005,-0.8163068813168006,0.7909649826592956,178,post
cen,8,1780000,0.03,0.03,0.0032388275241221,0.5834570501457794,0.489568479221607,0.12,0.12,-0.0064536164066381,-0.7894157679712113,0.7497924980456723,178,pre
cen,8,1790000,0.04,0.04,0.0669654034870923,0.5764885515901619,0.4922587299590643,0.28,0.28,-0.0640523853390154,-0.7506273900769918,0.8374587468764428,179,post
cen,8,1790000,0.03,0.03,-0.0357862761031768,0.5740535587706896,0.4921866288371,0.11,0.11,0.0417173244069529,-0.8015007962890484,0.7347098646090222,179,pre
cen,8,1800000,0.04,0.04,0.0414217602850262,0.5745732580283853,0.4867730400080693,0.26,0.26,0.0080258363396186,-0.7498114401083701,0.8502569644486047,180,post
cen,8,1800000,0.03,0.03,-0.0032794283497565,0.5609798328039464,0.4843277740455373,0.13,0.13,-0.0118476160429184,-0.7728369301657502,0.7580069273814974,180,pre
cen,8,1810000,0.08,0.08,0.0674796551357053,0.730264480970507,0.501663777587025,0.24,0.24,0.1039956492515851,-0.7974122930077889,0.8101426721461811,181,post
cen,8,1810000,0.03,0.03,-0.0046327323137332,0.6479411354175922,0.4825513056151213,0.18,0.18,0.0330958424574544,-0.7817926179653567,0.8118989429975634,181,pre
cen,8,1820000,0.03,0.03,-0.0157887155096327,0.6834469498940182,0.4954404425541723,0.24,0.24,0.0311390769911417,-0.82742356401235,0.7166741144162527,182,post
cen,8,1820000,0.03,0.03,0.0067919281893073,0.6834469498940182,0.4954404425541723,0.18,0.18,-0.0036742637924746,-0.8013592348153856,0.7881376516424534,182,pre
cen,8,1830000,0.06,0.06,-0.08317544490978,0.7793276215669218,0.4937893083289164,0.17,0.17,0.4629802186640885,-0.8554533122000157,0.6912586659842267,183,post
cen,8,1830000,0.03,0.03,-0.0016260971065865,0.6892691569383848,0.4922359570287967,0.19,0.19,-0.0155528231342592,-0.79464756728553,0.7909461299552533,183,pre
cen,8,1840000,0.03,0.03,-0.2972726124931518,0.7009828713534333,0.5007889068261503,0.21,0.21,0.2757084495400176,-0.82026137767755,0.710057245508606,184,post
cen,8,1840000,0.03,0.03,0.0082789255917181,0.7009828713534331,0.5007889068261503,0.15,0.15,-0.0241032899561037,-0.7758613227769888,0.7655929217052757,184,pre
cen,8,1850000,0.04,0.04,0.0453334768836184,0.6032814961980218,0.4942085759675083,0.19,0.19,0.046453940561819,-0.8101308756380112,0.76386983041503,185,post
cen,8,1850000,0.03,0.03,-0.004882584179159,0.5985810210355302,0.4890690987229881,0.16,0.16,-0.0071136066076445,-0.8384086439893219,0.7656213022340295,185,pre
cen,8,1860000,0.09,0.09,0.0711094095470736,0.6752774422985023,0.5020733519345427,0.21,0.21,0.1195664191120514,-0.900968025833067,0.7845060862789239,186,post
cen,8,1860000,0.04,0.04,-0.0040209483412966,0.6229297374014935,0.4903471261958775,0.15,0.15,-0.0020715453288424,-0.8813672159635748,0.7731509143272713,186,pre
cen,8,1870000,0.03,0.03,-0.0143712951382211,0.6306665799087211,0.4886644999259924,0.21,0.21,0.1666998848117304,-0.9241386683994272,0.7287360037641142,187,post
cen,8,1870000,0.03,0.03,-0.0108004072781951,0.6306665799087211,0.4886644999259924,0.19,0.19,-0.0094525368183287,-0.9003098514545149,0.7552815431176835,187,pre
cen,8,1880000,0.03,0.03,0.1700817707129893,0.6309911699339071,0.4804773450399748,0.38,0.38,-0.1521452296181986,-0.7835636114843527,0.8762251240560042,188,post
cen,8,1880000,0.03,0.03,0.0101185219778277,0.630991169933907,0.4804773450399748,0.17,0.17,-0.0107055010224127,-0.8519716449948369,0.8206253730564621,188,pre
cen,8,1890000,0.07,0.07,0.1365631989828973,0.7090722405364837,0.4939493123691287,0.35,0.35,0.104163482322831,-0.7810417711700319,0.8569370406867566,189,post
cen,8,1890000,0.03,0.03,0.0119856691817086,0.6715659290739759,0.4796806527338759,0.21,0.21,-0.0190740223487136,-0.8702306976206559,0.8180652702020411,189,pre
cen,8,1900000,0.05,0.05,0.3612360505278384,0.7222270165328102,0.4768581768073702,0.34,0.34,0.1549554459036103,-0.7633147370200009,0.8694870387548965,190,post
cen,8,1900000,0.03,0.03,0.0149349224768861,0.6952353180004833,0.4743387072369311,0.21,0.21,-0.0598203938401919,-0.8229721240062235,0.8833117919575341,190,pre
cen,8,1910000,0.04,0.04,-0.2897578860084909,0.7782829105137441,0.475953037568341,0.29,0.29,0.4339163628237946,-0.8122858500571206,0.8295419970710437,191,post
cen,8,1910000,0.03,0.03,0.0002955443571682,0.776235533859275,0.4753975952518867,0.21,0.21,0.0006631459010556,-0.8188081519443637,0.8613629461121529,191,pre
cen,8,1920000,0.05,0.05,0.0470479196163914,0.718474786995159,0.4853250162183962,0.24,0.24,0.1917928260947922,-0.8905944933860892,0.7745464393806223,192,post
cen,8,1920000,0.03,0.03,0.0066288401227842,0.7128611777493323,0.4825068206853082,0.21,0.21,-0.008332886493506,-0.7908106600108133,0.8688495560747329,192,pre
cen,8,1930000,0.05,0.05,-0.0140223439192629,0.7518191885897231,0.4860260653198339,0.2,0.2,-0.0716381591349177,-0.8189894968568843,0.8221609807556074,193,post
cen,8,1930000,0.03,0.03,0.0162533493871241,0.7229879640565566,0.4815016366736374,0.2,0.2,0.0002335354938455,-0.8511138952910591,0.8275103304612621,193,pre
cen,8,1940000,0.06,0.06,-0.1007745981681826,0.6756247778726248,0.4851366233717664,0.13,0.13,0.5541494770947071,-0.9050930613149716,0.7657063002851543,194,post
cen,8,1940000,0.03,0.03,-0.0037960088989084,0.6661155458393897,0.4832024414926403,0.17,0.17,0.0263778250314113,-0.8518232891173426,0.7985122473352307,194,pre
cen,8,1950000,0.02,0.02,0.2879306461492588,0.6237018250594868,0.4786992428028164,0.47,0.47,-0.0497285568033433,-0.6854293940107687,0.879350053689219,195,post
cen,8,1950000,0.03,0.03,0.0242044964454215,0.6382262067658352,0.4789057959477227,0.17,0.17,-0.0555186891353179,-0.8415161600962934,0.8298398898548323,195,pre
cen,8,1960000,0.06,0.06,0.2770050931235392,0.6679048807905889,0.4857266305869674,0.24,0.24,0.0012974107444531,-0.8793267301707091,0.744205371849388,196,post
cen,8,1960000,0.03,0.03,0.014569015529226,0.6049384900214629,0.4786161601964881,0.16,0.16,0.0284921053112197,-0.923467699190035,0.7712306895945147,196,pre
cen,8,1970000,0.02,0.02,0.3804985407152612,0.6864329949553368,0.4794519410754237,0.25,0.25,-0.1243615789462277,-0.9421343256321264,0.795617887102418,197,post
cen,8,1970000,0.03,0.03,-0.0021112320538646,0.6978547585197039,0.4795566843028296,0.13,0.13,-0.0165221902299795,-0.9276517679980624,0.7818052402047135,197,pre
cen,8,1980000,0.01,0.01,0.0658537766398861,0.6097929958966464,0.479293225263145,0.25,0.25,-0.0186196680948577,-0.8619654223210845,0.8297118089434162,198,post
cen,8,1980000,0.03,0.03,0.0167799497163553,0.6399150719717734,0.4833222882270055,0.14,0.14,-0.0031020667269512,-0.9166145030670106,0.7737512957412449,198,pre
cen,8,1990000,0.07,0.07,0.1045094771642556,0.7021204782126907,0.4861763169094766,0.29,0.29,0.1431559777145519,-0.8936330839349689,0.7636311848130427,199,post
cen,8,1990000,0.03,0.03,0.004410792728086,0.669924412598399,0.4807803609359497,0.17,0.17,0.0429378947770047,-0.8723338497283923,0.7950908303344246,199,pre
cen,8,2000000,0.05,0.05,0.0239441089441966,0.706096023124722,0.4845362861066918,0.2,0.2,0.1746393048576133,-0.9637415958455274,0.7234849437402517,200,post
cen,8,2000000,0.03,0.03,-0.0045186560344642,0.6790196934483383,0.4795864278720616,0.19,0.19,-0.0311938842174818,-0.8716728662749368,0.7810397348584609,200,pre
cen,8,2010000,0.04,0.04,0.0315443956815733,0.6571165239541288,0.4807158573039309,0.17,0.17,0.1312765819727792,-0.912973682397502,0.7861293901073906,201,post
cen,8,2010000,0.03,0.03,-0.0239102217747893,0.650604667987859,0.4798092710474811,0.15,0.15,-0.0041337026299822,-0.913426878325054,0.7799074644121404,201,pre
cen,8,2020000,0.04,0.04,0.0458295338159674,0.6770692688316111,0.4868684332674331,0.24,0.24,0.1106746320297,-0.942597264083302,0.7531394638017519,202,post
cen,8,2020000,0.03,0.03,-0.01350600580085,0.626854616825722,0.4848580852930993,0.15,0.15,0.0118384203334157,-0.9179400697821564,0.7669441990112585,202,pre
cen,8,2030000,0.04,0.04,0.4094042227956166,0.6668969822873043,0.4937242424085654,0.41,0.41,0.0329804026868462,-0.7973711205422046,0.864663971310726,203,post
cen,8,2030000,0.03,0.03,0.0038596378500258,0.6408141006206325,0.4925662186485386,0.17,0.17,-0.0108822625411398,-0.8709200449618875,0.7990192526809515,203,pre
cen,8,2040000,0.05,0.05,0.0165343343849555,0.5892122169467098,0.4966436493942493,0.25,0.25,0.0508072380973013,-0.8069751408510609,0.8157672061506724,204,post
cen,8,2040000,0.03,0.03,0.0190876550457167,0.5758159038482651,0.4863890719902156,0.18,0.18,-0.0664756879802333,-0.8071089537892719,0.8065986047807775,204,pre
cen,8,2050000,0.04,0.04,0.0663930217568459,0.5777092282709024,0.4946043383171318,0.17,0.17,0.167612856354228,-0.8219259894473109,0.8009621201671966,205,post
cen,8,2050000,0.03,0.03,-0.0049742939818146,0.5619035453772134,0.4923391524847127,0.14,0.14,-0.0052005389097008,-0.8269096047220674,0.7957771913653096,205,pre
