arm,seed,t,W_S,D_S,c_S,sigma,n1,hit999
SA_iid,6,5,61.279016589949684,42.71868538924886,-0.14295623128387897,6.486981833629681,179.4151934094245,
SA_iid,6,6,69.50938083992332,41.43009695781935,-0.20532323867418237,6.8672190919462945,203.66223215558406,
SA_iid,6,7,73.24913164637346,41.20592660173312,-0.24112776182100804,7.372614013007587,224.4117313130511,
SA_iid,6,8,74.8850627728934,43.022261764010366,-0.2261785796872924,7.455467552807535,245.19969959907925,
SA_iid,6,9,77.46817002658067,44.990922978658986,-0.1953264051840903,7.5385809661670855,267.1260669909849,
SA_iid,6,10,81.63291671868352,46.30639949527086,-0.23225405547200903,7.846142061397409,287.95391351057714,
SA_iid,6,11,83.9780705193444,46.15613134422296,-0.28910507552023446,8.081492496503806,308.10810645624053,
SA_iid,6,12,83.31568143380227,50.18251646432245,-0.23195946138949988,8.311482386177177,330.2176713616268,
SA_iid,6,13,86.71878168489468,49.90911101564087,-0.2953328151293309,8.589701469899572,353.1583599261728,
SA_iid,6,14,86.34020943368967,49.63711316358135,-0.18979594764936045,8.776142231442801,372.8284966726501,
SA_iid,6,15,91.05858471525725,48.41331998794572,-0.23531237552176543,8.928181882246157,393.8400352962834,
SA_iid,6,16,92.52453983734507,50.95360715252462,-0.29089387812978906,8.90236932779841,410.6933088995385,
SA_iid,6,17,91.72919926867964,50.47611080002237,-0.23916578131943345,9.15597634842147,430.25141451452663,
SA_iid,6,18,93.527241479723,51.141650179893865,-0.2805998232655044,8.864202714383335,449.64889060959865,
SA_iid,6,19,93.15856496680571,52.648988448064614,-0.28097327674181366,8.865865521729074,466.5689632552462,
SA_iid,6,20,93.24297605813,51.040232979143724,-0.2685899566635831,9.169907818680482,484.2677333240023,
SA_iid,7,2,32.69170186888453,42.46056339427702,-0.4267739882063554,3.8776117515025605,103.43573328805952,
SA_iid,7,3,41.07103568694722,38.9120052655958,-0.15961556987726724,5.007888843081174,129.89346649274796,
SA_iid,7,4,51.872852734977364,39.469257845261254,-0.18157355414903253,5.621192688201949,156.76510234136418,
SA_iid,7,5,59.20400281886937,40.99263558550266,-0.06622028573889624,6.388479376407646,182.41331383417432,
SA_iid,7,6,69.74300234312727,42.24957933257689,-0.1436846861918692,7.074290112651587,208.40159588248235,
SA_iid,7,7,76.17313924110572,44.382043116512286,-0.2147328781583596,7.565215658186947,231.8425765175014,
SA_iid,7,8,79.49974600308057,45.447266974024764,-0.28448264302388593,7.552002402275615,254.17569305486307,
SA_iid,7,9,79.5610824216443,44.67559339570198,-0.3039247941614219,7.601475531821958,273.7801032130727,
SA_iid,7,10,78.51949096145664,46.017859750906304,-0.2548816942509188,7.741790487432775,294.1331048467697,
SA_iid,7,11,80.25600522300856,46.15165490349756,-0.24164010809086198,7.97994263579162,312.614336366494,
SA_iid,7,12,82.34656700160224,47.07058055200606,-0.27718977718423427,7.986717786658875,333.89721306816824,
SA_iid,7,13,82.7512275634368,46.59055880629101,-0.20910390598760745,8.261041308270375,355.0906361458269,
SA_iid,7,14,86.0585648788725,47.70911915214568,-0.3068446719494446,7.982041893504874,372.092553171829,
SA_iid,7,15,84.63193388011435,50.645070760139426,-0.21272397534847615,8.602587848930703,392.38307815241365,
SA_iid,7,16,88.9040862598336,47.946099718001584,-0.22788280478283068,8.597653263242549,412.76611517700695,
SA_iid,7,17,90.88463366863311,48.97926222760923,-0.22173928407500115,9.110603274516183,429.6053309721792,
SA_iid,7,18,93.19257822533191,51.156576522105105,-0.23928769561296628,9.2183465728608,449.03016900585294,
SA_iid,7,19,94.97518250602458,49.12522638765804,-0.25147440943232424,9.240996463447114,465.4974830718298,
SA_iid,7,20,95.32563270925935,52.702421336982184,-0.2254528617505264,9.233395795713605,486.5203510370818,
SA_iid,8,2,35.072131544411256,39.54892112786141,-0.3648285919272694,4.0749691103967125,103.79897848329206,
SA_iid,8,3,42.214803775673595,40.59599810418552,-0.13590166217765148,5.140697621397197,131.55620262321605,
SA_iid,8,4,54.44558020272304,39.06623814055385,-0.10443815622154619,5.957878677567333,158.76255457693713,
SA_iid,8,5,63.60987023350422,43.10275632454151,-0.15126335959415432,6.552859406099053,185.3554820268598,
SA_iid,8,6,71.23627807150108,44.03966753008178,-0.22597336125809,6.882687067041972,209.97340692055008,
SA_iid,8,7,74.80803718767739,45.20395306554314,-0.19179169697255843,7.537825063909029,232.7335538634286,
SA_iid,8,8,79.6398575263964,44.72799338493098,-0.2627562452578916,7.503987817329685,255.6034376568571,
SA_iid,8,9,80.44349541683849,46.922444748840334,-0.2881538178939906,7.795041432115555,276.1396554956724,
SA_iid,8,10,80.60730625791543,46.832990144585615,-0.25692914760687224,8.001669075023809,299.5574738622877,
SA_iid,8,11,82.16453011378316,49.8408915590543,-0.2367687330324974,7.796693088628894,318.2754293126251,
SA_iid,8,12,85.41613371765723,49.940228769267634,-0.20639653048333723,7.996695958466358,337.7548469594126,
SA_iid,8,13,89.60519219976096,48.96650598836683,-0.2963627013158721,8.225121489275335,358.1271860309525,
SA_iid,8,14,88.46544907409384,50.31943269156558,-0.2353856574064888,8.547788515548312,374.9467914830982,
SA_iid,8,15,90.8984476518665,50.771144164886195,-0.27280870420433445,8.685017457253977,394.1863283094781,
SA_iid,8,16,91.22610701269146,52.27371060837535,-0.2893491682308036,8.63236216705522,410.89793543140803,
SA_iid,8,17,91.07737903170727,49.11636841300289,-0.21706404244328562,8.863924393399952,431.9228182786606,
SA_iid,8,18,93.62415467799744,50.20595363784797,-0.2828729024028841,8.610181370674999,448.60046409700703,
SA_iid,8,19,92.88077109541697,51.4826361046408,-0.23421446537232504,9.283152363205163,465.29915913794974,
SA_iid,8,20,95.06519265028773,51.91465056429485,-0.25729781683021435,9.38332668064067,485.72246122080196,
SA_iid,9,2,34.02795366881133,42.03665386025989,-0.3584842863339349,4.168803214448944,100.93464628795817,
SA_iid,9,3,43.58227591287988,39.80222214333623,-0.16978313623261468,5.220378275381314,129.61089350626105,
SA_iid,9,4,53.80144747811964,40.57141451177252,-0.05833211807346189,6.088861473791525,157.88878136282398,
SA_iid,9,5,65.46740131613458,42.27952116600489,-0.19908988335804345,6.801224953646367,183.18062118983295,
SA_iid,9,6,70.50818868945288,42.983274908346985,-0.2193043389332246,6.718460306055713,209.22328024146753,
SA_iid,9,7,74.09242322221655,45.9257394146003,-0.21036428726584258,7.372078077777758,234.19387003342092,
SA_iid,9,8,78.53169327217235,46.17250176432645,-0.2609679333232268,7.488344823282159,257.1618890541431,
SA_iid,9,9,80.04114465521808,47.838900882558264,-0.2469752985962271,7.64991666609289,279.9417466399449,
SA_iid,9,10,82.48496064229244,49.5765449645349,-0.2949675700219904,8.041153902043554,300.35511263242313,
SA_iid,9,11,82.75970851415823,50.10914858246554,-0.30628832336151796,8.146927230936981,320.51619523932004,
SA_iid,9,12,82.5816530450232,47.08560163690012,-0.257809811814323,8.016215413577054,339.2035450520427,
SA_iid,9,13,83.85609364411806,51.563515385668595,-0.22863166883488673,8.369017873272421,358.00871273500695,
SA_iid,9,14,87.82637853743923,51.988362636838836,-0.2230180845370141,8.931704725281541,377.2869037162212,
SA_iid,9,15,91.54061361788644,52.60099182866219,-0.2612472861398678,8.949735069856338,395.72592935523187,
SA_iid,9,16,92.90140216680251,49.829554550144934,-0.2524845522209767,9.049245872428134,414.79062190206616,
SA_iid,9,17,93.68048960735875,50.60355520378117,-0.25555958897818676,8.941672831447399,432.79125882390656,
SA_iid,9,18,94.41271007447362,51.246923364475414,-0.20459060454991382,9.445617772835648,449.2165972679419,
SA_iid,9,19,97.77648289602416,51.20759995461537,-0.2577554066750541,9.825863077389666,467.2389917300567,
SA_iid,9,20,97.98647005528223,52.434054804820384,-0.23577818094117792,9.440069322897244,484.364495700616,
