scope,window,metric,arm,baseline,layer,seed,arm_level,baseline_level,gap
block_reconciliation,B10,log10_mean_unfit,L2_Aall,L2_none,,3,-1.6086585877952182,-0.83848836400708993,-0.77017022378812827
block_reconciliation,B10,log10_mean_unfit,L2_Aall,L2_none,,4,-2.0221814474881858,-1.0366260907894891,-0.98555535669869676
block_reconciliation,B10,log10_mean_unfit,L2_Aall,L2_none,,5,-2.1260525550263041,-0.90388811344381148,-1.2221644415824926
block_reconciliation,B10,log10_mean_unfit,L2_Aall,L2_none,,6,-2.2938526578841487,-1.1401527110359242,-1.1536999468482245
block_reconciliation,B10,log10_mean_unfit,L2_Aall,L2_none,,7,-1.903399293918149,-0.74324860292922723,-1.1601506909889219
block_reconciliation,B10,log10_mean_unfit,L2_Aall,L2_none,,8,-2.0503160112222525,-1.2091239143332886,-0.8411920968889639
block_reconciliation,B10,log10_mean_unfit,L2_Aall,L2_none,,9,-2.3934685162411298,-0.97860544068231226,-1.4148630755588174
change,B10-B02,log10_unfit_change_B10_minus_B02,L2_Aall,L2_Aall,,0,-2.1838744176945495,-2.5666992221958371,0.38282480450128764
change,B10-B02,log10_unfit_change_B10_minus_B02,L2_Aall,L2_Aall,,1,-2.0640051770464978,-2.5498878792659982,0.48588270221950047
change,B10-B02,log10_unfit_change_B10_minus_B02,L2_Aall,L2_Aall,,2,-2.3133103785806393,-2.6525281482095124,0.33921776962887318
change,B10-B02,log10_unfit_change_B10_minus_B02,L2_Aall,L2_Aall,,3,-1.9394967984495202,-2.5797722917453529,0.64027549329583278
change,B10-B02,log10_unfit_change_B10_minus_B02,L2_Aall,L2_Aall,,4,-2.1958556794555237,-2.578429345887141,0.38257366643161728
change,B10-B02,log10_unfit_change_B10_minus_B02,L2_Aall,L2_Aall,,5,-2.2267988990815453,-2.6913979504987857,0.46459905141724045
change,B10-B02,log10_unfit_change_B10_minus_B02,L2_Aall,L2_Aall,,6,-2.3898776805354855,-2.7142440409280706,0.32436636039258504
change,B10-B02,log10_unfit_change_B10_minus_B02,L2_Aall,L2_Aall,,7,-2.1517089204746109,-2.5469644086029173,0.39525548812830635
change,B10-B02,log10_unfit_change_B10_minus_B02,L2_Aall,L2_Aall,,8,-2.1698642130344341,-2.5335251077931429,0.36366089475870877
change,B10-B02,log10_unfit_change_B10_minus_B02,L2_Aall,L2_Aall,,9,-2.4767497368354126,-2.6642196368830078,0.18746990004759523
change,B10-B02,strict_dead_frac_gap_change_B10_minus_B02,L2_A1,L2_none,2,0,-0.052799999999999958,0.0038000000000000256,-0.056599999999999984
change,B10-B02,strict_dead_frac_gap_change_B10_minus_B02,L2_A1,L2_none,2,1,-0.038199999999999901,0.080199999999999938,-0.11839999999999984
change,B10-B02,strict_dead_frac_gap_change_B10_minus_B02,L2_A1,L2_none,2,2,0.038799999999999946,0.24200000000000005,-0.2032000000000001
change,B10-B02,strict_dead_frac_gap_change_B10_minus_B02,L2_A1,L2_none,2,3,0.065599999999999992,0.14040000000000008,-0.074800000000000089
change,B10-B02,strict_dead_frac_gap_change_B10_minus_B02,L2_A1,L2_none,2,4,0.050000000000000044,0.036599999999999966,0.013400000000000079
change,B10-B02,strict_dead_frac_gap_change_B10_minus_B02,L2_A1,L2_none,2,5,0.057600000000000096,0.20600000000000007,-0.14839999999999998
change,B10-B02,strict_dead_frac_gap_change_B10_minus_B02,L2_A1,L2_none,2,6,0.025000000000000022,0.15499999999999997,-0.12999999999999995
change,B10-B02,strict_dead_frac_gap_change_B10_minus_B02,L2_A1,L2_none,2,7,0.0046000000000000485,0.088200000000000056,-0.083600000000000008
change,B10-B02,strict_dead_frac_gap_change_B10_minus_B02,L2_A1,L2_none,2,8,0.028799999999999937,0.15379999999999994,-0.125
change,B10-B02,strict_dead_frac_gap_change_B10_minus_B02,L2_A1,L2_none,2,9,0.028000000000000025,0.1038,-0.075799999999999979
exact_task,T100,log10_unfit,L2_A1,L2_none,,0,-3.1887636654233811,-12.949967436241666,9.7612037708182839
exact_task,T100,log10_unfit,L2_A1,L2_none,,1,-2.9360621981992225,-10.024169046658363,7.088106848459141
exact_task,T100,log10_unfit,L2_A1,L2_none,,2,-2.5982552159921304,-11.963050303075557,9.3647950870834258
exact_task,T100,log10_unfit,L2_A1,L2_none,,3,-2.78220741819402,-9.6793693436892472,6.8971619254952277
exact_task,T100,log10_unfit,L2_A1,L2_none,,4,-2.6953821870111554,-3.460912326354026,0.76553013934287062
exact_task,T100,log10_unfit,L2_A1,L2_none,,5,-2.6903939260272409,-13.901806364876951,11.21141243884971
exact_task,T100,log10_unfit,L2_A1,L2_none,,6,-2.4483078712031734,-13.326952541220988,10.878644670017815
exact_task,T100,log10_unfit,L2_A1,L2_none,,7,-3.1546265602275789,-6.440185585516323,3.2855590252887441
exact_task,T100,log10_unfit,L2_A1,L2_none,,8,-2.5911671844935675,-13.710133662728879,11.118966478235311
exact_task,T100,log10_unfit,L2_A1,L2_none,,9,-3.4368814236965592,-13.980016697693728,10.543135273997169
exact_task,T100,log10_unfit,L2_Aall,L2_A1,,0,-2.5512284494198592,-3.1887636654233811,0.63753521600352192
exact_task,T100,log10_unfit,L2_Aall,L2_A1,,1,-2.5152816417427433,-2.9360621981992225,0.42078055645647927
exact_task,T100,log10_unfit,L2_Aall,L2_A1,,2,-2.5221819623827124,-2.5982552159921304,0.076073253609417968
exact_task,T100,log10_unfit,L2_Aall,L2_A1,,3,-2.6399817186967218,-2.78220741819402,0.14222569949729813
exact_task,T100,log10_unfit,L2_Aall,L2_A1,,4,-2.2876757181169909,-2.6953821870111554,0.40770646889416451
exact_task,T100,log10_unfit,L2_Aall,L2_A1,,5,-2.1410371520252478,-2.6903939260272409,0.54935677400199312
exact_task,T100,log10_unfit,L2_Aall,L2_A1,,6,-2.4130065557034848,-2.4483078712031734,0.035301315499688624
exact_task,T100,log10_unfit,L2_Aall,L2_A1,,7,-2.9475583262046543,-3.1546265602275789,0.20706823402292462
exact_task,T100,log10_unfit,L2_Aall,L2_A1,,8,-2.4731497043938977,-2.5911671844935675,0.11801748009966984
exact_task,T100,log10_unfit,L2_Aall,L2_A1,,9,-2.9667690523564141,-3.4368814236965592,0.47011237134014516
exact_task,T100,log10_unfit,L2_Aall,L2_none,,0,-2.5512284494198592,-12.949967436241666,10.398738986821806
exact_task,T100,log10_unfit,L2_Aall,L2_none,,1,-2.5152816417427433,-10.024169046658363,7.5088874049156198
exact_task,T100,log10_unfit,L2_Aall,L2_none,,2,-2.5221819623827124,-11.963050303075557,9.4408683406928446
exact_task,T100,log10_unfit,L2_Aall,L2_none,,3,-2.6399817186967218,-9.6793693436892472,7.0393876249925249
exact_task,T100,log10_unfit,L2_Aall,L2_none,,4,-2.2876757181169909,-3.460912326354026,1.1732366082370351
exact_task,T100,log10_unfit,L2_Aall,L2_none,,5,-2.1410371520252478,-13.901806364876951,11.760769212851702
exact_task,T100,log10_unfit,L2_Aall,L2_none,,6,-2.4130065557034848,-13.326952541220988,10.913945985517504
exact_task,T100,log10_unfit,L2_Aall,L2_none,,7,-2.9475583262046543,-6.440185585516323,3.4926272593116687
exact_task,T100,log10_unfit,L2_Aall,L2_none,,8,-2.4731497043938977,-13.710133662728879,11.236983958334982
exact_task,T100,log10_unfit,L2_Aall,L2_none,,9,-2.9667690523564141,-13.980016697693728,11.013247645337314
exact_task,T100,strict_dead_frac,L2_A1,L2_none,1,0,0.059999999999999998,0.72999999999999998,-0.66999999999999993
exact_task,T100,strict_dead_frac,L2_A1,L2_none,1,1,0.070000000000000007,0.47999999999999998,-0.40999999999999998
exact_task,T100,strict_dead_frac,L2_A1,L2_none,1,2,0.11,0.76000000000000001,-0.65000000000000002
exact_task,T100,strict_dead_frac,L2_A1,L2_none,1,3,0.040000000000000001,0.81000000000000005,-0.77000000000000002
exact_task,T100,strict_dead_frac,L2_A1,L2_none,1,4,0.17000000000000001,0.85999999999999999,-0.68999999999999995
exact_task,T100,strict_dead_frac,L2_A1,L2_none,1,5,0.070000000000000007,0.44,-0.37
exact_task,T100,strict_dead_frac,L2_A1,L2_none,1,6,0.050000000000000003,0.72999999999999998,-0.67999999999999994
exact_task,T100,strict_dead_frac,L2_A1,L2_none,1,7,0.080000000000000002,0.68999999999999995,-0.60999999999999999
exact_task,T100,strict_dead_frac,L2_A1,L2_none,1,8,0.059999999999999998,0.69999999999999996,-0.6399999999999999
exact_task,T100,strict_dead_frac,L2_A1,L2_none,1,9,0.070000000000000007,0.51000000000000001,-0.44
exact_task,T100,strict_dead_frac,L2_A1,L2_none,2,0,0.70999999999999996,0.64000000000000001,0.069999999999999951
exact_task,T100,strict_dead_frac,L2_A1,L2_none,2,1,0.77000000000000002,0.68000000000000005,0.089999999999999969
exact_task,T100,strict_dead_frac,L2_A1,L2_none,2,2,0.80000000000000004,0.47999999999999998,0.32000000000000006
exact_task,T100,strict_dead_frac,L2_A1,L2_none,2,3,0.80000000000000004,0.78000000000000003,0.020000000000000018
exact_task,T100,strict_dead_frac,L2_A1,L2_none,2,4,0.77000000000000002,0.64000000000000001,0.13
exact_task,T100,strict_dead_frac,L2_A1,L2_none,2,5,0.65000000000000002,0.63,0.020000000000000018
exact_task,T100,strict_dead_frac,L2_A1,L2_none,2,6,0.71999999999999997,0.56999999999999995,0.15000000000000002
exact_task,T100,strict_dead_frac,L2_A1,L2_none,2,7,0.73999999999999999,0.58999999999999997,0.15000000000000002
exact_task,T100,strict_dead_frac,L2_A1,L2_none,2,8,0.76000000000000001,0.53000000000000003,0.22999999999999998
exact_task,T100,strict_dead_frac,L2_A1,L2_none,2,9,0.69999999999999996,0.59999999999999998,0.099999999999999978
exact_task,T100,strict_dead_frac,L2_Aall,L2_A1,1,0,0.040000000000000001,0.059999999999999998,-0.019999999999999997
exact_task,T100,strict_dead_frac,L2_Aall,L2_A1,1,1,0.080000000000000002,0.070000000000000007,0.009999999999999995
exact_task,T100,strict_dead_frac,L2_Aall,L2_A1,1,2,0.02,0.11,-0.089999999999999997
exact_task,T100,strict_dead_frac,L2_Aall,L2_A1,1,3,0.02,0.040000000000000001,-0.02
exact_task,T100,strict_dead_frac,L2_Aall,L2_A1,1,4,0.02,0.17000000000000001,-0.15000000000000002
exact_task,T100,strict_dead_frac,L2_Aall,L2_A1,1,5,0.029999999999999999,0.070000000000000007,-0.040000000000000008
exact_task,T100,strict_dead_frac,L2_Aall,L2_A1,1,6,0.01,0.050000000000000003,-0.040000000000000001
exact_task,T100,strict_dead_frac,L2_Aall,L2_A1,1,7,0.02,0.080000000000000002,-0.059999999999999998
exact_task,T100,strict_dead_frac,L2_Aall,L2_A1,1,8,0.050000000000000003,0.059999999999999998,-0.009999999999999995
exact_task,T100,strict_dead_frac,L2_Aall,L2_A1,1,9,0.040000000000000001,0.070000000000000007,-0.030000000000000006
exact_task,T100,strict_dead_frac,L2_Aall,L2_A1,2,0,0.12,0.70999999999999996,-0.58999999999999997
exact_task,T100,strict_dead_frac,L2_Aall,L2_A1,2,1,0.14000000000000001,0.77000000000000002,-0.63
exact_task,T100,strict_dead_frac,L2_Aall,L2_A1,2,2,0.050000000000000003,0.80000000000000004,-0.75
exact_task,T100,strict_dead_frac,L2_Aall,L2_A1,2,3,0.17999999999999999,0.80000000000000004,-0.62000000000000011
exact_task,T100,strict_dead_frac,L2_Aall,L2_A1,2,4,0.32000000000000001,0.77000000000000002,-0.45000000000000001
exact_task,T100,strict_dead_frac,L2_Aall,L2_A1,2,5,0.14000000000000001,0.65000000000000002,-0.51000000000000001
exact_task,T100,strict_dead_frac,L2_Aall,L2_A1,2,6,0.11,0.71999999999999997,-0.60999999999999999
exact_task,T100,strict_dead_frac,L2_Aall,L2_A1,2,7,0.070000000000000007,0.73999999999999999,-0.66999999999999993
exact_task,T100,strict_dead_frac,L2_Aall,L2_A1,2,8,0.16,0.76000000000000001,-0.59999999999999998
exact_task,T100,strict_dead_frac,L2_Aall,L2_A1,2,9,0.17000000000000001,0.69999999999999996,-0.52999999999999992
exact_task,T100,strict_dead_frac,L2_Aall,L2_none,1,0,0.040000000000000001,0.72999999999999998,-0.68999999999999995
exact_task,T100,strict_dead_frac,L2_Aall,L2_none,1,1,0.080000000000000002,0.47999999999999998,-0.39999999999999997
exact_task,T100,strict_dead_frac,L2_Aall,L2_none,1,2,0.02,0.76000000000000001,-0.73999999999999999
exact_task,T100,strict_dead_frac,L2_Aall,L2_none,1,3,0.02,0.81000000000000005,-0.79000000000000004
exact_task,T100,strict_dead_frac,L2_Aall,L2_none,1,4,0.02,0.85999999999999999,-0.83999999999999997
exact_task,T100,strict_dead_frac,L2_Aall,L2_none,1,5,0.029999999999999999,0.44,-0.41000000000000003
exact_task,T100,strict_dead_frac,L2_Aall,L2_none,1,6,0.01,0.72999999999999998,-0.71999999999999997
exact_task,T100,strict_dead_frac,L2_Aall,L2_none,1,7,0.02,0.68999999999999995,-0.66999999999999993
exact_task,T100,strict_dead_frac,L2_Aall,L2_none,1,8,0.050000000000000003,0.69999999999999996,-0.64999999999999991
exact_task,T100,strict_dead_frac,L2_Aall,L2_none,1,9,0.040000000000000001,0.51000000000000001,-0.47000000000000003
exact_task,T100,strict_dead_frac,L2_Aall,L2_none,2,0,0.12,0.64000000000000001,-0.52000000000000002
exact_task,T100,strict_dead_frac,L2_Aall,L2_none,2,1,0.14000000000000001,0.68000000000000005,-0.54000000000000004
exact_task,T100,strict_dead_frac,L2_Aall,L2_none,2,2,0.050000000000000003,0.47999999999999998,-0.42999999999999999
exact_task,T100,strict_dead_frac,L2_Aall,L2_none,2,3,0.17999999999999999,0.78000000000000003,-0.60000000000000009
exact_task,T100,strict_dead_frac,L2_Aall,L2_none,2,4,0.32000000000000001,0.64000000000000001,-0.32000000000000001
exact_task,T100,strict_dead_frac,L2_Aall,L2_none,2,5,0.14000000000000001,0.63,-0.48999999999999999
exact_task,T100,strict_dead_frac,L2_Aall,L2_none,2,6,0.11,0.56999999999999995,-0.45999999999999996
exact_task,T100,strict_dead_frac,L2_Aall,L2_none,2,7,0.070000000000000007,0.58999999999999997,-0.52000000000000002
exact_task,T100,strict_dead_frac,L2_Aall,L2_none,2,8,0.16,0.53000000000000003,-0.37
exact_task,T100,strict_dead_frac,L2_Aall,L2_none,2,9,0.17000000000000001,0.59999999999999998,-0.42999999999999994
exact_task,T500,log10_unfit,L2_A1,L2_none,,0,-2.6710585149378012,-0.094892225211773804,-2.5761662897260273
exact_task,T500,log10_unfit,L2_A1,L2_none,,1,-0.91898170472997442,-1.9596128841771983,1.0406311794472238
exact_task,T500,log10_unfit,L2_A1,L2_none,,2,-2.6770724104203474,-2.1191868445616131,-0.55788556585873428
exact_task,T500,log10_unfit,L2_A1,L2_none,,3,-2.393493000423522,-0.32515471004081525,-2.0683382903827066
exact_task,T500,log10_unfit,L2_A1,L2_none,,4,-2.8932147123274397,-1.9731398547262702,-0.92007485760116947
exact_task,T500,log10_unfit,L2_A1,L2_none,,5,-2.8451960462963788,-1.0771874224283091,-1.7680086238680697
exact_task,T500,log10_unfit,L2_A1,L2_none,,6,-1.9398463131640928,-0.94412066183003596,-0.99572565133405688
exact_task,T500,log10_unfit,L2_A1,L2_none,,7,-2.5180107209440949,-0.65049767470780495,-1.8675130462362901
exact_task,T500,log10_unfit,L2_A1,L2_none,,8,-2.6908048357876075,-4.6742311236967389,1.9834262879091313
exact_task,T500,log10_unfit,L2_A1,L2_none,,9,-2.6075100925752359,-0.96863867594572217,-1.6388714166295137
exact_task,T500,log10_unfit,L2_Aall,L2_A1,,0,-2.4251910445948877,-2.6710585149378012,0.24586747034291356
exact_task,T500,log10_unfit,L2_Aall,L2_A1,,1,-1.9042956794697508,-0.91898170472997442,-0.98531397473977633
exact_task,T500,log10_unfit,L2_Aall,L2_A1,,2,-2.065959602856847,-2.6770724104203474,0.61111280756350039
exact_task,T500,log10_unfit,L2_Aall,L2_A1,,3,-1.8107601413431376,-2.393493000423522,0.58273285908038441
exact_task,T500,log10_unfit,L2_Aall,L2_A1,,4,-1.9208091643672316,-2.8932147123274397,0.97240554796020806
exact_task,T500,log10_unfit,L2_Aall,L2_A1,,5,-2.688999240642985,-2.8451960462963788,0.15619680565339378
exact_task,T500,log10_unfit,L2_Aall,L2_A1,,6,-2.330412151850819,-1.9398463131640928,-0.39056583868672612
exact_task,T500,log10_unfit,L2_Aall,L2_A1,,7,-2.3232980333571338,-2.5180107209440949,0.19471268758696114
exact_task,T500,log10_unfit,L2_Aall,L2_A1,,8,-2.2200255550764179,-2.6908048357876075,0.47077928071118968
exact_task,T500,log10_unfit,L2_Aall,L2_A1,,9,-2.609501823811359,-2.6075100925752359,-0.0019917312361230621
exact_task,T500,log10_unfit,L2_Aall,L2_none,,0,-2.4251910445948877,-0.094892225211773804,-2.3302988193831138
exact_task,T500,log10_unfit,L2_Aall,L2_none,,1,-1.9042956794697508,-1.9596128841771983,0.055317204707447498
exact_task,T500,log10_unfit,L2_Aall,L2_none,,2,-2.065959602856847,-2.1191868445616131,0.053227241704766115
exact_task,T500,log10_unfit,L2_Aall,L2_none,,3,-1.8107601413431376,-0.32515471004081525,-1.4856054313023224
exact_task,T500,log10_unfit,L2_Aall,L2_none,,4,-1.9208091643672316,-1.9731398547262702,0.05233069035903859
exact_task,T500,log10_unfit,L2_Aall,L2_none,,5,-2.688999240642985,-1.0771874224283091,-1.6118118182146759
exact_task,T500,log10_unfit,L2_Aall,L2_none,,6,-2.330412151850819,-0.94412066183003596,-1.386291490020783
exact_task,T500,log10_unfit,L2_Aall,L2_none,,7,-2.3232980333571338,-0.65049767470780495,-1.672800358649329
exact_task,T500,log10_unfit,L2_Aall,L2_none,,8,-2.2200255550764179,-4.6742311236967389,2.454205568620321
exact_task,T500,log10_unfit,L2_Aall,L2_none,,9,-2.609501823811359,-0.96863867594572217,-1.6408631478656368
exact_task,T500,strict_dead_frac,L2_A1,L2_none,1,0,0.34000000000000002,0.76000000000000001,-0.41999999999999998
exact_task,T500,strict_dead_frac,L2_A1,L2_none,1,1,0.39000000000000001,0.85999999999999999,-0.46999999999999997
exact_task,T500,strict_dead_frac,L2_A1,L2_none,1,2,0.37,0.90000000000000002,-0.53000000000000003
exact_task,T500,strict_dead_frac,L2_A1,L2_none,1,3,0.34999999999999998,0.84999999999999998,-0.5
exact_task,T500,strict_dead_frac,L2_A1,L2_none,1,4,0.57999999999999996,0.70999999999999996,-0.13
exact_task,T500,strict_dead_frac,L2_A1,L2_none,1,5,0.39000000000000001,0.76000000000000001,-0.37
exact_task,T500,strict_dead_frac,L2_A1,L2_none,1,6,0.28999999999999998,0.78000000000000003,-0.49000000000000005
exact_task,T500,strict_dead_frac,L2_A1,L2_none,1,7,0.46999999999999997,0.69999999999999996,-0.22999999999999998
exact_task,T500,strict_dead_frac,L2_A1,L2_none,1,8,0.37,0.85999999999999999,-0.48999999999999999
exact_task,T500,strict_dead_frac,L2_A1,L2_none,1,9,0.42999999999999999,0.91000000000000003,-0.48000000000000004
exact_task,T500,strict_dead_frac,L2_A1,L2_none,2,0,0.91000000000000003,0.94999999999999996,-0.039999999999999925
exact_task,T500,strict_dead_frac,L2_A1,L2_none,2,1,0.94999999999999996,0.93000000000000005,0.019999999999999907
exact_task,T500,strict_dead_frac,L2_A1,L2_none,2,2,0.94999999999999996,0.89000000000000001,0.059999999999999942
exact_task,T500,strict_dead_frac,L2_A1,L2_none,2,3,0.95999999999999996,0.91000000000000003,0.049999999999999933
exact_task,T500,strict_dead_frac,L2_A1,L2_none,2,4,0.93999999999999995,0.79000000000000004,0.14999999999999991
exact_task,T500,strict_dead_frac,L2_A1,L2_none,2,5,0.91000000000000003,0.78000000000000003,0.13
exact_task,T500,strict_dead_frac,L2_A1,L2_none,2,6,0.93999999999999995,0.84999999999999998,0.089999999999999969
exact_task,T500,strict_dead_frac,L2_A1,L2_none,2,7,0.90000000000000002,0.93000000000000005,-0.030000000000000027
exact_task,T500,strict_dead_frac,L2_A1,L2_none,2,8,0.88,0.87,0.010000000000000009
exact_task,T500,strict_dead_frac,L2_A1,L2_none,2,9,0.94999999999999996,0.88,0.069999999999999951
exact_task,T500,strict_dead_frac,L2_Aall,L2_A1,1,0,0.01,0.34000000000000002,-0.33000000000000002
exact_task,T500,strict_dead_frac,L2_Aall,L2_A1,1,1,0.070000000000000007,0.39000000000000001,-0.32000000000000001
exact_task,T500,strict_dead_frac,L2_Aall,L2_A1,1,2,0.029999999999999999,0.37,-0.33999999999999997
exact_task,T500,strict_dead_frac,L2_Aall,L2_A1,1,3,0.02,0.34999999999999998,-0.32999999999999996
exact_task,T500,strict_dead_frac,L2_Aall,L2_A1,1,4,0,0.57999999999999996,-0.57999999999999996
exact_task,T500,strict_dead_frac,L2_Aall,L2_A1,1,5,0.02,0.39000000000000001,-0.37
exact_task,T500,strict_dead_frac,L2_Aall,L2_A1,1,6,0,0.28999999999999998,-0.28999999999999998
exact_task,T500,strict_dead_frac,L2_Aall,L2_A1,1,7,0.01,0.46999999999999997,-0.45999999999999996
exact_task,T500,strict_dead_frac,L2_Aall,L2_A1,1,8,0.01,0.37,-0.35999999999999999
exact_task,T500,strict_dead_frac,L2_Aall,L2_A1,1,9,0.02,0.42999999999999999,-0.40999999999999998
exact_task,T500,strict_dead_frac,L2_Aall,L2_A1,2,0,0.56999999999999995,0.91000000000000003,-0.34000000000000008
exact_task,T500,strict_dead_frac,L2_Aall,L2_A1,2,1,0.62,0.94999999999999996,-0.32999999999999996
exact_task,T500,strict_dead_frac,L2_Aall,L2_A1,2,2,0.45000000000000001,0.94999999999999996,-0.49999999999999994
exact_task,T500,strict_dead_frac,L2_Aall,L2_A1,2,3,0.66000000000000003,0.95999999999999996,-0.29999999999999993
exact_task,T500,strict_dead_frac,L2_Aall,L2_A1,2,4,0.55000000000000004,0.93999999999999995,-0.3899999999999999
exact_task,T500,strict_dead_frac,L2_Aall,L2_A1,2,5,0.5,0.91000000000000003,-0.41000000000000003
exact_task,T500,strict_dead_frac,L2_Aall,L2_A1,2,6,0.51000000000000001,0.93999999999999995,-0.42999999999999994
exact_task,T500,strict_dead_frac,L2_Aall,L2_A1,2,7,0.62,0.90000000000000002,-0.28000000000000003
exact_task,T500,strict_dead_frac,L2_Aall,L2_A1,2,8,0.64000000000000001,0.88,-0.23999999999999999
exact_task,T500,strict_dead_frac,L2_Aall,L2_A1,2,9,0.48999999999999999,0.94999999999999996,-0.45999999999999996
exact_task,T500,strict_dead_frac,L2_Aall,L2_none,1,0,0.01,0.76000000000000001,-0.75
exact_task,T500,strict_dead_frac,L2_Aall,L2_none,1,1,0.070000000000000007,0.85999999999999999,-0.79000000000000004
exact_task,T500,strict_dead_frac,L2_Aall,L2_none,1,2,0.029999999999999999,0.90000000000000002,-0.87
exact_task,T500,strict_dead_frac,L2_Aall,L2_none,1,3,0.02,0.84999999999999998,-0.82999999999999996
exact_task,T500,strict_dead_frac,L2_Aall,L2_none,1,4,0,0.70999999999999996,-0.70999999999999996
exact_task,T500,strict_dead_frac,L2_Aall,L2_none,1,5,0.02,0.76000000000000001,-0.73999999999999999
exact_task,T500,strict_dead_frac,L2_Aall,L2_none,1,6,0,0.78000000000000003,-0.78000000000000003
exact_task,T500,strict_dead_frac,L2_Aall,L2_none,1,7,0.01,0.69999999999999996,-0.68999999999999995
exact_task,T500,strict_dead_frac,L2_Aall,L2_none,1,8,0.01,0.85999999999999999,-0.84999999999999998
exact_task,T500,strict_dead_frac,L2_Aall,L2_none,1,9,0.02,0.91000000000000003,-0.89000000000000001
exact_task,T500,strict_dead_frac,L2_Aall,L2_none,2,0,0.56999999999999995,0.94999999999999996,-0.38
exact_task,T500,strict_dead_frac,L2_Aall,L2_none,2,1,0.62,0.93000000000000005,-0.31000000000000005
exact_task,T500,strict_dead_frac,L2_Aall,L2_none,2,2,0.45000000000000001,0.89000000000000001,-0.44
exact_task,T500,strict_dead_frac,L2_Aall,L2_none,2,3,0.66000000000000003,0.91000000000000003,-0.25
exact_task,T500,strict_dead_frac,L2_Aall,L2_none,2,4,0.55000000000000004,0.79000000000000004,-0.23999999999999999
exact_task,T500,strict_dead_frac,L2_Aall,L2_none,2,5,0.5,0.78000000000000003,-0.28000000000000003
exact_task,T500,strict_dead_frac,L2_Aall,L2_none,2,6,0.51000000000000001,0.84999999999999998,-0.33999999999999997
exact_task,T500,strict_dead_frac,L2_Aall,L2_none,2,7,0.62,0.93000000000000005,-0.31000000000000005
exact_task,T500,strict_dead_frac,L2_Aall,L2_none,2,8,0.64000000000000001,0.87,-0.22999999999999998
exact_task,T500,strict_dead_frac,L2_Aall,L2_none,2,9,0.48999999999999999,0.88,-0.39000000000000001
