act,reg,lam,lr,seed,task,online_acc,memo_acc,acc,dead_frac_l1,zeroout_l1,zbar_l1,zsd_l1,zbar_min_l1,mob_l1,eff_rank_l1,dead_frac_l2,zeroout_l2,zbar_l2,zsd_l2,zbar_min_l2,mob_l2,eff_rank_l2,w_norm_l1,w_norm_l2,w_norm_l3,reg_loss,pen_l2_total,pen_l2init_total,pen_shell_total,alpha_med_l1,alpha_min_l1,alpha_max_l1,alpha_clip_frac_l1,two_alpha_W_med_l1,alpha_med_l2,alpha_min_l2,alpha_max_l2,alpha_clip_frac_l2,two_alpha_W_med_l2
SNA,shell,0.001,0.001,5,10,0.9695604167,1,1,0,0,-0.632994473,1.327656388,-10.69255161,0.7428629994,61.81004932,0,0,-1.281985879,2.104148149,-9.570063591,0.6895824671,60.53074284,1.451483607,1.131485939,2.077472448,0.128449658,0.3804770724,0.4448184503,0.128449658,0.4563421607,0.198150754,2.648943663,0,1.200000048,0.2915502787,0.1311915666,3,0.01999999955,1.200000048
SNA,shell,0.001,0.001,5,11,0.9666770833,1,1,0,0,-0.8122800589,1.377337098,-12.76442051,0.7334561944,61.50058739,0,0,-1.93652606,2.306629896,-6.071671009,0.6308505535,60.82805867,1.483524323,1.120537162,2.124765396,0.136989651,0.3946681151,0.4587305449,0.136989651,0.4443254769,0.1693394333,1.617361665,0,1.200000048,0.2655636966,0.1205419376,1.894873977,0,1.200000048
SNA,shell,0.001,0.001,5,12,0.96825625,1,1,0,0,-0.288449198,1.236503363,-12.87391186,0.9292271733,59.16397406,0,0,-2.231064558,2.370558262,-8.645358086,0.6546658874,61.49002206,1.33113718,1.066390872,2.115332842,0.1139012815,0.3551315931,0.4190966707,0.1139012815,0.4992383718,0.1643824428,3,0.009999999776,1.200000048,0.2487943023,0.1099887267,3,0.01999999955,1.200000048
SNA,shell,0.001,0.001,5,13,0.9694041667,0.9966666698,0.9966666698,0,0,-0.6723088026,1.314702511,-12.76807594,0.7698731422,62.97429661,0,0,-1.738893867,2.718605518,-6.571065903,0.6463372111,64.31629946,1.501642227,1.16544497,2.156972885,0.1527507411,0.4217067151,0.4867808268,0.1527507411,0.4630064666,0.1643354148,1.907917976,0,1.200000048,0.2309480011,0.1264576465,2.475589275,0,1.200000048
SNA,shell,0.001,0.001,5,14,0.9680125,1,1,0,0,-0.737958312,1.188669443,-11.31372356,0.7959440351,59.98914343,0,0,-1.566944599,2.052468061,-7.557626247,0.6740585566,57.65276404,1.252610803,1.026279569,2.074253559,0.1003900228,0.3300240579,0.3955912669,0.1003900228,0.5190821886,0.1915444881,3,0.02999999933,1.200000048,0.3004589975,0.1435782313,3,0.01999999955,1.200000048
SNA,shell,0.001,0.001,5,15,0.97060625,1,1,0,0,-0.4824861586,1.258275867,-8.854473114,0.8083219528,63.16330634,0,0,-0.9577465057,1.99031806,-6.070384979,0.7889919281,62.37731112,1.308154821,1.034757972,2.035488367,0.1074277442,0.3434394026,0.4105104327,0.1074277442,0.4878143072,0.2263735533,2.713238239,0,1.200000048,0.307266891,0.1343661994,3,0.009999999776,1.200000048
SNA,shell,0.001,0.001,5,16,0.9681916667,1,1,0,0,-0.5829516649,1.329604149,-9.980908394,0.7594085932,62.84528988,0,0,-1.273416638,2.267199039,-7.90118885,0.7027672529,62.22769783,1.398448467,1.128293633,2.037591696,0.1178107693,0.3618700879,0.4278017206,0.1178107693,0.461642921,0.2095185071,2.974996567,0,1.200000048,0.2704671919,0.1411646605,3,0.009999999776,1.200000048
SNA,shell,0.001,0.001,5,17,0.9674104167,0.8650000095,0.8650000095,0,0,-0.7988154292,1.315849185,-13.65771008,0.7035191059,61.85239266,0,0,-2.25870657,2.528371096,-6.908664703,0.5940553546,62.35128191,1.509615302,1.124623775,2.142682791,0.1437112857,0.4065122158,0.4713306253,0.1437112857,0.4894511402,0.160425514,1.879150033,0,1.200000048,0.2412524223,0.1236340776,3,0.009999999776,1.200000048
SNA,shell,0.001,0.001,5,18,0.96899375,1,1,0,0,-0.7088691592,1.322224975,-9.711981773,0.7133533955,64.6610365,0,0,-1.447362423,2.195162058,-5.244819164,0.6894780993,64.46584888,1.471127272,1.082375169,2.066013098,0.133606439,0.3889525244,0.4550936319,0.133606439,0.4679362774,0.2154606581,2.029116154,0,1.200000048,0.2838986814,0.1303873807,1.544546962,0,1.200000048
SNA,shell,0.001,0.001,5,19,0.96803125,1,1,0,0,-0.3007506132,1.209763765,-11.86405754,0.9237164259,59.74871721,0,0,-2.294960976,2.772249937,-8.069694519,0.6383526325,64.23209447,1.329583168,1.103324294,2.136564732,0.1199694353,0.3660074643,0.4336529182,0.1199694353,0.5045115352,0.1842474937,3,0.009999999776,1.200000048,0.2199884951,0.1249324828,0.6993429065,0,1.200000048
SNA,shell,0.001,0.001,5,20,0.9702833333,1,1,0,0,-0.2958901227,1.227665186,-10.09763718,0.8750449419,60.52754982,0,0,-2.008762836,2.378633499,-6.214021683,0.6706360579,64.3339709,1.420286775,1.093187571,2.114904165,0.1188816246,0.3638290741,0.4324947284,0.1188816246,0.49596861,0.2101557702,3,0.009999999776,1.200000048,0.2588629127,0.113484323,3,0.009999999776,1.200000048
SNA,shell,0.001,0.001,5,21,0.9679520833,1,1,0,0,-0.4271988869,1.267929673,-11.63369083,0.8298743963,61.55935037,0,0,-1.988479018,2.5227983,-6.761413574,0.6531438828,63.7895715,1.426828146,1.153734565,2.155827284,0.1292432428,0.3820528571,0.4489200603,0.1292432428,0.4854795337,0.1856076121,3,0.009999999776,1.200000048,0.2455831915,0.1186143607,3,0.01999999955,1.200000048
SNA,shell,0.001,0.001,5,22,0.96806875,1,1,0,0,-0.5322352052,1.368982673,-10.58912563,0.7671458721,63.78054338,0,0,-1.786711812,2.498798609,-6.843286037,0.6690816283,65.91741234,1.494303346,1.175893188,2.138456821,0.1474346202,0.4132074869,0.4785268905,0.1474346202,0.4401207268,0.1972756237,2.274791241,0,1.200000048,0.2474841028,0.1381341219,1.737428308,0,1.200000048
SNA,shell,0.001,0.001,5,23,0.9679708333,0.9800000191,0.9800000191,0,0,-0.9127732515,1.397238851,-10.75379276,0.7038333416,64.77388141,0,0,-2.156758308,2.571228027,-6.478827,0.6266739368,65.0175683,1.543153167,1.177303195,2.158685446,0.1544912209,0.4246593313,0.4923463552,0.1544912209,0.4457595944,0.2081214786,1.744222283,0,1.200000048,0.2429770082,0.1436231881,1.422734737,0,1.200000048
SNA,shell,0.001,0.001,5,24,0.9683291667,1,1,0,0,-0.5870935321,1.314931273,-11.45735073,0.8212332129,61.74882338,0,0,-2.223387718,2.575045109,-7.091481209,0.6539948583,62.40792071,1.375994802,1.136977673,2.129438639,0.122530371,0.3703099746,0.4377547104,0.122530371,0.4698654711,0.1905706674,2.046456099,0,1.200000048,0.2401770055,0.1392233521,3,0.009999999776,1.200000048
SNA,shell,0.001,0.001,5,25,0.9684354167,1,1,0,0,-0.1522782892,1.22542429,-14.19359207,0.9543049335,55.91870118,0,0,-2.248649597,2.670107603,-8.648124695,0.6586275101,59.97747586,1.341973305,1.103182673,2.126755714,0.1105229301,0.349026238,0.4183376456,0.1105229301,0.4976832569,0.1564455926,3,0.03999999911,1.200000048,0.22593005,0.1268141717,3,0.009999999776,1.200000048
SNA,shell,0.001,0.001,5,26,0.97028125,1,1,0,0,-0.3037134409,1.244441748,-9.594228745,0.9308383465,59.2902766,0,0,-1.651763558,2.54620719,-6.642953873,0.6876544356,63.38362164,1.362358093,1.138562441,2.078388929,0.1118992619,0.3518522395,0.4204835794,0.1118992619,0.493779242,0.2219077051,3,0.009999999776,1.200000048,0.2422392666,0.1216785163,3,0.009999999776,1.200000048
SNA,shell,0.001,0.001,5,27,0.9679583333,1,1,0,0,-0.3190807104,1.257391095,-13.11445999,0.937474966,57.49216458,0,0,-2.104231119,2.586183786,-7.992549419,0.6580337286,60.85757173,1.31650579,1.116467237,2.113695383,0.1130399928,0.3534948538,0.4228659518,0.1130399928,0.4912028611,0.1692232341,3,0.02999999933,1.200000048,0.2344034612,0.1318778992,3,0.009999999776,1.200000048
SNA,shell,0.001,0.001,5,28,0.9678958333,1,1,0,0,-0.4322561026,1.277059793,-14.29298019,0.8783095479,59.47579095,0,0,-1.935492158,2.69344306,-7.725718498,0.6533690095,62.86554814,1.464038253,1.139893651,2.125874996,0.1346608078,0.3915024201,0.4621692584,0.1346608078,0.4784689844,0.1495490223,2.150659561,0,1.200000048,0.2261447906,0.111343734,2.472611666,0,1.200000048
SNA,shell,0.001,0.001,5,29,0.96891875,1,1,0,0,-0.6418535113,1.258140087,-10.95901394,0.7731579542,60.66462237,0,0,-1.544337273,2.284480333,-5.981539726,0.7165023685,62.9214871,1.317670941,1.065533757,2.072675228,0.1123019235,0.3517988915,0.4227282327,0.1123019235,0.4883386493,0.1918313056,3,0.009999999776,1.200000048,0.2673573792,0.1322455853,3,0.009999999776,1.200000048
SNA,shell,0.001,0.001,5,30,0.9685895833,1,1,0,0,-0.373994261,1.339610219,-13.15590668,0.860707581,60.43098867,0,0,-2.361032963,2.764962196,-7.561916351,0.6498449445,64.11983342,1.441277862,1.178682685,2.149789572,0.1388838263,0.3988289583,0.468962639,0.1388838263,0.4457019866,0.166044265,2.568119764,0,1.200000048,0.2221711427,0.1117735356,3,0.01999999955,1.200000048
SNA,shell,0.001,0.001,5,31,0.9681833333,1,1,0,0,-0.5474951863,1.270026922,-9.698248863,0.8842779398,60.93310327,0,0,-1.70847106,2.431419373,-6.788411617,0.6677812338,63.38035873,1.40177393,1.101333022,2.106104136,0.1180335798,0.3626305559,0.4330045346,0.1180335798,0.4851732552,0.2202377617,3,0.009999999776,1.200000048,0.2523865402,0.1361776143,2.658771276,0,1.200000048
SNA,shell,0.001,0.001,5,32,0.9662395833,1,1,0,0,-0.3289941549,1.285026312,-15.64377403,0.9108272195,57.97560855,0,0,-2.346764565,2.829344034,-10.22130394,0.6683427691,61.29638779,1.376744032,1.151426196,2.114856005,0.1275750773,0.3794144577,0.4485239842,0.1275750773,0.4774847925,0.1451037079,3,0.009999999776,1.200000048,0.2196332663,0.1148764789,0.6873466372,0,1.200000048
SNA,shell,0.001,0.001,5,33,0.9671375,1,1,0,0,-0.785905838,1.322541475,-8.857584953,0.708805263,64.92371055,0,0,-1.49201858,2.181698322,-7.379756451,0.6537203193,63.33756588,1.479978323,1.13380599,2.102796793,0.1400697324,0.400166301,0.4690598247,0.1400697324,0.4602108896,0.23283346,3,0.009999999776,1.200000048,0.2837596238,0.1461509764,2.436084986,0,1.200000048
SNA,shell,0.001,0.001,5,34,0.9681979167,1,1,0,0,-0.5534495115,1.281622648,-12.69098377,0.8595152497,58.87729825,0,0,-2.546793938,2.702514172,-8.02943325,0.654091239,62.84152468,1.345320702,1.148912191,2.150029898,0.1208435941,0.3675791141,0.4359994981,0.1208435941,0.4769122899,0.1728207171,2.107439518,0,1.200000048,0.2240260392,0.1097792089,3,0.009999999776,1.200000048
SNA,shell,0.001,0.001,5,35,0.9690979167,1,1,0,0,-0.4407557249,1.32262373,-10.20008755,0.8836675286,61.02185449,0,0,-1.932600498,2.584595203,-8.403057098,0.6401003599,62.81729336,1.397380948,1.1556499,2.103017092,0.1235660405,0.3723938859,0.4404671376,0.1235660405,0.4642176628,0.2177729756,2.437847376,0,1.200000048,0.2398489565,0.1297504455,3,0.009999999776,1.200000048
SNA,shell,0.001,0.001,5,36,0.9684604167,1,1,0,0,-0.4488070309,1.316422343,-10.85960102,0.8762042522,62.32772639,0,0,-1.696427584,2.376654387,-7.932900429,0.70419842,62.91853086,1.382828951,1.095246792,2.131295204,0.120936965,0.3675999378,0.4364390307,0.120936965,0.4619743228,0.203253895,1.653704286,0,1.200000048,0.2600369155,0.1228377819,3,0.009999999776,1.200000048
SNA,shell,0.001,0.001,5,37,0.96884375,0.7741666436,0.7741666436,0,0,-1.060177803,1.342078805,-8.706300735,0.6524860859,64.58979645,0,0,-2.163973808,2.280578613,-6.606038094,0.5951603055,65.15697102,1.451145053,1.146575689,2.142387867,0.1343874868,0.3907945983,0.4601022198,0.1343874868,0.4678377211,0.2532883883,1.007837772,0,1.200000048,0.2542852461,0.1362995654,2.461730957,0,1.200000048
SNA,shell,0.001,0.001,5,38,0.9685833333,1,1,0,0,-0.5206612945,1.309167027,-10.65651226,0.8440681696,61.74779518,0,0,-1.585470438,2.412306547,-7.243554592,0.6740767956,62.66901325,1.373306155,1.049559593,2.0811975,0.1155587768,0.3578821007,0.4263650151,0.1155587768,0.4653619528,0.2078457624,2.545166492,0,1.200000048,0.2553975284,0.1500632763,3,0.01999999955,1.200000048
SNA,shell,0.001,0.001,5,39,0.9682625,1,1,0,0,-0.5652593374,1.222180605,-9.28574276,0.7792600393,62.10066841,0,0,-1.196541429,1.961814761,-8.126276016,0.6705549359,62.60345966,1.359365344,1.050320625,2.033002377,0.1094811022,0.3466538515,0.4172432573,0.1094811022,0.5048257709,0.2361362427,2.583462,0,1.200000048,0.3062936962,0.1055885032,3,0.01999999955,1.200000048
SNA,shell,0.001,0.001,5,40,0.9679541667,1,1,0,0,-0.5116878152,1.30526042,-9.301410675,0.8307156563,63.55974285,0,0,-1.633843541,2.34568572,-6.57925272,0.6861332059,63.89300833,1.415646195,1.102701306,2.084047794,0.1251944344,0.3751557354,0.4454664577,0.1251944344,0.4683793485,0.2345413566,1.893675208,0,1.200000048,0.2652072608,0.1204606965,2.861541271,0,1.200000048
SNA,shell,0.001,0.001,5,41,0.9694979167,1,1,0,0,-0.2338120341,1.288039088,-11.25432968,0.8625484109,62.2728293,0,0,-2.007511377,2.587917089,-7.686347008,0.651735127,66.18629845,1.466282606,1.166799784,2.135482073,0.1352906594,0.3929231638,0.4663703989,0.1352906594,0.4742774069,0.1950988024,3,0.009999999776,1.200000048,0.2370036095,0.1320474595,0.6434597969,0,1.200000048
SNA,shell,0.001,0.001,5,42,0.9685583333,0.8633333445,0.8633333445,0,0,-0.7583379149,1.260016084,-13.22382641,0.7282512188,61.35598706,0,0,-2.278860569,2.440245152,-7.417778492,0.5912881494,62.92353069,1.438454032,1.188367605,2.115232944,0.1352350032,0.3923127028,0.4644089683,0.1352350032,0.5126661658,0.1607159972,2.702865601,0,1.200000048,0.2364768386,0.1268048584,3,0.009999999776,1.200000048
SNA,shell,0.001,0.001,5,43,0.9689604167,0.8974999785,0.8974999785,0,0,-0.6872235537,1.345015287,-10.85972881,0.7061044574,62.22446993,0,0,-2.252564192,2.469599247,-6.559955597,0.6159152985,63.98973939,1.353750706,1.173092484,2.135118961,0.128425093,0.3809880306,0.4530394977,0.128425093,0.4667366147,0.199626416,3,0.009999999776,1.200000048,0.2401648313,0.1293495744,0.8607593179,0,1.200000048
SNA,shell,0.001,0.001,5,44,0.9688645833,1,1,0,0,-0.3144197464,1.424570918,-14.70596313,0.927065134,58.91960691,0,0,-3.002900839,3.113663673,-7.456767559,0.6047718525,63.35953868,1.451465249,1.138543844,2.184470177,0.1446025492,0.4087207845,0.4788626858,0.1446025492,0.4310435951,0.1507250965,3,0.009999999776,1.200000048,0.1984061897,0.1141618043,2.810716629,0,1.200000048
SNA,shell,0.001,0.001,5,45,0.968175,1,1,0,0,-0.6225717068,1.326813459,-11.0292635,0.7876669168,62.48904373,0,0,-1.866642475,2.521174669,-7.801129341,0.658016324,63.58306709,1.411725283,1.131699324,2.114305973,0.1297207656,0.3829276402,0.4542625563,0.1297207656,0.4622769952,0.1888709515,1.428629279,0,1.200000048,0.2425985038,0.1335592121,2.105526686,0,1.200000048
SNA,shell,0.001,0.001,5,46,0.968875,1,1,0,0,-0.6022850871,1.341791153,-10.68324184,0.7935602069,63.81060282,0,0,-1.585587621,2.561182976,-6.975596428,0.7124757767,65.96080505,1.455978274,1.142400146,2.115093231,0.1413018865,0.4028738382,0.4740063458,0.1413018865,0.4576293528,0.1986166537,1.928147316,0,1.200000048,0.2404203713,0.1534086615,2.577060699,0,1.200000048
SNA,shell,0.001,0.001,5,47,0.9682125,1,1,0,0,-0.3719589412,1.211075425,-13.6704464,0.8416052461,58.2517084,0,0,-2.206860304,2.399208784,-6.879337788,0.6263523102,60.47113575,1.304466963,1.051695108,2.098448753,0.1064756823,0.3413007391,0.4109565365,0.1064756823,0.50376302,0.15942128,3,0.01999999955,1.200000048,0.2540042102,0.1370205134,3,0.009999999776,1.200000048
SNA,shell,0.001,0.001,5,48,0.9708208333,0.8216666579,0.8216666579,0,0,-0.6555842161,1.227956176,-10.93983936,0.7162997723,63.8219903,0,0,-1.693770647,2.095969915,-6.96021986,0.614166975,62.28570927,1.396846533,1.081147909,2.065462112,0.123287595,0.3714868078,0.442638153,0.123287595,0.5161180496,0.1955681145,2.201032162,0,1.200000048,0.282887578,0.1306099445,3,0.02999999933,1.200000048
SNA,shell,0.001,0.001,5,49,0.9692666667,1,1,0,0,-0.217010498,1.21950841,-11.8643589,0.9419954419,58.84489215,0,0,-2.085243464,2.444357872,-7.399053574,0.6335812807,60.71551201,1.287227511,1.082343578,2.112089872,0.1049820537,0.3388843886,0.4095439828,0.1049820537,0.494414866,0.1821008623,3,0.009999999776,1.200000048,0.247255221,0.1171572432,3,0.02999999933,1.200000048
SNA,shell,0.001,0.001,5,50,0.9691875,1,1,0,0,-0.2692036033,1.2091434,-10.8664875,0.8951964378,60.21961868,0,0,-2.006757975,2.397960663,-7.642640591,0.6352139115,60.60222661,1.27979064,1.07392168,2.117806673,0.105593306,0.3398898319,0.4118772906,0.105593306,0.5017838478,0.1992005259,3,0.01999999955,1.200000048,0.254683733,0.1179098412,3,0.02999999933,1.200000048
SNA,shell,0.001,0.001,6,1,0.9574291667,0.9191666842,0.9191666842,0,0,-0.3993334174,0.7983204722,-1.867953897,0.728767097,75.8661621,0,0,0.002446775325,0.699752748,-0.4258054197,0.9831143022,62.09093584,1.374908209,0.9216629267,1.728457928,0.08289128623,0.2924029262,0.3040434719,0.08289128623,0.8031269908,0.3746911585,3,0.009999999776,1.200000048,0.9410029054,0.4756242335,3,0.01999999955,1.200000048
SNA,shell,0.001,0.001,6,2,0.96151875,1,1,0,0,-0.6964591742,0.9964500666,-3.128626823,0.6537719965,68.75992308,0,0,0.174992606,0.7970423698,-4.842742443,1.246218085,50.10054518,1.332149506,0.9444261789,1.874386191,0.08289778067,0.2937353139,0.3311220131,0.08289778067,0.615986824,0.3491007686,3,0.009999999776,1.200000048,0.7671753168,0.2459827811,3,0.1400000006,1.200000048
SNA,shell,0.001,0.001,6,3,0.9659270833,0.9958333373,0.9958333373,0,0,-0.6024016142,1.222281933,-7.617080688,0.7235918045,66.05505369,0,0,-0.9927399755,1.764907002,-5.568483353,0.6573123932,62.84950436,1.557129025,1.127461076,2.032059431,0.1398332096,0.3979854052,0.4448735531,0.1398332096,0.5035684705,0.2804310024,1.965488076,0,1.200000048,0.3455569148,0.1676696092,2.250145197,0,1.200000048
SNA,shell,0.001,0.001,6,4,0.9637666667,1,1,0,0,-0.5343708992,1.385963798,-13.33464813,0.8473295569,59.58185973,0,0,-1.777861118,2.638668299,-8.693645477,0.6802281737,64.53420476,1.499759316,1.162275076,2.207163572,0.1520697403,0.4202108089,0.4735794585,0.1520697403,0.4412793219,0.1614896953,2.42954874,0,1.200000048,0.2318787873,0.1203020513,3,0.01999999955,1.200000048
SNA,shell,0.001,0.001,6,5,0.9664729167,1,1,0,0,-0.3912971616,1.309820771,-13.00009441,0.8598747849,59.8162881,0,0,-1.972055674,2.695244074,-6.057997227,0.6531748176,63.38970524,1.374404311,1.172998667,2.187336206,0.1373341723,0.3952826305,0.4526457994,0.1373341723,0.4699963033,0.1702042669,3,0.009999999776,1.200000048,0.2273721695,0.1306830496,3,0.009999999776,1.200000048
SNA,shell,0.001,0.001,6,6,0.9682708333,0.8841666579,0.8841666579,0,0,-0.4303204715,1.309526563,-14.25776672,0.8271121383,58.54407565,0,0,-3.012480736,2.999972343,-9.374012947,0.5892987847,62.9104605,1.403095961,1.177053332,2.229916573,0.1426413703,0.4046077639,0.464839843,0.1426413703,0.4662002325,0.1568772644,3,0.01999999955,1.200000048,0.1987006813,0.1153632104,0.9679364562,0,1.200000048
SNA,shell,0.001,0.001,6,7,0.9690791667,1,1,0,0,-0.3716126382,1.287167668,-13.25396824,0.8757004738,59.28454967,0,0,-2.455823898,2.833245516,-7.290858746,0.6551134586,63.7509331,1.474169016,1.155993938,2.217894554,0.1407687412,0.4010982517,0.4622494108,0.1407687412,0.4728467166,0.1629413962,3,0.009999999776,1.200000048,0.2178906053,0.1058393791,0.4963209331,0,1.200000048
SNA,shell,0.001,0.001,6,8,0.9692145833,1,1,0,0,-0.6141492724,1.380571604,-9.316371918,0.754324317,65.21194742,0,0,-1.677158833,2.505520344,-5.387410164,0.6880475879,63.94557445,1.515030742,1.144422054,2.177957296,0.1502588009,0.4167416606,0.4791555542,0.1502588009,0.4498822987,0.2165082991,3,0.009999999776,1.200000048,0.2496146113,0.145467326,2.53163743,0,1.200000048
SNA,shell,0.001,0.001,6,9,0.9681166667,1,1,0,0,-0.4099771976,1.290060401,-12.50512886,0.8489073515,61.28153478,0,0,-2.427713156,2.93604517,-9.453867912,0.6232632995,60.82900584,1.361762881,1.161557317,2.166647673,0.1400992728,0.4003505219,0.46482835,0.1400992728,0.4754606783,0.169121474,2.532283545,0,1.200000048,0.2071194798,0.113473691,3,0.02999999933,1.200000048
SNA,shell,0.001,0.001,6,10,0.9680145833,1,1,0,0,-0.4158356786,1.243734121,-12.33690548,0.8490136862,59.76028364,0,0,-1.605011344,2.541404009,-7.399334431,0.6996166706,62.61224124,1.368747592,1.081605911,2.106053114,0.1267225414,0.3770028486,0.443140202,0.1267225414,0.4924632609,0.170468986,3,0.009999999776,1.200000048,0.2433169335,0.1188977063,3,0.009999999776,1.200000048
SNA,shell,0.001,0.001,6,11,0.9695291667,1,1,0,0,-0.3546796143,1.244438291,-10.52214622,0.8403632641,62.15991244,0,0,-1.704811811,2.275404453,-6.45855999,0.64496696,59.85658815,1.386152506,1.046913862,2.118694544,0.1186142335,0.3622339423,0.429803488,0.1186142335,0.4917095602,0.2037375867,2.362754107,0,1.200000048,0.2714047432,0.1425302327,3,0.03999999911,1.200000048
SNA,shell,0.001,0.001,6,12,0.9671895833,0.9683333039,0.9683333039,0,0,-0.7354733348,1.432603836,-12.83957958,0.7413300872,62.63592894,0,0,-2.5287292,2.686387539,-7.315030098,0.5924808979,62.77235093,1.55847156,1.147508144,2.182283401,0.1639506702,0.4393199633,0.5060140675,0.1639506702,0.4549376369,0.1675099283,2.043697834,0,1.200000048,0.2352040261,0.1358121634,2.340416431,0,1.200000048
SNA,shell,0.001,0.001,6,13,0.9675229167,0.9983333349,0.9983333349,0,0,-0.7391750216,1.334918022,-10.34434223,0.7288039327,65.34675804,0,0,-1.889725327,2.651111126,-6.303420067,0.6649969816,65.39586896,1.530806541,1.18734014,2.205314636,0.1632530316,0.4387280691,0.5064888419,0.1632530316,0.4644709229,0.1939649582,1.608688474,0,1.200000048,0.2313138694,0.1325129867,1.430092096,0,1.200000048
SNA,shell,0.001,0.001,6,14,0.96720625,1,1,0,0,-0.4822097123,1.307188749,-11.73318005,0.766125083,64.63534076,0,0,-2.206193209,2.691960096,-6.710581303,0.6570411921,65.99372275,1.539920807,1.166805387,2.212807655,0.1656093182,0.4425840451,0.5105949034,0.1656093182,0.4779841006,0.1783941686,2.317131519,0,1.200000048,0.2360268086,0.124633573,2.268491507,0,1.200000048
