scope,seed,group,metric,n,mean,sd,q05,q10,q25,median,q75,q90,q95,p_negative,p_zero
all_labeled,18,low,S0,563,0.36804604795032647,0.46405478149989871,0.01192299247486517,0.020370869524776937,0.052076110529014841,0.17972430669760797,0.52486344295903109,0.95076007477473468,1.3605051846127019,0,0
all_labeled,18,low,S1,563,0.31452067155628494,0.46611007415275818,0,0,0.01302806512103416,0.11135492194443941,0.43293746106064646,0.91865043193101914,1.3766715958045095,0,0.20959147424511546
all_labeled,18,low,delta_S,563,-0.053525376394041542,0.36302433335973644,-0.61393767778063191,-0.42028349519532637,-0.140852817799896,-0.034530371427536011,0.024863063445081934,0.26179520026198594,0.46448590349755242,0.71047957371225579,0
all_labeled,19,low,S0,433,0.32774236068000839,0.39691741917801027,0.011292999889701606,0.021319809043779971,0.050174559000879526,0.17817982635460794,0.44333275966346264,0.86417738511227082,1.198533138701168,0,0
all_labeled,19,low,S1,433,0.25059912696981801,0.37568580297830279,0,0,0.006275479681789875,0.10325282020494342,0.32635278813540936,0.72084013447165496,1.0131077828351391,0,0.21478060046189376
all_labeled,19,low,delta_S,433,-0.077143233710190398,0.30840808545611414,-0.59286044668406246,-0.38926110071479342,-0.17462747741956264,-0.041784784756600857,0.013398900278843939,0.20138306864537306,0.39973669276805529,0.70900692840646651,0
all_labeled,0,mid,S0,175,0.080735350041837337,0.10874975353060894,0.010924648126820102,0.01341548606287688,0.024310393841005862,0.046503933146595955,0.10030323913088068,0.16930717118084426,0.22945201295951845,0,0
all_labeled,0,mid,S1,175,0.082503963002943367,0.15169204430709099,0,0,0,0.026222452521324158,0.087282644177321345,0.23522267891094084,0.36134311911009714,0,0.29142857142857143
all_labeled,0,mid,delta_S,175,0.0017686129611060356,0.15085538328184681,-0.1522107514902018,-0.1155855999328196,-0.046760849814745598,-0.014938467385945842,0.014935561688616872,0.13627784802229137,0.21981631550006564,0.68000000000000005,0
all_labeled,1,mid,S0,144,0.070614866635600668,0.077909070908542391,0.00453003627480939,0.0066482131718657916,0.018189369278843515,0.043297784257447347,0.096255572920199484,0.1702270329464228,0.21999417660408635,0,0
all_labeled,1,mid,S1,144,0.10341472601895577,0.26120845215986077,0,0,0,0.018768330537568545,0.090143738663755357,0.22562522105872632,0.45849486996885341,0,0.34027777777777779
all_labeled,1,mid,delta_S,144,0.032799859383355091,0.25652522904503156,-0.13858856836486666,-0.10014052744954824,-0.045500667591113597,-0.0080349855415988714,0.019893422475433908,0.13085074391565299,0.38445972872832435,0.625,0
all_labeled,2,mid,S0,143,0.082913485738928649,0.10927296736892969,0.0075814825385350565,0.0105962120287586,0.017333929426968098,0.039665443124249578,0.10512412642128766,0.21072198525071142,0.26809711809037257,0,0
all_labeled,2,mid,S1,143,0.11421419831907502,0.20420784351070068,0,0,0,0.02677235146984458,0.15370355325285345,0.28777608443051578,0.5702236699580685,0,0.34265734265734266
all_labeled,2,mid,delta_S,143,0.03130071258014637,0.19054860021880451,-0.1322529418277554,-0.093843175331130624,-0.041701441692566732,-0.016808639746159315,0.046151753165759146,0.19416067475394808,0.33048463011509788,0.66433566433566438,0
all_labeled,3,mid,S0,184,0.079895749756686826,0.10378359013627024,0.0045337999399635009,0.010513138025999069,0.021922195766819641,0.04837001720443368,0.088384100839903113,0.19614337282255292,0.28879116161260754,0,0
all_labeled,3,mid,S1,184,0.1082619755177051,0.18610509093067351,0,0,0,0.038009144482202828,0.13615113002015278,0.29144485877186549,0.44423636777355557,0,0.27717391304347827
all_labeled,3,mid,delta_S,184,0.028366225761018264,0.1762936684705661,-0.13406035569496452,-0.083371945330873123,-0.034317547455430031,-0.0055490825907327235,0.041601972421631217,0.16991386232257355,0.28896218351437697,0.59239130434782605,0
all_labeled,4,mid,S0,93,0.074439965637969674,0.087559455337632583,0.0022875422262586659,0.0070258931256830699,0.016934163868427277,0.043276124866679311,0.086160631733946502,0.20799985929625098,0.24474402687046667,0,0
all_labeled,4,mid,S1,93,0.090174159129987025,0.16913709577146827,0,0,0,0.02301673506735824,0.12606307661917526,0.24539676383137701,0.30780535421799832,0,0.39784946236559138
all_labeled,4,mid,delta_S,93,0.015734193492017347,0.16820691968852258,-0.16735181780532002,-0.13144714631926033,-0.050013137399218976,-0.011300690122880042,0.028129707294283435,0.17172792628116429,0.25232258759788229,0.66666666666666663,0
all_labeled,5,mid,S0,117,0.0910137994146486,0.1197385744244881,0.005408711737254635,0.0086457985511515286,0.020720509433886036,0.054400770924985409,0.11184636899270117,0.23100118760630725,0.26623893193900572,0,0
