cell_id,n_low,n_high,weight,PS_S0,A_S0,mean_low_S0,mean_high_S0,D_S0,PS_S1,A_S1,mean_low_S1,mean_high_S1,D_S1,PS_delta_S,A_delta_S,mean_low_delta_S,mean_high_delta_S,D_delta_S
3046,1,1,1,1,0.5,0.23801089008338749,0.40177657746244222,0.16376568737905473,1,0.5,0.45964545628521591,0.51565089379437268,0.056005437509156764,0,-0.5,0.22163456620182842,0.11387431633193046,-0.10776024986989796
3050,1,1,1,0,-0.5,0.65743823390221223,0.54083950980566442,-0.11659872409654781,0,-0.5,2.2505976520478725,1.1089586855378002,-1.1416389665100724,0,-0.5,1.5931594181456603,0.56811917573213577,-1.0250402424135245
3051,1,1,1,1,0.5,0.27925823768600821,0.37412321637384593,0.09486497868783772,1,0.5,0.038242969661951065,0.81348262692335993,0.77523965726140887,1,0.5,-0.24101526802405715,0.439359410549514,0.68037467857357115
3062,1,1,1,1,0.5,0.21270532184280455,0.31618029763922095,0.1034749757964164,1,0.5,0.024267175933346152,0.084054061444476247,0.059786885511130095,0,-0.5,-0.1884381459094584,-0.23212623619474471,-0.043688090285286307
3067,1,1,1,1,0.5,0.46643675118684769,0.52100800210610032,0.054571250919252634,1,0.5,0.25237288884818554,0.32224517408758402,0.069872285239398479,1,0.5,-0.21406386233866215,-0.1987628280185163,0.015301034320145845
3106,5,5,5,0.32000000000000001,-0.17999999999999999,0.0097315061429981142,0.0083806347101926804,-0.0013508714328054339,0.69999999999999996,0.19999999999999996,0,0.052885560342110692,0.052885560342110692,0.68000000000000005,0.18000000000000005,-0.0097315061429981142,0.044504925631918012,0.054236431774916126
3107,5,5,5,0.56000000000000005,0.060000000000000053,0.015373862907290458,0.016290629189461468,0.00091676628217100993,0.59999999999999998,0.099999999999999978,0,0.15536857709521429,0.15536857709521429,0.59999999999999998,0.099999999999999978,-0.015373862907290458,0.13907794790575281,0.15445181081304327
3108,5,5,5,0.64000000000000001,0.14000000000000001,0.025607618293724953,0.028735983907245098,0.0031283656135201454,0.69999999999999996,0.19999999999999996,0.017621179262641819,0.032744760334026068,0.01512358107138425,0.68000000000000005,0.18000000000000005,-0.0079864390310831375,0.0040087764267809686,0.011995215457864106
3109,5,5,5,0.71999999999999997,0.21999999999999997,0.033145469403825699,0.041501432005316016,0.0083559626014903174,0.71999999999999997,0.21999999999999997,0.052702672034502032,0.031001642963383348,-0.021701029071118684,0.71999999999999997,0.21999999999999997,0.01955720263067633,-0.010499789041932672,-0.030056991672609001
3110,5,5,5,0.71999999999999997,0.21999999999999997,0.049526690994389354,0.063098815508419642,0.013572124514030288,0.95999999999999996,0.45999999999999996,0.0066454601008445026,0.088258245203178376,0.081612785102333871,0.83999999999999997,0.33999999999999997,-0.042881230893544856,0.025159429694758727,0.068040660588303575
3111,2,2,2,0.75,0.25,0.020223832128976937,0.027080749336164445,0.0068569172071875073,0.5,0,0.065582918075961061,0.017247529118321836,-0.048335388957639225,0.5,0,0.045359085946984123,-0.0098332202178426087,-0.055192306164826732
3112,2,2,2,1,0.5,0.031120443789404817,0.044809054816141725,0.013688611026736908,1,0.5,0,0.073386410716921091,0.073386410716921091,1,0.5,-0.031120443789404817,0.028577355900779366,0.059697799690184183
3113,2,2,2,0.5,0,0.050560748903080821,0.052043440169654787,0.0014826912665739655,1,0.5,0,0.063260906696086749,0.063260906696086749,1,0.5,-0.050560748903080821,0.011217466526431963,0.061778215429512784
3114,2,2,2,1,0.5,0.048617711174301803,0.067469446257746313,0.01885173508344451,1,0.5,0,0.052526102117553819,0.052526102117553819,1,0.5,-0.048617711174301803,-0.014943344140192494,0.033674367034109309
3115,2,2,2,0,-0.5,0.090345608390634879,0.078576607047580183,-0.011769001343054697,1,0.5,0.013434962194878608,0.12469803926069289,0.11126307706581429,1,0.5,-0.076910646195756271,0.046121432213112712,0.12303207840886898
3116,2,1,1,0,-0.5,0.040382863880950026,0.022655161446891725,-0.017727702434058301,0.25,-0.25,0.083691322128288448,0,-0.083691322128288448,0.5,0,0.043308458247338422,-0.022655161446891725,-0.065963619694230147
3117,1,1,1,0,-0.5,0.034074197523295879,0.033831988694146276,-0.00024220882914960384,0,-0.5,0.4977774799335748,0.15368295833468437,-0.34409452159889042,0,-0.5,0.46370328241027892,0.1198509696405381,-0.34385231276974082
3118,1,1,1,1,0.5,0.072349907597526908,0.085764051415026188,0.01341414381749928,0,-0.5,0.22640726715326309,0.1753185250563547,-0.051088742096908391,0,-0.5,0.15405735955573618,0.089554473641328514,-0.06450288591440767
3119,1,1,1,1,0.5,0.054808858782052994,0.07606177031993866,0.021252911537885666,0,-0.5,0.026042415061965585,0,-0.026042415061965585,0,-0.5,-0.028766443720087409,-0.07606177031993866,-0.047295326599851251
3120,1,1,1,1,0.5,0.12226247508078814,0.17578179109841585,0.053519316017627716,0,-0.5,0.40877695078961551,0.1556886233156547,-0.25308832747396082,0,-0.5,0.28651447570882738,-0.020093167782761157,-0.30660764349158853
3121,2,1,1,0.5,0,0.023711471672868356,0.018106935080140829,-0.005604536592727527,1,0.5,0,0.14893083703645971,0.14893083703645971,1,0.5,-0.023711471672868356,0.13082390195631888,0.15453537362918723
3122,1,1,1,0,-0.5,0.03289021598175168,0.027620597393251956,-0.0052696185884997249,1,0.5,0,0.2231650382746011,0.2231650382746011,1,0.5,-0.03289021598175168,0.19554444088134915,0.22843465686310083
3123,1,1,1,0,-0.5,0.088461967185139656,0.060262605315074325,-0.028199361870065331,1,0.5,0.03571390057913959,0.33976227743551135,0.30404837685637176,1,0.5,-0.052748066606000066,0.27949967212043703,0.33224773872643709
3124,1,1,1,1,0.5,0.091860466636717319,0.10216627188492566,0.010305805248208344,1,0.5,0,0.041287488304078579,0.041287488304078579,1,0.5,-0.091860466636717319,-0.060878783580847085,0.030981683055870235
3125,2,1,1,0.5,0,0.15006523148622364,0.14167065301444381,-0.0083945784717798233,0.5,0,0.081756849191151559,0.070819501968799159,-0.0109373472223524,0.5,0,-0.068308382295072079,-0.070851151045644656,-0.0025427687505725771
3126,2,2,2,1,0.5,0.05705026094801724,0.069648910546675324,0.012598649598658085,0.375,-0.125,0.090373149723745883,0.082596018852200359,-0.0077771308715455234,0.25,-0.25,0.033322888775728643,0.012947108305525035,-0.020375780470203608
3127,2,2,2,0.25,-0.25,0.10827950241218787,0.091156896873144433,-0.017122605539043434,1,0.5,0,0.44418725109426305,0.44418725109426305,1,0.5,-0.10827950241218787,0.35303035422111861,0.46130985663330648
3128,2,2,2,0.75,0.25,0.10624199290759861,0.11927808914333582,0.013036096235737205,0,-0.5,0.025082804728299379,0,-0.025082804728299379,0,-0.5,-0.081159188179299235,-0.11927808914333582,-0.038118900964036584
3129,2,2,2,0,-0.5,0.18539266940206289,0.12556065265380312,-0.059832016748259775,0,-0.5,0.21747590479208156,0.0099657840037252754,-0.20751012078835629,0,-0.5,0.032083235390018672,-0.11559486865007784,-0.14767810404009651
3130,2,2,2,0.25,-0.25,0.23410045620403253,0.1919203115394339,-0.042180144664598629,0.25,-0.25,0.14061876642517745,0.084997019497677684,-0.055621746927499771,0.5,0,-0.09348168977885507,-0.10692329204175621,-0.013441602262901142
3131,1,1,1,1,0.5,0.10363614931702614,0.12753421720117331,0.023898067884147167,0,-0.5,0.020468743517994881,0.014021392911672592,-0.0064473506063222885,0,-0.5,-0.083167405799031258,-0.11351282428950071,-0.030345418490469456
3135,1,1,1,0,-0.5,0.31108053273055702,0.23276122391689569,-0.078319308813661337,1,0.5,0,0.39624740078579634,0.39624740078579634,1,0.5,-0.31108053273055702,0.16348617686890066,0.47456670959945768
3141,1,1,1,0,-0.5,0.093929888913407922,0.075076879147673026,-0.018853009765734896,1,0.5,0.021955937263555825,0.040253188461065292,0.018297251197509468,1,0.5,-0.071973951649852097,-0.034823690686607733,0.037150260963244364
3143,1,1,1,0,-0.5,0.17180779244517908,0.17170314071699977,-0.00010465172817930579,1,0.5,0.089680646422493737,0.41682218760251999,0.32714154118002625,1,0.5,-0.082127146022685338,0.24511904688552022,0.32724619290820556
3145,1,1,1,1,0.5,0.25660044443793595,0.26448959391564131,0.0078891494777053595,0,-0.5,0.27423927700147033,0.02794909942895174,-0.24629017757251859,0,-0.5,0.017638832563534379,-0.23654049448668957,-0.25417932705022395
3146,1,1,1,0,-0.5,0.32734961388632655,0.30264381505548954,-0.024705798830837011,0,-0.5,0.1094867296051234,0.023585690651088953,-0.085901038954034448,0,-0.5,-0.21786288428120315,-0.27905812440440059,-0.061195240123197436
3148,1,1,1,1,0.5,0.34054551878944039,0.38454641215503216,0.044000893365591764,1,0.5,0.2456214435514994,0.30603199824690819,0.060410554695408791,1,0.5,-0.094924075237940997,-0.07851441390812397,0.016409661329817027
3150,1,1,1,0,-0.5,0.60170543543063104,0.52218492329120636,-0.079520512139424682,0,-0.5,0.19578125514090061,0.11147784080822021,-0.084303414332680404,0,-0.5,-0.40592418028973043,-0.41070708248298615,-0.0047829021932557225
3151,1,1,1,1,0.5,0.17487890215124935,0.19360082130879164,0.018721919157542288,1,0.5,0.0063174200477078557,0.38469139949302189,0.37837397944531403,1,0.5,-0.16856148210354149,0.19109057818423025,0.35965206028777175
3155,1,1,1,1,0.5,0.4969052670057863,0.65038064046530053,0.15347537345951423,0,-0.5,1.6316925082355738,0.38078633870463818,-1.2509061695309356,0,-0.5,1.1347872412297875,-0.26959430176066235,-1.4043815429904498
3156,1,1,1,1,0.5,0.30666239773563575,0.45626206416636705,0.1495996664307313,1,0.5,0.012316749431192875,1.599309696815908,1.5869929473847151,1,0.5,-0.29434564830444288,1.1430476326495409,1.4373932809539838
3161,1,1,1,0,-0.5,0.17254344583489001,0.092188561684451997,-0.080354884150438011,1,0.5,0.069294020533561707,0.19102550193201751,0.1217314813984558,1,0.5,-0.1032494253013283,0.098836940247565508,0.20208636554889381
3165,1,1,1,0,-0.5,0.74462086800485849,0.64979641512036324,-0.094824452884495258,1,0.5,0.43698722549015656,2.1917584957554936,1.7547712702653371,1,0.5,-0.30763364251470193,1.5419620806351304,1.8495957231498323
3166,1,1,1,0,-0.5,0.30687767104245722,0.084988154121674597,-0.22188951692078263,1,0.5,0.016799958073534071,0.22525985965330619,0.20845990157977212,1,0.5,-0.29007771296892315,0.1402717055316316,0.43034941850055475
3168,1,1,1,1,0.5,0.51406737184152007,0.70620029902784154,0.19213292718632147,0,-0.5,0.51116611959878355,0.36483829189091921,-0.14632782770786434,0,-0.5,-0.0029012522427365184,-0.34136200713692233,-0.33846075489418581
3170,1,1,1,0,-0.5,0.7525041785556823,0.69350562919862568,-0.058998549357056618,1,0.5,1.1710011025425047,1.4520019320771098,0.28100082953460515,1,0.5,0.41849692398682237,0.75849630287848413,0.33999937889166176
3213,3,3,3,0.22222222222222221,-0.27777777777777779,0.0054746591097985702,0.0036775386979570612,-0.001797120411841509,0.55555555555555558,0.05555555555555558,0.0083165096584707499,0.01586426142603159,0.0075477517675608397,0.77777777777777779,0.27777777777777779,0.0028418505486721792,0.012186722728074528,0.0093448721794023495
3214,3,3,3,0.66666666666666663,0.16666666666666663,0.012756586773321033,0.015402660462617254,0.0026460736892962213,0.66666666666666663,0.16666666666666663,0.047151881425331034,0.016897469904506579,-0.030254411520824455,0.66666666666666663,0.16666666666666663,0.034395294652010001,0.0014948094418893258,-0.032900485210120678
3215,3,3,3,0.66666666666666663,0.16666666666666663,0.022346998409678537,0.024157721704492967,0.00181072329481443,0,-0.5,0.066334802657365799,0.0040456231799907982,-0.062289179477375001,0,-0.5,0.043987804247687258,-0.020112098524502169,-0.064099902772189424
3216,3,3,3,0.44444444444444442,-0.05555555555555558,0.032503961197411023,0.031463655953605972,-0.0010403052438050508,0.77777777777777779,0.27777777777777779,0.015931738307699561,0.089965213012571141,0.07403347470487158,0.66666666666666663,0.16666666666666663,-0.016572222889711458,0.058501557058965169,0.075073779948676631
3217,3,3,3,0,-0.5,0.070420445408672094,0.037010070586499445,-0.033410374822172649,0.55555555555555558,0.05555555555555558,0.044447408406995237,0.051726993900956586,0.0072795854939613491,0.66666666666666663,0.16666666666666663,-0.025973037001676857,0.014716923314457139,0.040689960316133998
3218,2,1,1,0,-0.5,0.019581790373194963,0.010928698815405369,-0.0086530915577895939,1,0.5,0,0.0062982081435620785,0.0062982081435620785,1,0.5,-0.019581790373194963,-0.0046304906718432903,0.014951299701351672
3219,2,1,1,0,-0.5,0.037323570810258389,0.033667527604848146,-0.0036560432054102421,1,0.5,0,0.051875463221222162,0.051875463221222162,1,0.5,-0.037323570810258389,0.018207935616374016,0.055531506426632404
3220,2,1,1,1,0.5,0.04381302505498752,0.053689959459006786,0.0098769344040192664,0.5,0,0.015473148678211146,0.001910271355882287,-0.013562877322328859,0,-0.5,-0.028339876376776374,-0.051779688103124499,-0.023439811726348125
3221,2,1,1,0.5,0,0.054708352188754361,0.049841911415569484,-0.0048664407731848769,0.5,0,0.54301509750075638,0.024552275310270488,-0.51846282219048589,0.5,0,0.48830674531200202,-0.025289636105298996,-0.51359638141730102
3222,2,1,1,1,0.5,0.070893326075747609,0.10392405511811376,0.033030729042366147,0,-0.5,0.10757752240169793,0.050007926183752716,-0.057569596217945218,0,-0.5,0.036684196325950325,-0.053916128934361041,-0.090600325260311365
3223,2,1,1,0,-0.5,0.054567547922488302,0.035391769371926785,-0.019175778550561517,0.5,0,0.15865209302864969,0.014049975608941168,-0.14460211741970852,0.5,0,0.10408454510616139,-0.021341793762985617,-0.125426338869147
3224,2,1,1,1,0.5,0.055185702629387379,0.058281492441892624,0.0030957898125052452,1,0.5,0.017989970743656158,0.063207380939275026,0.045217410195618868,1,0.5,-0.03719573188573122,0.0049258884973824024,0.042121620383113623
3225,1,1,1,1,0.5,0.055174753302708268,0.055836263112723827,0.0006615098100155592,0.5,0,0,0,0,0,-0.5,-0.055174753302708268,-0.055836263112723827,-0.0006615098100155592
3226,2,1,1,1,0.5,0.075605823658406734,0.1471710866317153,0.071565262973308563,1,0.5,0.022838534321635962,0.34154764364939183,0.31870910932775587,1,0.5,-0.052767289336770773,0.19437655701767653,0.24714384635444731
3227,2,1,1,1,0.5,0.15177052258513868,0.19174121133983135,0.039970688754692674,0,-0.5,0.2337495427345857,0.073711203411221504,-0.1600383393233642,0,-0.5,0.081979020149447024,-0.11803000792860985,-0.20000902807805687
3228,1,1,1,1,0.5,0.018560043768957257,0.061250363185536116,0.042690319416578859,1,0.5,0,0.0086926382500678301,0.0086926382500678301,0,-0.5,-0.018560043768957257,-0.052557724935468286,-0.033997681166511029
3229,1,1,1,1,0.5,0.033973071724176407,0.04776761366520077,0.013794541941024363,1,0.5,0,0.33723529055714607,0.33723529055714607,1,0.5,-0.033973071724176407,0.2894676768919453,0.32344074861612171
3230,1,1,1,0,-0.5,0.070798986125737429,0.066440002177841961,-0.0043589839478954673,1,0.5,0.030326081439852715,0.38619111584557686,0.35586503440572415,1,0.5,-0.040472904685884714,0.3197511136677349,0.36022401835361961
3231,1,1,1,0,-0.5,0.18619730952195823,0.095522343988704961,-0.090674965533253271,1,0.5,0.039876665337942541,0.27777043438982219,0.23789376905187964,1,0.5,-0.14632064418401569,0.18224809040111722,0.32856873458513292
3232,1,1,1,1,0.5,0.14995329175144434,0.18494453903986141,0.034991247288417071,1,0.5,0.039861200377345085,0.051310343667864799,0.011449143290519714,0,-0.5,-0.11009209137409925,-0.13363419537199661,-0.023542103997897357
3233,2,2,2,0.5,0,0.086760270205559209,0.07131598360138014,-0.015444286604179069,1,0.5,0.012257713397502812,0.12879630655515939,0.11653859315765658,1,0.5,-0.074502556808056397,0.05748032295377925,0.13198287976183565
3234,2,1,1,1,0.5,0.083246089285239577,0.12412003893405199,0.040873949648812413,0.5,0,0.091251429403200746,0.10583559703081846,0.014584167627617717,0.5,0,0.0080053401179611683,-0.018284441903233528,-0.026289782021194696
3235,2,2,2,0.5,0,0.11450762016465887,0.11556401971029118,0.0010563995456323028,0.75,0.25,0,0.019654927767987829,0.019654927767987829,1,0.5,-0.11450762016465887,-0.095909091942303348,0.018598528222355526
3236,2,1,1,0,-0.5,0.14215374924242496,0.10627537593245506,-0.035878373309969902,0.5,0,0.021814723091665655,0.032158784102648497,0.010344061010982841,1,0.5,-0.12033902615075931,-0.074116591829806566,0.046222434320952743
3237,2,2,2,0.5,0,0.17483350075781345,0.16755852522328496,-0.0072749755345284939,0.5,0,0.17352750105783343,0.054240903235040605,-0.11928659782279283,0.5,0,-0.0013059996999800205,-0.11331762198824435,-0.11201162228826433
3238,1,1,1,1,0.5,0.019357719458639622,0.066368474268529098,0.047010754809889477,1,0.5,0.026573078939691186,0.1600623346894281,0.13348925574973691,1,0.5,0.0072153594810515642,0.093693860420899,0.086478500939847436
3243,1,1,1,1,0.5,0.021920630417298526,0.23544082522857934,0.21352019481128082,1,0.5,0.077275808376725763,0.66159219481050968,0.58431638643378392,1,0.5,0.055355177959427238,0.42615136958193034,0.3707961916225031
3245,1,1,1,1,0.5,0.26010319963097572,0.41629005596041679,0.15618685632944107,0,-0.5,0.55065461972844787,0.36008381564170122,-0.19057080408674665,0,-0.5,0.29055142009747215,-0.056206240318715572,-0.34675766041618772
3247,1,1,1,1,0.5,0.3373003862798214,0.34574917843565345,0.0084487921558320522,0,-0.5,0.088489492191001773,0.052587828598916531,-0.035901663592085242,0,-0.5,-0.24881089408881962,-0.29316134983673692,-0.044350455747917295
3248,2,1,1,1,0.5,0.14173378515988588,0.16759425809141248,0.025860472931526601,1,0.5,0.052901806542649865,0.6318447130615823,0.57894290651893243,1,0.5,-0.088831978617236018,0.46425045497016981,0.55308243358740583
3249,2,1,1,1,0.5,0.23205853323452175,0.4681085895281285,0.23605005629360676,1,0.5,0,1.5848262505605817,1.5848262505605817,1,0.5,-0.23205853323452175,1.1167176610324532,1.3487761942669749
3250,2,1,1,0.5,0,0.27429435774138256,0.26461902394657955,-0.0096753337948030094,0,-0.5,0.22824288298579631,0.090087454067543149,-0.13815542891825316,0,-0.5,-0.046051474755586241,-0.1745315698790364,-0.12848009512345016
3251,2,1,1,0,-0.5,0.3052974957972765,0.27163489919621497,-0.033662596601061523,1,0.5,0.052702548680827022,1.6209642433095723,1.5682616946287453,1,0.5,-0.25259494711644948,1.3493293441133574,1.6019242912298068
3252,2,1,1,1,0.5,0.37007993233419256,0.42368715292832348,0.053607220594130922,0.5,0,0.11327546160828206,0.05153022741433233,-0.061745234193949727,0,-0.5,-0.25680447072591051,-0.37215692551399115,-0.11535245478808065
3253,1,1,1,1,0.5,0.057273217535112053,0.21704158093780279,0.15976836340269074,1,0.5,0.0040134325681719929,0.10992348636500537,0.10591005379683338,0,-0.5,-0.05325978496694006,-0.10711809457279742,-0.053858309605857357
