a,start,seed,geometry,phase_start,phase_end,nupdates,erosion,recovery,injection,inward,net,self_linear,rest_linear
0.4,0,7,centered,0,20,20,0.06353288951484656,0.055240665871878224,0.00466384038364986,0.00829222364296834,-0.0036283832593184823,0.0,0.0
0.4,0,7,centered,20,100,80,0.17820949227701224,0.155722325886284,0.009451336635950928,0.02248716639072823,-0.013035829754777295,0.0,0.0
0.4,0,7,centered,100,1000,900,0.895267847234609,0.8718997904525804,0.024464980114031233,0.02336805678202858,0.0010969233320026195,0.0,0.0
0.4,0,7,centered,1000,10000,9000,4.8592133656720335,4.93842770359167,0.08829511062420525,-0.07921433791963661,0.16750944854384198,0.0,0.0
0.4,0,8,centered,0,20,20,0.06628533167565513,0.055378691338500007,0.006259366462124903,0.010906640337155125,-0.004647273875030222,0.0,0.0
0.4,0,8,centered,20,100,80,0.16510815662204872,0.13862995740992412,0.009236952920138132,0.026478199212124603,-0.01724124629198648,0.0,0.0
0.4,0,8,centered,100,1000,900,0.7964485899862986,0.7689788604007959,0.022839654760256713,0.027469729585502756,-0.004630074825246022,0.0,0.0
0.4,0,8,centered,1000,10000,9000,4.712204437709953,4.809579933125338,0.10017870065422449,-0.0973754954153856,0.19755419606960967,0.0,0.0
0.4,0,9,centered,0,20,20,0.11620997375795157,0.0892874997506219,0.01238732414170288,0.026922474007329666,-0.01453514986562679,0.0,0.0
0.4,0,9,centered,20,100,80,0.22629082631456227,0.1895804231326645,0.012395774656043097,0.03671040318189778,-0.02431462852585467,0.0,0.0
0.4,0,9,centered,100,1000,900,1.2425772380013778,1.1902242995274899,0.0393070367223623,0.05235293847388789,-0.013045901751525646,0.0,0.0
0.4,0,9,centered,1000,10000,9000,8.307461523881667,8.389761435041049,0.216455654438482,-0.08229991115938162,0.29875556559786354,0.0,0.0
0.4,0,0,variance,0,20,20,0.018480700700937137,0.015841437509198215,0.0009726621671115957,0.0026392631917389227,-0.0016666010246273281,-0.007112821270968775,0.004473560379199782
0.4,0,0,variance,20,100,80,0.03769922920141612,0.03489346153160416,0.001045392202392145,0.0028057676698119635,-0.0017603754674198197,-0.023172424280873995,0.02036665549573028
0.4,0,0,variance,100,1000,900,0.20471720739428378,0.20190908228939328,0.003011322046902452,0.0028081251048905076,0.00020319694201195726,-0.18114123538634558,0.1783331137480884
0.4,0,0,variance,1000,10000,9000,1.0510912598179651,1.0817898008532558,0.00984510656112744,-0.030698541035290683,0.04054364759641804,-2.861448440560376,2.892146973429554
0.4,0,1,variance,0,20,20,0.019699820469231043,0.017085341970153274,0.0009575195486054205,0.0026144784990777686,-0.0016569589504723467,-0.006592890134739469,0.003978407203385248
0.4,0,1,variance,20,100,80,0.05232998773204216,0.04817919645427024,0.0016556379195113327,0.0041507912777719175,-0.002495153358260588,-0.02091946007195645,0.016768672650846913
0.4,0,1,variance,100,1000,900,0.288576485699909,0.2855274738851824,0.004880788174017498,0.00304901181472661,0.001831776359290882,-0.19520973286818594,0.19216071287493958
0.4,0,1,variance,1000,10000,9000,1.5709264433370045,1.594308919626122,0.018828535627882833,-0.023382476289117493,0.042211011917000274,-2.8153148161826307,2.838697347906494
0.4,0,2,variance,0,20,20,0.010998451159763676,0.009912178283498317,0.0004046249280869569,0.0010862728762653581,-0.0006816479481784009,-0.004594771327833103,0.003508498515081425
0.4,0,2,variance,20,100,80,0.029885317672125194,0.027324067638971345,0.0007344553092637606,0.0025612500331538487,-0.0018267947238900899,-0.015839165166405076,0.013277916393231138
0.4,0,2,variance,100,1000,900,0.16871141788498237,0.1675589022956903,0.0023908202944052017,0.0011525155892920802,0.0012383047051131302,-0.13265977808579105,0.13150726371174232
0.4,0,2,variance,1000,10000,9000,0.792965351970366,0.8151664891736139,0.006784133928184198,-0.0222011372032479,0.028985271131432122,-1.9636561399232426,1.985857294263925
0.4,0,3,variance,0,20,20,0.018078216768929588,0.016165810989800276,0.0008662378547933285,0.0019124057791293121,-0.0010461679243359834,-0.005783688135987522,0.003871281752455749
0.4,0,3,variance,20,100,80,0.03937815557176293,0.03538295862048402,0.0011359183535065613,0.003995196951278909,-0.0028592785977723453,-0.018181693568105017,0.014186502679536722
0.4,0,3,variance,100,1000,900,0.2216160705812237,0.21750025021930736,0.0034895512068532494,0.00411582036191635,-0.0006262691550631139,-0.15003971904601557,0.14592388233439338
0.4,0,3,variance,1000,10000,9000,1.3122387335392502,1.342800669390908,0.013265499129176333,-0.030561935851657784,0.04382743498083408,-2.277485821649616,2.308047788893618
0.4,0,4,variance,0,20,20,0.021629500099808054,0.018650786887664392,0.001078740440222756,0.002978713212143661,-0.0018999727719209054,-0.007693988277615886,0.0047152750835436595
0.4,0,4,variance,20,100,80,0.04941210160151642,0.043587816387564385,0.0015234421244088908,0.005824285213952035,-0.004300843089543142,-0.0214828400614271,0.015658555737431853
0.4,0,4,variance,100,1000,900,0.2629005905816436,0.25837657252559093,0.004311888802065731,0.004524018056052681,-0.00021212925398694793,-0.17087633959373064,0.16635232760080848
0.4,0,4,variance,1000,10000,9000,1.5729260863966217,1.6078966021747025,0.018317110468054502,-0.03497051577808086,0.053287626246135256,-3.0634565834698897,3.098427159795724
0.4,0,5,variance,0,20,20,0.025617326974825945,0.021445505080904165,0.0019163812996276133,0.0041718218939217795,-0.002255440594294167,-0.007262182626674454,0.003090359233129036
0.4,0,5,variance,20,100,80,0.050768177067622114,0.04537240799729918,0.001736560351683227,0.005395769070322937,-0.0036592087186397074,-0.017828230900800265,0.01243246494839644
0.4,0,5,variance,100,1000,900,0.27543834657885047,0.26934391817515824,0.005526071515011303,0.006094428403692231,-0.0005683568886809542,-0.15195739523974852,0.14586296585363273
0.4,0,5,variance,1000,10000,9000,1.6428183090795028,1.6693777780154953,0.02501366458400437,-0.02655946893599248,0.05157313351999693,-2.958617607188504,2.985177142170968
0.4,0,6,variance,0,20,20,0.021960556155303755,0.018613206920444426,0.0008848256764387282,0.0033473492348593294,-0.0024625235584206026,-0.008204296526901526,0.0048569504582201845
0.4,0,6,variance,20,100,80,0.05315228668823897,0.04641475267003401,0.0013752650023174467,0.006737534018204962,-0.005362269015887516,-0.023669747690174055,0.016932216526722915
0.4,0,6,variance,100,1000,900,0.26741131734050183,0.26067169821040365,0.0035698155114499627,0.0067396191300981845,-0.003169803618648215,-0.18479629689621863,0.17805668962161222
0.4,0,6,variance,1000,10000,9000,1.7008364973767502,1.7432414591961596,0.01937618375263451,-0.04240496181940934,0.06178114557204384,-3.839560382854308,3.881965293454038
0.4,0,7,variance,0,20,20,0.015759215879691195,0.014072890851536318,0.0006554247109568018,0.0016863250281548767,-0.0010309003171980746,-0.007368282602977635,0.00568195803811449
0.4,0,7,variance,20,100,80,0.046026679497345804,0.04141918891739153,0.0014368637983204465,0.004607490579954271,-0.003170626781633823,-0.0221196278393364,0.017512137467665216
0.4,0,7,variance,100,1000,900,0.22814531537540947,0.22525162617839006,0.0036555783662158164,0.0028936891970194056,0.0007618891691964225,-0.181708226499629,0.17881452976518472
0.4,0,7,variance,1000,10000,9000,1.2688703070205087,1.2971547156788454,0.013171989543474722,-0.0282844086583367,0.04145639820181146,-2.6082363875669676,2.636520790877108
0.4,0,8,variance,0,20,20,0.0181246957220006,0.01573905119056408,0.0009866379228437093,0.0023856445314365225,-0.0013990066085928128,-0.007495517371009572,0.005109869704189306
0.4,0,8,variance,20,100,80,0.04278241289131326,0.037561428318565016,0.001361505356169171,0.005220984572748243,-0.003859479216579073,-0.021977928222026624,0.016756943647433763
0.4,0,8,variance,100,1000,900,0.20632054265068148,0.2020036755201787,0.0033591542029114047,0.004316867130502777,-0.0009577129275913643,-0.16828361894390123,0.16396673156710417
0.4,0,8,variance,1000,10000,9000,1.2526755685524782,1.2871442175507997,0.014258115775019098,-0.03446864899832147,0.04872676477334048,-2.836844859004756,2.8713135383496105
0.4,0,9,variance,0,20,20,0.031723857288894444,0.026012754132275974,0.001958351183638381,0.00571110315661847,-0.003752751972980091,-0.011882004277526713,0.006170900184674215
0.4,0,9,variance,20,100,80,0.060075766630229774,0.05323558596945588,0.0017156378956637707,0.006840180660773895,-0.005124542765110124,-0.03061297925115846,0.023772785556031687
0.4,0,9,variance,100,1000,900,0.34270115997369205,0.3341003734012535,0.005736136086518055,0.008600786572438568,-0.0028646504859204946,-0.2578444701527185,0.24924369491249293
0.4,0,9,variance,1000,10000,9000,2.285852258286149,2.3280753808567805,0.031370025488319395,-0.04222312257063132,0.07359314805895067,-5.02712401558982,5.069347111452044
0.45,0,0,full,0,20,20,0.06995895212796048,0.051200871233354706,0.01289593224215613,0.018758080894605775,-0.0058621486524496474,0.0,0.0
0.45,0,0,full,20,100,80,0.15697817873112674,0.13011574409546753,0.015524527287084708,0.02686243463565921,-0.01133790734857451,0.0,0.0
0.45,0,0,full,100,1000,900,0.8543463312564663,0.7964426731211744,0.04654124418438523,0.05790365813529186,-0.011362413950906647,0.0,0.0
0.45,0,0,full,1000,10000,9000,4.93815669413082,4.893149702561777,0.21248247301055967,0.045006991569042754,0.16747548144151736,0.0,0.0
0.45,0,1,full,0,20,20,0.06089409263656487,0.04636599947761056,0.008384889280287093,0.014528093158954307,-0.006143203878667215,0.0,0.0
0.45,0,1,full,20,100,80,0.18261482459413136,0.14789896980913864,0.020296644994437427,0.03471585478499273,-0.014419209790555304,0.0,0.0
0.45,0,1,full,100,1000,900,0.9169890098346917,0.8575416624078557,0.05396740311506433,0.059447347426835995,-0.005479944311771678,0.0,0.0
0.45,0,1,full,1000,10000,9000,5.3235149868182035,5.253075175595336,0.26437539664676024,0.07043981122286702,0.1939355854238931,0.0,0.0
0.45,0,2,full,0,20,20,0.04666331087942924,0.03738717965440869,0.006320423743336741,0.009276131225020544,-0.002955707481683806,0.0,0.0
0.45,0,2,full,20,100,80,0.12653285404274106,0.10485875649688854,0.013512444658642694,0.02167409754585252,-0.008161652887209825,0.0,0.0
0.45,0,2,full,100,1000,900,0.6885979651469512,0.6435153521463145,0.040362083043116136,0.04508261300063665,-0.004720529957520481,0.0,0.0
0.45,0,2,full,1000,10000,9000,3.4359322755327684,3.4232671472008036,0.13707287445807675,0.012665128331964759,0.12440774612611216,0.0,0.0
0.45,0,3,full,0,20,20,0.06544002997949103,0.0498893413558351,0.010178060193780453,0.015550688623655926,-0.005372628429875473,0.0,0.0
0.45,0,3,full,20,100,80,0.1492478711910843,0.12100616247080058,0.015113968908772646,0.028241708720283712,-0.013127739811511052,0.0,0.0
0.45,0,3,full,100,1000,900,0.8448180091226256,0.7833801720881355,0.04624382058389999,0.06143783703449013,-0.015194016450590153,0.0,0.0
0.45,0,3,full,1000,10000,9000,5.20174518579921,5.1405710213505476,0.23232321799399352,0.06117416444866208,0.1711490535453315,0.0,0.0
0.45,0,4,full,0,20,20,0.07653328193551236,0.056536069518792365,0.011950742487536518,0.019997212416719992,-0.008046469929183467,0.0,0.0
0.45,0,4,full,20,100,80,0.1870223688731523,0.1478863502631415,0.020409004406282325,0.039136018610010787,-0.018727014203728465,0.0,0.0
0.45,0,4,full,100,1000,900,0.9761110900189877,0.8991270777137117,0.06212768572999726,0.07698401230527596,-0.014856326575278689,0.0,0.0
0.45,0,4,full,1000,10000,9000,6.566248244058063,6.4337108871669155,0.35688483311159286,0.13253735689114787,0.22434747622044515,0.0,0.0
0.45,0,5,full,0,20,20,0.08166299250494916,0.05685112928120291,0.016799269950057837,0.024811863223746247,-0.008012593273688418,0.0,0.0
0.45,0,5,full,20,100,80,0.1718790054099476,0.14143406489463758,0.01748612844553264,0.03044494051531002,-0.012958812069777392,0.0,0.0
0.45,0,5,full,100,1000,900,0.9187891848116146,0.848823039533434,0.0562782568650273,0.06996614527818068,-0.013687888413153382,0.0,0.0
0.45,0,5,full,1000,10000,9000,5.845208534924224,5.756489365469937,0.3084489039318045,0.08871916945428726,0.2197297344775171,0.0,0.0
0.45,0,6,full,0,20,20,0.08273125466923135,0.06121142359350425,0.013389157627929449,0.02151983107572711,-0.008130673447797665,0.0,0.0
0.45,0,6,full,20,100,80,0.20463097613798112,0.1627758521817249,0.0219768552676187,0.04185512395625621,-0.019878268688637513,0.0,0.0
0.45,0,6,full,100,1000,900,1.0267165637932771,0.9371223124325786,0.062315959745778304,0.08959425136069854,-0.027278291614920236,0.0,0.0
0.45,0,6,full,1000,10000,9000,7.034453331098817,6.869468412079067,0.4025114317963075,0.16498491901974965,0.237526512776558,0.0,0.0
0.45,0,7,full,0,20,20,0.060130276567669075,0.0474061991019444,0.008951361936686528,0.012724077465724674,-0.0037727155290381426,0.0,0.0
0.45,0,7,full,20,100,80,0.1769010184343009,0.14332341751792116,0.019831220111413302,0.033577600916379735,-0.01374638080496643,0.0,0.0
0.45,0,7,full,100,1000,900,0.8732287656569812,0.811464211903067,0.05265864947473975,0.06176455375391421,-0.00910590427917446,0.0,0.0
0.45,0,7,full,1000,10000,9000,5.1240249207466855,5.060668893287276,0.23540744659734006,0.0633560274594096,0.17205141913793032,0.0,0.0
0.45,0,8,full,0,20,20,0.06417169832203475,0.047097982394386076,0.01131565707518979,0.01707371592764867,-0.005758058852458878,0.0,0.0
0.45,0,8,full,20,100,80,0.16739035598300295,0.13151850895092362,0.018733537886026674,0.035871847032079324,-0.01713830914605266,0.0,0.0
0.45,0,8,full,100,1000,900,0.8119379034920499,0.75121946053247,0.046931669082160274,0.060718442959579844,-0.013786773877419556,0.0,0.0
0.45,0,8,full,1000,10000,9000,5.247746043858868,5.178654409864005,0.26963721140339186,0.06909163399486307,0.20054557740852896,0.0,0.0
0.45,0,9,full,0,20,20,0.10529543733078017,0.07344221212392457,0.020674545007613544,0.0318532252068556,-0.011178680199242064,0.0,0.0
0.45,0,9,full,20,100,80,0.2257607248824777,0.17668660355057703,0.025192508071513315,0.04907412133190067,-0.023881613260387347,0.0,0.0
0.45,0,9,full,100,1000,900,1.1981520354115656,1.086936787356497,0.0775585079370589,0.11121524805506855,-0.033656740118009676,0.0,0.0
0.45,0,9,full,1000,10000,9000,9.426586676416544,9.12413640557978,0.6009114438634661,0.3024502708367649,0.29846117302670194,0.0,0.0
0.45,0,0,centered,0,20,20,0.06582798326793617,0.054540052507591905,0.005922510659904494,0.011287930760344261,-0.00536542010043977,0.0,0.0
0.45,0,0,centered,20,100,80,0.15169560819043174,0.132998754297928,0.0072393010944867674,0.018696853892503723,-0.011457552798016968,0.0,0.0
0.45,0,0,centered,100,1000,900,0.8258747967139349,0.794350010852481,0.021917557941665035,0.03152478586145391,-0.009607227919788852,0.0,0.0
0.45,0,0,centered,1000,10000,9000,5.163635065610944,5.232486005434797,0.10039971628190691,-0.06885093982385282,0.16925065610575984,0.0,0.0
0.45,0,1,centered,0,20,20,0.05539091877697977,0.0464521272081525,0.003460993602131126,0.008938791568827271,-0.005477797966696146,0.0,0.0
0.45,0,1,centered,20,100,80,0.17132557875239568,0.14845010484647106,0.008725843782146343,0.02287547390592462,-0.01414963012377829,0.0,0.0
0.45,0,1,centered,100,1000,900,0.8772628992585378,0.8505051748093324,0.02276929984149767,0.026757724449205433,-0.003988424607707763,0.0,0.0
0.45,0,1,centered,1000,10000,9000,5.482982959358205,5.566000757453272,0.11123499005484223,-0.08301779809506726,0.19425278814990943,0.0,0.0
0.45,0,2,centered,0,20,20,0.04555662612293169,0.04017077396418406,0.0027895216244245924,0.00538585215874763,-0.002596330534323038,0.0,0.0
0.45,0,2,centered,20,100,80,0.12988075907251123,0.11574948004918877,0.0061601282576128225,0.014131279023322466,-0.007971150765709645,0.0,0.0
0.45,0,2,centered,100,1000,900,0.7016858660199226,0.6808828669093503,0.01819582972250015,0.020802999110572262,-0.0026071693880721503,0.0,0.0
0.45,0,2,centered,1000,10000,9000,3.7287000062399533,3.790526340301809,0.06244972825007804,-0.06182633406185545,0.12427606231193344,0.0,0.0
0.45,0,3,centered,0,20,20,0.0646922071053861,0.053872699126453684,0.004729160531553802,0.01081950797893242,-0.006090347447378616,0.0,0.0
0.45,0,3,centered,20,100,80,0.14636532487895115,0.12709675843330756,0.007036784429019777,0.019268566445643592,-0.01223178201662381,0.0,0.0
0.45,0,3,centered,100,1000,900,0.8274408808524087,0.7948139592402257,0.02136667361074144,0.03262692161218306,-0.011260248001441653,0.0,0.0
0.45,0,3,centered,1000,10000,9000,5.62182496797891,5.68624742716284,0.10763626694401678,-0.06442245918393041,0.17205872612794693,0.0,0.0
0.45,0,4,centered,0,20,20,0.07242350425048422,0.05999130618450114,0.005326176504674865,0.012432198065983079,-0.007106021561308212,0.0,0.0
0.45,0,4,centered,20,100,80,0.178105231296911,0.15002615445632958,0.009004451978046505,0.02807907684058142,-0.019074624862534917,0.0,0.0
0.45,0,4,centered,100,1000,900,0.9624387031377525,0.9220052548151397,0.028167137334780056,0.04043344832261275,-0.012266310987832707,0.0,0.0
0.45,0,4,centered,1000,10000,9000,6.941512209849651,7.004045794719964,0.16220262477933614,-0.06253358487031324,0.2247362096496497,0.0,0.0
0.45,0,5,centered,0,20,20,0.07589280956507849,0.0611224055564221,0.006819493530675444,0.014770404008656389,-0.007950910477980938,0.0,0.0
0.45,0,5,centered,20,100,80,0.16647361372044112,0.14557362366446294,0.007320902009857008,0.020899990055978174,-0.01357908804612118,0.0,0.0
0.45,0,5,centered,100,1000,900,0.9003860791418653,0.866434156123906,0.023057965951878163,0.03395192301795935,-0.010893957066081206,0.0,0.0
0.45,0,5,centered,1000,10000,9000,6.156949612602569,6.253608469743837,0.12487836839385413,-0.09665885714126876,0.22153722553512267,0.0,0.0
0.45,0,6,centered,0,20,20,0.08671954318548555,0.0707184239035178,0.006005006477114357,0.01600111928196775,-0.009996112804853394,0.0,0.0
0.45,0,6,centered,20,100,80,0.20738395788829317,0.17835799584007284,0.009607979140199422,0.029025962048220333,-0.01941798290802091,0.0,0.0
0.45,0,6,centered,100,1000,900,1.075710340998209,1.0199729330471148,0.027923571596029716,0.055737407951094164,-0.027813836355064403,0.0,0.0
0.45,0,6,centered,1000,10000,9000,7.888857248906611,7.947707718492035,0.18021728569158196,-0.05885046958542439,0.23906775527700574,0.0,0.0
