a,start,seed,geometry,phase,expected_linear,expected_injection,fullbatch_injection,noise_injection,expected_net,q,self_variance_rate
0.35,0,6,variance,20,-0.0004024522878513844,6.790016062003731e-05,1.840520431545555e-05,4.9494956304581765e-05,-0.0003345521272313472,0.05451679047360519,-0.04406650676828211
0.35,0,6,variance,100,-9.991749486646086e-05,1.022550666178669e-05,1.4786096506122976e-06,8.746897011174392e-06,-8.969198820467417e-05,0.01952904276318828,-0.026972331533659195
0.35,0,6,variance,1000,5.6442283264288855e-06,3.1454069225030557e-06,4.888830343454879e-07,2.656523888157568e-06,8.78963524893194e-06,-0.0017127345768165388,-0.023001354779285423
0.35,0,6,variance,5000,9.145833415475897e-06,1.3339913290033139e-06,2.221523277610092e-07,1.1118390012423048e-06,1.0479824744479209e-05,0.005519133146437653,-0.04303910574041593
0.35,0,6,variance,9999,1.537137585451847e-06,4.2850632435910335e-07,5.0042715335329013e-08,3.7846360902377434e-07,1.9656439098109496e-06,0.009311574559265704,-0.05371801396291385
0.35,0,7,variance,0,-0.00020328729879558205,4.9426782965214884e-05,1.4941372251569262e-05,3.448541071364562e-05,-0.0001538605158303671,0.05884185588152809,-0.03911688937257653
0.35,0,7,variance,20,-2.1046372177696707e-05,3.50602395637415e-05,7.4943434621914505e-06,2.7565896101550047e-05,1.4013867386044806e-05,0.04535188097443199,-0.035163005170676435
0.35,0,7,variance,100,-9.433305408910143e-06,7.883719407793408e-06,1.1857121007488766e-06,6.698007307044531e-06,-1.5495860011167373e-06,0.016267549434983965,-0.023891861502896846
0.35,0,7,variance,1000,-3.841467155816831e-06,2.4656008176768103e-06,2.674602569733873e-07,2.198140560703423e-06,-1.375866338140021e-06,-0.002106532316849057,-0.020820842296436652
0.35,0,7,variance,5000,5.293446091685803e-07,7.775455121562012e-07,6.65470714388107e-08,7.109984407173906e-07,1.3068901213247842e-06,0.0033326973613673873,-0.0305181207448744
0.35,0,7,variance,9999,2.6327950687858186e-06,2.785635424806287e-07,5.9547303936245506e-08,2.190162385443832e-07,2.911358611266448e-06,0.007934785646276732,-0.039040556027798504
0.35,0,8,variance,0,-6.834659454320563e-05,3.7577938843420645e-05,8.156498674034596e-06,2.9421440169386053e-05,-3.076865569978497e-05,0.07553548246122144,-0.04671868372456221
0.35,0,8,variance,20,-9.547419511761624e-05,2.3759117085147635e-05,3.6529621882235757e-06,2.0106154896924057e-05,-7.171507803246859e-05,0.06142945029720484,-0.04196075972745989
0.35,0,8,variance,100,-3.6964057908308744e-05,8.377926382849364e-06,1.6266693206885771e-06,6.7512570621607875e-06,-2.8586131525459385e-05,0.033479786462310444,-0.026871269237073045
0.35,0,8,variance,1000,1.4157689251118626e-05,1.8962278881273117e-06,1.2410861881503827e-07,1.7721192693122734e-06,1.605391713924594e-05,0.0075946726835912515,-0.022917257333426838
0.35,0,8,variance,5000,5.440965003116833e-06,1.1712825460586487e-06,1.7454780932431005e-07,9.967347367343385e-07,6.61224754917548e-06,0.010748707786186404,-0.038475836244347805
0.35,0,8,variance,9999,4.0383626254720375e-06,3.9957475235903646e-07,4.0547654553174675e-08,3.5902709780586176e-07,4.437937377831074e-06,0.014995612763380147,-0.05111311360485213
0.35,0,9,variance,0,-0.00011125549632726824,5.620622052206792e-05,8.37725631794035e-06,4.7828964204127575e-05,-5.5049275805200334e-05,0.06131175562978853,-0.064892071476968
0.35,0,9,variance,20,-0.00017818450596986357,4.0588311070978565e-05,7.02332482389149e-06,3.356498624708707e-05,-0.00013759619489888498,0.04006407894388789,-0.04675484687400856
0.35,0,9,variance,100,-2.3390206455783687e-05,1.9248460819053275e-05,4.857158983706276e-06,1.4391301835346996e-05,-4.1417456367304105e-06,0.014720989261467771,-0.0335304330267498
0.35,0,9,variance,1000,-9.094860190558837e-05,1.1662124646348601e-05,3.909945767443164e-06,7.752178878905435e-06,-7.928647725923978e-05,0.002837015408958054,-0.032060315227019714
0.35,0,9,variance,5000,1.691941460030873e-05,2.6830086700524405e-06,5.72856576876687e-07,2.1101520931757537e-06,1.960242327036117e-05,0.008747317751168819,-0.055685793493820954
0.35,0,9,variance,9999,5.720005096574254e-06,9.2550533975343e-07,2.9604720293498236e-07,6.294581368184475e-07,6.6455104363276835e-06,0.013488361932408401,-0.0716716270949641
0.4,0,0,full,0,-0.00032690618363656474,0.0004236102866328384,0.00014822625781627164,0.00027538402881656675,9.67041029962736e-05,0.06481907169848958,-0.03860875768092824
0.4,0,0,full,20,-0.00048228078404508723,0.00030985004878965425,9.545878463684217e-05,0.0002143912641528121,-0.00017243073525543298,0.04560997800041318,-0.03199759333278261
0.4,0,0,full,100,-0.0001808597525172592,0.00010468605335490988,2.4165885368091666e-05,8.052016798681822e-05,-7.617369916234922e-05,0.023906079842523405,-0.02567869489334487
0.4,0,0,full,1000,7.264841479109973e-05,3.0260206972643558e-05,4.860784865266356e-06,2.53994221073772e-05,0.00010290862176374329,0.0008275029407401657,-0.019432558494415452
0.4,0,0,full,5000,-3.1949103871542385e-05,2.1654237365463974e-05,8.283835689627587e-06,1.3370401675836395e-05,-1.0294866506078402e-05,0.002986481218494149,-0.03141906108383949
0.4,0,0,full,9999,2.4372652118285024e-05,5.719695526172304e-06,1.698972549985316e-06,4.020722976186988e-06,3.0092347644457325e-05,0.005867106695589653,-0.04143509843270809
0.4,0,1,full,0,-0.00045084723323097163,0.0003879870407141105,0.00010801692334000274,0.00027997011737410777,-6.28601925168611e-05,0.05752829588160068,-0.03624673739824155
0.4,0,1,full,20,-0.00042952960919931843,0.0002991739978164922,6.432978994435585e-05,0.0002348442078721364,-0.00013035561138282625,0.04082429693132827,-0.030423632799529955
0.4,0,1,full,100,-0.0002848593212564964,0.00014432962829889951,3.859574938791458e-05,0.00010573387891098492,-0.0001405296929575969,0.012297119725176085,-0.024727194676921364
0.4,0,1,full,1000,-7.653474627033858e-05,4.046580568458598e-05,8.031100377319922e-06,3.2434705307266064e-05,-3.606894058575261e-05,-0.007207366242872824,-0.023285823382556428
0.4,0,1,full,5000,-1.269832246626688e-05,2.4926746804161756e-05,8.370656509787442e-06,1.6556090294374312e-05,1.2228424337894867e-05,-0.0065692118258503475,-0.032229709139655636
0.4,0,1,full,9999,-4.634130128771551e-06,8.735664979415569e-06,1.1853163198069894e-06,7.5503486596085796e-06,4.101534850644017e-06,-0.00239981428383403,-0.036871413115494786
0.4,0,2,full,0,-0.00022932888417609144,0.00039575357814698557,0.00015388981406241193,0.00024186376408457365,0.00016642469397089413,0.07625408476666573,-0.02493147748278117
0.4,0,2,full,20,-0.000312470953718486,0.00023426977834987793,6.15631185599215e-05,0.00017270665978995646,-7.820117536860801e-05,0.06623295720157332,-0.02276138725507233
0.4,0,2,full,100,-0.00027704483769265775,0.00010671187287128842,3.32068454642806e-05,7.35050274070078e-05,-0.0001703329648213694,0.047766648232769146,-0.01750235391015201
0.4,0,2,full,1000,-5.6086872913932934e-05,2.530298095354244e-05,5.5523292264507385e-06,1.9750651727091703e-05,-3.078389196039046e-05,0.025436411396451718,-0.014309995621784397
0.4,0,2,full,5000,5.2768568154606804e-05,1.0085640788015996e-05,2.3793658019414114e-06,7.706274986074583e-06,6.28542089426228e-05,0.019154511967005725,-0.021413010191651025
0.4,0,2,full,9999,1.8825159852698102e-05,2.5553365530019955e-06,4.321680844080793e-07,2.123168468593916e-06,2.1380496405700097e-05,0.021986922025362465,-0.027221098996293512
0.4,0,3,full,0,-0.00032383261396481353,0.00036951691523819043,8.842816262164602e-05,0.0002810887526165444,4.568430127337691e-05,0.08190406817788475,-0.03139407104389954
0.4,0,3,full,20,-0.0011261047358991092,0.0005373675067088039,0.0002726881053828181,0.0002646794013259858,-0.0005887372291903054,0.062037800057563715,-0.027253087355983453
0.4,0,3,full,100,-0.00028947512509026375,0.00019152503785317492,8.757892898525341e-05,0.0001039461088679215,-9.795008723708885e-05,0.03432074245460987,-0.02090387055810413
0.4,0,3,full,1000,-5.6169267626155256e-05,4.248678722671812e-05,1.0412800373190014e-05,3.207398685352811e-05,-1.3682480399437141e-05,0.008425164106464456,-0.01519251784339722
0.4,0,3,full,5000,1.5723948598188096e-05,1.6840785030259492e-05,2.436070679895665e-06,1.4404714350363828e-05,3.2564733628447585e-05,0.009590076770562355,-0.024953653635773492
0.4,0,3,full,9999,1.9219693133385296e-05,8.744657052122478e-06,2.6832809379738986e-06,6.061376114148579e-06,2.796435018550777e-05,0.015117784619083044,-0.034395365461465474
0.4,0,4,full,0,-0.0006537597525864449,0.0008180543586922333,0.00035818415657318627,0.000459870202119047,0.00016429460610578836,0.08238328214377133,-0.04667743256769684
0.4,0,4,full,20,-0.0007256386512540726,0.0005955649229803968,0.00022773770205617903,0.0003678272209242178,-0.0001300737282736757,0.05870565868932551,-0.03495422099985297
0.4,0,4,full,100,-0.00039159804008426734,0.00018678553616330995,5.071596478438633e-05,0.00013606957137892364,-0.0002048125039209574,0.027387714594993416,-0.025490634585402114
0.4,0,4,full,1000,-0.00011704425220925133,5.628871457014686e-05,1.2715982141005098e-05,4.3572732429141766e-05,-6.075553763910446e-05,0.0052289395694362075,-0.019622326596022383
0.4,0,4,full,5000,2.803828154923541e-05,1.908748801355772e-05,3.3446767320240217e-06,1.57428112815337e-05,4.712576956279312e-05,0.012864577869279054,-0.033070087062877056
0.4,0,4,full,9999,1.1794729098410197e-05,1.4113890342202759e-05,4.7646289199310235e-06,9.349261422271735e-06,2.590861944061295e-05,0.01835030701510829,-0.04427843501068008
0.4,0,5,full,0,-0.00044832273913164236,0.00047454578751965424,9.823423162029102e-05,0.00037631155589936327,2.622304838801204e-05,0.08396817172242405,-0.03887045024897024
0.4,0,5,full,20,-0.0006167495129354355,0.00042687987583467027,9.361875931705719e-05,0.0003332611165176131,-0.0001898696371007653,0.06124599501362978,-0.026506074897655853
0.4,0,5,full,100,-0.00044030272820884495,0.00019403153705953253,7.70053263339627e-05,0.00011702621072556982,-0.00024627119114931236,0.0350898797212749,-0.018858891939046343
0.4,0,5,full,1000,-4.630287543032649e-05,4.1837358423193854e-05,7.576667116717083e-06,3.426069130647677e-05,-4.465517007132634e-06,0.009050086460267025,-0.01723101169490076
0.4,0,5,full,5000,-4.1279002197730004e-05,2.5947450765646164e-05,5.970672019360834e-06,1.9976778746285325e-05,-1.5331551432083836e-05,0.014530820110824592,-0.03304396355931109
0.4,0,5,full,9999,-1.715719423956868e-05,1.7193863472327703e-05,6.832167777644935e-06,1.0361695694682765e-05,3.6669232759032124e-08,0.018272263718795118,-0.04320675207906193
0.4,0,6,full,0,-0.0004508787932101692,0.0005893939544190013,0.00015185965460276269,0.00043753429981623857,0.00013851516120883212,0.07417318453443976,-0.049144310429124996
0.4,0,6,full,20,-0.0017810273784189504,0.0008369538787811494,0.000349661725949649,0.0004872921528315003,-0.000944073499637801,0.05372285072364073,-0.04042422926933058
0.4,0,6,full,100,-0.00043912014853824245,0.0001940179299761169,5.208337105418765e-05,0.0001419345589219292,-0.00024510221856212556,0.01838313339488891,-0.025551572837189233
0.4,0,6,full,1000,8.668344783272227e-06,5.343395243485764e-05,1.063722651346632e-05,4.279672592139132e-05,6.210229721812986e-05,-0.005550894721710261,-0.021685085345035673
0.4,0,6,full,5000,3.3923452180904035e-05,2.757140663970687e-05,6.3341021152418205e-06,2.1237304524465045e-05,6.149485882061089e-05,0.004903687698893841,-0.042355394516542764
0.4,0,6,full,9999,7.293989731947704e-06,1.2866590980331543e-05,2.1323067870342558e-06,1.0734284193297287e-05,2.0160580712279255e-05,0.010648525604104222,-0.056425291633091346
0.4,0,7,full,0,-0.0004120253229232551,0.0007573780190936234,0.0003896133926211204,0.0003677646264725031,0.0003453526961703684,0.04847627243277847,-0.03745073088987617
0.4,0,7,full,20,-0.001051293596825395,0.0005065778284319215,0.00019415395301747168,0.0003124238754144499,-0.0005447157683934734,0.033863121204824466,-0.034056923904016365
0.4,0,7,full,100,-9.354650827399998e-05,0.00010704914224954476,2.0386803999516853e-05,8.666233825002791e-05,1.3502633975544758e-05,0.0029253509187234334,-0.024132752846355906
0.4,0,7,full,1000,-5.40980847119338e-05,3.7289601184941694e-05,6.970900060012695e-06,3.0318701124929e-05,-1.6808483526992116e-05,-0.00796990181889439,-0.020392883782576424
0.4,0,7,full,5000,5.3254034848887885e-06,1.3623845215246372e-05,1.7383792121469108e-06,1.1885466003099458e-05,1.8949248700135163e-05,-0.0010331184702352303,-0.028384078328097195
0.4,0,7,full,9999,1.4877292922261688e-05,7.835277311082528e-06,2.2642013474146635e-06,5.571075963667865e-06,2.2712570233344215e-05,0.0029487782058948628,-0.03668910076032117
0.4,0,8,full,0,-0.0004329864792353659,0.0005051747964053721,0.00015113154226081106,0.00035404325414456115,7.21883171700063e-05,0.0724406027977647,-0.04025607479028082
0.4,0,8,full,20,-0.0005602154858558039,0.00037255358197446224,9.717633482435973e-05,0.00027537724715010246,-0.00018766190388134167,0.057537955966339926,-0.03453361578864117
0.4,0,8,full,100,-0.0001532304686898923,0.00010634792118411098,1.853696042896776e-05,8.781096075514322e-05,-4.6882547505781336e-05,0.026420401534363088,-0.02175586323595808
0.4,0,8,full,1000,-1.1867810510855399e-05,3.0452100135740553e-05,3.2963732729743466e-06,2.715572686276621e-05,1.8584289624885158e-05,0.0019523039362527531,-0.018280495349354334
0.4,0,8,full,5000,-1.2506291933453813e-05,2.556473685283158e-05,8.100555692236413e-06,1.7464181160595166e-05,1.3058444919377764e-05,0.00610112385644484,-0.030755515493989086
0.4,0,8,full,9999,-2.010956956872257e-06,7.814222861202439e-06,1.4260031892229814e-06,6.3882196719794555e-06,5.803265904330179e-06,0.011213000935571172,-0.04263867516678032
0.4,0,9,full,0,-0.00047597985579250865,0.0007357510544047817,0.000137509171040956,0.0005982418833638257,0.00025977119861227295,0.06651047209732022,-0.06427866407662307
0.4,0,9,full,20,-0.0007932109880414757,0.0005678445643253147,0.00013259659620728565,0.0004352479681180291,-0.000225366423716161,0.04402808130153003,-0.04540174720407434
0.4,0,9,full,100,-0.0007575427616148017,0.00028930920500725777,0.00011280262364268938,0.00017650658136456843,-0.00046823355660754383,0.0181499725160905,-0.03327516080014963
0.4,0,9,full,1000,-0.00016022390950965,0.0001702194965532552,8.913589027438219e-05,8.108360627887301e-05,9.995587043605162e-06,0.004237546747694767,-0.03191535913880717
0.4,0,9,full,5000,3.943422353896381e-05,4.5529267318528936e-05,1.1194438451095932e-05,3.4334828867433e-05,8.496349085749275e-05,0.01307932712045249,-0.05401702127059062
0.4,0,9,full,9999,1.1265052822142601e-05,2.769457499949769e-05,1.0993199611257266e-05,1.6701375388240425e-05,3.8959627821640295e-05,0.0174625109194636,-0.07273629791561194
0.4,0,0,centered,0,-0.00020502642887872228,0.00019941563045348715,6.051443017211311e-05,0.00013890120028137404,-5.610798425235153e-06,0.06481907169848958,-0.03860875768092824
0.4,0,0,centered,20,-0.0003998487544176608,0.00014610136022804183,3.932586535140337e-05,0.00010677549487663843,-0.0002537473941896189,0.04560997800041318,-0.03199759333278261
0.4,0,0,centered,100,-8.273366848791015e-05,4.9076457412408015e-05,9.767612884936691e-06,3.930884452747132e-05,-3.3657211075502156e-05,0.023906079842523405,-0.02567869489334487
0.4,0,0,centered,1000,0.00010565560939567982,1.4407654962948783e-05,2.0180855919856263e-06,1.2389569370963156e-05,0.00012006326435862861,0.0008275029407401657,-0.019432558494415452
0.4,0,0,centered,5000,-6.199456008846998e-05,1.0294332610149792e-05,3.4087561536403408e-06,6.885576456509451e-06,-5.1700227478320194e-05,0.002986481218494149,-0.03141906108383949
0.4,0,0,centered,9999,1.2206998570149928e-05,2.715660408861909e-06,7.024144312075508e-07,2.0132459776543587e-06,1.4922658979011835e-05,0.005867106695589653,-0.04143509843270809
0.4,0,1,centered,0,-0.00046585510173337784,0.00016266005006015133,3.8378902845021446e-05,0.00012428114721512988,-0.0003031950516732265,0.05752829588160068,-0.03624673739824155
0.4,0,1,centered,20,-0.0004066991052779364,0.00012874144361480633,2.5039222206780176e-05,0.00010370222140802615,-0.00027795766166313016,0.04082429693132827,-0.030423632799529955
0.4,0,1,centered,100,-0.0002827224486137457,6.105606122063873e-05,1.4497419815570328e-05,4.655864140506839e-05,-0.00022166638739310702,0.012297119725176085,-0.024727194676921364
0.4,0,1,centered,1000,-7.441430031415298e-05,1.695685555819762e-05,2.8600801266818133e-06,1.4096775431515804e-05,-5.745744475595535e-05,-0.007207366242872824,-0.023285823382556428
0.4,0,1,centered,5000,8.578560243725557e-06,1.0315046812850556e-05,2.8871021530602447e-06,7.42794465979031e-06,1.8893607056576116e-05,-0.0065692118258503475,-0.032229709139655636
0.4,0,1,centered,9999,2.6494813311071386e-06,3.7229555236796147e-06,4.5493048410797597e-07,3.2680250395716386e-06,6.372436854786755e-06,-0.00239981428383403,-0.036871413115494786
0.4,0,2,centered,0,-0.00025256919314230495,0.00017724954111048377,5.9500320117674e-05,0.00011774922099280977,-7.531965203182114e-05,0.07625408476666573,-0.02493147748278117
0.4,0,2,centered,20,-0.0003676637380071151,0.0001066749781370317,2.423804374653543e-05,8.243693439049626e-05,-0.0002609887598700834,0.06623295720157332,-0.02276138725507233
0.4,0,2,centered,100,-3.122776817911167e-05,4.694648847858029e-05,1.192964870255173e-05,3.5016839776028554e-05,1.5718720299468658e-05,0.047766648232769146,-0.01750235391015201
0.4,0,2,centered,1000,2.0357446317300153e-05,1.1425741664941362e-05,2.1432190279331387e-06,9.282522637008224e-06,3.178318798224154e-05,0.025436411396451718,-0.014309995621784397
0.4,0,2,centered,5000,3.7383828420449964e-06,4.5378969603009756e-06,9.45879637686206e-07,3.5920173226147693e-06,8.276279802345969e-06,0.019154511967005725,-0.021413010191651025
