seed,env,act1,act2,task,floor_acc,online_acc,online_ce,finite,train_acc,train_ce,a1_rms,wnorm_l1,wnorm_l2,wnorm_l3,cnorm_l1,lowgate_l1,nearzero_l1
2,RL,LR,LR,44,0.1175,0.4958229,1.531205,True,0.8083333,0.6507787,1.328949,22.20585,4.039875,5.487827,21.94697,0,0.022025
2,PM,ELU1,ELU1,44,0.1158333,0.9895625,0.05299948,True,1,8.745382e-05,2.685724,10.93467,4.68835,3.119656,10.84156,0.5208,0.125125
2,PM,ELU1,LR,44,0.1158333,0.9903229,0.03974454,True,1,3.52478e-05,2.258502,10.43078,3.48048,2.990748,10.36066,0.5063667,0.13405
2,PM,LR,ELU1,44,0.1158333,0.9839687,0.07271772,True,1,0.0001379935,2.373104,10.41984,4.881259,3.704304,10.22861,0,0.09345
2,PM,LR,LR,44,0.1158333,0.9845729,0.06973301,True,1,0.0001025852,2.090558,10.11524,4.153465,3.85476,9.968761,0,0.1019917
0,RL,ELU1,ELU1,45,0.11,0.1007604,2.320243,True,0.1108333,2.310838,21.86199,13.29941,4.207183,3.785574,13.07136,0.724275,0.03166667
0,RL,ELU1,LR,45,0.11,0.31025,1.892371,True,0.48,1.390376,1.656186,26.80299,4.317688,2.796528,26.6829,0.9534749,0.009233333
0,RL,LR,ELU1,45,0.11,0.1026562,2.316838,True,0.1133333,2.304723,19.4917,15.96616,5.145641,4.424134,15.25614,0,0.042725
0,RL,LR,LR,45,0.11,0.4979479,1.511357,True,0.8316667,0.6136107,1.194024,23.37468,4.049791,5.166984,23.09995,0,0.03230834
0,PM,ELU1,ELU1,45,0.1191667,0.9886354,0.05638654,True,1,8.538644e-05,2.908471,10.65391,4.673332,3.103182,10.55855,0.4871667,0.1243167
0,PM,ELU1,LR,45,0.1191667,0.9886354,0.05306364,True,1,3.223817e-05,2.609548,10.4575,3.513561,2.933159,10.37856,0.4216333,0.1592083
0,PM,LR,ELU1,45,0.1191667,0.9867917,0.05724238,True,1,0.0001145522,2.796852,9.94172,4.938351,3.365557,9.79091,0,0.11545
0,PM,LR,LR,45,0.1191667,0.9830521,0.07493438,True,1,0.0001488384,2.151537,9.963659,4.188316,3.881267,9.844566,0,0.09379168
1,RL,ELU1,ELU1,45,0.1141667,0.1021875,2.312471,True,0.1191667,2.288634,19.73675,12.84231,4.045884,3.79108,12.62812,0.6402166,0.04365833
1,RL,ELU1,LR,45,0.1141667,0.3094167,1.879962,True,0.4675,1.439682,1.695026,27.00567,4.33346,2.807506,26.91979,0.9623001,0.005608333
1,RL,LR,ELU1,45,0.1141667,0.09891666,2.322457,True,0.1141667,2.307826,15.94066,16.62236,5.060621,4.480717,15.74157,0,0.0401
1,RL,LR,LR,45,0.1141667,0.5094479,1.498639,True,0.8266667,0.6194668,1.292603,22.51324,4.00076,5.473704,22.25623,0,0.02951667
1,PM,ELU1,ELU1,45,0.1141667,0.9878438,0.05268034,True,1,7.40544e-05,3.35156,10.81481,4.668987,2.872665,10.70595,0.5113584,0.119425
1,PM,ELU1,LR,45,0.1141667,0.9890521,0.04348022,True,1,3.464421e-05,2.627609,10.35339,3.486109,2.806309,10.27478,0.5057917,0.1366917
1,PM,LR,ELU1,45,0.1141667,0.9883021,0.05380267,True,1,0.0001285007,2.145513,10.03043,4.777634,3.318568,9.831237,0,0.1096583
1,PM,LR,LR,45,0.1141667,0.9859375,0.06167208,True,1,0.0001050035,1.872662,10.19529,4.217742,3.802438,10.00622,0,0.099975
2,RL,ELU1,ELU1,45,0.1125,0.1019688,2.312668,True,0.105,2.293545,21.6746,14.10599,4.547184,4.072736,13.92288,0.689575,0.04591667
2,RL,ELU1,LR,45,0.1125,0.2884479,1.904102,True,0.4291667,1.483646,1.556414,27.66485,4.289525,2.654197,27.55482,0.964525,0.006425
2,RL,LR,ELU1,45,0.1125,0.1010937,2.31505,True,0.1008333,2.294323,8.548845,19.76055,5.562232,4.648799,18.5556,0,0.027025
2,RL,LR,LR,45,0.1125,0.4720208,1.586669,True,0.7491667,0.7713295,1.322572,22.49813,4.026333,5.38084,22.2303,0,0.02371667
2,PM,ELU1,ELU1,45,0.1158333,0.9889063,0.0504815,True,1,7.404487e-05,2.620507,11.04256,4.732943,3.15993,10.9556,0.5025501,0.12875
2,PM,ELU1,LR,45,0.1158333,0.9887396,0.04781893,True,1,3.698508e-05,2.330709,10.55146,3.509671,2.995081,10.483,0.504225,0.1308417
2,PM,LR,ELU1,45,0.1158333,0.9829583,0.07098012,True,1,0.000164419,2.342984,10.61518,4.936217,3.727707,10.39733,0,0.087325
2,PM,LR,LR,45,0.1158333,0.9858229,0.06435835,True,1,8.028428e-05,2.016267,10.23513,4.182878,3.826992,10.08875,0,0.1036
0,RL,ELU1,ELU1,46,0.1133333,0.09742709,2.322477,True,0.09833334,2.317247,21.94109,13.30388,4.207215,3.785419,13.07456,0.7289584,0.03079167
0,RL,ELU1,LR,46,0.1133333,0.3085313,1.880442,True,0.4708333,1.390014,1.667645,27.05663,4.327367,2.756234,26.92921,0.9509166,0.009575
0,RL,LR,ELU1,46,0.1133333,0.09741667,2.323151,True,0.09833334,2.317247,19.81363,16.0216,5.146287,4.422935,15.2826,0,0.03973334
0,RL,LR,LR,46,0.1133333,0.4838333,1.551407,True,0.7358333,0.7832403,1.230182,23.76016,4.079644,5.141942,23.47602,0,0.02545834
0,PM,ELU1,ELU1,46,0.1191667,0.9870521,0.05517833,True,1,7.677476e-05,2.843241,10.79082,4.741093,3.147515,10.69698,0.468325,0.1332833
0,PM,ELU1,LR,46,0.1191667,0.990875,0.03920433,True,1,2.389739e-05,2.257421,10.56472,3.541112,2.949733,10.49672,0.4477667,0.1598417
0,PM,LR,ELU1,46,0.1191667,0.9853333,0.07299958,True,1,0.0001230685,2.577384,10.06987,5.022227,3.402098,9.919492,0,0.1085167
0,PM,LR,LR,46,0.1191667,0.9839896,0.07113072,True,1,0.0001229779,2.0913,10.13296,4.252461,3.930119,10.00616,0,0.09195001
1,RL,ELU1,ELU1,46,0.1225,0.1080313,2.311087,True,0.1108333,2.306292,19.85464,12.9037,4.044875,3.788815,12.68622,0.6238917,0.04540833
1,RL,ELU1,LR,46,0.1225,0.304,1.874642,True,0.4616667,1.443052,1.736992,27.28247,4.355889,2.791795,27.18914,0.9604917,0.006166667
1,RL,LR,ELU1,46,0.1225,0.1081146,2.314341,True,0.125,2.310474,15.85984,16.62025,5.061441,4.480216,15.74835,0,0.04041667
1,RL,LR,LR,46,0.1225,0.490375,1.555786,True,0.7875,0.7304035,1.270657,22.76221,4.015202,5.435509,22.50124,0,0.024675
1,PM,ELU1,ELU1,46,0.1141667,0.9878333,0.05359001,True,1,0.0001008614,3.213466,10.95723,4.718766,2.919027,10.84342,0.4955417,0.120425
1,PM,ELU1,LR,46,0.1141667,0.9885104,0.05090026,True,1,4.844348e-05,2.762915,10.51277,3.528562,2.844818,10.43878,0.5184667,0.1285917
1,PM,LR,ELU1,46,0.1141667,0.9869896,0.05957806,True,1,0.0001220524,2.05852,10.19263,4.845899,3.354249,9.988478,0,0.09310833
1,PM,LR,LR,46,0.1141667,0.9850208,0.06734101,True,1,0.0001044011,1.802318,10.33744,4.28377,3.83704,10.16501,0,0.09580833
2,RL,ELU1,ELU1,46,0.1091667,0.09876042,2.31715,True,0.1141667,2.297936,21.76979,14.12486,4.547729,4.071532,13.94034,0.6972917,0.04239167
2,RL,ELU1,LR,46,0.1091667,0.3002604,1.867019,True,0.4566667,1.42424,1.607808,27.95681,4.324575,2.6602,27.84121,0.9627084,0.007133333
2,RL,LR,ELU1,46,0.1091667,0.105,2.294689,True,0.1341667,2.24469,8.656691,19.8315,5.565482,4.646705,18.63978,0,0.03165
2,RL,LR,LR,46,0.1091667,0.4681979,1.599195,True,0.7358333,0.824047,1.287895,22.85676,4.046871,5.345509,22.59224,0,0.02246667
2,PM,ELU1,ELU1,46,0.1158333,0.9872396,0.06312254,True,1,0.0001191129,2.908353,11.17947,4.781227,3.190911,11.08869,0.5207,0.1126833
2,PM,ELU1,LR,46,0.1158333,0.9884791,0.052311,True,1,4.353325e-05,2.294105,10.66679,3.545835,2.9788,10.59695,0.5009,0.1359084
2,PM,LR,ELU1,46,0.1158333,0.985,0.07032663,True,1,0.000177896,2.072798,10.77779,5.003874,3.788091,10.54373,0,0.08876668
2,PM,LR,LR,46,0.1158333,0.9857708,0.05845957,True,1,6.592671e-05,2.013701,10.36206,4.230218,3.83446,10.22529,0,0.09243335
0,RL,ELU1,ELU1,47,0.11,0.09791666,2.321778,True,0.0975,2.305419,21.90265,13.30426,4.207076,3.785313,13.07554,0.7293,0.03069167
0,RL,ELU1,LR,47,0.11,0.3360313,1.82257,True,0.5325,1.284953,1.702635,27.40701,4.357152,2.742618,27.28088,0.9493082,0.009699999
0,RL,LR,ELU1,47,0.11,0.09838542,2.320491,True,0.09833334,2.30331,19.94011,16.02623,5.147287,4.422889,15.28219,0,0.03858333
0,RL,LR,LR,47,0.11,0.4758229,1.578696,True,0.7925,0.6910166,1.236554,23.84485,4.078424,5.088977,23.56093,0,0.02593333
0,PM,ELU1,ELU1,47,0.1191667,0.9888437,0.05371439,True,1,8.32812e-05,2.816544,10.91303,4.789198,3.191012,10.82693,0.4968084,0.124675
0,PM,ELU1,LR,47,0.1191667,0.9893854,0.04756671,True,1,3.378391e-05,2.322913,10.66946,3.564026,2.971235,10.59941,0.4875417,0.13305
0,PM,LR,ELU1,47,0.1191667,0.9879479,0.06233964,True,1,0.0001611936,2.607237,10.19372,5.070072,3.435489,10.04875,0,0.1107333
0,PM,LR,LR,47,0.1191667,0.9849584,0.07208496,True,1,9.658535e-05,2.523823,10.27046,4.283289,3.951865,10.15687,0,0.1050417
1,RL,ELU1,ELU1,47,0.115,0.09853125,2.320656,True,0.1033333,2.307824,20.3354,12.90229,4.042707,3.787115,12.68022,0.6464584,0.04003334
1,RL,ELU1,LR,47,0.115,0.2849792,1.919027,True,0.4425,1.425746,1.752253,27.58264,4.368038,2.751067,27.48947,0.961875,0.005641666
1,RL,LR,ELU1,47,0.115,0.09904166,2.319386,True,0.1033333,2.306687,16.25389,16.70743,5.063645,4.478557,15.8191,0,0.04107501
1,RL,LR,LR,47,0.115,0.4994896,1.519123,True,0.8116667,0.6491737,1.289118,23.00979,4.035913,5.454405,22.73925,0,0.023825
1,PM,ELU1,ELU1,47,0.1141667,0.9873125,0.05944646,True,1,0.0001152873,3.591818,11.13188,4.757153,2.92307,11.01191,0.4863499,0.1245583
1,PM,ELU1,LR,47,0.1141667,0.9876562,0.05239909,True,1,3.354708e-05,2.510954,10.65125,3.563036,2.825353,10.57437,0.5245667,0.1283417
1,PM,LR,ELU1,47,0.1141667,0.9848854,0.06702409,True,1,0.0001359654,2.180861,10.36308,4.900306,3.366891,10.13232,0,0.1033167
1,PM,LR,LR,47,0.1141667,0.9839166,0.07449043,True,1,0.0001095835,1.965774,10.46856,4.303326,3.800446,10.28869,0,0.100725
2,RL,ELU1,ELU1,47,0.1116667,0.1010521,2.318101,True,0.105,2.303883,21.90486,14.13569,4.548951,4.069846,13.94597,0.7096166,0.03816667
2,RL,ELU1,LR,47,0.1116667,0.3125417,1.856431,True,0.4608333,1.434664,1.641588,28.22318,4.345749,2.660559,28.10543,0.9637501,0.006608333
2,RL,LR,ELU1,47,0.1116667,0.1091771,2.296397,True,0.1191667,2.294963,8.570768,19.99185,5.572007,4.643034,18.766,0,0.03039167
2,RL,LR,LR,47,0.1116667,0.4866042,1.538498,True,0.7625,0.7366936,1.290597,23.12553,4.067596,5.348416,22.85433,0,0.02120833
2,PM,ELU1,ELU1,47,0.1158333,0.9869375,0.06062533,True,1,0.000111115,2.985152,11.32808,4.828008,3.192455,11.23483,0.5199833,0.1099417
2,PM,ELU1,LR,47,0.1158333,0.9874896,0.0498244,True,1,3.855705e-05,2.355215,10.77955,3.577621,2.98257,10.71165,0.485075,0.141725
2,PM,LR,ELU1,47,0.1158333,0.9806042,0.07859315,True,1,0.0001764957,2.57969,10.94857,5.0586,3.828457,10.70638,0,0.08853334
2,PM,LR,LR,47,0.1158333,0.9819688,0.08004161,True,1,0.0001294406,2.171348,10.54318,4.298504,3.833186,10.39862,0,0.09953333
0,RL,ELU1,ELU1,48,0.1158333,0.09983333,2.321939,True,0.095,2.313748,21.76958,13.30753,4.206759,3.78507,13.07991,0.733525,0.03015
0,RL,ELU1,LR,48,0.1158333,0.3261875,1.849501,True,0.505,1.319268,1.756516,27.68951,4.358345,2.683263,27.55178,0.9485167,0.009175
0,RL,LR,ELU1,48,0.1158333,0.1006771,2.3203,True,0.0975,2.310634,20.0208,16.05073,5.146966,4.422458,15.30013,0,0.03838333
0,RL,LR,LR,48,0.1158333,0.4879792,1.528004,True,0.7841667,0.7152992,1.226973,24.16366,4.107414,5.101087,23.874,0,0.024925
0,PM,ELU1,ELU1,48,0.1191667,0.9899271,0.04629486,True,1,0.0001119343,3.020719,11.03442,4.833449,3.218052,10.94625,0.46865,0.1335833
0,PM,ELU1,LR,48,0.1191667,0.9894583,0.04563758,True,1,3.653288e-05,2.424692,10.79711,3.605958,2.978231,10.72417,0.4849667,0.1372917
0,PM,LR,ELU1,48,0.1191667,0.9887812,0.05275481,True,1,0.0001120631,2.337019,10.33481,5.14071,3.470756,10.18932,0,0.10045
0,PM,LR,LR,48,0.1191667,0.9865521,0.05784097,True,1,9.324551e-05,2.30894,10.40246,4.347862,3.964032,10.2803,0,0.111425
1,RL,ELU1,ELU1,48,0.1066667,0.09827083,2.321806,True,0.1058333,2.303028,20.65786,12.89912,4.043097,3.786282,12.67337,0.649475,0.03815
1,RL,ELU1,LR,48,0.1066667,0.3040313,1.880984,True,0.4741667,1.401505,1.804977,27.90995,4.386088,2.733721,27.81503,0.9588417,0.005783333
1,RL,LR,ELU1,48,0.1066667,0.0993125,2.318717,True,0.11,2.294181,16.10424,16.73404,5.064654,4.478024,15.84955,0,0.042925
1,RL,LR,LR,48,0.1066667,0.4664063,1.605173,True,0.7591667,0.7552933,1.280953,23.20525,4.009125,5.368007,22.938,0,0.02438333
1,PM,ELU1,ELU1,48,0.1141667,0.9864583,0.06004828,True,1,9.357293e-05,3.484271,11.28908,4.812865,2.951093,11.17177,0.4990083,0.119325
1,PM,ELU1,LR,48,0.1141667,0.9893333,0.04530231,True,1,3.83687e-05,2.612339,10.75675,3.595409,2.849512,10.67778,0.5218583,0.1253333
1,PM,LR,ELU1,48,0.1141667,0.9882708,0.05329541,True,1,0.0001205969,2.188993,10.51904,4.955514,3.428994,10.2838,0,0.1044833
1,PM,LR,LR,48,0.1141667,0.9833437,0.07639246,True,1,0.000131495,1.89552,10.64521,4.356201,3.808987,10.44941,0,0.08356667
2,RL,ELU1,ELU1,48,0.1225,0.10725,2.311568,True,0.1241667,2.30084,21.89116,14.16479,4.551963,4.069778,13.9763,0.7126999,0.03788334
2,RL,ELU1,LR,48,0.1225,0.3141771,1.861239,True,0.4658333,1.432063,1.544159,28.50796,4.370297,2.642883,28.39312,0.9673084,0.00555
2,RL,LR,ELU1,48,0.1225,0.1112396,2.30162,True,0.1341667,2.268918,8.777077,20.07437,5.578871,4.639753,18.83938,0,0.02923333
2,RL,LR,LR,48,0.1225,0.502,1.510597,True,0.7966667,0.706038,1.302232,23.37407,4.091356,5.328549,23.0998,0,0.023325
2,PM,ELU1,ELU1,48,0.1158333,0.987552,0.05617204,True,1,8.450747e-05,2.7555,11.46725,4.871191,3.200573,11.37621,0.5028417,0.1245333
2,PM,ELU1,LR,48,0.1158333,0.9894167,0.04387896,True,1,3.778249e-05,2.255513,10.88774,3.606629,3.003159,10.82948,0.478625,0.1470417
2,PM,LR,ELU1,48,0.1158333,0.9811875,0.07992165,True,1,0.0001585817,2.677468,11.08544,5.108782,3.859238,10.84025,0,0.08780833
2,PM,LR,LR,48,0.1158333,0.9842812,0.06941979,True,1,9.153843e-05,2.185693,10.68629,4.327711,3.835726,10.53667,0,0.09345
0,RL,ELU1,ELU1,49,0.1225,0.1115,2.302661,True,0.1083333,2.265625,21.75424,13.4477,4.218711,3.784913,13.22801,0.650775,0.04755
0,RL,ELU1,LR,49,0.1225,0.3482187,1.78934,True,0.53,1.290931,1.86215,28.02283,4.394964,2.67581,27.89326,0.9471084,0.008808332
0,RL,LR,ELU1,49,0.1225,0.1047188,2.32057,True,0.09833334,2.319756,20.28464,16.08695,5.147736,4.421391,15.32131,0,0.03904167
0,RL,LR,LR,49,0.1225,0.4894063,1.526621,True,0.7875,0.7115639,1.270418,24.51194,4.158821,5.09992,24.21707,0,0.0227
0,PM,ELU1,ELU1,49,0.1191667,0.9896771,0.04955332,True,1,7.861276e-05,2.865238,11.12338,4.880659,3.22711,11.03641,0.4575166,0.1360167
0,PM,ELU1,LR,49,0.1191667,0.9891979,0.0469984,True,1,4.566034e-05,2.418868,10.92582,3.644283,2.986818,10.84467,0.5288833,0.1196083
0,PM,LR,ELU1,49,0.1191667,0.9860729,0.06259292,True,1,0.0001419663,2.948569,10.47472,5.180549,3.534607,10.33039,0,0.1070333
0,PM,LR,LR,49,0.1191667,0.9857813,0.05858027,True,1,9.390037e-05,2.656767,10.53023,4.410469,3.973144,10.40759,0,0.1032083
1,RL,ELU1,ELU1,49,0.115,0.101,2.319184,True,0.09583334,2.302817,20.67531,12.89825,4.043336,3.786293,12.67213,0.6509833,0.03770833
1,RL,ELU1,LR,49,0.115,0.2897604,1.941676,True,0.4541667,1.459935,1.758338,28.23723,4.383011,2.668635,28.13579,0.961925,0.005066667
1,RL,LR,ELU1,49,0.115,0.1054896,2.304403,True,0.115,2.264024,15.95306,16.85148,5.065696,4.47649,15.97148,0,0.04080833
1,RL,LR,LR,49,0.115,0.5156041,1.479676,True,0.8216667,0.6256518,1.334505,23.41206,4.05531,5.399311,23.13856,0,0.02626667
1,PM,ELU1,ELU1,49,0.1141667,0.9854583,0.06944376,True,1,0.0001241056,3.484289,11.43773,4.868387,2.982415,11.32333,0.4825667,0.1206
1,PM,ELU1,LR,49,0.1141667,0.9883333,0.04810241,True,1,4.781564e-05,2.707513,10.87758,3.632986,2.873521,10.79338,0.5254834,0.1291417
1,PM,LR,ELU1,49,0.1141667,0.9835833,0.07183381,True,1,0.0001461577,2.245663,10.68532,5.009809,3.455748,10.44325,0,0.09173333
1,PM,LR,LR,49,0.1141667,0.9820938,0.08649987,True,1,0.0001266336,1.806249,10.80176,4.380915,3.811789,10.60491,0,0.08175834
2,RL,ELU1,ELU1,49,0.115,0.1015521,2.319025,True,0.1041667,2.312483,22.01313,14.16314,4.549461,4.069036,13.97237,0.7145334,0.03739167
2,RL,ELU1,LR,49,0.115,0.3043542,1.88975,True,0.4558333,1.476847,1.67456,28.82298,4.39229,2.611003,28.70406,0.96395,0.006483333
2,RL,LR,ELU1,49,0.115,0.1113021,2.294269,True,0.12,2.269497,8.840343,20.17984,5.586211,4.637782,18.9358,0,0.0309
2,RL,LR,LR,49,0.115,0.4947813,1.520397,True,0.8241667,0.648225,1.311376,23.57144,4.107325,5.307639,23.30315,0,0.02695
2,PM,ELU1,ELU1,49,0.1158333,0.9872813,0.06401793,True,1,0.0001046733,2.989891,11.61569,4.915502,3.229191,11.5123,0.5483167,0.1077833
2,PM,ELU1,LR,49,0.1158333,0.9888854,0.04508184,True,1,4.322052e-05,2.282058,11.00299,3.650924,3.024591,10.9401,0.5263333,0.12645
2,PM,LR,ELU1,49,0.1158333,0.9834062,0.06930799,True,1,0.0001085297,2.395298,11.21239,5.168303,3.8709,10.9519,0,0.1047167
2,PM,LR,LR,49,0.1158333,0.9817083,0.07927245,True,1,0.0001192451,2.106583,10.84697,4.361625,3.807444,10.68559,0,0.08830834
0,RL,ELU1,ELU1,50,0.1125,0.1023021,2.314964,True,0.1116667,2.301569,22.01709,13.4916,4.216394,3.78261,13.2702,0.6661749,0.04615
0,RL,ELU1,LR,50,0.1125,0.3402292,1.82901,True,0.5225,1.285686,1.846368,28.2655,4.400012,2.628802,28.14228,0.94815,0.009016667
0,RL,LR,ELU1,50,0.1125,0.1013021,2.318019,True,0.1091667,2.310186,20.39075,16.10493,5.147919,4.421267,15.33152,0,0.039375
0,RL,LR,LR,50,0.1125,0.4459479,1.657811,True,0.7283334,0.8528334,1.27227,24.84333,4.138454,4.995367,24.53988,0,0.018375
0,PM,ELU1,ELU1,50,0.1191667,0.9873333,0.05778573,True,1,0.0001039751,2.971769,11.24234,4.924427,3.268642,11.15576,0.4873417,0.1239667
0,PM,ELU1,LR,50,0.1191667,0.989125,0.05128294,True,1,3.416697e-05,2.530356,11.03328,3.669568,2.98184,10.95014,0.46825,0.1482917
0,PM,LR,ELU1,50,0.1191667,0.9865,0.06483894,True,1,0.0001449033,2.617592,10.6049,5.241512,3.57096,10.46077,0,0.1070917
0,PM,LR,LR,50,0.1191667,0.9851667,0.06741736,True,1,0.0001525505,2.52614,10.68312,4.48241,4.029146,10.56043,0,0.09975834
1,RL,ELU1,ELU1,50,0.1183333,0.10575,2.317192,True,0.1175,2.310229,20.67633,12.89825,4.043323,3.786233,12.67212,0.6510416,0.037725
1,RL,ELU1,LR,50,0.1183333,0.2961354,1.895963,True,0.4425,1.438776,1.839,28.56721,4.399652,2.669888,28.45804,0.96135,0.005575
1,RL,LR,ELU1,50,0.1183333,0.1067187,2.317035,True,0.1183333,2.307024,16.00021,16.92904,5.067334,4.473903,16.02468,0,0.03914167
1,RL,LR,LR,50,0.1183333,0.4973437,1.521924,True,0.8016667,0.693021,1.353646,23.74853,4.074039,5.362112,23.46766,0,0.0243
1,PM,ELU1,ELU1,50,0.1141667,0.98925,0.05056661,True,1,9.891987e-05,3.660269,11.59434,4.907687,3.01637,11.48702,0.4981083,0.1221917
1,PM,ELU1,LR,50,0.1141667,0.989625,0.04489543,True,1,3.876289e-05,2.66538,10.99581,3.669141,2.892714,10.91699,0.5099833,0.127975
1,PM,LR,ELU1,50,0.1141667,0.9866771,0.05773953,True,1,0.0001282283,2.464185,10.84559,5.067641,3.478816,10.58352,0,0.09224167
1,PM,LR,LR,50,0.1141667,0.9855521,0.06042269,True,1,9.161234e-05,1.814752,10.92799,4.425696,3.826657,10.73245,0,0.09143332
2,RL,ELU1,ELU1,50,0.1183333,0.1051979,2.317172,True,0.1041667,2.301878,22.36762,14.18213,4.55075,4.068599,13.98892,0.7062917,0.03825833
2,RL,ELU1,LR,50,0.1183333,0.321,1.837351,True,0.465,1.378041,1.738949,29.10233,4.41558,2.606646,28.97647,0.96285,0.006291667
2,RL,LR,ELU1,50,0.1183333,0.1174688,2.288887,True,0.115,2.249084,8.764069,20.33151,5.589518,4.634582,19.0529,0,0.02891667
2,RL,LR,LR,50,0.1183333,0.4831667,1.584003,True,0.7841667,0.7546214,1.355829,23.86359,4.086489,5.222188,23.59737,0,0.0251
2,PM,ELU1,ELU1,50,0.1158333,0.9890729,0.05077236,True,1,0.0001088659,3.151213,11.75582,4.949588,3.252506,11.64614,0.5418667,0.1072917
2,PM,ELU1,LR,50,0.1158333,0.9869062,0.05476932,True,1,3.493687e-05,2.478578,11.12449,3.675519,2.990012,11.05949,0.4915334,0.1333583
2,PM,LR,ELU1,50,0.1158333,0.9816563,0.08233843,True,1,0.0002582789,3.032172,11.36854,5.208743,3.900798,11.10549,0,0.08240834
2,PM,LR,LR,50,0.1158333,0.9825937,0.08679195,True,1,0.000143671,2.346498,10.99093,4.411392,3.773897,10.82525,0,0.09111667
