seed,env,act1,act2,arm,eps,task,floor_acc,online_acc,online_ce,finite,train_acc,train_ce,a1_rms,wnorm_l1,wnorm_l2,wnorm_l3,cnorm_l1,lowgate_l1,nearzero_l1
0,PM,ELU1,ELU1,inLN,1e-08,2,0.1191667,0.992375,0.02775375,True,1,3.07854e-05,1.809119,1.341141,1.127312,1.415359,1.310405,0.5238333,0.1367667
0,PM,ELU1,ELU1,inLN_a,1e-08,2,0.1191667,0.9923229,0.02716084,True,1,2.551158e-05,1.86206,1.323975,1.075252,1.336689,1.292367,0.5152749,0.1384083
0,PM,ELU1,ELU1,preLN,1e-08,2,0.1191667,0.9917291,0.03113,True,1,8.45019e-05,0.7831677,1.608657,0.8256648,2.056543,1.603167,0.002841667,0.6818417
0,PM,ELU1,ELU1,preLN_a,1e-08,2,0.1191667,0.9919583,0.02983311,True,1,5.538623e-05,0.8263139,1.55136,0.809221,1.696982,1.545847,0.01100833,0.654525
0,PM,ELU1,LR,none,1e-08,2,0.1191667,0.9923125,0.03210471,True,1,5.495111e-05,1.241713,2.132982,1.325873,1.695382,2.116785,0.06145833,0.4494333
0,PM,ELU1,LR,inLN,1e-08,2,0.1191667,0.9917604,0.02918259,True,1,2.562046e-05,2.034928,1.404507,1.23113,1.688102,1.368646,0.5637333,0.11545
0,PM,ELU1,LR,inLN_a,1e-08,2,0.1191667,0.9909062,0.03204058,True,1,2.288381e-05,2.205062,1.38095,1.15457,1.575396,1.342635,0.5483834,0.1192417
0,PM,ELU1,LR,preLN,1e-08,2,0.1191667,0.9919479,0.03021446,True,1,7.813812e-05,0.7877691,1.606995,0.8328282,2.509884,1.601331,0.002575,0.6867583
0,PM,ELU1,LR,preLN_a,1e-08,2,0.1191667,0.9919375,0.02978078,True,1,4.88329e-05,0.8255923,1.539082,0.8081903,1.977023,1.53368,0.012975,0.6579583
0,PM,LR,ELU1,none,1e-08,2,0.1191667,0.9931875,0.02686261,True,1,4.768928e-05,1.076977,2.002402,1.261104,1.78323,1.984833,0,0.325425
0,PM,LR,ELU1,inLN,1e-08,2,0.1191667,0.9919479,0.02790284,True,1,3.428777e-05,1.968066,1.290309,1.130694,1.48727,1.262317,0,0.1385417
0,PM,LR,ELU1,inLN_a,1e-08,2,0.1191667,0.9922604,0.02723772,True,1,2.788623e-05,1.978379,1.28059,1.074864,1.400257,1.24831,0,0.1396667
0,PM,LR,ELU1,preLN,1e-08,2,0.1191667,0.9932708,0.02521867,True,1,6.032705e-05,0.7440867,1.482144,0.8568121,1.886804,1.472582,0,0.680875
0,PM,LR,ELU1,preLN_a,1e-08,2,0.1191667,0.9934791,0.02424235,True,1,3.926277e-05,0.7058719,1.438152,0.8287216,1.595785,1.429472,0,0.6657917
0,PM,LR,LR,none,1e-08,2,0.1191667,0.9928125,0.02934623,True,1,5.161246e-05,1.262061,2.138757,1.306398,1.75476,2.117319,0,0.339625
0,PM,LR,LR,inLN,1e-08,2,0.1191667,0.9918438,0.02852767,True,1,2.545238e-05,2.140445,1.355991,1.237115,1.728579,1.326599,0,0.14255
0,PM,LR,LR,inLN_a,1e-08,2,0.1191667,0.9913125,0.02994676,True,1,2.528985e-05,2.238844,1.33491,1.152503,1.590572,1.302135,0,0.1337083
0,PM,LR,LR,preLN,1e-08,2,0.1191667,0.9931042,0.02499816,True,1,5.156915e-05,0.741705,1.481799,0.8659453,2.270394,1.475489,0,0.6838583
0,PM,LR,LR,preLN_a,1e-08,2,0.1191667,0.993302,0.02453028,True,1,3.553112e-05,0.7257186,1.425617,0.8291002,1.84455,1.417776,0,0.6820249
1,RL,ELU1,ELU1,none,1e-08,2,0.1125,0.7596667,0.7157069,True,1,0.002443998,1.062402,4.249387,1.940175,2.687366,4.23948,0.2280417,0.324675
1,RL,ELU1,ELU1,inLN,1e-08,2,0.1125,0.824625,0.5188929,True,1,0.0008181274,1.381508,2.472057,1.530598,2.029537,2.450528,0.7185416,0.08413333
1,RL,ELU1,ELU1,inLN_a,1e-08,2,0.1125,0.8288333,0.5005842,True,1,0.0006091464,1.372074,2.453614,1.479767,1.891889,2.428321,0.7285666,0.08135833
1,RL,ELU1,ELU1,preLN,1e-08,2,0.1125,0.7566667,0.7029601,True,1,0.003590402,0.7581226,3.991251,1.177663,2.563483,3.984778,0.0055,0.7073166
1,RL,ELU1,ELU1,preLN_a,1e-08,2,0.1125,0.7822604,0.6258472,True,1,0.001108594,0.819934,3.654712,1.090912,2.011251,3.646349,0.050375,0.6130834
1,RL,ELU1,LR,none,1e-08,2,0.1125,0.7758854,0.6765302,True,1,0.00310567,1.138576,4.377499,2.143584,3.784573,4.36938,0.22605,0.320625
1,RL,ELU1,LR,inLN,1e-08,2,0.1125,0.7952708,0.5900344,True,1,0.001076614,1.449114,2.510714,1.636343,2.771636,2.483448,0.7076833,0.08754167
1,RL,ELU1,LR,inLN_a,1e-08,2,0.1125,0.787375,0.6092284,True,1,0.000742507,1.447385,2.441682,1.525792,2.47538,2.412466,0.7111917,0.08540834
1,RL,ELU1,LR,preLN,1e-08,2,0.1125,0.7985417,0.5906605,True,1,0.002442783,0.7713312,3.713655,1.11331,3.763627,3.708098,0.004458333,0.6992918
1,RL,ELU1,LR,preLN_a,1e-08,2,0.1125,0.7877187,0.6066507,True,1,0.0009045672,0.8470508,3.540232,1.064846,2.64193,3.533401,0.036875,0.6087334
1,RL,LR,ELU1,none,1e-08,2,0.1125,0.7833229,0.6617275,True,1,0.003977104,0.4512876,4.108882,2.047189,3.582139,4.090626,0,0.2471167
1,RL,LR,ELU1,inLN,1e-08,2,0.1125,0.8020937,0.5825073,True,1,0.001231026,1.668315,2.497645,1.576725,2.112282,2.492211,0,0.1273583
1,RL,LR,ELU1,inLN_a,1e-08,2,0.1125,0.7873333,0.6160921,True,1,0.0008822024,1.674966,2.405663,1.537842,2.004832,2.398368,0,0.1368167
1,RL,LR,ELU1,preLN,1e-08,2,0.1125,0.8246354,0.5082067,True,1,0.0008610876,0.7169645,3.358189,1.20667,2.235323,3.349738,0,0.6758417
1,RL,LR,ELU1,preLN_a,1e-08,2,0.1125,0.8145,0.5344187,True,1,0.0007051166,0.4452553,3.404422,1.173047,1.881518,3.391547,0,0.7274834
1,RL,LR,LR,none,1e-08,2,0.1125,0.7792292,0.6569654,True,1,0.002783441,0.5310193,4.176773,2.123732,4.188658,4.160698,0,0.2255917
1,RL,LR,LR,inLN,1e-08,2,0.1125,0.7875104,0.6136493,True,1,0.00111102,1.753034,2.429083,1.640275,2.884631,2.421548,0,0.14815
1,RL,LR,LR,inLN_a,1e-08,2,0.1125,0.7824479,0.6250899,True,1,0.0007600344,1.833458,2.399596,1.559464,2.607126,2.393285,0,0.16005
1,RL,LR,LR,preLN,1e-08,2,0.1125,0.8311354,0.4852559,True,1,0.0007041144,0.7024966,3.206798,1.127688,2.868764,3.195336,0,0.6761001
1,RL,LR,LR,preLN_a,1e-08,2,0.1125,0.831302,0.4921099,True,1,0.000607098,0.519086,3.230129,1.122665,2.289777,3.218926,0,0.685375
1,PM,ELU1,ELU1,none,1e-08,2,0.1141667,0.992625,0.03091892,True,1,5.445083e-05,1.138006,2.055064,1.293655,1.630967,2.042863,0.08138334,0.4194916
1,PM,ELU1,ELU1,inLN,1e-08,2,0.1141667,0.9920729,0.02749675,True,1,2.695561e-05,1.705464,1.368302,1.10601,1.422513,1.328331,0.5610583,0.1236917
1,PM,ELU1,ELU1,inLN_a,1e-08,2,0.1141667,0.9917812,0.02818228,True,1,2.435605e-05,1.831676,1.363279,1.060603,1.34335,1.32334,0.5452417,0.1258584
1,PM,ELU1,ELU1,preLN,1e-08,2,0.1141667,0.9919062,0.03024614,True,1,8.371036e-05,0.7745636,1.684123,0.8250815,2.125223,1.675833,0.002808333,0.6734834
1,PM,ELU1,ELU1,preLN_a,1e-08,2,0.1141667,0.9912708,0.03328721,True,1,5.636692e-05,0.8049983,1.786453,0.8675342,1.780214,1.777499,0.01411667,0.6439917
1,PM,ELU1,LR,none,1e-08,2,0.1141667,0.9927709,0.03001217,True,1,5.308747e-05,1.236743,2.16074,1.362419,1.711944,2.147943,0.1313,0.3473
1,PM,ELU1,LR,inLN,1e-08,2,0.1141667,0.9926146,0.02510499,True,1,2.151569e-05,1.997319,1.407695,1.195972,1.652464,1.37515,0.5193917,0.128675
1,PM,ELU1,LR,inLN_a,1e-08,2,0.1141667,0.9921979,0.0255416,True,1,2.02632e-05,2.10217,1.384487,1.128263,1.529477,1.350362,0.506475,0.1312417
1,PM,ELU1,LR,preLN,1e-08,2,0.1141667,0.9920416,0.02956685,True,1,7.791599e-05,0.7828243,1.712633,0.8383943,2.564709,1.704334,0.003008334,0.6747333
1,PM,ELU1,LR,preLN_a,1e-08,2,0.1141667,0.9916041,0.03020264,True,1,4.606406e-05,0.8078952,1.654866,0.8260741,2.006302,1.646615,0.01345833,0.6502083
1,PM,LR,ELU1,none,1e-08,2,0.1141667,0.9930833,0.02690701,True,1,4.906893e-05,0.9430969,2.042239,1.319301,1.879273,2.020408,0,0.28455
1,PM,LR,ELU1,inLN,1e-08,2,0.1141667,0.9928021,0.02526666,True,1,2.755801e-05,1.804693,1.271206,1.100555,1.467851,1.248524,0,0.1652167
1,PM,LR,ELU1,inLN_a,1e-08,2,0.1141667,0.9920625,0.02785071,True,1,2.823194e-05,2.089021,1.252873,1.075597,1.399633,1.23015,0,0.1653
1,PM,LR,ELU1,preLN,1e-08,2,0.1141667,0.9922292,0.02885422,True,1,5.964597e-05,0.7280416,1.592338,0.8733088,1.918781,1.584192,0,0.6737917
1,PM,LR,ELU1,preLN_a,1e-08,2,0.1141667,0.9919375,0.0293965,True,1,3.995578e-05,0.6932606,1.536848,0.8484604,1.614618,1.527465,0,0.6608583
1,PM,LR,LR,none,1e-08,2,0.1141667,0.9926771,0.02870583,True,1,5.102595e-05,1.17638,2.130785,1.37502,1.825263,2.108811,0,0.266525
1,PM,LR,LR,inLN,1e-08,2,0.1141667,0.9928021,0.024425,True,1,2.265096e-05,2.147698,1.32968,1.195205,1.713032,1.302845,0,0.1694083
1,PM,LR,LR,inLN_a,1e-08,2,0.1141667,0.9924896,0.02430112,True,1,1.925031e-05,2.146707,1.310953,1.111672,1.57217,1.280542,0,0.159
1,PM,LR,LR,preLN,1e-08,2,0.1141667,0.9922396,0.0286216,True,1,5.406022e-05,0.7327552,1.597823,0.8647658,2.270999,1.587749,0,0.668875
1,PM,LR,LR,preLN_a,1e-08,2,0.1141667,0.9922187,0.02942474,True,1,3.713846e-05,0.6903272,1.546658,0.8362514,1.829684,1.536216,0,0.6660167
2,RL,ELU1,ELU1,none,1e-08,2,0.1158333,0.7655833,0.7084671,True,0.9483334,0.1595486,1.046058,4.539826,1.927011,2.61,4.528284,0.2958917,0.265875
2,RL,ELU1,ELU1,inLN,1e-08,2,0.1158333,0.8176979,0.5379725,True,1,0.001368994,1.426069,2.515696,1.547079,2.053655,2.485296,0.7511751,0.07045834
2,RL,ELU1,ELU1,inLN_a,1e-08,2,0.1158333,0.8254167,0.5139593,True,1,0.0007483367,1.416971,2.544295,1.51365,1.949713,2.52167,0.7438,0.07343332
2,RL,ELU1,ELU1,preLN,1e-08,2,0.1158333,0.7583542,0.702113,True,0.99,0.04291799,0.7617486,4.076953,1.180939,2.60135,4.065563,0.004458333,0.7010168
2,RL,ELU1,ELU1,preLN_a,1e-08,2,0.1158333,0.7789167,0.6370755,True,1,0.001338281,0.850568,3.853962,1.126904,2.08147,3.840837,0.0543,0.597975
2,RL,ELU1,LR,none,1e-08,2,0.1158333,0.7898125,0.6401129,True,1,0.00544205,1.140743,4.59262,2.163006,3.743151,4.580545,0.2550167,0.2905833
2,RL,ELU1,LR,inLN,1e-08,2,0.1158333,0.7906458,0.6053191,True,1,0.001243777,1.466681,2.583842,1.658446,2.784312,2.556721,0.7243666,0.07968333
2,RL,ELU1,LR,inLN_a,1e-08,2,0.1158333,0.7997396,0.5770797,True,1,0.001038505,1.574794,2.598669,1.579221,2.514714,2.572517,0.7197917,0.07814167
2,RL,ELU1,LR,preLN,1e-08,2,0.1158333,0.7961354,0.6008357,True,1,0.003694466,0.7679026,3.953577,1.155031,3.765136,3.94222,0.005191667,0.7017501
2,RL,ELU1,LR,preLN_a,1e-08,2,0.1158333,0.8055937,0.5645735,True,1,0.0008377639,0.8544317,3.531996,1.073874,2.719285,3.519789,0.03771666,0.5997917
2,RL,LR,ELU1,none,1e-08,2,0.1158333,0.7804791,0.6759029,True,1,0.009862118,0.4482701,4.18167,2.064783,3.524405,4.165246,0,0.2109
2,RL,LR,ELU1,inLN,1e-08,2,0.1158333,0.800052,0.5916812,True,1,0.001124984,1.754355,2.433356,1.572923,2.164208,2.427599,0,0.1439167
2,RL,LR,ELU1,inLN_a,1e-08,2,0.1158333,0.79975,0.587985,True,1,0.001180217,1.723695,2.452584,1.533234,2.05631,2.444778,0,0.1279917
2,RL,LR,ELU1,preLN,1e-08,2,0.1158333,0.8183438,0.5281078,True,1,0.001102638,0.7042165,3.547672,1.270325,2.302476,3.533189,0,0.672375
2,RL,LR,ELU1,preLN_a,1e-08,2,0.1158333,0.8209167,0.5208058,True,1,0.0007482799,0.2432945,3.415202,1.152281,1.876199,3.388206,0,0.8930417
2,RL,LR,LR,none,1e-08,2,0.1158333,0.7795729,0.654523,True,1,0.002900534,0.6085118,4.130853,2.155262,4.178713,4.11321,0,0.2469833
2,RL,LR,LR,inLN,1e-08,2,0.1158333,0.7788958,0.6418409,True,1,0.0009538118,1.664887,2.440032,1.676489,2.915826,2.431934,0,0.1538917
2,RL,LR,LR,inLN_a,1e-08,2,0.1158333,0.7901875,0.6063439,True,1,0.0009341777,1.799682,2.415586,1.59715,2.65443,2.408268,0,0.1567833
2,RL,LR,LR,preLN,1e-08,2,0.1158333,0.8283542,0.501618,True,1,0.001017376,0.7005813,3.391003,1.182055,2.951315,3.37886,0,0.6733916
2,RL,LR,LR,preLN_a,1e-08,2,0.1158333,0.8217188,0.5209197,True,1,0.001038938,0.3229013,3.430718,1.179855,2.338104,3.414282,0,0.8092
2,PM,ELU1,ELU1,none,1e-08,2,0.1158333,0.991125,0.03958352,True,1,6.869475e-05,1.093776,2.113262,1.302663,1.640118,2.099238,0.1145083,0.4116083
2,PM,ELU1,ELU1,inLN,1e-08,2,0.1158333,0.9892187,0.03982599,True,1,4.327853e-05,1.937245,1.356858,1.144917,1.475897,1.32528,0.5151917,0.1351333
2,PM,ELU1,ELU1,inLN_a,1e-08,2,0.1158333,0.9891354,0.03996532,True,1,3.742774e-05,2.142844,1.359524,1.093078,1.385964,1.327859,0.5007001,0.133725
2,PM,ELU1,ELU1,preLN,1e-08,2,0.1158333,0.9901667,0.03608485,True,1,9.822448e-05,0.7770017,1.767888,0.8403422,2.11795,1.762952,0.003066667,0.6864168
2,PM,ELU1,ELU1,preLN_a,1e-08,2,0.1158333,0.9901146,0.03662305,True,1,6.498099e-05,0.8191011,1.687229,0.8264384,1.740353,1.68216,0.01196667,0.6544334
2,PM,ELU1,LR,none,1e-08,2,0.1158333,0.9910417,0.03705569,True,1,6.229639e-05,1.238694,2.217983,1.358442,1.727899,2.202549,0.148925,0.3649167
2,PM,ELU1,LR,inLN,1e-08,2,0.1158333,0.9879687,0.04099853,True,1,3.361623e-05,2.364158,1.403742,1.298377,1.757562,1.377147,0.5163417,0.123175
2,PM,ELU1,LR,inLN_a,1e-08,2,0.1158333,0.9875417,0.0413758,True,1,3.069639e-05,2.647887,1.402951,1.211312,1.617587,1.375019,0.4949166,0.1239
2,PM,ELU1,LR,preLN,1e-08,2,0.1158333,0.9901146,0.03656431,True,1,9.720683e-05,0.7911758,1.798015,0.8576991,2.643429,1.79232,0.003008333,0.6872917
2,PM,ELU1,LR,preLN_a,1e-08,2,0.1158333,0.9897708,0.03722715,True,1,6.146908e-05,0.8214119,1.699922,0.8326219,2.064509,1.69458,0.01184167,0.6527083
2,PM,LR,ELU1,none,1e-08,2,0.1158333,0.9923125,0.03218641,True,1,5.802314e-05,0.9432334,2.101192,1.299415,1.907614,2.083752,0,0.282675
2,PM,LR,ELU1,inLN,1e-08,2,0.1158333,0.9904792,0.03476397,True,1,4.034758e-05,2.240598,1.309769,1.147083,1.512927,1.283731,0,0.1647083
2,PM,LR,ELU1,inLN_a,1e-08,2,0.1158333,0.9903646,0.03404078,True,1,3.261566e-05,2.445406,1.295024,1.092178,1.418756,1.266745,0,0.1603833
2,PM,LR,ELU1,preLN,1e-08,2,0.1158333,0.9920625,0.02893858,True,1,6.176313e-05,0.7296417,1.588695,0.8492497,1.930247,1.581134,0,0.680075
2,PM,LR,ELU1,preLN_a,1e-08,2,0.1158333,0.9914896,0.03070695,True,1,4.479567e-05,0.6650956,1.667997,0.8636717,1.65198,1.660092,0,0.6801251
2,PM,LR,LR,none,1e-08,2,0.1158333,0.9906875,0.03708378,True,1,6.491582e-05,1.284328,2.233353,1.346068,1.846078,2.21484,0,0.2260333
2,PM,LR,LR,inLN,1e-08,2,0.1158333,0.9894479,0.03564129,True,1,3.07409e-05,2.427629,1.347277,1.256816,1.730886,1.323929,0,0.1416584
2,PM,LR,LR,inLN_a,1e-08,2,0.1158333,0.9891042,0.03664918,True,1,2.551079e-05,2.588113,1.35574,1.188148,1.607627,1.333272,0,0.1359084
2,PM,LR,LR,preLN,1e-08,2,0.1158333,0.9919896,0.02951961,True,1,5.569895e-05,0.7327438,1.590188,0.8716561,2.317123,1.583106,0,0.6878501
2,PM,LR,LR,preLN_a,1e-08,2,0.1158333,0.9915833,0.03011633,True,1,3.80222e-05,0.6844843,1.546519,0.8430348,1.831329,1.538841,0,0.6827083
0,RL,ELU1,ELU1,eps1e-6,1e-06,2,0.1108333,0.7359375,0.7717195,True,1,0.003006546,1.048719,4.360966,1.967766,2.668221,4.348784,0.20395,0.32985
0,RL,ELU1,ELU1,eps1e-30,1e-30,2,0.1108333,0.7679375,0.6940593,True,1,0.0023366,1.03105,4.26866,1.925976,2.642319,4.254401,0.2209667,0.3151
0,RL,LR,ELU1,eps1e-6,1e-06,2,0.1108333,0.806375,0.5889242,True,1,0.003112789,0.4461389,3.914649,2.093994,3.601725,3.89505,0,0.253275
0,RL,LR,ELU1,eps1e-30,1e-30,2,0.1108333,0.8047187,0.6080895,True,1,0.003415941,0.4375247,4.023773,2.091705,3.656605,4.002799,0,0.2504584
1,RL,ELU1,ELU1,eps1e-6,1e-06,2,0.1125,0.754802,0.7281411,True,1,0.002398159,1.045447,4.221827,1.923189,2.674797,4.212564,0.2372417,0.3078333
1,RL,ELU1,ELU1,eps1e-30,1e-30,2,0.1125,0.7556562,0.7279126,True,1,0.002553663,1.055315,4.24479,1.936312,2.698654,4.235824,0.2407333,0.3098167
1,RL,LR,ELU1,eps1e-6,1e-06,2,0.1125,0.7914271,0.6385451,True,1,0.003938303,0.4494936,4.016017,2.055872,3.626788,4.000974,0,0.2510083
1,RL,LR,ELU1,eps1e-30,1e-30,2,0.1125,0.7914166,0.6415406,True,1,0.00367365,0.4546242,4.002439,2.050983,3.607507,3.98381,0,0.24725
2,RL,ELU1,ELU1,eps1e-6,1e-06,2,0.1158333,0.7580312,0.7308962,True,1,0.005157217,1.057283,4.529225,1.950222,2.613862,4.519553,0.2446917,0.2980833
2,RL,ELU1,ELU1,eps1e-30,1e-30,2,0.1158333,0.7618646,0.721765,True,1,0.008394325,1.064221,4.577928,1.951705,2.610911,4.567222,0.2694833,0.2858833
2,RL,LR,ELU1,eps1e-6,1e-06,2,0.1158333,0.7953021,0.631366,True,1,0.004310412,0.4689835,3.918882,2.096554,3.491289,3.903932,0,0.2517833
2,RL,LR,ELU1,eps1e-30,1e-30,2,0.1158333,0.7934896,0.6343126,True,1,0.003540989,0.4517181,3.941602,2.064768,3.564167,3.923215,0,0.2536667
0,RL,ELU1,ELU1,none,1e-08,3,0.115,0.7791042,0.6564972,True,1,0.001725183,1.137344,5.246062,2.202505,2.815982,5.230484,0.3561,0.2345917
0,RL,ELU1,ELU1,inLN,1e-08,3,0.115,0.8300104,0.508289,True,1,0.0007554917,1.514096,2.947225,1.771449,2.210034,2.911642,0.7699999,0.06524167
0,RL,ELU1,ELU1,inLN_a,1e-08,3,0.115,0.819,0.5303082,True,1,0.0008647025,1.739341,3.112393,1.833336,2.07788,3.081334,0.7439583,0.06821667
0,RL,ELU1,ELU1,preLN,1e-08,3,0.115,0.758,0.7020117,True,1,0.002469546,0.7720112,4.880411,1.362308,2.842943,4.871512,0.003741667,0.6967834
0,RL,ELU1,ELU1,preLN_a,1e-08,3,0.115,0.7896771,0.6075225,True,1,0.0008384562,0.8812269,4.494494,1.299268,2.131389,4.484359,0.06450834,0.5776667
0,RL,ELU1,LR,none,1e-08,3,0.115,0.789375,0.6453629,True,1,0.002293254,1.323052,5.471292,2.438754,4.319032,5.453195,0.3720833,0.2192084
0,RL,ELU1,LR,inLN,1e-08,3,0.115,0.8228333,0.5285047,True,1,0.0007045814,1.67838,3.091363,1.951084,3.310385,3.058986,0.7231084,0.07596667
0,RL,ELU1,LR,inLN_a,1e-08,3,0.115,0.8060521,0.5633608,True,1,0.0005514201,1.777811,3.081686,1.821167,2.906178,3.047127,0.7231917,0.07708333
0,RL,ELU1,LR,preLN,1e-08,3,0.115,0.7880521,0.6143552,True,1,0.001932505,0.7686221,4.598318,1.308966,4.519948,4.587626,0.005108333,0.69995
0,RL,ELU1,LR,preLN_a,1e-08,3,0.115,0.7961458,0.5851968,True,1,0.0008264407,0.8952366,4.364942,1.282064,3.224158,4.350352,0.0543,0.5706834
0,RL,LR,ELU1,none,1e-08,3,0.115,0.7647083,0.7379171,True,1,0.007169438,0.4706448,5.061946,2.356564,3.691139,5.039337,0,0.1656083
0,RL,LR,ELU1,inLN,1e-08,3,0.115,0.8256979,0.5193418,True,1,0.0008479973,1.823243,2.970454,1.895073,2.402926,2.961388,0,0.11635
0,RL,LR,ELU1,inLN_a,1e-08,3,0.115,0.7797812,0.6349707,True,1,0.0008332265,1.827169,2.893925,1.847534,2.156112,2.885065,0,0.121
0,RL,LR,ELU1,preLN,1e-08,3,0.115,0.8370625,0.4790299,True,1,0.0008075309,0.722531,4.149044,1.498469,2.509289,4.135155,0,0.678275
0,RL,LR,ELU1,preLN_a,1e-08,3,0.115,0.826375,0.5060896,True,1,0.0005302716,0.3449706,4.081614,1.386798,2.013019,4.056734,0,0.7807249
0,RL,LR,LR,none,1e-08,3,0.115,0.7896771,0.6503487,True,1,0.006139982,0.6543969,5.155732,2.483417,5.137869,5.133384,0,0.1676
0,RL,LR,LR,inLN,1e-08,3,0.115,0.7912812,0.6084965,True,1,0.0008282976,1.865334,2.900974,1.960999,3.453797,2.890622,0,0.1278833
0,RL,LR,LR,inLN_a,1e-08,3,0.115,0.7774583,0.6478865,True,1,0.001020732,2.133225,3.037895,1.867941,3.155061,3.025467,0,0.1220083
0,RL,LR,LR,preLN,1e-08,3,0.115,0.8368958,0.4814019,True,1,0.00107755,0.7009447,4.20843,1.459993,3.419533,4.194309,0,0.6746167
0,RL,LR,LR,preLN_a,1e-08,3,0.115,0.8397188,0.4759049,True,1,0.0004828159,0.3114706,4.020037,1.355815,2.692913,3.995522,0,0.7815834
0,PM,ELU1,ELU1,none,1e-08,3,0.1191667,0.9928229,0.03231286,True,1,5.121708e-05,1.274283,2.435599,1.428871,1.673567,2.420494,0.06999167,0.433875
0,PM,ELU1,ELU1,inLN,1e-08,3,0.1191667,0.9908437,0.03632277,True,1,3.808737e-05,2.351153,1.739273,1.301813,1.567587,1.68535,0.4610834,0.1364917
0,PM,ELU1,ELU1,inLN_a,1e-08,3,0.1191667,0.9904062,0.03810655,True,1,3.159602e-05,2.398643,1.724918,1.235662,1.480977,1.670935,0.462125,0.13725
0,PM,ELU1,ELU1,preLN,1e-08,3,0.1191667,0.9913229,0.03497634,True,1,9.865523e-05,0.7972036,2.206875,1.0287,2.341588,2.198706,0.001533333,0.670775
0,PM,ELU1,ELU1,preLN_a,1e-08,3,0.1191667,0.9911146,0.03550741,True,1,6.248554e-05,0.8522182,2.119312,1.002841,1.862955,2.110234,0.01195,0.624075
0,PM,ELU1,LR,none,1e-08,3,0.1191667,0.9926979,0.03136763,True,1,4.623811e-05,1.435897,2.558364,1.459397,1.860589,2.543366,0.07923333,0.4019583
0,PM,ELU1,LR,inLN,1e-08,3,0.1191667,0.9902604,0.03588982,True,1,2.788107e-05,2.498609,1.821107,1.385991,1.941467,1.761064,0.49,0.123325
0,PM,ELU1,LR,inLN_a,1e-08,3,0.1191667,0.9894688,0.03855667,True,1,2.814055e-05,2.635194,1.805337,1.295245,1.777592,1.736819,0.5003333,0.1153667
0,PM,ELU1,LR,preLN,1e-08,3,0.1191667,0.9916875,0.03183623,True,1,8.247415e-05,0.7971975,2.215156,1.039351,3.004289,2.208372,0.001758333,0.675675
0,PM,ELU1,LR,preLN_a,1e-08,3,0.1191667,0.9914063,0.03208099,True,1,5.3672e-05,0.8591947,2.088936,0.9905238,2.257307,2.082524,0.0121,0.6336666
0,PM,LR,ELU1,none,1e-08,3,0.1191667,0.9934791,0.02911246,True,1,3.973802e-05,0.9279096,2.400342,1.42672,1.920907,2.380146,0,0.3103
0,PM,LR,ELU1,inLN,1e-08,3,0.1191667,0.9906666,0.03499557,True,1,3.875574e-05,2.471103,1.66062,1.308811,1.662421,1.625996,0,0.1480083
0,PM,LR,ELU1,inLN_a,1e-08,3,0.1191667,0.9897292,0.03751567,True,1,3.135363e-05,2.606148,1.666539,1.251154,1.55196,1.625387,0,0.1406667
0,PM,LR,ELU1,preLN,1e-08,3,0.1191667,0.9929271,0.02574046,True,1,5.70337e-05,0.7427659,1.99341,1.066957,2.180697,1.97928,0,0.6778584
0,PM,LR,ELU1,preLN_a,1e-08,3,0.1191667,0.9930104,0.02630072,True,1,4.156192e-05,0.7206213,1.928643,1.026092,1.791885,1.918226,0,0.657025
0,PM,LR,LR,none,1e-08,3,0.1191667,0.9933958,0.02875618,True,1,3.705978e-05,1.121018,2.544677,1.478938,1.98125,2.520549,0,0.2916334
0,PM,LR,LR,inLN,1e-08,3,0.1191667,0.9892083,0.03773406,True,1,3.096422e-05,2.629491,1.75122,1.429421,2.055074,1.701143,0,0.12615
0,PM,LR,LR,inLN_a,1e-08,3,0.1191667,0.9895521,0.03952112,True,1,2.685825e-05,2.792984,1.728173,1.343522,1.872039,1.676788,0,0.1407583
0,PM,LR,LR,preLN,1e-08,3,0.1191667,0.9929062,0.0262099,True,1,4.633427e-05,0.742605,2.027906,1.100937,2.664839,2.017631,0,0.6748417
0,PM,LR,LR,preLN_a,1e-08,3,0.1191667,0.9919167,0.0291145,True,1,3.213406e-05,0.6865611,1.920911,1.006334,2.122526,1.907812,0,0.6626167
1,RL,ELU1,ELU1,none,1e-08,3,0.1208333,0.7886146,0.6436585,True,1,0.003455509,1.144204,5.336785,2.237329,2.836884,5.320692,0.3742251,0.2219417
1,RL,ELU1,ELU1,inLN,1e-08,3,0.1208333,0.8187917,0.5295216,True,1,0.0008319811,1.512968,3.030618,1.851247,2.282444,2.994049,0.7652083,0.068625
1,RL,ELU1,ELU1,inLN_a,1e-08,3,0.1208333,0.8188229,0.5233057,True,1,0.0006686294,1.55362,2.990943,1.796962,2.094091,2.957313,0.7570667,0.06977501
1,RL,ELU1,ELU1,preLN,1e-08,3,0.1208333,0.7079375,0.8433637,True,1,0.003748726,0.7676355,5.10029,1.40923,2.834192,5.09195,0.004375,0.6955917
1,RL,ELU1,ELU1,preLN_a,1e-08,3,0.1208333,0.7878333,0.6121387,True,1,0.0007846797,0.8938428,4.563032,1.301728,2.155546,4.550173,0.064775,0.5666001
