seed,env,act,task,floor_acc,online_acc,online_ce,finite,train_acc,train_ce,zmean_l1,gate_mean_l1,lowgate_l1,tinygate_l1,neggate_l1,zmed_l1,zmean_l2,gate_mean_l2,lowgate_l2,tinygate_l2,neggate_l2,zmed_l2,wnorm_l1,wnorm_l2,wnorm_l3,cnorm_l1
2,PM,LR,4,0.1158333,0.9930729,0.02617008,True,1,3.234188e-05,-1.773751,0.2931475,0,0,0,-2.03938,0.5389982,0.5930575,0,0,0,0.5403004,3.02299,1.6631,2.32303,2.990377
2,PM,ELU1,4,0.1158333,0.9916562,0.03188819,True,1,3.592571e-05,-0.6539229,0.5609471,0.1676583,0,0,-0.218985,0.1261684,0.5940486,0.2216417,0.000475,0,0.2112245,2.958127,1.576283,1.748476,2.937122
2,PM,R,4,0.1158333,0.9923125,0.02975288,True,1,4.451235e-05,-1.698016,0.1505,0.8495001,0.8495001,0,-1.868694,0.9654216,0.6875917,0.3124084,0.3124084,0,1.156887,2.548805,1.653002,2.897744,2.50529
2,PM,GELU,4,0.1158333,0.9937083,0.02491739,True,1,3.281117e-05,-1.690869,0.2173814,0.4358417,0.03991666,0.6668,-2.007822,1.325267,0.7499154,0.05891667,0.0003916667,0.1425167,1.314538,2.814327,1.785181,2.372364,2.771237
2,PM,SILU,4,0.1158333,0.9931146,0.02464775,True,1,2.28556e-05,-1.000197,0.3659769,0.2123333,0,0.4542667,-0.7439975,1.333308,0.6688046,0.09190834,0,0.2004667,1.342483,3.021008,1.655973,2.165137,2.991471
0,RL,LR,5,0.1125,0.6283125,1.099683,True,0.9825,0.0994583,-4.430246,0.1478425,0,0,0,-4.536795,-1.854538,0.283645,0,0,0,-2.128716,7.255658,3.080605,6.470119,7.226264
0,RL,ELU1,5,0.1125,0.7232187,0.8124884,True,1,0.005131265,-2.621928,0.3617435,0.4502333,0.001541667,0,-2.718103,-4.945928,0.2447214,0.6302333,0.012225,0,-5.038314,7.307479,2.886784,3.37459,7.283726
0,RL,R,5,0.1125,0.1099062,2.286622,True,0.1175,2.271753,-5.805491,0.00015,0.99985,0.99985,0,-7.271012,-0.1478154,0.5591,0.4409,0.4409,0,0.1010789,3.127343,2.523172,5.83542,3.039501
0,RL,GELU,5,0.1125,0.568875,1.183393,True,0.8225,0.4903461,-7.353158,-0.003890344,0.9460917,0.5723333,0.9453499,-7.021883,0.5412424,0.8721452,0.002058333,1.666667e-05,0.004625,0.551324,6.465011,7.479669,7.710495,6.37083
0,RL,SILU,5,0.1125,0.6093438,1.190632,True,0.97,0.2023321,-3.421626,0.2258278,0.4784916,0.001191667,0.6709167,-4.037598,-7.129848,-0.009160948,0.7836583,0.006766667,0.9517,-6.469296,7.933908,4.200847,15.81803,7.879078
0,PM,LR,5,0.1191667,0.9932604,0.02704575,True,1,2.649387e-05,-1.665266,0.3127375,0,0,0,-1.661357,0.5007706,0.595495,0,0,0,0.5394068,3.20199,1.734001,2.385284,3.166062
0,PM,ELU1,5,0.1191667,0.991375,0.03617342,True,1,3.762404e-05,-0.6258958,0.5865583,0.1766583,3.333333e-05,0,-0.03720359,-0.8569199,0.5000123,0.33065,0.0028,0,-0.7023404,3.223035,1.749176,1.823162,3.186248
0,PM,R,5,0.1191667,0.9927396,0.03174673,True,1,4.575213e-05,-1.585209,0.1912583,0.8087417,0.8087417,0,-2.095,0.7454283,0.6304501,0.36955,0.36955,0,0.988493,2.712183,1.765982,3.016454,2.660981
0,PM,GELU,5,0.1191667,0.9940833,0.02398404,True,1,2.73025e-05,-1.641824,0.2300793,0.450475,0.03163333,0.6597084,-2.082736,0.8978661,0.6615982,0.124125,0.009983334,0.2328333,1.162183,2.998395,1.979674,2.580317,2.958008
0,PM,SILU,5,0.1191667,0.9932396,0.02636359,True,1,2.484401e-05,-1.568606,0.2895033,0.2688667,0,0.5352001,-1.646124,0.7690929,0.6026609,0.1144667,0,0.2371167,1.052122,3.253325,1.885454,2.34812,3.214287
1,RL,LR,5,0.1116667,0.6887396,0.9564055,True,0.9975,0.0436449,-4.402362,0.1566325,0,0,0,-4.612505,-1.8699,0.29788,0,0,0,-2.014763,7.181652,3.015661,6.394492,7.154558
1,RL,ELU1,5,0.1116667,0.6956562,0.867682,True,1,0.007907663,-2.240074,0.39442,0.4250584,0.001041667,0,-2.366516,-6.781601,0.1965969,0.7055666,0.05339167,0,-6.735044,7.393178,2.968057,3.520823,7.374675
1,RL,R,5,0.1116667,0.11775,2.270613,True,0.1308333,2.252354,-5.507724,0.0002416667,0.9997583,0.9997583,0,-6.37916,-0.1208104,0.6277333,0.3722667,0.3722667,0,0.1396307,3.080456,2.347059,6.014137,3.006722
1,RL,GELU,5,0.1116667,0.5594687,1.199681,True,0.81,0.5335791,-7.41986,-0.003730288,0.951125,0.5787084,0.9433167,-6.950697,0.5144414,0.8583207,0.0023,0,0.004641667,0.5097601,6.307833,7.585042,7.905202,6.214823
1,RL,SILU,5,0.1116667,0.7031041,0.9036086,True,0.995,0.05751531,-3.496819,0.2275164,0.4663,0.002808334,0.6674834,-4.007583,-5.728328,-0.01477486,0.6875833,0.002866667,0.9351168,-5.132197,8.019492,4.123212,16.94646,7.963058
1,PM,LR,5,0.1141667,0.9928542,0.02585532,True,1,2.163967e-05,-1.199131,0.36175,0,0,0,-1.046855,0.5275796,0.6096325,0,0,0,0.689913,3.191494,1.752979,2.401642,3.154092
1,PM,ELU1,5,0.1141667,0.991677,0.03065897,True,1,4.0102e-05,-0.5607072,0.5879233,0.1624,0,0,-0.2384824,-1.268305,0.4685591,0.363,0.003108333,0,-1.287481,3.220231,1.733697,1.831945,3.189252
1,PM,R,5,0.1141667,0.9919375,0.03264437,True,1,4.715959e-05,-1.868685,0.147425,0.852575,0.852575,0,-1.936084,0.7393472,0.6328084,0.3671916,0.3671916,0,0.8179034,2.766236,1.803251,3.087286,2.707871
1,PM,GELU,5,0.1141667,0.99375,0.02256813,True,1,2.463917e-05,-1.524595,0.2483261,0.4314167,0.02874167,0.6419168,-2.00051,0.7489948,0.6210192,0.152525,0.012425,0.274925,0.9785622,3.046455,1.965994,2.489073,3.002238
1,PM,SILU,5,0.1141667,0.9935625,0.02257473,True,1,2.152046e-05,-1.120771,0.3510267,0.2149583,8.333333e-06,0.4605417,-0.5635595,0.2272187,0.5357037,0.16815,8.333333e-06,0.3254834,0.466475,3.210607,1.846056,2.315725,3.167184
2,RL,LR,5,0.1108333,0.7505313,0.7659848,True,1,0.008103671,-3.858498,0.18643,0,0,0,-3.843248,-1.204666,0.3699625,0,0,0,-1.073065,6.621186,2.988239,5.864305,6.592371
2,RL,ELU1,5,0.1108333,0.7605208,0.7132083,True,1,0.004399964,-2.820008,0.336887,0.4766417,0.001558333,0,-2.932005,-5.606727,0.2322505,0.6504001,0.03349167,0,-5.082434,7.419396,2.987875,3.625061,7.400173
2,RL,R,5,0.1108333,0.1158125,2.268931,True,0.1383333,2.237056,-5.52288,0.0003833333,0.9996167,0.9996167,0,-6.465233,-0.02953365,0.6770834,0.3229167,0.3229167,0,0.1938202,3.177427,2.370169,5.818822,3.107226
2,RL,GELU,5,0.1108333,0.5504687,1.233426,True,0.8075,0.5537961,-7.339278,-0.00384808,0.9512917,0.5785,0.9516833,-7.230434,0.5680095,0.8878719,0.001758333,2.5e-05,0.003775,0.5675935,6.444255,7.761061,7.371657,6.364179
2,RL,SILU,5,0.1108333,0.7388854,0.8446581,True,0.9933333,0.04692904,-7.57332,-0.01383945,0.8247417,0.003675,0.9759583,-7.39815,0.9195715,0.867533,0.001433333,0,0.002208333,0.8920462,7.630894,5.326886,7.429616,7.545595
2,PM,LR,5,0.1158333,0.9935312,0.0227313,True,1,2.44093e-05,-1.375666,0.3379675,0,0,0,-1.35247,0.2746794,0.5658475,0,0,0,0.3294421,3.302111,1.774103,2.486878,3.27248
2,PM,ELU1,5,0.1158333,0.9923958,0.02954373,True,1,3.160477e-05,-0.8214594,0.5515468,0.1965417,0,0,-0.327892,-0.352573,0.5407234,0.2811833,0.000425,0,-0.2637174,3.301608,1.707371,1.823161,3.268803
2,PM,R,5,0.1158333,0.9932083,0.02756105,True,1,4.407565e-05,-1.87526,0.1416833,0.8583166,0.8583166,0,-2.132793,0.8486018,0.6665251,0.333475,0.333475,0,1.110122,2.727324,1.760365,3.328623,2.674586
2,PM,GELU,5,0.1158333,0.9942291,0.02170792,True,1,2.809008e-05,-1.464576,0.2558263,0.3995,0.02928333,0.620675,-1.724484,1.078707,0.6788259,0.094975,0.002466667,0.2071167,1.112459,3.083528,2.009799,2.578793,3.033753
2,PM,SILU,5,0.1158333,0.9942083,0.02022446,True,1,1.887838e-05,-1.225972,0.3400187,0.2341334,0,0.4747418,-0.9591669,1.321387,0.6669998,0.07910001,0,0.18895,1.366206,3.309903,1.816184,2.332457,3.270238
0,RL,LR,6,0.1125,0.5917292,1.230027,True,0.9566667,0.2201145,-5.152895,0.1359775,0,0,0,-5.428971,-2.568902,0.2203825,0,0,0,-2.734752,8.234558,3.237032,6.732565,8.201028
0,RL,ELU1,6,0.1125,0.6504791,0.9658378,True,1,0.01822779,-2.480798,0.3834598,0.457325,0.003358333,0,-3.040256,-8.940589,0.167285,0.7605917,0.128525,0,-8.88891,8.342674,3.230809,3.63049,8.310881
0,RL,R,6,0.1125,0.1030625,2.30486,True,0.1141667,2.297446,-5.981328,1.666667e-05,0.9999834,0.9999834,0,-7.271012,-0.1658635,0.5599667,0.4400333,0.4400333,0,0.08376615,3.129726,2.516236,5.796365,3.037205
0,RL,GELU,6,0.1125,0.5021354,1.325969,True,0.7483333,0.6488039,-8.273897,-0.002585442,0.9631416,0.65715,0.9118167,-8.124355,0.5292051,0.8676,0.00245,5e-05,0.005266666,0.5309201,6.976922,8.380778,7.902172,6.874801
0,RL,SILU,6,0.1125,0.6434063,1.046954,True,0.9741667,0.1651906,-3.881626,0.2082633,0.5085834,0.002833334,0.6944834,-4.203872,-7.708901,-0.009157467,0.8119,0.01280834,0.9598085,-7.21079,8.701612,4.591913,20.31165,8.638131
0,PM,LR,6,0.1191667,0.9925104,0.02879858,True,1,2.880971e-05,-1.564997,0.3445149,0,0,0,-1.417129,0.3108517,0.579325,0,0,0,0.5557577,3.489386,1.837813,2.517535,3.451076
0,PM,ELU1,6,0.1191667,0.9918646,0.03291695,True,1,3.779411e-05,-0.7880052,0.5759673,0.1851833,0.0002916667,0,-0.3836493,-1.652334,0.4404524,0.4019083,0.004008333,0,-1.339332,3.536973,1.891733,1.914801,3.486649
0,PM,R,6,0.1191667,0.992375,0.03128367,True,1,3.389557e-05,-1.708609,0.1844833,0.8155167,0.8155167,0,-2.089146,0.654085,0.6114333,0.3885667,0.3885667,0,0.8436859,2.929501,1.894873,3.335222,2.872133
0,PM,GELU,6,0.1191667,0.9934791,0.0231716,True,1,2.622803e-05,-1.811245,0.1981692,0.4808667,0.0307,0.7052084,-2.56417,0.8102178,0.6585658,0.1333167,0.009558333,0.24165,1.249012,3.24956,2.187707,2.795988,3.201595
0,PM,SILU,6,0.1191667,0.9924896,0.02783847,True,1,4.253189e-05,-1.139358,0.3538415,0.26765,0,0.5203167,-1.627804,-4.923084,0.2983503,0.5492834,0.02361667,0.6382667,-5.916718,3.644954,2.070791,2.541468,3.582067
1,RL,LR,6,0.115,0.6580521,1.052784,True,0.9783334,0.1009476,-4.758039,0.15148,0,0,0,-4.675678,-2.152149,0.263275,0,0,0,-2.002923,7.97576,3.228629,6.690183,7.948523
1,RL,ELU1,6,0.115,0.5972604,1.108441,True,0.9766667,0.1061119,-2.24385,0.4001059,0.4470249,0.003341666,0,-2.927535,-11.96,0.1130291,0.8356333,0.2343667,0,-11.04905,8.47265,3.305195,3.730018,8.446298
1,RL,R,6,0.115,0.1074479,2.292645,True,0.1191667,2.2822,-5.702569,5.833333e-05,0.9999417,0.9999417,0,-6.65449,-0.1549752,0.6294917,0.3705083,0.3705083,0,0.1218281,3.081431,2.346091,5.987266,3.003013
1,RL,GELU,6,0.115,0.5398333,1.238055,True,0.7666667,0.623989,-8.190688,-0.002850336,0.9622083,0.6516334,0.9162083,-7.802842,0.5070547,0.8545195,0.002108333,2.5e-05,0.004633333,0.5016736,6.820004,8.44819,8.132645,6.716934
1,RL,SILU,6,0.115,0.6995834,0.8972327,True,0.9883333,0.06763143,-3.903491,0.2230289,0.4889333,0.005841666,0.6761667,-4.077668,-6.300364,-0.01578136,0.7390249,0.004908334,0.9511917,-5.755416,8.716361,4.432234,20.86741,8.650908
1,PM,LR,6,0.1141667,0.99225,0.02916515,True,1,3.146648e-05,-1.455271,0.367975,0,0,0,-1.614333,-0.5792304,0.48712,0,0,0,-0.2353899,3.489411,1.874066,2.53051,3.449977
1,PM,ELU1,6,0.1141667,0.9906979,0.03576254,True,1,2.382755e-05,-0.4959351,0.59583,0.1477917,0,0,-0.1592965,-1.058684,0.4768851,0.34685,0.001808333,0,-1.070072,3.573818,1.880737,1.87135,3.55215
1,PM,R,6,0.1141667,0.9928542,0.02907121,True,1,4.463077e-05,-1.979529,0.1450583,0.8549416,0.8549416,0,-2.394744,0.593438,0.6062251,0.393775,0.393775,0,0.8720497,2.921352,1.90537,3.382559,2.853141
1,PM,GELU,6,0.1141667,0.994125,0.02238823,True,1,2.657294e-05,-1.53492,0.2694927,0.4308917,0.04469167,0.6285001,-2.081587,-0.2645493,0.4931447,0.293825,0.06491667,0.42035,0.6521955,3.310448,2.169541,2.771965,3.254885
1,PM,SILU,6,0.1141667,0.993375,0.02473885,True,1,2.135873e-05,-1.276516,0.3473311,0.2474083,0,0.4720666,-0.7361898,-0.1713159,0.4778706,0.2112167,0,0.3830084,0.2746671,3.495906,2.020105,2.450824,3.444824
2,RL,LR,6,0.1141667,0.6390208,1.094716,True,0.9858333,0.09095164,-4.672918,0.166075,0,0,0,-4.800364,-2.343406,0.2650225,0,0,0,-2.326519,7.613362,3.228248,6.165513,7.579103
2,RL,ELU1,6,0.1141667,0.6509896,0.9666259,True,0.9975,0.02260966,-2.670969,0.362921,0.477975,0.003325,0,-3.200789,-9.304716,0.1626253,0.7655499,0.1439334,0,-9.414263,8.418607,3.327086,3.841553,8.39372
2,RL,R,6,0.1141667,0.1078542,2.295287,True,0.1216667,2.28206,-5.755062,8.333333e-05,0.9999167,0.9999167,0,-6.653286,-0.06046854,0.6791832,0.3208167,0.3208167,0,0.1693178,3.180736,2.36236,5.808902,3.10571
2,RL,GELU,6,0.1141667,0.5004687,1.323117,True,0.7408333,0.6930045,-8.375139,-0.002674813,0.9641001,0.6659,0.909075,-7.927685,0.5650263,0.8873261,0.001608333,8.333333e-06,0.003641666,0.5724825,6.925437,8.669027,7.600107,6.830014
2,RL,SILU,6,0.1141667,0.7243437,0.8790666,True,0.9775,0.08523153,-8.475056,-0.01206459,0.8667335,0.01099167,0.9839916,-8.309988,0.833686,0.839936,0.001858333,0,0.003383333,0.8124251,8.340054,6.032648,7.951099,8.245962
2,PM,LR,6,0.1158333,0.9924687,0.02773546,True,1,2.873739e-05,-1.84214,0.29446,0,0,0,-2.062742,0.2708151,0.5638675,0,0,0,0.2682992,3.570865,1.876056,2.632035,3.535439
2,PM,ELU1,6,0.1158333,0.9905521,0.03448615,True,1,3.454765e-05,-1.362826,0.4927314,0.2659084,0.0004833333,0,-0.6409509,-1.332866,0.4560856,0.3847416,0.001941666,0,-1.260904,3.623266,1.852742,1.889766,3.572285
2,PM,R,6,0.1158333,0.9909791,0.03554003,True,1,5.477468e-05,-2.051458,0.1327917,0.8672083,0.8672083,0,-2.398684,0.6748874,0.641575,0.358425,0.358425,0,0.8799163,2.883825,1.859487,3.767886,2.822453
2,PM,GELU,6,0.1158333,0.9925625,0.02741123,True,1,2.854387e-05,-1.954344,0.1876533,0.4813584,0.04404167,0.7033751,-2.422134,0.8192752,0.6406809,0.1236167,0.004541667,0.2420167,1.022139,3.321219,2.244874,2.77775,3.263281
2,PM,SILU,6,0.1158333,0.994125,0.02028915,True,1,2.237439e-05,-1.527693,0.3031722,0.2656167,0,0.5302584,-1.422745,0.7435308,0.5780318,0.1161583,0,0.26555,0.639707,3.567057,1.964006,2.504908,3.518679
0,RL,LR,7,0.1258333,0.5761979,1.294179,True,0.9308333,0.3073761,-5.743158,0.130045,0,0,0,-5.7216,-3.416224,0.1846525,0,0,0,-3.603173,9.017619,3.348031,6.8446,8.975204
0,RL,ELU1,7,0.1258333,0.4912917,1.376905,True,0.8616667,0.3709437,-2.541329,0.3857605,0.4760084,0.008941666,0,-3.345733,-15.64274,0.07675608,0.8874334,0.3767333,0,-15.6843,9.231289,3.525517,3.75183,9.19108
0,RL,R,7,0.1258333,0.1223333,2.30201,True,0.1258333,2.296619,-6.015767,0,1,1,0,-7.271012,-0.1753001,0.55,0.45,0.45,0,0.06603189,3.12973,2.514979,5.770217,3.03622
0,RL,GELU,7,0.1258333,0.4744167,1.399031,True,0.6775,0.8049135,-8.896982,-0.00206071,0.9697251,0.7047251,0.8843333,-8.367132,0.5167896,0.8607963,0.002516667,5.833333e-05,0.005083333,0.5151781,7.444856,9.09858,7.965794,7.338122
0,RL,SILU,7,0.1258333,0.642,1.046337,True,0.965,0.1615751,-4.224989,0.2069093,0.5247834,0.00675,0.6998583,-5.067007,-8.303422,-0.009660292,0.8382583,0.0177,0.96485,-7.603074,9.382227,4.935122,24.63047,9.308667
0,PM,LR,7,0.1191667,0.9924896,0.0280933,True,1,2.469301e-05,-1.528088,0.342145,0,0,0,-1.389255,-0.1574383,0.5115025,0,0,0,-0.09037486,3.7464,1.945847,2.643444,3.707391
0,PM,ELU1,7,0.1191667,0.9915625,0.03293584,True,1,2.778053e-05,-0.6737285,0.6069628,0.1906583,0.0008,0,0.0427149,-2.332029,0.4018665,0.4606084,0.007391667,0,-2.22608,3.842636,2.033175,1.971854,3.788851
0,PM,R,7,0.1191667,0.991875,0.03166853,True,1,3.88443e-05,-1.892501,0.1677666,0.8322334,0.8322334,0,-2.545167,0.7421177,0.6252167,0.3747833,0.3747833,0,1.002037,3.079521,2.003857,3.667485,3.017618
0,PM,GELU,7,0.1191667,0.9941458,0.020198,True,1,1.944502e-05,-1.830354,0.2210421,0.4709,0.04941666,0.6698583,-2.563683,0.2235889,0.5265406,0.206775,0.024925,0.3587584,0.4037809,3.48366,2.397769,3.010572,3.427649
0,PM,SILU,7,0.1191667,0.9937813,0.02479294,True,1,3.053328e-05,-1.65894,0.2994674,0.2867167,0,0.55015,-2.334684,-1.360221,0.3694434,0.3046,0.0002166667,0.5016083,-0.9242232,3.907096,2.236079,2.782911,3.844854
1,RL,LR,7,0.1141667,0.5817916,1.270773,True,0.9441667,0.2620699,-5.546796,0.140095,0,0,0,-5.644135,-3.09754,0.19258,0,0,0,-3.296908,8.782228,3.352189,6.760898,8.752515
1,RL,ELU1,7,0.1141667,0.415375,1.522407,True,0.8225,0.5072871,-2.279017,0.4098546,0.4640083,0.01048333,0,-2.844713,-19.62632,0.0533245,0.9219417,0.5149667,0,-18.37269,9.382413,3.577886,3.845286,9.345441
1,RL,R,7,0.1141667,0.1088854,2.302388,True,0.1166667,2.296183,-5.779368,2.5e-05,0.999975,0.999975,0,-6.65449,-0.1620308,0.6297416,0.3702584,0.3702584,0,0.09805068,3.084358,2.347632,6.051306,3.003991
1,RL,GELU,7,0.1141667,0.431875,1.494104,True,0.6533334,0.8740031,-9.142075,-0.002012842,0.9735416,0.7243917,0.8740417,-8.852022,0.4874978,0.8455707,0.001916667,4.166666e-05,0.00395,0.4851503,7.302306,9.094193,8.197501,7.183598
1,RL,SILU,7,0.1141667,0.6046771,1.129231,True,0.9825,0.1033797,-4.706772,0.2030385,0.5404417,0.01078333,0.7065083,-5.088836,-6.324963,-0.0161838,0.7522583,0.002175,0.9560084,-5.90459,9.326287,4.807269,24.09038,9.251305
1,PM,LR,7,0.1141667,0.9915,0.03119139,True,1,2.283057e-05,-1.426488,0.3598825,0,0,0,-1.46788,-0.539327,0.4906675,0,0,0,-0.250474,3.763745,2.000983,2.608073,3.725183
1,PM,ELU1,7,0.1141667,0.9900833,0.03774708,True,1,3.288031e-05,-0.7872401,0.564043,0.2092167,8.333333e-06,0,-0.2432245,-2.019071,0.423286,0.4349917,0.005366667,0,-1.435977,3.885352,2.021585,1.921951,3.850471
1,PM,R,7,0.1141667,0.9900208,0.03712625,True,1,4.671693e-05,-2.316144,0.118925,0.8810751,0.8810751,0,-2.833869,0.3639603,0.5574333,0.4425667,0.4425667,0,0.6153032,3.069588,2.023101,3.875422,2.994201
1,PM,GELU,7,0.1141667,0.9935312,0.02342514,True,1,2.509977e-05,-1.889687,0.2130421,0.4861667,0.04840833,0.686425,-2.528089,0.2509448,0.5461295,0.2229667,0.031175,0.3565667,0.559034,3.537957,2.406,2.970631,3.477962
1,PM,SILU,7,0.1141667,0.99375,0.02201789,True,1,2.375046e-05,-1.390353,0.3131162,0.2607167,0,0.5175334,-1.393517,-1.118267,0.40485,0.2989501,0.0001,0.4726334,-0.01951206,3.781725,2.201999,2.620538,3.725549
2,RL,LR,7,0.115,0.6233333,1.176445,True,0.9666667,0.1708907,-5.165647,0.159025,0,0,0,-5.159138,-2.671969,0.2299825,0,0,0,-2.733906,8.447024,3.378978,6.333038,8.412302
2,RL,ELU1,7,0.115,0.551625,1.208234,True,0.93,0.2225611,-3.188021,0.3395826,0.523775,0.01075833,0,-4.212367,-14.48185,0.09044388,0.8687084,0.3333666,0,-13.75664,9.319982,3.637369,4.010045,9.288349
2,RL,R,7,0.115,0.1095208,2.297814,True,0.1175,2.291353,-5.80222,2.5e-05,0.999975,0.999975,0,-6.683026,-0.07182054,0.6697417,0.3302583,0.3302583,0,0.1421325,3.183566,2.360145,5.78865,3.107702
2,RL,GELU,7,0.115,0.4492812,1.449726,True,0.6683334,0.8448248,-9.204608,-0.002199404,0.97265,0.7255501,0.8703499,-8.995613,0.5518124,0.8821977,0.0016,3.333333e-05,0.002825,0.5487408,7.356551,9.409491,7.72686,7.25081
2,RL,SILU,7,0.115,0.6695938,0.9989203,True,0.9558334,0.1423553,-9.710964,-0.009166094,0.9038917,0.02473334,0.9881918,-9.496102,0.7397013,0.8114176,0.001266667,0,0.00255,0.7268229,8.983392,6.657205,8.318257,8.873895
2,PM,LR,7,0.1158333,0.992375,0.02983367,True,1,2.722621e-05,-1.87002,0.313975,0,0,0,-1.921302,-0.0897425,0.516955,0,0,0,-0.1258444,3.822666,1.982859,2.725514,3.781936
2,PM,ELU1,7,0.1158333,0.9905729,0.03769896,True,1,3.774563e-05,-1.273342,0.5070369,0.285475,0.0001,0,-0.603414,-3.043187,0.3676113,0.502825,0.01734167,0,-2.363357,4.045611,1.987255,1.974325,3.987881
2,PM,R,7,0.1158333,0.9884688,0.04384718,True,1,8.285364e-05,-2.392927,0.09760001,0.9024,0.9024,0,-2.879272,0.5892622,0.6157333,0.3842667,0.3842667,0,0.6922411,3.039196,1.966385,4.207635,2.969203
2,PM,GELU,7,0.1158333,0.9934583,0.02353453,True,1,2.513448e-05,-1.959601,0.203143,0.4903417,0.0518,0.6956583,-2.596714,0.7707165,0.6208858,0.1403333,0.008383334,0.2650416,0.8925737,3.539264,2.449661,2.985469,3.479316
2,PM,SILU,7,0.1158333,0.9926667,0.02681252,True,1,2.596895e-05,-1.821755,0.2734992,0.30165,0,0.5719084,-2.31003,0.3170764,0.5237066,0.1639917,0,0.3326917,0.5025237,3.852292,2.159149,2.703448,3.78934
0,RL,LR,8,0.1116667,0.5662292,1.345951,True,0.9125,0.3611585,-5.872832,0.1276975,0,0,0,-5.713421,-3.577712,0.1746475,0,0,0,-3.844124,9.760783,3.434735,6.879999,9.719608
0,RL,ELU1,8,0.1116667,0.3255104,1.736196,True,0.62,0.9486777,-2.557622,0.3883168,0.4937667,0.01725,0,-3.469249,-23.97665,0.03550451,0.9486499,0.631825,0,-23.36411,9.766865,3.726812,3.812468,9.718227
0,RL,R,8,0.1116667,0.102125,2.304389,True,0.1116667,2.299666,-6.015767,0,1,1,0,-7.271012,-0.1848013,0.54,0.46,0.46,0,0.04945174,3.12973,2.514979,5.740472,3.03622
0,RL,GELU,8,0.1116667,0.4341875,1.48551,True,0.6458334,0.9277751,-9.486505,-0.001760124,0.9745834,0.7456083,0.8565334,-9.15099,0.5069839,0.855545,0.002208333,5.833333e-05,0.004583333,0.5082492,7.842142,9.784163,8.047071,7.735031
0,RL,SILU,8,0.1116667,0.602677,1.147134,True,0.9425,0.2558629,-4.257579,0.2111155,0.523825,0.007741666,0.6961583,-4.914129,-9.997025,-0.007281391,0.8926585,0.04050833,0.9765251,-9.258963,9.882261,5.269713,28.63316,9.806802
0,PM,LR,8,0.1191667,0.9918958,0.03257725,True,1,3.356655e-05,-1.96212,0.2989975,0,0,0,-2.03781,-0.4818356,0.483625,0,0,0,-0.55641,4.019107,2.059402,2.781263,3.976241
0,PM,ELU1,8,0.1191667,0.9921042,0.03246914,True,1,3.253301e-05,-0.3737082,0.6181574,0.1661333,0.0004666667,0,-0.1048149,-4.10885,0.3301879,0.5662167,0.02931667,0,-3.352205,4.157282,2.157955,2.016323,4.108007
0,PM,R,8,0.1191667,0.9917291,0.03144262,True,1,4.324595e-05,-2.027601,0.1386917,0.8613083,0.8613083,0,-2.393138,0.3809873,0.5604667,0.4395333,0.4395333,0,0.5459625,3.212082,2.098259,4.042806,3.145477
0,PM,GELU,8,0.1191667,0.9936771,0.02227193,True,1,2.613495e-05,-1.787891,0.181445,0.4735417,0.02508333,0.708725,-2.413539,0.2350631,0.5160624,0.2042416,0.01485833,0.3637833,0.2483273,3.703189,2.628251,3.209356,3.656659
0,PM,SILU,8,0.1191667,0.9938437,0.02558966,True,1,3.662546e-05,-2.094331,0.2413039,0.321375,0,0.5951833,-2.464824,-1.098563,0.3799542,0.2625667,0.0001666667,0.4703333,-1.21514,4.169011,2.367825,2.962639,4.097565
1,RL,LR,8,0.1091667,0.5257292,1.434001,True,0.8708333,0.4556376,-6.034803,0.1314025,0,0,0,-6.065277,-3.525427,0.17032,0,0,0,-3.678595,9.437127,3.404763,6.762527,9.402696
1,RL,ELU1,8,0.1091667,0.2725312,1.858175,True,0.5125,1.246634,-2.262188,0.4023919,0.4846667,0.019825,0,-3.861724,-30.61036,0.02066446,0.9712416,0.7699334,0,-29.82237,9.983674,3.739248,3.889141,9.93649
1,RL,R,8,0.1091667,0.09825,2.302792,True,0.1075,2.29734,-5.823263,8.333333e-06,0.9999917,0.9999917,0,-6.65449,-0.1689996,0.629925,0.370075,0.370075,0,0.07257676,3.084804,2.345248,6.032739,3.003211
1,RL,GELU,8,0.1091667,0.3699375,1.636518,True,0.5816667,1.059728,-9.837229,-0.001779103,0.97935,0.7702083,0.8371667,-9.649457,0.4735015,0.8400627,0.0005916667,6.666666e-05,0.0009416667,0.473008,7.697074,9.664303,8.224623,7.579218
1,RL,SILU,8,0.1091667,0.5956875,1.156425,True,0.9458334,0.2110818,-4.883438,0.2128722,0.547025,0.01793333,0.70165,-5.26356,-8.118229,-0.01077412,0.8444334,0.01380833,0.97105,-7.546674,9.956306,5.193246,27.61896,9.8728
1,PM,LR,8,0.1141667,0.9922916,0.02772642,True,1,2.159238e-05,-1.539675,0.3426475,0,0,0,-1.380974,-0.09695867,0.51631,0,0,0,-0.0320199,4.005276,2.082509,2.675503,3.967464
1,PM,ELU1,8,0.1141667,0.991125,0.03366028,True,1,2.490759e-05,-1.031657,0.5290522,0.233775,0.0001333333,0,-0.4016191,-2.295688,0.4011459,0.4636334,0.006841667,0,-2.216203,4.154607,2.171582,1.986652,4.114433
