arm,seed,j,band,cycle_len,tasks,x_j,E,M_sq,D_sq,D_sq_diameter,E_identity_residual,center_disp,ret_odd_t,ret_odd,a_odd,resid_odd,cos_odd,ret_even_t,ret_even,a_even,resid_even,cos_even,status,ret_third_t,ret_third,a_third,resid_third,cos_third
LR_abab_stop,4,7,comp,2,13+14,13.5,22.34873585,22.3286929,0.0200429466,0.0200429466,1.745131817e-15,0.08367913594,13,0.1285321445,1.001896696,0.1284526782,0.9971159815,14,0.1086349475,1.002036705,0.1085428726,0.9975737458,ok,,,,,
LR_abab_stop,4,7,all,2,13+14,13.5,3934.030126,3885.632936,48.39719027,48.39719027,-2.202682481e-13,85.13568035,13,128.444486,1.034551105,124.2860582,0.9837374933,14,112.9770869,1.03041047,109.5749767,0.9862615877,ok,,,,,
LR_abab_stop,4,8,top,2,15+16,15.5,230.8571649,205.6168262,25.24033865,25.24033865,7.105427358e-15,12.70642287,15,21.94238432,0.9731431134,21.78510209,0.9510893598,16,21.63303949,0.9642121438,21.34086562,0.9531927438,ok,,,,,
LR_abab_stop,4,8,mid1,2,15+16,15.5,1809.731145,1792.610947,17.12019829,17.12019829,1.669775429e-13,41.67573889,15,57.84535025,1.021913484,57.05147392,0.9838759263,16,58.62470759,1.020047444,57.93793891,0.9840947233,ok,,,,,
LR_abab_stop,4,8,mid2,2,15+16,15.5,1780.327486,1773.484177,6.843309861,6.843309861,-6.572520306e-14,22.75156658,15,29.12840519,1.04302108,26.2095098,0.9924482862,16,29.18251773,1.041328638,26.35921498,0.9927270025,ok,,,,,
LR_abab_stop,4,8,low,2,15+16,15.5,438.0261232,436.9739228,1.052200378,1.052200378,2.176037128e-14,4.242102864,15,5.210096388,1.053774275,4.106555094,0.9951897176,16,5.153582715,1.049752217,4.156229374,0.9953523244,ok,,,,,
LR_abab_stop,4,8,mu,2,15+16,15.5,0.3432661405,0.3425618084,0.0007043321466,0.0007043321466,-2.385244779e-18,0.002873329393,15,0.003116215822,1.079254558,0.001352231084,0.9979394514,16,0.003190165158,1.078718146,0.00129025206,0.9981966975,ok,,,,,
LR_abab_stop,4,8,comp,2,15+16,15.5,22.55127059,22.52969588,0.02157471437,0.02157471437,2.022687573e-15,0.08090922577,15,0.1100904599,1.002120442,0.1099901845,0.9975534943,16,0.1150227191,1.001906103,0.1149413509,0.9974533538,ok,,,,,
LR_abab_stop,4,8,all,2,15+16,15.5,4281.836456,4231.55813,50.27832622,50.27832622,-7.105427358e-14,81.45961376,15,114.2394428,1.030839336,110.5753981,0.9867625249,16,114.7120604,1.028519525,111.4460094,0.9871345066,ok,,,,,
LR_abab_stop,4,9,top,2,17+18,17.5,234.5743492,210.7795915,23.79475767,23.79475767,1.065814104e-14,13.24767219,17,23.42821434,0.9529386032,22.92261241,0.9489124432,18,21.15956005,0.9664426072,20.89669662,0.9552682302,ok,,,,,
LR_abab_stop,4,9,mid1,2,17+18,17.5,1932.059602,1915.742763,16.31683956,16.31683956,-7.105427358e-15,40.80777405,17,58.01988771,1.01915217,57.36568313,0.984867162,18,55.95310999,1.016985111,55.4234512,0.9857178797,ok,,,,,
LR_abab_stop,4,9,mid2,2,17+18,17.5,1939.183371,1932.730589,6.452782111,6.452782111,-2.042810365e-13,21.18713919,17,28.58539879,1.038953743,25.94223123,0.993172012,18,26.22838312,1.034966458,24.00469171,0.9938954817,ok,,,,,
LR_abab_stop,4,9,low,2,17+18,17.5,482.8819492,481.9004139,0.9815352631,0.9815352631,-1.754152379e-14,3.897580237,17,4.967675891,1.046712065,4.034032533,0.9957249603,18,4.63138245,1.044779963,3.732689005,0.9962066631,ok,,,,,
LR_abab_stop,4,9,mu,2,17+18,17.5,0.4065847272,0.4059386573,0.0006460699152,0.0006460699152,3.361026735e-17,0.003614866074,17,0.003751960987,1.086848074,0.001274504064,0.9983616017,18,0.0040321752,1.08629654,0.001365595948,0.9983879572,ok,,,,,
LR_abab_stop,4,9,comp,2,17+18,17.5,22.73582931,22.71909626,0.01673305152,0.01673305152,2.983724379e-16,0.07308423072,17,0.1098236798,1.001904856,0.1097420152,0.9975800744,18,0.09215202368,1.001801166,0.09207871785,0.9979759787,ok,,,,,
LR_abab_stop,4,9,all,2,17+18,17.5,4611.841686,4564.278392,47.56329373,47.56329373,3.552713679e-13,79.21686475,17,115.1147524,1.026478579,112.166961,0.9875756169,18,108.0686198,1.024565322,105.4380142,0.9886746877,ok,,,,,
LR_abab_stop,4,10,top,2,19+20,19.5,245.2308378,220.1299408,25.100897,25.100897,2.842170943e-14,11.69210032,19,18.99510997,0.9885320298,18.96483179,0.960341996,20,20.88552082,0.9721934263,20.7007854,0.9570934704,ok,,,,,
LR_abab_stop,4,10,mid1,2,19+20,19.5,2035.675224,2019.298686,16.37653786,16.37653786,4.618527782e-14,34.67982324,19,49.28350651,1.012225088,48.99807342,0.9877105982,20,50.32564076,1.015587914,49.85078761,0.9878589031,ok,,,,,
LR_abab_stop,4,10,mid2,2,19+20,19.5,2089.132269,2082.436654,6.695615929,6.695615929,-3.357314426e-13,18.94095728,19,24.19981438,1.03043064,22.43462236,0.9945034619,20,25.23262958,1.034087286,22.94109083,0.9946048738,ok,,,,,
LR_abab_stop,4,10,low,2,19+20,19.5,525.5235601,524.4691746,1.054385509,1.054385509,-4.218847494e-14,3.417040788,19,4.180697726,1.03948985,3.443354783,0.9966470722,20,4.405772135,1.039916888,3.620340777,0.9966215144,ok,,,,,
LR_abab_stop,4,10,mu,2,19+20,19.5,0.4601505167,0.4594933178,0.0006571988748,0.0006571988748,1.713039433e-17,0.002467299455,19,0.002673995355,1.063655368,0.001096682898,0.9987572283,20,0.002837684211,1.061408032,0.00123917106,0.998705129,ok,,,,,
LR_abab_stop,4,10,comp,2,19+20,19.5,22.8962427,22.87838962,0.01785308344,0.01785308344,-3.469446952e-15,0.05615001471,19,0.07811938669,1.001617153,0.07806001644,0.9982907176,20,0.08422416411,1.001867794,0.08414472908,0.9981642017,ok,,,,,
LR_abab_stop,4,10,all,2,19+20,19.5,4918.918285,4869.672338,49.24594659,49.24594659,1.151079232e-12,68.78853894,19,96.73992197,1.021453947,94.64927415,0.990161319,20,100.9366251,1.023665621,98.31470722,0.9901276529,ok,,,,,
LR_abab_stop,4,11,top,2,21+22,21.5,254.1735015,228.2707014,25.90280006,25.90280006,1.776356839e-14,14.15652634,21,22.57235391,0.9693401795,22.34304258,0.9545577824,22,24.29593416,0.971554957,24.09646991,0.9519260428,ok,,,,,
LR_abab_stop,4,11,mid1,2,21+22,21.5,2151.100214,2135.342623,15.75759127,15.75759127,-2.629008122e-13,36.82126208,21,52.06797515,1.017716437,51.4383996,0.9878455799,22,51.08256848,1.013707702,50.69445577,0.9882677633,ok,,,,,
LR_abab_stop,4,11,mid2,2,21+22,21.5,2252.742556,2246.407585,6.334970478,6.334970478,2.522426712e-13,19.86865536,21,26.00630671,1.034201905,23.61246566,0.9946493151,22,26.04304331,1.031706885,23.89984314,0.9947750438,ok,,,,,
LR_abab_stop,4,11,low,2,21+22,21.5,570.8103134,569.8377815,0.972531825,0.972531825,-5.107025913e-15,3.581467398,21,4.591737475,1.040279297,3.75724961,0.9966419127,22,4.36541849,1.037433641,3.613352791,0.9968868764,ok,,,,,
LR_abab_stop,4,11,mu,2,21+22,21.5,0.5275295368,0.5269503945,0.0005791423124,0.0005791423124,4.781331581e-17,0.003230805274,21,0.003797561574,1.0739018,0.001386325621,0.9986414029,22,0.003224672418,1.065246867,0.001186338362,0.9989100376,ok,,,,,
LR_abab_stop,4,11,comp,2,21+22,21.5,23.08685099,23.06764301,0.01920798093,0.01920798093,-7.21644966e-16,0.06898161641,21,0.09532403183,1.001985473,0.09523394023,0.9979311292,22,0.09890075785,1.002097778,0.09879981168,0.9978623292,ok,,,,,
LR_abab_stop,4,11,all,2,21+22,21.5,5252.440965,5203.453284,48.98768076,48.98768076,1.300293206e-12,74.5001236,21,105.3374948,1.024585849,102.4156136,0.9900589219,22,105.8890899,1.021795644,103.51194,0.9902384303,ok,,,,,
LR_abab_stop,4,12,top,2,23+24,23.5,263.440626,234.6509107,28.78971532,28.78971532,7.105427358e-15,15.91309306,23,29.60058661,0.957772672,29.15202564,0.942251856,24,25.59614548,0.9699806204,25.36473468,0.951309782,ok,,,,,
LR_abab_stop,4,12,mid1,2,23+24,23.5,2251.743224,2235.920202,15.82302111,15.82302111,-1.243449788e-14,36.24514434,23,51.5152196,1.010379054,51.28587629,0.9884062378,24,52.67508711,1.012171361,52.3531411,0.9884462717,ok,,,,,
LR_abab_stop,4,12,mid2,2,23+24,23.5,2410.300022,2403.899053,6.400969029,6.400969029,-3.002043059e-13,19.63088277,23,25.62850558,1.029803294,23.66336354,0.9949950182,24,26.03027617,1.028691154,24.14265646,0.9950621199,ok,,,,,
LR_abab_stop,4,12,low,2,23+24,23.5,614.0877835,613.090846,0.9969375261,0.9969375261,4.440892099e-16,3.432507292,23,4.240464486,1.034024078,3.591754444,0.9970160592,24,4.44650894,1.034181316,3.767402121,0.9969835954,ok,,,,,
LR_abab_stop,4,12,mu,2,23+24,23.5,0.5892730886,0.5886483116,0.0006247769568,0.0006247769568,6.396792818e-17,0.00243991567,23,0.002454745354,1.05579645,0.0008652736127,0.9992406736,24,0.002912816716,1.05614763,0.001196226374,0.9990166924,ok,,,,,
LR_abab_stop,4,12,comp,2,23+24,23.5,23.28259844,23.26350768,0.01909076409,0.01909076409,-4.926614672e-16,0.0718989473,23,0.1009087601,1.002067436,0.1008102814,0.9978283663,24,0.1021982514,1.002012658,0.1021045407,0.9978092644,ok,,,,,
LR_abab_stop,4,12,all,2,23+24,23.5,5563.443527,5511.413168,52.03035853,52.03035853,1.122657523e-12,75.29596632,23,111.0881398,1.018650986,109.2873196,0.9899802588,24,108.8531288,1.019609226,106.80439,0.9904961376,ok,,,,,
LR_abab_stop,4,13,top,2,25+26,25.5,270.7481395,243.151141,27.59699851,27.59699851,-2.131628207e-14,15.86773704,25,30.33660393,0.9602351491,29.92562091,0.9428629536,26,24.58623742,0.9632221791,24.2251317,0.9544163136,ok,,,,,
LR_abab_stop,4,13,mid1,2,25+26,25.5,2354.172693,2338.456617,15.71607532,15.71607532,8.526512829e-14,37.89275624,25,52.94224529,1.011783663,52.63333749,0.98864105,26,53.86965844,1.010009026,53.64136663,0.9886583846,ok,,,,,
LR_abab_stop,4,13,mid2,2,25+26,25.5,2572.852358,2566.721854,6.130503588,6.130503588,-3.410605132e-13,19.40101312,25,25.76490269,1.028832788,23.79472479,0.9952907399,26,25.27833677,1.028032758,23.35249874,0.9955220771,ok,,,,,
LR_abab_stop,4,13,low,2,25+26,25.5,659.8053414,658.896849,0.9084924836,0.9084924836,-2.176037128e-14,3.461627266,25,4.40857899,1.034534559,3.689721647,0.9971523895,26,4.239640867,1.032901993,3.562588435,0.9973410834,ok,,,,,
LR_abab_stop,4,13,mu,2,25+26,25.5,0.6594849054,0.6587853929,0.000699512452,0.000699512452,-1.116728238e-16,0.002640647731,25,0.003201018686,1.062197574,0.0009960280444,0.9992264882,26,0.002720136351,1.052253747,0.001058475241,0.9992155037,ok,,,,,
LR_abab_stop,4,13,comp,2,25+26,25.5,23.46526216,23.44733615,0.01792601613,0.01792601613,-4.891920202e-16,0.06475627746,25,0.09348355688,1.001986117,0.09339189901,0.9980043052,26,0.0920631615,1.001874945,0.09198114937,0.9980417705,ok,,,,,
LR_abab_stop,4,13,all,2,25+26,25.5,5881.703279,5831.332583,50.37069543,50.37069543,6.252776075e-13,76.69053059,25,113.5490155,1.019176575,111.5334052,0.9903464464,26,108.0686568,1.018127187,106.2134666,0.9910472787,ok,,,,,
LR_abab_stop,4,14,top,2,27+28,27.5,276.0475785,247.1479385,28.89964004,28.89964004,0,16.38067462,27,29.5228578,0.9533494613,28.9361842,0.9457132428,28,24.8703852,0.9657204619,24.55085674,0.9548477418,ok,,,,,
LR_abab_stop,4,14,mid1,2,27+28,27.5,2458.609884,2442.869765,15.74011894,15.74011894,3.570477247e-13,37.71822836,27,54.49071233,1.010583685,54.22971255,0.9887965966,28,51.80874978,1.011195812,51.5106402,0.9895744626,ok,,,,,
LR_abab_stop,4,14,mid2,2,27+28,27.5,2725.771734,2719.745082,6.026651519,6.026651519,-1.811883976e-13,19.2936428,27,25.62558033,1.026080325,23.90312558,0.9955472136,28,24.75544999,1.023603523,23.2994752,0.9957724227,ok,,,,,
LR_abab_stop,4,14,low,2,27+28,27.5,705.5074176,704.6085472,0.8988703556,0.8988703556,-7.804867863e-14,3.307736063,27,4.206515417,1.032075044,3.539038361,0.9974492566,28,4.058073158,1.030946896,3.4156179,0.9976132825,ok,,,,,
LR_abab_stop,4,14,mu,2,27+28,27.5,0.7211550614,0.7204742402,0.0006808211684,0.0006808211684,-1.809533426e-16,0.001996533463,27,0.002265548527,1.045995764,0.0009029174814,0.9993599727,28,0.002267221732,1.04412396,0.0009532706912,0.9993528125,ok,,,,,
LR_abab_stop,4,14,comp,2,27+28,27.5,23.65599868,23.63756103,0.01843765646,0.01843765646,1.318389842e-16,0.06731810544,27,0.09480043196,1.0021155,0.09469561184,0.9979930493,28,0.09412346435,1.001987593,0.09403059221,0.9980139576,ok,,,,,
LR_abab_stop,4,14,all,2,27+28,27.5,6190.313768,6138.729368,51.58439933,51.58439933,-3.694822226e-13,76.76959649,27,113.9427319,1.017057864,112.2536979,0.9907816637,28,105.5890488,1.01675343,103.9166093,0.9916703277,ok,,,,,
LR_abab_stop,4,15,top,2,29+30,29.5,274.7690893,246.2012769,28.56781242,28.56781242,0,15.99637148,29,28.00537954,0.9494473181,27.30528461,0.9489144817,30,27.86420995,0.9447613299,27.01549731,0.9496644307,ok,,,,,
LR_abab_stop,4,15,mid1,2,29+30,29.5,2563.634366,2546.157602,17.47676432,17.47676432,7.105427358e-14,37.58017155,29,52.67148857,1.010887771,52.38296926,0.9896327761,30,56.93063711,1.009553227,56.70399611,0.9889829961,ok,,,,,
LR_abab_stop,4,15,mid2,2,29+30,29.5,2876.661758,2869.741868,6.91989027,6.91989027,-5.506706202e-14,18.39075421,29,23.80766697,1.022524752,22.44282974,0.9960340289,30,25.80386615,1.02371599,24.25067078,0.9958363688,ok,,,,,
LR_abab_stop,4,15,low,2,29+30,29.5,751.1370457,750.0836028,1.053442884,1.053442884,-2.486899575e-14,3.292224331,29,4.081778591,1.029155764,3.491317083,0.9976356489,30,4.374526788,1.029521844,3.750154253,0.997539711,ok,,,,,
LR_abab_stop,4,15,mu,2,29+30,29.5,0.7947961156,0.7941066042,0.0006895113864,0.0006895113864,9.833713704e-17,0.002453376964,29,0.002920348477,1.049846807,0.001167141323,0.9992504605,30,0.00268872484,1.048410643,0.0009621780144,0.9994064202,ok,,,,,
LR_abab_stop,4,15,comp,2,29+30,29.5,23.84957305,23.8271499,0.02242314749,0.02242314749,3.351485756e-15,0.06902953439,29,0.09241462228,1.001893824,0.09232992323,0.9980582045,30,0.1089426837,1.002032879,0.1088447561,0.9977204743,ok,,,,,
LR_abab_stop,4,15,all,2,29+30,29.5,6490.846628,6436.805606,54.04102255,54.04102255,2.557953849e-13,75.33100448,29,108.6616486,1.015298059,107.2301296,0.9916038785,30,115.0848714,1.015179925,113.6414975,0.9913125349,ok,,,,,
LR_abab_stop,4,16,top,2,31+32,31.5,277.116224,248.1293725,28.98685154,28.98685154,2.486899575e-14,15.16384872,31,27.10139443,0.9454227537,26.28447475,0.9503471995,32,25.23963629,0.9678321219,24.95478188,0.9548621547,ok,,,,,
LR_abab_stop,4,16,mid1,2,31+32,31.5,2662.844629,2646.160126,16.68450319,16.68450319,-2.771116669e-13,38.70607553,31,59.5737822,1.008222091,59.40210237,0.9886893527,32,51.96627136,1.008718034,51.76959317,0.9903118927,ok,,,,,
LR_abab_stop,4,16,mid2,2,31+32,31.5,3035.974194,3029.800035,6.174159558,6.174159558,-2.149391776e-13,18.98467331,31,26.1046858,1.024112884,24.45630156,0.9959127049,32,24.54590967,1.022487924,23.07011722,0.9962405664,ok,,,,,
LR_abab_stop,4,16,low,2,31+32,31.5,799.0342289,798.0847848,0.9494440921,0.9494440921,-1.637578961e-13,3.364912615,31,4.429294335,1.029728002,3.776024672,0.9975998798,32,4.190156097,1.028322966,3.578024166,0.9977902394,ok,,,,,
LR_abab_stop,4,16,mu,2,31+32,31.5,0.861116671,0.8606371471,0.0004795238618,0.0004795238618,6.971419969e-17,0.002274698898,31,0.00274779282,1.040792796,0.001451722262,0.9991407822,32,0.002563743757,1.039338394,0.001309134504,0.9992534162,ok,,,,,
LR_abab_stop,4,16,comp,2,31+32,31.5,24.03318848,24.01225952,0.02092896277,0.02092896277,5.273559367e-16,0.07441430681,31,0.1085868789,1.001829066,0.1085072648,0.9977362209,32,0.106728303,1.001356838,0.1066842998,0.9977817141,ok,,,,,
LR_abab_stop,4,16,all,2,31+32,31.5,6799.863582,6747.047215,52.81636687,52.81636687,-9.237055565e-14,76.29619918,31,117.3204914,1.015020941,115.8736218,0.991344302,32,106.0512655,1.015376216,104.4981513,0.9923734223,ok,,,,,
LR_abab_stop,4,17,top,2,33+34,33.5,281.2049457,252.8789259,28.32601987,28.32601987,-1.421085472e-14,16.31478029,33,27.04078214,0.9666830902,26.73950023,0.9511203269,34,27.19906779,0.9505384376,26.50718508,0.9518477624,ok,,,,,
LR_abab_stop,4,17,mid1,2,33+34,33.5,2768.401232,2751.192437,17.20879514,17.20879514,2.167155344e-13,38.38956497,33,55.07400964,1.008760175,54.87134735,0.9899445133,34,56.85565143,1.009854404,56.5949308,0.9898223955,ok,,,,,
LR_abab_stop,4,17,mid2,2,33+34,33.5,3190.872681,3184.484963,6.387718274,6.387718274,-2.398081733e-14,18.61411014,33,24.96154875,1.021373369,23.59205765,0.9962493646,34,24.86484355,1.021440803,23.45166645,0.9963639563,ok,,,,,
LR_abab_stop,4,17,low,2,33+34,33.5,845.3009521,844.335386,0.9655660954,0.9655660954,-9.658940314e-14,3.316805172,33,4.251226322,1.02656601,3.695391196,0.9977812107,34,4.239097186,1.026032085,3.689852245,0.9978447228,ok,,,,,
LR_abab_stop,4,17,mu,2,33+34,33.5,0.9350251929,0.9343813352,0.0006438576852,0.0006438576852,-2.211772432e-17,0.002154582585,33,0.002362468185,1.040187831,0.0009974890484,0.9994550425,34,0.002634455096,1.042693012,0.001035812099,0.9994573166,ok,,,,,
LR_abab_stop,4,17,comp,2,33+34,33.5,24.22963208,24.20750834,0.02212373583,0.02212373583,4.787836794e-16,0.07189773118,33,0.1023955898,1.001797958,0.1023180284,0.9978821563,34,0.1075139502,1.002008462,0.1074168406,0.997785274,ok,,,,,
LR_abab_stop,4,17,all,2,33+34,33.5,7110.944469,7058.033602,52.91086696,52.91086696,-6.394884622e-13,76.70931289,33,111.4323249,1.014751197,109.9695058,0.9921503576,34,113.2688084,1.014477547,111.8273632,0.9921924357,ok,,,,,
LR_abab_stop,4,18,top,2,35+36,35.5,283.5554603,253.5278953,30.02756494,30.02756494,-2.842170943e-14,13.75959267,35,23.5613867,0.9546132561,22.98382419,0.9578459554,36,24.28766863,0.9686255492,24.01004689,0.9575030413,ok,,,,,
LR_abab_stop,4,18,mid1,2,35+36,35.5,2860.585683,2844.37007,16.21561267,16.21561267,-9.237055565e-14,36.55370953,35,53.73984869,1.007343795,53.5919574,0.9905072039,36,52.32559239,1.006803676,52.19623095,0.9909123777,ok,,,,,
LR_abab_stop,4,18,mid2,2,35+36,35.5,3345.365051,3339.061731,6.303319861,6.303319861,2.700062396e-13,17.25093503,35,23.38939475,1.020644212,22.04649747,0.9966585601,36,23.39790289,1.020443831,22.04760537,0.9967392307,ok,,,,,
LR_abab_stop,4,18,low,2,35+36,35.5,891.268864,890.3122022,0.9566618436,0.9566618436,-8.215650382e-15,3.05340743,35,3.958634947,1.024789234,3.446336958,0.9980376234,36,3.955984729,1.024908119,3.424334536,0.9981033148,ok,,,,,
LR_abab_stop,4,18,mu,2,35+36,35.5,1.014756485,1.014017179,0.0007393060484,0.0007393060484,-1.14274909e-16,0.002242504276,35,0.002510977273,1.042736174,0.0008390199953,0.9995788032,36,0.002539299473,1.039894524,0.001019980795,0.999506327,ok,,,,,
LR_abab_stop,4,18,comp,2,35+36,35.5,24.40047516,24.38124826,0.01922690129,0.01922690129,-1.811051309e-15,0.06088903392,35,0.0927907474,1.001548229,0.09273278336,0.998093977,36,0.09034977048,1.001723156,0.09027768418,0.9981522363,ok,,,,,
LR_abab_stop,4,18,all,2,35+36,35.5,7406.19029,7352.667165,53.52312552,53.52312552,-2.131628207e-13,70.68077619,35,104.7445668,1.013253783,103.5092454,0.9929079284,36,104.0600377,1.013580604,102.7340504,0.9931172059,ok,,,,,
LR_abab_stop,4,19,top,2,37+38,37.5,292.8296208,262.3477863,30.48183449,30.48183449,4.97379915e-14,14.74852497,37,28.32884635,0.9764778536,28.17476204,0.950828209,38,24.45847122,0.9633818191,24.07145761,0.9578872237,ok,,,,,
LR_abab_stop,4,19,mid1,2,37+38,37.5,2957.638437,2941.407377,16.2310601,16.2310601,-4.405364962e-13,37.98642159,37,54.87801849,1.007319394,54.72607154,0.9906255107,38,52.60404602,1.007817225,52.4277502,0.9911722429,ok,,,,,
LR_abab_stop,4,19,mid2,2,37+38,37.5,3499.310486,3492.816476,6.494009958,6.494009958,3.552713679e-14,18.49735469,37,24.64289369,1.019235827,23.42018263,0.9966061434,38,24.60122059,1.019419408,23.32421744,0.9967023926,ok,,,,,
LR_abab_stop,4,19,low,2,37+38,37.5,939.1655216,938.1748097,0.9907118502,0.9907118502,-3.730349363e-14,3.243125967,37,4.152100022,1.025132832,3.596893489,0.9980586695,38,4.143773758,1.023969118,3.624654585,0.9980925378,ok,,,,,
LR_abab_stop,4,19,mu,2,37+38,37.5,1.106845219,1.10610453,0.0007406886907,0.0007406886907,-3.43366828e-16,0.00306800427,37,0.00346093699,1.042150156,0.001691043736,0.999219439,38,0.00342296999,1.045152641,0.001316301904,0.9994174186,ok,,,,,
LR_abab_stop,4,19,comp,2,37+38,37.5,24.59591563,24.57696164,0.0189539949,0.0189539949,-1.873501354e-15,0.07453741365,37,0.1066485068,1.001890967,0.106561439,0.9978271855,38,0.1005295683,1.0018734,0.1004437527,0.9979599947,ok,,,,,
LR_abab_stop,4,19,all,2,37+38,37.5,7714.646826,7660.429515,54.21731108,54.21731108,-7.815970093e-13,74.55303263,37,112.111968,1.013648125,110.7478096,0.992721363,38,105.9114641,1.0132854,104.5896632,0.9932675168,ok,,,,,
LR_abab_stop,4,20,top,2,39+40,39.5,295.0127815,264.0214306,30.99135088,30.99135088,0,17.86247953,39,29.31583665,0.9630098002,28.91395465,0.9508082599,40,30.17749362,0.9428010117,29.22233051,0.9480443929,ok,,,,,
LR_abab_stop,4,20,mid1,2,39+40,39.5,3050.063253,3034.207913,15.85534004,15.85534004,2.948752353e-13,39.26275231,39,56.41173144,1.006012534,56.30571525,0.9906473976,40,54.97985901,1.006402529,54.85759318,0.991042327,ok,,,,,
LR_abab_stop,4,20,mid2,2,39+40,39.5,3659.097356,3653.137511,5.959845698,5.959845698,2.007283229e-13,18.87253086,39,26.1874457,1.019871029,24.82272088,0.9965653497,40,24.18508966,1.018609391,22.95833104,0.9968913531,ok,,,,,
LR_abab_stop,4,20,low,2,39+40,39.5,986.5722804,985.672344,0.8999363566,0.8999363566,-1.576516695e-14,3.199843073,39,4.270397172,1.023411487,3.762146617,0.9980688064,40,3.993165548,1.022675922,3.504147368,0.9982431464,ok,,,,,
LR_abab_stop,4,20,mu,2,39+40,39.5,1.184454609,1.183711541,0.0007430671673,0.0007430671673,1.875669758e-16,0.002115381826,39,0.002484760772,1.035280975,0.001135895131,0.9995113636,40,0.002512046948,1.032634909,0.001308507761,0.999457495,ok,,,,,
LR_abab_stop,4,20,comp,2,39+40,39.5,24.7915583,24.77266907,0.01888922647,0.01888922647,-5.391520563e-15,0.07087873387,39,0.1021600975,1.001999156,0.1020619876,0.9979358867,40,0.09801586228,1.001886046,0.09792820072,0.9980264454,ok,,,,,
LR_abab_stop,4,20,all,2,39+40,39.5,8016.721684,7962.995578,53.72610528,53.72610528,-2.913225217e-13,79.27059989,39,116.2900558,1.012735725,115.0515848,0.9927342829,40,113.4361357,1.011543558,112.397586,0.9930265365,ok,,,,,
