arm,seed,band,window,window_lo,window_hi,window_hi_used,complete,n_increments,C1_cos,C1_energy,C1_energy_sym,n_pairs_1,n_cos_1,C2_cos,C2_energy,C2_energy_sym,n_pairs_2,n_cos_2,C3_cos,C3_energy,C3_energy_sym,n_pairs_3,n_cos_3,C4_cos,C4_energy,C4_energy_sym,n_pairs_4,n_cos_4,C5_cos,C5_energy,C5_energy_sym,n_pairs_5,n_cos_5,C6_cos,C6_energy,C6_energy_sym,n_pairs_6,n_cos_6,C2_minus_C13_cos,C3_minus_C2_cos,C2_minus_C13_energy,C3_minus_C2_energy,C2_minus_C13_energy_sym,C3_minus_C2_energy_sym,even_odd_pattern_cos,r_b,r_window,r_status,q20,qA,qB,q_points,status
SNA_iid_ext,0,mid2,early,5,14,14,True,10,-0.02978476053,-0.02988763684,-0.02982917765,9,9,-0.002281873816,-0.002299127728,-0.002296874349,8,8,0.0003671231191,0.0004658482278,0.0004651390913,7,7,-0.00435295117,-0.004259942832,-0.004247578559,6,6,0.002839805866,0.002839712018,0.002815648076,5,5,-0.006208262948,-0.00623876634,-0.006211507583,4,4,0.01242694489,0.002648996935,0.01241176658,0.002764975956,0.01238514493,0.00276201344,-0.0298;-0.0023;+0.0004;-0.0044;+0.0028;-0.0062,0.8643002711,t6-50,ok,-0.02249512415,-0.02051003814,-0.02249512415,"{""q20"": [20, 50], ""qA"": [19, 49], ""qB"": [20, 50]}",ok
SNA_iid_ext,0,mid2,late,26,50,50,True,25,-0.03938670664,-0.03939169416,-0.03937552689,24,24,-0.005772853811,-0.005773612055,-0.005768341249,23,23,-0.003989265555,-0.003977457958,-0.003969837429,22,22,-0.00374827948,-0.003760838908,-0.003747760446,21,21,-0.004010056584,-0.00404292941,-0.004022887958,20,20,-0.001452307814,-0.001455104465,-0.001444474262,19,19,0.01591513228,0.001783588256,0.015910964,0.001796154097,0.01590434091,0.00179850382,-0.0394;-0.0058;-0.0040;-0.0037;-0.0040;-0.0015,0.8643002711,t6-50,ok,-0.02249512415,-0.02051003814,-0.02249512415,"{""q20"": [20, 50], ""qA"": [19, 49], ""qB"": [20, 50]}",ok
SNA_iid_ext,0,mid2,all,2,50,50,True,49,-0.03469568818,-0.03442864147,-0.03441934573,48,48,-0.003525311604,-0.003446196076,-0.003433426954,47,47,-0.001596350803,-0.00144621462,-0.001440239928,46,46,-0.001206962659,-0.0011304534,-0.001124232288,45,45,-0.002226937016,-0.002140508481,-0.002126316916,44,44,-0.001692325957,-0.001696740973,-0.001683797876,43,43,0.01462070789,0.001928960802,0.01449123197,0.001999981457,0.01449636587,0.001993187026,-0.0347;-0.0035;-0.0016;-0.0012;-0.0022;-0.0017,0.8643002711,t6-50,ok,-0.02249512415,-0.02051003814,-0.02249512415,"{""q20"": [20, 50], ""qA"": [19, 49], ""qB"": [20, 50]}",ok
SNA_iid_ext,0,low,early,5,14,14,True,10,-0.02001102505,-0.01999340405,-0.01996559923,9,9,0.001711599304,0.001701338038,0.001694534037,8,8,0.003410163129,0.00347759892,0.003458921879,7,7,0.003682140323,0.00364227557,0.003612162545,6,6,0.003398534499,0.00346186006,0.003400843321,5,5,0.005227307897,0.005246426512,0.005181421647,4,4,0.01001203026,0.001698563825,0.009959240603,0.001776260882,0.009947872713,0.001764387842,-0.0200;+0.0017;+0.0034;+0.0037;+0.0034;+0.0052,1.108335113,t6-50,ok,0.1072543636,0.1074813709,0.1072543636,"{""q20"": [20, 50], ""qA"": [19, 49], ""qB"": [20, 50]}",ok
SNA_iid_ext,0,low,late,26,50,50,True,25,-0.02625697285,-0.02630488634,-0.02627640171,24,24,-0.0006923045192,-0.0006946759451,-0.000693559074,23,23,0.003417571538,0.003460389311,0.003451224079,22,22,0.003709293722,0.003710320476,0.00369606069,21,21,0.003639655784,0.003666660952,0.003647846529,20,20,0.004190598463,0.004220183674,0.004191209559,19,19,0.01072739613,0.004109876057,0.01072757257,0.004155065257,0.01071902974,0.004144783153,-0.0263;-0.0007;+0.0034;+0.0037;+0.0036;+0.0042,1.108335113,t6-50,ok,0.1072543636,0.1074813709,0.1072543636,"{""q20"": [20, 50], ""qA"": [19, 49], ""qB"": [20, 50]}",ok
SNA_iid_ext,0,low,all,2,50,50,True,49,-0.024115037,-0.02391504011,-0.02388924274,48,48,0.001076392762,0.001208111507,0.001201177943,47,47,0.003398017851,0.003448480566,0.003423942477,46,46,0.005007929993,0.005057939714,0.005013753557,45,45,0.003602790528,0.00364702917,0.003607572257,44,44,0.004783708798,0.004955307135,0.004893428417,43,43,0.01143490234,0.002321625089,0.01144139128,0.002240369058,0.01143382808,0.002222764534,-0.0241;+0.0011;+0.0034;+0.0050;+0.0036;+0.0048,1.108335113,t6-50,ok,0.1072543636,0.1074813709,0.1072543636,"{""q20"": [20, 50], ""qA"": [19, 49], ""qB"": [20, 50]}",ok
SNA_iid_ext,0,mu,early,5,14,14,True,10,0.4476903824,0.446989189,0.4451083894,9,9,0.4559236359,0.4486243445,0.4584549289,8,8,0.4667968253,0.4788775194,0.4770779799,7,7,0.4233842683,0.4183888073,0.4250804535,6,6,0.4752575124,0.4469082863,0.4702875919,5,5,0.4246551712,0.4095355711,0.4195885183,4,4,-0.001319967953,0.01087318937,-0.01430900975,0.03025317497,-0.002638255775,0.01862305099,+0.4477;+0.4559;+0.4668;+0.4234;+0.4753;+0.4247,18.6184738,t6-50,ok,1.189724988,1.263841518,1.189724988,"{""q20"": [20, 50], ""qA"": [19, 49], ""qB"": [20, 50]}",ok
SNA_iid_ext,0,mu,late,26,50,50,True,25,0.3490909062,0.3556746069,0.3541371647,24,24,0.3686464764,0.3722721316,0.3695950943,23,23,0.3585966512,0.3615243197,0.3582020565,22,22,0.3718789309,0.3790045916,0.3733271468,21,21,0.3646891694,0.372107917,0.3667233853,20,20,0.3649355075,0.3707779398,0.3642078852,19,19,0.01480269771,-0.01004982523,0.01367266826,-0.01074781187,0.01342548368,-0.01139303778,+0.3491;+0.3686;+0.3586;+0.3719;+0.3647;+0.3649,18.6184738,t6-50,ok,1.189724988,1.263841518,1.189724988,"{""q20"": [20, 50], ""qA"": [19, 49], ""qB"": [20, 50]}",ok
SNA_iid_ext,0,mu,all,2,50,50,True,49,0.3986205943,0.400650691,0.4023974855,48,48,0.4128806387,0.4138833106,0.4144022208,47,47,0.4048691582,0.4081419779,0.408648317,46,46,0.4029046714,0.4059776754,0.4050439923,45,45,0.4056833836,0.4058522959,0.4060422967,44,44,0.4099592007,0.415307241,0.4122666514,43,43,0.01113576248,-0.008011480567,0.009486976123,-0.005741332662,0.008879319511,-0.005753903729,+0.3986;+0.4129;+0.4049;+0.4029;+0.4057;+0.4100,18.6184738,t6-50,ok,1.189724988,1.263841518,1.189724988,"{""q20"": [20, 50], ""qA"": [19, 49], ""qB"": [20, 50]}",ok
SNA_iid_ext,0,comp,early,5,14,14,True,10,-0.003232880547,-0.003097967899,-0.003091132436,9,9,-0.001434068496,-0.001330169224,-0.001306858549,8,8,0.0004289360121,0.0003932166678,0.0003865332488,7,7,-0.001363859575,-0.001395771169,-0.001351868147,6,6,-4.376377256e-05,-0.0001081868655,-0.0001037975842,5,5,-0.001651421434,-0.001889739944,-0.001801302562,4,4,-3.209622866e-05,0.001863004508,2.220639163e-05,0.001723385892,4.544104431e-05,0.001693391798,-0.0032;-0.0014;+0.0004;-0.0014;-0.0000;-0.0017,0.990909829,t6-50,ok,8.692735337e-05,0.0006895999808,8.692735337e-05,"{""q20"": [20, 50], ""qA"": [19, 49], ""qB"": [20, 50]}",ok
SNA_iid_ext,0,comp,late,26,50,50,True,25,-0.004317034103,-0.004276095193,-0.004290912381,24,24,-0.0001471958341,-0.0001914354622,-0.0001910836625,23,23,-0.001445666129,-0.00138480534,-0.001380849843,22,22,-0.0007432745787,-0.0008215224721,-0.0008209801626,21,21,0.0001084924281,-5.421620049e-06,-5.430961002e-06,20,20,-0.0002804761979,-0.0002852552223,-0.0002878315448,19,19,0.002734154282,-0.001298470294,0.002639014804,-0.001193369877,0.00264479745,-0.001189766181,-0.0043;-0.0001;-0.0014;-0.0007;+0.0001;-0.0003,0.990909829,t6-50,ok,8.692735337e-05,0.0006895999808,8.692735337e-05,"{""q20"": [20, 50], ""qA"": [19, 49], ""qB"": [20, 50]}",ok
SNA_iid_ext,0,comp,all,2,50,50,True,49,-0.004009462961,-0.003941250004,-0.003958570195,48,48,-0.0008377305338,-0.0008315586544,-0.0008338049759,47,47,-0.0007588077826,-0.0006857899255,-0.0006892924384,46,46,0.0002143106578,0.0001083459895,0.0001089482336,45,45,0.0001779036611,5.574264273e-05,5.606272343e-05,44,44,-0.0004858331997,-0.0005391041376,-0.0005442904617,43,43,0.001546404838,7.892275123e-05,0.001481961311,0.0001457687288,0.001490126341,0.0001445125374,-0.0040;-0.0008;-0.0008;+0.0002;+0.0002;-0.0005,0.990909829,t6-50,ok,8.692735337e-05,0.0006895999808,8.692735337e-05,"{""q20"": [20, 50], ""qA"": [19, 49], ""qB"": [20, 50]}",ok
SNA_iid_ext,0,all,early,5,14,14,True,10,-0.09176418509,-0.09173206213,-0.09188182085,9,9,-0.04007902518,-0.03988838894,-0.04007228894,8,8,-0.02112551247,-0.02089073566,-0.02108169857,7,7,-0.0191773311,-0.01899094262,-0.01921348046,6,6,-0.01341494585,-0.01325943723,-0.01341483743,5,5,-0.01982129655,-0.01953865873,-0.01988403151,4,4,0.01636582359,0.01895351271,0.01642300995,0.01899765328,0.01640947076,0.01899059038,-0.0918;-0.0401;-0.0211;-0.0192;-0.0134;-0.0198,0.4498575134,t6-50,ok,-0.2189168966,-0.2206534869,-0.2189168966,"{""q20"": [20, 50], ""qA"": [19, 49], ""qB"": [20, 50]}",ok
SNA_iid_ext,0,all,late,26,50,50,True,25,-0.1033176833,-0.1034221798,-0.1033849688,24,24,-0.04026877567,-0.04034181218,-0.0403083802,23,23,-0.02869198366,-0.02867919823,-0.0286605914,22,22,-0.02198775805,-0.02202093182,-0.02199041713,21,21,-0.0116940493,-0.01171049394,-0.01169950723,20,20,-0.01148947448,-0.01148900234,-0.01147125476,19,19,0.02573605782,0.01157679201,0.02570887684,0.01166261395,0.0257143999,0.0116477888,-0.1033;-0.0403;-0.0287;-0.0220;-0.0117;-0.0115,0.4498575134,t6-50,ok,-0.2189168966,-0.2206534869,-0.2189168966,"{""q20"": [20, 50], ""qA"": [19, 49], ""qB"": [20, 50]}",ok
SNA_iid_ext,0,all,all,2,50,50,True,49,-0.09816598335,-0.09814923562,-0.098331466,48,48,-0.03839213105,-0.03840158411,-0.03845337914,47,47,-0.02729459025,-0.02720168634,-0.02728195211,46,46,-0.01818162577,-0.01817348815,-0.01823266151,45,45,-0.01400017061,-0.0138421732,-0.01389804955,44,44,-0.01045749604,-0.01041695548,-0.01046683347,43,43,0.02433815575,0.01109754079,0.02427387686,0.01119989778,0.02435332992,0.01117142703,-0.0982;-0.0384;-0.0273;-0.0182;-0.0140;-0.0105,0.4498575134,t6-50,ok,-0.2189168966,-0.2206534869,-0.2189168966,"{""q20"": [20, 50], ""qA"": [19, 49], ""qB"": [20, 50]}",ok
LR_iid,1,top,early,5,14,14,True,10,-0.1777687204,-0.1744575307,-0.1785216935,9,9,-0.09387800452,-0.08751246086,-0.09196608667,8,8,-0.0641791777,-0.06269152357,-0.06756019415,7,7,-0.004204488639,-0.00341257551,-0.003764109523,6,6,-0.02198568155,-0.02072089216,-0.02362774513,5,5,-0.03524006205,-0.02943467211,-0.03422646301,4,4,0.02709594453,0.02969882682,0.03106206627,0.02482093729,0.03107485718,0.02440589251,-0.1778;-0.0939;-0.0642;-0.0042;-0.0220;-0.0352,0.1174980229,t6-50,ok,-0.6383080095,-0.6417480628,-0.6383080095,"{""q20"": [20, 50], ""qA"": [19, 49], ""qB"": [20, 50]}",ok
LR_iid,1,top,late,26,50,50,True,25,-0.1601482477,-0.157971867,-0.1592852219,24,24,-0.07518416946,-0.07414974946,-0.07521555623,23,23,-0.05151498772,-0.05085727054,-0.05171976441,22,22,-0.03887018286,-0.03737051334,-0.03811945788,21,21,-0.03390653995,-0.03271967589,-0.03353679292,20,20,-0.004749911107,-0.005569648622,-0.005719345954,19,19,0.03064744824,0.02366918174,0.03026481931,0.02329247891,0.03028693695,0.02349579182,-0.1601;-0.0752;-0.0515;-0.0389;-0.0339;-0.0047,0.1174980229,t6-50,ok,-0.6383080095,-0.6417480628,-0.6383080095,"{""q20"": [20, 50], ""qA"": [19, 49], ""qB"": [20, 50]}",ok
LR_iid,1,top,all,2,50,50,True,49,-0.1723498816,-0.1665687687,-0.1683220396,48,48,-0.07888534595,-0.07542805003,-0.07704158817,47,47,-0.05243773026,-0.05040949778,-0.05190889823,46,46,-0.03486352257,-0.03451917721,-0.03584455344,45,45,-0.02261766344,-0.0236239579,-0.02476034206,44,44,-0.01516051129,-0.01273250252,-0.01346884065,43,43,0.03350845999,0.02644761569,0.03306108322,0.02501855225,0.03307388072,0.02513268994,-0.1723;-0.0789;-0.0524;-0.0349;-0.0226;-0.0152,0.1174980229,t6-50,ok,-0.6383080095,-0.6417480628,-0.6383080095,"{""q20"": [20, 50], ""qA"": [19, 49], ""qB"": [20, 50]}",ok
LR_iid,1,mid1,early,5,14,14,True,10,-0.09860703646,-0.09619217372,-0.09836268875,9,9,-0.02463696282,-0.02367191841,-0.02469667901,8,8,-0.01975041682,-0.01874683647,-0.01999465867,7,7,-0.02301899651,-0.0213180797,-0.0233229411,6,6,-0.01991302609,-0.01789658256,-0.01990771887,5,5,-0.01534326373,-0.01382597533,-0.01584845951,4,4,0.03454176381,0.00488654601,0.03379758669,0.004925081939,0.03448199471,0.004702020334,-0.0986;-0.0246;-0.0198;-0.0230;-0.0199;-0.0153,0.3627985167,t6-50,ok,-0.4898217874,-0.4776575914,-0.4898217874,"{""q20"": [20, 50], ""qA"": [19, 49], ""qB"": [20, 50]}",ok
LR_iid,1,mid1,late,26,50,50,True,25,-0.1005366551,-0.1001643211,-0.1008978567,24,24,-0.03264533263,-0.03198590657,-0.03243342344,23,23,-0.02090115962,-0.02078967645,-0.02114916427,22,22,-0.02067764024,-0.02033192178,-0.02078243772,21,21,-0.01232460006,-0.01206534251,-0.01236555344,20,20,-0.0169225198,-0.01634004195,-0.01677905391,19,19,0.02807357473,0.01174417301,0.02849109219,0.01119623012,0.02859008706,0.01128425917,-0.1005;-0.0326;-0.0209;-0.0207;-0.0123;-0.0169,0.3627985167,t6-50,ok,-0.4898217874,-0.4776575914,-0.4898217874,"{""q20"": [20, 50], ""qA"": [19, 49], ""qB"": [20, 50]}",ok
LR_iid,1,mid1,all,2,50,50,True,49,-0.09826084925,-0.09771090472,-0.09874956044,48,48,-0.03108903812,-0.03087272618,-0.03150021938,47,47,-0.02225918055,-0.02186613026,-0.0224864205,46,46,-0.02089362229,-0.02008150915,-0.0208183158,45,45,-0.01584598909,-0.01449008466,-0.01512848285,44,44,-0.01771223227,-0.01663784723,-0.01749418736,43,43,0.02917097678,0.00882985757,0.02891579131,0.009006595917,0.02911777109,0.009013798874,-0.0983;-0.0311;-0.0223;-0.0209;-0.0158;-0.0177,0.3627985167,t6-50,ok,-0.4898217874,-0.4776575914,-0.4898217874,"{""q20"": [20, 50], ""qA"": [19, 49], ""qB"": [20, 50]}",ok
LR_iid,1,mid2,early,5,14,14,True,10,-0.09012698536,-0.08852700535,-0.09041011276,9,9,-0.02116007085,-0.0198394828,-0.02067461068,8,8,-0.009073710281,-0.00902166761,-0.009537012834,7,7,-0.004038862881,-0.004055671525,-0.004385934016,6,6,-0.01536445054,-0.01428299779,-0.01571936208,5,5,0.001233608546,0.001069997883,0.001206172865,4,4,0.02844027696,0.01208636057,0.02893485368,0.01081781519,0.02929895212,0.01113759785,-0.0901;-0.0212;-0.0091;-0.0040;-0.0154;+0.0012,0.6190302882,t6-50,ok,-0.1771795628,-0.1742186242,-0.1771795628,"{""q20"": [20, 50], ""qA"": [19, 49], ""qB"": [20, 50]}",ok
LR_iid,1,mid2,late,26,50,50,True,25,-0.0846106366,-0.08409415541,-0.08458030318,24,24,-0.0180555648,-0.01791581042,-0.01812215348,23,23,-0.007561526531,-0.007489019203,-0.007591452615,22,22,-0.007112030773,-0.007069288211,-0.007180317027,21,21,-0.006348256616,-0.006405501455,-0.006512992304,20,20,-0.004184099306,-0.004144130993,-0.004217372272,19,19,0.02803051676,0.01049403827,0.02787577689,0.01042679122,0.02796372442,0.01053070086,-0.0846;-0.0181;-0.0076;-0.0071;-0.0063;-0.0042,0.6190302882,t6-50,ok,-0.1771795628,-0.1742186242,-0.1771795628,"{""q20"": [20, 50], ""qA"": [19, 49], ""qB"": [20, 50]}",ok
LR_iid,1,mid2,all,2,50,50,True,49,-0.08495583189,-0.08381325853,-0.08454256142,48,48,-0.01820797074,-0.01787505476,-0.01817902456,47,47,-0.008716495895,-0.008417635966,-0.008617188003,46,46,-0.007016722474,-0.007035992848,-0.007248353002,45,45,-0.006655282369,-0.00643958708,-0.006674595268,44,44,-0.0046545174,-0.004565461752,-0.004760110334,43,43,0.02862819315,0.00949147485,0.02824039248,0.009457418798,0.02840085015,0.009561836561,-0.0850;-0.0182;-0.0087;-0.0070;-0.0067;-0.0047,0.6190302882,t6-50,ok,-0.1771795628,-0.1742186242,-0.1771795628,"{""q20"": [20, 50], ""qA"": [19, 49], ""qB"": [20, 50]}",ok
LR_iid,1,low,early,5,14,14,True,10,-0.06012969269,-0.05860092483,-0.05970524093,9,9,-0.004898967649,-0.005218193304,-0.005410689389,8,8,-0.003683594241,-0.003536464284,-0.003705828153,7,7,0.0004129673649,-1.725194365e-05,-1.841969875e-05,6,6,-0.005087723321,-0.00485848934,-0.005241935518,5,5,-0.004088860581,-0.003710399602,-0.004105982111,4,4,0.02700767582,0.001215373408,0.02585050125,0.00168172902,0.02629484515,0.001704861237,-0.0601;-0.0049;-0.0037;+0.0004;-0.0051;-0.0041,0.8020026492,t6-50,ok,-0.0313640739,-0.03686655333,-0.0313640739,"{""q20"": [20, 50], ""qA"": [19, 49], ""qB"": [20, 50]}",ok
LR_iid,1,low,late,26,50,50,True,25,-0.06646702528,-0.0661526407,-0.06645937492,24,24,-0.01214218021,-0.01198342517,-0.01211032281,23,23,-0.004565242267,-0.004681536283,-0.004737486638,22,22,-0.003747763132,-0.003685060544,-0.003731428768,21,21,0.0008190150674,0.0007732057212,0.0007829710576,20,20,-0.005399004903,-0.005401524091,-0.005470856664,19,19,0.02337395356,0.007576937941,0.02343366332,0.007301888889,0.02348810797,0.007372836169,-0.0665;-0.0121;-0.0046;-0.0037;+0.0008;-0.0054,0.8020026492,t6-50,ok,-0.0313640739,-0.03686655333,-0.0313640739,"{""q20"": [20, 50], ""qA"": [19, 49], ""qB"": [20, 50]}",ok
LR_iid,1,low,all,2,50,50,True,49,-0.06306009737,-0.06304270112,-0.06351622951,48,48,-0.009353029778,-0.009680917448,-0.009828883355,47,47,-0.00400466045,-0.004127828069,-0.004216263213,46,46,-0.003330688916,-0.003418701232,-0.003511344073,45,45,-0.0007985920535,-0.0006148840896,-0.0006349020077,44,44,-0.004001623742,-0.004024687634,-0.004175960171,43,43,0.02417934913,0.005348369329,0.02390434715,0.005553089379,0.024037363,0.005612620142,-0.0631;-0.0094;-0.0040;-0.0033;-0.0008;-0.0040,0.8020026492,t6-50,ok,-0.0313640739,-0.03686655333,-0.0313640739,"{""q20"": [20, 50], ""qA"": [19, 49], ""qB"": [20, 50]}",ok
LR_iid,1,mu,early,5,14,14,True,10,0.1468021622,0.1363264212,0.1363838264,9,9,0.1956685914,0.1815905686,0.1846580426,8,8,0.1724768011,0.1670195695,0.1757602544,7,7,0.2250252075,0.2137085875,0.228455961,6,6,0.1758938663,0.16525408,0.1832642082,5,5,0.1033516508,0.09552622302,0.1055212703,4,4,0.03602910979,-0.02319179033,0.02991757322,-0.01457099905,0.02858600219,-0.008897788169,+0.1468;+0.1957;+0.1725;+0.2250;+0.1759;+0.1034,8.821944201,t6-50,ok,1.38067863,1.398163801,1.38067863,"{""q20"": [20, 50], ""qA"": [19, 49], ""qB"": [20, 50]}",ok
LR_iid,1,mu,late,26,50,50,True,25,0.1044838257,0.1073064051,0.108186767,24,24,0.1666121485,0.1627777375,0.16491554,23,23,0.1866477426,0.184472847,0.1863442958,22,22,0.1599779264,0.1623245452,0.1644345413,21,21,0.1876716998,0.1864551277,0.18783459,20,20,0.1921176668,0.1880750338,0.1907024689,19,19,0.02104636437,0.02003559408,0.01688811147,0.02169510944,0.01765000857,0.02142875585,+0.1045;+0.1666;+0.1866;+0.1600;+0.1877;+0.1921,8.821944201,t6-50,ok,1.38067863,1.398163801,1.38067863,"{""q20"": [20, 50], ""qA"": [19, 49], ""qB"": [20, 50]}",ok
LR_iid,1,mu,all,2,50,50,True,49,0.1361277805,0.1318829068,0.1324601041,48,48,0.1928556281,0.1851893326,0.1873728303,47,47,0.1923609405,0.190537855,0.1935762003,46,46,0.1936403046,0.1869974969,0.1901375158,45,45,0.1723934692,0.1684416119,0.1720752271,44,44,0.1978096176,0.1918623741,0.1971191262,43,43,0.02861126764,-0.0004946876704,0.02397895173,0.005348522404,0.02435467814,0.006203369933,+0.1361;+0.1929;+0.1924;+0.1936;+0.1724;+0.1978,8.821944201,t6-50,ok,1.38067863,1.398163801,1.38067863,"{""q20"": [20, 50], ""qA"": [19, 49], ""qB"": [20, 50]}",ok
LR_iid,1,comp,early,5,14,14,True,10,-0.01279662521,-0.01280592671,-0.01294710864,9,9,-0.00274663456,-0.002608908415,-0.002661977508,8,8,-0.001684880882,-0.001542665908,-0.001577957858,7,7,-0.003693895795,-0.003640910983,-0.003653448622,6,6,0.0002725800802,-3.533574167e-05,-3.426715534e-05,5,5,0.0009797208094,0.0009344321176,0.0009393757491,4,4,0.004494118488,0.001061753678,0.004565387895,0.001066242508,0.00460055574,0.001084019649,-0.0128;-0.0027;-0.0017;-0.0037;+0.0003;+0.0010,0.9466124021,t6-50,ok,-0.004111479281,-0.005539760946,-0.004111479281,"{""q20"": [20, 50], ""qA"": [19, 49], ""qB"": [20, 50]}",ok
LR_iid,1,comp,late,26,50,50,True,25,-0.01740488634,-0.01702134542,-0.01706199731,24,24,-0.003775792355,-0.003918169714,-0.003950562455,23,23,-0.001282919382,-0.00127833303,-0.001282763127,22,22,-0.00118466989,-0.001178551176,-0.00118738258,21,21,-8.245457458e-05,-0.000174573309,-0.0001755245734,20,20,-0.001357229847,-0.00131411655,-0.001299635268,19,19,0.005568110507,0.002492872973,0.005231669509,0.002639836684,0.005221817764,0.002667799328,-0.0174;-0.0038;-0.0013;-0.0012;-0.0001;-0.0014,0.9466124021,t6-50,ok,-0.004111479281,-0.005539760946,-0.004111479281,"{""q20"": [20, 50], ""qA"": [19, 49], ""qB"": [20, 50]}",ok
LR_iid,1,comp,all,2,50,50,True,49,-0.0138895747,-0.0136119256,-0.01359744847,48,48,-0.002965594821,-0.002997571811,-0.00299578598,47,47,-0.00144622952,-0.001415639713,-0.001411112335,46,46,-0.001304056191,-0.001315241559,-0.001312752712,45,45,-0.0004327720604,-0.0005404986799,-0.0005385232138,44,44,-0.0007840570372,-0.0007786525857,-0.0007742462717,43,43,0.004702307292,0.0015193653,0.004516210845,0.001581932098,0.004508494423,0.001584673645,-0.0139;-0.0030;-0.0014;-0.0013;-0.0004;-0.0008,0.9466124021,t6-50,ok,-0.004111479281,-0.005539760946,-0.004111479281,"{""q20"": [20, 50], ""qA"": [19, 49], ""qB"": [20, 50]}",ok
LR_iid,1,all,early,5,14,14,True,10,-0.1041226879,-0.1020084012,-0.1042518125,9,9,-0.03164417487,-0.03006111936,-0.03136876752,8,8,-0.02140277507,-0.02073250385,-0.02205374907,7,7,-0.01276164286,-0.01188152807,-0.01294260103,6,6,-0.01771425287,-0.01629956582,-0.01809086355,5,5,-0.01185055659,-0.01055858934,-0.01203182287,4,4,0.0311185566,0.01024139981,0.03130933314,0.009328615512,0.03178401324,0.009315018449,-0.1041;-0.0316;-0.0214;-0.0128;-0.0177;-0.0119,0.4301737997,t6-50,ok,-0.3252893134,-0.3198605394,-0.3252893134,"{""q20"": [20, 50], ""qA"": [19, 49], ""qB"": [20, 50]}",ok
LR_iid,1,all,late,26,50,50,True,25,-0.1029965045,-0.1022806596,-0.1029815604,24,24,-0.03356552583,-0.03311199235,-0.03354583458,23,23,-0.0206657169,-0.0205151781,-0.02083993977,22,22,-0.01833288849,-0.01802878981,-0.01837708184,21,21,-0.01312777678,-0.01285197443,-0.01313123027,20,20,-0.01055704209,-0.01036534872,-0.01060634884,19,19,0.02826558486,0.01289980893,0.02828592652,0.01259681425,0.02836491553,0.0127058948,-0.1030;-0.0336;-0.0207;-0.0183;-0.0131;-0.0106,0.4301737997,t6-50,ok,-0.3252893134,-0.3198605394,-0.3252893134,"{""q20"": [20, 50], ""qA"": [19, 49], ""qB"": [20, 50]}",ok
LR_iid,1,all,all,2,50,50,True,49,-0.1029220368,-0.1017039229,-0.1027031999,48,48,-0.03280133505,-0.03234042305,-0.03295959007,47,47,-0.021444934,-0.02100125784,-0.02156195643,46,46,-0.01762802857,-0.01728328162,-0.01787675139,45,45,-0.01317001454,-0.01259565932,-0.01311972669,44,44,-0.01239047199,-0.0116025928,-0.01216905732,43,43,0.02938215035,0.01135640105,0.02901216731,0.01133916522,0.02917298807,0.01139763364,-0.1029;-0.0328;-0.0214;-0.0176;-0.0132;-0.0124,0.4301737997,t6-50,ok,-0.3252893134,-0.3198605394,-0.3252893134,"{""q20"": [20, 50], ""qA"": [19, 49], ""qB"": [20, 50]}",ok
LR_abab,1,top,early,5,14,14,True,10,-0.7198383525,-0.7141692873,-0.719899524,9,9,0.5305938576,0.5233156913,0.5304812882,8,8,-0.5454414618,-0.5355706082,-0.544895153,7,7,0.5341605055,0.5277802556,0.533568752,6,6,-0.5167395899,-0.5141085061,-0.5161615558,5,5,0.4898186251,0.4810268411,0.4890113338,4,4,1.163233765,-1.076035319,1.148185639,-1.0588863,1.162878627,-1.075376441,-0.7198;+0.5306;-0.5454;+0.5342;-0.5167;+0.4898,0.0577619772,t6-50,ok,-0.06799938152,-0.02124731255,-0.06799938152,"{""q20"": [20, 50], ""qA"": [19, 49], ""qB"": [20, 50]}",ok
