arm,seed,t,band,steps,hit99,hit999,stop_step,tc,tc_cum_check,N,V,sigma_med,H,sigma_med_band,memo_acc,online_acc,status
LR_abab_stop,4,47,mu,800,300,300,800,45100,45100,1.494085726,0,28.65269028,1.064081906,0,1,0.923515625,ok
LR_abab_stop,4,47,comp,800,300,300,800,45100,45100,25.48729558,0,28.65269028,1.064081906,0,1,0.923515625,ok
LR_abab_stop,4,47,all,800,300,300,800,45100,45100,9089.533828,87358.64094,28.65269028,1.064081906,,1,0.923515625,ok
LR_abab_stop,4,48,top,800,200,300,800,45900,45900,314.156364,52740.23993,28.35937521,1.104591845,20.62326619,1,0.929140625,ok
LR_abab_stop,4,48,mid1,800,200,300,800,45900,45900,3400.200056,32159.93897,28.35937521,1.104591845,17.833128,1,0.929140625,ok
LR_abab_stop,4,48,mid2,800,200,300,800,45900,45900,4298.44499,3848.550501,28.35937521,1.104591845,6.145846735,1,0.929140625,ok
LR_abab_stop,4,48,low,800,200,300,800,45900,45900,1186.883089,88.52951835,28.35937521,1.104591845,0.9416299159,1,0.929140625,ok
LR_abab_stop,4,48,mu,800,200,300,800,45900,45900,1.530966649,0,28.35937521,1.104591845,0,1,0.929140625,ok
LR_abab_stop,4,48,comp,800,200,300,800,45900,45900,25.55841027,0,28.35937521,1.104591845,0,1,0.929140625,ok
LR_abab_stop,4,48,all,800,200,300,800,45900,45900,9226.773876,88837.25892,28.35937521,1.104591845,,1,0.929140625,ok
LR_abab_stop,4,49,top,800,300,300,800,46700,46700,310.6516952,51575.77565,27.90302617,1.131851023,19.61748199,1,0.927109375,ok
LR_abab_stop,4,49,mid1,800,300,300,800,46700,46700,3444.147783,32555.8923,27.90302617,1.131851023,17.92656068,1,0.927109375,ok
LR_abab_stop,4,49,mid2,800,300,300,800,46700,46700,4366.488255,3901.747545,27.90302617,1.131851023,6.216261685,1,0.927109375,ok
LR_abab_stop,4,49,low,800,300,300,800,46700,46700,1209.422385,90.11349908,27.90302617,1.131851023,0.9504401027,1,0.927109375,ok
LR_abab_stop,4,49,mu,800,300,300,800,46700,46700,1.589603174,0,27.90302617,1.131851023,0,1,0.927109375,ok
LR_abab_stop,4,49,comp,800,300,300,800,46700,46700,25.6564181,0,27.90302617,1.131851023,0,1,0.927109375,ok
LR_abab_stop,4,49,all,800,300,300,800,46700,46700,9357.956139,88123.52899,27.90302617,1.131851023,,1,0.927109375,ok
LR_abab_stop,4,50,top,900,300,400,900,47600,47600,322.3115132,55730.04018,28.52819236,1.140378043,20.7687691,1,0.9305555556,ok
LR_abab_stop,4,50,mid1,900,300,400,900,47600,47600,3489.386384,33009.40686,28.52819236,1.140378043,17.96886696,1,0.9305555556,ok
LR_abab_stop,4,50,mid2,900,300,400,900,47600,47600,4453.844452,3979.143925,28.52819236,1.140378043,6.249112701,1,0.9305555556,ok
LR_abab_stop,4,50,low,900,300,400,900,47600,47600,1234.905147,91.96099535,28.52819236,1.140378043,0.9639908364,1,0.9305555556,ok
LR_abab_stop,4,50,mu,900,300,400,900,47600,47600,1.630943956,0,28.52819236,1.140378043,0,1,0.9305555556,ok
LR_abab_stop,4,50,comp,900,300,400,900,47600,47600,25.75632086,0,28.52819236,1.140378043,0,1,0.9305555556,ok
LR_abab_stop,4,50,all,900,300,400,900,47600,47600,9527.834761,92810.55195,28.52819236,1.140378043,,1,0.9305555556,ok
LR_iid_stop,4,1,top,2200,1500,1700,2200,2200,2200,76.70549928,10984.18353,11.52540797,1.102449974,9.775124422,1,0.78,ok
LR_iid_stop,4,1,mid1,2200,1500,1700,2200,2200,2200,293.990661,3457.004579,11.52540797,1.102449974,5.79834074,1,0.78,ok
LR_iid_stop,4,1,mid2,2200,1500,1700,2200,2200,2200,203.8283234,199.8711584,11.52540797,1.102449974,1.403839525,1,0.78,ok
LR_iid_stop,4,1,low,2200,1500,1700,2200,2200,2200,47.69405407,3.338160124,11.52540797,1.102449974,0.1812761597,1,0.78,ok
LR_iid_stop,4,1,mu,2200,1500,1700,2200,2200,2200,0.01724202612,0,11.52540797,1.102449974,0,1,0.78,ok
LR_iid_stop,4,1,comp,2200,1500,1700,2200,2200,2200,20.51597441,0,11.52540797,1.102449974,0,1,0.78,ok
LR_iid_stop,4,1,all,2200,1500,1700,2200,2200,2200,642.7517542,14644.39743,11.52540797,1.102449974,,1,0.78,ok
LR_iid_stop,4,2,top,2800,1800,2300,2800,5000,5000,170.7545436,28022.23485,18.29680123,1.121745582,15.5697721,0.9225000143,0.79953125,ok
LR_iid_stop,4,2,mid1,2800,1800,2300,2800,5000,5000,774.8633055,9013.802271,18.29680123,1.121745582,9.289699855,0.9225000143,0.79953125,ok
LR_iid_stop,4,2,mid2,2800,1800,2300,2800,5000,5000,519.4371442,508.9832246,18.29680123,1.121745582,2.231987042,0.9225000143,0.79953125,ok
LR_iid_stop,4,2,low,2800,1800,2300,2800,5000,5000,107.8083589,7.985755026,18.29680123,1.121745582,0.2798287463,0.9225000143,0.79953125,ok
LR_iid_stop,4,2,mu,2800,1800,2300,2800,5000,5000,0.04312282429,0,18.29680123,1.121745582,0,0.9225000143,0.79953125,ok
LR_iid_stop,4,2,comp,2800,1800,2300,2800,5000,5000,20.98480251,0,18.29680123,1.121745582,0,0.9225000143,0.79953125,ok
LR_iid_stop,4,2,all,2800,1800,2300,2800,5000,5000,1593.891278,37553.0061,18.29680123,1.121745582,,0.9225000143,0.79953125,ok
LR_iid_stop,4,3,top,2500,1700,2000,2500,7500,7500,205.5603793,31801.77459,20.11232592,1.112437089,16.94077913,1,0.75045,ok
LR_iid_stop,4,3,mid1,2500,1700,2000,2500,7500,7500,1039.323219,12493.83738,20.11232592,1.112437089,10.9404429,1,0.75045,ok
LR_iid_stop,4,3,mid2,2500,1700,2000,2500,7500,7500,708.9266663,691.859083,20.11232592,1.112437089,2.604374414,1,0.75045,ok
LR_iid_stop,4,3,low,2500,1700,2000,2500,7500,7500,149.5395029,11.23817891,20.11232592,1.112437089,0.3309796224,1,0.75045,ok
LR_iid_stop,4,3,mu,2500,1700,2000,2500,7500,7500,0.06077712743,0,20.11232592,1.112437089,0,1,0.75045,ok
LR_iid_stop,4,3,comp,2500,1700,2000,2500,7500,7500,21.22940222,0,20.11232592,1.112437089,0,1,0.75045,ok
LR_iid_stop,4,3,all,2500,1700,2000,2500,7500,7500,2124.639947,44998.70923,20.11232592,1.112437089,,1,0.75045,ok
LR_iid_stop,4,4,top,2200,1500,1700,2200,9700,9700,225.2125154,33968.27947,21.9711882,1.034475725,17.92411884,1,0.7770454545,ok
LR_iid_stop,4,4,mid1,2200,1500,1700,2200,9700,9700,1277.11908,15076.09112,21.9711882,1.034475725,11.93900574,1,0.7770454545,ok
LR_iid_stop,4,4,mid2,2200,1500,1700,2200,9700,9700,907.6212061,878.5852002,21.9711882,1.034475725,2.981856938,1,0.7770454545,ok
LR_iid_stop,4,4,low,2200,1500,1700,2200,9700,9700,192.581939,14.61269356,21.9711882,1.034475725,0.3798033324,1,0.7770454545,ok
LR_iid_stop,4,4,mu,2200,1500,1700,2200,9700,9700,0.09192563591,0,21.9711882,1.034475725,0,1,0.7770454545,ok
LR_iid_stop,4,4,comp,2200,1500,1700,2200,9700,9700,21.62328816,0,21.9711882,1.034475725,0,1,0.7770454545,ok
LR_iid_stop,4,4,all,2200,1500,1700,2200,9700,9700,2624.249954,49937.56848,21.9711882,1.034475725,,1,0.7770454545,ok
LR_iid_stop,4,5,top,2800,1800,2300,2800,12500,12500,262.8898664,41257.57196,24.00160995,1.04693238,19.37153006,1,0.8024553571,ok
LR_iid_stop,4,5,mid1,2800,1800,2300,2800,12500,12500,1588.92396,17881.64902,24.00160995,1.04693238,13.29504178,1,0.8024553571,ok
LR_iid_stop,4,5,mid2,2800,1800,2300,2800,12500,12500,1188.664238,1152.777237,24.00160995,1.04693238,3.380005469,1,0.8024553571,ok
LR_iid_stop,4,5,low,2800,1800,2300,2800,12500,12500,254.0285051,19.3975739,24.00160995,1.04693238,0.4378394403,1,0.8024553571,ok
LR_iid_stop,4,5,mu,2800,1800,2300,2800,12500,12500,0.151583975,0,24.00160995,1.04693238,0,1,0.8024553571,ok
LR_iid_stop,4,5,comp,2800,1800,2300,2800,12500,12500,22.18032076,0,24.00160995,1.04693238,0,1,0.8024553571,ok
LR_iid_stop,4,5,all,2800,1800,2300,2800,12500,12500,3316.838475,60311.3958,24.00160995,1.04693238,,1,0.8024553571,ok
LR_iid_stop,4,6,top,2400,1700,1900,2400,14900,14900,274.8779163,39864.06304,23.46110203,1.112500423,18.88893294,1,0.7772916667,ok
LR_iid_stop,4,6,mid1,2400,1700,1900,2400,14900,14900,1783.806095,20035.73909,23.46110203,1.112500423,14.19681156,1,0.7772916667,ok
LR_iid_stop,4,6,mid2,2400,1700,1900,2400,14900,14900,1363.221968,1312.018709,23.46110203,1.112500423,3.631980603,1,0.7772916667,ok
LR_iid_stop,4,6,low,2400,1700,1900,2400,14900,14900,297.7720751,22.79548177,23.46110203,1.112500423,0.4765425993,1,0.7772916667,ok
LR_iid_stop,4,6,mu,2400,1700,1900,2400,14900,14900,0.2131274507,0,23.46110203,1.112500423,0,1,0.7772916667,ok
LR_iid_stop,4,6,comp,2400,1700,1900,2400,14900,14900,22.64262608,0,23.46110203,1.112500423,0,1,0.7772916667,ok
LR_iid_stop,4,6,all,2400,1700,1900,2400,14900,14900,3742.533807,61234.61632,23.46110203,1.112500423,,1,0.7772916667,ok
LR_iid_stop,4,7,top,2300,1600,1800,2300,17200,17200,302.4878619,46741.42493,26.22264892,1.033764019,20.84976292,0.9258333445,0.7567934783,ok
LR_iid_stop,4,7,mid1,2300,1600,1800,2300,17200,17200,2075.847298,22753.65171,26.22264892,1.033764019,15.12293073,0.9258333445,0.7567934783,ok
LR_iid_stop,4,7,mid2,2300,1600,1800,2300,17200,17200,1622.72948,1561.650454,26.22264892,1.033764019,3.963039592,0.9258333445,0.7567934783,ok
LR_iid_stop,4,7,low,2300,1600,1800,2300,17200,17200,359.6900885,27.71072658,26.22264892,1.033764019,0.5286037835,0.9258333445,0.7567934783,ok
LR_iid_stop,4,7,mu,2300,1600,1800,2300,17200,17200,0.3028120124,0,26.22264892,1.033764019,0,0.9258333445,0.7567934783,ok
LR_iid_stop,4,7,comp,2300,1600,1800,2300,17200,17200,23.18714929,0,26.22264892,1.033764019,0,0.9258333445,0.7567934783,ok
LR_iid_stop,4,7,all,2300,1600,1800,2300,17200,17200,4384.244689,71084.43782,26.22264892,1.033764019,,0.9258333445,0.7567934783,ok
LR_iid_stop,4,8,top,2600,1600,2100,2600,19800,19800,309.1416089,46189.46767,25.96006262,1.076721158,20.61977967,1,0.7896153846,ok
LR_iid_stop,4,8,mid1,2600,1600,2100,2600,19800,19800,2250.721691,24616.24191,25.96006262,1.076721158,15.54558925,1,0.7896153846,ok
LR_iid_stop,4,8,mid2,2600,1600,2100,2600,19800,19800,1800.905339,1726.164263,25.96006262,1.076721158,4.14386254,1,0.7896153846,ok
LR_iid_stop,4,8,low,2600,1600,2100,2600,19800,19800,404.4883345,31.04078427,25.96006262,1.076721158,0.5498784907,1,0.7896153846,ok
LR_iid_stop,4,8,mu,2600,1600,2100,2600,19800,19800,0.388210051,0,25.96006262,1.076721158,0,1,0.7896153846,ok
LR_iid_stop,4,8,comp,2600,1600,2100,2600,19800,19800,23.48542827,0,25.96006262,1.076721158,0,1,0.7896153846,ok
LR_iid_stop,4,8,all,2600,1600,2100,2600,19800,19800,4789.130612,72562.91463,25.96006262,1.076721158,,1,0.7896153846,ok
LR_iid_stop,4,9,top,2300,1700,1800,2300,22100,22100,350.5975353,51333.64732,26.96486753,1.093939171,21.26633906,1,0.7744565217,ok
LR_iid_stop,4,9,mid1,2300,1700,1800,2300,22100,22100,2412.61293,26266.48686,26.96486753,1.093939171,15.90762003,1,0.7744565217,ok
LR_iid_stop,4,9,mid2,2300,1700,1800,2300,22100,22100,1983.795072,1906.276458,26.96486753,1.093939171,4.391262974,1,0.7744565217,ok
LR_iid_stop,4,9,low,2300,1700,1800,2300,22100,22100,446.8151303,34.35290531,26.96486753,1.093939171,0.5853034687,1,0.7744565217,ok
LR_iid_stop,4,9,mu,2300,1700,1800,2300,22100,22100,0.4670704376,0,26.96486753,1.093939171,0,1,0.7744565217,ok
LR_iid_stop,4,9,comp,2300,1700,1800,2300,22100,22100,23.97267393,0,26.96486753,1.093939171,0,1,0.7744565217,ok
LR_iid_stop,4,9,all,2300,1700,1800,2300,22100,22100,5218.260411,79540.76355,26.96486753,1.093939171,,1,0.7744565217,ok
LR_iid_stop,4,10,top,2400,1900,1900,2400,24500,24500,397.2169125,56310.71576,28.20416076,1.083126392,22.23031117,1,0.7833854167,ok
LR_iid_stop,4,10,mid1,2400,1900,1900,2400,24500,24500,2628.093108,27741.06975,28.20416076,1.083126392,16.64106067,1,0.7833854167,ok
LR_iid_stop,4,10,mid2,2400,1900,1900,2400,24500,24500,2166.184523,2070.649356,28.20416076,1.083126392,4.54946539,1,0.7833854167,ok
LR_iid_stop,4,10,low,2400,1900,1900,2400,24500,24500,489.5805876,37.52761864,28.20416076,1.083126392,0.6128560269,1,0.7833854167,ok
LR_iid_stop,4,10,mu,2400,1900,1900,2400,24500,24500,0.5626194674,0,28.20416076,1.083126392,0,1,0.7833854167,ok
LR_iid_stop,4,10,comp,2400,1900,1900,2400,24500,24500,24.36831499,0,28.20416076,1.083126392,0,1,0.7833854167,ok
LR_iid_stop,4,10,all,2400,1900,1900,2400,24500,24500,5706.006066,86159.96248,28.20416076,1.083126392,,1,0.7833854167,ok
LR_iid_stop,4,11,top,2300,1600,1800,2300,26800,26800,391.7928481,54226.9887,28.63283765,1.053833535,22.31902682,1,0.7676630435,ok
LR_iid_stop,4,11,mid1,2300,1600,1800,2300,26800,26800,2811.85463,29881.60665,28.63283765,1.053833535,17.00658568,1,0.7676630435,ok
LR_iid_stop,4,11,mid2,2300,1600,1800,2300,26800,26800,2357.443015,2248.070185,28.63283765,1.053833535,4.768915639,1,0.7676630435,ok
LR_iid_stop,4,11,low,2300,1600,1800,2300,26800,26800,532.5745912,40.75889853,28.63283765,1.053833535,0.6377911649,1,0.7676630435,ok
LR_iid_stop,4,11,mu,2300,1600,1800,2300,26800,26800,0.64606396,0,28.63283765,1.053833535,0,1,0.7676630435,ok
LR_iid_stop,4,11,comp,2300,1600,1800,2300,26800,26800,24.83031256,0,28.63283765,1.053833535,0,1,0.7676630435,ok
LR_iid_stop,4,11,all,2300,1600,1800,2300,26800,26800,6119.141461,86397.42444,28.63283765,1.053833535,,1,0.7676630435,ok
LR_iid_stop,4,12,top,2400,1800,1900,2400,29200,29200,425.6221495,59017.23788,29.41734535,1.072809479,22.6540842,1,0.772890625,ok
LR_iid_stop,4,12,mid1,2400,1800,1900,2400,29200,29200,3001.140132,31332.10523,29.41734535,1.072809479,17.43181322,1,0.772890625,ok
LR_iid_stop,4,12,mid2,2400,1800,1900,2400,29200,29200,2578.465897,2445.392802,29.41734535,1.072809479,4.966964555,1,0.772890625,ok
LR_iid_stop,4,12,low,2400,1800,1900,2400,29200,29200,576.8906715,44.07301873,29.41734535,1.072809479,0.6588563501,1,0.772890625,ok
LR_iid_stop,4,12,mu,2400,1800,1900,2400,29200,29200,0.7551032591,0,29.41734535,1.072809479,0,1,0.772890625,ok
LR_iid_stop,4,12,comp,2400,1800,1900,2400,29200,29200,25.32420272,0,29.41734535,1.072809479,0,1,0.772890625,ok
LR_iid_stop,4,12,all,2400,1800,1900,2400,29200,29200,6608.198156,92838.80894,29.41734535,1.072809479,,1,0.772890625,ok
LR_iid_stop,4,13,top,2300,1500,1800,2300,31500,31500,446.1461163,63535.63734,30.23567725,1.085740313,23.98456047,1,0.7671195652,ok
LR_iid_stop,4,13,mid1,2300,1500,1800,2300,31500,31500,3167.852801,33077.69034,30.23567725,1.085740313,18.02147073,1,0.7671195652,ok
LR_iid_stop,4,13,mid2,2300,1500,1800,2300,31500,31500,2753.842561,2597.236579,30.23567725,1.085740313,5.117504018,1,0.7671195652,ok
LR_iid_stop,4,13,low,2300,1500,1800,2300,31500,31500,619.7229581,47.40028609,30.23567725,1.085740313,0.6846272358,1,0.7671195652,ok
LR_iid_stop,4,13,mu,2300,1500,1800,2300,31500,31500,0.8781422618,0,30.23567725,1.085740313,0,1,0.7671195652,ok
LR_iid_stop,4,13,comp,2300,1500,1800,2300,31500,31500,25.79949751,0,30.23567725,1.085740313,0,1,0.7671195652,ok
LR_iid_stop,4,13,all,2300,1500,1800,2300,31500,31500,7014.242076,99257.96455,30.23567725,1.085740313,,1,0.7671195652,ok
LR_iid_stop,4,14,top,2400,1500,1900,2400,33900,33900,447.8345014,65930.70955,32.1061915,1.019285878,24.94616222,1,0.7891927083,ok
LR_iid_stop,4,14,mid1,2400,1500,1900,2400,33900,33900,3404.679988,36292.95765,32.1061915,1.019285878,18.92902945,1,0.7891927083,ok
LR_iid_stop,4,14,mid2,2400,1500,1900,2400,33900,33900,2965.953012,2794.275193,32.1061915,1.019285878,5.238550039,1,0.7891927083,ok
LR_iid_stop,4,14,low,2400,1500,1900,2400,33900,33900,663.0594498,50.81373423,32.1061915,1.019285878,0.7135347049,1,0.7891927083,ok
LR_iid_stop,4,14,mu,2400,1500,1900,2400,33900,33900,0.9918030391,0,32.1061915,1.019285878,0,1,0.7891927083,ok
LR_iid_stop,4,14,comp,2400,1500,1900,2400,33900,33900,26.26781682,0,32.1061915,1.019285878,0,1,0.7891927083,ok
LR_iid_stop,4,14,all,2400,1500,1900,2400,33900,33900,7508.78657,105068.7561,32.1061915,1.019285878,,1,0.7891927083,ok
LR_iid_stop,4,15,top,2700,1700,2200,2700,36600,36600,474.3463229,69320.75341,32.83243828,1.025327518,25.56165384,1,0.7984953704,ok
LR_iid_stop,4,15,mid1,2700,1700,2200,2700,36600,36600,3620.808181,38153.75083,32.83243828,1.025327518,19.52901315,1,0.7984953704,ok
LR_iid_stop,4,15,mid2,2700,1700,2200,2700,36600,36600,3173.094346,2997.936835,32.83243828,1.025327518,5.466467962,1,0.7984953704,ok
LR_iid_stop,4,15,low,2700,1700,2200,2700,36600,36600,711.7571414,54.68724566,32.83243828,1.025327518,0.7401344998,1,0.7984953704,ok
LR_iid_stop,4,15,mu,2700,1700,2200,2700,36600,36600,1.120985166,0,32.83243828,1.025327518,0,1,0.7984953704,ok
LR_iid_stop,4,15,comp,2700,1700,2200,2700,36600,36600,26.79233448,0,32.83243828,1.025327518,0,1,0.7984953704,ok
LR_iid_stop,4,15,all,2700,1700,2200,2700,36600,36600,8007.919311,110527.1283,32.83243828,1.025327518,,1,0.7984953704,ok
LR_iid_stop,4,16,top,2500,1800,2000,2500,39100,39100,477.9101145,65298.73303,32.07739791,1.052343342,24.39697821,1,0.792975,ok
LR_iid_stop,4,16,mid1,2500,1800,2000,2500,39100,39100,3842.729091,39702.39854,32.07739791,1.052343342,19.63032387,1,0.792975,ok
LR_iid_stop,4,16,mid2,2500,1800,2000,2500,39100,39100,3404.690792,3222.558844,32.07739791,1.052343342,5.656122421,1,0.792975,ok
LR_iid_stop,4,16,low,2500,1800,2000,2500,39100,39100,757.0484964,58.17290293,32.07739791,1.052343342,0.7648264874,1,0.792975,ok
LR_iid_stop,4,16,mu,2500,1800,2000,2500,39100,39100,1.248856293,0,32.07739791,1.052343342,0,1,0.792975,ok
LR_iid_stop,4,16,comp,2500,1800,2000,2500,39100,39100,27.37912444,0,32.07739791,1.052343342,0,1,0.792975,ok
LR_iid_stop,4,16,all,2500,1800,2000,2500,39100,39100,8511.006474,108281.8633,32.07739791,1.052343342,,1,0.792975,ok
LR_iid_stop,4,17,top,2400,1600,1900,2400,41500,41500,515.2707187,69825.34403,33.39078672,1.024489474,25.90165205,1,0.7772916667,ok
LR_iid_stop,4,17,mid1,2400,1600,1900,2400,41500,41500,3984.23737,40959.84737,33.39078672,1.024489474,20.17582073,1,0.7772916667,ok
LR_iid_stop,4,17,mid2,2400,1600,1900,2400,41500,41500,3580.076632,3378.370825,33.39078672,1.024489474,5.795240861,1,0.7772916667,ok
LR_iid_stop,4,17,low,2400,1600,1900,2400,41500,41500,798.4972036,61.34225857,33.39078672,1.024489474,0.7897963874,1,0.7772916667,ok
LR_iid_stop,4,17,mu,2400,1600,1900,2400,41500,41500,1.434312244,0,33.39078672,1.024489474,0,1,0.7772916667,ok
LR_iid_stop,4,17,comp,2400,1600,1900,2400,41500,41500,27.88949433,0,33.39078672,1.024489474,0,1,0.7772916667,ok
LR_iid_stop,4,17,all,2400,1600,1900,2400,41500,41500,8907.40573,114224.9045,33.39078672,1.024489474,,1,0.7772916667,ok
LR_iid_stop,4,18,top,2400,1600,1900,2400,43900,43900,499.4786821,69006.14555,33.65483629,1.020194572,25.04347583,1,0.7812239583,ok
LR_iid_stop,4,18,mid1,2400,1600,1900,2400,43900,43900,4176.878827,42903.34875,33.65483629,1.020194572,20.55723065,1,0.7812239583,ok
LR_iid_stop,4,18,mid2,2400,1600,1900,2400,43900,43900,3783.495234,3577.773074,33.65483629,1.020194572,6.028646393,1,0.7812239583,ok
LR_iid_stop,4,18,low,2400,1600,1900,2400,43900,43900,842.8667139,64.86735412,33.65483629,1.020194572,0.8030440994,1,0.7812239583,ok
LR_iid_stop,4,18,mu,2400,1600,1900,2400,43900,43900,1.532529055,0,33.65483629,1.020194572,0,1,0.7812239583,ok
LR_iid_stop,4,18,comp,2400,1600,1900,2400,43900,43900,28.4022028,0,33.65483629,1.020194572,0,1,0.7812239583,ok
LR_iid_stop,4,18,all,2400,1600,1900,2400,43900,43900,9332.654188,115552.1347,33.65483629,1.020194572,,1,0.7812239583,ok
LR_iid_stop,4,19,top,2300,1500,1800,2300,46200,46200,508.3538977,75926.1061,34.98283217,1.02798432,26.75089286,0.9141666889,0.7577717391,ok
LR_iid_stop,4,19,mid1,2300,1500,1800,2300,46200,46200,4446.927676,46015.43866,34.98283217,1.02798432,21.08851348,0.9141666889,0.7577717391,ok
LR_iid_stop,4,19,mid2,2300,1500,1800,2300,46200,46200,4013.985826,3794.58919,34.98283217,1.02798432,6.183890191,0.9141666889,0.7577717391,ok
LR_iid_stop,4,19,low,2300,1500,1800,2300,46200,46200,891.0876328,68.43779246,34.98283217,1.02798432,0.8251136494,0.9141666889,0.7577717391,ok
LR_iid_stop,4,19,mu,2300,1500,1800,2300,46200,46200,1.681501057,0,34.98283217,1.02798432,0,0.9141666889,0.7577717391,ok
LR_iid_stop,4,19,comp,2300,1500,1800,2300,46200,46200,28.93290422,0,34.98283217,1.02798432,0,0.9141666889,0.7577717391,ok
LR_iid_stop,4,19,all,2300,1500,1800,2300,46200,46200,9890.969437,125804.5717,34.98283217,1.02798432,,0.9141666889,0.7577717391,ok
LR_iid_stop,4,20,top,2400,1800,1900,2400,48600,48600,524.688547,82013.19998,35.59624031,1.045384067,27.40756575,1,0.7585677083,ok
LR_iid_stop,4,20,mid1,2400,1800,1900,2400,48600,48600,4547.159071,46398.17801,35.59624031,1.045384067,21.10529215,1,0.7585677083,ok
LR_iid_stop,4,20,mid2,2400,1800,1900,2400,48600,48600,4207.232403,3976.302523,35.59624031,1.045384067,6.268396384,1,0.7585677083,ok
LR_iid_stop,4,20,low,2400,1800,1900,2400,48600,48600,937.342068,72.13217343,35.59624031,1.045384067,0.8415379393,1,0.7585677083,ok
LR_iid_stop,4,20,mu,2400,1800,1900,2400,48600,48600,1.845976749,0,35.59624031,1.045384067,0,1,0.7585677083,ok
LR_iid_stop,4,20,comp,2400,1800,1900,2400,48600,48600,29.22450916,0,35.59624031,1.045384067,0,1,0.7585677083,ok
LR_iid_stop,4,20,all,2400,1800,1900,2400,48600,48600,10247.49257,132459.8127,35.59624031,1.045384067,,1,0.7585677083,ok
LR_iid_stop,4,21,top,2400,1700,1900,2400,51000,51000,535.1791741,76622.76652,35.45182682,1.024011361,26.55925445,1,0.7806510417,ok
LR_iid_stop,4,21,mid1,2400,1700,1900,2400,51000,51000,4694.126747,47866.86381,35.45182682,1.024011361,21.64506941,1,0.7806510417,ok
LR_iid_stop,4,21,mid2,2400,1700,1900,2400,51000,51000,4366.803245,4135.866505,35.45182682,1.024011361,6.443738248,1,0.7806510417,ok
LR_iid_stop,4,21,low,2400,1700,1900,2400,51000,51000,979.2667561,75.53037526,35.45182682,1.024011361,0.8605461746,1,0.7806510417,ok
LR_iid_stop,4,21,mu,2400,1700,1900,2400,51000,51000,2.040546623,0,35.45182682,1.024011361,0,1,0.7806510417,ok
LR_iid_stop,4,21,comp,2400,1700,1900,2400,51000,51000,29.71705057,0,35.45182682,1.024011361,0,1,0.7806510417,ok
LR_iid_stop,4,21,all,2400,1700,1900,2400,51000,51000,10607.13352,128701.0272,35.45182682,1.024011361,,1,0.7806510417,ok
LR_iid_stop,4,22,top,2600,1600,2100,2600,53600,53600,567.2593419,82055.74551,36.56686654,1.015126228,28.7368338,1,0.7807211538,ok
LR_iid_stop,4,22,mid1,2600,1600,2100,2600,53600,53600,4868.823936,49293.22538,36.56686654,1.015126228,21.77611881,1,0.7807211538,ok
LR_iid_stop,4,22,mid2,2600,1600,2100,2600,53600,53600,4554.270243,4308.237459,36.56686654,1.015126228,6.580136731,1,0.7807211538,ok
LR_iid_stop,4,22,low,2600,1600,2100,2600,53600,53600,1026.729153,78.94654804,36.56686654,1.015126228,0.8833914619,1,0.7807211538,ok
LR_iid_stop,4,22,mu,2600,1600,2100,2600,53600,53600,2.236902413,0,36.56686654,1.015126228,0,1,0.7807211538,ok
LR_iid_stop,4,22,comp,2600,1600,2100,2600,53600,53600,30.27538494,0,36.56686654,1.015126228,0,1,0.7807211538,ok
LR_iid_stop,4,22,all,2600,1600,2100,2600,53600,53600,11049.59496,135736.1549,36.56686654,1.015126228,,1,0.7807211538,ok
LR_iid_stop,4,23,top,2600,1600,2100,2600,56200,56200,582.0172037,85372.67698,36.40072092,1.062482491,27.58184947,1,0.7942788462,ok
LR_iid_stop,4,23,mid1,2600,1600,2100,2600,56200,56200,4987.61318,50848.44559,36.40072092,1.062482491,22.27391109,1,0.7942788462,ok
LR_iid_stop,4,23,mid2,2600,1600,2100,2600,56200,56200,4742.739588,4477.024703,36.40072092,1.062482491,6.668654241,1,0.7942788462,ok
LR_iid_stop,4,23,low,2600,1600,2100,2600,56200,56200,1068.252593,82.10917052,36.40072092,1.062482491,0.9026787111,1,0.7942788462,ok
LR_iid_stop,4,23,mu,2600,1600,2100,2600,56200,56200,2.406991212,0,36.40072092,1.062482491,0,1,0.7942788462,ok
LR_iid_stop,4,23,comp,2600,1600,2100,2600,56200,56200,30.82874026,0,36.40072092,1.062482491,0,1,0.7942788462,ok
LR_iid_stop,4,23,all,2600,1600,2100,2600,56200,56200,11413.8583,140780.2564,36.40072092,1.062482491,,1,0.7942788462,ok
LR_iid_stop,4,24,top,2500,1700,2000,2500,58700,58700,603.468351,85075.72019,37.30778129,1.018226149,28.7498395,1,0.7826,ok
LR_iid_stop,4,24,mid1,2500,1700,2000,2500,58700,58700,5134.386567,51896.11284,37.30778129,1.018226149,22.64031084,1,0.7826,ok
LR_iid_stop,4,24,mid2,2500,1700,2000,2500,58700,58700,4946.39543,4666.801651,37.30778129,1.018226149,6.755468108,1,0.7826,ok
LR_iid_stop,4,24,low,2500,1700,2000,2500,58700,58700,1112.501055,85.26381949,37.30778129,1.018226149,0.9185860034,1,0.7826,ok
LR_iid_stop,4,24,mu,2500,1700,2000,2500,58700,58700,2.561166699,0,37.30778129,1.018226149,0,1,0.7826,ok
LR_iid_stop,4,24,comp,2500,1700,2000,2500,58700,58700,31.46625591,0,37.30778129,1.018226149,0,1,0.7826,ok
LR_iid_stop,4,24,all,2500,1700,2000,2500,58700,58700,11830.77883,141723.8985,37.30778129,1.018226149,,1,0.7826,ok
