arm,step,dtype,mode,t,metric,mean,lo,hi,sd,n
LR_a0p1_q0,200000,float64,control,5,self_neg,0.004404541721988925,0.0034451241234121142,0.005363959320565735,0.0013411733228114726,10
LR_a0p1_q0,200000,float64,control,5,rest_pos,0.025794614000665267,0.020483671011694654,0.03110555698963588,0.007424186367173205,10
LR_a0p1_q0,200000,float64,control,5,rest_neg,-0.004408577749240384,-0.005390100002500857,-0.00342705549597991,0.001372073499351559,10
LR_a0p1_q0,200000,float64,control,5,pos,9.122558880535536e-06,-0.00010511504805164884,0.0001233601658127199,0.00015969316292148723,10
LR_a0p1_q0,200000,float64,control,5,neg,-4.036027251459515e-06,-3.3239162465664414e-05,2.5167107962745384e-05,4.082316808639639e-05,10
LR_a0p1_q0,200000,float64,control,5,down,-0.0006597040883299179,-0.0010294672881453963,-0.0002899408885144395,0.0005168933111979234,10
LR_a0p1_q0,200000,float64,control,5,up,0.0006647906199589911,0.0003191423068392206,0.0010104389330787616,0.00048318302407490124,10
LR_a0p1_q0,200000,float64,control,5,common_mu,4.6159657889355194e-06,-0.00014020364344501896,0.00014943557502289002,0.00020244385428480543,10
LR_a0p1_q0,200000,float64,control,5,input_correlation,4.7056584014050504e-07,-6.697112606504059e-06,7.638244286785069e-06,1.0019723562909863e-05,10
LR_a0p1_q0,200000,float64,control,5,centered_transport,1.1436743765171056e-05,-1.4550296583678253e-05,3.742378411402037e-05,3.63273774698346e-05,10
LR_a0p1_q0,200000,float64,control,5,rowmean_transport,-6.350212136097966e-06,-0.00012179486164853168,0.00010909443737633576,0.0001613804920996567,10
LR_a0p1_q0,200000,float64,control,5,E,0.00012487027473134264,5.582082009274102e-05,0.00019391972936994427,9.652448178285038e-05,10
LR_a0p1_q0,200000,float64,control,5,R,0.0001374581458821739,6.669539188590349e-05,0.00020822089987844434,9.891950913684513e-05,10
LR_a0p1_q0,200000,float64,control,5,J,1.804345292050517e-07,1.0595499483583504e-08,3.5027355892651986e-07,2.3741859245912271e-07,10
LR_a0p1_q0,200000,float64,control,5,W_round,-2.923972183939966e-18,-1.1108863495503392e-17,5.2609191276234605e-18,1.1441689097077191e-17,10
LR_a0p1_q0,200000,float64,control,5,z_learning,5.585680095475643e-06,-0.00015003068815566908,0.00016120204834662035,0.00021753668267169315,10
LR_a0p1_q0,200000,float64,control,5,input_jump,0.0,0.0,0.0,0.0,10
LR_a0p1_q0,200000,float64,control,5,z_own_task_change,5.6743902667883195e-06,-0.00015765043714958954,0.00016899921768316617,0.00022831236555235758,10
LR_a0p1_q0,200000,float64,switch,10,W,-0.004448152806619562,-0.012966568625465365,0.004070263012226241,0.011907924209227004,10
LR_a0p1_q0,200000,float64,switch,10,bias,-0.0005443810865686766,-0.001422687328959886,0.0003339251558225327,0.0012277874653344395,10
LR_a0p1_q0,200000,float64,switch,10,loss,2.192762973264619,1.2392532061222843,3.146272740406954,1.3329147439326414,10
LR_a0p1_q0,200000,float64,switch,10,cos_change,-0.0008280677356532946,-0.0023249832365752473,0.0006688477652686581,0.0020925435798942833,10
LR_a0p1_q0,200000,float64,switch,10,length,5.986082614239843e-05,-0.00010648249287526019,0.00022620414516005705,0.000232531925853079,10
LR_a0p1_q0,200000,float64,switch,10,direction,-0.004508013632761961,-0.013130108755166245,0.0041140814896423235,0.012052857881766027,10
LR_a0p1_q0,200000,float64,switch,10,centered_norm_change,-0.0015021196148036022,-0.003771663953207963,0.0007674247236007584,0.0031726042196025574,10
LR_a0p1_q0,200000,float64,switch,10,fraction_units_down,0.516,0.4658455954640768,0.5661544045359233,0.07011102306738616,10
LR_a0p1_q0,200000,float64,switch,10,oldmean_W,-0.004180720199123103,-0.012259404948604342,0.0038979645503581352,0.011293222560729049,10
LR_a0p1_q0,200000,float64,switch,10,radial,-0.00017683827611150867,-0.00032970370608366255,-2.397284613935477e-05,0.00021369113612558401,10
LR_a0p1_q0,200000,float64,switch,10,tangent,-0.004271314530508054,-0.01287743653512102,0.004334807474104911,0.0120305290027715,10
LR_a0p1_q0,200000,float64,switch,10,self_pos,-0.06275388315049711,-0.07272585047906549,-0.05278191582192873,0.013939849109358162,10
LR_a0p1_q0,200000,float64,switch,10,self_neg,0.008882531904030318,0.006744563996493194,0.011020499811567443,0.0029886730521404906,10
LR_a0p1_q0,200000,float64,switch,10,rest_pos,0.0583323527533983,0.04341151918140953,0.07325318632538706,0.020857887087485028,10
LR_a0p1_q0,200000,float64,switch,10,rest_neg,-0.008909154313551068,-0.010941742247337285,-0.00687656637976485,0.002841362006603134,10
LR_a0p1_q0,200000,float64,switch,10,pos,-0.004421530397098808,-0.012907308266106053,0.0040642474719084385,0.011862299501383762,10
LR_a0p1_q0,200000,float64,switch,10,neg,-2.662240952075027e-05,-0.000332130097746489,0.00027888527870498843,0.00042707029970053434,10
LR_a0p1_q0,200000,float64,switch,10,down,-0.10289087096232626,-0.12942004129386048,-0.07636170063079203,0.0370852229287378,10
LR_a0p1_q0,200000,float64,switch,10,up,0.09844271815570668,0.07132509382993531,0.12556034248147804,0.03790782489053571,10
LR_a0p1_q0,200000,float64,switch,10,common_mu,-0.005034262631020506,-0.013156558580963084,0.0030880333189220715,0.01135418681521145,10
LR_a0p1_q0,200000,float64,switch,10,input_correlation,0.0005861098244009497,-0.00021306938524379908,0.0013852890340456984,0.0011171755007527968,10
LR_a0p1_q0,200000,float64,switch,10,centered_transport,-0.0023199928351162196,-0.005248548611341249,0.0006085629411088098,0.004093838686370525,10
LR_a0p1_q0,200000,float64,switch,10,rowmean_transport,-0.0021281599715033427,-0.00788423802131925,0.0036279180783125643,0.0080464422748607,10
LR_a0p1_q0,200000,float64,switch,10,E,0.021869352542252668,0.01610215135334128,0.027636553731164058,0.008061991351136675,10
LR_a0p1_q0,200000,float64,switch,10,R,0.01899594043016576,0.01344781997742665,0.02454406088290487,0.0077557375995565316,10
LR_a0p1_q0,200000,float64,switch,10,J,0.0013712924972832641,0.0007970433822848572,0.001945541612281671,0.0008027449098561659,10
LR_a0p1_q0,200000,float64,switch,10,W_round,-4.19721766023451e-18,-2.1406170764119508e-17,1.3011735443650489e-17,2.4056457637092698e-17,10
LR_a0p1_q0,200000,float64,switch,10,z_learning,-0.00499253389318824,-0.014386483461597158,0.004401415675220678,0.013131835996833369,10
LR_a0p1_q0,200000,float64,switch,10,input_jump,0.04935360881328721,0.01632690762178709,0.08238031000478732,0.046168144762209755,10
LR_a0p1_q0,200000,float64,switch,10,z_own_task_change,0.04436107492009897,0.013132340202396429,0.07558980963780151,0.04365476094108354,10
LR_a0p1_q0,200000,float64,control,10,W,7.352091317332557e-05,-5.843344857662315e-06,0.00015288517120431346,0.0001109435826628372,10
LR_a0p1_q0,200000,float64,control,10,bias,8.63326144655472e-06,-8.009705316729748e-07,1.8067493424782415e-05,1.3188146922865626e-05,10
LR_a0p1_q0,200000,float64,control,10,loss,0.0009529813215412086,-1.8995255989455386e-05,0.0019249578990718727,0.0013587295648062462,10
LR_a0p1_q0,200000,float64,control,10,cos_change,1.3078299373546531e-05,-1.4313114523692342e-06,2.7587910199462294e-05,2.0283037326979793e-05,10
LR_a0p1_q0,200000,float64,control,10,length,-2.1388036696986035e-08,-2.7067515155601146e-06,2.663975442166143e-06,3.7538792964043185e-06,10
LR_a0p1_q0,200000,float64,control,10,direction,7.354230121002518e-05,-7.649968920339097e-06,0.00015473457134038945,0.00011349896737237036,10
LR_a0p1_q0,200000,float64,control,10,centered_norm_change,2.226633381362486e-05,-1.7571740718319768e-05,6.210440834556949e-05,5.568978813154605e-05,10
LR_a0p1_q0,200000,float64,control,10,fraction_units_down,0.48500000000000004,0.4465137689107968,0.5234862310892032,0.053800041305229925,10
LR_a0p1_q0,200000,float64,control,10,oldmean_W,7.728021891191146e-05,-6.567777602325541e-06,0.00016112821542614846,0.00011721141686675131,10
LR_a0p1_q0,200000,float64,control,10,radial,-7.771240189436265e-08,-2.8063393047055107e-06,2.6509145009167852e-06,3.814357392843907e-06,10
LR_a0p1_q0,200000,float64,control,10,tangent,7.359862557521993e-05,-7.630342113089587e-06,0.00015482759326352946,0.00011355026702103378,10
LR_a0p1_q0,200000,float64,control,10,self_pos,-0.05017346708432514,-0.05803461695524178,-0.04231231721340851,0.010989129769076426,10
LR_a0p1_q0,200000,float64,control,10,self_neg,0.00874282530065778,0.00674441460533352,0.010741235995982042,0.0027935855216391957,10
LR_a0p1_q0,200000,float64,control,10,rest_pos,0.05025007363662359,0.04234418353002682,0.058155963743220365,0.011051672305964957,10
LR_a0p1_q0,200000,float64,control,10,rest_neg,-0.008745910939782903,-0.010744905513280736,-0.0067469163662850695,0.002794401727044778,10
LR_a0p1_q0,200000,float64,control,10,pos,7.66065522984456e-05,-9.732080927593261e-06,0.00016294518552448445,0.00012069308691286954,10
LR_a0p1_q0,200000,float64,control,10,neg,-3.085639125121772e-06,-2.0630726842555684e-05,1.445944859231214e-05,2.452634142621026e-05,10
LR_a0p1_q0,200000,float64,control,10,down,-0.0012756143286537297,-0.002021576187442093,-0.0005296524698653666,0.0010427827739723442,10
LR_a0p1_q0,200000,float64,control,10,up,0.0013491352418270551,0.0005552662033255168,0.0021430042803285932,0.0011097523933515968,10
LR_a0p1_q0,200000,float64,control,10,common_mu,7.983764784734806e-05,-7.407119967300354e-06,0.00016708241566199648,0.00012195977572379254,10
LR_a0p1_q0,200000,float64,control,10,input_correlation,-6.316734674024204e-06,-1.900574277503313e-05,6.372273426984719e-06,1.773801020875204e-05,10
LR_a0p1_q0,200000,float64,control,10,centered_transport,2.687679687918454e-05,-2.6461267836951297e-06,5.639972054206421e-05,4.127020151265632e-05,10
LR_a0p1_q0,200000,float64,control,10,rowmean_transport,4.6644116294141034e-05,-4.836672559243031e-06,9.81249051475251e-05,7.19651804906112e-05,10
LR_a0p1_q0,200000,float64,control,10,E,0.0002618435708104341,0.00011432345022180176,0.0004093636913990665,0.0002062189088514676,10
LR_a0p1_q0,200000,float64,control,10,R,0.00028373360121479837,0.00011114810023852705,0.0004563191021910697,0.000241257894536002,10
LR_a0p1_q0,200000,float64,control,10,J,3.7630340921151824e-07,3.487884091180951e-08,7.17727977511227e-07,4.772786359508632e-07,10
LR_a0p1_q0,200000,float64,control,10,W_round,1.7271128940447144e-18,-1.526061839875196e-17,1.8714844186841387e-17,2.3747210869162007e-17,10
LR_a0p1_q0,200000,float64,control,10,z_learning,8.215417461988028e-05,-6.58407156837486e-06,0.00017089242080813542,0.00012404751453101107,10
LR_a0p1_q0,200000,float64,control,10,input_jump,0.0,0.0,0.0,0.0,10
LR_a0p1_q0,200000,float64,control,10,z_own_task_change,8.591348035846615e-05,-7.3102538352227346e-06,0.00017913721455215504,0.00013031779439829968,10
LR_a0p1_q0,200000,float64,switch,20,W,-0.009882615543233407,-0.02365050411918954,0.0038852730327227254,0.019246181117486445,10
LR_a0p1_q0,200000,float64,switch,20,bias,-0.001124815377963739,-0.0025780382206680563,0.000328407464740578,0.0020314654553204394,10
LR_a0p1_q0,200000,float64,switch,20,loss,2.3957831322200773,1.0900823202114158,3.701483944228739,1.825243876323472,10
LR_a0p1_q0,200000,float64,switch,20,cos_change,-0.001828121972643122,-0.004203864568455286,0.0005476206231690422,0.0033210591468164122,10
LR_a0p1_q0,200000,float64,switch,20,length,0.00021919567634855146,-6.932956407165597e-05,0.0005077209167687589,0.0004033304746372845,10
LR_a0p1_q0,200000,float64,switch,20,direction,-0.010101811219581954,-0.02383794965005849,0.0036343272108945827,0.019201797474559964,10
LR_a0p1_q0,200000,float64,switch,20,centered_norm_change,-0.0027038766094374133,-0.005994012824883576,0.0005862596060087493,0.004599293287008659,10
LR_a0p1_q0,200000,float64,switch,20,fraction_units_down,0.496,0.45426062901838704,0.537739370981613,0.05834761729877616,10
LR_a0p1_q0,200000,float64,switch,20,oldmean_W,-0.009350911926139325,-0.02241969976398916,0.0037178759117105116,0.018268905673199387,10
LR_a0p1_q0,200000,float64,switch,20,radial,-0.00015535003796627225,-0.00045284689154090536,0.00014214681560836088,0.00041587192503714064,10
LR_a0p1_q0,200000,float64,switch,20,tangent,-0.009727265505267134,-0.02342528913636476,0.003970758125830493,0.019148516658982748,10
LR_a0p1_q0,200000,float64,switch,20,self_pos,-0.12257687040485472,-0.13924866319724674,-0.1059050776124627,0.023305559299480225,10
LR_a0p1_q0,200000,float64,switch,20,self_neg,0.018197394068897987,0.013932491077016572,0.0224622970607794,0.005961923280931196,10
LR_a0p1_q0,200000,float64,switch,20,rest_pos,0.11101902570709173,0.08630447505885454,0.13573357635532893,0.03454855952596435,10
LR_a0p1_q0,200000,float64,switch,20,rest_neg,-0.016522164914368385,-0.019901877581606612,-0.013142452247130157,0.0047245125321776415,10
LR_a0p1_q0,200000,float64,switch,20,pos,-0.011557844697763001,-0.02491531862975383,0.0017996292342278269,0.01867246100583335,10
LR_a0p1_q0,200000,float64,switch,20,neg,0.0016752291545296006,6.815943898133493e-05,0.003282298870077866,0.0022465285539777376,10
LR_a0p1_q0,200000,float64,switch,20,down,-0.1925983614442301,-0.23476328081717396,-0.15043344207128623,0.05894249293047709,10
LR_a0p1_q0,200000,float64,switch,20,up,0.18271574590099665,0.13979810131278012,0.2256333904892132,0.05999473022488232,10
LR_a0p1_q0,200000,float64,switch,20,common_mu,-0.010401933799303091,-0.023840875070545775,0.003037007471939593,0.018786344493323153,10
LR_a0p1_q0,200000,float64,switch,20,input_correlation,0.0005193182560696916,-0.0006589276975795746,0.0016975642097189578,0.0016470742699415328,10
LR_a0p1_q0,200000,float64,switch,20,centered_transport,-0.004481157527421395,-0.009360907313772236,0.0003985922589294444,0.006821419833404039,10
LR_a0p1_q0,200000,float64,switch,20,rowmean_transport,-0.005401458015812011,-0.014349626203489348,0.0035467101718653256,0.012508676596244788,10
LR_a0p1_q0,200000,float64,switch,20,E,0.0403201946413914,0.03045607396833431,0.050184315314448495,0.013789089880487711,10
LR_a0p1_q0,200000,float64,switch,20,R,0.03529747201528354,0.026377492743570655,0.04421745128699643,0.01246927120890712,10
LR_a0p1_q0,200000,float64,switch,20,J,0.002318846016670405,0.0014349223114206947,0.003202769721920115,0.001235640136933211,10
LR_a0p1_q0,200000,float64,switch,20,W_round,-7.097174080321193e-18,-2.425441963315624e-17,1.0060071472513855e-17,2.3984175464909308e-17,10
LR_a0p1_q0,200000,float64,switch,20,z_learning,-0.011007430921197147,-0.026223994710543434,0.00420913286814914,0.021271289425379907,10
LR_a0p1_q0,200000,float64,switch,20,input_jump,0.04935360881328721,0.01632690762178709,0.08238031000478732,0.046168144762209755,10
LR_a0p1_q0,200000,float64,switch,20,z_own_task_change,0.038346177892090064,0.00994487502697998,0.06674748075720015,0.039702283752433315,10
LR_a0p1_q0,200000,float64,control,20,W,6.6747258006298065e-06,-0.00010852624495536197,0.0001218756965566216,0.00016103985268678728,10
LR_a0p1_q0,200000,float64,control,20,bias,9.254007496328107e-07,-1.0833653870866124e-05,1.2684455370131747e-05,1.6438024882898314e-05,10
LR_a0p1_q0,200000,float64,control,20,loss,0.001170145725375525,-4.437680060453064e-05,0.002384668251355581,0.0016977854212955076,10
LR_a0p1_q0,200000,float64,control,20,cos_change,8.589135676914303e-07,-1.999327014260807e-05,2.1711097277990933e-05,2.914934284726764e-05,10
LR_a0p1_q0,200000,float64,control,20,length,-7.777029312894614e-07,-4.673087812750205e-06,3.1176819501712817e-06,5.4453725810826034e-06,10
LR_a0p1_q0,200000,float64,control,20,direction,7.452428731929069e-06,-0.00010616988825259712,0.00012107474571645525,0.00015883304688357283,10
LR_a0p1_q0,200000,float64,control,20,centered_norm_change,1.9605313343500018e-05,-4.2761576331662766e-06,4.348678432016631e-05,3.338399444716569e-05,10
LR_a0p1_q0,200000,float64,control,20,fraction_units_down,0.516,0.47439707714744284,0.5576029228525572,0.05815687596683836,10
LR_a0p1_q0,200000,float64,control,20,oldmean_W,6.150725319358867e-06,-0.00011548958598654097,0.0001277910366252587,0.0001700414300758677,10
LR_a0p1_q0,200000,float64,control,20,radial,-8.766190453526295e-07,-4.745810941400004e-06,2.9925728506947444e-06,5.408757312263988e-06,10
LR_a0p1_q0,200000,float64,control,20,tangent,7.551344845982435e-06,-0.00010606112716429941,0.00012116381685626429,0.00015881928455855414,10
LR_a0p1_q0,200000,float64,control,20,self_pos,-0.09892264228872254,-0.11183911950349507,-0.08600616507395001,0.018055990103633967,10
LR_a0p1_q0,200000,float64,control,20,self_neg,0.017860817960525747,0.013900413748828066,0.021821222172223428,0.005536263337422914,10
LR_a0p1_q0,200000,float64,control,20,rest_pos,0.09894783298222273,0.08603436533817133,0.11186130062627414,0.018051783013863794,10
LR_a0p1_q0,200000,float64,control,20,rest_neg,-0.017879333928225317,-0.02186964284478157,-0.013889025011669064,0.0055780672322465665,10
LR_a0p1_q0,200000,float64,control,20,pos,2.519069350020031e-05,-6.417847580670717e-05,0.00011455986280710778,0.00012492948423506562,10
LR_a0p1_q0,200000,float64,control,20,neg,-1.8515967699570488e-05,-5.9040824806517414e-05,2.200888940737644e-05,5.6649843971183764e-05,10
LR_a0p1_q0,200000,float64,control,20,down,-0.002524347899181269,-0.004103031069073676,-0.0009456647292888625,0.002206846899381363,10
LR_a0p1_q0,200000,float64,control,20,up,0.0025310226249818987,0.0010090185993439523,0.004053026650619845,0.0021276149191189336,10
LR_a0p1_q0,200000,float64,control,20,common_mu,8.557810929803633e-06,-0.00010018617506216796,0.00011730179692177523,0.00015201361038713585,10
LR_a0p1_q0,200000,float64,control,20,input_correlation,-1.8830851291738003e-06,-1.4976005336514283e-05,1.1209835078166684e-05,1.8302640399584536e-05,10
LR_a0p1_q0,200000,float64,control,20,centered_transport,1.595515642110549e-05,-1.0920914803956535e-05,4.283122764616752e-05,3.757015693948464e-05,10
LR_a0p1_q0,200000,float64,control,20,rowmean_transport,-9.280430620475678e-06,-0.0001114811353509521,9.292027411000073e-05,0.00014286673390228997,10
LR_a0p1_q0,200000,float64,control,20,E,0.0005106550038108873,0.0001920992566287489,0.0008292107509930257,0.0004453102283955608,10
LR_a0p1_q0,200000,float64,control,20,R,0.0005295352938920061,0.00019299716580083984,0.0008660734219831724,0.0004704478635521372,10
LR_a0p1_q0,200000,float64,control,20,J,7.250232622999241e-07,3.001692846542589e-08,1.4200295961344224e-06,9.715518617821228e-07,10
LR_a0p1_q0,200000,float64,control,20,W_round,-3.56422728014123e-20,-1.9747740812712467e-17,1.9676456267109644e-17,2.7555613673937756e-17,10
LR_a0p1_q0,200000,float64,control,20,z_learning,7.600126550262614e-06,-0.00011930463874849727,0.0001345048918490225,0.00017740062930763682,10
LR_a0p1_q0,200000,float64,control,20,input_jump,0.0,0.0,0.0,0.0,10
LR_a0p1_q0,200000,float64,control,20,z_own_task_change,7.076126068991681e-06,-0.0001262675957238013,0.00014041984786178466,0.00018640166982362386,10
LR_a0p1_q0,200000,float64,switch,50,W,-0.02764694391140211,-0.04209211347344387,-0.01320177434936035,0.020192954651694,10
LR_a0p1_q0,200000,float64,switch,50,bias,-0.002945625613788876,-0.004453332666932514,-0.0014379185606452375,0.002107629129682948,10
LR_a0p1_q0,200000,float64,switch,50,loss,1.3046582642408135,0.8102999604674431,1.799016568014184,0.6910652565834642,10
