seed,env,act,iv,layer,task,occupancy,entries,exits,persistent_latest5
2,RL,LR,ref,1,34,0,0,0,0
2,RL,LR,ref,1,35,0,0,0,0
2,RL,LR,ref,1,36,0,0,0,0
2,RL,LR,ref,1,37,0,0,0,0
2,RL,LR,ref,1,38,0,0,0,0
2,RL,LR,ref,1,39,0,0,0,0
2,RL,LR,ref,1,40,0,0,0,0
2,RL,LR,ref,1,41,0,0,0,0
2,RL,LR,ref,1,42,0,0,0,0
2,RL,LR,ref,1,43,0,0,0,0
2,RL,LR,ref,1,44,0,0,0,0
2,RL,LR,ref,1,45,0,0,0,0
2,RL,LR,ref,1,46,0,0,0,0
2,RL,LR,ref,1,47,0,0,0,0
2,RL,LR,ref,1,48,0,0,0,0
2,RL,LR,ref,1,49,0,0,0,0
2,RL,LR,ref,1,50,0,0,0,0
2,RL,LR,ref,2,1,0,0,0,
2,RL,LR,ref,2,2,0,0,0,
2,RL,LR,ref,2,3,0,0,0,
2,RL,LR,ref,2,4,0,0,0,
2,RL,LR,ref,2,5,0,0,0,0
2,RL,LR,ref,2,6,0,0,0,0
2,RL,LR,ref,2,7,0,0,0,0
2,RL,LR,ref,2,8,0,0,0,0
2,RL,LR,ref,2,9,0,0,0,0
2,RL,LR,ref,2,10,0,0,0,0
2,RL,LR,ref,2,11,0,0,0,0
2,RL,LR,ref,2,12,0,0,0,0
2,RL,LR,ref,2,13,0,0,0,0
2,RL,LR,ref,2,14,0,0,0,0
2,RL,LR,ref,2,15,0,0,0,0
2,RL,LR,ref,2,16,0,0,0,0
2,RL,LR,ref,2,17,0,0,0,0
2,RL,LR,ref,2,18,0,0,0,0
2,RL,LR,ref,2,19,0,0,0,0
2,RL,LR,ref,2,20,0,0,0,0
2,RL,LR,ref,2,21,0,0,0,0
2,RL,LR,ref,2,22,0,0,0,0
2,RL,LR,ref,2,23,0,0,0,0
2,RL,LR,ref,2,24,0,0,0,0
2,RL,LR,ref,2,25,0,0,0,0
2,RL,LR,ref,2,26,0,0,0,0
2,RL,LR,ref,2,27,0,0,0,0
2,RL,LR,ref,2,28,0,0,0,0
2,RL,LR,ref,2,29,0,0,0,0
2,RL,LR,ref,2,30,0,0,0,0
2,RL,LR,ref,2,31,0,0,0,0
2,RL,LR,ref,2,32,0,0,0,0
2,RL,LR,ref,2,33,0,0,0,0
2,RL,LR,ref,2,34,0,0,0,0
2,RL,LR,ref,2,35,0,0,0,0
2,RL,LR,ref,2,36,0,0,0,0
2,RL,LR,ref,2,37,0,0,0,0
2,RL,LR,ref,2,38,0,0,0,0
2,RL,LR,ref,2,39,0,0,0,0
2,RL,LR,ref,2,40,0,0,0,0
2,RL,LR,ref,2,41,0,0,0,0
2,RL,LR,ref,2,42,0,0,0,0
2,RL,LR,ref,2,43,0,0,0,0
2,RL,LR,ref,2,44,0,0,0,0
2,RL,LR,ref,2,45,0,0,0,0
2,RL,LR,ref,2,46,0,0,0,0
2,RL,LR,ref,2,47,0,0,0,0
2,RL,LR,ref,2,48,0,0,0,0
2,RL,LR,ref,2,49,0,0,0,0
2,RL,LR,ref,2,50,0,0,0,0
2,RL,LR,wclamp,1,1,0,0,0,
2,RL,LR,wclamp,1,2,0,0,0,
2,RL,LR,wclamp,1,3,0,0,0,
2,RL,LR,wclamp,1,4,0,0,0,
2,RL,LR,wclamp,1,5,0,0,0,0
2,RL,LR,wclamp,1,6,0,0,0,0
2,RL,LR,wclamp,1,7,0,0,0,0
2,RL,LR,wclamp,1,8,0,0,0,0
2,RL,LR,wclamp,1,9,0,0,0,0
2,RL,LR,wclamp,1,10,0,0,0,0
2,RL,LR,wclamp,1,11,0,0,0,0
2,RL,LR,wclamp,1,12,0,0,0,0
2,RL,LR,wclamp,1,13,0,0,0,0
2,RL,LR,wclamp,1,14,0,0,0,0
2,RL,LR,wclamp,1,15,0,0,0,0
2,RL,LR,wclamp,1,16,0,0,0,0
2,RL,LR,wclamp,1,17,0,0,0,0
2,RL,LR,wclamp,1,18,0,0,0,0
2,RL,LR,wclamp,1,19,0,0,0,0
2,RL,LR,wclamp,1,20,0,0,0,0
2,RL,LR,wclamp,1,21,0,0,0,0
2,RL,LR,wclamp,1,22,0,0,0,0
2,RL,LR,wclamp,1,23,0,0,0,0
2,RL,LR,wclamp,1,24,0,0,0,0
2,RL,LR,wclamp,1,25,0,0,0,0
2,RL,LR,wclamp,1,26,0,0,0,0
2,RL,LR,wclamp,1,27,0,0,0,0
2,RL,LR,wclamp,1,28,0,0,0,0
2,RL,LR,wclamp,1,29,0,0,0,0
2,RL,LR,wclamp,1,30,0,0,0,0
2,RL,LR,wclamp,1,31,0,0,0,0
2,RL,LR,wclamp,1,32,0,0,0,0
2,RL,LR,wclamp,1,33,0,0,0,0
2,RL,LR,wclamp,1,34,0,0,0,0
2,RL,LR,wclamp,1,35,0,0,0,0
2,RL,LR,wclamp,1,36,0,0,0,0
2,RL,LR,wclamp,1,37,0,0,0,0
2,RL,LR,wclamp,1,38,0,0,0,0
2,RL,LR,wclamp,1,39,0,0,0,0
2,RL,LR,wclamp,1,40,0,0,0,0
2,RL,LR,wclamp,1,41,0,0,0,0
2,RL,LR,wclamp,1,42,0,0,0,0
2,RL,LR,wclamp,1,43,0,0,0,0
2,RL,LR,wclamp,1,44,0,0,0,0
2,RL,LR,wclamp,1,45,0,0,0,0
2,RL,LR,wclamp,1,46,0,0,0,0
2,RL,LR,wclamp,1,47,0,0,0,0
2,RL,LR,wclamp,1,48,0,0,0,0
2,RL,LR,wclamp,1,49,0,0,0,0
2,RL,LR,wclamp,1,50,0,0,0,0
2,RL,LR,wclamp,2,1,0,0,0,
2,RL,LR,wclamp,2,2,0,0,0,
2,RL,LR,wclamp,2,3,0,0,0,
2,RL,LR,wclamp,2,4,0,0,0,
2,RL,LR,wclamp,2,5,0,0,0,0
2,RL,LR,wclamp,2,6,0,0,0,0
2,RL,LR,wclamp,2,7,0,0,0,0
2,RL,LR,wclamp,2,8,0,0,0,0
2,RL,LR,wclamp,2,9,0,0,0,0
2,RL,LR,wclamp,2,10,0,0,0,0
2,RL,LR,wclamp,2,11,0,0,0,0
2,RL,LR,wclamp,2,12,0,0,0,0
2,RL,LR,wclamp,2,13,0,0,0,0
2,RL,LR,wclamp,2,14,0,0,0,0
2,RL,LR,wclamp,2,15,0,0,0,0
2,RL,LR,wclamp,2,16,0,0,0,0
2,RL,LR,wclamp,2,17,0,0,0,0
2,RL,LR,wclamp,2,18,0,0,0,0
2,RL,LR,wclamp,2,19,0,0,0,0
2,RL,LR,wclamp,2,20,0,0,0,0
2,RL,LR,wclamp,2,21,0,0,0,0
2,RL,LR,wclamp,2,22,0,0,0,0
2,RL,LR,wclamp,2,23,0,0,0,0
2,RL,LR,wclamp,2,24,0,0,0,0
2,RL,LR,wclamp,2,25,0,0,0,0
2,RL,LR,wclamp,2,26,0,0,0,0
2,RL,LR,wclamp,2,27,0,0,0,0
2,RL,LR,wclamp,2,28,0,0,0,0
2,RL,LR,wclamp,2,29,0,0,0,0
2,RL,LR,wclamp,2,30,0,0,0,0
2,RL,LR,wclamp,2,31,0,0,0,0
2,RL,LR,wclamp,2,32,0,0,0,0
2,RL,LR,wclamp,2,33,0,0,0,0
2,RL,LR,wclamp,2,34,0,0,0,0
2,RL,LR,wclamp,2,35,0,0,0,0
2,RL,LR,wclamp,2,36,0,0,0,0
2,RL,LR,wclamp,2,37,0,0,0,0
2,RL,LR,wclamp,2,38,0,0,0,0
2,RL,LR,wclamp,2,39,0,0,0,0
2,RL,LR,wclamp,2,40,0,0,0,0
2,RL,LR,wclamp,2,41,0,0,0,0
2,RL,LR,wclamp,2,42,0,0,0,0
2,RL,LR,wclamp,2,43,0,0,0,0
2,RL,LR,wclamp,2,44,0,0,0,0
2,RL,LR,wclamp,2,45,0,0,0,0
2,RL,LR,wclamp,2,46,0,0,0,0
2,RL,LR,wclamp,2,47,0,0,0,0
2,RL,LR,wclamp,2,48,0,0,0,0
2,RL,LR,wclamp,2,49,0,0,0,0
2,RL,LR,wclamp,2,50,0,0,0,0
