arm,age,metric,mean,lo,hi,label,n
LR_a0p7_q0,200000,Kn_diff,0.0028976078355925187,0.0019451786308215774,0.00385003704036346,POSITIVE,10
LR_a0p7_q0,200000,Sn,0.0254971417791647,0.005655067407105675,0.04533921615122372,POSITIVE,10
LR_a0p7_q0,1000000,null_weight_energy_fraction,0.31247797044150366,0.30066660086127867,0.32428934002172866,POSITIVE,10
LR_a0p7_q0,1000000,null_B_field_RMS,0.23792963631167052,0.23324723948855855,0.2426120331347825,POSITIVE,10
LR_a0p7_q0,1000000,total_input_jump_RMS,0.25148271262046873,0.24567946455943201,0.25728596068150544,POSITIVE,10
LR_a0p7_q0,1000000,null_field_energy_over_jump_energy,0.8956108837160018,0.8794089889148579,0.9118127785171458,POSITIVE,10
LR_a0p7_q0,1000000,span_jump_energy_over_jump_energy,0.1267452739363681,0.09851686828475878,0.15497367958797745,POSITIVE,10
LR_a0p7_q0,1000000,cross_over_jump_energy,-0.022356157652371943,-0.038385292168516695,-0.00632702313622719,NEGATIVE,10
LR_a0p7_q0,1000000,null_field_signed_mean,-0.006512395176245833,-0.01082586447700937,-0.0021989258754822943,NEGATIVE,10
LR_a0p7_q0,1000000,null_field_positive_fraction,0.4900666666666666,0.4808288495448669,0.4993044837884663,POSITIVE,10
LR_a0p7_q0,1000000,null_field_positive_energy_fraction,0.4761064941873191,0.46162236776898447,0.4905906206056537,POSITIVE,10
LR_a0p7_q0,1000000,B_Kn,0.0033383241851998153,0.0018369840735822395,0.004839664296817391,POSITIVE,10
LR_a0p7_q0,1000000,B_mean_transport_null,0.0002953771069430637,-0.002183483753939333,0.00277423796782546,UNRESOLVED,10
LR_a0p7_q0,1000000,B_mean_transport_span,0.005149860424495632,-0.017008916314294922,0.027308637163286187,UNRESOLVED,10
LR_a0p7_q0,1000000,B_mean_transport_W,0.005445237531438697,-0.01883355942119955,0.029724034484076945,UNRESOLVED,10
LR_a0p7_q0,1000000,B_mean_transport_bias,0.00032345204885353754,-0.0023962546245551884,0.0030431587222622637,UNRESOLVED,10
LR_a0p7_q0,1000000,B_null_weight_norm2_change,-0.43446248978675606,-0.6743058254364107,-0.19461915413710137,NEGATIVE,10
LR_a0p7_q0,1000000,B_Cn_qpos,0.045339828916546726,0.02564822247137543,0.06503143536171802,POSITIVE,10
LR_a0p7_q0,1000000,B_Cwhole_qpos,0.41050241838818274,0.21035519877593037,0.6106496380004351,POSITIVE,10
LR_a0p7_q0,1000000,B_Cn_qneg,0.042676300617418304,0.02172183429658329,0.06363076693825331,POSITIVE,10
LR_a0p7_q0,1000000,B_Cwhole_qneg,0.4107294552448719,0.19395137694340495,0.6275075335463389,POSITIVE,10
LR_a0p7_q0,1000000,B_Cn_qpos_zpos,0.06149655356975718,0.044392689560576064,0.07860041757893829,POSITIVE,10
