arm,age,coordinate,metric,mean,lo,hi,label,n
LR_a0p1_q0,200000,centered,B_qpos_zneg_count_fraction,0.3661875,0.32973494516514357,0.40264005483485643,POSITIVE,10
LR_a0p1_q0,200000,centered,B_qneg_zpos_energy_fraction,0.10524202319049884,0.06695154893963737,0.14353249744136032,POSITIVE,10
LR_a0p1_q0,200000,centered,B_qneg_zpos_count_fraction,0.08503125000000002,0.05298966382236271,0.11707283617763732,POSITIVE,10
LR_a0p1_q0,200000,centered,B_qneg_zneg_energy_fraction,0.4890366969300938,0.4264561947037798,0.5516171991564077,POSITIVE,10
LR_a0p1_q0,200000,centered,B_qneg_zneg_count_fraction,0.45778125000000003,0.407647259343159,0.5079152406568411,POSITIVE,10
LR_a0p1_q0,200000,centered,B_newly_activated_energy_fraction,0.0435340544375649,0.03070655769743772,0.05636155117769207,POSITIVE,10
LR_a0p1_q0,200000,centered,B_newly_activated_count_fraction,0.00959375,0.0068679384561348145,0.012319561543865185,POSITIVE,10
LR_a0p1_q0,200000,centered,B_K,0.0937706850703737,-0.06340015011249314,0.25094152025324057,UNRESOLVED,10
LR_a0p1_q0,200000,centered,B_K_source_positive,0.10649087073034909,-0.06790803797707805,0.2808897794377762,UNRESOLVED,10
LR_a0p1_q0,200000,centered,B_K_source_negative,-0.012720185659975597,-0.03065772055285159,0.0052173492329003965,UNRESOLVED,10
LR_a0p1_q0,200000,centered,B_mean_B_delta,-0.04839832310834767,-0.07455487353574461,-0.02224177268095074,NEGATIVE,10
LR_a0p1_q0,200000,centered,B_C_qpos,0.784852245465529,0.1800921656715716,1.3896123252594865,POSITIVE,10
LR_a0p1_q0,200000,centered,B_Cbias_qpos,0.8509378022143217,0.17701198996308565,1.5248636144655578,POSITIVE,10
LR_a0p1_q0,200000,centered,B_C_qneg,-0.4025301986529334,-0.7896451795541114,-0.015415217751755361,NEGATIVE,10
LR_a0p1_q0,200000,centered,B_Cbias_qneg,-0.45476623633669205,-0.8830506942837206,-0.02648177838966348,NEGATIVE,10
LR_a0p1_q0,200000,centered,B_C_qpos_zpos,0.7984847587515521,0.19739964225090056,1.3995698752522037,POSITIVE,10
LR_a0p1_q0,200000,centered,B_Cbias_qpos_zpos,0.8682264435382121,0.20400971451200822,1.5324431725644159,POSITIVE,10
LR_a0p1_q0,200000,centered,B_C_qpos_zneg,0.776336963040115,0.14963097938120185,1.4030429466990282,POSITIVE,10
LR_a0p1_q0,200000,centered,B_Cbias_qpos_zneg,0.8382839390028403,0.13395073692706694,1.5426171410786136,POSITIVE,10
LR_a0p1_q0,200000,centered,B_C_qneg_zpos,-0.5656874767958402,-1.1858085766788382,0.054433623087157934,UNRESOLVED,10
LR_a0p1_q0,200000,centered,B_Cbias_qneg_zpos,-0.6434271050192817,-1.3270519771275835,0.04019776708902012,UNRESOLVED,10
LR_a0p1_q0,200000,centered,B_C_qneg_zneg,-0.3358863149541903,-0.6984627003628996,0.026690070454518988,UNRESOLVED,10
LR_a0p1_q0,200000,centered,B_Cbias_qneg_zneg,-0.3796731909926267,-0.7817499780945103,0.022403596109256907,UNRESOLVED,10
