arm,seed,task,mean,sdB,sdW,u_pos,p_pos_gauss,q90_zbar,top2W_mean,top2W_q90,r_B,r_W
LR_none,1,88,-3.8334649702499557,3.1343084723836383,2.583546507680191,0.09,0.16967051537795108,-0.21494042845248776,1.333628045110426,5.584550464690873,1.2230656312314434,1.4837994821668945
LR_none,1,89,-3.7931589233935954,2.9409785305401326,2.699608809389125,0.07,0.16111238795937358,-0.29270121800209264,1.606058695384654,5.859724603073561,1.2897608343631646,1.405077250526502
LR_none,1,90,-3.746788527482522,2.9654316247092023,2.6661848652507296,0.11,0.1716023728212988,0.10363298153307798,1.585581203018937,5.417644883311048,1.2634884231565924,1.4052996010575478
LR_none,1,91,-3.98726927948616,2.9990774883407427,2.6938151193348894,0.1,0.16002834565882335,-0.026661050142775946,1.400360959183618,4.958696256482248,1.3294985858108455,1.4801569903099467
LR_none,1,92,-3.702132456723376,3.082064695338342,2.724981486986335,0.11,0.17668738236879655,0.34795035664082996,1.7478305172492943,6.0217515611657175,1.2011858356908904,1.3585899480064767
LR_none,1,93,-3.7590449196442752,2.9423318730823564,2.671164929791976,0.09,0.16766759850831625,-0.38248673054150895,1.5832849399396793,4.975436760609675,1.2775733947735606,1.4072679967152089
LR_none,1,94,-3.911177031882403,3.0814448615558185,2.6752648940958403,0.13,0.16397298237308458,0.6261540143535467,1.439352756309279,6.12245825478779,1.2692672455958383,1.4619774813754522
LR_none,1,95,-3.9985276157027885,2.76129276756868,2.685250952923477,0.08,0.1463286442730264,-0.3148800580792574,1.3719742901441663,5.126911906227343,1.448063625366134,1.489070364670954
LR_none,1,96,-3.884762767682177,2.9666302715527215,2.7448123440763545,0.08,0.15766061235034493,-0.4954513510559879,1.6048619204705319,5.374897041193038,1.3094866606511464,1.4153108776510632
LR_none,1,97,-3.9469824764674386,3.0498602165385464,2.694412524212368,0.1,0.16015116749353986,-0.04251863933193597,1.4418425719572974,5.550131479656737,1.294151927050311,1.4648768297353512
LR_none,1,98,-3.8252646622936926,2.9109380323108343,2.726793735124488,0.09,0.1642564393303251,-0.03343103508690723,1.6283228079552825,6.133852281194381,1.3141003414823724,1.4028434248691184
LR_none,1,99,-4.067756115558462,3.1761050148487207,2.7177437980881622,0.09,0.1621483998550926,-0.1042523048498577,1.3677314806178629,5.730504000367005,1.2807372856190684,1.4967400968479758
LR_none,1,100,-3.8716563144462013,3.2656031023094405,2.7198295892521145,0.11,0.1750638546306842,0.05776680888018651,1.5680028640580277,5.944665584264584,1.1855869170715079,1.423492240008614
LR_none,2,20,-1.8904627651684123,1.4402303913831185,1.646472613084099,0.11,0.18149959050621686,0.0990982103325992,1.402482460999785,3.794645819913148,1.312611354738123,1.1481896207354958
LR_none,2,21,-1.7441969724885467,1.6927354651799433,1.6473550727387036,0.15,0.21534870316865234,1.2096470894058866,1.5505131729888608,4.4564083039604085,1.0304013877934157,1.0587862940737147
LR_none,2,22,-1.946577921837175,1.5765326348475301,1.6606944813804834,0.14,0.18395987740502245,0.24348390937940548,1.3748110409237921,4.531751057399289,1.2347209812281703,1.1721469202565458
LR_none,2,23,-1.888582169314845,1.7045507169038343,1.714707097354661,0.15,0.20681791279043577,0.1877208570577598,1.5408320253944765,4.350968255666106,1.1079647854334822,1.101402199960814
LR_none,2,24,-2.0473980350112733,1.6427129916109768,1.723878137863589,0.11,0.19227588534274345,0.03495983451644289,1.4003582407159043,4.085098379139107,1.2463516423544136,1.1876698184412409
LR_none,2,25,-2.1171612455288282,1.5804573880304942,1.7092905361652406,0.1,0.17303964487709725,0.005238848977571582,1.3014198268016528,3.933414448353584,1.3395876798470054,1.2386198839423972
LR_none,2,26,-2.2794013678710274,1.6934663774780634,1.7630262422507386,0.1,0.16353344494344443,-0.04798116472454142,1.24665111663045,4.235252866762504,1.3459974158244272,1.2928913440114578
LR_none,2,27,-2.1943432873610167,1.7260613137507403,1.7516104779094974,0.11,0.17171167637949772,0.10567141575648012,1.3088776684579775,4.194073317392553,1.2713008917352404,1.2527575708384147
LR_none,2,28,-2.2951044048833817,1.758490702010569,1.8206841479575564,0.13,0.1706366143911104,0.03985244026204067,1.346263891031731,4.219443603149883,1.3051558374799912,1.260572520202381
LR_none,2,29,-2.229734842490869,1.8143647813854058,1.8349008436191319,0.11,0.18408711102273537,0.007916656738197,1.440066844747395,3.9378464965124307,1.2289341511514,1.2151800192608624
LR_none,2,30,-2.2951661309316465,1.6607888691130326,1.859000224208729,0.08,0.16874457744044352,-0.1638137819770916,1.422834317485811,4.082377272775764,1.3819734546736286,1.2346239129199506
LR_none,2,31,-2.2899265564362037,1.8271873947491801,1.8920594375844428,0.08,0.17679044163411028,-0.29832867448368733,1.494192318732682,4.022758601815317,1.2532521639634802,1.2102825687969456
LR_none,2,32,-2.317326562534138,1.6575420757501882,1.9013165958635994,0.06,0.17009615315087762,-0.27063803815638854,1.485306629193061,3.997668643607397,1.398049917668206,1.2188009969384306
LR_none,2,33,-2.356669823658396,1.8247246648711486,1.8920897855950798,0.09,0.1748043240359131,-0.10590214810736977,1.4275097475317637,3.824613398981317,1.2915207806569602,1.2455380508896945
LR_none,2,34,-2.515332723078381,1.7620995928668597,1.9178005840500156,0.09,0.16017631853659198,-0.08165840652704319,1.32026844502165,4.583943299939377,1.4274634267329032,1.3115715700568282
LR_none,2,35,-2.536879222613176,1.815540292416292,1.9053299102176573,0.11,0.15706779363643253,0.19731567103135664,1.2737805978221381,4.656586768326526,1.3973136444341085,1.3314645453308258
LR_none,2,36,-2.5988017097235434,1.9901733670327018,1.9813445075688296,0.08,0.16976359006590303,-0.21634103220555384,1.3638873054141154,4.425707813403617,1.3058167458035534,1.3116354575370401
LR_none,2,37,-2.4040443597768877,1.8246058365702302,1.9388234310866415,0.08,0.1706252002108315,-0.15731269638598352,1.4736025023963948,4.293731868004706,1.3175691492338129,1.2399501270879043
LR_none,2,38,-2.6546008758265627,2.0308211331575667,2.006770937034133,0.12,0.16688092463357723,0.24041276551137533,1.3589409982417027,4.413025690940318,1.3071564169214298,1.3228220654569958
LR_none,2,39,-2.6096457474228827,1.8841081684948702,1.9924706550431592,0.09,0.1637298034562275,-0.11717082358220629,1.3752955626634356,4.636879919740035,1.3850827627946711,1.3097536672962216
LR_none,2,40,-2.609526323016778,1.9520972285563636,1.9928787127097283,0.1,0.1736808347200239,-0.22748269069714125,1.376231102402679,4.273643501673989,1.3367809168740041,1.3094255593049065
LR_none,2,41,-2.80282816437896,1.9868402847442355,2.108218182810978,0.09,0.15873809233462477,-0.11931178984682224,1.4136082012429951,4.792437144149204,1.410696262754591,1.3294772748055086
LR_none,2,42,-3.0088749441140354,1.8841878902260127,2.1153607627456266,0.09,0.13916055101194694,-0.5087982086776769,1.2218465813772166,4.497842967108333,1.5969081213833265,1.422393284920665
LR_none,2,43,-2.746148124516904,1.9087141912850352,2.0683442479421172,0.09,0.15608041687080218,-0.47354383883581896,1.3905403713673303,4.336635806965331,1.4387424461218417,1.327703609903991
LR_none,2,44,-2.633735582828204,2.035829100127608,2.10060782939366,0.1,0.17495578039682383,-0.004739685822175011,1.5674800759591176,4.265338655723938,1.293691883401764,1.2537968991520094
LR_none,2,45,-2.69767413039175,1.9900122440121466,2.054570773275429,0.1,0.1706560679615776,-0.06890796922034556,1.411467416159108,4.599125677075569,1.3556068001636294,1.3130110510094892
LR_none,2,46,-2.9077006413818323,2.012659272881914,2.0988544362720942,0.1,0.15418842909220715,-0.08144917806897402,1.2900082311623566,4.824391948737701,1.444705857846626,1.3853750842037336
LR_none,2,47,-3.0069080632264367,1.7897351165553501,2.2045041019022067,0.02,0.1352715405002745,-0.8535608810342072,1.4021001405779758,4.112021182675463,1.6800855251774593,1.363983882194575
LR_none,2,48,-3.1392767727408053,2.236768181721354,2.1811189179743575,0.08,0.14742911570645814,-0.38932955120581275,1.2229610632079093,4.0980421386375445,1.4034877634592002,1.4392964761666023
LR_none,2,49,-2.937769905164398,1.8859652439773644,2.1371339723726015,0.07,0.1423929757245474,-0.497991513058253,1.3364980395808053,4.249687562385675,1.557700978077864,1.3746306703940265
LR_none,2,50,-3.164732930275524,2.2374766626629965,2.1977555035862344,0.11,0.14931680003659,0.17212844594739354,1.230778076896944,5.0529905092227985,1.4144205314342484,1.4399840769873644
LR_none,2,51,-3.124326012146396,2.3045715450338693,2.18548054764575,0.09,0.1566424915086314,-0.06994926838027751,1.2466350831451045,4.712769211495548,1.3557079704811157,1.429583079799997
LR_none,2,52,-3.1360470692365148,2.3060796628679285,2.2563973292966466,0.14,0.16912089859810084,0.31219186018614686,1.376747589356778,4.610899315541671,1.3599040483000517,1.3898470045672622
LR_none,2,53,-3.051030359238409,2.0941859439273682,2.255549967354119,0.11,0.16167290595470094,0.05420767273261788,1.4600695754698279,4.507482665589079,1.4569051846067718,1.3526769095775926
LR_none,2,54,-3.255204391069352,2.1303506074512994,2.319519516147601,0.06,0.14875010671976702,-0.6146006866491965,1.3838346412258489,4.598999175627337,1.5280134545382653,1.4033959914576588
LR_none,2,55,-3.1686872249442204,2.453931505618442,2.238638516913437,0.11,0.16243855996990827,0.21892086574013134,1.3085898088826524,4.817552986049216,1.2912696290378507,1.4154528303716962
LR_none,2,56,-3.2940343045220253,2.168236442992171,2.3257279917625517,0.09,0.14252754738014553,-0.43233470119826645,1.357421679003078,4.782043460078863,1.5192228297649357,1.416345469542912
LR_none,2,57,-3.1702710593962244,2.1451734950024055,2.3032959706847285,0.09,0.15492107792371612,-0.12325529069365966,1.436320881973232,4.375034148433795,1.4778623112685203,1.3764062889641404
LR_none,2,58,-3.27363706113972,2.1579989828458777,2.357397085329644,0.1,0.14602581440243706,-0.0714777722923324,1.4411571095195683,5.188171710835425,1.5169780371363224,1.3886659491996252
LR_none,2,59,-3.290835733426222,2.3857049598177986,2.3856043019205613,0.08,0.15587683257820525,-0.5214946419361957,1.4803728704149006,4.448361921398727,1.379397615737677,1.3794558178726004
LR_none,2,60,-3.37140299294763,2.3358540316892977,2.350521818369173,0.09,0.15012852052351902,-0.17519113552151172,1.3296406437907162,4.785176218739188,1.4433277710034902,1.4343210799407766
LR_none,2,61,-3.3940910695911715,2.433373478974411,2.347466026794309,0.12,0.14854117439357295,0.29558205743135596,1.3008409839974462,4.890733570722989,1.3948089345584849,1.4458531160198003
LR_none,2,62,-3.485241601023327,2.6770715340874403,2.408999442669776,0.12,0.16407790469971914,0.15949675050673315,1.3327572843162256,5.171732310222934,1.301885869184058,1.446758990180921
LR_none,2,63,-3.290943752118143,2.26595664362055,2.35360016334159,0.07,0.14875468311642434,-0.5017037635293451,1.4162565745650364,4.544726799109905,1.4523418889691846,1.3982594849270118
LR_none,2,64,-3.625707056597885,2.343717776141578,2.4521329625797987,0.09,0.1394714704907971,-0.6334418331991615,1.278558868561711,4.586162521020619,1.5469896134707923,1.4785931725265877
LR_none,2,65,-3.3280856563306003,2.3933997090190844,2.455110666810154,0.09,0.16358977363108,-0.25607449018156153,1.5821356772897084,4.843243829823769,1.3905264731959834,1.3555745984577854
LR_none,2,66,-3.453413210433629,2.555083097890625,2.399128341941038,0.11,0.15833735683812436,0.13931281616988903,1.3448434734484476,4.616631057963027,1.3515854780944814,1.4394449642654847
LR_none,2,67,-3.484999626222848,2.366670481957596,2.458866271920156,0.09,0.14971171837533645,-0.19777173974162707,1.4327329176174655,4.58782693573957,1.4725326794713829,1.4173197078755213
LR_none,2,68,-3.2365468476484147,2.3108711380954077,2.3843693230312026,0.07,0.15976029733205094,-0.4357831146777419,1.53219179841399,4.844899730181999,1.400574352369963,1.3574016476331172
LR_none,2,69,-3.653390060975744,2.4515759486812407,2.451434193036616,0.11,0.14050351838057218,0.1080417283603855,1.249478325097488,5.21634913570667,1.4902210404458351,1.490307213366496
LR_none,2,70,-3.6131700358795764,2.5725539583449173,2.431705884958469,0.12,0.15045637067428996,0.13186381089047616,1.2502417340373624,5.2444437083285065,1.4045069974758282,1.485858161642474
LR_none,2,71,-3.5260594422889766,2.4248784199968165,2.5123439939559997,0.06,0.15126323317264206,-0.5108286673890278,1.4986285456230226,4.766029326619627,1.4541180346244351,1.4034938888829294
LR_none,2,72,-3.714668216062842,2.4673248782594257,2.465399367956609,0.1,0.1357025093767983,-0.012397492326638712,1.2161305198503762,4.926268146877455,1.5055448306764347,1.5067206815833905
LR_none,2,73,-3.553198181542348,2.4640686137194217,2.5572404773620883,0.11,0.15229241120008047,0.08907956132973044,1.5612827731818282,5.650844796859783,1.4420045617881252,1.3894657983857803
LR_none,2,74,-3.45661557022491,2.683223896591839,2.5006390645966277,0.11,0.16127080683811545,0.222471561867023,1.5446625589683451,5.164304086305997,1.2882322547199334,1.3822928783136836
LR_none,2,75,-3.6075585748708345,2.3119157054711357,2.5233517899890354,0.07,0.141854744458315,-0.7547486115917333,1.4391450051072374,4.852601515126834,1.5604195976235498,1.4296692950951997
LR_none,2,76,-3.405767846319177,2.5713886403811843,2.5255639330213464,0.09,0.16853813343127488,-0.10755049502081786,1.6453600197235152,4.871025471900751,1.3244858411656917,1.348517771333881
LR_none,2,77,-3.7040348315646914,2.6789640872406957,2.625960907152339,0.09,0.15544138561386203,-0.12834306969513645,1.547886982739986,5.319614132314596,1.3826369861418364,1.410544544465989
LR_none,2,78,-3.675953990094,2.7188198742952148,2.6004458833683937,0.1,0.15410727184445305,-0.15911055231067214,1.524937776642787,5.4888303754350165,1.3520402822003417,1.4135860367655433
LR_none,2,79,-3.636219411094179,2.5936543705412225,2.5915494993080195,0.08,0.1561914572360437,-0.18190929593896515,1.5468795875218602,5.104945883520523,1.4019676069388545,1.4031062929977225
LR_none,2,80,-3.61005309616682,2.7046896795179167,2.596950621588146,0.08,0.16635364335354688,-0.34848439174118934,1.583848147009473,5.144234430850718,1.334738370728828,1.3901123364290688
LR_none,2,81,-3.552251968660963,2.5475342898819333,2.566159736334988,0.11,0.15422811426035554,0.36965646498589155,1.5800675040090129,5.491439443181602,1.3943882846913884,1.3842676737397184
LR_none,2,82,-3.596566250192424,2.519897014071955,2.576656355587849,0.07,0.14608501626668932,-0.5801209898991254,1.556746460983273,4.900595957022284,1.427267158184634,1.3958268988383935
LR_none,2,83,-3.531694163884773,2.6583986704873195,2.595946773965991,0.11,0.1611509294083051,0.10381077127038936,1.6601993840472087,5.338372246494287,1.328504337251029,1.360464782754071
LR_none,2,84,-3.8095571677751123,2.6722005691525204,2.7222469898127595,0.09,0.153186478529525,-0.2763365787133804,1.6349368118504075,5.041107913205467,1.4256254608101147,1.3994164313639814
LR_none,2,85,-3.4707288268020644,2.5579836682820956,2.603043346189997,0.09,0.16242141955022646,-0.185619238009134,1.7353578655779285,5.857895434498792,1.3568221212033598,1.3333350102994153
LR_none,2,86,-3.6948917005172683,2.9607761273480606,2.7135840560083633,0.11,0.1689499838199126,0.028354641270072794,1.7322764114994578,5.561628246063751,1.2479470049722226,1.3616278782063571
LR_none,2,87,-3.84962566882657,2.980911130563494,2.7418995687755667,0.1,0.1597038512331443,-0.024735074317809785,1.6341734687245613,5.405242769717696,1.2914258427083196,1.4039995164905599
LR_none,2,88,-3.604692836756501,2.5991373174713974,2.6656406191703095,0.08,0.15905890016938984,-0.4726748582867999,1.7265884015841193,5.330787793075198,1.3868804901248428,1.352280127648443
LR_none,2,89,-3.7010031974351616,2.7502778696059265,2.7767817893395295,0.09,0.16488616801045075,-0.07721196445753178,1.852560381243898,5.585551427980544,1.3456833719734145,1.3328390482982324
LR_none,2,90,-3.7874799735017417,2.733132046578144,2.724262183303628,0.08,0.15956159961495314,-0.2905447504711595,1.661044393105512,5.197959696926188,1.385765454780581,1.3902773370031452
LR_none,2,91,-3.831903909095855,2.683452435322292,2.696840323952564,0.08,0.1459770620693132,-0.2911203250782956,1.5617767388092727,5.017038761270315,1.4279753420096042,1.4208864629700102
LR_none,2,92,-3.7098573387145293,2.7071550962629383,2.7524006116123285,0.09,0.16166033912138678,-0.6240108599566192,1.7949438845101289,5.49000471417601,1.3703896551164578,1.3478624161986843
LR_none,2,93,-3.914456598468093,2.7128028319548037,2.7574010947865704,0.13,0.15039106935191104,0.08935709795397416,1.6003455911050486,5.620311116162943,1.4429565438220204,1.419618134579395
LR_none,2,94,-4.194471243645039,2.8238525893180606,2.8351942323665598,0.1,0.1473594028814736,-0.41643405506772835,1.475917221088081,5.445008711619837,1.4853718850310005,1.4794299437269522
