arm,cond,seed,slot,lr,task,iv,online_acc,memo_acc,acc,dead_frac_l1,zeroout_l1,zbar_l1,zsd_l1,zbar_min_l1,mob_l1,eff_rank_l1,gate_zero_frac_l1,sink_ratio_l1,p_pos_l1,fold_mean_l1,onesided_frac_l1,skew_l1,bias_over_sd_l1,bias_share_l1,abs_zbar_l1,dead_frac_l2,zeroout_l2,zbar_l2,zsd_l2,zbar_min_l2,mob_l2,eff_rank_l2,gate_zero_frac_l2,sink_ratio_l2,p_pos_l2,fold_mean_l2,onesided_frac_l2,skew_l2,bias_over_sd_l2,bias_share_l2,abs_zbar_l2,r_a1,w_norm_l1,w_norm_l2,w_norm_l3,m_l1,m_l2,depth_ratio_l1,wtilde_gmean_l1,omega_l1,n_dead_l1,n_gate0_l1,n_exact_zero_l1,bias_mean_l1,bias_absmean_l1,depth_ratio_l2,wtilde_gmean_l2,omega_l2,n_dead_l2,n_gate0_l2,n_exact_zero_l2,bias_mean_l2,bias_absmean_l2,pin_max_ratio
CH,raw,0,0,0.001,35,none,0.9882833333,1,1,0,0,-1.75131762,19.52524948,-5.97866106,0.4708333313,75.10091692,0.537283361,-0.08594794571,0.4708333313,0.4480833411,0,-0.07665655017,0.1080782115,-1.381447631e+12,5.97866106,0,0,-5.112879276,36.43390274,-8.212758064,0.4450000226,67.40692427,0.5488499999,-0.1379836351,0.4450000226,0.4419000149,0,-0.1357870102,0.1312218755,-4.736803144e+12,8.212758064,0.00481545506,24.83559036,3.705779314,1.328734398,8.867267609,16.31238556,-0.0896950188418284,24.99775167050612,4.0003597650738384e-05,0,64474,0,-1.3814477622509003,2.1102543115615844,-0.14033301105529603,3.862723000036261,0.00025888472975945016,0,65862,0,-4.736803224086762,4.78092536687851,
CH,raw,0,0,0.001,36,none,0.9871708333,1,1,0,0,-1.805983067,19.74784279,-5.986355782,0.4650000036,74.0881735,0.5413166881,-0.08400105685,0.4650000036,0.4449332952,0,-0.08347237855,0.1117501631,-1.459773506e+12,5.986355782,0,0,-5.258298874,37.35936356,-8.40424633,0.4491666853,69.11929631,0.5475833416,-0.1362001896,0.4491666853,0.4446333349,0,-0.1382400393,0.1320418268,-4.886542418e+12,8.40424633,0.003045348683,24.91981697,3.690254927,1.356528759,9.036414146,16.29104614,-0.09145216954605907,25.124426582093694,3.980190340792514e-05,0,64958,0,-1.4597734448313713,2.206824741065502,-0.14074915557795975,3.870922198603728,0.00025833637275394166,0,65710,0,-4.886542437672615,4.932999203801155,
CH,raw,0,0,0.001,37,none,0.9876229167,1,1,0,0,-1.841678262,19.09447479,-6.135293007,0.462500006,73.29173705,0.5422416925,-0.08775179088,0.462500006,0.4427749813,0,-0.06260818988,0.1195716113,-1.523929186e+12,6.135293007,0,0,-5.377597809,36.84644318,-8.581851006,0.4475000203,71.70078031,0.5490416884,-0.145644784,0.4475000203,0.4410083294,0,-0.1540259272,0.1376454383,-5.021631513e+12,8.581851006,0.003306401893,25.11869049,3.682600021,1.374230862,9.092664719,15.9995966,-0.09645084676351028,25.26133319900226,3.958619254661891e-05,0,65069,0,-1.5239292343705892,2.2831571843475102,-0.14594618489306244,3.8742794211717317,0.00025811251365487765,0,65885,0,-5.021631529927253,5.071744793057442,
CH,raw,0,0,0.001,38,none,0.9879479167,1,1,0,0,-1.990136743,19.4994812,-6.434281826,0.4600000083,74.29646156,0.5429000258,-0.09046576172,0.4600000083,0.4405833483,0,-0.08172011375,0.1215964407,-1.613009912e+12,6.434281826,0,0,-5.568482399,35.38198853,-8.679405212,0.4433333576,71.97658485,0.5515000224,-0.1556262821,0.4433333576,0.4409000278,0,-0.1466767788,0.1466630846,-5.134771814e+12,8.679405212,0.003379308851,25.17718124,3.694825649,1.406589866,8.848871231,15.33796024,-0.10206100985907256,25.357392712611002,3.9436231135177776e-05,0,65148,0,-1.6130100525170565,2.371067535355687,-0.15738183834067282,3.8855311830646415,0.00025736506873463524,0,66180,0,-5.13477160692215,5.189232547283172,
CH,raw,0,0,0.001,39,none,0.9876458333,1,1,0,0,-2.133898258,18.40582466,-6.571568489,0.4600000083,74.4728168,0.5465666652,-0.1066414937,0.4600000083,0.4374833107,0,-0.08003925532,0.1328868121,-1.696736215e+12,6.571568489,0,0,-5.677809715,36.96096039,-8.987059593,0.4375,71.88146936,0.5527750254,-0.1568356752,0.4375,0.4379916191,0,-0.1200681478,0.1440108865,-5.270311797e+12,8.987059593,0.00359763694,25.2366581,3.649735928,1.397571802,8.63147068,15.25248241,-0.11593603098031467,25.4478634700411,3.929602975028791e-05,0,65588,0,-1.6967363211303017,2.4458915281505322,-0.15361640106451793,3.8885911211748834,0.0002571625477810236,0,66333,0,-5.270311529636383,5.322780420780182,
CH,raw,0,0,0.001,40,none,0.9873458333,1,1,0,0,-2.227590084,18.89619827,-6.846448898,0.4541666806,73.9422035,0.5506416559,-0.1138188317,0.4541666806,0.4336250126,0,-0.05735462159,0.1336678714,-1.784319312e+12,6.846448898,0,0,-5.845450878,36.51950073,-8.967067719,0.4483333528,73.4926613,0.5521500111,-0.156782046,0.4483333528,0.4382000268,0,-0.1805939823,0.1497344971,-5.414069469e+12,8.967067719,0.002494445303,25.38255119,3.612378359,1.422287583,8.741087914,15.06650352,-0.11788562186800129,25.545877580893183,3.914525922366203e-05,0,66077,0,-1.784319293051958,2.525814441666007,-0.1600638223730722,3.892610514279625,0.00025689700943148746,0,66258,0,-5.414069586396217,5.468228788971901,
CH,raw,0,0,0.001,41,none,0.9874729167,1,1,0,0,-2.260207415,19.97410965,-7.021778107,0.4583333433,74.46726895,0.5511916876,-0.1037855446,0.4583333433,0.433375001,0,-0.06345205009,0.1313508749,-1.874380718e+12,7.021778107,0,0,-6.05520916,35.5888176,-9.049041748,0.4308333397,69.8519447,0.5569583178,-0.1676312089,0.4308333397,0.4310583472,0,-0.2104857117,0.1579583734,-5.552719528e+12,9.049041748,0.003328663995,25.55632019,3.600379705,1.456683397,8.650261879,15.39225578,-0.11315685427810797,25.647846858574624,3.898962768742822e-05,0,66143,0,-1.8743809086456895,2.6236169988289477,-0.17014358914806996,3.8817860474267274,0.0002576133737877979,0,66835,0,-5.552720051109791,5.621552189290523,
CH,raw,0,0,0.001,42,none,0.9883104167,1,1,0,0,-2.293440342,19.39535141,-7.35836792,0.4541666806,72.47667818,0.5539416671,-0.1153991669,0.4541666806,0.4320417047,0,-0.07909657806,0.1394270062,-1.938718851e+12,7.35836792,0,0,-6.015271187,36.01776886,-9.237342834,0.4358333349,69.57039879,0.5518000126,-0.1767183393,0.4358333349,0.4325666726,0,-0.2319582701,0.159785673,-5.684582154e+12,9.237342834,0.002820842201,25.57640648,3.648203373,1.481259942,8.690224648,15.90480423,-0.11824690842247544,25.754407476689963,3.8828305442673814e-05,0,66473,0,-1.9387188289314508,2.7042358347028492,-0.16700843437529905,3.8912925387929596,0.0002569840200989335,0,66216,0,-5.6845827624201775,5.755123580694199,
CH,raw,0,0,0.001,43,none,0.9877270833,1,1,0,0,-2.39141202,18.84580421,-7.530635834,0.4541666806,72.62511842,0.5543166995,-0.1253323108,0.4541666806,0.4306999743,0,-0.07075786591,0.1473209262,-2.01607204e+12,7.530635834,0,0,-6.147704601,36.41031647,-9.513743401,0.4408333302,69.27763583,0.5521416664,-0.1686556339,0.4408333302,0.4340416491,0,-0.301120609,0.1619108915,-5.824042762e+12,9.513743401,0.003688189201,25.86325836,3.689303637,1.487543941,8.826477051,15.79291058,-0.1268936041864992,25.882282951646648,3.8636468114818265e-05,0,66518,0,-2.016071990355849,2.776381255462766,-0.16884512954083644,3.896977470267773,0.00025660913044264717,0,66257,0,-5.824042781591415,5.895226984620094,
CH,raw,0,0,0.001,44,none,0.9871333333,1,1,0,0,-2.306909084,19.05748558,-7.675241947,0.4525000155,72.23340417,0.5534416437,-0.113418743,0.4525000155,0.4309250116,0,-0.0778407082,0.1480140239,-2.068107887e+12,7.675241947,0,0,-6.309520245,36.46635818,-9.650774956,0.4450000226,68.67066918,0.55112499,-0.1763530523,0.4450000226,0.4354749918,0,-0.2549176216,0.1648974717,-5.943685808e+12,9.650774956,0.004214693327,26.12700462,3.700529337,1.4672575,8.993691444,15.87839699,-0.12105002385104781,26.04824092793572,3.839030830398759e-05,0,66413,0,-2.0681080596521495,2.8207751535251737,-0.17302304260425053,3.9070940169028505,0.00025594469845716664,0,66135,0,-5.943685800582171,6.01321015253663,
CH,raw,0,0,0.001,45,none,0.98753125,1,1,0,0,-2.359680891,20.12193108,-7.90594244,0.4608333409,70.83557852,0.554099977,-0.1195600107,0.4608333409,0.4310166836,0,-0.08757601678,0.1436159611,-2.132800307e+12,7.90594244,0,0,-6.558955669,36.6126709,-9.631045341,0.4391666651,65.50172807,0.5561916828,-0.1821221113,0.4391666651,0.4329083264,0,-0.2265861332,0.1682617068,-6.090182885e+12,9.631045341,0.00240287371,26.29895592,3.693524837,1.468401313,9.296099663,16.09427834,-0.11726910710599651,26.192825160866295,3.817839403952736e-05,0,66492,0,-2.1328004322946073,2.889830244928598,-0.17914441934363223,3.9103482850721725,0.00025573169628330004,0,66743,0,-6.090183362066746,6.160510933101177,
CH,raw,0,0,0.001,46,none,0.9873083333,1,1,0,0,-2.307633162,19.94532585,-8.105895042,0.4566666782,71.32391102,0.5548083186,-0.1191892028,0.4566666782,0.4299416542,0,-0.08912017941,0.1477308124,-2.208749584e+12,8.105895042,0,0,-6.63585043,36.98575592,-9.868850708,0.4341666698,64.28159771,0.5658167005,-0.1897799522,0.4341666698,0.4253166616,0,-0.1883337647,0.170431301,-6.23140248e+12,9.868850708,0.005976327695,26.350317,3.70339632,1.475672841,8.948073387,15.75461102,-0.11569794243296357,26.27928950662816,3.8052779157053697e-05,0,66577,0,-2.208749701604247,2.9465391632169484,-0.179416379763964,3.9145287408423526,0.0002554585918776046,0,67898,0,-6.231402561068535,6.303529851436615,
CH,raw,0,0,0.001,47,none,0.987875,1,1,0,0,-2.501414537,19.96351433,-8.363837242,0.4558333457,72.4563424,0.5557667017,-0.1239293367,0.4558333457,0.4300333261,0,-0.08010831475,0.1527984291,-2.310189875e+12,8.363837242,0,0,-6.763261795,35.88777924,-9.922145844,0.4391666651,60.20150837,0.5611333251,-0.190504238,0.4391666651,0.4304000139,0,-0.3039489388,0.1793567538,-6.363614806e+12,9.922145844,0.003595446935,26.29205704,3.64473176,1.531659961,8.808685303,16.03656387,-0.12529930831071265,26.35963557467438,3.793679154505356e-05,0,66692,0,-2.310190134784207,3.0503936560358853,-0.18845584592377804,3.9160405256565776,0.0002553599722598214,0,67336,0,-6.363614758253098,6.436715534329414,
CH,raw,0,0,0.001,48,none,0.98733125,1,1,0,0,-2.570034742,19.29761887,-8.451206207,0.4558333457,71.96690011,0.5602000356,-0.1204153374,0.4558333457,0.4264166951,0,-0.05942130461,0.1620369554,-2.389578088e+12,8.451206207,0,0,-7.026412964,36.63836288,-10.67337894,0.4291666746,57.5939431,0.5654166937,-0.1883059293,0.4291666746,0.4264166951,0,-0.2631806135,0.1793976277,-6.50111248e+12,10.67337894,0.004567178432,26.48288155,3.636482716,1.536222696,8.798405647,16.61263847,-0.1331788527544901,26.465573789292353,3.778493555294039e-05,0,67224,0,-2.3895781924389303,3.126927536930889,-0.19177748162529254,3.911352125772452,0.0002556660632549186,0,67850,0,-6.501112879216671,6.572835413515568,
CH,raw,0,0,0.001,49,none,0.9883895833,1,1,0,0,-2.70539546,19.67923546,-8.610942841,0.4558333457,72.49988266,0.5638499856,-0.1153040379,0.4558333457,0.4234000444,0,-0.05394259095,0.1628742814,-2.485422391e+12,8.610942841,0,0,-7.050373077,34.2399559,-10.82149792,0.4216666818,54.03588716,0.5681499839,-0.2102144212,0.4216666818,0.420566678,0,-0.266674757,0.1961475611,-6.638722875e+12,10.82149792,0.002627345035,26.66132355,3.636408567,1.563785791,8.514987946,16.98484993,-0.13747462219754344,26.530035255189947,3.769312744521795e-05,0,67662,0,-2.485422365516424,3.205241561383009,-0.20591069385693922,3.9015392984290753,0.00025630909328598644,0,68178,0,-6.638723367452622,6.716083716154099,
CH,raw,0,0,0.001,50,none,0.9872979167,1,1,0,0,-2.796312571,20.30359268,-8.744873047,0.4566666782,73.35586964,0.5635250211,-0.1203850135,0.4566666782,0.4221916795,0,-0.08581224829,0.1606211811,-2.558803313e+12,8.744873047,0,0,-7.223642826,34.25225449,-10.9587841,0.4183333516,51.47926606,0.5715333223,-0.2116602212,0.4183333516,0.4169666469,0,-0.1929317862,0.200204432,-6.774364045e+12,10.9587841,0.003242466599,26.90950966,3.644419432,1.592600226,8.429494858,17.70775032,-0.13772501325612685,26.616174751392403,3.757113895368026e-05,0,67623,0,-2.558803501166403,3.2611871481314303,-0.21089539750176017,3.906834617047817,0.0002559616922703643,0,68584,0,-6.774363529086113,6.857453289628029,
CH,raw,0,0,0.001,51,none,0.9872708333,1,1,0,0,-2.769147158,20.36718559,-8.846486092,0.4508333504,72.60816237,0.5611083508,-0.139991194,0.4508333504,0.4250749946,0,-0.08601027727,0.1617803872,-2.619212825e+12,8.846486092,0,0,-7.451714993,36.11044693,-11.18497753,0.4225000143,53.33924468,0.5688666701,-0.2066008747,0.4225000143,0.4236833453,0,-0.274649173,0.1930573583,-6.895093416e+12,11.18497753,0.002574193291,26.95740891,3.710301638,1.540339112,8.694699287,17.37349701,-0.13596120807970702,26.72032985788369,3.742468769355238e-05,0,67333,0,-2.619212892577052,3.2950112844258546,-0.20635897992193586,3.9188646381024346,0.0002551759482267326,0,68264,0,-6.895093550086021,6.971387168765068,
CH,raw,0,0,0.001,52,none,0.9877645833,1,1,0,0,-2.757606506,20.44971657,-9.145366669,0.4475000203,73.17625955,0.5625500083,-0.1305878013,0.4475000203,0.4231666327,0,-0.08616381884,0.16358006,-2.685487022e+12,9.145366669,0,0,-7.447048664,37.12311172,-11.14166355,0.4291666746,55.63492369,0.569724977,-0.2008256316,0.4291666746,0.4229083061,0,-0.2239854485,0.1912569106,-7.026666635e+12,11.14166355,0.002923496766,26.95058823,3.688114643,1.545771956,8.700247765,16.86442566,-0.13484815286122082,26.847204655446472,3.7247825717197367e-05,0,67506,0,-2.68548697642982,3.34516581825912,-0.20060410668612993,3.9333088172875,0.00025423887277928586,0,68367,0,-7.026667029857635,7.100051780939102,
CH,raw,0,0,0.001,53,none,0.9876625,1,1,0,0,-2.902552605,19.31609917,-9.390667915,0.453333348,72.83757183,0.5681166649,-0.1332701296,0.453333348,0.4187333286,0,-0.07041352987,0.1761637926,-2.775655121e+12,9.390667915,0,0,-7.729498863,35.58031845,-11.45565224,0.4225000143,53.58503235,0.5756917,-0.2232445925,0.4225000143,0.4177916646,0,-0.2371191978,0.2032950073,-7.161761497e+12,11.45565224,0.003042795928,27.23322296,3.701113224,1.544177651,8.449820518,16.76072311,-0.15026598173134145,26.965449100462003,3.708449268819583e-05,0,68174,0,-2.7756552290916443,3.4027975514531135,-0.2172408567355023,3.944482461574601,0.0002535186833105627,0,69083,0,-7.1617614269256595,7.233300673961639,
CH,raw,0,0,0.001,54,none,0.9877520833,1,1,0,0,-2.918016434,19.6930542,-9.52510643,0.4441666901,74.41424563,0.56674999,-0.146703735,0.4441666901,0.4207499921,0,-0.08993431181,0.1754470915,-2.853766955e+12,9.52510643,0,0,-7.647190094,36.39685822,-11.64176846,0.415833354,53.47473748,0.5760833621,-0.2132540196,0.415833354,0.416749984,0,-0.1791761816,0.2022601366,-7.290990625e+12,12.87790394,0.005947497673,27.33330917,3.71784687,1.572872639,8.407062531,17.06915283,-0.1481749049367873,27.064870402116036,3.694826485929954e-05,0,68010,0,-2.8537672166526318,3.455089119821787,-0.2101057747285969,3.9586462265190723,0.00025261161083326274,0,69130,0,-7.29099079310894,7.3616329675912855,
CH,raw,0,0,0.001,55,none,0.9873291667,1,1,0,0,-3.023203611,19.60183907,-9.623168945,0.4491666853,74.44203168,0.5692166686,-0.1312501878,0.4491666853,0.418933332,0,-0.08744709194,0.1784113199,-2.927477391e+12,9.623168945,0,0,-7.823497772,34.86689377,-11.78918839,0.4116666913,54.00857071,0.5798000097,-0.2239290476,0.4116666913,0.4120500088,0,-0.2304778546,0.2151470482,-7.43305642e+12,11.78918839,0.003106320277,27.43760681,3.717584848,1.557808757,8.268405914,16.84046364,-0.15423061071993588,27.172369312574986,3.68020907009097e-05,0,68306,0,-2.9274774189293384,3.4971901197731494,-0.2243818397935825,3.966047505278727,0.00025214019717843036,0,69576,0,-7.433056373000145,7.501509336829185,
CH,raw,0,0,0.001,56,none,0.9881354167,1,1,0,0,-3.080394745,19.56558609,-9.802606583,0.4500000179,75.7045504,0.5669749975,-0.1259573102,0.4500000179,0.4211583734,0,-0.09286892414,0.1812857687,-2.999990354e+12,9.802606583,0,0,-7.916715622,34.97824478,-11.8085146,0.3975000083,58.72676462,0.5861916542,-0.2263104618,0.3975000083,0.4066916704,0,-0.156244427,0.2176818848,-7.549402218e+12,11.8085146,0.003120017238,27.60791588,3.69451189,1.589986086,8.216820717,15.69592953,-0.15743943119467269,27.28515447482174,3.664996659347421e-05,0,68037,0,-2.9999906295910477,3.546962608732283,-0.22633255818847295,3.9747486284810374,0.0002515882370106391,0,70343,0,-7.549402288794518,7.61413133919239,
CH,raw,0,0,0.001,57,none,0.9877229167,1,1,0,0,-3.100767851,20.05734444,-9.803826332,0.4500000179,77.05006106,0.5706583261,-0.1350082159,0.4500000179,0.417724967,0,-0.07642905414,0.1796366721,-3.06763137e+12,9.803826332,0,0,-8.157945633,35.7273674,-11.87789822,0.4074999988,58.6919863,0.5820416808,-0.2361750901,0.4074999988,0.4102416635,0,-0.2706611156,0.2173311859,-7.695206711e+12,11.87789822,0.003204882378,27.76785851,3.7153337,1.598446608,7.861165047,15.52033615,-0.15459513398075742,27.3655835061655,3.654225022370522e-05,0,68479,0,-3.06763159096241,3.603034574985504,-0.2283388401295977,3.9705015569128745,0.0002518573499257145,0,69845,0,-7.6952068567276,7.764671537876129,
CH,raw,0,0,0.001,58,none,0.98833125,1,1,0,0,-3.268754244,19.52927589,-9.884907722,0.4500000179,77.59812622,0.5717333555,-0.1477555633,0.4500000179,0.4173666537,0,-0.1021207869,0.1878929287,-3.157281473e+12,9.884907722,0,0,-8.267602921,33.96508789,-11.79946327,0.4058333337,60.68922172,0.5871583223,-0.2434147298,0.4058333337,0.4052249789,0,-0.2900637686,0.2327041179,-7.83119496e+12,11.79946327,0.003199875122,27.77829742,3.726314545,1.660233617,7.744644642,14.66251659,-0.1673771348416339,27.46325133469083,3.641229466289839e-05,0,68608,0,-3.1572812783718107,3.6694130355119707,-0.24341473656054186,3.9739733071755956,0.0002516373218195382,0,70459,0,-7.831195063591004,7.903816225528717,
CH,raw,0,0,0.001,59,none,0.9886291667,1,1,0,0,-3.440965176,20.53326416,-10.04693604,0.4475000203,77.46569265,0.5708666444,-0.1440709382,0.4475000203,0.4182833135,0,-0.1130357608,0.1819250733,-3.226849247e+12,10.04693604,0,0,-8.475740433,34.82789993,-12.23968601,0.4091666639,61.628037,0.5920666456,-0.25092116,0.4091666639,0.4011333287,0,-0.2439385802,0.2310082316,-7.975145046e+12,12.23968601,0.002797244815,27.65752411,3.657031298,1.60801363,7.813131332,14.47535706,-0.16758003740599614,27.55310305424408,3.629355278174257e-05,0,68504,0,-3.2268493336439135,3.7355156922340393,-0.24336065194959344,3.9721230992095067,0.00025175453404226324,0,71048,0,-7.9751450943946836,8.045531663894653,
CH,raw,0,0,0.001,60,none,0.9885229167,1,1,0,0,-3.687268496,19.16732216,-10.17327118,0.4433333576,77.01313836,0.5761500001,-0.1578879952,0.4433333576,0.4133499861,0,-0.08642421663,0.1996918768,-3.309169279e+12,10.17327118,0,0,-8.810506821,33.57405472,-12.38677025,0.3941666782,60.85043828,0.5920916796,-0.2687520981,0.3941666782,0.3990083337,0,-0.2192762047,0.2440195084,-8.116156498e+12,12.38677025,0.002931394614,27.80644226,3.687059879,1.678216577,7.59342432,14.27273273,-0.1923726468006525,27.613050895901168,3.62147595993617e-05,0,69138,0,-3.3091692131757737,3.82755843937397,-0.26242010071400756,3.971022196972923,0.0002518243289504379,0,71051,0,-8.116157428026199,8.192724519968033,
CH,raw,0,0,0.001,61,none,0.98843125,1,1,0,0,-3.679121971,19.40792656,-10.19309807,0.4441666901,76.91866221,0.5793833137,-0.1540344656,0.4441666901,0.4096499979,0,-0.06322662532,0.2016463429,-3.403206099e+12,10.19309807,0,0,-8.886389732,33.12295151,-12.65820312,0.3991666734,58.60153766,0.5932000279,-0.2683776915,0.3991666734,0.3966666758,0,-0.2558297813,0.2519977391,-8.26668535e+12,12.65820312,0.002694197465,27.88229752,3.732713461,1.703380942,7.531502724,14.79365826,-0.18956800767077922,27.632567852359855,3.618918101795591e-05,0,69526,0,-3.4032060961425303,3.913537246733904,-0.2682849603338383,3.962082506913251,0.0002523925229358922,0,71184,0,-8.266685715913773,8.346909550428391,
CH,raw,0,0,0.001,62,none,0.988175,1,1,0,0,-3.787130594,19.33453751,-10.37052536,0.4366666675,76.95942127,0.5802749991,-0.1575803906,0.4366666675,0.4089249969,0,-0.09537367523,0.2054364532,-3.46989396e+12,10.37052536,0,0,-9.109271049,32.82766724,-12.56217003,0.3941666782,59.39180347,0.5923166871,-0.2779156566,0.3941666782,0.3980833292,0,-0.3058989942,0.2580264807,-8.396366938e+12,12.56217003,0.00495680701,27.94975853,3.657371044,1.682294965,7.515586853,14.56815147,-0.19587386520320238,27.74946829752205,3.6036726515920204e-05,0,69633,0,-3.4698942082375286,3.972019038274884,-0.27748761379853687,3.9688974517539544,0.0002519591428491243,0,71078,0,-8.396367597579957,8.470407514572143,
CH,raw,0,0,0.001,63,none,0.9883583333,1,1,0,0,-3.832537889,19.88027763,-10.51788616,0.4358333349,77.24987637,0.5805000067,-0.1612238586,0.4358333349,0.4090166688,0,-0.08639765531,0.2029937953,-3.544085168e+12,10.51788616,0,0,-9.064945221,33.9690361,-12.93301678,0.3958333433,55.64672411,0.5955166817,-0.267816633,0.3958333433,0.3968333304,0,-0.2837549746,0.2530032694,-8.524475138e+12,12.93301678,0.003060415853,28.09773445,3.707484722,1.758441567,7.478484154,15.26508713,-0.1927809037845917,27.87335298007568,3.587655926127065e-05,0,69660,0,-3.5440853975899516,4.035573076140135,-0.26685906524736513,3.968549949738481,0.0002519812053936471,0,71462,0,-8.524474959373475,8.594277679920197,
CH,raw,0,0,0.001,64,none,0.98870625,1,1,0,0,-3.900207996,19.77812386,-10.616992,0.4325000048,78.20021264,0.5837833285,-0.1715361327,0.4325000048,0.4052666724,0,-0.07333665341,0.208098799,-3.620795318e+12,10.616992,0,0,-9.251961708,32.43343735,-12.85219955,0.3833333552,59.69757971,0.6035416722,-0.296811074,0.3833333552,0.3879916668,0,-0.2264410257,0.2691418529,-8.659798589e+12,12.85219955,0.003624362871,28.12802315,3.687621355,1.729702234,7.193793774,14.16283798,-0.1971980772093314,27.947329128711576,3.57815945629185e-05,0,70054,0,-3.6207952984422445,4.115803732797503,-0.2852599805613881,3.9565992008100284,0.0002527423045011159,0,72425,0,-8.659799156188965,8.729195039272309,
