arm,iv,seed,task,bin,step,mean,star,star_W,bias
LR,none,0,15,12-20,85,-1.5088248099591255,-1.4847291860436365,-1.5292849954000252,0.044555809356388636
LR,none,0,15,12-20,90,-1.5310542737730821,-1.4949196230661328,-1.5392701251793626,0.04435050211322959
LR,none,0,15,12-20,95,-1.526863716279974,-1.4957129488836094,-1.5401662804148677,0.0444533315312583
LR,none,0,15,12-20,100,-1.5051683364314263,-1.4892305883136243,-1.5339904696476543,0.04475988133403007
LR,none,0,15,12-20,625,-1.6233446963257805,-1.5552135998464973,-1.5986702322506199,0.0434566324041225
LR,none,0,16,12-20,0,-1.5589463079881312,-1.5552135998464973,-1.5986702322506199,0.0434566324041225
LR,none,0,16,12-20,20,-1.63195733021178,-1.5666863324862812,-1.6099629457827564,0.04327661329647526
LR,none,0,16,12-20,25,-1.6649119365159784,-1.5776097550347936,-1.6208469363220523,0.04323718128725886
LR,none,0,16,12-20,30,-1.6768578959370979,-1.581143876126072,-1.6245208631484198,0.04337698702234775
LR,none,0,16,12-20,35,-1.6974739405974921,-1.5887439619930144,-1.6321721071255075,0.043428145132493226
LR,none,0,16,12-20,40,-1.73670624781781,-1.6022446134539163,-1.6455175250830902,0.043272911629173905
LR,none,0,16,12-20,45,-1.7770773376566922,-1.614869038923494,-1.6579674191864575,0.043098380262963476
LR,none,0,16,12-20,50,-1.7742338590741003,-1.6124785256739478,-1.6557760621541882,0.043297536480240525
LR,none,0,16,12-20,55,-1.75242854255314,-1.6040323267620473,-1.6476856330502268,0.04365330628817901
LR,none,0,16,12-20,60,-1.7530169563796676,-1.6008613528634754,-1.644542224817896,0.04368087195442058
LR,none,0,16,12-20,65,-1.755553530108949,-1.5989328249203638,-1.6426046135797763,0.04367178865941242
LR,none,0,16,12-20,70,-1.7793234896086547,-1.6071644694960825,-1.6507675268312132,0.04360305733513087
LR,none,0,16,12-20,75,-1.7859212470584764,-1.6100873532260618,-1.6538110905289962,0.04372373730293475
LR,none,0,16,12-20,80,-1.7680365564059826,-1.6038017701695138,-1.6477661583677332,0.04396438819821924
LR,none,0,16,12-20,85,-1.7230051422847357,-1.587771717980018,-1.6322594517324847,0.044487733752466736
LR,none,0,16,12-20,90,-1.696651756472872,-1.579236710146339,-1.6240529543606466,0.044816244214307514
LR,none,0,16,12-20,95,-1.6991553806055737,-1.5808125331492038,-1.6255968114158015,0.04478427826659754
LR,none,0,16,12-20,100,-1.7675348870310574,-1.608076570604873,-1.6522986687607513,0.044222098155878485
LR,none,0,16,12-20,625,-1.6692081970895003,-1.575284634727051,-1.6206624832688812,0.04537784854182973
LR,none,0,17,12-20,0,-1.609414533446421,-1.575284634727051,-1.6206624832688812,0.04537784854182973
LR,none,0,17,12-20,20,-1.5613647317508303,-1.5457462010736052,-1.5916453215258368,0.045899120452231726
LR,none,0,17,12-20,25,-1.5780048343056476,-1.5466709525197608,-1.592616526069595,0.04594557354983408
LR,none,0,17,12-20,30,-1.667771680941102,-1.5762865223311189,-1.6214867991873132,0.04520027685619425
LR,none,0,17,12-20,35,-1.7297117805098303,-1.5923658607512874,-1.6371433878535566,0.04477752710226923
LR,none,0,17,12-20,40,-1.731749270468161,-1.5854788904424442,-1.6303019954889697,0.0448231050465256
LR,none,0,17,12-20,45,-1.7079837181347974,-1.5700113328500465,-1.615158379641436,0.04514704679138958
LR,none,0,17,12-20,50,-1.7131060906947375,-1.5676717973387002,-1.6129375428779185,0.04526574553921819
LR,none,0,17,12-20,55,-1.7895203488298128,-1.5930363105642837,-1.6377910543021508,0.0447547437378671
LR,none,0,17,12-20,60,-1.8399095200971363,-1.6101630802787859,-1.6545252960277739,0.04436221574898809
LR,none,0,17,12-20,65,-1.8161132855878208,-1.5978976626196992,-1.6423705771824928,0.044472914562793446
LR,none,0,17,12-20,70,-1.7501997348243776,-1.5715754798603794,-1.6166214134487873,0.04504593358840794
LR,none,0,17,12-20,75,-1.701646058644746,-1.5517941257872394,-1.5973113111013322,0.04551718531409279
LR,none,0,17,12-20,80,-1.6927772634087432,-1.5476659436341331,-1.5933901750043922,0.04572423137025908
LR,none,0,17,12-20,85,-1.7030917094454718,-1.5522718546937546,-1.5980143166801286,0.04574246198637411
LR,none,0,17,12-20,90,-1.756928093200148,-1.5726178090726322,-1.617959128054587,0.04534131898195483
LR,none,0,17,12-20,95,-1.8277947167506416,-1.5982985083192687,-1.6429785881041534,0.044680079784884585
LR,none,0,17,12-20,100,-1.8490332415169664,-1.602852618855194,-1.6473143684010745,0.04446174954588059
LR,none,0,17,12-20,625,-1.9403908810333659,-1.6611519914381585,-1.7021481126930247,0.040996121254866014
LR,none,0,18,12-20,0,-1.6383359795325736,-1.6611519914381585,-1.7021481126930247,0.040996121254866014
LR,none,0,18,12-20,20,-1.6635217703958833,-1.6542157449997186,-1.694884197896362,0.04066845289664343
LR,none,0,18,12-20,25,-1.6568005082646347,-1.6499338643330415,-1.690817137593011,0.040883273259969426
LR,none,0,18,12-20,30,-1.6092156665848172,-1.6275290876059243,-1.669019998711572,0.04149091110564768
LR,none,0,18,12-20,35,-1.580679819746233,-1.6142841405433614,-1.6562492555697577,0.04196511502639624
LR,none,0,18,12-20,40,-1.6193029527145812,-1.6294164118821595,-1.6713308232553776,0.04191441137321817
LR,none,0,18,12-20,45,-1.6144379357744174,-1.6276527200045001,-1.6699243156494976,0.04227159564499743
LR,none,0,18,12-20,50,-1.6806954828796092,-1.6503143919154388,-1.6922607312555042,0.04194633934006561
LR,none,0,18,12-20,55,-1.7174483951721717,-1.6635262425183555,-1.7053673516452637,0.041841109126908124
LR,none,0,18,12-20,60,-1.674368306827974,-1.645632697991261,-1.6880551361115992,0.04242243812033848
LR,none,0,18,12-20,65,-1.6222283157819968,-1.6236900123225757,-1.6666700910959742,0.04298007877339842
LR,none,0,18,12-20,70,-1.578630971108363,-1.604426876981562,-1.6478640224279308,0.04343714544636896
LR,none,0,18,12-20,75,-1.5737521121740567,-1.6025085144978746,-1.6460205691333776,0.04351205463550287
LR,none,0,18,12-20,80,-1.5689162635240748,-1.6011397064466057,-1.6447961772155162,0.04365647076891037
LR,none,0,18,12-20,85,-1.5996311889831774,-1.6114762086294308,-1.6550296299514253,0.04355342132199439
LR,none,0,18,12-20,90,-1.6540544172057323,-1.6319123505340445,-1.6750754139468387,0.04316306341279415
LR,none,0,18,12-20,95,-1.6750401394250205,-1.641332659886188,-1.6843570901073093,0.04302443022112129
LR,none,0,18,12-20,100,-1.6821181175793398,-1.6458801354135397,-1.6888329708399437,0.04295283542640391
LR,none,0,18,12-20,625,-1.6784866137432326,-1.6510922627553715,-1.6923833872279987,0.041291124472627415
LR,none,0,19,12-20,0,-1.63909840593656,-1.6510922627553715,-1.6923833872279987,0.041291124472627415
LR,none,0,19,12-20,20,-1.4791675074314066,-1.584529347992056,-1.6260633261386732,0.0415339781466173
LR,none,0,19,12-20,25,-1.5247562087312252,-1.5967404975276565,-1.6380112543527627,0.04127075682510622
LR,none,0,19,12-20,30,-1.580378935379921,-1.6133137689076835,-1.654170366490726,0.040856597583042456
LR,none,0,19,12-20,35,-1.6412355391516786,-1.6333400309372461,-1.6737167091022946,0.04037667816504836
LR,none,0,19,12-20,40,-1.6575893495781913,-1.6382799931474046,-1.6785461706625548,0.04026617751515005
LR,none,0,19,12-20,45,-1.6349053208839353,-1.6293612113650386,-1.6698776582171637,0.04051644685212523
LR,none,0,19,12-20,50,-1.665337101660196,-1.643214273339849,-1.6835626618197552,0.040348388479906135
LR,none,0,19,12-20,55,-1.681200280574701,-1.6517131977550708,-1.6920576567850913,0.04034445903002051
LR,none,0,19,12-20,60,-1.7027149059710667,-1.6608198986840392,-1.701158383036581,0.04033848435254186
LR,none,0,19,12-20,65,-1.7091000682253565,-1.6619298252892891,-1.7023745146165583,0.040444689327268864
LR,none,0,19,12-20,70,-1.735916168998957,-1.6706289357808877,-1.7110536136955945,0.04042467791470699
LR,none,0,19,12-20,75,-1.7649758361127619,-1.6801967457751164,-1.7205685581615546,0.04037181238643825
LR,none,0,19,12-20,80,-1.7548180589525568,-1.67590781197235,-1.7164364598149342,0.04052864784258418
LR,none,0,19,12-20,85,-1.6981702531733467,-1.6531266955754693,-1.6941200747192346,0.0409933791437652
LR,none,0,19,12-20,90,-1.6749020456846886,-1.641079177529437,-1.6823421295093164,0.04126295197987929
LR,none,0,19,12-20,95,-1.654334195568415,-1.6307188664838212,-1.6721869678962138,0.04146810141239257
LR,none,0,19,12-20,100,-1.6711714225910572,-1.6369774045178513,-1.6783802276989759,0.041402823181124405
LR,none,0,19,12-20,625,-1.872494087373998,-1.7358425722452777,-1.7762218349189463,0.040379262673668564
LR,none,0,20,12-20,0,-1.591820594946734,-1.7358425722452777,-1.7762218349189463,0.040379262673668564
LR,none,0,20,12-20,20,-1.620505565194795,-1.7618560443696412,-1.8025124720489918,0.0406564276793506
LR,none,0,20,12-20,25,-1.6273028217944423,-1.763286191009835,-1.8038359463973088,0.04054975538747385
LR,none,0,20,12-20,30,-1.6428306195357916,-1.7659540261585238,-1.8064168569248609,0.04046283076633699
LR,none,0,20,12-20,35,-1.6707898918455357,-1.771923144527411,-1.8121768777808958,0.04025373325348482
LR,none,0,20,12-20,40,-1.6902775740429308,-1.7744136608330217,-1.8145300881718203,0.04011642733879853
LR,none,0,20,12-20,45,-1.709108871824452,-1.7786614553591524,-1.8186442624016954,0.039982807042542846
LR,none,0,20,12-20,50,-1.6854476813093975,-1.766750941200619,-1.8069764588083788,0.040225517607759685
LR,none,0,20,12-20,55,-1.6683965061863364,-1.7565119239929072,-1.796938538759382,0.040426614766474814
LR,none,0,20,12-20,60,-1.6527283398168953,-1.7459407328677292,-1.786630149559623,0.040689416691893715
LR,none,0,20,12-20,65,-1.6651454424957621,-1.749833076030483,-1.790529520411657,0.04069644438117393
LR,none,0,20,12-20,70,-1.6754944089695227,-1.753941347784669,-1.7946288433782618,0.040687495593592755
LR,none,0,20,12-20,75,-1.666826811685905,-1.7511034441624187,-1.7919940263633733,0.04089058220095467
LR,none,0,20,12-20,80,-1.6817793538083237,-1.75716946695404,-1.7980439633241283,0.04087449637008831
LR,none,0,20,12-20,85,-1.7052162037986562,-1.7672318411936245,-1.8079022340410118,0.04067039284738712
LR,none,0,20,12-20,90,-1.716096501927468,-1.7730384063564557,-1.8135450417415555,0.0405066353850998
LR,none,0,20,12-20,95,-1.730097494454876,-1.779140338371039,-1.8194445642748582,0.04030422590381932
LR,none,0,20,12-20,100,-1.7595121587536755,-1.7903305037995525,-1.8303310205243835,0.04000051672483096
LR,none,0,20,12-20,625,-1.7325007572845357,-1.7667501397879493,-1.808647776658803,0.0418976368708536
LR,none,1,2,2-6,0,0.2529852564932764,0.23421870160033123,0.2174995458891512,0.016719155711180066
LR,none,1,2,2-6,20,-0.24956463740671658,0.03177863507166631,0.019435688077198674,0.012342946994467639
LR,none,1,2,2-6,25,-0.1712494582560535,0.060767800065742665,0.04780908466659752,0.012958715399145148
LR,none,1,2,2-6,30,-0.08316020129186195,0.09016233213180834,0.07651445799558582,0.013647874136222527
LR,none,1,2,2-6,35,-0.006890757448191387,0.11756822610425129,0.10331666050106118,0.014251565603190101
LR,none,1,2,2-6,40,0.04584074826659142,0.1373633756748975,0.12262858286077312,0.014734792814124376
LR,none,1,2,2-6,45,0.07742074938791724,0.1495201788035124,0.1345151932256781,0.015004985577834305
LR,none,1,2,2-6,50,0.11294936631189625,0.16367302525706573,0.1483568284000455,0.01531619685702026
LR,none,1,2,2-6,55,0.14402083423921927,0.17692769172777628,0.16133612198669436,0.015591569741081912
LR,none,1,2,2-6,60,0.16458130642030977,0.18686604949696461,0.17112205679753803,0.0157439926994266
LR,none,1,2,2-6,65,0.17512960659194354,0.19286667830113724,0.17711355246522867,0.015753125835908578
LR,none,1,2,2-6,70,0.18482326402653895,0.1979264428153933,0.18216527329367316,0.015761169521720148
LR,none,1,2,2-6,75,0.1894189244240357,0.19950866911573453,0.18374791327775225,0.01576075583798229
LR,none,1,2,2-6,80,0.18238265046178231,0.1951850806610479,0.17946088586229839,0.015724194798749522
LR,none,1,2,2-6,85,0.15729641315651255,0.18241511943746314,0.16688748133015774,0.015527638107305392
LR,none,1,2,2-6,90,0.14390804230077664,0.174735090032196,0.15930620825427988,0.015428881777916103
LR,none,1,2,2-6,95,0.14456737743680934,0.173283338051559,0.1577958545480292,0.015487483503529803
LR,none,1,2,2-6,100,0.14062426504326478,0.17037420911276804,0.15489537790853156,0.015478831204236486
LR,none,1,2,2-6,625,-0.06014364647078909,0.03194068716546486,0.016588139347135666,0.015352547818329185
LR,none,1,3,2-6,0,0.04676368063400445,0.03194068716546486,0.016588139347135666,0.015352547818329185
LR,none,1,3,2-6,20,-0.5814463141630084,-0.23478279765525145,-0.24542541037463594,0.010642612719384487
LR,none,1,3,2-6,25,-0.5092585864503189,-0.2067365203537196,-0.2178399337392915,0.011103413385571912
LR,none,1,3,2-6,30,-0.4008874057821305,-0.16451820122120067,-0.1764016981799631,0.011883496958762407
LR,none,1,3,2-6,35,-0.31795893633817535,-0.13256521124723122,-0.14504216189884803,0.012476950651616789
LR,none,1,3,2-6,40,-0.25011302861725054,-0.10762087841310838,-0.12064740337747916,0.013026524964370765
LR,none,1,3,2-6,45,-0.18644286326349013,-0.08457214047942076,-0.09809041264902449,0.013518272169603733
LR,none,1,3,2-6,50,-0.16398909819982777,-0.07771889621245615,-0.09132226394575958,0.013603367733303458
LR,none,1,3,2-6,55,-0.17269012292298444,-0.08330123250294974,-0.09674901540080583,0.013447782897856086
LR,none,1,3,2-6,60,-0.17910495419465478,-0.08777788338743236,-0.1011577043123249,0.013379820924892556
LR,none,1,3,2-6,65,-0.18224923138817942,-0.09084962403747823,-0.10420423584288557,0.01335461180540733
LR,none,1,3,2-6,70,-0.18363547471666425,-0.09335092740966168,-0.10666047395210292,0.01330954654244124
LR,none,1,3,2-6,75,-0.18346121002572852,-0.0945568651336231,-0.10785531650499765,0.01329845137137454
LR,none,1,3,2-6,80,-0.18044379529555157,-0.09423562111432561,-0.1075343840625779,0.01329876294825226
LR,none,1,3,2-6,85,-0.18839399598430476,-0.10017261259520768,-0.11337660024904057,0.013203987653832882
LR,none,1,3,2-6,90,-0.1941133305248476,-0.10473694940101654,-0.11786360296461157,0.013126653563595027
LR,none,1,3,2-6,95,-0.1978601567210434,-0.10772192198163494,-0.12081490983537763,0.01309298785374267
LR,none,1,3,2-6,100,-0.19550070077946388,-0.10809969856023884,-0.12122863396855166,0.013128935408312828
LR,none,1,3,2-6,625,-0.3833169592146899,-0.2660555588757434,-0.27882814609453094,0.012772587218787521
LR,none,1,4,2-6,0,-0.2240655391262378,-0.2660555588757434,-0.27882814609453094,0.012772587218787521
LR,none,1,4,2-6,20,-0.9192828631160644,-0.5397249077383935,-0.5471908228583675,0.007465915119973942
LR,none,1,4,2-6,25,-0.9165872100242528,-0.5384822553432512,-0.5460530345015193,0.007570779158268124
LR,none,1,4,2-6,30,-0.8796799194507647,-0.5235033389305879,-0.5314070971631569,0.00790375823256909
LR,none,1,4,2-6,35,-0.8046528223148454,-0.49423085673194067,-0.5026890344644772,0.008458177732536569
LR,none,1,4,2-6,40,-0.7246052697620923,-0.4618649109492955,-0.47093042923653883,0.009065518287243321
LR,none,1,4,2-6,45,-0.6796388821087526,-0.4439075889317736,-0.45339890334130717,0.009491314409533515
LR,none,1,4,2-6,50,-0.6585039306322664,-0.4365647102122525,-0.44630988697971724,0.009745176767464727
LR,none,1,4,2-6,55,-0.6345525872883295,-0.42842762978125876,-0.43840028403636583,0.009972654255107046
LR,none,1,4,2-6,60,-0.6021503388909113,-0.41596975891246707,-0.42624443390500977,0.010274674992542714
LR,none,1,4,2-6,65,-0.5810806259383497,-0.40802440940489987,-0.4184983517145179,0.010473942309617996
LR,none,1,4,2-6,70,-0.5723255259739738,-0.40559648921957714,-0.4161462949520211,0.010549805732443929
LR,none,1,4,2-6,75,-0.5754378099491622,-0.4068060018816103,-0.41732299581357063,0.010516993931960315
LR,none,1,4,2-6,80,-0.5669127550281396,-0.4042597702673065,-0.41484316527763254,0.010583395010326058
LR,none,1,4,2-6,85,-0.5826433507604193,-0.41081299388189907,-0.42125237063611964,0.010439376754220575
LR,none,1,4,2-6,90,-0.5857885218243294,-0.4132273270327639,-0.4236123122436035,0.01038498521083966
LR,none,1,4,2-6,95,-0.5843209887384386,-0.41422321762396463,-0.42463442065725543,0.010411203033290803
LR,none,1,4,2-6,100,-0.5929736530611239,-0.41971385233774017,-0.4300470763453671,0.010333224007626995
LR,none,1,4,2-6,625,-0.75403099502761,-0.5488071498368144,-0.5592348862160206,0.01042773637920618
LR,none,1,5,2-6,0,-0.5972081568181968,-0.5488071498368144,-0.5592348862160206,0.01042773637920618
LR,none,1,5,2-6,20,-0.9622718632376899,-0.691036499687901,-0.6987578042696927,0.007721304581791628
LR,none,1,5,2-6,25,-0.9340645385338814,-0.6808223062446797,-0.6888544247760895,0.00803211853140965
LR,none,1,5,2-6,30,-0.8776715079777389,-0.6594414751357263,-0.6680255811420366,0.008584106006310321
LR,none,1,5,2-6,35,-0.8357730688943252,-0.6424904935962351,-0.6514849313375837,0.00899443774134852
LR,none,1,5,2-6,40,-0.7959969560490583,-0.6272990623151741,-0.6367664792598547,0.009467416944680736
LR,none,1,5,2-6,45,-0.7728052241288352,-0.6174076969983648,-0.62727786238402,0.009870165385655128
LR,none,1,5,2-6,50,-0.749711125739567,-0.6084795929487459,-0.6187055831845223,0.010225990235776408
LR,none,1,5,2-6,55,-0.7211094638234001,-0.5973900696796945,-0.6079247557891532,0.010534686109458562
LR,none,1,5,2-6,60,-0.6717845943902303,-0.5793056659133877,-0.5902940980212302,0.010988432107842528
LR,none,1,5,2-6,65,-0.645087845826469,-0.5692451694284109,-0.5804928562222057,0.011247686793794856
LR,none,1,5,2-6,70,-0.672537192372355,-0.580272710144428,-0.5913442919016335,0.011071581757205422
LR,none,1,5,2-6,75,-0.7036378188730229,-0.5934776802295313,-0.6043903983795975,0.010912718150066211
LR,none,1,5,2-6,80,-0.7207170100345589,-0.6012160669343555,-0.6121169105850983,0.0109008436507429
LR,none,1,5,2-6,85,-0.7151278175268142,-0.6000470858157637,-0.6110634975638963,0.011016411748132669
LR,none,1,5,2-6,90,-0.7159438481273892,-0.6008738077800903,-0.6119032950008935,0.011029487220803276
LR,none,1,5,2-6,95,-0.7115543216360507,-0.6001749263992383,-0.6112867900860579,0.011111863686819561
LR,none,1,5,2-6,100,-0.7398119629446414,-0.6116765949508808,-0.6226173405850239,0.010940745634143241
LR,none,1,5,2-6,625,-0.8140402829110481,-0.7023203655670962,-0.7149917059526645,0.012671340385568329
LR,none,1,6,2-6,0,-0.6969775168467711,-0.7023203655670962,-0.7149917059526645,0.012671340385568329
LR,none,1,6,2-6,20,-1.10882593260438,-0.8601529452046607,-0.8693738580139115,0.009220912809250876
LR,none,1,6,2-6,25,-1.083767349775979,-0.8479164721618601,-0.8574377879651458,0.009521315803285689
LR,none,1,6,2-6,30,-1.0783996921059333,-0.8427018842795306,-0.852503804855086,0.009801920575555415
LR,none,1,6,2-6,35,-1.0253528410910484,-0.820076522531783,-0.83055194430319,0.010475421771407128
LR,none,1,6,2-6,40,-0.9675221257238843,-0.7972720684572443,-0.8084943776072788,0.011222309150034561
LR,none,1,6,2-6,45,-0.95572343128167,-0.7920028588064318,-0.8035521420352464,0.011549283228814601
LR,none,1,6,2-6,50,-0.9885328994938228,-0.8055015392222792,-0.8168880212999299,0.011386482077650726
LR,none,1,6,2-6,55,-1.0163089002998191,-0.8181103310745308,-0.8293484321806679,0.011238101106137037
LR,none,1,6,2-6,60,-1.016941996977086,-0.819372789273051,-0.8307143099792427,0.01134152070619166
