arm,seed,window,term,total,error,per_task,unit_median,delta,delta_error,signed_share,share_error
cap1,5,30-50,upstream_growth,-62.80365473736359,4.1425797222904755e-09,-3.140182736868179,-62.681889861488514,-101.25430232830507,2.0709750933389419e-10,0.6202566537245023,4.2181321729829755e-11
cap1,5,30-50,upstream_rotation,10.53266995930867,8.42398626468152e-09,0.5266334979654335,7.634942155983877,-101.25430232830507,2.0709750933389419e-10,-0.10402194985411817,8.340909893791261e-11
cap1,5,30-50,self_growth,-6.267781475981979,1.797568111742354e-10,-0.31338907379909897,-4.379987600077096,-101.25430232830507,2.0709750933389419e-10,0.061901384255845654,1.9019155247098307e-12
cap1,5,30-50,self_rotation,-36.92037963279333,3.211050236114818e-10,-1.8460189816396664,-25.90114024448939,-101.25430232830507,2.0709750933389419e-10,0.3646302308526444,3.917099087298731e-12
cap1,6,30-50,self,-54.198315055327896,1.8949490622161436e-10,-2.7099157527663946,-55.22754292195803,-172.4885058372282,2.0284403270054383e-10,0.3142140677273481,1.4681405630104326e-12
cap1,6,30-50,upstream,-107.1583688871157,3.85615261288125e-09,-5.357918444355785,-106.17424957609266,-172.4885058372282,2.0284403270054383e-10,0.6212493311771022,2.3086646905395035e-11
cap1,6,30-50,cross,-10.717751910089648,3.511842178753546e-10,-0.5358875955044824,-9.839002717699154,-172.4885058372282,2.0284403270054383e-10,0.06213603543069498,2.1090641954505607e-12
cap1,6,30-50,bias,-0.4140699846949428,1.115147321596582e-14,-0.020703499234747142,-0.3896215260028839,-172.4885058372282,2.0284403270054383e-10,0.0024005656648547194,2.8879481680437502e-15
cap1,6,30-50,upstream_growth,-110.4228452913274,4.087857977680454e-09,-5.52114226456637,-108.22063416524342,-172.4885058372282,2.0284403270054383e-10,0.6401750931481189,2.445221444838004e-11
cap1,6,30-50,upstream_rotation,3.264476404211693,8.271440503423113e-09,0.16322382021058465,2.0741694871160155,-172.4885058372282,2.0284403270054383e-10,-0.01892576197101663,4.7975833540768114e-11
cap1,6,30-50,self_growth,-10.002420523752718,1.7887220181228128e-10,-0.5001210261876359,-8.163462119853037,-172.4885058372282,2.0284403270054383e-10,0.05798891047958685,1.1052099722966446e-12
cap1,6,30-50,self_rotation,-44.195894531575185,3.512697478099278e-10,-2.2097947265787594,-39.62377230351089,-172.4885058372282,2.0284403270054383e-10,0.2562251572477613,2.3378276526806486e-12
cap1,7,30-50,self,-32.009850715151146,1.2851904286616115e-10,-1.6004925357575572,-30.997451643241526,-83.32483285280439,1.863691955640109e-10,0.38415739485127354,2.4016573987714823e-12
cap1,7,30-50,upstream,-42.00859472351583,3.5540565520765933e-09,-2.1004297361757915,-39.79292316729688,-83.32483285280439,1.863691955640109e-10,0.5041545633547824,4.378070704122922e-11
cap1,7,30-50,cross,-9.020524083419293,2.345858090842904e-10,-0.4510262041709646,-4.893039775422624,-83.32483285280439,1.863691955640109e-10,0.10825733187313194,3.057463587948151e-12
cap1,7,30-50,bias,-0.28586333071812986,8.519189322563805e-15,-0.014293166535906492,-0.22863733768463135,-83.32483285280439,1.863691955640109e-10,0.0034307099208121463,7.775948087756697e-15
cap1,7,30-50,upstream_growth,-50.250623834297194,3.729633478468233e-09,-2.5125311917148596,-50.810530747438264,-83.32483285280439,1.863691955640109e-10,0.6030690025273294,4.6109093900907695e-11
cap1,7,30-50,upstream_rotation,8.242029110781363,7.592278954466821e-09,0.4121014555390682,11.208614035478817,-83.32483285280439,1.863691955640109e-10,-0.09891443917254697,9.133789067942912e-11
cap1,7,30-50,self_growth,-2.147456174742866,1.6173563336108632e-10,-0.1073728087371433,0.1438776863891842,-83.32483285280439,1.863691955640109e-10,0.025772103000031292,1.998671850626959e-12
cap1,7,30-50,self_rotation,-29.86239454040828,2.7704040349190675e-10,-1.493119727020414,-36.74937648450928,-83.32483285280439,1.863691955640109e-10,0.35838529185124224,4.12644929076737e-12
cap1,8,30-50,self,-40.20041309358866,1.827913659991597e-10,-2.010020654679433,-38.56914156894882,-114.14487555507554,1.9347179601766373e-10,0.35218762908188317,2.198383423306676e-12
cap1,8,30-50,upstream,-61.589884801596,3.6697258630900156e-09,-3.0794942400798,-61.96721176119877,-114.14487555507554,1.9347179601766373e-10,0.5395764330381921,3.3064344800261325e-11
cap1,8,30-50,cross,-12.003331323406526,3.3649170717986104e-10,-0.6001665661703263,-10.673388998725125,-114.14487555507554,1.9347179601766373e-10,0.10515874028540906,3.1261875614884133e-12
cap1,8,30-50,bias,-0.3512463364843279,9.63589868234517e-15,-0.017562316824216394,-0.37116625905036926,-114.14487555507554,1.9347179601766373e-10,0.00307719759451531,5.300508123823414e-15
cap1,8,30-50,upstream_growth,-63.75504500332143,3.938922593263113e-09,-3.1877522501660716,-63.15953165234677,-114.14487555507554,1.9347179601766373e-10,0.558544960457373,3.54548756435892e-11
cap1,8,30-50,upstream_rotation,2.165160201725417,7.85634999439919e-09,0.10825801008627085,3.0908354462935304,-114.14487555507554,1.9347179601766373e-10,-0.01896852741918068,6.886003486042335e-11
cap1,8,30-50,self_growth,-8.613848190655995,1.7187110217223622e-10,-0.43069240953279975,-6.373562935936032,-114.14487555507554,1.9347179601766373e-10,0.07546416909885512,1.6336453645032347e-12
cap1,8,30-50,self_rotation,-31.586564902932672,3.3765602504950177e-10,-1.5793282451466335,-26.65606602472104,-114.14487555507554,1.9347179601766373e-10,0.2767234599830281,3.4272034969954556e-12
cap1,9,30-50,self,-30.94732074884913,1.872723798632475e-10,-1.5473660374424565,-30.94166657282716,-72.76473578658921,2.1205862283688624e-10,0.4253065776204306,3.8131897249554305e-12
cap1,9,30-50,upstream,-36.96749124626015,3.85190150550578e-09,-1.8483745623130077,-37.73566857246726,-72.76473578658921,2.1205862283688624e-10,0.5080413038904126,5.4417020912351726e-11
cap1,9,30-50,cross,-4.458527371738715,3.4402338949364705e-10,-0.22292636858693574,-2.3873856496834884,-72.76473578658921,2.1205862283688624e-10,0.06127318849634903,4.906461744149181e-12
cap1,9,30-50,bias,-0.3913964197412133,1.0069286904388459e-14,-0.019569820987060664,-0.4053192138671875,-72.76473578658921,2.1205862283688624e-10,0.005378929992807711,1.5814820390818392e-14
cap1,9,30-50,upstream_growth,-29.81074595657367,4.0476596775098715e-09,-1.4905372978286835,-29.8255816069534,-72.76473578658921,2.1205862283688624e-10,0.40968672028172043,5.682066380345587e-11
cap1,9,30-50,upstream_rotation,-7.1567452896864845,8.274130138834995e-09,-0.35783726448432424,-5.180585009960437,-72.76473578658921,2.1205862283688624e-10,0.09835458360869218,1.1399736123959187e-10
cap1,9,30-50,self_growth,-9.696347787043353,1.8028647112108628e-10,-0.4848173893521676,-7.75288414751607,-72.76473578658921,2.1205862283688624e-10,0.13325613956026242,2.86602650058266e-12
cap1,9,30-50,self_rotation,-21.250972961805783,3.502573586077926e-10,-1.062548648090289,-22.895352452547563,-72.76473578658921,2.1205862283688624e-10,0.2920504380601683,5.6647155683187245e-12
cap2,0,1-10,self,2.646735581286147,2.485237198816996e-10,0.2940817312540163,4.828194678573942,-292.1043636944341,8.430174645893293e-11,-0.009060924485383096,8.534205457741004e-13
cap2,0,1-10,upstream,-259.3433885435115,6.302494680598677e-10,-28.815932060390164,-256.7115108057636,-292.1043636944341,8.430174645893293e-11,0.8878449649413886,2.4139493610138124e-12
cap2,0,1-10,cross,-34.871967255219346,5.125844789447495e-10,-3.874663028357705,-32.77359836325729,-292.1043636944341,8.430174645893293e-11,0.11938187712833478,1.7892661535012184e-12
cap2,0,1-10,bias,-0.5357434769894462,7.456542884773579e-15,-0.05952705299882736,-0.5404252782464027,-292.1043636944341,8.430174645893293e-11,0.001834082415659765,5.550494730660924e-16
cap2,0,1-10,upstream_growth,-276.595018999119,8.13089504045117e-10,-30.732779888791,-276.88153445072385,-292.1043636944341,8.430174645893293e-11,0.9469047825949661,3.0569414570554073e-12
cap2,0,1-10,upstream_rotation,17.25163045560753,1.3337262879859084e-09,1.9168478284008366,21.042682262547288,-292.1043636944341,8.430174645893293e-11,-0.059059817653577394,4.582975181008161e-12
cap2,0,1-10,self_growth,3.1600453833185584,2.8197011358125142e-11,0.35111615370206206,-0.6360517668523008,-292.1043636944341,8.430174645893293e-11,-0.01081820669623489,9.965395772774241e-14
cap2,0,1-10,self_rotation,-0.5133098020324148,2.816395417840942e-10,-0.057034422448046095,-2.367272976245161,-292.1043636944341,8.430174645893293e-11,0.001757282210851805,9.646817225475677e-13
cap2,1,1-10,self,-54.383363522695596,1.7184100418084141e-10,-6.042595946966177,-58.719003435137466,-430.1379956471353,1.026377395511382e-10,0.1264323637368439,4.2968483565166644e-13
cap2,1,1-10,upstream,-336.52188513099156,7.721559108709441e-10,-37.391320570110175,-338.1776505751275,-430.1379956471353,1.026377395511382e-10,0.7823579607858173,1.9819051875154576e-12
cap2,1,1-10,cross,-38.824424046070355,3.6434623372620815e-10,-4.313824894007817,-38.827864967449145,-430.1379956471353,1.026377395511382e-10,0.09026039187182167,8.685925690751262e-13
cap2,1,1-10,bias,-0.4083229473778192,5.731673925039849e-15,-0.04536921637531324,-0.4332093959674239,-430.1379956471353,1.026377395511382e-10,0.0009492836055171184,2.3994469539196477e-16
cap2,1,1-10,upstream_growth,-348.88351670017107,9.82031870694256e-10,-38.764835188907895,-349.45300536647767,-430.1379956471353,1.026377395511382e-10,0.8110967183340354,2.4766929428548217e-12
cap2,1,1-10,upstream_rotation,12.361631569179487,1.6256614162720852e-09,1.3735146187977207,10.825042582295767,-430.1379956471353,1.026377395511382e-10,-0.028738757548218037,3.786255774385409e-12
cap2,1,1-10,self_growth,13.608217188720165,3.700151008478159e-11,1.5120241320800183,6.444559831728332,-430.1379956471353,1.026377395511382e-10,-0.03163686381215134,9.357498639013896e-14
cap2,1,1-10,self_rotation,-67.99158071141576,2.0697404267391134e-10,-7.554620079046196,-69.91444771225812,-430.1379956471353,1.026377395511382e-10,0.15806922754899527,5.189159333116295e-13
cap2,2,1-10,self,-25.043162934504256,2.1586250990742234e-10,-2.782573659389362,-24.78656672708656,-400.3475460523157,9.737376861308807e-11,0.06255355673200935,5.544092077118177e-13
cap2,2,1-10,upstream,-334.9871869537134,7.300379755467202e-10,-37.220798550412596,-327.1989731936106,-400.3475460523157,9.737376861308807e-11,0.8367409523472855,2.0271181738993818e-12
cap2,2,1-10,cross,-39.869101946711346,4.5101041573800373e-10,-4.42990021630126,-39.63859682210233,-400.3475460523157,9.737376861308807e-11,0.09958622786587887,1.1507799484467673e-12
cap2,2,1-10,bias,-0.4480942173866788,6.16044406909426e-15,-0.04978824637629765,-0.4288536375388503,-400.3475460523157,9.737376861308807e-11,0.001119263054826178,2.877426260622705e-16
cap2,2,1-10,upstream_growth,-347.2674477064034,9.384127217844463e-10,-38.585271967378155,-346.9003581613795,-400.3475460523157,9.737376861308807e-11,0.8674149526597172,2.5550668392868342e-12
cap2,2,1-10,upstream_rotation,12.280260752689978,1.5407237145384276e-09,1.364473416965553,12.923742619877057,-400.3475460523157,9.737376861308807e-11,-0.030674000312431657,3.855929519619843e-12
cap2,2,1-10,self_growth,7.490772411705098,3.5392937620743986e-11,0.8323080457450109,1.6304587173674288,-400.3475460523157,9.737376861308807e-11,-0.018710673977070505,9.29584768758104e-14
cap2,2,1-10,self_rotation,-32.53393534620935,2.513060575211828e-10,-3.614881705134372,-29.480913259436818,-400.3475460523157,9.737376861308807e-11,0.08126423070907984,6.47494099732458e-13
cap2,3,1-10,self,-47.79223578348323,2.1299310077414723e-10,-5.310248420387025,-56.97442397642581,-430.1008971963809,1.0578945309751655e-10,0.11111866098168506,5.225601495311905e-13
cap2,3,1-10,upstream,-337.45701112948706,7.172065563532881e-10,-37.495223458831894,-334.9348583468401,-430.1008971963809,1.0578945309751655e-10,0.7845996447094289,1.8606015335903216e-12
cap2,3,1-10,cross,-44.36750856514972,4.49960085520978e-10,-4.929723173905525,-42.54785578617292,-430.1008971963809,1.0578945309751655e-10,0.10315604746318825,1.071557479077859e-12
cap2,3,1-10,bias,-0.4841417182609439,6.7114039561390436e-15,-0.05379352425121599,-0.4843332637101412,-430.1008971963809,1.0578945309751655e-10,0.0011256468456979022,2.9259813102485703e-16
cap2,3,1-10,upstream_growth,-349.4836934196162,9.311060682188788e-10,-38.831521491068465,-346.88723548286197,-430.1008971963809,1.0578945309751655e-10,0.8125621120479656,2.3648064367565374e-12
cap2,3,1-10,upstream_rotation,12.02668229012916,1.517119414108532e-09,1.3362980322365734,12.807228734789742,-430.1008971963809,1.0578945309751655e-10,-0.027962467338536766,3.5342378808659167e-12
cap2,3,1-10,self_growth,6.698561133407023,3.371243504035995e-11,0.7442845703785581,3.970618804088387,-430.1008971963809,1.0578945309751655e-10,-0.015574394699178014,8.221509338413289e-14
cap2,3,1-10,self_rotation,-54.49079691689024,2.4736687687634117e-10,-6.0545329907655825,-63.22679263119358,-430.1008971963809,1.0578945309751655e-10,0.12669305568086306,6.063128845853248e-13
cap2,4,1-10,self,-32.17457183235223,1.905219837536563e-10,-3.5749524258169143,-38.36154076858964,-422.65318665632634,1.0307746795642063e-10,0.07612523186419144,4.693501865353496e-13
cap2,4,1-10,upstream,-348.6778958750249,7.151435667675909e-10,-38.74198843055832,-345.8186251875776,-422.65318665632634,1.0307746795642063e-10,0.8249740138799586,1.893321842908239e-12
cap2,4,1-10,cross,-41.37890938670592,4.0152423808672963e-10,-4.59765659852288,-40.071144901385715,-422.65318665632634,1.0307746795642063e-10,0.09790275027632175,9.738963591626233e-13
cap2,4,1-10,bias,-0.42180956224328836,5.879852650608273e-15,-0.046867729138143154,-0.4406722905114293,-422.65318665632634,1.0307746795642063e-10,0.000998003979528199,2.5741768801119135e-16
cap2,4,1-10,upstream_growth,-362.19165027295406,9.308016332123028e-10,-40.243516696994895,-365.7761060305832,-422.65318665632634,1.0307746795642063e-10,0.8569476386498048,2.4113714731210072e-12
cap2,4,1-10,upstream_rotation,13.51375439792912,1.5113376585673538e-09,1.5015282664365688,11.48052750398367,-422.65318665632634,1.0307746795642063e-10,-0.03197362476984614,3.583635394212981e-12
cap2,4,1-10,self_growth,9.002785733356276,3.3712518640071174e-11,1.000309525928475,5.123959896476174,-422.65318665632634,1.0307746795642063e-10,-0.021300645582678992,8.496123038054662e-14
cap2,4,1-10,self_rotation,-41.177357565708505,2.2399737864303752e-10,-4.575261951745389,-49.44699814618762,-422.65318665632634,1.0307746795642063e-10,0.09742587744687044,5.537503806853027e-13
cap2,5,1-10,self,13.431050330660483,2.621531434676787e-10,1.4923389256289425,20.18278429474178,-287.6847633542012,8.578602903466e-11,-0.04668669335860516,9.251783012164074e-13
cap2,5,1-10,upstream,-263.1998830467423,6.78007384720318e-10,-29.244431449638032,-256.4167220300951,-287.6847633542012,8.578602903466e-11,0.914889895377209,2.629688719296111e-12
cap2,5,1-10,cross,-37.380735461913766,5.391148064607158e-10,-4.153415051323751,-38.3843638376641,-287.6847633542012,8.578602903466e-11,0.1299364451077658,1.912738380000265e-12
cap2,5,1-10,bias,-0.5351951762055979,7.327784560846877e-15,-0.05946613068951087,-0.5243127004941925,-287.6847633542012,8.578602903466e-11,0.00186035287363015,5.804252086440457e-16
cap2,5,1-10,upstream_growth,-282.2519102121239,8.655602220358679e-10,-31.361323356902655,-278.70407729404684,-287.6847633542012,8.578602903466e-11,0.9811152558837872,3.3013828367105367e-12
cap2,5,1-10,upstream_rotation,19.052027165381613,1.4308329019756316e-09,2.1168919072646237,20.537173066846844,-287.6847633542012,8.578602903466e-11,-0.06622536050657821,4.99336916952593e-12
cap2,5,1-10,self_growth,-0.22395609508944922,3.20714255086797e-11,-0.024884010565494358,-1.0912944337201733,-287.6847633542012,8.578602903466e-11,0.0007784774295248705,1.1171336460601381e-13
cap2,5,1-10,self_rotation,13.65500642574993,2.977618448875781e-10,1.5172229361944367,21.695906985815974,-287.6847633542012,8.578602903466e-11,-0.04746517078813002,1.0491873323359292e-12
cap2,6,1-10,self,2.6336216330874382,2.7534173195376323e-10,0.2926246258986043,11.278499084471445,-321.51954863858333,9.087837736441606e-11,-0.008191171094383018,8.586924989518962e-13
cap2,6,1-10,upstream,-286.3863483015681,7.131336622781721e-10,-31.820705366840897,-281.19032460898916,-321.51954863858333,9.087837736441606e-11,0.8907276385346382,2.4698757614470895e-12
cap2,6,1-10,cross,-37.246140098316296,5.656483172543616e-10,-4.138460010924033,-38.47357941158178,-321.51954863858333,9.087837736441606e-11,0.11584409176993553,1.7920533228346267e-12
cap2,6,1-10,bias,-0.5206818717863644,7.16131725252455e-15,-0.057853541309596045,-0.5574481775984168,-321.51954863858333,9.087837736441606e-11,0.0016194407898091985,4.801924997163467e-16
cap2,6,1-10,upstream_growth,-296.9298151466748,9.086188936826332e-10,-32.99220168296387,-296.58074606687603,-321.51954863858333,9.087837736441606e-11,0.9235202537574174,3.0871525101419513e-12
cap2,6,1-10,upstream_rotation,10.543466845106707,1.5108289820406267e-09,1.1714963161229675,11.528157306477912,-321.51954863858333,9.087837736441606e-11,-0.0327926152227792,4.708299382329814e-12
cap2,6,1-10,self_growth,2.6209860300075984,3.3401916521061033e-11,0.2912206700008443,-0.39258585976606475,-321.51954863858333,9.087837736441606e-11,-0.008151871452624552,1.0619272297328375e-13
cap2,6,1-10,self_rotation,0.012635603079844272,3.128797939811667e-10,0.0014039558977604746,8.836171722771454,-321.51954863858333,9.087837736441606e-11,-3.9299641758479255e-05,9.731394815544234e-13
cap2,7,1-10,self,-8.299976945274205,2.662441319092354e-10,-0.9222196605860228,-3.806390012879554,-368.0467492321526,9.767668879139526e-11,0.022551420336112883,7.29385063223323e-13
cap2,7,1-10,upstream,-322.8298997589293,7.207334594808785e-10,-35.869988862103256,-322.8831205470986,-368.0467492321526,9.767668879139526e-11,0.8771437335948268,2.191150439377611e-12
