arm,cond,seed,slot,lr,task,iv,online_acc,memo_acc,acc,dead_frac_l1,zeroout_l1,zbar_l1,zsd_l1,zbar_min_l1,mob_l1,eff_rank_l1,gate_zero_frac_l1,sink_ratio_l1,p_pos_l1,fold_mean_l1,onesided_frac_l1,skew_l1,bias_over_sd_l1,bias_share_l1,abs_zbar_l1,dead_frac_l2,zeroout_l2,zbar_l2,zsd_l2,zbar_min_l2,mob_l2,eff_rank_l2,gate_zero_frac_l2,sink_ratio_l2,p_pos_l2,fold_mean_l2,onesided_frac_l2,skew_l2,bias_over_sd_l2,bias_share_l2,abs_zbar_l2,r_a1,w_norm_l1,w_norm_l2,w_norm_l3,s_l1,s_l2
CS,raw,6,6,0.001,21,none,0.1017145833,0.1075000018,0.1075000018,0,0,0.3435371816,24.80552864,-0.2268177271,0.5033333302,58.708472,0.4973750114,0.01172378473,0.5033333302,0.4822416604,0,-0.02321385778,0.01435251534,0.9999991059,1.079443932,1,1,-9.317308426,3.859213591,-17.08544922,0,0,1,-2.404717445,0,0,1,-0.7389019132,0.05461295694,-1.755386348e+11,17.08544922,0.6858680248,12.031847,3.84813118,13.50778008,22.80720901,2.64697796e-22
CS,raw,6,6,0.001,22,none,0.1190354167,0.1191666722,0.1191666722,0,0,0.3435371816,24.80552864,-0.2268177271,0.5033333302,58.70559205,0.4973750114,0.01172378473,0.5033333302,0.4822416604,0,-0.02321385778,0.01435251534,0.9999991059,1.079443932,1,1,-9.344538689,3.863835812,-17.13689232,0,0,1,-2.402671814,0,0,1,-0.7395141721,0.05454762653,-1.755386348e+11,17.13689232,0.6857161522,12.031847,3.84813118,13.50778008,22.71340561,2.64697796e-22
CS,raw,6,6,0.001,23,none,0.1129479167,0.113333337,0.113333337,0,0,0.3435371816,24.80552864,-0.2268177271,0.5033333302,58.70589645,0.4973750114,0.01172378473,0.5033333302,0.4822416604,0,-0.02321385778,0.01435251534,0.9999991059,1.079443932,1,1,-9.341817856,3.854171515,-17.07703209,0,0,1,-2.402521849,0,0,1,-0.737767458,0.05468440801,-1.755386348e+11,17.07703209,0.6855989695,12.031847,3.84813118,13.50778008,22.77326202,2.64697796e-22
CS,raw,6,6,0.001,24,none,0.1075854167,0.1099999994,0.1099999994,0,0,0.3435371816,24.80552864,-0.2268177271,0.5033333302,58.70412715,0.4973750114,0.01172378473,0.5033333302,0.4822416604,0,-0.02321385778,0.01435251534,0.9999991059,1.079443932,1,1,-9.322685242,3.859627962,-17.12227821,0,0,1,-2.401481867,0,0,1,-0.7398846149,0.05460709706,-1.755386348e+11,17.12227821,0.6856752038,12.031847,3.84813118,13.50778008,22.75670624,2.64697796e-22
CS,raw,6,6,0.001,25,none,0.1058770833,0.1075000018,0.1075000018,0,0,0.3435371816,24.80552864,-0.2268177271,0.5033333302,58.70516845,0.4973750114,0.01172378473,0.5033333302,0.4822416604,0,-0.02321385778,0.01435251534,0.9999991059,1.079443932,1,1,-9.319239616,3.856544733,-17.07133102,0,0,1,-2.401478529,0,0,1,-0.7378755808,0.05465075374,-1.755386348e+11,17.07133102,0.6855903864,12.031847,3.84813118,13.50778008,22.77538109,2.64697796e-22
CS,raw,6,6,0.001,26,none,0.1156333333,0.1158333346,0.1158333346,0,0,0.3435371816,24.80552864,-0.2268177271,0.5033333302,58.70884479,0.4973750114,0.01172378473,0.5033333302,0.4822416604,0,-0.02321385778,0.01435251534,0.9999991059,1.079443932,1,1,-9.317278862,3.853884459,-17.06668282,0,0,1,-2.404655218,0,0,1,-0.7414248586,0.05468847603,-1.755386348e+11,17.06668282,0.6859197617,12.031847,3.84813118,13.50778008,22.81742859,2.64697796e-22
CS,raw,6,6,0.001,27,none,0.1106229167,0.1108333394,0.1108333394,0,0,0.3435371816,24.80552864,-0.2268177271,0.5033333302,58.7083054,0.4973750114,0.01172378473,0.5033333302,0.4822416604,0,-0.02321385778,0.01435251534,0.9999991059,1.079443932,1,1,-9.329597473,3.860472202,-17.08772087,0,0,1,-2.404904127,0,0,1,-0.7398874164,0.0545951575,-1.755386348e+11,17.08772087,0.6858184934,12.031847,3.84813118,13.50778008,22.78479195,2.64697796e-22
CS,raw,6,6,0.001,28,none,0.1141666667,0.1141666695,0.1141666695,0,0,0.3435371816,24.80552864,-0.2268177271,0.5033333302,58.70708893,0.4973750114,0.01172378473,0.5033333302,0.4822416604,0,-0.02321385778,0.01435251534,0.9999991059,1.079443932,1,1,-9.344885826,3.870517254,-17.13064766,0,0,1,-2.405528545,0,0,1,-0.7393356562,0.05445346609,-1.755386348e+11,17.13064766,0.6858566999,12.031847,3.84813118,13.50778008,22.74377441,2.64697796e-22
CS,raw,6,6,0.001,29,none,0.1041708333,0.1125000045,0.1125000045,0,0,0.3435371816,24.80552864,-0.2268177271,0.5033333302,58.70853789,0.4973750114,0.01172378473,0.5033333302,0.4822416604,0,-0.02321385778,0.01435251534,0.9999991059,1.079443932,1,1,-9.302825928,3.856582165,-17.04359055,0,0,1,-2.405482531,0,0,1,-0.7369325757,0.05465022475,-1.755386348e+11,17.04359055,0.6859305501,12.031847,3.84813118,13.50778008,22.86173058,2.64697796e-22
CS,raw,6,6,0.001,30,none,0.1116208333,0.1116666719,0.1116666719,0,0,0.3435371816,24.80552864,-0.2268177271,0.5033333302,58.7039922,0.4973750114,0.01172378473,0.5033333302,0.4822416604,0,-0.02321385778,0.01435251534,0.9999991059,1.079443932,1,1,-9.333258629,3.86051178,-17.12090874,0,0,1,-2.401471376,0,0,1,-0.7364932895,0.05459459871,-1.755386348e+11,17.12090874,0.6855810285,12.031847,3.84813118,13.50778008,22.75014305,2.64697796e-22
CS,raw,6,6,0.001,31,none,0.118125,0.1183333397,0.1183333397,0,0,0.3435371816,24.80552864,-0.2268177271,0.5033333302,58.70752415,0.4973750114,0.01172378473,0.5033333302,0.4822416604,0,-0.02321385778,0.01435251534,0.9999991059,1.079443932,1,1,-9.313296318,3.855175018,-17.06474113,0,0,1,-2.403649092,0,0,1,-0.7381911278,0.05467017367,-1.755386348e+11,17.06474113,0.6856797934,12.031847,3.84813118,13.50778008,22.82166672,2.64697796e-22
CS,raw,6,6,0.001,32,none,0.10848125,0.1091666669,0.1091666669,0,0,0.3435371816,24.80552864,-0.2268177271,0.5033333302,58.70657503,0.4973750114,0.01172378473,0.5033333302,0.4822416604,0,-0.02321385778,0.01435251534,0.9999991059,1.079443932,1,1,-9.342204094,3.864939213,-17.11850548,0,0,1,-2.403221369,0,0,1,-0.7389602661,0.05453205481,-1.755386348e+11,17.11850548,0.68575418,12.031847,3.84813118,13.50778008,22.73743439,2.64697796e-22
CS,raw,6,6,0.001,33,none,0.1164979167,0.1166666672,0.1166666672,0,0,0.3435371816,24.80552864,-0.2268177271,0.5033333302,58.7101985,0.4973750114,0.01172378473,0.5033333302,0.4822416604,0,-0.02321385778,0.01435251534,0.9999991059,1.079443932,1,1,-9.336291313,3.863414526,-17.09690285,0,0,1,-2.406277418,0,0,1,-0.7366838455,0.05455357581,-1.755386348e+11,17.09690285,0.686019361,12.031847,3.84813118,13.50778008,22.78495407,2.64697796e-22
CS,raw,6,6,0.001,34,none,0.1140395833,0.1141666695,0.1141666695,0,0,0.3435371816,24.80552864,-0.2268177271,0.5033333302,58.70684848,0.4973750114,0.01172378473,0.5033333302,0.4822416604,0,-0.02321385778,0.01435251534,0.9999991059,1.079443932,1,1,-9.322707176,3.851902962,-17.06822395,0,0,1,-2.403810501,0,0,1,-0.7386478782,0.05471661314,-1.755386348e+11,17.06822395,0.6857379675,12.031847,3.84813118,13.50778008,22.78793335,2.64697796e-22
CS,raw,6,6,0.001,35,none,0.1197395833,0.1200000048,0.1200000048,0,0,0.3435371816,24.80552864,-0.2268177271,0.5033333302,58.70947494,0.4973750114,0.01172378473,0.5033333302,0.4822416604,0,-0.02321385778,0.01435251534,0.9999991059,1.079443932,1,1,-9.327156067,3.857916355,-17.09069633,0,0,1,-2.40585947,0,0,1,-0.7387591004,0.05463132635,-1.755386348e+11,17.09069633,0.6859076619,12.031847,3.84813118,13.50778008,22.78885651,2.64697796e-22
CS,raw,6,6,0.001,36,none,0.112275,0.1125000045,0.1125000045,0,0,0.3435371816,24.80552864,-0.2268177271,0.5033333302,58.70927876,0.4973750114,0.01172378473,0.5033333302,0.4822416604,0,-0.02321385778,0.01435251534,0.9999991059,1.079443932,1,1,-9.303385735,3.846815825,-17.05773735,0,0,1,-2.404383659,0,0,1,-0.7380879521,0.05478896946,-1.755386348e+11,17.05773735,0.6860826015,12.031847,3.84813118,13.50778008,22.83571434,2.64697796e-22
CS,raw,6,6,0.001,37,none,0.1163,0.1166666672,0.1166666672,0,0,0.3435371816,24.80552864,-0.2268177271,0.5033333302,58.7090248,0.4973750114,0.01172378473,0.5033333302,0.4822416604,0,-0.02321385778,0.01435251534,0.9999991059,1.079443932,1,1,-9.314519882,3.855225563,-17.07641029,0,0,1,-2.404673338,0,0,1,-0.7406848073,0.05466945842,-1.755386348e+11,17.07641029,0.6858426929,12.031847,3.84813118,13.50778008,22.82989311,2.64697796e-22
CS,raw,6,6,0.001,38,none,0.1145083333,0.1150000021,0.1150000021,0,0,0.3435371816,24.80552864,-0.2268177271,0.5033333302,58.70502261,0.4973750114,0.01172378473,0.5033333302,0.4822416604,0,-0.02321385778,0.01435251534,0.9999991059,1.079443932,1,1,-9.318225861,3.856863737,-17.09895706,0,0,1,-2.402511597,0,0,1,-0.7385112643,0.05464623496,-1.755386348e+11,17.09895706,0.6857090592,12.031847,3.84813118,13.50778008,22.76277924,2.64697796e-22
CS,raw,6,6,0.001,39,none,0.11641875,0.1166666672,0.1166666672,0,0,0.3435371816,24.80552864,-0.2268177271,0.5033333302,58.70729647,0.4973750114,0.01172378473,0.5033333302,0.4822416604,0,-0.02321385778,0.01435251534,0.9999991059,1.079443932,1,1,-9.316410065,3.86504364,-17.09353256,0,0,1,-2.402688265,0,0,1,-0.7380309105,0.0545305796,-1.755386348e+11,17.09353256,0.6856870651,12.031847,3.84813118,13.50778008,22.78349876,2.64697796e-22
CS,raw,6,6,0.001,40,none,0.1096916667,0.1099999994,0.1099999994,0,0,0.3435371816,24.80552864,-0.2268177271,0.5033333302,58.70814508,0.4973750114,0.01172378473,0.5033333302,0.4822416604,0,-0.02321385778,0.01435251534,0.9999991059,1.079443932,1,1,-9.324762344,3.850528955,-17.06996155,0,0,1,-2.404703856,0,0,1,-0.7389057875,0.05473614112,-1.755386348e+11,17.06996155,0.685759604,12.031847,3.84813118,13.50778008,22.80784607,2.64697796e-22
CS,raw,6,6,0.001,41,none,0.11320625,0.113333337,0.113333337,0,0,0.3435371816,24.80552864,-0.2268177271,0.5033333302,58.70813407,0.4973750114,0.01172378473,0.5033333302,0.4822416604,0,-0.02321385778,0.01435251534,0.9999991059,1.079443932,1,1,-9.322318077,3.863843203,-17.11260223,0,0,1,-2.406654119,0,0,1,-0.7375202775,0.05454752594,-1.755386348e+11,17.11260223,0.6859925389,12.031847,3.84813118,13.50778008,22.7700367,2.64697796e-22
CS,raw,6,6,0.001,42,none,0.1147791667,0.1150000021,0.1150000021,0,0,0.3435371816,24.80552864,-0.2268177271,0.5033333302,58.70582095,0.4973750114,0.01172378473,0.5033333302,0.4822416604,0,-0.02321385778,0.01435251534,0.9999991059,1.079443932,1,1,-9.311139107,3.85645628,-17.08566475,0,0,1,-2.403731585,0,0,1,-0.7386637926,0.05465200916,-1.755386348e+11,17.08566475,0.6857249141,12.031847,3.84813118,13.50778008,22.79350853,2.64697796e-22
CS,raw,6,6,0.001,43,none,0.1129229167,0.113333337,0.113333337,0,0,0.3435371816,24.80552864,-0.2268177271,0.5033333302,58.70856679,0.4973750114,0.01172378473,0.5033333302,0.4822416604,0,-0.02321385778,0.01435251534,0.9999991059,1.079443932,1,1,-9.315855026,3.855041742,-17.04150772,0,0,1,-2.406410694,0,0,1,-0.7395986319,0.05467206612,-1.755386348e+11,17.04150772,0.6858289242,12.031847,3.84813118,13.50778008,22.81457329,2.64697796e-22
CS,raw,6,6,0.001,44,none,0.1170729167,0.1183333397,0.1183333397,0,0,0.3435371816,24.80552864,-0.2268177271,0.5033333302,58.70855958,0.4973750114,0.01172378473,0.5033333302,0.4822416604,0,-0.02321385778,0.01435251534,0.9999991059,1.079443932,1,1,-9.348890305,3.87229681,-17.12226486,0,0,1,-2.406689167,0,0,1,-0.7351198792,0.05442843959,-1.755386348e+11,17.12226486,0.6859108806,12.031847,3.84813118,13.50778008,22.75005341,2.64697796e-22
CS,raw,6,6,0.001,45,none,0.11604375,0.1166666672,0.1166666672,0,0,0.3435371816,24.80552864,-0.2268177271,0.5033333302,58.70689831,0.4973750114,0.01172378473,0.5033333302,0.4822416604,0,-0.02321385778,0.01435251534,0.9999991059,1.079443932,1,1,-9.318416595,3.858548403,-17.08370399,0,0,1,-2.402767897,0,0,1,-0.7399679422,0.05462237448,-1.755386348e+11,17.08370399,0.6857702732,12.031847,3.84813118,13.50778008,22.77358818,2.64697796e-22
CS,raw,6,6,0.001,46,none,0.1188604167,0.1191666722,0.1191666722,0,0,0.3435371816,24.80552864,-0.2268177271,0.5033333302,58.70964668,0.4973750114,0.01172378473,0.5033333302,0.4822416604,0,-0.02321385778,0.01435251534,0.9999991059,1.079443932,1,1,-9.324624062,3.856758595,-17.07238579,0,0,1,-2.404800653,0,0,1,-0.7400847673,0.05464772508,-1.755386348e+11,17.07238579,0.6857643723,12.031847,3.84813118,13.50778008,22.79073715,2.64697796e-22
CS,raw,6,6,0.001,47,none,0.1180708333,0.1183333397,0.1183333397,0,0,0.3435371816,24.80552864,-0.2268177271,0.5033333302,58.70513202,0.4973750114,0.01172378473,0.5033333302,0.4822416604,0,-0.02321385778,0.01435251534,0.9999991059,1.079443932,1,1,-9.32401371,3.861507416,-17.10444641,0,0,1,-2.400727987,0,0,1,-0.7358292937,0.05458052084,-1.755386348e+11,17.10444641,0.6855462193,12.031847,3.84813118,13.50778008,22.77261734,2.64697796e-22
CS,raw,6,6,0.001,48,none,0.1097895833,0.1099999994,0.1099999994,0,0,0.3435371816,24.80552864,-0.2268177271,0.5033333302,58.70695584,0.4973750114,0.01172378473,0.5033333302,0.4822416604,0,-0.02321385778,0.01435251534,0.9999991059,1.079443932,1,1,-9.319256783,3.863391876,-17.10512352,0,0,1,-2.40606904,0,0,1,-0.7360693812,0.05455389619,-1.755386348e+11,17.10512352,0.6859400868,12.031847,3.84813118,13.50778008,22.79764366,2.64697796e-22
CS,raw,6,6,0.001,49,none,0.1170541667,0.1174999997,0.1174999997,0,0,0.3435371816,24.80552864,-0.2268177271,0.5033333302,58.70387777,0.4973750114,0.01172378473,0.5033333302,0.4822416604,0,-0.02321385778,0.01435251534,0.9999991059,1.079443932,1,1,-9.315506935,3.845799923,-17.08037186,0,0,1,-2.401732683,0,0,1,-0.7366350293,0.05480344221,-1.755386348e+11,17.08037186,0.6855806708,12.031847,3.84813118,13.50778008,22.79011345,2.64697796e-22
CS,raw,6,6,0.001,50,none,0.1229791667,0.1233333349,0.1233333349,0,0,0.3435371816,24.80552864,-0.2268177271,0.5033333302,58.70702651,0.4973750114,0.01172378473,0.5033333302,0.4822416604,0,-0.02321385778,0.01435251534,0.9999991059,1.079443932,1,1,-9.323289871,3.858605623,-17.11055565,0,0,1,-2.40608263,0,0,1,-0.7416255474,0.05462156236,-1.755386348e+11,17.11055565,0.6858928204,12.031847,3.84813118,13.50778008,22.76561928,2.64697796e-22
CS,raw,7,7,0.001,1,none,0.9814145833,1,1,0,0,0.215273872,10.77073574,-0.3676102757,0.5066666603,71.83225563,0.4942916632,0.01677832194,0.5066666603,0.4839416444,0,0.0153935561,0.02300419845,1.000000477,0.669737637,0.009999999776,0.009999999776,4.032732487,2.377674341,-1.531467676,0.9791666865,27.29618727,0.03852500021,1.709575295,0.9791666865,0.02852499858,0.09999999404,0.4836808443,0.08921964467,0.05206688121,5.793356419,0.6742048264,9.232573509,3.221122742,6.913868904,8.831871986,4.701467514
CS,raw,7,7,0.001,2,none,0.9684645833,1,1,0,0,0.1298696399,13.5556078,-0.3849621117,0.5058333278,70.45791219,0.4953750074,0.00842307508,0.5058333278,0.4851416647,0,-0.02301695012,0.01545957383,1,0.6778095961,0.04999999702,0.04999999702,-2.346485853,2.740143776,-6.675703049,0.1741666645,83.61272291,0.7517166734,-0.8695218563,0.1741666645,0.1924500018,0.08999999613,-0.350201726,0.05396588519,2.940307456e+10,9.325270653,0.6781182289,10.32152748,3.567069054,10.06701183,11.02252388,2.214006424
CS,raw,7,7,0.001,3,none,0.2210895833,0.2016666681,0.2016666681,0,0,0.1904885173,19.03397751,-0.3132276535,0.5024999976,62.82571208,0.4949083328,0.009544227272,0.5024999976,0.4820249975,0,0.01071491279,0.01348869968,1.000000238,0.808311224,0.6899999976,0.6899999976,-7.843929291,3.392413139,-10.35002136,0,30.14635102,0.997666657,-2.253472328,0,0.002333333483,0.9300000072,-0.7582492232,0.0578966178,-1.672056996e+11,10.35002136,0.6829633117,11.14798546,3.735280991,12.75824261,16.30012894,0.06739549339
CS,raw,7,7,0.001,4,none,0.1224083333,0.1274999976,0.1274999976,0,0,0.1904711127,19.03418541,-0.3132146895,0.5024999976,62.82765825,0.494900018,0.009544768371,0.5024999976,0.4820333421,0,0.01074426062,0.01348860469,0.9999998808,0.8083139062,0.9300000072,0.9300000072,-8.315917015,3.454343319,-11.84988308,0,6.958705199,0.9997833371,-2.31226182,0,0.0002166666818,1,-0.7636402845,0.06108567491,-1.862644859e+11,11.84988308,0.6829741597,11.14801216,3.740583897,12.86602688,16.30663681,0.02689349465
CS,raw,7,7,0.001,5,none,0.12251875,0.1233333349,0.1233333349,0,0,0.2196552008,20.41679001,-0.2954755127,0.5049999952,60.19488836,0.4965583384,0.008316254243,0.5049999952,0.4810583293,0,-0.01008583419,0.01373757888,0.9999991655,0.8656420112,0.9599999785,0.9599999785,-8.519666672,3.569448471,-12.67168045,0,3.989699386,0.999966681,-2.338660479,0,3.33333337e-05,1,-0.8041955829,0.06179887801,-1.97747458e+11,12.67168045,0.6845915914,11.50696278,3.740583897,12.89749718,18.26225853,0.01522155385
CS,raw,7,7,0.001,6,none,0.1141666667,0.1141666695,0.1141666695,0,0,0.2196552008,20.41679001,-0.2954755127,0.5049999952,60.19357418,0.4965583384,0.008316254243,0.5049999952,0.4810583293,0,-0.01008583419,0.01373757888,0.9999991655,0.8656420112,1,1,-8.675244331,3.575684309,-12.93927479,0,0,1,-2.339511633,0,0,1,-0.8037142158,0.06233388558,-2.000458547e+11,12.93927479,0.6845079064,11.50696278,3.740583897,12.89749718,18.24546623,2.64697796e-22
CS,raw,7,7,0.001,7,none,0.1145708333,0.1150000021,0.1150000021,0,0,0.2196552008,20.41679001,-0.2954755127,0.5049999952,60.19569592,0.4965583384,0.008316254243,0.5049999952,0.4810583293,0,-0.01008583419,0.01373757888,0.9999991655,0.8656420112,1,1,-8.707818031,3.589758396,-12.96335602,0,0,1,-2.338403225,0,0,1,-0.8044255972,0.06208949909,-2.000458547e+11,12.96335602,0.6847245097,11.50696278,3.740583897,12.89749718,18.17528152,2.64697796e-22
CS,raw,7,7,0.001,8,none,0.1133333333,0.113333337,0.113333337,0,0,0.2196552008,20.41679001,-0.2954755127,0.5049999952,60.19399613,0.4965583384,0.008316254243,0.5049999952,0.4810583293,0,-0.01008583419,0.01373757888,0.9999991655,0.8656420112,1,1,-8.678673744,3.572943687,-12.90728092,0,0,1,-2.338019848,0,0,1,-0.8055079579,0.06238169968,-2.000458547e+11,12.90728092,0.6846719384,11.50696278,3.740583897,12.89749718,18.23676872,2.64697796e-22
CS,raw,7,7,0.001,9,none,0.1123541667,0.1125000045,0.1125000045,0,0,0.2196552008,20.41679001,-0.2954755127,0.5049999952,60.19441562,0.4965583384,0.008316254243,0.5049999952,0.4810583293,0,-0.01008583419,0.01373757888,0.9999991655,0.8656420112,1,1,-8.689269066,3.584168434,-12.94485092,0,0,1,-2.339505434,0,0,1,-0.8045254946,0.06218633428,-2.000458547e+11,12.94485092,0.6845937967,11.50696278,3.740583897,12.89749718,18.20574379,2.64697796e-22
CS,raw,7,7,0.001,10,none,0.1100333333,0.1116666719,0.1116666719,0,0,0.2196552008,20.41679001,-0.2954755127,0.5049999952,60.19535667,0.4965583384,0.008316254243,0.5049999952,0.4810583293,0,-0.01008583419,0.01373757888,0.9999991655,0.8656420112,1,1,-8.690281868,3.582700014,-12.95490742,0,0,1,-2.339866638,0,0,1,-0.8027800918,0.06221182272,-2.000458547e+11,12.95490742,0.6846981049,11.50696278,3.740583897,12.89749718,18.21130753,2.64697796e-22
CS,raw,7,7,0.001,11,none,0.1098,0.1116666719,0.1116666719,0,0,0.2196552008,20.41679001,-0.2954755127,0.5049999952,60.19853536,0.4965583384,0.008316254243,0.5049999952,0.4810583293,0,-0.01008583419,0.01373757888,0.9999991655,0.8656420112,1,1,-8.660329819,3.560232639,-12.88077831,0,0,1,-2.340481043,0,0,1,-0.8003966212,0.06260441244,-2.000458547e+11,12.88077831,0.6847891212,11.50696278,3.740583897,12.89749718,18.31233215,2.64697796e-22
CS,raw,7,7,0.001,12,none,0.11248125,0.1125000045,0.1125000045,0,0,0.2196552008,20.41679001,-0.2954755127,0.5049999952,60.19466648,0.4965583384,0.008316254243,0.5049999952,0.4810583293,0,-0.01008583419,0.01373757888,0.9999991655,0.8656420112,1,1,-8.698299408,3.585811377,-12.95913887,0,0,1,-2.337469578,0,0,1,-0.8067321181,0.06215783954,-2.000458547e+11,12.95913887,0.6846301556,11.50696278,3.740583897,12.89749718,18.19823265,2.64697796e-22
CS,raw,7,7,0.001,13,none,0.1058041667,0.1075000018,0.1075000018,0,0,0.2196552008,20.41679001,-0.2954755127,0.5049999952,60.19310899,0.4965583384,0.008316254243,0.5049999952,0.4810583293,0,-0.01008583419,0.01373757888,0.9999991655,0.8656420112,1,1,-8.699707031,3.576398849,-12.91757011,0,0,1,-2.34073329,0,0,1,-0.8063083887,0.06232143193,-2.000458547e+11,12.91757011,0.6845942736,11.50696278,3.740583897,12.89749718,18.20111465,2.64697796e-22
