coord,binset,bin,lo,hi,n,depth_med,depth_mid,inc_med,inc_mean,inc_p_up,inc_frac_zero,ulp_med,med_over_ulp,lnmob_med,resid_med,inc_med_seed_n,inc_med_seed_med,inc_med_seed_min,inc_med_seed_max,inc_med_seed_mean,inc_med_seed_sd,inc_med_seed_se,inc_med_hi2se,inc_med_lo2se,inc_iqr,inc_frac_gt_1e3,key,arm,window,family,dial,pos
zmax,abs,3-6,3.0,6.0,43350,3.454030156135559,4.5,-4.673004150390625e-05,-0.00010160933453868967,0.4784083044982699,0.00034602076124567473,4.76837158203125e-07,98.0,-5.821141429229487,-2.317865999828885,10,-4.5299530029296875e-05,-0.00010251998901367188,1.239776611328125e-05,-4.661083221435547e-05,3.8225578078845705e-05,1.2087989160575588e-05,-2.2434853893204292e-05,-7.078681053550664e-05,0.0017908811569213867,0.4656978085351788,E_a0p01_1216@5M,E_a0p01_1216,5M,elu,0.01,1
zmax,abs,6-10,6.0,10.0,467,6.5122151374816895,8.0,1.9073486328125e-06,1.8522111455684556e-06,0.5203426124197003,0.02569593147751606,9.5367431640625e-07,2.0,-9.171895406964845,-2.5602181961767414,1,1.430511474609375e-06,1.430511474609375e-06,1.430511474609375e-06,1.430511474609375e-06,nan,nan,nan,nan,0.00010442733764648438,0.0,E_a0p01_1216@5M,E_a0p01_1216,5M,elu,0.01,1
zmax,abs,>10,10.0,inf,0,,,,,,,,,,,,,,,,,,,,,,E_a0p01_1216@5M,E_a0p01_1216,5M,elu,0.01,1
zmax,abs,0-1,0.0,1.0,148620,0.5134444534778595,0.5,1.4424324035644531e-05,0.006351282998870671,0.5035392275602207,4.037141703673799e-05,2.384185791015625e-07,60.5,-2.7089090270822864,-2.24010669932641,10,1.8715858459472656e-05,-2.0503997802734375e-05,5.453824996948242e-05,2.0307302474975585e-05,2.3761621706693375e-05,7.51408454924485e-06,3.533547157346528e-05,5.279133376485886e-06,0.01875126361846924,0.8708720226079936,E_a0p01_1216@5M,E_a0p01_1216,5M,elu,0.01,2
zmax,abs,1-3,1.0,3.0,261302,1.8076685070991516,2.0,-3.9577484130859375e-05,-2.006665360887344e-05,0.4937505262110508,9.950172597224667e-05,4.76837158203125e-07,83.0,-4.038713085303257,-2.248062326117697,10,-3.5643577575683594e-05,-7.867813110351562e-05,-1.5556812286376953e-05,-3.941655158996582e-05,1.889182147637763e-05,5.9741185014638185e-06,-2.746831458703818e-05,-5.136478859289345e-05,0.007025599479675293,0.7982870395174931,E_a0p01_1216@5M,E_a0p01_1216,5M,elu,0.01,2
zmax,abs,3-6,3.0,6.0,43369,3.4536244869232178,4.5,-3.7670135498046875e-05,-9.128702099442183e-05,0.4805045078281722,0.00036892711383707254,4.76837158203125e-07,79.0,-5.8211518919867276,-2.3176268694895485,10,-3.421306610107422e-05,-7.915496826171875e-05,8.58306884765625e-06,-3.5881996154785156e-05,2.7888123757114743e-05,8.8189990741135e-06,-1.8243998006558157e-05,-5.351999430301216e-05,0.0016107559204101562,0.43150637552168597,E_a0p01_1216@5M,E_a0p01_1216,5M,elu,0.01,2
zmax,abs,6-10,6.0,10.0,467,6.512198448181152,8.0,0.0,3.1254786750744447e-06,0.4925053533190578,0.03640256959314775,9.5367431640625e-07,0.0,-9.171829879050778,-2.560217998864019,1,0.0,0.0,0.0,0.0,nan,nan,nan,nan,0.0001010894775390625,0.0,E_a0p01_1216@5M,E_a0p01_1216,5M,elu,0.01,2
zmax,abs,>10,10.0,inf,0,,,,,,,,,,,,,,,,,,,,,,E_a0p01_1216@5M,E_a0p01_1216,5M,elu,0.01,2
zmax,abs,0-1,0.0,1.0,147816,0.515832394361496,0.5,1.2576580047607422e-05,0.005999336728499847,0.5046070790712778,6.088650754992694e-05,2.384185791015625e-07,52.75,-2.709560181211774,-2.237957892416098,10,1.3440847396850586e-05,-1.0848045349121094e-05,5.301833152770996e-05,1.8653273582458495e-05,2.053525126095186e-05,6.49381663084526e-06,3.164090684414902e-05,5.665640320767975e-06,0.016615629196166992,0.8527628944092656,E_a0p01_1216@5M,E_a0p01_1216,5M,elu,0.01,3
zmax,abs,1-3,1.0,3.0,261320,1.8074263334274292,2.0,-3.8504600524902344e-05,-8.531804017627948e-05,0.49286698300933723,0.00012628195316087556,4.76837158203125e-07,80.75,-4.038424568433527,-2.248061954978895,10,-4.017353057861328e-05,-7.534027099609375e-05,-9.5367431640625e-07,-4.106760025024414e-05,2.37918202850385e-05,7.523634178211812e-06,-2.6020331893820517e-05,-5.6114868606667765e-05,0.006454050540924072,0.7808357569263737,E_a0p01_1216@5M,E_a0p01_1216,5M,elu,0.01,3
zmax,abs,3-6,3.0,6.0,43380,3.4538203477859497,4.5,-3.337860107421875e-05,-8.777144209148149e-05,0.4819502074688797,0.0005301982480405717,4.76837158203125e-07,70.0,-5.820735951080435,-2.3172859054837716,10,-3.528594970703125e-05,-7.152557373046875e-05,3.5762786865234375e-06,-3.080368041992187e-05,2.581040640774148e-05,8.161967158306767e-06,-1.4479746103308338e-05,-4.712761473653541e-05,0.0014986991882324219,0.4090594744121715,E_a0p01_1216@5M,E_a0p01_1216,5M,elu,0.01,3
zmax,abs,6-10,6.0,10.0,467,6.512163162231445,8.0,0.0,3.596189445806009e-06,0.4860813704496788,0.04068522483940043,9.5367431640625e-07,0.0,-9.171777481688203,-2.560222444370444,1,0.0,0.0,0.0,0.0,nan,nan,nan,nan,9.870529174804688e-05,0.0,E_a0p01_1216@5M,E_a0p01_1216,5M,elu,0.01,3
zmax,abs,>10,10.0,inf,0,,,,,,,,,,,,,,,,,,,,,,E_a0p01_1216@5M,E_a0p01_1216,5M,elu,0.01,3
zmax,abs,0-1,0.0,1.0,146796,0.5186588168144226,0.5,6.9141387939453125e-06,0.005392308784660704,0.5040396196081637,0.00020436524155971553,2.384185791015625e-07,29.0,-2.709380020188192,-2.2351869622077434,10,9.715557098388672e-06,-1.2874603271484375e-05,3.5256147384643555e-05,1.1229515075683594e-05,1.6198943216067967e-05,5.122555625050785e-06,2.1474626325785166e-05,9.844038255820243e-07,0.015087723731994629,0.8391781792419412,E_a0p01_1216@5M,E_a0p01_1216,5M,elu,0.01,4
zmax,abs,1-3,1.0,3.0,261441,1.8071709871292114,2.0,-4.4345855712890625e-05,-0.00014021283638442625,0.49106681813487557,0.00016064810033621354,4.76837158203125e-07,93.0,-4.038050421468219,-2.2479637118965625,10,-4.750490188598633e-05,-7.522106170654297e-05,-2.2172927856445312e-05,-4.6133995056152344e-05,1.8373705794268582e-05,5.810275936772184e-06,-3.4513443182607976e-05,-5.775454692969671e-05,0.006045818328857422,0.7683760389533394,E_a0p01_1216@5M,E_a0p01_1216,5M,elu,0.01,4
zmax,abs,3-6,3.0,6.0,43395,3.453651189804077,4.5,-3.0517578125e-05,-8.319509044497336e-05,0.48166839497637975,0.00048392671966816455,4.76837158203125e-07,64.0,-5.820690836517392,-2.3172731342585555,10,-2.491474151611328e-05,-6.4849853515625e-05,6.198883056640625e-06,-2.7918815612792967e-05,2.559135910504837e-05,8.09269831912411e-06,-1.1733418974544746e-05,-4.410421225104119e-05,0.0014142990112304688,0.3945846295656182,E_a0p01_1216@5M,E_a0p01_1216,5M,elu,0.01,4
zmax,abs,6-10,6.0,10.0,467,6.512136936187744,8.0,0.0,2.3361957558217343e-06,0.4796573875802998,0.03640256959314775,9.5367431640625e-07,0.0,-9.17174411945369,-2.560223812838583,1,0.0,0.0,0.0,0.0,nan,nan,nan,nan,9.489059448242188e-05,0.0,E_a0p01_1216@5M,E_a0p01_1216,5M,elu,0.01,4
zmax,abs,>10,10.0,inf,0,,,,,,,,,,,,,,,,,,,,,,E_a0p01_1216@5M,E_a0p01_1216,5M,elu,0.01,4
zmax,abs,0-1,0.0,1.0,145978,0.5213505029678345,0.5,9.775161743164062e-06,0.005121624280381734,0.5067338914082944,0.0002671635451917412,2.384185791015625e-07,41.0,-2.709404325378037,-2.232488174177731,10,1.2412667274475098e-05,-2.3245811462402344e-06,4.5180320739746094e-05,1.494884490966797e-05,1.5221770652242878e-05,4.813546528179431e-06,2.457593796602683e-05,5.321751853309107e-06,0.013906896114349365,0.8261176341640522,E_a0p01_1216@5M,E_a0p01_1216,5M,elu,0.01,5
zmax,abs,1-3,1.0,3.0,261425,1.8074474334716797,2.0,-5.030632019042969e-05,-0.00016854784782112723,0.4898154346370852,0.00022951133212202352,4.76837158203125e-07,105.5,-4.038468947050822,-2.24804008378171,10,-5.0634145736694336e-05,-8.344650268554688e-05,-2.6464462280273438e-05,-5.031228065490723e-05,1.996870160177296e-05,6.314657897785515e-06,-3.7682964859336195e-05,-6.294159645047826e-05,0.005713462829589844,0.7568021421057665,E_a0p01_1216@5M,E_a0p01_1216,5M,elu,0.01,5
zmax,abs,3-6,3.0,6.0,43414,3.4538124799728394,4.5,-2.765655517578125e-05,-8.147229206810818e-05,0.48313907955958907,0.0005528170636200304,4.76837158203125e-07,58.0,-5.820325701398688,-2.3170757389485495,10,-2.3365020751953125e-05,-6.341934204101562e-05,-4.76837158203125e-07,-2.6011466979980467e-05,2.123768502441146e-05,6.71594569063889e-06,-1.2579575598702688e-05,-3.9443358361258245e-05,0.0013713836669921875,0.3836550421523011,E_a0p01_1216@5M,E_a0p01_1216,5M,elu,0.01,5
zmax,abs,6-10,6.0,10.0,467,6.5120978355407715,8.0,0.0,5.983438430557414e-07,0.4817987152034261,0.03854389721627409,9.5367431640625e-07,0.0,-9.171695773534914,-2.5602251913275786,1,0.0,0.0,0.0,0.0,nan,nan,nan,nan,8.726119995117188e-05,0.0,E_a0p01_1216@5M,E_a0p01_1216,5M,elu,0.01,5
zmax,abs,>10,10.0,inf,0,,,,,,,,,,,,,,,,,,,,,,E_a0p01_1216@5M,E_a0p01_1216,5M,elu,0.01,5
zmax,abs,0-1,0.0,1.0,145188,0.5235398709774017,0.5,5.125999450683594e-06,0.0048316379772844,0.5058131526021434,0.00045458302339036283,2.384185791015625e-07,21.5,-2.70914320664977,-2.2298780193272565,10,8.761882781982422e-06,-8.106231689453125e-06,3.5822391510009766e-05,1.0281801223754883e-05,1.3455527614933107e-05,4.255011438248167e-06,1.879182410025122e-05,1.7717783472585484e-06,0.012953519821166992,0.8156114830426757,E_a0p01_1216@5M,E_a0p01_1216,5M,elu,0.01,6
zmax,abs,1-3,1.0,3.0,261415,1.8078609704971313,2.0,-5.8650970458984375e-05,-0.00021790619198184223,0.4873477038425492,0.00032515349157469925,4.76837158203125e-07,123.0,-4.038699334685227,-2.248108054963704,10,-6.401538848876953e-05,-9.441375732421875e-05,-1.8835067749023438e-05,-5.958080291748047e-05,2.3681965431388417e-05,7.48889502325594e-06,-4.460301287096859e-05,-7.455859296399235e-05,0.005469381809234619,0.7487940630797774,E_a0p01_1216@5M,E_a0p01_1216,5M,elu,0.01,6
zmax,abs,3-6,3.0,6.0,43428,3.453590989112854,4.5,-2.7894973754882812e-05,-8.044523286744795e-05,0.4824076632587271,0.0005756654692824905,4.76837158203125e-07,58.5,-5.820358444040946,-2.3172691295767676,10,-2.372264862060547e-05,-6.532669067382812e-05,-9.5367431640625e-07,-2.6488304138183592e-05,2.063249214843055e-05,6.524566899458142e-06,-1.3439170339267308e-05,-3.953743793709988e-05,0.0013260841369628906,0.3708667219305517,E_a0p01_1216@5M,E_a0p01_1216,5M,elu,0.01,6
zmax,abs,6-10,6.0,10.0,467,6.51207971572876,8.0,0.0,1.9604439908993576e-07,0.49036402569593146,0.04068522483940043,9.5367431640625e-07,0.0,-9.171684179612273,-2.5602244355901576,1,0.0,0.0,0.0,0.0,nan,nan,nan,nan,9.107589721679688e-05,0.0,E_a0p01_1216@5M,E_a0p01_1216,5M,elu,0.01,6
zmax,abs,>10,10.0,inf,0,,,,,,,,,,,,,,,,,,,,,,E_a0p01_1216@5M,E_a0p01_1216,5M,elu,0.01,6
zmax,abs,0-1,0.0,1.0,144425,0.525607168674469,0.5,5.602836608886719e-06,0.005043398977068854,0.5078552882118746,0.0007131729271248053,2.384185791015625e-07,23.5,-2.707810570482319,-2.2274613902975027,10,9.268522262573242e-06,-2.4437904357910156e-06,2.5093555450439453e-05,9.8496675491333e-06,9.954483771316453e-06,3.1478841648542697e-06,1.614543587884184e-05,3.5538992194247614e-06,0.012101173400878906,0.8037251168426519,E_a0p01_1216@5M,E_a0p01_1216,5M,elu,0.01,7
zmax,abs,1-3,1.0,3.0,261458,1.808182954788208,2.0,-5.817413330078125e-05,-0.00023960975099727343,0.48716046171851696,0.00037482119499116493,4.76837158203125e-07,122.0,-4.039415485440422,-2.248238279478897,10,-6.866455078125e-05,-7.867813110351562e-05,-2.193450927734375e-05,-5.935430526733398e-05,2.091876409702135e-05,6.615094038234297e-06,-4.612411719086539e-05,-7.258449334380257e-05,0.0052280426025390625,0.7387572765033007,E_a0p01_1216@5M,E_a0p01_1216,5M,elu,0.01,7
zmax,abs,3-6,3.0,6.0,43429,3.453382968902588,4.5,-2.4318695068359375e-05,-8.075196484604361e-05,0.48299523359966845,0.000621704391075088,4.76837158203125e-07,51.0,-5.820393947116999,-2.3170864240594753,10,-2.0503997802734375e-05,-5.9604644775390625e-05,-5.4836273193359375e-06,-2.4390220642089843e-05,1.840823726566741e-05,5.82119574682991e-06,-1.2747829148430023e-05,-3.6032612135749665e-05,0.0012822151184082031,0.3627990513251514,E_a0p01_1216@5M,E_a0p01_1216,5M,elu,0.01,7
zmax,abs,6-10,6.0,10.0,467,6.512070178985596,8.0,0.0,-1.6337033257494646e-07,0.4989293361884368,0.04068522483940043,9.5367431640625e-07,0.0,-9.171670945204497,-2.5602234593612447,1,0.0,0.0,0.0,0.0,nan,nan,nan,nan,8.392333984375e-05,0.0,E_a0p01_1216@5M,E_a0p01_1216,5M,elu,0.01,7
zmax,abs,>10,10.0,inf,0,,,,,,,,,,,,,,,,,,,,,,E_a0p01_1216@5M,E_a0p01_1216,5M,elu,0.01,7
zmax,abs,0-1,0.0,1.0,143481,0.5271597504615784,0.5,3.7550926208496094e-06,0.0045383135549465345,0.508380900607049,0.0013102780159045448,2.384185791015625e-07,15.75,-2.706726224086868,-2.2248848926706866,10,5.662441253662109e-06,-5.364418029785156e-07,2.2351741790771484e-05,6.946921348571777e-06,7.333853740914894e-06,2.319168184783747e-06,1.1585257718139271e-05,2.3085849790042835e-06,0.01138162612915039,0.7941887776081851,E_a0p01_1216@5M,E_a0p01_1216,5M,elu,0.01,8
zmax,abs,1-3,1.0,3.0,261564,1.8080366253852844,2.0,-6.222724914550781e-05,-0.0002766461129621761,0.48531525745133125,0.0005428881650380022,4.76837158203125e-07,130.5,-4.039628401340346,-2.248416796936502,10,-7.069110870361328e-05,-8.58306884765625e-05,-2.1696090698242188e-05,-6.284713745117188e-05,2.1393172729373824e-05,6.765115220222223e-06,-4.9316907010727436e-05,-7.637736789161633e-05,0.005059242248535156,0.7301845819761129,E_a0p01_1216@5M,E_a0p01_1216,5M,elu,0.01,8
zmax,abs,3-6,3.0,6.0,43442,3.4533255100250244,4.5,-2.288818359375e-05,-7.104242513711147e-05,0.4846001565305465,0.000552460752267391,4.76837158203125e-07,48.0,-5.820117344759398,-2.317119129663755,10,-1.7642974853515625e-05,-5.7220458984375e-05,-2.384185791015625e-06,-2.1696090698242188e-05,1.796930390613686e-05,5.682392831115298e-06,-1.0331305036011591e-05,-3.306087636047278e-05,0.0012483596801757812,0.3538741310252751,E_a0p01_1216@5M,E_a0p01_1216,5M,elu,0.01,8
zmax,abs,6-10,6.0,10.0,467,6.512051582336426,8.0,0.0,1.32738395217144e-07,0.47751605995717344,0.05139186295503212,9.5367431640625e-07,0.0,-9.171670726455426,-2.560222123323303,1,0.0,0.0,0.0,0.0,nan,nan,nan,nan,8.678436279296875e-05,0.0,E_a0p01_1216@5M,E_a0p01_1216,5M,elu,0.01,8
zmax,abs,>10,10.0,inf,0,,,,,,,,,,,,,,,,,,,,,,E_a0p01_1216@5M,E_a0p01_1216,5M,elu,0.01,8
zmax,abs,0-1,0.0,1.0,142742,0.5285158753395081,0.5,3.0994415283203125e-06,0.004257967825431718,0.5091283574561096,0.002213784310153984,2.384185791015625e-07,13.0,-2.7057186592598867,-2.222896468093638,10,4.976987838745117e-06,-4.172325134277344e-07,3.063678741455078e-05,7.867813110351562e-06,9.639995639743704e-06,3.0484342855682097e-06,1.3964681681487981e-05,1.7709445392151431e-06,0.010707378387451172,0.7849967073461209,E_a0p01_1216@5M,E_a0p01_1216,5M,elu,0.01,9
zmax,abs,1-3,1.0,3.0,261596,1.808268129825592,2.0,-6.818771362304688e-05,-0.00031759763292953574,0.48393706325784797,0.0007148427345983883,4.76837158203125e-07,143.0,-4.039836815183795,-2.2482712803436247,10,-6.878376007080078e-05,-0.00010824203491210938,-3.6716461181640625e-05,-6.836652755737305e-05,2.100063738696844e-05,6.640984645810714e-06,-5.5084558265751616e-05,-8.164849684899447e-05,0.00487208366394043,0.7228092172663191,E_a0p01_1216@5M,E_a0p01_1216,5M,elu,0.01,9
zmax,abs,3-6,3.0,6.0,43446,3.4533936977386475,4.5,-2.3126602172851562e-05,-7.2191862727882e-05,0.4831975325691663,0.0007825806748607467,4.76837158203125e-07,48.5,-5.82039888333688,-2.317095489347613,10,-1.3828277587890625e-05,-6.4849853515625e-05,-1.6689300537109375e-06,-2.162456512451172e-05,2.0702962147356917e-05,6.546851469789835e-06,-8.530862184932049e-06,-3.4718268064091393e-05,0.0012143850326538086,0.3477650416609124,E_a0p01_1216@5M,E_a0p01_1216,5M,elu,0.01,9
zmax,abs,6-10,6.0,10.0,467,6.51204252243042,8.0,0.0,1.668419521421641e-06,0.46466809421841543,0.04925053533190578,9.5367431640625e-07,0.0,-9.171641851998174,-2.560221328968641,1,0.0,0.0,0.0,0.0,nan,nan,nan,nan,8.106231689453125e-05,0.0,E_a0p01_1216@5M,E_a0p01_1216,5M,elu,0.01,9
zmax,abs,>10,10.0,inf,0,,,,,,,,,,,,,,,,,,,,,,E_a0p01_1216@5M,E_a0p01_1216,5M,elu,0.01,9
zbar,abs,0-1,0.0,1.0,3922,0.832112044095993,0.5,-7.465481758117676e-06,0.0008078067392977082,0.49235084140744517,0.00025497195308516065,5.960464477539063e-08,125.25,-0.7695910002096032,-0.5881455488680494,10,-9.402632713317871e-06,-4.9054622650146484e-05,6.961822509765625e-05,-5.145370960235596e-06,3.277795605394075e-05,1.0365299817535771e-05,1.5585228674835948e-05,-2.5875970595307138e-05,0.0011591315269470215,0.3796532381438042,E_a0p01_1216@5M,E_a0p01_1216,5M,elu,0.01,1
zbar,abs,1-3,1.0,3.0,62959,2.241262912750244,2.0,3.5762786865234375e-06,0.0020229489121977614,0.5023745612223828,0.00011118346860655347,2.384185791015625e-07,15.0,-1.956849851909099,-1.1407938778764128,10,5.5730342864990234e-06,-1.2814998626708984e-05,3.707408905029297e-05,4.661083221435547e-06,1.389286402594828e-05,4.393309354501318e-06,1.3447701930438184e-05,-4.125535487567089e-06,0.007401227951049805,0.748900077828428,E_a0p01_1216@5M,E_a0p01_1216,5M,elu,0.01,1
zbar,abs,3-6,3.0,6.0,256155,4.710371971130371,4.5,-8.487701416015625e-05,0.0037457783542239977,0.4943452206671742,5.075052214479514e-05,4.76837158203125e-07,178.0,-3.4691816950097314,-2.186513164243209,10,-8.594989776611328e-05,-0.00017833709716796875,-1.4066696166992188e-05,-9.006261825561523e-05,5.54129109079198e-05,1.752310102490155e-05,-5.5016416205812134e-05,-0.00012510882030541834,0.013397932052612305,0.8818020339247721,E_a0p01_1216@5M,E_a0p01_1216,5M,elu,0.01,1
zbar,abs,6-10,6.0,10.0,128700,6.872866630554199,8.0,-4.100799560546875e-05,0.0006882675285013314,0.49228438228438226,0.00012432012432012432,4.76837158203125e-07,86.0,-4.951554833010633,-2.673424964470144,10,-2.8014183044433594e-05,-8.7738037109375e-05,9.775161743164062e-06,-3.7837028503417966e-05,2.9030566503165943e-05,9.180271191499413e-06,-1.947648612041914e-05,-5.619757088641679e-05,0.005226254463195801,0.7306682206682207,E_a0p01_1216@5M,E_a0p01_1216,5M,elu,0.01,1
zbar,abs,>10,10.0,inf,2534,10.701948165893555,10.701948165893555,2.384185791015625e-06,3.7075876719197044e-05,0.5090765588003157,0.006314127861089187,9.5367431640625e-07,2.5,-7.515473812096122,-2.9873927969343392,5,4.76837158203125e-06,-9.5367431640625e-07,9.5367431640625e-06,3.814697265625e-06,4.046097457045827e-06,1.8094697915087007e-06,7.433636848642401e-06,1.9575768260759866e-07,0.00041747093200683594,0.14127861089187055,E_a0p01_1216@5M,E_a0p01_1216,5M,elu,0.01,1
zbar,abs,0-1,0.0,1.0,3980,0.8295325040817261,0.5,-2.384185791015625e-07,0.00043292807669018454,0.49899497487437183,0.0002512562814070352,5.960464477539063e-08,4.0,-0.7678739511079573,-0.5881851392865503,10,-5.4389238357543945e-06,-1.3500452041625977e-05,3.2901763916015625e-05,6.258487701416016e-07,1.4375309120742267e-05,4.545871889053802e-06,9.717592548249205e-06,-8.465895007966002e-06,0.0006619542837142944,0.2798994974874372,E_a0p01_1216@5M,E_a0p01_1216,5M,elu,0.01,2
zbar,abs,1-3,1.0,3.0,62946,2.240091562271118,2.0,7.748603820800781e-06,0.0019795044698407045,0.5070218917802561,0.00025418612779207574,2.384185791015625e-07,32.5,-1.9558937125260796,-1.1403917749976153,10,1.1652708053588867e-05,-4.589557647705078e-06,2.777576446533203e-05,1.0764598846435547e-05,1.0149107366355573e-05,3.2094295495276563e-06,1.718345794549086e-05,4.345739747380234e-06,0.005729466676712036,0.7015219394401551,E_a0p01_1216@5M,E_a0p01_1216,5M,elu,0.01,2
zbar,abs,3-6,3.0,6.0,255616,4.7114739418029785,4.5,-7.2479248046875e-05,0.002925487810211386,0.49439393465197795,4.694541812719079e-05,4.76837158203125e-07,152.0,-3.470796383036709,-2.18574574615782,10,-5.990266799926758e-05,-0.0001354217529296875,-2.6226043701171875e-05,-7.135868072509766e-05,4.701023535392853e-05,1.4865941705898593e-05,-4.1626797313300476e-05,-0.00010109056413689484,0.011629581451416016,0.8630758637956936,E_a0p01_1216@5M,E_a0p01_1216,5M,elu,0.01,2
zbar,abs,6-10,6.0,10.0,128681,6.873483180999756,8.0,-3.6716461181640625e-05,0.00047010111492505987,0.49239592480630395,0.0001087961703748028,4.76837158203125e-07,77.0,-4.951758449562648,-2.6734170345993213,10,-3.135204315185547e-05,-7.915496826171875e-05,2.86102294921875e-06,-3.5858154296875e-05,2.2246212325859524e-05,7.034870026142801e-06,-2.1788414244589398e-05,-4.9927894349160605e-05,0.004646778106689453,0.7034138684032608,E_a0p01_1216@5M,E_a0p01_1216,5M,elu,0.01,2
zbar,abs,>10,10.0,inf,2535,10.70108699798584,10.70108699798584,1.9073486328125e-06,4.2264137042344677e-05,0.5069033530571992,0.008678500986193294,9.5367431640625e-07,2.0,-7.515518152554779,-2.98741609008003,5,5.7220458984375e-06,-1.9073486328125e-06,3.0517578125e-05,8.869171142578126e-06,1.2899304465332897e-05,5.768744329390187e-06,2.04066598013585e-05,-2.6683175162022485e-06,0.0003733634948730469,0.13136094674556212,E_a0p01_1216@5M,E_a0p01_1216,5M,elu,0.01,2
zbar,abs,0-1,0.0,1.0,3989,0.8293189406394958,0.5,1.7881393432617188e-07,0.0005239401321776919,0.5003760340937579,0.0,5.960464477539063e-08,3.0,-0.7674733002767938,-0.5884312315179581,10,-2.1457672119140625e-06,-6.3478946685791016e-06,2.631545066833496e-05,1.4275312423706054e-06,9.681963280389714e-06,3.0617056188146946e-06,7.550942479999995e-06,-4.6958799952587836e-06,0.00043088197708129883,0.23640010027575833,E_a0p01_1216@5M,E_a0p01_1216,5M,elu,0.01,3
