key,arm,window,family,dial,coord,binset,bin,seed,n,inc_med,inc_mean,inc_p_up,lnmob_med
E_1216@15M,E_1216,15M,elu,1.0,zbar,eqf,q4,3,108088,5.077695823274553e-05,0.003317336561049876,0.5255810080675005,-5.303931345019443
E_1216@15M,E_1216,15M,elu,1.0,zbar,eqf,q4,4,114483,2.233193299616687e-05,0.0048147447406018985,0.5208720945467886,-5.041066700817202
E_1216@15M,E_1216,15M,elu,1.0,zbar,eqf,q4,5,93429,2.9099295716150664e-05,0.001757839079186189,0.5203737597533956,-5.4427104461638125
E_1216@15M,E_1216,15M,elu,1.0,zbar,eqf,q4,6,85016,2.341772187719471e-06,0.0016388948103138216,0.5037992848405006,-5.756947881088796
E_1216@15M,E_1216,15M,elu,1.0,zbar,eqf,q4,7,94291,2.1729141735704616e-05,0.004614712364071883,0.5261053546998122,-5.0471749182499135
E_1216@15M,E_1216,15M,elu,1.0,zbar,eqf,q4,8,100540,2.0450180272746366e-05,0.002334111325040568,0.5162522379152577,-5.336076078434372
E_1216@15M,E_1216,15M,elu,1.0,zbar,eqf,q4,9,103199,3.4787120966939256e-05,0.004691308020328103,0.5236194149168112,-5.218066043747058
E_1216@15M,E_1216,15M,elu,1.0,zbar,eqf,q5,0,91264,2.4612299966975115e-06,0.0005801148963403002,0.5100368162692848,-6.79879908856612
E_1216@15M,E_1216,15M,elu,1.0,zbar,eqf,q5,1,139143,1.906729494294268e-06,0.0014532832821705522,0.5148660011642698,-6.760342183730458
E_1216@15M,E_1216,15M,elu,1.0,zbar,eqf,q5,2,72241,5.120374225953128e-06,0.0003464669123977985,0.5156213230713861,-6.837623853428309
E_1216@15M,E_1216,15M,elu,1.0,zbar,eqf,q5,3,109732,1.1847975656564813e-05,0.0006746692116611869,0.5197298873619364,-6.676573904149471
E_1216@15M,E_1216,15M,elu,1.0,zbar,eqf,q5,4,117110,6.126495009084465e-06,0.001274159500783811,0.515967893433524,-6.48004018296591
E_1216@15M,E_1216,15M,elu,1.0,zbar,eqf,q5,5,88648,2.9775413850074983e-06,0.0003868794897142838,0.5145180940348344,-7.104174191242851
E_1216@15M,E_1216,15M,elu,1.0,zbar,eqf,q5,6,52725,2.3308309664571425e-06,0.0004676451854953289,0.5079753437648175,-6.961421401578123
E_1216@15M,E_1216,15M,elu,1.0,zbar,eqf,q5,7,91512,1.8237213339489244e-06,0.0018997111988123408,0.5141074394614914,-6.540726422764111
E_1216@15M,E_1216,15M,elu,1.0,zbar,eqf,q5,8,95997,6.4738142100395635e-06,0.000655876441823272,0.5183182807796077,-6.825242369581027
E_1216@15M,E_1216,15M,elu,1.0,zbar,eqf,q5,9,129155,1.0098909115185961e-05,0.0014734364623746321,0.522349115403972,-6.359245323639545
E_1216@5M,E_1216,5M,elu,1.0,zmax,abs,0-1,0,48676,0.0010500415228307247,0.018973223167661,0.5952009203714356,-3.5181353935243975
E_1216@5M,E_1216,5M,elu,1.0,zmax,abs,0-1,1,42909,0.0025644765701144934,0.02729749488700669,0.6089631545829546,-3.5395699786890127
E_1216@5M,E_1216,5M,elu,1.0,zmax,abs,0-1,2,45557,0.0020305048674345016,0.020130070094204526,0.5936299580745,-3.428488480987219
E_1216@5M,E_1216,5M,elu,1.0,zmax,abs,0-1,3,45876,0.0018273468594998121,0.021171366875193394,0.5980033132792746,-3.5288150332348733
E_1216@5M,E_1216,5M,elu,1.0,zmax,abs,0-1,4,41897,0.0015963674522936344,0.023756674407413067,0.5949829343389742,-3.5718272662154753
E_1216@5M,E_1216,5M,elu,1.0,zmax,abs,0-1,5,40369,0.0021362092811614275,0.020812399533770586,0.5867868909311601,-3.4358724387692328
E_1216@5M,E_1216,5M,elu,1.0,zmax,abs,0-1,6,44690,0.0018723469693213701,0.022457806785610584,0.5985231595435221,-3.4153223936510013
E_1216@5M,E_1216,5M,elu,1.0,zmax,abs,0-1,7,49514,0.0019971381407231092,0.022929633894269177,0.6173809427636628,-3.558095456282982
E_1216@5M,E_1216,5M,elu,1.0,zmax,abs,0-1,8,42733,0.0021605577785521746,0.022299500324328914,0.6077270493529591,-3.4686527335845856
E_1216@5M,E_1216,5M,elu,1.0,zmax,abs,0-1,9,42200,0.0019400606979615986,0.02211207956563366,0.6001421800947867,-3.556529684745332
E_1216@5M,E_1216,5M,elu,1.0,zmax,abs,1-3,0,70765,1.1500346772663761e-05,0.003353895112826101,0.5044584187098142,-4.8090148225766525
E_1216@5M,E_1216,5M,elu,1.0,zmax,abs,1-3,1,79871,4.844059003517032e-05,0.00516685512911407,0.5075434137546794,-4.9115904924900855
E_1216@5M,E_1216,5M,elu,1.0,zmax,abs,1-3,2,92505,-3.879295036313124e-05,0.0032414407321689487,0.49496783957623913,-4.868471319127631
E_1216@5M,E_1216,5M,elu,1.0,zmax,abs,1-3,3,80809,5.342860094970092e-05,0.0039003146892489255,0.5103268200324221,-4.918988001830058
E_1216@5M,E_1216,5M,elu,1.0,zmax,abs,1-3,4,78049,1.2926463568874169e-05,0.005598571509829085,0.5034401465745878,-4.981823301390446
E_1216@5M,E_1216,5M,elu,1.0,zmax,abs,1-3,5,78126,-2.3418540877173655e-05,0.003320716363410411,0.4960320507897499,-4.8749862765917795
E_1216@5M,E_1216,5M,elu,1.0,zmax,abs,1-3,6,85701,-8.298811735585332e-05,0.0037162696079286323,0.4869954843000665,-4.829820423644063
E_1216@5M,E_1216,5M,elu,1.0,zmax,abs,1-3,7,65625,2.6714738851296715e-05,0.005183608497547681,0.5083428571428571,-4.876077472647642
E_1216@5M,E_1216,5M,elu,1.0,zmax,abs,1-3,8,83087,-5.470979431265732e-06,0.0034015990510800234,0.49869413987747785,-4.903841449705155
E_1216@5M,E_1216,5M,elu,1.0,zmax,abs,1-3,9,76527,-9.96675026954108e-08,0.004790094288370263,0.49995426450795144,-4.937694400153028
E_1216@5M,E_1216,5M,elu,1.0,zmax,abs,3-6,0,28143,-9.386743471395675e-08,-0.0002860642655764602,0.4992360444870838,-6.843513213178645
E_1216@5M,E_1216,5M,elu,1.0,zmax,abs,3-6,1,39902,6.825782975283801e-06,-0.0004143878740951576,0.504485990677159,-6.791056935744608
E_1216@5M,E_1216,5M,elu,1.0,zmax,abs,3-6,2,38771,2.920075894508045e-05,0.00011798578251849633,0.5161331923344769,-6.671823457311687
E_1216@5M,E_1216,5M,elu,1.0,zmax,abs,3-6,3,41123,-5.5917707868502475e-06,-0.0006076253090634021,0.4960970746297692,-6.748222297406797
E_1216@5M,E_1216,5M,elu,1.0,zmax,abs,3-6,4,46872,-3.7672248254239094e-07,-0.0004491668857945,0.4991679467485919,-6.841845914097617
E_1216@5M,E_1216,5M,elu,1.0,zmax,abs,3-6,5,42537,5.364418029785156e-07,-0.00023251629892303568,0.5006935138820321,-6.757451535150143
E_1216@5M,E_1216,5M,elu,1.0,zmax,abs,3-6,6,43932,1.6412112131547474e-06,3.984427474759024e-05,0.5022534826550122,-6.603372507526813
E_1216@5M,E_1216,5M,elu,1.0,zmax,abs,3-6,7,30282,-6.330749556582305e-06,-0.0006247569946081599,0.49336239350108974,-6.823680577606712
E_1216@5M,E_1216,5M,elu,1.0,zmax,abs,3-6,8,40159,3.2782027119537815e-06,-0.00019130375826147648,0.502378047262133,-6.741390858806442
E_1216@5M,E_1216,5M,elu,1.0,zmax,abs,3-6,9,46771,4.842362159251934e-06,-0.00016775683269166489,0.5035598982275341,-6.86568354536266
E_1216@5M,E_1216,5M,elu,1.0,zmax,abs,6-10,0,3567,1.0895596602722435e-07,4.876552277984749e-05,0.5021026072329688,-9.849017108525931
E_1216@5M,E_1216,5M,elu,1.0,zmax,abs,6-10,1,6185,2.4017642772378167e-06,3.937919627932299e-05,0.5240097008892481,-10.08785018688058
E_1216@5M,E_1216,5M,elu,1.0,zmax,abs,6-10,2,1432,1.1651915428956272e-05,5.3379088280121465e-05,0.5502793296089385,-9.5563840875151
E_1216@5M,E_1216,5M,elu,1.0,zmax,abs,6-10,3,1349,7.69585767557146e-06,-2.7810253808050592e-05,0.5092661230541141,-9.554774603829795
E_1216@5M,E_1216,5M,elu,1.0,zmax,abs,6-10,4,2550,1.5860007920309727e-06,-3.666582763496056e-05,0.5133333333333333,-9.48005989726419
E_1216@5M,E_1216,5M,elu,1.0,zmax,abs,6-10,5,3591,1.4045685929886531e-06,-2.0877556610990453e-05,0.5249234196602618,-9.715598946075623
E_1216@5M,E_1216,5M,elu,1.0,zmax,abs,6-10,6,2194,2.3053001996231615e-06,8.104107720199272e-05,0.5077484047402006,-9.241147572392961
E_1216@5M,E_1216,5M,elu,1.0,zmax,abs,6-10,7,3904,8.577737389714457e-06,5.411337663772236e-05,0.529969262295082,-9.72121551853185
E_1216@5M,E_1216,5M,elu,1.0,zmax,abs,6-10,8,1452,0.0,-6.036343125740482e-05,0.49931129476584024,-9.62183758655089
E_1216@5M,E_1216,5M,elu,1.0,zmax,abs,6-10,9,5311,6.406689863069914e-06,7.602241553113757e-05,0.5257013745057428,-9.665591496204634
E_1216@5M,E_1216,5M,elu,1.0,zmax,abs,>10,0,135,-7.524384386670135e-07,-1.7923405765877212e-05,0.37037037037037035,-13.38689091926881
E_1216@5M,E_1216,5M,elu,1.0,zmax,abs,>10,1,747,0.0,-6.297599776184881e-08,0.4149933065595716,-14.14667542988236
E_1216@5M,E_1216,5M,elu,1.0,zmax,abs,>10,5,63,-4.0318204810319e-06,-1.6907984478583177e-05,0.23809523809523808,-13.187402149728802
E_1216@5M,E_1216,5M,elu,1.0,zmax,abs,>10,7,423,0.0,-3.8237236004944576e-06,0.458628841607565,-14.394936523418293
E_1216@5M,E_1216,5M,elu,1.0,zmax,abs,>10,9,63,5.858661893398676e-07,1.5438326392941668e-07,0.5873015873015873,-13.94489525988986
E_1216@5M,E_1216,5M,elu,1.0,zmax,eqf,q1,0,36396,0.0013458573957905173,0.020356900193564013,0.6066875480822068,-3.402718516052002
E_1216@5M,E_1216,5M,elu,1.0,zmax,eqf,q1,1,32181,0.0031456821598112583,0.028654349692809517,0.6229141418849632,-3.4338059408378903
E_1216@5M,E_1216,5M,elu,1.0,zmax,eqf,q1,2,33947,0.002471085637807846,0.021957148185240492,0.6095089404071052,-3.311213903893285
E_1216@5M,E_1216,5M,elu,1.0,zmax,eqf,q1,3,34407,0.0022237396333366632,0.02312808816488373,0.6095561949603279,-3.418307399573712
E_1216@5M,E_1216,5M,elu,1.0,zmax,eqf,q1,4,31579,0.001956697553396225,0.02544405838263291,0.6069539884100194,-3.4640295671366954
E_1216@5M,E_1216,5M,elu,1.0,zmax,eqf,q1,5,29936,0.0028062552446499467,0.02298096582521719,0.6023182789951897,-3.3170726048189176
E_1216@5M,E_1216,5M,elu,1.0,zmax,eqf,q1,6,33539,0.002340625273063779,0.024061215724740865,0.6124511762425833,-3.305467116645193
E_1216@5M,E_1216,5M,elu,1.0,zmax,eqf,q1,7,38134,0.0023068715818226337,0.023892751431186188,0.6250065558294435,-3.4591819025563475
E_1216@5M,E_1216,5M,elu,1.0,zmax,eqf,q1,8,32015,0.002568119904026389,0.024577460783890438,0.6209276901452444,-3.358615321689892
E_1216@5M,E_1216,5M,elu,1.0,zmax,eqf,q1,9,31255,0.0025517595931887627,0.024731332327135272,0.618589025755879,-3.4449456305720094
E_1216@5M,E_1216,5M,elu,1.0,zmax,eqf,q2,0,34602,0.0002442347613396123,0.010972367865497172,0.5392462863418299,-4.143474855738379
E_1216@5M,E_1216,5M,elu,1.0,zmax,eqf,q2,1,32917,0.0006546977674588561,0.016462216030942365,0.5476805298174195,-4.181122612895486
E_1216@5M,E_1216,5M,elu,1.0,zmax,eqf,q2,2,37594,0.00040477172296959907,0.010669710127685285,0.5268127892748843,-4.097514031771963
E_1216@5M,E_1216,5M,elu,1.0,zmax,eqf,q2,3,34640,0.0005148851196281612,0.01132719847028549,0.5474884526558892,-4.159479397038563
E_1216@5M,E_1216,5M,elu,1.0,zmax,eqf,q2,4,31675,0.00039586200728081167,0.015952702697713508,0.5401420678768745,-4.2079436477724235
E_1216@5M,E_1216,5M,elu,1.0,zmax,eqf,q2,5,31121,0.00030552141834050417,0.011252196558584516,0.5256257832331866,-4.085216828076574
E_1216@5M,E_1216,5M,elu,1.0,zmax,eqf,q2,6,33802,0.0003430754295550287,0.01328027922593153,0.5307969942606946,-4.047983943636098
E_1216@5M,E_1216,5M,elu,1.0,zmax,eqf,q2,7,31535,0.0005876097711734474,0.015143700628641291,0.5573489773267798,-4.185960843418599
E_1216@5M,E_1216,5M,elu,1.0,zmax,eqf,q2,8,33257,0.0005414204788394272,0.013054832362017574,0.5461406621162462,-4.125943444909942
E_1216@5M,E_1216,5M,elu,1.0,zmax,eqf,q2,9,32246,0.0003263652470195666,0.012791030108533424,0.532314085467965,-4.179585511017727
E_1216@5M,E_1216,5M,elu,1.0,zmax,eqf,q3,0,30344,-3.928639216610463e-06,0.0016677392845515487,0.4988795148958608,-4.8861775588103935
E_1216@5M,E_1216,5M,elu,1.0,zmax,eqf,q3,1,34499,-2.1020943677285686e-05,0.003427680700561247,0.4964491724397809,-4.921567001101824
E_1216@5M,E_1216,5M,elu,1.0,zmax,eqf,q3,2,38745,-0.00018636388995219022,0.002166913292368499,0.482875209704478,-4.875136320173608
E_1216@5M,E_1216,5M,elu,1.0,zmax,eqf,q3,3,33490,1.0544773431320209e-05,0.0033149197526410917,0.5024783517467901,-4.93224374109969
E_1216@5M,E_1216,5M,elu,1.0,zmax,eqf,q3,4,32036,-1.2028612559333851e-06,0.004124659792714091,0.49953177675115495,-4.968649388132992
E_1216@5M,E_1216,5M,elu,1.0,zmax,eqf,q3,5,33744,-5.145824070496019e-05,0.0025687142426901945,0.4925023707918445,-4.869585755042603
E_1216@5M,E_1216,5M,elu,1.0,zmax,eqf,q3,6,36607,-0.00015066524792928249,0.0022144941405757945,0.48201163711858386,-4.814057822653957
E_1216@5M,E_1216,5M,elu,1.0,zmax,eqf,q3,7,27195,1.4045464922674e-05,0.00354439474157653,0.5052031623460195,-4.940461824647836
E_1216@5M,E_1216,5M,elu,1.0,zmax,eqf,q3,8,34731,-8.431231981376186e-05,0.0012861158971648123,0.48725922086896434,-4.892538846731579
E_1216@5M,E_1216,5M,elu,1.0,zmax,eqf,q3,9,31997,-5.4053733038017526e-05,0.0028222100385524463,0.4917336000250023,-4.940759121821473
E_1216@5M,E_1216,5M,elu,1.0,zmax,eqf,q4,0,24745,-2.95001646009041e-05,-0.0006213659970569775,0.4876136593251162,-5.745452357337076
E_1216@5M,E_1216,5M,elu,1.0,zmax,eqf,q4,1,32545,-2.837047759385314e-05,-0.00022108798726461838,0.49414656629282533,-5.746119695834845
E_1216@5M,E_1216,5M,elu,1.0,zmax,eqf,q4,2,38718,-2.701859011722263e-05,-0.0004368019378197571,0.4946019939046438,-5.749276844822869
E_1216@5M,E_1216,5M,elu,1.0,zmax,eqf,q4,3,34620,-5.641755888063926e-05,-0.0009441446475265284,0.4877527440785673,-5.7679635659638855
E_1216@5M,E_1216,5M,elu,1.0,zmax,eqf,q4,4,35674,-5.7578903579269536e-05,-0.0003364795857957649,0.48517127319616526,-5.822433220010636
E_1216@5M,E_1216,5M,elu,1.0,zmax,eqf,q4,5,33759,-0.00010784125333884731,-0.0011448526822116837,0.48161971622382177,-5.684892055926431
E_1216@5M,E_1216,5M,elu,1.0,zmax,eqf,q4,6,38027,-0.0001544309634482488,-0.00047557209539361375,0.4743471743761012,-5.662347909695502
E_1216@5M,E_1216,5M,elu,1.0,zmax,eqf,q4,7,25537,-7.842997001716867e-05,-0.0006295187657754695,0.4806359400086149,-5.777835866492246
E_1216@5M,E_1216,5M,elu,1.0,zmax,eqf,q4,8,36446,-5.253218114376068e-05,-0.0009985257787697216,0.486692641167755,-5.751585823705271
E_1216@5M,E_1216,5M,elu,1.0,zmax,eqf,q4,9,33318,-3.38796635332983e-05,0.0006847625219483674,0.49180623086619846,-5.790050971523501
E_1216@5M,E_1216,5M,elu,1.0,zmax,eqf,q5,0,25199,1.0895597313265171e-07,-0.00011135254089771472,0.5006944720028572,-7.332588299640666
E_1216@5M,E_1216,5M,elu,1.0,zmax,eqf,q5,1,37472,2.6393618099973537e-06,-0.00019667853437649888,0.5088065755764304,-7.30941380047269
E_1216@5M,E_1216,5M,elu,1.0,zmax,eqf,q5,2,29261,2.847129144356586e-05,0.00027424195244639193,0.522025904787943,-7.014205535380376
E_1216@5M,E_1216,5M,elu,1.0,zmax,eqf,q5,3,32000,3.810514272117871e-06,-0.0001581060764230734,0.50340625,-7.078349645019031
E_1216@5M,E_1216,5M,elu,1.0,zmax,eqf,q5,4,38404,1.7560674905325868e-06,-0.00046308610312321323,0.5035933756900323,-7.146224595776861
E_1216@5M,E_1216,5M,elu,1.0,zmax,eqf,q5,5,36126,3.4798345041053835e-06,9.622009966564196e-05,0.5085533964457731,-7.189561038874087
E_1216@5M,E_1216,5M,elu,1.0,zmax,eqf,q5,6,34542,4.667174152928055e-06,0.00015011088530121245,0.5065427595391118,-6.977378462789883
E_1216@5M,E_1216,5M,elu,1.0,zmax,eqf,q5,7,27347,2.577473026121879e-07,-0.00044588534419226115,0.5012981314220938,-7.36455658602742
E_1216@5M,E_1216,5M,elu,1.0,zmax,eqf,q5,8,30982,3.552917064553185e-06,-4.856998143553664e-05,0.5035827254534891,-7.073420744808422
E_1216@5M,E_1216,5M,elu,1.0,zmax,eqf,q5,9,42056,5.8485336467128946e-06,-0.00014969583044414198,0.5076089024158266,-7.24913793616545
E_1216@5M,E_1216,5M,elu,1.0,zbar,abs,0-1,0,1292,0.006703830556944013,0.023853110745384883,0.9558823529411765,-0.08136243395728018
E_1216@5M,E_1216,5M,elu,1.0,zbar,abs,0-1,1,508,0.007869202643632889,0.025287817349553345,0.9862204724409449,-0.18182586591948247
E_1216@5M,E_1216,5M,elu,1.0,zbar,abs,0-1,2,1832,0.004002962959930301,0.016317885328798756,0.972707423580786,-0.07935996195283912
E_1216@5M,E_1216,5M,elu,1.0,zbar,abs,0-1,3,660,0.008780281990766525,0.027648195127073817,0.9848484848484849,-0.09642406653921101
E_1216@5M,E_1216,5M,elu,1.0,zbar,abs,0-1,4,383,0.01203213818371296,0.04365105423912891,0.9973890339425587,-0.10501403428470622
E_1216@5M,E_1216,5M,elu,1.0,zbar,abs,0-1,5,1503,0.012208059430122375,0.023772805398262722,0.9860279441117764,-0.13886381771082418
E_1216@5M,E_1216,5M,elu,1.0,zbar,abs,0-1,6,1227,0.00693065021187067,0.022631182449531786,0.9722901385493072,-0.09765080780150025
E_1216@5M,E_1216,5M,elu,1.0,zbar,abs,0-1,7,1233,0.01242015603929758,0.029324432803786382,0.9781021897810219,-0.1353915604286845
E_1216@5M,E_1216,5M,elu,1.0,zbar,abs,0-1,8,1109,0.010571577586233616,0.02686259401499016,0.9801623083859333,-0.1341120763690144
E_1216@5M,E_1216,5M,elu,1.0,zbar,abs,0-1,9,1137,0.006724770180881023,0.020221687420512145,0.9841688654353562,-0.13976218079376623
E_1216@5M,E_1216,5M,elu,1.0,zbar,abs,1-3,0,1042,0.009255084674805403,0.04249054240387702,0.6343570057581573,-1.9331078862936066
E_1216@5M,E_1216,5M,elu,1.0,zbar,abs,1-3,1,1070,0.0072853288147598505,0.04864326962446918,0.608411214953271,-1.9432219923716554
E_1216@5M,E_1216,5M,elu,1.0,zbar,abs,1-3,2,1702,0.007097573252394795,0.025954343756317066,0.6169212690951822,-1.9999123538235404
E_1216@5M,E_1216,5M,elu,1.0,zbar,abs,1-3,3,979,0.016305360943078995,0.04944653721820224,0.6813074565883555,-1.916042216048184
E_1216@5M,E_1216,5M,elu,1.0,zbar,abs,1-3,4,818,0.01032916409894824,0.05080927653361335,0.6320293398533008,-1.9488063938841842
E_1216@5M,E_1216,5M,elu,1.0,zbar,abs,1-3,5,1192,0.01070421515032649,0.03326135724582622,0.6199664429530202,-1.9743579265550895
E_1216@5M,E_1216,5M,elu,1.0,zbar,abs,1-3,6,1337,0.007964462973177433,0.031196471981573583,0.6140613313388182,-1.9406558503647957
E_1216@5M,E_1216,5M,elu,1.0,zbar,abs,1-3,7,1160,0.013768525794148445,0.04654259998383011,0.6387931034482759,-1.9391173146050489
E_1216@5M,E_1216,5M,elu,1.0,zbar,abs,1-3,8,987,0.014578823000192642,0.04384306117340096,0.6585612968591692,-1.90256412471501
E_1216@5M,E_1216,5M,elu,1.0,zbar,abs,1-3,9,950,0.010776827577501535,0.047634062729104316,0.6610526315789473,-1.9523158021771287
E_1216@5M,E_1216,5M,elu,1.0,zbar,abs,3-6,0,16370,0.0016654038918204606,0.02107188262926846,0.570372632864997,-3.313158012502562
E_1216@5M,E_1216,5M,elu,1.0,zbar,abs,3-6,1,14071,0.0017399940406903625,0.021751839301677785,0.5509203325989624,-3.2866384469427
E_1216@5M,E_1216,5M,elu,1.0,zbar,abs,3-6,2,23672,0.0010331942467018962,0.015109549299886496,0.5431733693815478,-3.3137332785775544
E_1216@5M,E_1216,5M,elu,1.0,zbar,abs,3-6,3,14801,0.00211548525840044,0.022175016048979743,0.5594216606986014,-3.314647762278463
E_1216@5M,E_1216,5M,elu,1.0,zbar,abs,3-6,4,11509,0.0018024087185040116,0.02155464530237532,0.5583456425406204,-3.309219233371836
E_1216@5M,E_1216,5M,elu,1.0,zbar,abs,3-6,5,19737,0.0014301197370514274,0.016059068890253474,0.5422809950853726,-3.3281414802103266
E_1216@5M,E_1216,5M,elu,1.0,zbar,abs,3-6,6,24433,0.0014826040714979172,0.016914299356706686,0.5480293046289854,-3.374223760149306
E_1216@5M,E_1216,5M,elu,1.0,zbar,abs,3-6,7,13400,0.0018404509173706174,0.020282817220727244,0.548955223880597,-3.307755462887131
E_1216@5M,E_1216,5M,elu,1.0,zbar,abs,3-6,8,16875,0.0022155027836561203,0.02006019356256289,0.5605333333333333,-3.3052463579329587
E_1216@5M,E_1216,5M,elu,1.0,zbar,abs,3-6,9,14213,0.0016826515784487128,0.02067782984580191,0.557658481671709,-3.396408887875299
E_1216@5M,E_1216,5M,elu,1.0,zbar,abs,6-10,0,100135,0.00010512518201721832,0.007103820915938537,0.5256104259250013,-4.47561349828331
E_1216@5M,E_1216,5M,elu,1.0,zbar,abs,6-10,1,108531,0.00030548431095667183,0.010594395674673148,0.5335157696879232,-4.7161365366003665
E_1216@5M,E_1216,5M,elu,1.0,zbar,abs,6-10,2,120383,0.00013084053352940828,0.006435117746627453,0.5164267379945673,-4.772416985278821
E_1216@5M,E_1216,5M,elu,1.0,zbar,abs,6-10,3,115705,0.00020568413310684264,0.007427746516271284,0.5289831900090748,-4.654586552344851
E_1216@5M,E_1216,5M,elu,1.0,zbar,abs,6-10,4,107973,0.0001660991256358102,0.009974288472618047,0.5270947366471247,-4.641678561108468
E_1216@5M,E_1216,5M,elu,1.0,zbar,abs,6-10,5,111505,9.398888505529612e-05,0.006266072473366515,0.5137168736827945,-4.857817182330926
E_1216@5M,E_1216,5M,elu,1.0,zbar,abs,6-10,6,125642,5.2464720283751376e-05,0.0066369185746245,0.5123684755097817,-4.8817935695481465
E_1216@5M,E_1216,5M,elu,1.0,zbar,abs,6-10,7,96725,0.00029466787236742675,0.010375535164653792,0.5420522098733523,-4.448288260062968
E_1216@5M,E_1216,5M,elu,1.0,zbar,abs,6-10,8,112765,0.00014537664537783712,0.007075725677747582,0.5226355695472886,-4.725715073071606
E_1216@5M,E_1216,5M,elu,1.0,zbar,abs,6-10,9,103044,0.0001387348529533483,0.008362389031526541,0.5208260548891736,-4.778295350472018
E_1216@5M,E_1216,5M,elu,1.0,zbar,abs,>10,0,32447,7.747682502667885e-06,0.0006662751125083232,0.5145622091410608,-6.710173025814261
E_1216@5M,E_1216,5M,elu,1.0,zbar,abs,>10,1,45434,1.0849759291886585e-05,0.0010325682300523272,0.5181582075097945,-6.681492266274761
E_1216@5M,E_1216,5M,elu,1.0,zbar,abs,>10,2,30676,1.6138297723955475e-05,0.000493716720714209,0.5141152692658756,-6.793244871864079
E_1216@5M,E_1216,5M,elu,1.0,zbar,abs,>10,3,37012,1.651730326557299e-05,0.0001923017655430791,0.5122122554847076,-6.672298304093234
E_1216@5M,E_1216,5M,elu,1.0,zbar,abs,>10,4,48685,6.038675564923324e-06,0.0005718977769230459,0.5071377220909932,-6.709008073627929
E_1216@5M,E_1216,5M,elu,1.0,zbar,abs,>10,5,30749,4.456418025711173e-07,-4.523259650052973e-05,0.5019025008943381,-7.092086644931306
E_1216@5M,E_1216,5M,elu,1.0,zbar,abs,>10,6,23878,-1.085598626104911e-06,0.00031136217770733613,0.49769662450791524,-7.074634986254399
E_1216@5M,E_1216,5M,elu,1.0,zbar,abs,>10,7,37230,1.617154794075759e-05,0.002452138570556065,0.5210582863282299,-6.502390983016714
