arm,wd_b,step,task,seed,unfit,eval_loss_exact,signal_var,residual_var,L1_strict_dead_frac,L1_submerged_frac,L1_alive,L1_n_invalid,L1_b_median_alive,L1_b_q25_alive,L1_b_q75_alive,L1_b_median_all,L1_b_maxabs,L1_wall_frac,L1_M_median_alive,L1_B_median_alive,L1_beta_median_alive,L1_kappa_median_alive,L1_sigma_median_alive,L1_margin_median_alive,L1_p_hat_median_alive,L1_p_hat_thin_frac,L1_p_hat_sat_frac,L1_eff_rank,L1_eff_rank_W,L1_w_norm_median,L1_wcos_mean,eval_loss_exact_nobypass,residual_mean,mu_norm_visible,u_norm,bypass_value,bypass_share,visible_ok
im,0.001,2710000,271,5,1.4328462419581344e-06,6.03935883804137e-06,4.214843750000001,6.039223027628232e-06,0.0,0.0,100,0,-0.0695324316620826,-0.2552137821912765,-0.0085253757424652,-0.0695324316620826,0.9791715741157532,0.1668968579707105,0.0,-0.2467866227034443,-0.2467866227034443,2.044400020104783,0.4998938728487879,0.7694388031959534,0.4375,0.1,0.0,19.11993089011173,18.95985924750183,1.6095194381692115,0.188456995246528,6.03935883804137e-06,-1.165377248527836e-05,0.0,0.0,0.0,0.0,1
im,0.001,2710000,271,6,2.960021126885127e-06,5.209447368332807e-06,1.5927734375,4.714643025341448e-06,0.0,0.0,100,0,-0.0391224659979343,-0.1261052936315536,-0.0051993289380334,-0.0391224659979343,1.1164135932922363,0.1058982823304733,0.0,-0.1504347845583118,-0.1504347845583118,2.005635167680301,0.418693111062409,0.6705501060932875,0.46875,0.08,0.0,18.519575076548158,19.184156693268594,1.511693764558514,0.1802958050013383,5.209447368332807e-06,0.0007034233028492,0.0,0.0,0.0,0.0,1
im,0.001,2710000,271,7,4.065352787033335e-06,3.2250929519351597e-06,0.6708984375,2.7274388327069347e-06,0.0,0.0,100,0,-0.0832796245813369,-0.2045163661241531,-0.0252112508751451,-0.0832796245813369,1.1400729417800903,0.1368024841963963,0.0,-0.25407249465816,-0.25407249465816,2.02200433517989,0.4124054694859142,0.645080653950572,0.40625,0.09,0.0,19.8524357564934,19.07602893384387,1.484398975787383,0.182228577224173,3.2250929519351597e-06,0.0007054460427475,0.0,0.0,0.0,0.0,1
im,0.001,2710000,271,8,4.016073200057219e-06,6.572854735192765e-06,1.6249999999999998,6.52611895009298e-06,0.0,0.0,100,0,-0.0788981467485427,-0.224374633282423,-0.0232765479013323,-0.0788981467485427,1.5138009786605835,0.1391833413524303,0.0,-0.2330591757440501,-0.2330591757440501,1.988204960488584,0.4463548569577898,0.655415827408433,0.4375,0.13,0.0,18.704024567410247,19.049597507716232,1.5861309122309692,0.1877559834114452,6.572854735192765e-06,-0.0002161846088411,0.0,0.0,0.0,0.0,1
im,0.001,2710000,271,9,1.8921505606946736e-06,1.4753039558860622e-06,0.75,1.4191129205210053e-06,0.0,0.0,100,0,-0.0931230224668979,-0.2289321012794971,-0.0269616581499576,-0.0931230224668979,0.8130770325660706,0.1600906558668671,0.0,-0.2963948745836628,-0.2963948745836628,2.063619827391038,0.4735261959527795,0.7673752494156361,0.40625,0.12,0.0,19.21291508171705,18.810609446140106,1.5234064202112323,0.1899513497668465,1.4753039558860622e-06,-0.0002370464835534,0.0,0.0,0.0,0.0,1
im,0.001,2720000,272,0,8.671340428420782e-07,3.137310421765905e-06,2.8740234375000004,2.492163562582262e-06,0.0,0.0,100,0,-0.0543358586728572,-0.1698935851454734,-0.0136185779701918,-0.0543358586728572,0.7481928467750549,0.108995385740179,0.0,-0.197853520598971,-0.197853520598971,2.03189037823619,0.4393717664692623,0.688903484493494,0.4375,0.11,0.0,18.98835707931746,19.11232081418349,1.5144165225177275,0.1856475005461134,3.137310421765905e-06,-0.0008032103455407,0.0,0.0,0.0,0.0,1
im,0.001,2720000,272,1,4.1974516696994205e-06,3.227302763953053e-06,0.7333984375000001,3.0784044960393216e-06,0.0,0.0,100,0,-0.0596792586147785,-0.1685780473053455,-0.0170260006561875,-0.0596792586147785,0.8654552698135376,0.095723079122696,0.0,-0.1644174682293591,-0.1644174682293591,2.007961186678934,0.4458180560440914,0.7490433063358068,0.4375,0.06,0.0,19.54162773028525,19.08315051641937,1.5694486245335897,0.1852203446010413,3.227302763953053e-06,-0.0003858733832667,0.0,0.0,0.0,0.0,1
im,0.001,2720000,272,2,1.9793977746622902e-06,4.24161450347548e-06,1.5224609374999998,3.013555791697764e-06,0.0,0.0,100,0,-0.1310915872454643,-0.3126209527254104,-0.0432979026809334,-0.1310915872454643,1.2337539196014404,0.1626980813870112,0.0,-0.3037897462714781,-0.3037897462714781,2.052648447285081,0.5059928580268838,0.7429777681827545,0.390625,0.15,0.0,20.378700659894037,19.02735084931627,1.610829075813855,0.1907499268899515,4.24161450347548e-06,-0.0011081781047186,0.0,0.0,0.0,0.0,1
im,0.001,2720000,272,3,2.453264861559931e-06,1.7597638766793815e-06,0.7148437499999999,1.7537010533807315e-06,0.0,0.0,100,0,-0.0608233977109193,-0.1284594722092151,-0.0175538272596895,-0.0608233977109193,0.6918562054634094,0.0980892650036506,0.0,-0.1777163632808647,-0.1777163632808647,2.0160996335068524,0.4169971094377672,0.7055679402546957,0.46875,0.06,0.0,18.34479097490534,19.159128759205306,1.4797503174491782,0.187097206209492,1.7597638766793815e-06,7.786413358312066e-05,0.0,0.0,0.0,0.0,1
im,0.001,2720000,272,4,2.0870910839082724e-06,3.462160738860698e-06,0.9599609374999998,2.003525913556476e-06,0.0,0.0,100,0,-0.0484306812286376,-0.1056356914341449,-0.0146137326955795,-0.0484306812286376,0.9623013138771056,0.0802047166615868,0.0,-0.1501866238066537,-0.1501866238066537,2.0005232762678475,0.4218928160788262,0.7158044930547476,0.453125,0.05,0.0,18.50417128893628,19.129734258791487,1.519930282016685,0.182283111071112,3.462160738860698e-06,0.0012077395519333,0.0,0.0,0.0,0.0,1
im,0.001,2720000,272,5,1.107232746528661e-06,2.179097486952268e-06,1.9677734375,2.1787831877492696e-06,0.0,0.0,100,0,-0.1042612008750438,-0.2575457170605659,-0.0249185161665081,-0.1042612008750438,0.815879225730896,0.1407899091280289,0.0,-0.2423615444188161,-0.2423615444188161,2.023259511581949,0.5166219371996241,0.8458543410524726,0.40625,0.12,0.0,19.75704166806498,18.984138452414463,1.6255769240110047,0.1890572776483767,2.179097486952268e-06,1.7728485637483193e-05,0.0,0.0,0.0,0.0,1
im,0.001,2720000,272,6,2.2203134735819644e-06,3.3308165664728084e-06,1.5,3.3304702103729468e-06,0.0,0.0,100,0,-0.0399166867136955,-0.1981146000325679,-6.713626498822123e-05,-0.0399166867136955,0.9677048921585084,0.1167181693681023,0.0,-0.1731254238866914,-0.1731254238866914,2.002778829443422,0.4290947830998094,0.6085993096930906,0.4375,0.13,0.0,18.59965992100066,19.170596237846617,1.5067709264926732,0.1805894048997072,3.3308165664728084e-06,-1.8610644799759227e-05,0.0,0.0,0.0,0.0,1
im,0.001,2720000,272,7,6.499306576295865e-06,2.864309633000328e-06,0.40234375,2.6149553803065394e-06,0.0,0.0,100,0,-0.0844058468937873,-0.1868742853403091,-0.030069600790739,-0.0844058468937873,1.2891597747802734,0.1225856550051275,0.0,-0.2314966191708294,-0.2314966191708294,2.0194352938734106,0.4197000598241017,0.6340061910450459,0.40625,0.07,0.0,20.23476823614012,19.10294941450305,1.4874514589172043,0.1819359365435878,2.864309633000328e-06,-0.0004993538351647,0.0,0.0,0.0,0.0,1
im,0.001,2720000,272,8,2.244602077960783e-06,4.6622946531475305e-06,1.9287109375,4.32918857809819e-06,0.0,0.0,100,0,-0.0672792848199606,-0.2232283055782318,-0.0168013656511902,-0.0672792848199606,1.4443634748458862,0.1256616118091149,0.0,-0.2132997466123203,-0.2132997466123203,1.9974070161105848,0.4451826149425411,0.6487660799175501,0.4375,0.15,0.0,18.69370892382325,19.030045408712475,1.5859381947194469,0.1871421359128353,4.6622946531475305e-06,-0.0005771534241857,0.0,0.0,0.0,0.0,1
im,0.001,2720000,272,9,1.7863524241328522e-06,1.6611475787200672e-06,0.921875,1.6467936409974728e-06,0.0,0.0,100,0,-0.1039358377456665,-0.2196090593934059,-0.0316582471132278,-0.1039358377456665,0.8047512769699097,0.1564388554188823,0.0,-0.2945111395286529,-0.2945111395286529,2.0455508137858502,0.4703377672231369,0.7490588817745447,0.390625,0.13,0.0,18.939324472701035,18.805945159104205,1.5226454802002864,0.1898637536205373,1.6611475787200672e-06,-0.0001198079201163,0.0,0.0,0.0,0.0,1
im,0.001,2730000,273,0,1.752046646223216e-06,5.898183525949324e-06,2.734374999999999,4.790752548266605e-06,0.0,0.0,100,0,-0.0839285627007484,-0.223916869610548,-0.0215225722640752,-0.0839285627007484,0.8526355624198914,0.1346234552171623,0.0,-0.2422357651517897,-0.2422357651517897,2.0320779604467765,0.4394505725722962,0.6468316446989775,0.421875,0.09,0.0,19.226819006182662,19.084938429709247,1.5134302020951784,0.1865484701254632,5.898183525949324e-06,-0.0010523454649889,0.0,0.0,0.0,0.0,1
im,0.001,2730000,273,1,1.5590156417105087e-06,2.3423121553964467e-06,1.2958984375000002,2.0203259341307084e-06,0.0,0.0,100,0,-0.0493681114166975,-0.1552701741456985,-0.0166210117749869,-0.0493681114166975,0.8082465529441833,0.0966924136746886,0.0,-0.1605401517945262,-0.1605401517945262,2.0026943420035277,0.436307629392094,0.7335287379100919,0.46875,0.09,0.0,19.00673210547298,19.100043773948933,1.5660275808419692,0.1847182636398034,2.3423121553964467e-06,-0.0005674382973202,0.0,0.0,0.0,0.0,1
im,0.001,2730000,273,2,2.2100530948303e-06,7.231904172045994e-06,2.7490234375,6.0754877558079045e-06,0.0,0.0,100,0,-0.1159284524619579,-0.2746201977133751,-0.0358419846743345,-0.1159284524619579,1.1099576950073242,0.1619036738073821,0.0,-0.2983650631352256,-0.2983650631352256,2.076627667403176,0.5094546972730674,0.7478078044950962,0.40625,0.11,0.0,19.472574264600844,18.955748331414338,1.61996083379685,0.1908509159650079,7.231904172045994e-06,-0.001075368037575,0.0,0.0,0.0,0.0,1
im,0.001,2730000,273,3,1.5140374119942444e-06,1.991768551207409e-06,1.08984375,1.6500642107281024e-06,0.0,0.0,100,0,-0.0656416527926921,-0.1601121164858341,-0.0206668032333254,-0.0656416527926921,0.5412900447845459,0.1149071455304326,0.0,-0.2007030384708911,-0.2007030384708911,2.0075170978334027,0.4146508024069235,0.7015529284253716,0.4375,0.05,0.0,18.77410990606258,19.136050471476413,1.4691612078494067,0.1872893853303961,1.991768551207409e-06,0.0005845548224754,0.0,0.0,0.0,0.0,1
im,0.001,2730000,273,4,3.105726481844329e-06,1.5368060351603232e-06,0.4521484375,1.4042493760682857e-06,0.0,0.0,100,0,-0.0511173140257597,-0.1148206256330013,-0.0138353409711271,-0.0511173140257597,0.6774141192436218,0.0802432641938626,0.0,-0.1427264583071334,-0.1427264583071334,2.0151866408056653,0.4317823059597682,0.7088533230125903,0.46875,0.04,0.0,18.91836845591374,19.1422824553564,1.5179113674556524,0.1825663860087236,1.5368060351603232e-06,-0.0003640833133941,0.0,0.0,0.0,0.0,1
im,0.001,2730000,273,5,2.051799827685061e-06,4.554853668094211e-06,2.0625000000000004,4.23183714460044e-06,0.0,0.0,100,0,-0.0953134447336196,-0.2481868378818035,-0.0185774136334657,-0.0953134447336196,1.0137262344360352,0.1532054143438772,0.0,-0.250383781828574,-0.250383781828574,2.024402362356438,0.509104132370729,0.7656234996393323,0.4375,0.11,0.0,19.092179198945583,18.985290053661306,1.6141271439006666,0.1889992985925975,4.554853668094211e-06,-0.0005683454262099,0.0,0.0,0.0,0.0,1
im,0.001,2730000,273,6,3.0605566117997027e-06,4.430978925044266e-06,1.30859375,4.005025253722267e-06,0.0,0.0,100,0,-0.0522211734205484,-0.1397878415882587,-0.0033643988717813,-0.0522211734205484,1.1049402952194214,0.1002522632840976,0.0,-0.1649688218263474,-0.1649688218263474,2.02449312202928,0.4432586899843067,0.6504496410489082,0.4375,0.1,0.0,18.64083570461163,19.180203416728084,1.4981434160261515,0.1801237694055096,4.430978925044266e-06,0.0006526512631735,0.0,0.0,0.0,0.0,1
im,0.001,2730000,273,7,2.2622345366396438e-06,1.3898472890138892e-06,0.6093750000000002,1.3785491707647832e-06,0.0,0.0,100,0,-0.0691911838948726,-0.1801259443163871,-0.0222432473674416,-0.0691911838948726,1.0023179054260254,0.1036101913429254,0.0,-0.2008176351999958,-0.2008176351999958,2.0331013439662744,0.4114507188660833,0.6306582689285278,0.4375,0.06,0.0,19.795725965142104,19.068639508226205,1.474884317880644,0.1830420951906563,1.3898472890138892e-06,0.0001062926067471,0.0,0.0,0.0,0.0,1
im,0.001,2730000,273,8,4.998931579184595e-06,7.130919961899559e-06,1.3583984375,6.790540846333761e-06,0.0,0.0,100,0,-0.1072669401764869,-0.3091730028390884,-0.0320973233319819,-0.1072669401764869,1.3783138990402222,0.1705463272121023,0.0,-0.3237048957213791,-0.3237048957213791,2.019227990223297,0.4548890864812276,0.6665816158056259,0.375,0.15,0.0,20.098049957417334,19.04314923711224,1.5938261189402123,0.1870208242232749,7.130919961899559e-06,0.0005834201878284,0.0,0.0,0.0,0.0,1
im,0.001,2730000,273,9,4.685258561084564e-06,4.114195943357507e-06,0.859375,4.026394075932047e-06,0.0,0.0,100,0,-0.1023019254207611,-0.2198824100196361,-0.0206576497294008,-0.1023019254207611,0.9341768622398376,0.1440107440435716,0.0,-0.2564070821514915,-0.2564070821514915,2.0605527204694427,0.4786370911629142,0.7697607884183526,0.40625,0.08,0.0,19.5256806506278,18.82460662235276,1.530348670050834,0.1896574998197466,4.114195943357507e-06,-0.0002963137989116,0.0,0.0,0.0,0.0,1
im,0.001,2740000,274,0,9.971560575409232e-07,3.252862787468142e-06,3.171875,3.162854370012615e-06,0.0,0.0,100,0,-0.0660915449261665,-0.1712948307394981,-0.0188599140383303,-0.0660915449261665,0.7988314628601074,0.1159719317479717,0.0,-0.1952707024409169,-0.1952707024409169,2.0396195554602103,0.4379019911023915,0.6720834095031023,0.4375,0.12,0.0,18.502329701813338,19.10528590619828,1.52451473348081,0.1859455916067134,3.252862787468142e-06,0.0003000140287645,0.0,0.0,0.0,0.0,1
im,0.001,2740000,274,1,1.0531113101107397e-06,3.253102043288468e-06,2.80859375,2.9577618436313352e-06,0.0,0.0,100,0,-0.0484702605754137,-0.1348411552608013,-0.0126145554240792,-0.0484702605754137,0.8443335294723511,0.0900582101197212,0.0,-0.1482937953159014,-0.1482937953159014,2.014931951723128,0.4315198728579691,0.7642673477530479,0.453125,0.08,0.0,18.99107373557739,19.110196942829365,1.5659236715898317,0.1843030775783487,3.253102043288468e-06,0.0005434521134903,0.0,0.0,0.0,0.0,1
im,0.001,2740000,274,2,1.5695584433195518e-06,4.963154932980267e-06,3.1474609375000004,4.9401238894715975e-06,0.0,0.0,100,0,-0.1656038910150528,-0.3454861119389534,-0.064667459577322,-0.1656038910150528,1.4322866201400757,0.1862177355785791,0.0,-0.3871653975853627,-0.3871653975853627,2.063672591501816,0.526515077474357,0.7516755685210228,0.375,0.18,0.0,20.461519329703677,18.93615737060358,1.6127795174372102,0.1917189110106724,4.963154932980267e-06,0.0001517598217864,0.0,0.0,0.0,0.0,1
im,0.001,2740000,274,3,1.0785284565986367e-06,1.9009831292727537e-06,1.3124999999999998,1.4155685992857103e-06,0.0,0.0,100,0,-0.053331883624196,-0.1359688304364681,-0.0200256747193634,-0.053331883624196,0.5770759582519531,0.1019628258882782,0.0,-0.1771522567036173,-0.1771522567036173,2.0233749193784325,0.4210637452679936,0.6992930937558413,0.4375,0.05,0.0,18.5388256041555,19.159734444326443,1.474721206796474,0.1865897972293907,1.9009831292727537e-06,-0.0006967169654795,0.0,0.0,0.0,0.0,1
im,0.001,2740000,274,4,1.5007369051316489e-06,1.796683145305349e-06,1.1787109375,1.7689350043885745e-06,0.0,0.0,100,0,-0.0538771692663431,-0.1094121634960174,-0.0155505270231515,-0.0538771692663431,0.5365658402442932,0.0874764084629117,0.0,-0.1406768142488391,-0.1406768142488391,2.0086671063509765,0.4254436694727162,0.7110533267259598,0.46875,0.01,0.0,18.800110188368063,19.107193908323264,1.5205629623387638,0.1832440266075415,1.796683145305349e-06,0.0001665777323557,0.0,0.0,0.0,0.0,1
im,0.001,2740000,274,5,3.386708992778347e-06,3.7075026747648418e-06,1.0927734375000002,3.7009056278505576e-06,0.0,0.0,100,0,-0.1019566655158996,-0.2373326495289802,-0.030063095036894,-0.1019566655158996,1.0256752967834473,0.1379411812805288,0.0,-0.2453443424252595,-0.2453443424252595,2.0136712084382618,0.5133014737355936,0.7959106932394207,0.40625,0.16,0.0,19.3191956969834,19.00896081505675,1.6099378420326749,0.1885922693291265,3.7075026747648418e-06,8.122220702667243e-05,0.0,0.0,0.0,0.0,1
im,0.001,2740000,274,6,1.8136640063538503e-06,2.61752557758162e-06,1.4218750000000009,2.5788035090343825e-06,0.0,0.0,100,0,-0.0503725614398717,-0.1641348451375961,-0.0080502923810854,-0.0503725614398717,1.0705510377883911,0.0979639628829367,0.0,-0.1715282989167224,-0.1715282989167224,2.046166875083577,0.4415121776675699,0.5890614949166775,0.4375,0.14,0.0,19.326373031461785,19.126134257648676,1.4899459382600857,0.1807267298704176,2.61752557758162e-06,-0.0001967792381,0.0,0.0,0.0,0.0,1
im,0.001,2740000,274,7,4.72995457987398e-06,2.5950704102728026e-06,0.5458984375000001,2.582074814599175e-06,0.0,0.0,100,0,-0.0563358571380376,-0.1797396801412105,-0.0229660994373261,-0.0563358571380376,0.9356950521469116,0.1051364063802799,0.0,-0.2053941128259032,-0.2053941128259032,2.026177926199958,0.4201129161804832,0.747048182412982,0.4375,0.06,0.0,19.88305763305856,19.065182945850843,1.4924924115355,0.183617661375709,2.5950704102728026e-06,0.0001139982266249,0.0,0.0,0.0,0.0,1
im,0.001,2740000,274,8,2.478372975791191e-06,5.089885581195063e-06,1.9287109375,4.7800650656128936e-06,0.0,0.0,100,0,-0.0998381376266479,-0.2655718028545379,-0.0239751143380999,-0.0998381376266479,1.2653696537017822,0.142293002620231,0.0,-0.2571773105447415,-0.2571773105447415,2.0128834726638267,0.4540261433477919,0.6852132948115468,0.40625,0.19,0.0,19.79083175921417,19.025022387344325,1.5872408835995806,0.1879524378971327,5.089885581195063e-06,-0.0005566152311805,0.0,0.0,0.0,0.0,1
im,0.001,2740000,274,9,2.338795106689149e-06,2.157258749922618e-06,0.921875,2.1560767389790592e-06,0.0,0.0,100,0,-0.0895057916641235,-0.2198679149150848,-0.0304052839055657,-0.0895057916641235,0.714593768119812,0.1318732857238292,0.0,-0.2472690223209857,-0.2472690223209857,2.0559046555838663,0.4656847348832234,0.7508477829396725,0.40625,0.07,0.0,18.79999735374144,18.82572559601225,1.5210755054786982,0.1896698789283931,2.157258749922618e-06,3.438038602982148e-05,0.0,0.0,0.0,0.0,1
im,0.001,2750000,275,0,1.316511619000436e-06,2.7791175205412035e-06,2.0146484375,2.6523080761698234e-06,0.0,0.0,100,0,-0.0459490958601236,-0.2029830291867256,-0.0130517520010471,-0.0459490958601236,0.9614537954330444,0.1108734744653641,0.0,-0.1887449687134712,-0.1887449687134712,2.028089333788034,0.4161900497513321,0.6799049936234951,0.4375,0.15,0.0,18.81833564280129,19.100702730895303,1.496896175505413,0.1858054779865084,2.7791175205412035e-06,0.0003561031372669,0.0,0.0,0.0,0.0,1
im,0.001,2750000,275,1,1.076187065911847e-06,1.8474849550670808e-06,1.6835937499999998,1.8118618180000237e-06,0.0,0.0,100,0,-0.043536452576518,-0.1455604806542396,-0.0130131798796355,-0.043536452576518,0.7743479609489441,0.0823378052255154,0.0,-0.1339688735349367,-0.1339688735349367,2.003482749627865,0.4272382057338508,0.7406103955581784,0.46875,0.08,0.0,19.18682110176391,19.10974130880046,1.5665028657510458,0.1845653519123876,1.8474849550670808e-06,0.0001887409257873,0.0,0.0,0.0,0.0,1
im,0.001,2750000,275,2,3.3308897115969374e-06,6.8379458485893576e-06,2.046875,6.81791487842498e-06,0.01,0.01,99,0,-0.13755764067173,-0.347650334239006,-0.0393607132136821,-0.1377879604697227,1.1275209188461304,0.197076888188606,0.0,-0.3864126925082676,-0.3864126925082676,2.0867754296321084,0.5341734601880666,0.741222620010376,0.375,0.2424242424242424,0.0,19.915803327436347,18.94034285335348,1.6176338601107083,0.190412509897687,6.8379458485893576e-06,-0.0001415308099474,0.0,0.0,0.0,0.0,1
im,0.001,2750000,275,3,1.2879395812230328e-06,2.9068607254904797e-06,1.7646484375000002,2.272760569599629e-06,0.0,0.0,100,0,-0.0492015592753887,-0.1459830701351165,-0.0084741894970647,-0.0492015592753887,0.5003663897514343,0.1033758224389284,0.0,-0.1773707821866219,-0.1773707821866219,1.98637646946664,0.4311294608672472,0.6963599305599928,0.453125,0.01,0.0,18.443569494155128,19.153733325309755,1.4702345595815007,0.18707980834562,2.9068607254904797e-06,0.0007963040599487,0.0,0.0,0.0,0.0,1
im,0.001,2750000,275,4,3.849115485226751e-06,3.891003431097219e-06,0.83984375,3.2326555832959045e-06,0.0,0.0,100,0,-0.0554860569536685,-0.1593088805675506,-0.0166306528262794,-0.0554860569536685,0.7699193954467773,0.0909393075010786,0.0,-0.1489062497098386,-0.1489062497098386,1.9916959476723064,0.4372960163828837,0.6700354535132647,0.4375,0.1,0.0,19.43320877305206,19.14862828282868,1.5194592887784153,0.1819536251023376,3.891003431097219e-06,-0.0008113863739312,0.0,0.0,0.0,0.0,1
im,0.001,2750000,275,5,1.9739629866014475e-06,2.246590356159324e-06,1.0625,2.097335673264038e-06,0.0,0.0,100,0,-0.1036033518612384,-0.1927308775484562,-0.0163896474987268,-0.1036033518612384,0.9994979500770568,0.1295925548068336,0.0,-0.2167708575841536,-0.2167708575841536,2.026941828696872,0.5229108057977356,0.8008182444609702,0.4375,0.13,0.0,19.09425986527318,18.991320080722577,1.5996224253387652,0.1890618421627359,2.246590356159324e-06,0.0003863349361568,0.0,0.0,0.0,0.0,1
