arm,seed,step,L1_strict_dead_frac,L1_submerged_frac,L1_M_median_alive,L1_B_median_alive,L1_sigma_median_alive,mu_norm_visible,bypass_value,task_boundary,side
im_nowd,5,1470000,0.99,0.99,0.0,-1.4248279766644636,1.3227085244407155,0.0,0.0,147,pre
im_nowd,5,1480000,0.99,0.99,0.0,-1.4886598759769265,1.3285229635216529,0.0,0.0,148,post
im_nowd,5,1480000,0.99,0.99,0.0,-1.4886598759769265,1.3285229635216529,0.0,0.0,148,pre
im_nowd,5,1490000,1.0,1.0,,,,0.0,0.0,149,post
im_nowd,5,1490000,1.0,1.0,,,,0.0,0.0,149,pre
im_nowd,5,1500000,1.0,1.0,,,,0.0,0.0,150,post
im_nowd,5,1500000,1.0,1.0,,,,0.0,0.0,150,pre
im_nowd,5,1510000,1.0,1.0,,,,0.0,0.0,151,post
im_nowd,5,1510000,1.0,1.0,,,,0.0,0.0,151,pre
im_nowd,5,1520000,1.0,1.0,,,,0.0,0.0,152,post
im_nowd,5,1520000,1.0,1.0,,,,0.0,0.0,152,pre
im_nowd,5,1530000,1.0,1.0,,,,0.0,0.0,153,post
im_nowd,5,1530000,1.0,1.0,,,,0.0,0.0,153,pre
im_nowd,5,1540000,1.0,1.0,,,,0.0,0.0,154,post
im_nowd,5,1540000,1.0,1.0,,,,0.0,0.0,154,pre
im_nowd,5,1550000,1.0,1.0,,,,0.0,0.0,155,post
im_nowd,5,1550000,1.0,1.0,,,,0.0,0.0,155,pre
im_nowd,5,1560000,1.0,1.0,,,,0.0,0.0,156,post
im_nowd,5,1560000,1.0,1.0,,,,0.0,0.0,156,pre
im_nowd,5,1570000,1.0,1.0,,,,0.0,0.0,157,post
im_nowd,5,1570000,1.0,1.0,,,,0.0,0.0,157,pre
im_nowd,5,1580000,1.0,1.0,,,,0.0,0.0,158,post
im_nowd,5,1580000,1.0,1.0,,,,0.0,0.0,158,pre
im_nowd,5,1590000,1.0,1.0,,,,0.0,0.0,159,post
im_nowd,5,1590000,1.0,1.0,,,,0.0,0.0,159,pre
im_nowd,5,1600000,1.0,1.0,,,,0.0,0.0,160,post
im_nowd,5,1600000,1.0,1.0,,,,0.0,0.0,160,pre
im_nowd,5,1610000,1.0,1.0,,,,0.0,0.0,161,post
im_nowd,5,1610000,1.0,1.0,,,,0.0,0.0,161,pre
im_nowd,5,1620000,1.0,1.0,,,,0.0,0.0,162,post
im_nowd,5,1620000,1.0,1.0,,,,0.0,0.0,162,pre
im_nowd,5,1630000,1.0,1.0,,,,0.0,0.0,163,post
im_nowd,5,1630000,1.0,1.0,,,,0.0,0.0,163,pre
im_nowd,5,1640000,1.0,1.0,,,,0.0,0.0,164,post
im_nowd,5,1640000,1.0,1.0,,,,0.0,0.0,164,pre
im_nowd,5,1650000,1.0,1.0,,,,0.0,0.0,165,post
im_nowd,5,1650000,1.0,1.0,,,,0.0,0.0,165,pre
im_nowd,5,1660000,1.0,1.0,,,,0.0,0.0,166,post
im_nowd,5,1660000,1.0,1.0,,,,0.0,0.0,166,pre
im_nowd,5,1670000,1.0,1.0,,,,0.0,0.0,167,post
im_nowd,5,1670000,1.0,1.0,,,,0.0,0.0,167,pre
im_nowd,5,1680000,1.0,1.0,,,,0.0,0.0,168,post
im_nowd,5,1680000,1.0,1.0,,,,0.0,0.0,168,pre
im_nowd,5,1690000,1.0,1.0,,,,0.0,0.0,169,post
im_nowd,5,1690000,1.0,1.0,,,,0.0,0.0,169,pre
im_nowd,5,1700000,1.0,1.0,,,,0.0,0.0,170,post
im_nowd,5,1700000,1.0,1.0,,,,0.0,0.0,170,pre
im_nowd,5,1710000,1.0,1.0,,,,0.0,0.0,171,post
im_nowd,5,1710000,1.0,1.0,,,,0.0,0.0,171,pre
im_nowd,5,1720000,1.0,1.0,,,,0.0,0.0,172,post
im_nowd,5,1720000,1.0,1.0,,,,0.0,0.0,172,pre
im_nowd,5,1730000,1.0,1.0,,,,0.0,0.0,173,post
im_nowd,5,1730000,1.0,1.0,,,,0.0,0.0,173,pre
im_nowd,5,1740000,1.0,1.0,,,,0.0,0.0,174,post
im_nowd,5,1740000,1.0,1.0,,,,0.0,0.0,174,pre
im_nowd,5,1750000,1.0,1.0,,,,0.0,0.0,175,post
im_nowd,5,1750000,1.0,1.0,,,,0.0,0.0,175,pre
im_nowd,5,1760000,1.0,1.0,,,,0.0,0.0,176,post
im_nowd,5,1760000,1.0,1.0,,,,0.0,0.0,176,pre
im_nowd,5,1770000,1.0,1.0,,,,0.0,0.0,177,post
im_nowd,5,1770000,1.0,1.0,,,,0.0,0.0,177,pre
im_nowd,5,1780000,1.0,1.0,,,,0.0,0.0,178,post
im_nowd,5,1780000,1.0,1.0,,,,0.0,0.0,178,pre
im_nowd,5,1790000,1.0,1.0,,,,0.0,0.0,179,post
im_nowd,5,1790000,1.0,1.0,,,,0.0,0.0,179,pre
im_nowd,5,1800000,1.0,1.0,,,,0.0,0.0,180,post
im_nowd,5,1800000,1.0,1.0,,,,0.0,0.0,180,pre
im_nowd,5,1810000,1.0,1.0,,,,0.0,0.0,181,post
im_nowd,5,1810000,1.0,1.0,,,,0.0,0.0,181,pre
im_nowd,5,1820000,1.0,1.0,,,,0.0,0.0,182,post
im_nowd,5,1820000,1.0,1.0,,,,0.0,0.0,182,pre
im_nowd,5,1830000,1.0,1.0,,,,0.0,0.0,183,post
im_nowd,5,1830000,1.0,1.0,,,,0.0,0.0,183,pre
im_nowd,5,1840000,1.0,1.0,,,,0.0,0.0,184,post
im_nowd,5,1840000,1.0,1.0,,,,0.0,0.0,184,pre
im_nowd,5,1850000,1.0,1.0,,,,0.0,0.0,185,post
im_nowd,5,1850000,1.0,1.0,,,,0.0,0.0,185,pre
im_nowd,5,1860000,1.0,1.0,,,,0.0,0.0,186,post
im_nowd,5,1860000,1.0,1.0,,,,0.0,0.0,186,pre
im_nowd,5,1870000,1.0,1.0,,,,0.0,0.0,187,post
im_nowd,5,1870000,1.0,1.0,,,,0.0,0.0,187,pre
im_nowd,5,1880000,1.0,1.0,,,,0.0,0.0,188,post
im_nowd,5,1880000,1.0,1.0,,,,0.0,0.0,188,pre
im_nowd,5,1890000,1.0,1.0,,,,0.0,0.0,189,post
im_nowd,5,1890000,1.0,1.0,,,,0.0,0.0,189,pre
im_nowd,5,1900000,1.0,1.0,,,,0.0,0.0,190,post
im_nowd,5,1900000,1.0,1.0,,,,0.0,0.0,190,pre
im_nowd,5,1910000,1.0,1.0,,,,0.0,0.0,191,post
im_nowd,5,1910000,1.0,1.0,,,,0.0,0.0,191,pre
im_nowd,5,1920000,1.0,1.0,,,,0.0,0.0,192,post
im_nowd,5,1920000,1.0,1.0,,,,0.0,0.0,192,pre
im_nowd,5,1930000,1.0,1.0,,,,0.0,0.0,193,post
im_nowd,5,1930000,1.0,1.0,,,,0.0,0.0,193,pre
im_nowd,5,1940000,1.0,1.0,,,,0.0,0.0,194,post
im_nowd,5,1940000,1.0,1.0,,,,0.0,0.0,194,pre
im_nowd,5,1950000,1.0,1.0,,,,0.0,0.0,195,post
im_nowd,5,1950000,1.0,1.0,,,,0.0,0.0,195,pre
im_nowd,5,1960000,1.0,1.0,,,,0.0,0.0,196,post
im_nowd,5,1960000,1.0,1.0,,,,0.0,0.0,196,pre
im_nowd,5,1970000,1.0,1.0,,,,0.0,0.0,197,post
im_nowd,5,1970000,1.0,1.0,,,,0.0,0.0,197,pre
im_nowd,5,1980000,1.0,1.0,,,,0.0,0.0,198,post
im_nowd,5,1980000,1.0,1.0,,,,0.0,0.0,198,pre
im_nowd,5,1990000,1.0,1.0,,,,0.0,0.0,199,post
im_nowd,5,1990000,1.0,1.0,,,,0.0,0.0,199,pre
im_nowd,5,2000000,1.0,1.0,,,,0.0,0.0,200,post
im_nowd,5,2000000,1.0,1.0,,,,0.0,0.0,200,pre
im_nowd,5,2010000,1.0,1.0,,,,0.0,0.0,201,post
im_nowd,5,2010000,1.0,1.0,,,,0.0,0.0,201,pre
im_nowd,5,2020000,1.0,1.0,,,,0.0,0.0,202,post
im_nowd,5,2020000,1.0,1.0,,,,0.0,0.0,202,pre
im_nowd,5,2030000,1.0,1.0,,,,0.0,0.0,203,post
im_nowd,5,2030000,1.0,1.0,,,,0.0,0.0,203,pre
im_nowd,5,2040000,1.0,1.0,,,,0.0,0.0,204,post
im_nowd,5,2040000,1.0,1.0,,,,0.0,0.0,204,pre
im_nowd,5,2050000,1.0,1.0,,,,0.0,0.0,205,post
im_nowd,5,2050000,1.0,1.0,,,,0.0,0.0,205,pre
im_nowd,5,2060000,1.0,1.0,,,,0.0,0.0,206,post
im_nowd,5,2060000,1.0,1.0,,,,0.0,0.0,206,pre
im_nowd,5,2070000,1.0,1.0,,,,0.0,0.0,207,post
im_nowd,5,2070000,1.0,1.0,,,,0.0,0.0,207,pre
im_nowd,5,2080000,1.0,1.0,,,,0.0,0.0,208,post
im_nowd,5,2080000,1.0,1.0,,,,0.0,0.0,208,pre
im_nowd,5,2090000,1.0,1.0,,,,0.0,0.0,209,post
im_nowd,5,2090000,1.0,1.0,,,,0.0,0.0,209,pre
im_nowd,5,2100000,1.0,1.0,,,,0.0,0.0,210,post
im_nowd,5,2100000,1.0,1.0,,,,0.0,0.0,210,pre
im_nowd,5,2110000,1.0,1.0,,,,0.0,0.0,211,post
im_nowd,5,2110000,1.0,1.0,,,,0.0,0.0,211,pre
im_nowd,5,2120000,1.0,1.0,,,,0.0,0.0,212,post
im_nowd,5,2120000,1.0,1.0,,,,0.0,0.0,212,pre
im_nowd,5,2130000,1.0,1.0,,,,0.0,0.0,213,post
im_nowd,5,2130000,1.0,1.0,,,,0.0,0.0,213,pre
im_nowd,5,2140000,1.0,1.0,,,,0.0,0.0,214,post
im_nowd,5,2140000,1.0,1.0,,,,0.0,0.0,214,pre
im_nowd,5,2150000,1.0,1.0,,,,0.0,0.0,215,post
im_nowd,5,2150000,1.0,1.0,,,,0.0,0.0,215,pre
im_nowd,5,2160000,1.0,1.0,,,,0.0,0.0,216,post
im_nowd,5,2160000,1.0,1.0,,,,0.0,0.0,216,pre
im_nowd,5,2170000,1.0,1.0,,,,0.0,0.0,217,post
im_nowd,5,2170000,1.0,1.0,,,,0.0,0.0,217,pre
im_nowd,5,2180000,1.0,1.0,,,,0.0,0.0,218,post
im_nowd,5,2180000,1.0,1.0,,,,0.0,0.0,218,pre
im_nowd,5,2190000,1.0,1.0,,,,0.0,0.0,219,post
im_nowd,5,2190000,1.0,1.0,,,,0.0,0.0,219,pre
im_nowd,5,2200000,1.0,1.0,,,,0.0,0.0,220,post
im_nowd,5,2200000,1.0,1.0,,,,0.0,0.0,220,pre
im_nowd,5,2210000,1.0,1.0,,,,0.0,0.0,221,post
im_nowd,5,2210000,1.0,1.0,,,,0.0,0.0,221,pre
im_nowd,5,2220000,1.0,1.0,,,,0.0,0.0,222,post
im_nowd,5,2220000,1.0,1.0,,,,0.0,0.0,222,pre
im_nowd,5,2230000,1.0,1.0,,,,0.0,0.0,223,post
im_nowd,5,2230000,1.0,1.0,,,,0.0,0.0,223,pre
im_nowd,5,2240000,1.0,1.0,,,,0.0,0.0,224,post
im_nowd,5,2240000,1.0,1.0,,,,0.0,0.0,224,pre
im_nowd,5,2250000,1.0,1.0,,,,0.0,0.0,225,post
im_nowd,5,2250000,1.0,1.0,,,,0.0,0.0,225,pre
im_nowd,5,2260000,1.0,1.0,,,,0.0,0.0,226,post
im_nowd,5,2260000,1.0,1.0,,,,0.0,0.0,226,pre
im_nowd,5,2270000,1.0,1.0,,,,0.0,0.0,227,post
im_nowd,5,2270000,1.0,1.0,,,,0.0,0.0,227,pre
im_nowd,5,2280000,1.0,1.0,,,,0.0,0.0,228,post
im_nowd,5,2280000,1.0,1.0,,,,0.0,0.0,228,pre
im_nowd,5,2290000,1.0,1.0,,,,0.0,0.0,229,post
im_nowd,5,2290000,1.0,1.0,,,,0.0,0.0,229,pre
im_nowd,5,2300000,1.0,1.0,,,,0.0,0.0,230,post
im_nowd,5,2300000,1.0,1.0,,,,0.0,0.0,230,pre
im_nowd,5,2310000,1.0,1.0,,,,0.0,0.0,231,post
im_nowd,5,2310000,1.0,1.0,,,,0.0,0.0,231,pre
im_nowd,5,2320000,1.0,1.0,,,,0.0,0.0,232,post
im_nowd,5,2320000,1.0,1.0,,,,0.0,0.0,232,pre
im_nowd,5,2330000,1.0,1.0,,,,0.0,0.0,233,post
im_nowd,5,2330000,1.0,1.0,,,,0.0,0.0,233,pre
im_nowd,5,2340000,1.0,1.0,,,,0.0,0.0,234,post
im_nowd,5,2340000,1.0,1.0,,,,0.0,0.0,234,pre
im_nowd,5,2350000,1.0,1.0,,,,0.0,0.0,235,post
im_nowd,5,2350000,1.0,1.0,,,,0.0,0.0,235,pre
im_nowd,5,2360000,1.0,1.0,,,,0.0,0.0,236,post
im_nowd,5,2360000,1.0,1.0,,,,0.0,0.0,236,pre
im_nowd,5,2370000,1.0,1.0,,,,0.0,0.0,237,post
im_nowd,5,2370000,1.0,1.0,,,,0.0,0.0,237,pre
im_nowd,5,2380000,1.0,1.0,,,,0.0,0.0,238,post
im_nowd,5,2380000,1.0,1.0,,,,0.0,0.0,238,pre
im_nowd,5,2390000,1.0,1.0,,,,0.0,0.0,239,post
im_nowd,5,2390000,1.0,1.0,,,,0.0,0.0,239,pre
im_nowd,5,2400000,1.0,1.0,,,,0.0,0.0,240,post
im_nowd,5,2400000,1.0,1.0,,,,0.0,0.0,240,pre
im_nowd,5,2410000,1.0,1.0,,,,0.0,0.0,241,post
im_nowd,5,2410000,1.0,1.0,,,,0.0,0.0,241,pre
im_nowd,5,2420000,1.0,1.0,,,,0.0,0.0,242,post
im_nowd,5,2420000,1.0,1.0,,,,0.0,0.0,242,pre
im_nowd,5,2430000,1.0,1.0,,,,0.0,0.0,243,post
im_nowd,5,2430000,1.0,1.0,,,,0.0,0.0,243,pre
im_nowd,5,2440000,1.0,1.0,,,,0.0,0.0,244,post
im_nowd,5,2440000,1.0,1.0,,,,0.0,0.0,244,pre
im_nowd,5,2450000,1.0,1.0,,,,0.0,0.0,245,post
im_nowd,5,2450000,1.0,1.0,,,,0.0,0.0,245,pre
im_nowd,5,2460000,1.0,1.0,,,,0.0,0.0,246,post
im_nowd,5,2460000,1.0,1.0,,,,0.0,0.0,246,pre
im_nowd,5,2470000,1.0,1.0,,,,0.0,0.0,247,post
im_nowd,5,2470000,1.0,1.0,,,,0.0,0.0,247,pre
im_nowd,5,2480000,1.0,1.0,,,,0.0,0.0,248,post
im_nowd,5,2480000,1.0,1.0,,,,0.0,0.0,248,pre
im_nowd,5,2490000,1.0,1.0,,,,0.0,0.0,249,post
im_nowd,5,2490000,1.0,1.0,,,,0.0,0.0,249,pre
im_nowd,5,2500000,1.0,1.0,,,,0.0,0.0,250,post
im_nowd,5,2500000,1.0,1.0,,,,0.0,0.0,250,pre
im_nowd,5,2510000,1.0,1.0,,,,0.0,0.0,251,post
im_nowd,5,2510000,1.0,1.0,,,,0.0,0.0,251,pre
im_nowd,5,2520000,1.0,1.0,,,,0.0,0.0,252,post
im_nowd,5,2520000,1.0,1.0,,,,0.0,0.0,252,pre
im_nowd,5,2530000,1.0,1.0,,,,0.0,0.0,253,post
im_nowd,5,2530000,1.0,1.0,,,,0.0,0.0,253,pre
im_nowd,5,2540000,1.0,1.0,,,,0.0,0.0,254,post
im_nowd,5,2540000,1.0,1.0,,,,0.0,0.0,254,pre
im_nowd,5,2550000,1.0,1.0,,,,0.0,0.0,255,post
im_nowd,5,2550000,1.0,1.0,,,,0.0,0.0,255,pre
im_nowd,5,2560000,1.0,1.0,,,,0.0,0.0,256,post
im_nowd,5,2560000,1.0,1.0,,,,0.0,0.0,256,pre
im_nowd,5,2570000,1.0,1.0,,,,0.0,0.0,257,post
im_nowd,5,2570000,1.0,1.0,,,,0.0,0.0,257,pre
im_nowd,5,2580000,1.0,1.0,,,,0.0,0.0,258,post
im_nowd,5,2580000,1.0,1.0,,,,0.0,0.0,258,pre
im_nowd,5,2590000,1.0,1.0,,,,0.0,0.0,259,post
im_nowd,5,2590000,1.0,1.0,,,,0.0,0.0,259,pre
im_nowd,5,2600000,1.0,1.0,,,,0.0,0.0,260,post
im_nowd,5,2600000,1.0,1.0,,,,0.0,0.0,260,pre
im_nowd,5,2610000,1.0,1.0,,,,0.0,0.0,261,post
im_nowd,5,2610000,1.0,1.0,,,,0.0,0.0,261,pre
im_nowd,5,2620000,1.0,1.0,,,,0.0,0.0,262,post
im_nowd,5,2620000,1.0,1.0,,,,0.0,0.0,262,pre
im_nowd,5,2630000,1.0,1.0,,,,0.0,0.0,263,post
im_nowd,5,2630000,1.0,1.0,,,,0.0,0.0,263,pre
im_nowd,5,2640000,1.0,1.0,,,,0.0,0.0,264,post
im_nowd,5,2640000,1.0,1.0,,,,0.0,0.0,264,pre
im_nowd,5,2650000,1.0,1.0,,,,0.0,0.0,265,post
im_nowd,5,2650000,1.0,1.0,,,,0.0,0.0,265,pre
im_nowd,5,2660000,1.0,1.0,,,,0.0,0.0,266,post
im_nowd,5,2660000,1.0,1.0,,,,0.0,0.0,266,pre
im_nowd,5,2670000,1.0,1.0,,,,0.0,0.0,267,post
im_nowd,5,2670000,1.0,1.0,,,,0.0,0.0,267,pre
im_nowd,5,2680000,1.0,1.0,,,,0.0,0.0,268,post
im_nowd,5,2680000,1.0,1.0,,,,0.0,0.0,268,pre
im_nowd,5,2690000,1.0,1.0,,,,0.0,0.0,269,post
im_nowd,5,2690000,1.0,1.0,,,,0.0,0.0,269,pre
im_nowd,5,2700000,1.0,1.0,,,,0.0,0.0,270,post
im_nowd,5,2700000,1.0,1.0,,,,0.0,0.0,270,pre
im_nowd,5,2710000,1.0,1.0,,,,0.0,0.0,271,post
im_nowd,5,2710000,1.0,1.0,,,,0.0,0.0,271,pre
im_nowd,5,2720000,1.0,1.0,,,,0.0,0.0,272,post
im_nowd,5,2720000,1.0,1.0,,,,0.0,0.0,272,pre
im_nowd,5,2730000,1.0,1.0,,,,0.0,0.0,273,post
im_nowd,5,2730000,1.0,1.0,,,,0.0,0.0,273,pre
im_nowd,5,2740000,1.0,1.0,,,,0.0,0.0,274,post
im_nowd,5,2740000,1.0,1.0,,,,0.0,0.0,274,pre
im_nowd,5,2750000,1.0,1.0,,,,0.0,0.0,275,post
im_nowd,5,2750000,1.0,1.0,,,,0.0,0.0,275,pre
im_nowd,5,2760000,1.0,1.0,,,,0.0,0.0,276,post
im_nowd,5,2760000,1.0,1.0,,,,0.0,0.0,276,pre
im_nowd,5,2770000,1.0,1.0,,,,0.0,0.0,277,post
im_nowd,5,2770000,1.0,1.0,,,,0.0,0.0,277,pre
im_nowd,5,2780000,1.0,1.0,,,,0.0,0.0,278,post
im_nowd,5,2780000,1.0,1.0,,,,0.0,0.0,278,pre
im_nowd,5,2790000,1.0,1.0,,,,0.0,0.0,279,post
im_nowd,5,2790000,1.0,1.0,,,,0.0,0.0,279,pre
im_nowd,5,2800000,1.0,1.0,,,,0.0,0.0,280,post
im_nowd,5,2800000,1.0,1.0,,,,0.0,0.0,280,pre
im_nowd,5,2810000,1.0,1.0,,,,0.0,0.0,281,post
im_nowd,5,2810000,1.0,1.0,,,,0.0,0.0,281,pre
im_nowd,5,2820000,1.0,1.0,,,,0.0,0.0,282,post
im_nowd,5,2820000,1.0,1.0,,,,0.0,0.0,282,pre
im_nowd,5,2830000,1.0,1.0,,,,0.0,0.0,283,post
im_nowd,5,2830000,1.0,1.0,,,,0.0,0.0,283,pre
im_nowd,5,2840000,1.0,1.0,,,,0.0,0.0,284,post
im_nowd,5,2840000,1.0,1.0,,,,0.0,0.0,284,pre
im_nowd,5,2850000,1.0,1.0,,,,0.0,0.0,285,post
im_nowd,5,2850000,1.0,1.0,,,,0.0,0.0,285,pre
im_nowd,5,2860000,1.0,1.0,,,,0.0,0.0,286,post
im_nowd,5,2860000,1.0,1.0,,,,0.0,0.0,286,pre
im_nowd,5,2870000,1.0,1.0,,,,0.0,0.0,287,post
im_nowd,5,2870000,1.0,1.0,,,,0.0,0.0,287,pre
im_nowd,5,2880000,1.0,1.0,,,,0.0,0.0,288,post
im_nowd,5,2880000,1.0,1.0,,,,0.0,0.0,288,pre
im_nowd,5,2890000,1.0,1.0,,,,0.0,0.0,289,post
im_nowd,5,2890000,1.0,1.0,,,,0.0,0.0,289,pre
im_nowd,5,2900000,1.0,1.0,,,,0.0,0.0,290,post
im_nowd,5,2900000,1.0,1.0,,,,0.0,0.0,290,pre
im_nowd,5,2910000,1.0,1.0,,,,0.0,0.0,291,post
im_nowd,5,2910000,1.0,1.0,,,,0.0,0.0,291,pre
im_nowd,5,2920000,1.0,1.0,,,,0.0,0.0,292,post
im_nowd,5,2920000,1.0,1.0,,,,0.0,0.0,292,pre
im_nowd,5,2930000,1.0,1.0,,,,0.0,0.0,293,post
im_nowd,5,2930000,1.0,1.0,,,,0.0,0.0,293,pre
im_nowd,5,2940000,1.0,1.0,,,,0.0,0.0,294,post
im_nowd,5,2940000,1.0,1.0,,,,0.0,0.0,294,pre
im_nowd,5,2950000,1.0,1.0,,,,0.0,0.0,295,post
im_nowd,5,2950000,1.0,1.0,,,,0.0,0.0,295,pre
im_nowd,5,2960000,1.0,1.0,,,,0.0,0.0,296,post
im_nowd,5,2960000,1.0,1.0,,,,0.0,0.0,296,pre
im_nowd,5,2970000,1.0,1.0,,,,0.0,0.0,297,post
im_nowd,5,2970000,1.0,1.0,,,,0.0,0.0,297,pre
im_nowd,5,2980000,1.0,1.0,,,,0.0,0.0,298,post
im_nowd,5,2980000,1.0,1.0,,,,0.0,0.0,298,pre
im_nowd,5,2990000,1.0,1.0,,,,0.0,0.0,299,post
im_nowd,5,2990000,1.0,1.0,,,,0.0,0.0,299,pre
im_nowd,5,3000000,1.0,1.0,,,,0.0,0.0,300,post
im_nowd,5,3000000,1.0,1.0,,,,0.0,0.0,300,pre
im_nowd,5,3010000,1.0,1.0,,,,0.0,0.0,301,post
im_nowd,5,3010000,1.0,1.0,,,,0.0,0.0,301,pre
im_nowd,5,3020000,1.0,1.0,,,,0.0,0.0,302,post
im_nowd,5,3020000,1.0,1.0,,,,0.0,0.0,302,pre
im_nowd,5,3030000,1.0,1.0,,,,0.0,0.0,303,post
im_nowd,5,3030000,1.0,1.0,,,,0.0,0.0,303,pre
im_nowd,5,3040000,1.0,1.0,,,,0.0,0.0,304,post
im_nowd,5,3040000,1.0,1.0,,,,0.0,0.0,304,pre
im_nowd,5,3050000,1.0,1.0,,,,0.0,0.0,305,post
im_nowd,5,3050000,1.0,1.0,,,,0.0,0.0,305,pre
im_nowd,5,3060000,1.0,1.0,,,,0.0,0.0,306,post
im_nowd,5,3060000,1.0,1.0,,,,0.0,0.0,306,pre
im_nowd,5,3070000,1.0,1.0,,,,0.0,0.0,307,post
im_nowd,5,3070000,1.0,1.0,,,,0.0,0.0,307,pre
im_nowd,5,3080000,1.0,1.0,,,,0.0,0.0,308,post
im_nowd,5,3080000,1.0,1.0,,,,0.0,0.0,308,pre
im_nowd,5,3090000,1.0,1.0,,,,0.0,0.0,309,post
im_nowd,5,3090000,1.0,1.0,,,,0.0,0.0,309,pre
im_nowd,5,3100000,1.0,1.0,,,,0.0,0.0,310,post
im_nowd,5,3100000,1.0,1.0,,,,0.0,0.0,310,pre
im_nowd,5,3110000,1.0,1.0,,,,0.0,0.0,311,post
im_nowd,5,3110000,1.0,1.0,,,,0.0,0.0,311,pre
im_nowd,5,3120000,1.0,1.0,,,,0.0,0.0,312,post
im_nowd,5,3120000,1.0,1.0,,,,0.0,0.0,312,pre
im_nowd,5,3130000,1.0,1.0,,,,0.0,0.0,313,post
im_nowd,5,3130000,1.0,1.0,,,,0.0,0.0,313,pre
im_nowd,5,3140000,1.0,1.0,,,,0.0,0.0,314,post
im_nowd,5,3140000,1.0,1.0,,,,0.0,0.0,314,pre
im_nowd,5,3150000,1.0,1.0,,,,0.0,0.0,315,post
im_nowd,5,3150000,1.0,1.0,,,,0.0,0.0,315,pre
im_nowd,5,3160000,1.0,1.0,,,,0.0,0.0,316,post
im_nowd,5,3160000,1.0,1.0,,,,0.0,0.0,316,pre
im_nowd,5,3170000,1.0,1.0,,,,0.0,0.0,317,post
im_nowd,5,3170000,1.0,1.0,,,,0.0,0.0,317,pre
im_nowd,5,3180000,1.0,1.0,,,,0.0,0.0,318,post
im_nowd,5,3180000,1.0,1.0,,,,0.0,0.0,318,pre
im_nowd,5,3190000,1.0,1.0,,,,0.0,0.0,319,post
im_nowd,5,3190000,1.0,1.0,,,,0.0,0.0,319,pre
im_nowd,5,3200000,1.0,1.0,,,,0.0,0.0,320,post
im_nowd,5,3200000,1.0,1.0,,,,0.0,0.0,320,pre
im_nowd,5,3210000,1.0,1.0,,,,0.0,0.0,321,post
im_nowd,5,3210000,1.0,1.0,,,,0.0,0.0,321,pre
im_nowd,5,3220000,1.0,1.0,,,,0.0,0.0,322,post
im_nowd,5,3220000,1.0,1.0,,,,0.0,0.0,322,pre
im_nowd,5,3230000,1.0,1.0,,,,0.0,0.0,323,post
im_nowd,5,3230000,1.0,1.0,,,,0.0,0.0,323,pre
im_nowd,5,3240000,1.0,1.0,,,,0.0,0.0,324,post
im_nowd,5,3240000,1.0,1.0,,,,0.0,0.0,324,pre
im_nowd,5,3250000,1.0,1.0,,,,0.0,0.0,325,post
im_nowd,5,3250000,1.0,1.0,,,,0.0,0.0,325,pre
im_nowd,5,3260000,1.0,1.0,,,,0.0,0.0,326,post
im_nowd,5,3260000,1.0,1.0,,,,0.0,0.0,326,pre
im_nowd,5,3270000,1.0,1.0,,,,0.0,0.0,327,post
im_nowd,5,3270000,1.0,1.0,,,,0.0,0.0,327,pre
im_nowd,5,3280000,1.0,1.0,,,,0.0,0.0,328,post
im_nowd,5,3280000,1.0,1.0,,,,0.0,0.0,328,pre
im_nowd,5,3290000,1.0,1.0,,,,0.0,0.0,329,post
im_nowd,5,3290000,1.0,1.0,,,,0.0,0.0,329,pre
im_nowd,5,3300000,1.0,1.0,,,,0.0,0.0,330,post
im_nowd,5,3300000,1.0,1.0,,,,0.0,0.0,330,pre
im_nowd,5,3310000,1.0,1.0,,,,0.0,0.0,331,post
im_nowd,5,3310000,1.0,1.0,,,,0.0,0.0,331,pre
im_nowd,5,3320000,1.0,1.0,,,,0.0,0.0,332,post
im_nowd,5,3320000,1.0,1.0,,,,0.0,0.0,332,pre
im_nowd,5,3330000,1.0,1.0,,,,0.0,0.0,333,post
im_nowd,5,3330000,1.0,1.0,,,,0.0,0.0,333,pre
im_nowd,5,3340000,1.0,1.0,,,,0.0,0.0,334,post
im_nowd,5,3340000,1.0,1.0,,,,0.0,0.0,334,pre
im_nowd,5,3350000,1.0,1.0,,,,0.0,0.0,335,post
im_nowd,5,3350000,1.0,1.0,,,,0.0,0.0,335,pre
im_nowd,5,3360000,1.0,1.0,,,,0.0,0.0,336,post
im_nowd,5,3360000,1.0,1.0,,,,0.0,0.0,336,pre
im_nowd,5,3370000,1.0,1.0,,,,0.0,0.0,337,post
im_nowd,5,3370000,1.0,1.0,,,,0.0,0.0,337,pre
im_nowd,5,3380000,1.0,1.0,,,,0.0,0.0,338,post
im_nowd,5,3380000,1.0,1.0,,,,0.0,0.0,338,pre
im_nowd,5,3390000,1.0,1.0,,,,0.0,0.0,339,post
im_nowd,5,3390000,1.0,1.0,,,,0.0,0.0,339,pre
im_nowd,5,3400000,1.0,1.0,,,,0.0,0.0,340,post
im_nowd,5,3400000,1.0,1.0,,,,0.0,0.0,340,pre
im_nowd,5,3410000,1.0,1.0,,,,0.0,0.0,341,post
im_nowd,5,3410000,1.0,1.0,,,,0.0,0.0,341,pre
im_nowd,5,3420000,1.0,1.0,,,,0.0,0.0,342,post
