registered,arm,seed,unit,t_sub,win_len,d_wmu,d_b,share_unit,routes_same_sign,share_in_unit_interval,d_wmu_ff,d_b_ff,n_ff_intervals,share_unit_ff,frac_db_ff,frac_dwmu_ff,pred,pred_meanrecip,pred_ff
0,R_off,2,86,71000,71,-0.7897353552700253,-0.06155812301611929,0.07231128228545856,1,1,0.026931558008816303,-0.00024033320779570655,64,-0.00900420305127837,0.0039041672491017007,-0.03410200370174373,0.10506844247132817,0.10826297390087194,0.10509031198686371
0,R_off,2,88,61000,61,-1.1909516930227824,-0.1751104206698031,0.12818628004876315,1,1,-0.6103975588320871,-0.08705483976554884,55,0.12481832443416865,0.49714254258862056,0.5125292338959802,0.11025756891098057,0.11262860026802722,0.11027568922305764
0,R_off,2,89,21000,21,-1.0965582341736333,-0.050057388883502085,0.043656642973377444,1,1,-0.21288285131917917,-0.0330394224557653,19,0.1343490443082081,0.6600308804092343,0.19413729675707353,0.12863705972434916,0.12917350848385328,0.12859560067681897
0,R_off,2,91,71000,71,-1.0286252787869508,-0.009609359932989614,0.00925547999904644,1,1,0.13647032896433886,0.019091832478172976,64,0.12272799697006256,-1.9867954381258384,-0.13267254050500993,0.10506844247132817,0.10826297390087194,0.10509031198686371
0,R_off,2,93,81000,81,-1.828511817219817,-0.2916849412683149,0.13757446807734455,1,1,-1.040470999596275,-0.1446134526555669,73,0.12202797225191774,0.4957864880742678,0.5690261281320412,0.10021651716671821,0.10421466824807386,0.1002403020940611
0,R_off,2,94,51000,51,-1.51154554221519,-0.1658920809775566,0.09889612506830885,1,1,-0.09684598516776965,-0.06392313844908759,46,0.397608303205212,0.3853296557159694,0.0640708350909762,0.11571185479296653,0.11728344563648577,0.11572327044025159
0,R_off,2,95,241000,241,-1.4899352824931054,-0.4263980054583243,0.22250722676437248,1,1,-0.5114354426333094,-0.07341492332202215,217,0.1255277034872015,0.17217464055234108,0.3432601728697408,0.1000726668742863,0.10352942635923192,0.10008071025020178
0,R_off,2,96,11000,11,-0.40768414713971346,-0.0068626963863998025,0.01655469458656608,1,1,-0.022248671411174925,-0.005240320838168666,10,0.19063342848786316,0.7635950278310009,0.05457330525915765,0.12121212121212122,0.12121212121212119,0.12121212121212122
0,R_off,2,97,21000,21,-0.6603586580847239,-0.06651941790612259,0.0915138592059561,1,1,-0.06703322442538429,-0.03901597099138254,19,0.36790445074149003,0.5865350632870079,0.10151032867473046,0.12863705972434916,0.12917350848385328,0.12859560067681897
0,R_off,2,98,42000,42,-2.055768114045371,-0.16214365563622657,0.0731064498834883,1,1,-0.4265398387893704,-0.044261137092489466,38,0.09401241577629207,0.27297483160112324,0.20748441221321356,0.12051649928263988,0.1215096892136421,0.12044374009508717
0,R_off,3,0,31000,31,-1.5124151920803657,-0.03574782602945081,0.023090479239774152,1,1,0.15605700443020876,0.013190820615556875,28,0.07793790326103156,-0.3689964420406889,-0.10318397041195305,0.11665098777046096,0.11698502021082663,0.11666666666666667
0,R_off,3,1,111000,111,-3.23744906750332,-0.29708979021358317,0.08405333826361866,1,1,0.27136437115591583,0.03852704125788198,100,0.12432432689175925,-0.1296814718209744,-0.08382042944854376,0.11036539895600299,0.11104794493060809,0.11037527593818987
0,R_off,3,4,91000,91,-1.1904263230197927,-0.38311303293020416,0.24347216450706843,1,1,-0.746583558780709,-0.11378785940696012,82,0.13225434620625678,0.2970085839593196,0.6271564601216365,0.11224175146469317,0.11285308846284456,0.11225188227241616
0,R_off,3,6,131000,131,-1.4611455804754474,-0.4848662927161058,0.24915895909766558,1,1,-0.1466044842632213,-0.06537061190703453,118,0.3083881695920055,0.1348219352202107,0.10033530280775797,0.11094643235231845,0.11159942122518925,0.11095439586271745
0,R_off,3,9,41000,41,-1.1883928921271796,-0.11741276140363421,0.08991595425104626,1,1,-0.37622700125511344,-0.025829449385805336,37,0.06424334031858107,0.21998843291838166,0.31658469496706676,0.11444521981856245,0.1148199196979685,0.11446249033255992
0,R_off,3,10,191000,191,-3.8556079986813376,-0.33834253085229804,0.08067394416546003,1,1,-0.9617558408465354,-0.10493257629520379,172,0.09837228436057967,0.31013711468929,0.24944336695417868,0.10816933314455615,0.10980556017868251,0.10817610062893081
0,R_off,3,11,11000,11,-0.673752428227381,-0.023367867903412165,0.033520567444543174,1,1,-0.172545206876773,-0.023367867903412165,10,0.11927671458186727,1.0,0.256095859024558,0.12121212121212122,0.12121212121212119,0.12121212121212122
0,R_off,3,12,21000,21,-0.9904707458055775,-0.10078963415918007,0.09236075643324931,1,1,-0.2772716769636635,-0.05023957942645696,19,0.1533980235678167,0.4984597855282627,0.2799392896133956,0.1145975443383356,0.11497211497211494,0.11463046757164405
0,R_off,3,13,51000,51,-1.4212424846362808,-0.11963409315614015,0.07764028273279176,1,1,0.06160933242281086,0.06881016728757622,46,0.5276064349301895,-0.5751718884830663,-0.04334892397941347,0.11571185479296653,0.11607329254388077,0.11572327044025159
0,R_off,3,14,11000,11,-1.2294747725440205,-0.2020861333803623,0.14116488690355225,1,1,-0.7279252700943077,-0.1302715675796824,10,0.15179683944392447,0.6446338766573755,0.5920619815468763,0.12121212121212122,0.12121212121212119,0.12121212121212122
0,R_off,3,15,91000,91,-1.5552043407214597,-0.26894400331514134,0.14743537947138857,1,1,-0.6819020547441066,-0.1400199549096035,82,0.17035674098640616,0.5206286557188334,0.4384646035824283,0.11224175146469317,0.11285308846284456,0.11225188227241616
0,R_off,3,17,72000,72,-0.720042403985655,-0.18859005102438609,0.20755372536445665,1,1,-0.5015403950405068,-0.06079076767260183,65,0.10810492411500267,0.3223434499455177,0.6965428595098391,0.1116279069767442,0.11228523423645376,0.111635895234006
0,R_off,3,18,61000,61,-1.835029042666008,-0.1430048662711787,0.07229646854133878,1,1,-0.679042540681298,-0.06715401527671583,55,0.08999507534646727,0.4695925182669822,0.37004457416911296,0.11439287388654476,0.11476752460359016,0.11440457618304731
0,R_off,3,20,1000,1,-0.19451782728446432,-0.02378813360063492,0.10896694485202493,1,1,-0.19451782728446432,-0.02378813360063492,1,0.10896694485202493,1.0,1.0,0.12121212121212122,0.12121212121212122,0.12121212121212122
0,R_off,3,21,51000,51,-1.9652208045734731,-0.3446173814060671,0.14919546464243952,1,1,-0.15721094547187953,-0.10652192295420759,46,0.40390082430723295,0.3091020032697986,0.0799965810997,0.11571185479296653,0.11607329254388077,0.11572327044025159
0,R_off,3,22,31000,31,-1.205635197176691,-0.024281649804821726,0.019742513377562273,1,1,0.44475302090321467,0.038801057109197234,28,0.08024140188969989,-1.5979580226666608,-0.3688951864915024,0.11665098777046096,0.11698502021082663,0.11666666666666667
0,R_off,3,23,31000,31,-0.8548300603476697,-0.060633155409956174,0.06623221377581723,1,1,-0.4056237636588378,-0.051429753336006634,28,0.11252457627754511,0.8482117248933689,0.4745080718077061,0.11665098777046096,0.11698502021082663,0.11666666666666667
0,R_off,3,24,11000,11,-0.4242172649342293,-0.06168505625157472,0.1269494990290178,1,1,-0.05055885069908482,-0.0373307484966543,10,0.4247459180410518,0.6051830178188627,0.11918150174044301,0.12121212121212122,0.12121212121212119,0.12121212121212122
0,R_off,3,25,11000,11,-0.44675963657686424,-0.0625245903650189,0.1227695401847854,1,1,-0.21495201134652575,-0.035638610954477734,10,0.14221845425512167,0.5699935136946813,0.48113570194818533,0.12121212121212122,0.12121212121212119,0.12121212121212122
0,R_off,3,26,31000,31,-1.6887550789861834,-0.1655338449696,0.0892707942279373,1,1,-0.849272110192338,-0.1173520895436777,28,0.12140404675956434,0.7089310924012501,0.5028983307053528,0.11665098777046096,0.11698502021082663,0.11666666666666667
0,R_off,3,27,11000,11,-1.9725134445466068,-0.23173558006357453,0.10513130661566547,1,1,-1.2186750861999656,-0.20499098977750663,10,0.14398811156384567,0.8845900561375566,0.6178285322055611,0.12121212121212122,0.12121212121212119,0.12121212121212122
0,R_off,3,28,71000,71,-2.792280988393294,-0.3967831965631383,0.12441994690318815,1,1,-1.5507619980186678,-0.21529414931356428,64,0.12190674098260305,0.5425989587724527,0.5553746218467044,0.11167911915060952,0.11234406699882482,0.11169284467713787
0,R_off,3,29,101000,101,-2.9056180648365526,-0.3722974735960989,0.11357750656812665,1,1,-1.1203398673474956,-0.1242916201523867,91,0.09986218523368225,0.33385029168161695,0.38557712760177143,0.11181843343481873,0.11238328842772217,0.1118279569892473
0,R_off,3,30,71000,71,-1.8032306763973693,-0.2161895672364551,0.10705526396399546,1,1,-0.22384664774430263,-0.054175762096406066,64,0.19486113413463954,0.25059378576373154,0.12413644614316367,0.11167911915060952,0.11234406699882482,0.11169284467713787
0,R_off,3,31,11000,11,-0.38934346305280343,-0.001300081327113095,0.0033280502028435258,1,1,0.03420354977821205,-0.001300081327113095,10,-0.039511984247048985,1.0,-0.08784929766131275,0.12121212121212122,0.12121212121212119,0.12121212121212122
0,R_off,3,32,71000,71,-1.5664184553008802,-0.0339940430479313,0.02124080078292557,1,1,-0.2562314563750352,0.049672780730283556,64,-0.2404778234331484,-1.461220151431984,0.16357790953491916,0.11167911915060952,0.11234406699882482,0.11169284467713787
0,R_off,3,34,91000,91,-2.144138469398527,-0.4802401948219952,0.18299195972340118,1,1,-1.0271011133027235,-0.19123418801890857,82,0.15696351227076863,0.398205294102446,0.4790274172874877,0.11224175146469317,0.11285308846284456,0.11225188227241616
0,R_off,3,35,71000,71,-2.238543039604739,-0.306047101392803,0.12027363325113923,1,1,-0.45867276531630896,-0.03500667959077597,64,0.07090973697996389,0.11438330711665805,0.20489789885715,0.11167911915060952,0.11234406699882482,0.11169284467713787
0,R_off,3,36,61000,61,-2.0887534226723687,-0.23972528899738954,0.10295360992391547,1,1,-1.1505325559443318,-0.1573548292480602,55,0.12031221573783518,0.6563964523983689,0.5508225832000461,0.11439287388654476,0.11476752460359016,0.11440457618304731
0,R_off,3,38,1000,1,-0.1174461857042779,-0.01596865951259485,0.11969177407984072,1,1,-0.1174461857042779,-0.01596865951259485,1,0.11969177407984072,1.0,1.0,0.12121212121212122,0.12121212121212122,0.12121212121212122
0,R_off,3,39,121000,121,-0.35857789166871346,-0.21597964282131876,0.37590603178325516,1,1,-0.2927968285061864,-0.040155307683508557,109,0.1206038445737156,0.18592172465406512,0.8165501424072694,0.11017527885272024,0.11080498320974033,0.11018448319433914
0,R_off,3,40,12000,12,-1.088824571935067,-0.056529024523745974,0.04935508536273999,1,1,0.01862106066365854,0.016603883473673475,11,0.471367205266236,-0.2937231557338962,-0.01710198423476525,0.12000000000000002,0.12012012012012009,0.11989100817438693
0,R_off,3,41,11000,11,-0.5379941607169378,-0.015125097141448496,0.027345092268186644,1,1,-0.10495309498327998,-0.015125097141448496,10,0.12596040025101016,1.0,0.19508221956055835,0.12121212121212122,0.12121212121212119,0.12121212121212122
0,R_off,3,43,71000,71,-1.072096041108974,-0.19816821287490072,0.156005502204281,1,1,-0.33028252183579965,-0.03821205923363502,64,0.10369775078574305,0.19282638057475676,0.30807176705377637,0.11167911915060952,0.11234406699882482,0.11169284467713787
0,R_off,3,45,2000,2,-0.12859907303695906,-0.018198004282402813,0.12396707492215568,1,1,-0.12859907303695906,-0.018198004282402813,2,0.12396707492215568,1.0,1.0,0.12121212121212122,0.12121212121212122,0.12121212121212122
0,R_off,3,46,21000,21,-1.9060877670220506,-0.1289154009922333,0.06334899277725765,1,1,-0.6944243953259095,-0.04296862370859689,19,0.05827099335013662,0.33330869219563297,0.36431921307109255,0.1145975443383356,0.11497211497211494,0.11463046757164405
0,R_off,3,47,11000,11,-0.5096524282657704,-0.06379526759174592,0.11124862485731747,1,1,0.06549285868430488,-0.039688451828800986,10,-1.5380493747073178,0.6221221938088717,-0.12850494778796986,0.12121212121212122,0.12121212121212119,0.12121212121212122
0,R_off,3,48,11000,11,-0.9312556474384763,-0.05385721539728161,0.05467111173662637,1,1,-0.4483197898357121,-0.05385721539728161,10,0.10724747416957817,1.0,0.48141430451333767,0.12121212121212122,0.12121212121212119,0.12121212121212122
0,R_off,3,49,81000,81,-2.382951709085951,-0.273750628061066,0.10304151286855932,1,1,-0.46037179104730264,-0.07221431497080033,73,0.13559181164284018,0.26379597914453506,0.19319392386003967,0.11122554067971165,0.111821109111082,0.11123809523809523
0,R_off,3,50,131000,131,-3.3402800358041986,-0.4465563555051375,0.11792332949212422,1,1,-1.136971517159429,-0.17296236782408148,118,0.13203900579017294,0.3873248374853588,0.34038209520528845,0.11094643235231845,0.11159942122518925,0.11095439586271745
0,R_off,3,51,151000,151,-2.2614252508920174,-0.3060954386324255,0.11921829486371953,1,1,0.2088593780199261,0.07889649002385091,136,0.2741785617099846,-0.25775127645268087,-0.09235740953079996,0.11304510574583566,0.11397983932085158,0.11305070656691604
0,R_off,3,53,171000,171,-3.062489727253279,-0.38429629034825297,0.11149409577089674,1,1,-1.3480266833967889,-0.0007430725375945357,154,0.0005509261564660156,0.0019335927935217807,0.440173454755005,0.11170994610485056,0.11267629575805396,0.11171563293434894
0,R_off,3,54,21000,21,-1.0265797231585867,-0.22068665791020514,0.17693626739229282,1,1,0.4555896429026913,0.007440700869415728,19,0.016069575071040853,-0.0337161337249634,-0.4437937284606892,0.1145975443383356,0.11497211497211494,0.11463046757164405
0,R_off,3,55,161000,161,-2.9542035497704546,-0.18785235755924212,0.0597864465495428,1,1,-0.18420733359073815,-0.021519487959137495,145,0.10460224776243088,0.11455532546271609,0.062354313264924244,0.11272536320672151,0.11361513551881783,0.11273080660835764
0,R_off,3,56,151000,151,-1.661549297408433,-0.25278193288890094,0.1320471237621918,1,1,0.2069646468889319,0.0023188802192406766,136,0.011080089538256467,-0.009173441284903211,-0.12456124366080544,0.11304510574583566,0.11397983932085158,0.11305070656691604
0,R_off,3,58,41000,41,-1.1010685929092574,-0.05945765234174205,0.05123335433821448,1,1,-0.18351009981866273,-0.022517026612406177,37,0.10929156272991927,0.37870695739862187,0.1666654566304448,0.11444521981856245,0.1148199196979685,0.11446249033255992
0,R_off,3,59,1000,1,-0.11278530321710889,-0.01598666589317055,0.12414709508308967,1,1,-0.11278530321710889,-0.01598666589317055,1,0.12414709508308967,1.0,1.0,0.12121212121212122,0.12121212121212122,0.12121212121212122
0,R_off,3,60,24000,24,-0.9932600389787112,-0.10209324430737343,0.0932057682806148,1,1,-0.2847725674524675,-0.0442953273311546,22,0.1346084745225021,0.43387128728904034,0.28670494762406434,0.11538461538461536,0.11575211575211575,0.11548556430446193
0,R_off,3,61,22000,22,-0.9494278606068285,-0.12048623281114779,0.11261299720451315,1,1,-0.4247789774758184,-0.051461722883670014,20,0.10805822107355448,0.42711703804642986,0.44740521644721926,0.11488250652741516,0.11525575161938795,0.1149425287356322
0,R_off,3,62,31000,31,-0.5707803572247414,-0.11861885668714356,0.17206120096084812,1,1,-0.198952308272915,-0.018576752314724665,28,0.08539894515491796,0.1566087621609836,0.3485619393776347,0.11665098777046096,0.11698502021082663,0.11666666666666667
0,R_off,3,63,81000,81,-1.7039220507146382,-0.21862317628403005,0.11371549194987104,1,1,-0.5718541249820825,-0.0962910361436542,73,0.14411694006945505,0.4404429474510752,0.33561049623264305,0.11122554067971165,0.111821109111082,0.11123809523809523
0,R_off,3,65,131000,131,-2.32508333294939,-0.2835330961692719,0.10869098768386788,1,1,-0.43503766071138283,-0.060355323252910154,118,0.12183322171809452,0.2128687058701516,0.1871062660621,0.11094643235231845,0.11159942122518925,0.11095439586271745
0,R_off,3,66,81000,81,-2.2371663961529364,-0.16204827191778115,0.06754221457310827,1,1,-0.9196296436539506,-0.09471214838961295,73,0.0933730120680518,0.5844687343390326,0.4110689509887861,0.11122554067971165,0.111821109111082,0.11123809523809523
0,R_off,3,67,62000,62,-2.1373637296860615,-0.1468461524938185,0.06428750424355903,1,1,-0.23326325848154106,-0.028417583274466973,56,0.10859634615882048,0.19351942690948756,0.10913596747325877,0.1140754369825207,0.11448999961981865,0.11405295315682282
0,R_off,3,68,81000,81,-1.5695137865631068,-0.26713868454395495,0.1454486838127489,1,1,-0.2238664141443878,-0.04439091419355057,73,0.1654788499855218,0.16617179301205437,0.14263424511523817,0.11122554067971165,0.111821109111082,0.11123809523809523
0,R_off,3,69,101000,101,-0.69847500206162,-0.08769339664609532,0.11154530860085907,1,1,0.042683675963336554,-0.030601155719550244,91,-2.5326798633163916,0.3489562143777767,-0.06110981185776347,0.11181843343481873,0.11238328842772217,0.1118279569892473
0,R_off,3,70,11000,11,-0.2641006222624611,-0.01010275356124879,0.03684401598229784,1,1,-0.07262744211315919,-0.01010275356124879,10,0.12211688222047815,1.0,0.27499913287210137,0.12121212121212122,0.12121212121212119,0.12121212121212122
0,R_off,3,71,121000,121,-1.9354094674465614,-0.27403736386610156,0.12402985217041505,1,1,-0.5788007059563305,-0.027373738253103852,109,0.04515818592254308,0.09989053268837836,0.2990585277646482,0.11017527885272024,0.11080498320974033,0.11018448319433914
0,R_off,3,72,1000,1,-0.127758282853506,-0.017870722593387622,0.12271403309078095,1,1,-0.127758282853506,-0.017870722593387622,1,0.12271403309078095,1.0,1.0,0.12121212121212122,0.12121212121212122,0.12121212121212122
