cell,act1,act2,cond,seed,task,layer,p_pos,d_signed,D_abs,Q,Q_diag,zero_disagree,undefined_ratio,dead_frac,mu_norm,w_row_med,cos_med,zbar_med,zsd_med,a_rms
EL,ELU,LR,raw,5,27,1,0.01036666667,-3.336303734,3.39150374,0.9892333333,0.9892333333,0,0,0.71,26.35320991,13.80323573,-0.5452480746,-155.2368774,45.05450058,3.081736279
EL,ELU,LR,raw,6,27,1,0.01005,-3.513751382,3.56250805,0.989775,0.989775,0,0,0.89,26.11247655,12.07215041,-0.6691557151,-136.9555206,40.41426849,2.797429581
EL,ELU,LR,raw,7,27,1,0.01045833333,-3.525464869,3.579486232,0.988825,0.988825,0,0,0.63,26.04160156,14.2967594,-0.5739658686,-144.1434479,39.29695892,3.206634182
EL,ELU,LR,raw,8,27,1,0.001158333333,-3.522968582,3.522968582,0.996475,0.996475,0,0,0.22,26.39409369,12.01733626,-0.7493846152,-154.1825256,46.55581284,2.031323242
EL,ELU,LR,raw,9,27,1,0.001408333333,-3.298272348,3.298272348,0.9973333333,0.9973333333,0,0,0.65,26.26440303,13.43162568,-0.5269300535,-134.7372742,41.96813583,3.006956354
EL,ELU,LR,raw,0,27,2,0.007483333333,-0.1369981528,0.1369981528,0,0,0,0,0,9.652176459,2.356925184,-0.03014957278,-0.7024843693,6.847319603,4.874963319
EL,ELU,LR,raw,1,27,2,0.02936666667,-0.1508156391,0.1517888878,0,0,0,0,0,9.66246677,2.048625966,-0.04113232643,-0.8750778437,6.754108906,4.858156762
EL,ELU,LR,raw,2,27,2,0.01649166667,-0.1808026547,0.1810574151,0,0,0,0,0,9.704005756,2.331510566,-0.03385762925,-0.7539112568,5.608938694,4.170997298
EL,ELU,LR,raw,3,27,2,0.02915,-0.2296596656,0.2296596656,0,0,0,0,0,9.486796821,2.204215795,-0.04904189903,-1.030439496,7.176272392,4.780826374
EL,ELU,LR,raw,4,27,2,0.04028333333,-0.2473838973,0.2473838973,0,0,0,0,0,9.450256722,2.450829953,-0.04052259139,-0.9995635152,7.202723026,4.848230378
EL,ELU,LR,raw,5,27,2,0.07599166667,-0.7978785903,0.8750777188,0,0,0,0,0,25.32373102,2.857820225,-0.01207003659,-0.853980124,6.067664623,4.970731113
EL,ELU,LR,raw,6,27,2,0.05765,-1.074484835,1.159902224,0,0,0,0,0,24.76430828,2.610350388,-0.01209743856,-0.7246421576,3.296319485,3.587816366
EL,ELU,LR,raw,7,27,2,0.04969166667,-0.9673744517,0.971507908,0,0,0,0,0,28.21877027,2.863440865,-0.01175731404,-0.9117937684,4.970845222,3.507702484
EL,ELU,LR,raw,8,27,2,0.01200833333,-0.4300173279,0.4308060069,0,0,0,0,0,9.655031974,2.287182386,-0.05402507102,-1.209892392,4.363889694,3.642229145
EL,ELU,LR,raw,9,27,2,0.016125,-0.341582792,0.341582792,0,0,0,0,0,9.358583307,2.465682576,-0.08265458634,-1.835972905,7.784193993,4.83682377
EL,ELU,LR,raw,0,28,1,0.0003666666667,-3.508131899,3.508131899,0.9991833333,0.9991833333,0,0,0.45,25.93165051,5.693599487,-0.8017725866,-124.9915924,34.24278259,2.440379375
EL,ELU,LR,raw,1,28,1,0.000475,-3.421988268,3.421988268,0.9991416667,0.9991416667,0,0,0.7,26.50609445,8.189433281,-0.7856739618,-117.8550797,34.25881958,2.804598395
EL,ELU,LR,raw,2,28,1,0.000375,-3.510193194,3.510193194,0.9994416667,0.9994416667,0,0,0.81,26.50814712,9.929035705,-0.6120989493,-119.6965408,31.24201584,2.233573983
EL,ELU,LR,raw,3,28,1,0.001,-3.422288411,3.422288411,0.9983666667,0.9983666667,0,0,0.74,26.12548909,9.37420932,-0.6450200898,-109.4566956,28.9374485,2.871482871
EL,ELU,LR,raw,4,28,1,0.001133333333,-3.393405095,3.393405095,0.9979666667,0.9979666667,0,0,0.46,25.98622694,14.0506823,-0.532181183,-143.6949768,42.61208725,2.628417831
EL,ELU,LR,raw,5,28,1,0.01026666667,-3.354930591,3.411307085,0.9894666667,0.9894666667,0,0,0.74,26.35320991,13.8031973,-0.5454094186,-166.3324585,48.88953781,3.077709226
EL,ELU,LR,raw,6,28,1,0.010225,-3.504642912,3.557062574,0.9892916667,0.9892916667,0,0,0.89,26.11247655,12.07653879,-0.6692447231,-132.3083344,37.02588272,3.024797415
EL,ELU,LR,raw,7,28,1,0.01065,-3.515369844,3.562878981,0.9881833333,0.9881833333,0,0,0.6,26.04160156,14.29664711,-0.5740044792,-137.1459656,39.20591354,3.038148046
EL,ELU,LR,raw,8,28,1,0.0005916666667,-3.560832611,3.560832611,0.99835,0.99835,0,0,0.25,26.39409369,12.02144879,-0.7489755255,-168.96315,47.99773788,1.796682224
EL,ELU,LR,raw,9,28,1,0.001141666667,-3.323170662,3.323170662,0.9978916667,0.9978916667,0,0,0.66,26.26440303,13.43457783,-0.5278647428,-141.2320404,41.94071198,2.759635117
EL,ELU,LR,raw,0,28,2,0.007133333333,-0.1324503525,0.1324878212,0,0,0,0,0,9.670821091,2.355157555,-0.03233380958,-0.7279669642,7.235460281,5.024288497
EL,ELU,LR,raw,1,28,2,0.00795,-0.20177572,0.2019660767,0,0,0,0,0,9.640491998,2.033228197,-0.04589251086,-0.930680871,7.431659698,5.442992338
EL,ELU,LR,raw,2,28,2,0.006225,-0.2369746271,0.2369746271,0,0,0,0,0,9.730897969,2.324493655,-0.03804252177,-0.9202010036,5.122699738,3.663376025
EL,ELU,LR,raw,3,28,2,0.01096666667,-0.2123689818,0.2123689818,0,0,0,0,0,9.474793038,2.187662565,-0.05084005852,-1.105174541,6.991235256,4.611790108
EL,ELU,LR,raw,4,28,2,0.01254166667,-0.2156303355,0.2156303355,0,0,0,0,0,9.443021616,2.453090713,-0.04862224613,-1.19851017,7.034098625,4.79706975
EL,ELU,LR,raw,5,28,2,0.04276666667,-0.7828619869,0.847918305,0,0,0,0,0,25.51460999,2.841745898,-0.006974934785,-0.5979802608,6.199415684,4.9556604
EL,ELU,LR,raw,6,28,2,0.03841666667,-1.125691476,1.213508103,0,0,0,0,0,26.65117926,2.623831572,-0.01706820939,-1.092005491,3.428495884,3.916149224
EL,ELU,LR,raw,7,28,2,0.02875,-1.011210424,1.011929999,0,0,0,0,0,25.46700681,2.870332679,-0.0239200582,-1.840268135,5.372076988,3.606215665
EL,ELU,LR,raw,8,28,2,0.006658333333,-0.1902325688,0.1902325688,0,0,0,0,0,9.754183506,2.297179715,-0.03060141758,-0.7547467947,4.357823372,3.311506253
EL,ELU,LR,raw,9,28,2,0.03423333333,-0.2636535378,0.2648714763,0,0,0,0,0,9.444024894,2.473050524,-0.04477760346,-1.044447303,7.109091759,4.744856738
EL,ELU,LR,raw,0,29,1,0.0006833333333,-3.485226752,3.485226752,0.9983916667,0.9983916667,0,0,0.45,25.93165051,5.693395797,-0.8017776979,-123.0048752,34.23998642,2.604741217
EL,ELU,LR,raw,1,29,1,0.0003333333333,-3.439850924,3.439850924,0.9994666667,0.9994666667,0,0,0.7,26.50609445,8.189422785,-0.7858479402,-118.1619263,34.25795364,2.623225807
EL,ELU,LR,raw,2,29,1,0.00025,-3.513560588,3.513560588,0.9994666667,0.9994666667,0,0,0.81,26.50814712,9.929012568,-0.6121458659,-119.5827103,31.24507523,2.31630713
EL,ELU,LR,raw,3,29,1,0.001625,-3.377461294,3.377461294,0.99715,0.99715,0,0,0.74,26.12548909,9.369725787,-0.645020141,-103.3236771,28.93658447,3.248020794
EL,ELU,LR,raw,4,29,1,0.00125,-3.375040021,3.375040021,0.9978416667,0.9978416667,0,0,0.45,25.98622694,14.05103132,-0.5321604502,-143.8314362,42.61540222,2.905464421
EL,ELU,LR,raw,5,29,1,0.01034166667,-3.345060413,3.40275253,0.9891583333,0.9891583333,0,0,0.73,26.35320991,13.80669482,-0.5652871347,-157.2064514,44.90249634,3.135256554
EL,ELU,LR,raw,6,29,1,0.01015,-3.509773694,3.56271041,0.9894333333,0.9894333333,0,0,0.89,26.11247655,12.06830874,-0.6689973734,-132.3015747,40.02618027,2.985498905
EL,ELU,LR,raw,7,29,1,0.01073333333,-3.515520057,3.563705907,0.987975,0.987975,0,0,0.55,26.04160156,14.29670298,-0.5674806453,-140.1103363,39.29695892,3.086867139
EL,ELU,LR,raw,8,29,1,0.0011,-3.534145531,3.534145531,0.9972,0.9972,0,0,0.25,26.39409369,12.02205751,-0.7489247747,-154.2601013,46.81632614,2.169503609
EL,ELU,LR,raw,9,29,1,0.001041666667,-3.330881047,3.330881047,0.9982583333,0.9982583333,0,0,0.67,26.26440303,13.43591756,-0.5338102111,-141.8190155,41.94298553,2.747578516
EL,ELU,LR,raw,0,29,2,0.01016666667,-0.1921001979,0.1921001979,0,0,0,0,0,9.590606915,2.350814034,-0.04240432832,-0.911834836,7.736915112,5.080541788
EL,ELU,LR,raw,1,29,2,0.006525,-0.1363444875,0.1363444875,0,0,0,0,0,9.671663755,2.034807708,-0.03441385824,-0.7820316553,6.990742683,5.034563467
EL,ELU,LR,raw,2,29,2,0.014675,-0.1624416303,0.1624899784,0,0,0,0,0,9.742236152,2.331316026,-0.02653612647,-0.7106685042,5.563694477,4.016468274
EL,ELU,LR,raw,3,29,2,0.01430833333,-0.3170571978,0.3171795762,0,0,0,0,0,9.343372971,2.25980012,-0.06691324422,-1.509534597,8.027971268,5.680182394
EL,ELU,LR,raw,4,29,2,0.021575,-0.1675388533,0.1675889763,0,0,0,0,0,9.359617031,2.499357058,-0.04678575905,-1.153076649,8.174093246,5.249019907
EL,ELU,LR,raw,5,29,2,0.04486666667,-0.7720939277,0.8516693844,0,0,0,0,0,25.38779173,2.846128464,-0.01046275718,-0.8608127236,6.49199152,5.589796948
EL,ELU,LR,raw,6,29,2,0.050675,-1.112253676,1.201003944,0,0,0,0,0,26.33383813,2.601390804,-0.009560033695,-0.6924592853,3.061802626,3.823472968
EL,ELU,LR,raw,7,29,2,0.086975,-0.8962648735,0.90868995,0,0,0,0,0,26.0497791,2.889727646,-0.01302838391,-0.9511120915,5.358687878,3.890366839
EL,ELU,LR,raw,8,29,2,0.0114,-0.3262182613,0.3262182613,0,0,0,0,0,9.637170424,2.249837109,-0.04659882346,-1.070702791,4.970575809,3.980666839
EL,ELU,LR,raw,9,29,2,0.03206666667,-0.2632643401,0.2632643401,0,0,0,0,0,9.447604067,2.488501349,-0.05258171723,-1.253411651,7.418185234,4.629430042
EL,ELU,LR,raw,0,30,1,0.0005833333333,-3.482319024,3.482319024,0.9986083333,0.9986083333,0,0,0.48,25.93165051,5.695635071,-0.801582358,-123.0384674,34.25322342,2.692506117
EL,ELU,LR,raw,1,30,1,0.0005916666667,-3.417347478,3.417347478,0.9988416667,0.9988416667,0,0,0.7,26.50609445,8.189333895,-0.7857980795,-116.2660065,34.26748276,2.905081652
EL,ELU,LR,raw,2,30,1,0.000225,-3.512663424,3.512663424,0.9995916667,0.9995916667,0,0,0.81,26.50814712,9.929004894,-0.6121127051,-119.6965408,31.24586487,2.340460166
EL,ELU,LR,raw,3,30,1,0.001141666667,-3.409572337,3.409572337,0.998125,0.998125,0,0,0.73,26.12548909,9.365737279,-0.6450131745,-109.4007874,28.20074272,3.053095347
EL,ELU,LR,raw,4,30,1,0.002091666667,-3.328633062,3.328633062,0.9956583333,0.9956583333,0,0,0.46,25.98622694,14.05134755,-0.4911646083,-142.0716095,42.36933136,3.248059756
EL,ELU,LR,raw,5,30,1,0.010925,-3.301305487,3.355552331,0.9854416667,0.9854416667,0,0,0.7,26.35320991,13.80870251,-0.5448613478,-155.8867798,44.90342331,3.218761269
EL,ELU,LR,raw,6,30,1,0.01015,-3.504277963,3.564255557,0.9896166667,0.9896166667,0,0,0.89,26.11247655,12.07317839,-0.6690054531,-134.4894867,40.40995026,3.243885115
EL,ELU,LR,raw,7,30,1,0.01046666667,-3.528859235,3.588857736,0.9888583333,0.9888583333,0,0,0.58,26.04160156,14.29670481,-0.5741372735,-140.0939331,39.29695892,3.608595877
EL,ELU,LR,raw,8,30,1,0.0005416666667,-3.567947143,3.567947143,0.998725,0.998725,0,0,0.26,26.39409369,12.0227495,-0.748970795,-176.0115051,48.03768539,1.912475946
EL,ELU,LR,raw,9,30,1,0.001283333333,-3.31020394,3.31020394,0.99795,0.99795,0,0,0.66,26.26440303,13.43668197,-0.5285553368,-141.5918884,41.95436859,2.95721658
EL,ELU,LR,raw,0,30,2,0.008841666667,-0.1527269083,0.1527269083,0,0,0,0,0,9.595047945,2.324539426,-0.04089075159,-0.8848568201,8.129981041,5.457405508
EL,ELU,LR,raw,1,30,2,0.009725,-0.1845251466,0.1849349084,0,0,0,0,0,9.609589066,2.027830114,-0.05593045967,-1.125945687,7.852668285,5.672874613
EL,ELU,LR,raw,2,30,2,0.004658333333,-0.1763021763,0.1763021763,0,0,0,0,0,9.739169108,2.318275633,-0.0314754993,-0.7518487573,5.603365898,3.982608952
EL,ELU,LR,raw,3,30,2,0.01243333333,-0.2708441172,0.2708441172,0,0,0,0,0,9.451006772,2.270008854,-0.05199922973,-1.136969328,7.514173031,5.072659377
EL,ELU,LR,raw,4,30,2,0.0259,-0.2661973493,0.2661973493,0,0,0,0,0,9.220081233,2.484035715,-0.0648204981,-1.54543829,8.608235359,5.823640914
EL,ELU,LR,raw,5,30,2,0.07355,-0.7707160718,0.851246286,0,0,0,0,0,24.64912394,2.90560039,-0.01661445517,-1.193377733,7.225162983,5.993906103
EL,ELU,LR,raw,6,30,2,0.05858333333,-1.184292627,1.302891713,0,0,0,0,0,29.15885862,2.605518685,-0.01642638614,-1.327583313,3.374814272,3.931852839
EL,ELU,LR,raw,7,30,2,0.04730833333,-1.005968651,1.009613693,0,0,0,0,0,32.36517984,2.884635794,-0.01222217614,-1.169488192,5.006696224,3.943439774
EL,ELU,LR,raw,8,30,2,0.007333333333,-0.1838633448,0.1838633448,0,0,0,0,0,9.731853022,2.213576366,-0.03043716982,-0.7016706467,4.661057472,3.289622104
EL,ELU,LR,raw,9,30,2,0.02291666667,-0.3391405442,0.3391405442,0,0,0,0,0,9.379907972,2.520286933,-0.07035304944,-1.691334963,7.864326,4.817756447
EL,ELU,LR,raw,0,31,1,0.000525,-3.492047214,3.492047214,0.9989,0.9989,0,0,0.49,25.93165051,5.696384962,-0.8015342777,-123.4603424,34.25043488,2.708359181
EL,ELU,LR,raw,1,31,1,0.0005166666667,-3.423131665,3.423131665,0.9989333333,0.9989333333,0,0,0.7,26.50609445,8.189369639,-0.7859015076,-117.9215775,34.26862335,2.902840746
EL,ELU,LR,raw,2,31,1,0.0004833333333,-3.48486365,3.48486365,0.9989333333,0.9989333333,0,0,0.81,26.50814712,9.929008958,-0.6121186628,-119.6965408,31.24674034,2.647089633
EL,ELU,LR,raw,3,31,1,0.00125,-3.412598054,3.412598054,0.9978833333,0.9978833333,0,0,0.73,26.12548909,9.366956361,-0.6425146396,-108.9204559,28.93988991,3.016026401
EL,ELU,LR,raw,4,31,1,0.002558333333,-3.323084183,3.323084183,0.9947,0.9947,0,0,0.46,25.98622694,14.05012745,-0.4910149066,-136.4937592,42.37073517,3.488931973
EL,ELU,LR,raw,5,31,1,0.01045833333,-3.32701246,3.383662192,0.989125,0.989125,0,0,0.72,26.35320991,13.80849161,-0.5457528449,-157.5136719,47.63719559,3.248878428
EL,ELU,LR,raw,6,31,1,0.010225,-3.50698798,3.56150229,0.9894083333,0.9894083333,0,0,0.89,26.11247655,12.07865505,-0.6689915625,-134.5096741,40.40157318,3.03913759
EL,ELU,LR,raw,7,31,1,0.01033333333,-3.543783609,3.595536485,0.9891583333,0.9891583333,0,0,0.6,26.04160156,14.29671289,-0.5740136684,-144.1796417,39.41508865,3.184914202
EL,ELU,LR,raw,8,31,1,0.0008083333333,-3.536685426,3.536685426,0.9977833333,0.9977833333,0,0,0.27,26.39409369,12.02343172,-0.7489205245,-168.980011,51.12481308,2.097800714
EL,ELU,LR,raw,9,31,1,0.0009666666667,-3.334444937,3.334444937,0.998575,0.998575,0,0,0.64,26.26440303,13.43714048,-0.533815872,-141.8229218,41.92366028,2.769586289
EL,ELU,LR,raw,0,31,2,0.017775,-0.1814940001,0.1814940001,0,0,0,0,0,9.599853708,2.301823166,-0.04142997022,-1.001933575,8.321294785,5.462225046
EL,ELU,LR,raw,1,31,2,0.03793333333,-0.1730627922,0.1746529996,0,0,0,0,0,9.611685843,2.001027432,-0.04729158183,-0.9330206513,7.126377583,5.317186268
EL,ELU,LR,raw,2,31,2,0.00615,-0.1675295979,0.1675295979,0,0,0,0,0,9.668283609,2.32566944,-0.02865506606,-0.6869570017,6.221306801,4.646242464
EL,ELU,LR,raw,3,31,2,0.07979166667,-0.267186639,0.2709788577,0,0,0,0,0,9.461797818,2.233942857,-0.05530631531,-1.177315354,7.223588943,4.636981504
EL,ELU,LR,raw,4,31,2,0.04019166667,-0.3757038612,0.3765720178,0,0,0,0,0,9.30143035,2.528099707,-0.08979987346,-2.11894536,9.248149872,6.060620821
EL,ELU,LR,raw,5,31,2,0.06980833333,-0.679277,0.7738593091,0,0,0,0,0,25.27733912,2.849956676,-0.00985697813,-0.8253596425,7.251601696,5.799556614
EL,ELU,LR,raw,6,31,2,0.04381666667,-1.171600542,1.261108184,0,0,0,0,0,26.17845152,2.588333145,-0.01527734985,-1.000733018,3.128872633,3.709864458
EL,ELU,LR,raw,7,31,2,0.02333333333,-0.9431915534,0.9439217462,0,0,0,0,0,27.64488053,2.860770406,-0.01356758746,-0.9726545215,5.351521015,3.812479846
EL,ELU,LR,raw,8,31,2,0.009141666667,-0.2379064479,0.2379064479,0,0,0,0,0,9.658218095,2.251277749,-0.03758541943,-0.8840512037,5.244935036,3.713690935
EL,ELU,LR,raw,9,31,2,0.011625,-0.1916855989,0.1916855989,0,0,0,0,0,9.455527393,2.483346913,-0.05222766064,-1.206104755,7.607609749,4.752886295
EL,ELU,LR,raw,0,32,1,0.0006416666667,-3.480316875,3.480316875,0.99835,0.99835,0,0,0.49,25.93165051,5.696027908,-0.8015235139,-123.0161514,34.26252365,2.745415108
EL,ELU,LR,raw,1,32,1,0.0004083333333,-3.42483649,3.42483649,0.999225,0.999225,0,0,0.7,26.50609445,8.189338536,-0.7858283699,-117.9867249,34.27447128,2.99857594
EL,ELU,LR,raw,2,32,1,0.0002916666667,-3.516637663,3.516637663,0.999525,0.999525,0,0,0.81,26.50814712,9.929002961,-0.6118955184,-119.6965408,31.25005913,2.404303776
EL,ELU,LR,raw,3,32,1,0.001016666667,-3.428214608,3.428214608,0.9982083333,0.9982083333,0,0,0.73,26.12548909,9.367022624,-0.6450106925,-109.4337769,28.94414711,3.050027698
EL,ELU,LR,raw,4,32,1,0.001325,-3.388636861,3.388636861,0.9977416667,0.9977416667,0,0,0.47,25.98622694,14.04747495,-0.5328841558,-144.0139923,43.33120346,2.928455185
EL,ELU,LR,raw,5,32,1,0.01031666667,-3.362069871,3.415462293,0.9893916667,0.9893916667,0,0,0.73,26.35320991,13.81019213,-0.5460428714,-173.5613251,50.81978989,3.085901627
EL,ELU,LR,raw,6,32,1,0.01010833333,-3.512812605,3.572025167,0.9897833333,0.9897833333,0,0,0.89,26.11247655,12.08705654,-0.6689394329,-136.6211853,40.05537033,3.130994006
EL,ELU,LR,raw,7,32,1,0.01039166667,-3.529635013,3.580234012,0.9887833333,0.9887833333,0,0,0.58,26.04160156,14.29671935,-0.5722758224,-145.8082123,40.62150955,3.240605008
EL,ELU,LR,raw,8,32,1,0.0007166666667,-3.528548127,3.528548127,0.9978666667,0.9978666667,0,0,0.27,26.39409369,12.02335617,-0.7489245343,-166.5791168,50.67537689,2.174562957
EL,ELU,LR,raw,9,32,1,0.0012,-3.304918082,3.304918082,0.9977916667,0.9977916667,0,0,0.65,26.26440303,13.43749047,-0.5338220009,-140.0882263,41.86727524,2.986478575
EL,ELU,LR,raw,0,32,2,0.01155833333,-0.1847331319,0.1847331319,0,0,0,0,0,9.577272417,2.332862608,-0.046042455,-1.037470937,7.631771564,5.253983915
EL,ELU,LR,raw,1,32,2,0.008125,-0.1505065854,0.1505065854,0,0,0,0,0,9.608138346,2.042298586,-0.04717419935,-1.033030629,7.88811779,5.495778526
EL,ELU,LR,raw,2,32,2,0.005066666667,-0.1737241516,0.1737241516,0,0,0,0,0,9.724378492,2.309166352,-0.02652776116,-0.6688141823,5.478444099,4.091536823
EL,ELU,LR,raw,3,32,2,0.0213,-0.2078531693,0.2081342612,0,0,0,0,0,9.496566604,2.228036966,-0.04766321928,-1.116094828,7.456313133,4.836350668
EL,ELU,LR,raw,4,32,2,0.01273333333,-0.2327347243,0.2327347243,0,0,0,0,0,9.36263726,2.496470612,-0.04917640702,-1.231342912,8.08921051,5.142146382
EL,ELU,LR,raw,5,32,2,0.079,-0.6818595486,0.7550186865,0,0,0,0,0,24.31498376,2.939159693,-0.01286379093,-0.8878611326,6.978332996,5.409166038
EL,ELU,LR,raw,6,32,2,0.04919166667,-1.119872826,1.214803713,0,0,0,0,0,28.11145071,2.589449601,-0.008658800949,-0.6631983519,2.943519115,3.610226378
EL,ELU,LR,raw,7,32,2,0.02345,-0.8564206413,0.8566209684,0,0,0,0,0,27.77551719,2.869586859,-0.008918496684,-0.7433540821,5.630740643,4.150791201
EL,ELU,LR,raw,8,32,2,0.007975,-0.1952568342,0.1952568342,0,0,0,0,0,9.663575043,2.235660517,-0.03769834917,-0.9175962806,5.610145092,3.952275862
EL,ELU,LR,raw,9,32,2,0.02409166667,-0.2179864592,0.2182308356,0,0,0,0,0,9.391075803,2.504880381,-0.05697466245,-1.337645054,8.376432419,5.250792704
EL,ELU,LR,raw,0,33,1,0.0006833333333,-3.475456125,3.475456125,0.9983083333,0.9983083333,0,0,0.53,25.93165051,5.698808039,-0.8014679718,-123.0639648,34.27084732,2.807983749
EL,ELU,LR,raw,1,33,1,0.0003583333333,-3.425288604,3.425288604,0.9994166667,0.9994166667,0,0,0.71,26.50609445,8.18940061,-0.7858437135,-118.2425842,34.27323532,2.955748389
EL,ELU,LR,raw,2,33,1,0.0003916666667,-3.497731735,3.497731735,0.9991583333,0.9991583333,0,0,0.81,26.50814712,9.929009017,-0.670277393,-119.7982864,31.24990273,2.514175966
EL,ELU,LR,raw,3,33,1,0.00085,-3.433948922,3.433948922,0.9987083333,0.9987083333,0,0,0.73,26.12548909,9.37522337,-0.6450120159,-109.8487244,28.94208336,3.033974271
EL,ELU,LR,raw,4,33,1,0.001116666667,-3.37617302,3.37617302,0.998075,0.998075,0,0,0.48,25.98622694,14.04662606,-0.4892006929,-142.0655212,42.65067673,2.945184211
EL,ELU,LR,raw,5,33,1,0.0008,-3.397620259,3.397620259,0.9971666667,0.9971666667,0,0,0.72,26.35320991,13.81053347,-0.5794478049,-168.1447906,47.382061,2.003760411
EL,ELU,LR,raw,6,33,1,0.01009166667,-3.524706522,3.574728729,0.9897333333,0.9897333333,0,0,0.89,26.11247655,12.08519763,-0.6687844706,-137.4595032,40.0608902,2.986793793
EL,ELU,LR,raw,7,33,1,0.0103,-3.552191098,3.603663828,0.9892,0.9892,0,0,0.61,26.04160156,14.29662252,-0.5740892364,-143.4975891,42.89147186,3.275611737
EL,ELU,LR,raw,8,33,1,0.001058333333,-3.52813923,3.52813923,0.9971666667,0.9971666667,0,0,0.27,26.39409369,12.02383893,-0.748756167,-166.5380096,47.78026962,2.310516973
EL,ELU,LR,raw,9,33,1,0.001366666667,-3.30990411,3.30990411,0.9976916667,0.9976916667,0,0,0.65,26.26440303,13.43638542,-0.5284439854,-140.1861572,41.93607712,3.109844782
EL,ELU,LR,raw,0,33,2,0.010125,-0.2025827098,0.2026120243,0,0,0,0,0,9.549649216,2.352933593,-0.04778597543,-1.047417402,7.766544342,5.407388826
EL,ELU,LR,raw,1,33,2,0.007175,-0.1330061041,0.1335622324,0,0,0,0,0,9.616700369,2.001490419,-0.04317769644,-0.8727567792,7.688224316,5.320047885
EL,ELU,LR,raw,2,33,2,0.006533333333,-0.1551581188,0.1551581188,0,0,0,0,0,9.695870804,2.323471322,-0.02987385634,-0.738625586,5.702431202,4.27324882
EL,ELU,LR,raw,3,33,2,0.00975,-0.2201941695,0.2201941695,0,0,0,0,0,9.487014638,2.238566299,-0.05068608353,-1.151823997,7.763474941,4.665578843
EL,ELU,LR,raw,4,33,2,0.022875,-0.1893410804,0.1897535109,0,0,0,0,0,9.373304291,2.526379222,-0.05483017771,-1.245101094,8.266737938,5.331562003
EL,ELU,LR,raw,5,33,2,0.08695833333,-0.7544829375,0.8245716888,0,0,0,0,0,9.720161178,2.863373976,-0.02450168778,-0.6785002351,5.588515759,5.487646593
EL,ELU,LR,raw,6,33,2,0.08546666667,-1.009517617,1.083053056,0,0,0,0,0,26.14795924,2.614213753,-0.01014583546,-0.6865334511,2.567903996,3.654265509
EL,ELU,LR,raw,7,33,2,0.02595,-0.9070278236,0.9076852251,0,0,0,0,0,28.51385819,2.90500021,-0.008729055536,-0.8125201464,5.230472088,3.99380803
EL,ELU,LR,raw,8,33,2,0.04979166667,-0.2710696906,0.2710764937,0,0,0,0,0,9.607521478,2.229914744,-0.04339992052,-1.062726021,6.051885605,4.454733083
EL,ELU,LR,raw,9,33,2,0.01618333333,-0.2937977075,0.2937977075,0,0,0,0,0,9.361673471,2.456147753,-0.07258165601,-1.840423226,8.10037899,5.345984454
EL,ELU,LR,raw,0,34,1,0.0009416666667,-3.465509696,3.465509696,0.9980333333,0.9980333333,0,0,0.55,25.93165051,5.70170957,-0.8010833937,-123.5226059,34.30636597,2.975930702
EL,ELU,LR,raw,1,34,1,0.000375,-3.424615832,3.424615832,0.99925,0.99925,0,0,0.7,26.50609445,8.189420135,-0.7858272579,-116.5984955,33.98064804,3.001527094
EL,ELU,LR,raw,2,34,1,0.0002916666667,-3.509039902,3.509039902,0.9995416667,0.9995416667,0,0,0.82,26.50814712,9.929009176,-0.6703263724,-119.8115158,31.25327492,2.487193409
EL,ELU,LR,raw,3,34,1,0.0012,-3.414732469,3.414732469,0.99795,0.99795,0,0,0.73,26.12548909,9.374534315,-0.6449995143,-109.8535538,28.94861412,3.170689517
EL,ELU,LR,raw,4,34,1,0.0009083333333,-3.392504847,3.392504847,0.9983583333,0.9983583333,0,0,0.47,25.98622694,14.04702143,-0.4991392559,-149.8854675,42.65899277,2.825155867
EL,ELU,LR,raw,5,34,1,0.0005416666667,-3.414787998,3.414787998,0.9986333333,0.9986333333,0,0,0.73,26.35320991,13.81076465,-0.545992526,-173.5305786,48.83675003,1.928664763
EL,ELU,LR,raw,6,34,1,0.01019166667,-3.512924576,3.565309267,0.9893583333,0.9893583333,0,0,0.9,26.11247655,12.08186298,-0.6687275229,-134.513382,40.06549072,3.051307702
