cell_id,t0,p_count,margin_bin,margin_bins,utility,n_total,n_low,n_mid,n_high,valid_low_high,margin_cut_1,margin_cut_2,margin_cut_3,margin_cut_4,utility_cut_1,utility_cut_2,end_strict_dead_events_low,end_strict_dead_risk_low,end_strict_dead_events_mid,end_strict_dead_risk_mid,end_strict_dead_events_high,end_strict_dead_risk_high,end_dead_0_05_events_low,end_dead_0_05_risk_low,end_dead_0_05_events_mid,end_dead_0_05_risk_mid,end_dead_0_05_events_high,end_dead_0_05_risk_high
123,200001,28,1,5,utility_nmse,1,1,0,0,False,1.3737317480146887,2.0247005231678488,2.1350563719868658,2.8383964031934745,0.30068117782764631,0.30068117782764631,0,0,0,,0,,0,0,0,,0,
124,200001,28,2,5,utility_nmse,1,1,0,0,False,1.3737317480146887,2.0247005231678488,2.1350563719868658,2.8383964031934745,0.030359907154490919,0.030359907154490919,0,0,0,,0,,0,0,0,,0,
125,200001,28,3,5,utility_nmse,1,1,0,0,False,1.3737317480146887,2.0247005231678488,2.1350563719868658,2.8383964031934745,-0.25288690712996298,-0.25288690712996298,0,0,0,,0,,0,0,0,,0,
126,200001,28,4,5,utility_nmse,2,1,0,1,True,1.3737317480146887,2.0247005231678488,2.1350563719868658,2.8383964031934745,-0.14611257816948858,-0.13523900908493028,0,0,0,,0,0,0,0,0,,0,0
127,200001,29,0,5,utility_nmse,1,1,0,0,False,1.7272767357528209,2.0116631299257279,2.2944795742630957,2.5826281890273095,-0.33091921414273451,-0.33091921414273451,0,0,0,,0,,0,0,0,,0,
128,200001,29,1,5,utility_nmse,1,1,0,0,False,1.7272767357528209,2.0116631299257279,2.2944795742630957,2.5826281890273095,0.16201108322780855,0.16201108322780855,0,0,0,,0,,0,0,0,,0,
129,200001,29,2,5,utility_nmse,1,1,0,0,False,1.7272767357528209,2.0116631299257279,2.2944795742630957,2.5826281890273095,0.16759600803663333,0.16759600803663333,0,0,0,,0,,0,0,0,,0,
130,200001,29,3,5,utility_nmse,1,1,0,0,False,1.7272767357528209,2.0116631299257279,2.2944795742630957,2.5826281890273095,-0.53772767039820724,-0.53772767039820724,0,0,0,,0,,0,0,0,,0,
131,200001,29,4,5,utility_nmse,1,1,0,0,False,1.7272767357528209,2.0116631299257279,2.2944795742630957,2.5826281890273095,-0.29177981003098874,-0.29177981003098874,0,0,0,,0,,0,0,0,,0,
132,200001,30,0,5,utility_nmse,1,1,0,0,False,1.2016691179014742,1.4184629488736391,1.4714940208941698,2.5874486248940238,-0.026291892224610234,-0.026291892224610234,0,0,0,,0,,0,0,0,,0,
133,200001,30,1,5,utility_nmse,1,1,0,0,False,1.2016691179014742,1.4184629488736391,1.4714940208941698,2.5874486248940238,0.21342805625674338,0.21342805625674338,0,0,0,,0,,0,0,0,,0,
134,200001,30,3,5,utility_nmse,1,1,0,0,False,1.2016691179014742,1.4184629488736391,1.4714940208941698,2.5874486248940238,0.074174044716015269,0.074174044716015269,0,0,0,,0,,0,0,0,,0,
135,200001,30,4,5,utility_nmse,1,1,0,0,False,1.2016691179014742,1.4184629488736391,1.4714940208941698,2.5874486248940238,0.22267958411457464,0.22267958411457464,0,0,0,,0,,0,0,0,,0,
136,200001,31,0,5,utility_nmse,1,1,0,0,False,1.5768401734530926,1.5768401734530926,1.5768401734530926,1.5768401734530926,0.35051221176238517,0.35051221176238517,0,0,0,,0,,0,0,0,,0,
137,200001,32,0,5,utility_nmse,1,1,0,0,False,1.3541168615221977,1.6843819037079812,1.9580748409032822,2.1751956731081008,0.11704927508560248,0.11704927508560248,0,0,0,,0,,0,0,0,,0,
138,200001,32,2,5,utility_nmse,1,1,0,0,False,1.3541168615221977,1.6843819037079812,1.9580748409032822,2.1751956731081008,-1.6930788264816223,-1.6930788264816223,0,0,0,,0,,0,0,0,,0,
139,200001,32,4,5,utility_nmse,1,1,0,0,False,1.3541168615221977,1.6843819037079812,1.9580748409032822,2.1751956731081008,0.28490173690540871,0.28490173690540871,0,0,0,,0,,0,0,0,,0,
140,210001,2,0,5,utility_nmse,18,6,6,6,True,0.18742994479835035,0.29896686784923077,0.40348690003156662,0.59964938629418607,0.00011052522463570357,0.0013917247467996941,4,0.66666666666666663,2,0.33333333333333331,2,0.33333333333333331,4,0.66666666666666663,2,0.33333333333333331,2,0.33333333333333331
141,210001,2,1,5,utility_nmse,18,6,6,6,True,0.18742994479835035,0.29896686784923077,0.40348690003156662,0.59964938629418607,-0.00071186915125102772,0.0022880792147225342,3,0.5,2,0.33333333333333331,2,0.33333333333333331,3,0.5,2,0.33333333333333331,2,0.33333333333333331
142,210001,2,2,5,utility_nmse,18,6,6,6,True,0.18742994479835035,0.29896686784923077,0.40348690003156662,0.59964938629418607,-0.010438157360979399,0.0022840136111794526,4,0.66666666666666663,3,0.5,2,0.33333333333333331,4,0.66666666666666663,3,0.5,3,0.5
143,210001,2,3,5,utility_nmse,18,6,6,6,True,0.18742994479835035,0.29896686784923077,0.40348690003156662,0.59964938629418607,0.0019208328739627857,0.016687364578230824,4,0.66666666666666663,1,0.16666666666666666,0,0,5,0.83333333333333337,2,0.33333333333333331,2,0.33333333333333331
144,210001,2,4,5,utility_nmse,18,6,6,6,True,0.18742994479835035,0.29896686784923077,0.40348690003156662,0.59964938629418607,-0.0067528570829480817,0.029089389737272049,4,0.66666666666666663,3,0.5,2,0.33333333333333331,4,0.66666666666666663,3,0.5,3,0.5
145,210001,3,0,5,utility_nmse,8,3,2,3,True,0.24596938602626323,0.48971340116113427,0.68927625864744169,0.91351181715726859,-2.4376335855157269e-05,0.0019634943828660723,2,0.66666666666666663,2,1,0,0,2,0.66666666666666663,2,1,0,0
146,210001,3,1,5,utility_nmse,7,3,2,2,True,0.24596938602626323,0.48971340116113427,0.68927625864744169,0.91351181715726859,-0.0015808063899084774,0.0020270763048854941,1,0.33333333333333331,0,0,0,0,1,0.33333333333333331,2,1,0,0
147,210001,3,2,5,utility_nmse,7,3,2,2,True,0.24596938602626323,0.48971340116113427,0.68927625864744169,0.91351181715726859,0.00501368731730111,0.020271380111104558,2,0.66666666666666663,0,0,1,0.5,2,0.66666666666666663,0,0,1,0.5
148,210001,3,3,5,utility_nmse,7,3,2,2,True,0.24596938602626323,0.48971340116113427,0.68927625864744169,0.91351181715726859,-0.045464857797686227,0.021516237209073929,2,0.66666666666666663,0,0,0,0,2,0.66666666666666663,1,0.5,0,0
149,210001,3,4,5,utility_nmse,8,3,2,3,True,0.24596938602626323,0.48971340116113427,0.68927625864744169,0.91351181715726859,-0.07050095001353944,0.0030151754312025226,2,0.66666666666666663,0,0,1,0.33333333333333331,3,1,0,0,1,0.33333333333333331
150,210001,4,0,5,utility_nmse,8,3,2,3,True,0.27886956417933106,0.44605844840407372,0.64027880132198334,0.97903531417250633,-0.00060728152029613928,0.0011890094885555875,1,0.33333333333333331,0,0,1,0.33333333333333331,1,0.33333333333333331,0,0,1,0.33333333333333331
151,210001,4,1,5,utility_nmse,7,3,2,2,True,0.27886956417933106,0.44605844840407372,0.64027880132198334,0.97903531417250633,-0.0041848104103174855,-0.00072286445547502178,3,1,0,0,0,0,3,1,0,0,0,0
152,210001,4,2,5,utility_nmse,7,3,2,2,True,0.27886956417933106,0.44605844840407372,0.64027880132198334,0.97903531417250633,-0.0075459538470751585,0.011720131320471085,1,0.33333333333333331,1,0.5,0,0,2,0.66666666666666663,1,0.5,0,0
153,210001,4,3,5,utility_nmse,7,3,2,2,True,0.27886956417933106,0.44605844840407372,0.64027880132198334,0.97903531417250633,-0.00024241959068782733,0.018788065283782896,0,0,0,0,1,0.5,1,0.33333333333333331,0,0,1,0.5
154,210001,4,4,5,utility_nmse,7,3,2,2,True,0.27886956417933106,0.44605844840407372,0.64027880132198334,0.97903531417250633,-0.0026665567346350876,0.03683590870790824,1,0.33333333333333331,0,0,1,0.5,3,1,0,0,1,0.5
155,210001,5,0,5,utility_nmse,4,2,1,1,True,0.67621395662426953,1.0283273667097093,1.2325619029812513,1.5601927608251571,-0.017155655020599462,0.018729224819696962,1,0.5,1,1,1,1,1,0.5,1,1,1,1
156,210001,5,1,5,utility_nmse,4,2,1,1,True,0.67621395662426953,1.0283273667097093,1.2325619029812513,1.5601927608251571,0.018978718772851278,0.096211793451707758,0,0,0,0,0,0,1,0.5,0,0,0,0
157,210001,5,2,5,utility_nmse,3,1,1,1,True,0.67621395662426953,1.0283273667097093,1.2325619029812513,1.5601927608251571,0.055983111147811029,0.21930180021662582,1,1,0,0,0,0,1,1,0,0,0,0
158,210001,5,3,5,utility_nmse,4,2,1,1,True,0.67621395662426953,1.0283273667097093,1.2325619029812513,1.5601927608251571,-0.01180289170133496,0.16878548776851796,0,0,1,1,0,0,0,0,1,1,1,1
159,210001,5,4,5,utility_nmse,4,2,1,1,True,0.67621395662426953,1.0283273667097093,1.2325619029812513,1.5601927608251571,0.02009856282663286,0.14875048297035587,0,0,0,0,0,0,1,0.5,0,0,0,0
160,210001,6,0,5,utility_nmse,12,4,4,4,True,0.77489188313484192,1.089887335896492,1.3769741579890251,1.6757896766066551,-0.006083931029628566,0.0024400949896724207,2,0.5,1,0.25,0,0,2,0.5,1,0.25,0,0
161,210001,6,1,5,utility_nmse,11,4,3,4,True,0.77489188313484192,1.089887335896492,1.3769741579890251,1.6757896766066551,0.0013452916494500879,0.048789941048454452,1,0.25,1,0.33333333333333331,0,0,3,0.75,1,0.33333333333333331,3,0.75
162,210001,6,2,5,utility_nmse,11,4,3,4,True,0.77489188313484192,1.089887335896492,1.3769741579890251,1.6757896766066551,-0.0089826408172351963,0.049816565220208379,0,0,1,0.33333333333333331,2,0.5,2,0.5,1,0.33333333333333331,3,0.75
163,210001,6,3,5,utility_nmse,11,4,3,4,True,0.77489188313484192,1.089887335896492,1.3769741579890251,1.6757896766066551,-0.060121287776539148,0.089903045126799544,2,0.5,1,0.33333333333333331,1,0.25,4,1,1,0.33333333333333331,1,0.25
164,210001,6,4,5,utility_nmse,11,4,3,4,True,0.77489188313484192,1.089887335896492,1.3769741579890251,1.6757896766066551,-0.039780487614935703,0.053323053485520938,1,0.25,0,0,0,0,2,0.5,1,0.33333333333333331,1,0.25
165,210001,7,0,5,utility_nmse,5,2,1,2,True,0.54233106523752217,0.95936270002275703,1.4465363398194313,1.9355585142970093,0.0066487678048587403,0.014322043303185622,0,0,0,0,2,1,0,0,0,0,2,1
166,210001,7,1,5,utility_nmse,4,2,1,1,True,0.54233106523752217,0.95936270002275703,1.4465363398194313,1.9355585142970093,0.011075078748976695,0.081593313524468983,1,0.5,0,0,0,0,1,0.5,0,0,0,0
167,210001,7,2,5,utility_nmse,5,2,1,2,True,0.54233106523752217,0.95936270002275703,1.4465363398194313,1.9355585142970093,-0.076227808360626995,0.057215823888284847,0,0,0,0,0,0,1,0.5,1,1,0,0
168,210001,7,3,5,utility_nmse,4,2,1,1,True,0.54233106523752217,0.95936270002275703,1.4465363398194313,1.9355585142970093,0.038732564955638968,0.065646473472498246,0,0,0,0,0,0,1,0.5,0,0,0,0
169,210001,7,4,5,utility_nmse,5,2,1,2,True,0.54233106523752217,0.95936270002275703,1.4465363398194313,1.9355585142970093,-0.033352307506865922,0.12588367363875075,0,0,0,0,0,0,0,0,1,1,0,0
170,210001,8,0,5,utility_nmse,6,2,2,2,True,0.57028638347983363,0.88486711527220907,1.1395075391978025,1.5940654456615448,-0.0024230144172107007,0.0049340225779109905,1,0.5,1,0.5,0,0,1,0.5,1,0.5,0,0
171,210001,8,1,5,utility_nmse,5,2,1,2,True,0.57028638347983363,0.88486711527220907,1.1395075391978025,1.5940654456615448,-0.042951118921785741,0.027459228338809247,0,0,0,0,0,0,0,0,0,0,0,0
172,210001,8,2,5,utility_nmse,5,2,1,2,True,0.57028638347983363,0.88486711527220907,1.1395075391978025,1.5940654456615448,-0.013855349467308757,0.038545454368998935,1,0.5,0,0,0,0,1,0.5,0,0,0,0
173,210001,8,3,5,utility_nmse,5,2,1,2,True,0.57028638347983363,0.88486711527220907,1.1395075391978025,1.5940654456615448,0.011465595054122681,0.058213533679392755,0,0,0,0,0,0,0,0,0,0,0,0
174,210001,8,4,5,utility_nmse,6,2,2,2,True,0.57028638347983363,0.88486711527220907,1.1395075391978025,1.5940654456615448,-0.044458550653643437,0.0081034122077318811,0,0,0,0,0,0,0,0,1,0.5,0,0
175,210001,9,0,5,utility_nmse,5,2,1,2,True,0.50329490005970001,0.79358736798167229,1.1443189531564713,1.4392764596268535,0.0037473791205172961,0.013778751623350285,0,0,0,0,0,0,0,0,0,0,0,0
176,210001,9,1,5,utility_nmse,4,2,1,1,True,0.50329490005970001,0.79358736798167229,1.1443189531564713,1.4392764596268535,-0.032877273696860283,-0.012162323638565288,0,0,0,0,1,1,0,0,1,1,1,1
177,210001,9,2,5,utility_nmse,4,2,1,1,True,0.50329490005970001,0.79358736798167229,1.1443189531564713,1.4392764596268535,0.0073870942278812949,0.16446067755501073,1,0.5,0,0,0,0,1,0.5,0,0,0,0
178,210001,9,3,5,utility_nmse,4,2,1,1,True,0.50329490005970001,0.79358736798167229,1.1443189531564713,1.4392764596268535,-0.0074989881812922441,0.037740653515792789,1,0.5,0,0,0,0,1,0.5,0,0,0,0
179,210001,9,4,5,utility_nmse,4,2,1,1,True,0.50329490005970001,0.79358736798167229,1.1443189531564713,1.4392764596268535,0.069235877465691667,0.11346652066280008,0,0,0,0,0,0,0,0,1,1,0,0
180,210001,10,0,5,utility_nmse,4,2,1,1,True,0.90738940760493281,1.2289526242762805,1.3191310510039329,1.7251581281423569,0.0044422600316669858,0.033100708045495267,0,0,1,1,1,1,0,0,1,1,1,1
181,210001,10,1,5,utility_nmse,4,2,1,1,True,0.90738940760493281,1.2289526242762805,1.3191310510039329,1.7251581281423569,0.096164700657973973,0.10446438574227532,1,0.5,0,0,0,0,1,0.5,0,0,0,0
182,210001,10,2,5,utility_nmse,3,1,1,1,True,0.90738940760493281,1.2289526242762805,1.3191310510039329,1.7251581281423569,-0.22402143575119846,-0.093953991733478237,1,1,0,0,0,0,1,1,0,0,0,0
183,210001,10,3,5,utility_nmse,4,2,1,1,True,0.90738940760493281,1.2289526242762805,1.3191310510039329,1.7251581281423569,0.017509097088709222,0.051080240586841068,0,0,0,0,0,0,2,1,0,0,0,0
184,210001,10,4,5,utility_nmse,4,2,1,1,True,0.90738940760493281,1.2289526242762805,1.3191310510039329,1.7251581281423569,-0.3406614436123887,0.079258813281601878,0,0,0,0,0,0,0,0,0,0,0,0
185,210001,11,0,5,utility_nmse,3,1,1,1,True,1.0252077974379064,1.306772948987782,1.6932037219405174,1.8358598696067929,-0.0016876771808290172,0.00046183675525801908,0,0,0,0,0,0,0,0,0,0,0,0
186,210001,11,1,5,utility_nmse,2,1,0,1,True,1.0252077974379064,1.306772948987782,1.6932037219405174,1.8358598696067929,0.073661341699994609,0.13635518335976421,0,0,0,,0,0,0,0,0,,0,0
187,210001,11,2,5,utility_nmse,3,1,1,1,True,1.0252077974379064,1.306772948987782,1.6932037219405174,1.8358598696067929,0.069720135973594943,0.31615522896556314,0,0,0,0,0,0,1,1,0,0,0,0
188,210001,11,3,5,utility_nmse,2,1,0,1,True,1.0252077974379064,1.306772948987782,1.6932037219405174,1.8358598696067929,0.081549149594784154,0.21506663923906949,0,0,0,,0,0,0,0,0,,0,0
189,210001,11,4,5,utility_nmse,3,1,1,1,True,1.0252077974379064,1.306772948987782,1.6932037219405174,1.8358598696067929,-0.073309558199960198,0.25545980072853064,0,0,0,0,0,0,0,0,0,0,0,0
190,210001,12,0,5,utility_nmse,3,1,1,1,True,0.48601956143975256,0.83332568332552914,1.2514993637800216,1.4012552171945571,-0.0066904228063212829,-0.00039801656430055074,0,0,1,1,0,0,0,0,1,1,0,0
191,210001,12,1,5,utility_nmse,3,1,1,1,True,0.48601956143975256,0.83332568332552914,1.2514993637800216,1.4012552171945571,0.050498675919322819,0.080276571912849093,0,0,0,0,0,0,0,0,0,0,0,0
192,210001,12,2,5,utility_nmse,2,1,0,1,True,0.48601956143975256,0.83332568332552914,1.2514993637800216,1.4012552171945571,0.34090562663201773,0.4080468325048705,0,0,0,,0,0,0,0,0,,0,0
193,210001,12,3,5,utility_nmse,3,1,1,1,True,0.48601956143975256,0.83332568332552914,1.2514993637800216,1.4012552171945571,0.0041715880652141522,0.02380383539069315,0,0,0,0,0,0,0,0,0,0,0,0
194,210001,12,4,5,utility_nmse,3,1,1,1,True,0.48601956143975256,0.83332568332552914,1.2514993637800216,1.4012552171945571,-0.011804736391743106,0.15391394473346476,1,1,0,0,0,0,1,1,0,0,0,0
195,210001,13,0,5,utility_nmse,4,2,1,1,True,1.2278051316738128,1.4900179207324982,1.7524350225925442,2.6124420672655106,-0.0014108707422606868,-0.00049550699670241455,0,0,0,0,0,0,0,0,0,0,0,0
196,210001,13,1,5,utility_nmse,4,2,1,1,True,1.2278051316738128,1.4900179207324982,1.7524350225925442,2.6124420672655106,-0.012842615051373135,0.3072226024204458,1,0.5,0,0,0,0,1,0.5,0,0,0,0
197,210001,13,2,5,utility_nmse,3,1,1,1,True,1.2278051316738128,1.4900179207324982,1.7524350225925442,2.6124420672655106,0.018493459007419152,0.22500227008182275,1,1,0,0,0,0,1,1,0,0,0,0
198,210001,13,3,5,utility_nmse,4,2,1,1,True,1.2278051316738128,1.4900179207324982,1.7524350225925442,2.6124420672655106,-0.047161744102967793,0.010123641623612128,0,0,0,0,0,0,0,0,0,0,0,0
199,210001,13,4,5,utility_nmse,4,2,1,1,True,1.2278051316738128,1.4900179207324982,1.7524350225925442,2.6124420672655106,0.15574477417175978,0.57020315939047694,0,0,0,0,0,0,0,0,0,0,0,0
200,210001,14,0,5,utility_nmse,2,1,0,1,True,0.68826575204730034,1.3448758274316788,1.4046925790607929,3.4390734471380711,0.01928556531745072,0.021760965591117142,0,0,0,,0,0,0,0,0,,0,0
201,210001,14,1,5,utility_nmse,1,1,0,0,False,0.68826575204730034,1.3448758274316788,1.4046925790607929,3.4390734471380711,0.019186961614392827,0.019186961614392827,0,0,0,,0,,0,0,0,,0,
202,210001,14,2,5,utility_nmse,1,1,0,0,False,0.68826575204730034,1.3448758274316788,1.4046925790607929,3.4390734471380711,-0.0075270865262800747,-0.0075270865262800747,0,0,0,,0,,0,0,0,,0,
203,210001,14,3,5,utility_nmse,1,1,0,0,False,0.68826575204730034,1.3448758274316788,1.4046925790607929,3.4390734471380711,1.2196456568500051,1.2196456568500051,0,0,0,,0,,0,0,0,,0,
204,210001,14,4,5,utility_nmse,1,1,0,0,False,0.68826575204730034,1.3448758274316788,1.4046925790607929,3.4390734471380711,0.41601165239366489,0.41601165239366489,0,0,0,,0,,0,0,0,,0,
205,210001,15,0,5,utility_nmse,2,1,0,1,True,1.5338167332112789,1.678413951396942,1.8416672617662697,2.0831612020730974,-0.091071697880928143,0.049447968395165381,0,0,0,,0,0,0,0,0,,0,0
206,210001,15,1,5,utility_nmse,2,1,0,1,True,1.5338167332112789,1.678413951396942,1.8416672617662697,2.0831612020730974,0.047119878275915128,0.095040568687703428,0,0,0,,0,0,0,0,0,,0,0
207,210001,15,2,5,utility_nmse,2,1,0,1,True,1.5338167332112789,1.678413951396942,1.8416672617662697,2.0831612020730974,-0.12348448807060676,-0.0045350537888310949,0,0,0,,0,0,0,0,0,,0,0
208,210001,15,3,5,utility_nmse,2,1,0,1,True,1.5338167332112789,1.678413951396942,1.8416672617662697,2.0831612020730974,0.16906291029651194,0.30992037831144836,0,0,0,,0,0,0,0,0,,0,0
209,210001,15,4,5,utility_nmse,2,1,0,1,True,1.5338167332112789,1.678413951396942,1.8416672617662697,2.0831612020730974,0.12843945464462705,0.25079271104990086,0,0,0,,0,0,0,0,0,,0,0
210,210001,16,0,5,utility_nmse,4,2,1,1,True,1.2024177730083465,1.4344178542494774,1.730753931775689,2.2791241645812987,0.0065391586873859613,0.014831268487208551,0,0,0,0,0,0,0,0,0,0,0,0
211,210001,16,1,5,utility_nmse,3,1,1,1,True,1.2024177730083465,1.4344178542494774,1.730753931775689,2.2791241645812987,-0.10379679121745243,0.0084928406267477906,0,0,0,0,0,0,0,0,0,0,0,0
212,210001,16,2,5,utility_nmse,3,1,1,1,True,1.2024177730083465,1.4344178542494774,1.730753931775689,2.2791241645812987,-0.32007457457068944,-0.072475678810614425,0,0,0,0,0,0,0,0,0,0,0,0
213,210001,16,3,5,utility_nmse,3,1,1,1,True,1.2024177730083465,1.4344178542494774,1.730753931775689,2.2791241645812987,0.36721895235665286,0.44591389475548043,0,0,0,0,0,0,0,0,0,0,0,0
214,210001,16,4,5,utility_nmse,4,2,1,1,True,1.2024177730083465,1.4344178542494774,1.730753931775689,2.2791241645812987,0.2128154545456489,0.68489001741802358,0,0,0,0,0,0,0,0,0,0,0,0
215,210001,17,0,5,utility_nmse,2,1,0,1,True,1.3970038294792175,1.4628235194832087,2.3558643944561481,3.813327744603157,-0.318442044201656,-0.14656915000473453,0,0,0,,0,0,0,0,0,,0,0
216,210001,17,1,5,utility_nmse,1,1,0,0,False,1.3970038294792175,1.4628235194832087,2.3558643944561481,3.813327744603157,-0.012687237277322174,-0.012687237277322174,0,0,0,,0,,0,0,0,,0,
217,210001,17,2,5,utility_nmse,1,1,0,0,False,1.3970038294792175,1.4628235194832087,2.3558643944561481,3.813327744603157,0.44577274843739373,0.44577274843739373,0,0,0,,0,,0,0,0,,0,
218,210001,17,3,5,utility_nmse,1,1,0,0,False,1.3970038294792175,1.4628235194832087,2.3558643944561481,3.813327744603157,0.93234214178971708,0.93234214178971708,0,0,0,,0,,0,0,0,,0,
219,210001,17,4,5,utility_nmse,1,1,0,0,False,1.3970038294792175,1.4628235194832087,2.3558643944561481,3.813327744603157,0.86051649432180866,0.86051649432180866,0,0,0,,0,,0,0,0,,0,
220,210001,18,0,5,utility_nmse,1,1,0,0,False,2.1506741281598809,3.038379987329245,3.5804620668292042,3.9383079297840595,0.047704272815395805,0.047704272815395805,0,0,0,,0,,0,0,0,,0,
221,210001,18,1,5,utility_nmse,1,1,0,0,False,2.1506741281598809,3.038379987329245,3.5804620668292042,3.9383079297840595,1.1251307652044222,1.1251307652044222,0,0,0,,0,,0,0,0,,0,
222,210001,18,3,5,utility_nmse,1,1,0,0,False,2.1506741281598809,3.038379987329245,3.5804620668292042,3.9383079297840595,0.16393240643262877,0.16393240643262877,0,0,0,,0,,0,0,0,,0,
223,210001,18,4,5,utility_nmse,1,1,0,0,False,2.1506741281598809,3.038379987329245,3.5804620668292042,3.9383079297840595,1.6699706283357703,1.6699706283357703,0,0,0,,0,,0,0,0,,0,
224,210001,19,0,5,utility_nmse,2,1,0,1,True,1.6553094860282727,1.9816275417804718,2.161558333598077,2.9095123380422594,-0.1436143513837827,-0.080326325478170979,0,0,0,,0,0,0,0,0,,0,0
225,210001,19,1,5,utility_nmse,2,1,0,1,True,1.6553094860282727,1.9816275417804718,2.161558333598077,2.9095123380422594,-0.69338177394199096,-0.48171265236431615,0,0,0,,0,0,1,1,0,,0,0
226,210001,19,2,5,utility_nmse,2,1,0,1,True,1.6553094860282727,1.9816275417804718,2.161558333598077,2.9095123380422594,-0.50299042160900376,0.052837445758102897,0,0,0,,0,0,1,1,0,,0,0
227,210001,19,3,5,utility_nmse,2,1,0,1,True,1.6553094860282727,1.9816275417804718,2.161558333598077,2.9095123380422594,0.0059848284100194431,0.033919695432630508,0,0,0,,0,0,0,0,0,,0,0
228,210001,19,4,5,utility_nmse,2,1,0,1,True,1.6553094860282727,1.9816275417804718,2.161558333598077,2.9095123380422594,1.2063686975669645,1.5126057390291239,0,0,0,,0,0,0,0,0,,0,0
229,210001,20,0,5,utility_nmse,3,1,1,1,True,1.7550639702007174,2.0336361806839705,2.0992630183696748,2.5683730661869051,-0.076723396463180091,-0.004945886398878923,0,0,0,0,0,0,0,0,0,0,0,0
230,210001,20,1,5,utility_nmse,2,1,0,1,True,1.7550639702007174,2.0336361806839705,2.0992630183696748,2.5683730661869051,0.1025455134669593,0.24280402473881879,0,0,0,,0,0,0,0,0,,0,0
