record_type,metric,scope,alpha,arm,boundary_offset,estimate,ci_lo,ci_hi,bootstrap_finite,n,x_definition
arm_scope,mean_log_neg_cos_crit,boundary_offset_-86,0,alpha_0,-86,-1.632099165176178,-1.6518767301222947,-1.6075697134956828,10000,98960,
arm_scope,mean_log_q,boundary_offset_-86,0,alpha_0,-86,-0.54621480901248165,-0.57296455817392444,-0.52009145504453769,10000,98960,
arm_scope,mean_log_mu_norm_wall_mask,boundary_offset_-86,0,alpha_0,-86,1.0858843584941695,1.0566352161748134,1.1138318753273342,10000,98960,
arm_scope,bias_share_field,boundary_offset_-86,0,alpha_0,-86,0.09689182679214553,0.092792388904894899,0.10166691959449015,10000,18250,
arm_scope,bias_structural_reference,boundary_offset_-86,0,alpha_0,-86,0.11701812539489848,0.1090235333882995,0.12340911793841837,10000,18250,
arm_scope,bias_same_sign_rate,boundary_offset_-86,0,alpha_0,-86,0.99293150684931508,0.99098000126323005,0.99489735576031257,10000,18250,
arm_scope,frac_cos_crit_lt_m1,boundary_offset_-86,0,alpha_0,-86,0,0,0,10000,99000,
arm_scope,frac_abs_cos_crit_gt1,boundary_offset_-86,0,alpha_0,-86,0,0,0,10000,99000,
arm_scope,frac_b_plus_M_le0,boundary_offset_-86,0,alpha_0,-86,0.00040404040404040404,0,0.0010101010101010101,10000,99000,
identity,wall_log_additive_error,boundary_offset_-86,0,alpha_0,-86,2.3304731477935547e-09,NA,NA,0,98960,log(-cos_crit)=log(q)-log(mu_norm)
arm_scope,mean_log_neg_cos_crit,boundary_offset_-85,0,alpha_0,-85,-1.6320984983248989,-1.6518761236496355,-1.6075712355852185,10000,98960,
arm_scope,mean_log_q,boundary_offset_-85,0,alpha_0,-85,-0.54621414215221042,-0.57296515401660741,-0.52008975393926915,10000,98960,
arm_scope,mean_log_mu_norm_wall_mask,boundary_offset_-85,0,alpha_0,-85,1.0858843584941695,1.0566352161748134,1.1138318753273342,10000,98960,
arm_scope,bias_share_field,boundary_offset_-85,0,alpha_0,-85,0.096886088471105067,0.092506261476929572,0.10253906674633442,10000,18250,
arm_scope,bias_structural_reference,boundary_offset_-85,0,alpha_0,-85,0.11701812539489848,0.1090235333882995,0.12340911793841837,10000,18250,
arm_scope,bias_same_sign_rate,boundary_offset_-85,0,alpha_0,-85,0.99304109589041101,0.99158209376459305,0.99451036148473637,10000,18250,
arm_scope,frac_cos_crit_lt_m1,boundary_offset_-85,0,alpha_0,-85,0,0,0,10000,99000,
arm_scope,frac_abs_cos_crit_gt1,boundary_offset_-85,0,alpha_0,-85,0,0,0,10000,99000,
arm_scope,frac_b_plus_M_le0,boundary_offset_-85,0,alpha_0,-85,0.00040404040404040404,0,0.0010101010101010101,10000,99000,
identity,wall_log_additive_error,boundary_offset_-85,0,alpha_0,-85,2.3214810074279058e-09,NA,NA,0,98960,log(-cos_crit)=log(q)-log(mu_norm)
arm_scope,mean_log_neg_cos_crit,boundary_offset_-84,0,alpha_0,-84,-1.6320997002737772,-1.6518766257475892,-1.6075730268052386,10000,98960,
arm_scope,mean_log_q,boundary_offset_-84,0,alpha_0,-84,-0.54621534417979356,-0.57296715814728383,-0.52009022978520725,10000,98960,
arm_scope,mean_log_mu_norm_wall_mask,boundary_offset_-84,0,alpha_0,-84,1.0858843584941695,1.0566352161748134,1.1138318753273342,10000,98960,
arm_scope,bias_share_field,boundary_offset_-84,0,alpha_0,-84,0.096911834812058839,0.093041381390884734,0.10199669697795592,10000,18250,
arm_scope,bias_structural_reference,boundary_offset_-84,0,alpha_0,-84,0.11701812539489848,0.1090235333882995,0.12340911793841837,10000,18250,
arm_scope,bias_same_sign_rate,boundary_offset_-84,0,alpha_0,-84,0.99364383561643832,0.99218560130487732,0.99497236811806322,10000,18250,
arm_scope,frac_cos_crit_lt_m1,boundary_offset_-84,0,alpha_0,-84,0,0,0,10000,99000,
arm_scope,frac_abs_cos_crit_gt1,boundary_offset_-84,0,alpha_0,-84,0,0,0,10000,99000,
arm_scope,frac_b_plus_M_le0,boundary_offset_-84,0,alpha_0,-84,0.00040404040404040404,0,0.0010101010101010101,10000,99000,
identity,wall_log_additive_error,boundary_offset_-84,0,alpha_0,-84,2.4001860499112126e-09,NA,NA,0,98960,log(-cos_crit)=log(q)-log(mu_norm)
arm_scope,mean_log_neg_cos_crit,boundary_offset_-83,0,alpha_0,-83,-1.6321014740386912,-1.6518750668443558,-1.607577697332961,10000,98960,
arm_scope,mean_log_q,boundary_offset_-83,0,alpha_0,-83,-0.54621711788983374,-0.57296697469987268,-0.52009354905808469,10000,98960,
arm_scope,mean_log_mu_norm_wall_mask,boundary_offset_-83,0,alpha_0,-83,1.0858843584941695,1.0566352161748134,1.1138318753273342,10000,98960,
arm_scope,bias_share_field,boundary_offset_-83,0,alpha_0,-83,0.096968185606353383,0.092861121976727509,0.10267875527109013,10000,18250,
arm_scope,bias_structural_reference,boundary_offset_-83,0,alpha_0,-83,0.11701812539489848,0.1090235333882995,0.12340911793841837,10000,18250,
arm_scope,bias_same_sign_rate,boundary_offset_-83,0,alpha_0,-83,0.99369863013698634,0.99285482161518746,0.99480175159005801,10000,18250,
arm_scope,frac_cos_crit_lt_m1,boundary_offset_-83,0,alpha_0,-83,0,0,0,10000,99000,
arm_scope,frac_abs_cos_crit_gt1,boundary_offset_-83,0,alpha_0,-83,0,0,0,10000,99000,
arm_scope,frac_b_plus_M_le0,boundary_offset_-83,0,alpha_0,-83,0.00040404040404040404,0,0.0010101010101010101,10000,99000,
identity,wall_log_additive_error,boundary_offset_-83,0,alpha_0,-83,2.3453121666960897e-09,NA,NA,0,98960,log(-cos_crit)=log(q)-log(mu_norm)
arm_scope,mean_log_neg_cos_crit,boundary_offset_-82,0,alpha_0,-82,-1.6321016717670818,-1.6518768106307531,-1.6075757703513827,10000,98960,
arm_scope,mean_log_q,boundary_offset_-82,0,alpha_0,-82,-0.54621731558746178,-0.57296750291209708,-0.52009447611042769,10000,98960,
arm_scope,mean_log_mu_norm_wall_mask,boundary_offset_-82,0,alpha_0,-82,1.0858843584941695,1.0566352161748134,1.1138318753273342,10000,98960,
arm_scope,bias_share_field,boundary_offset_-82,0,alpha_0,-82,0.097002470369408747,0.092831933477238102,0.10273274074689148,10000,18250,
arm_scope,bias_structural_reference,boundary_offset_-82,0,alpha_0,-82,0.11701812539489848,0.1090235333882995,0.12340911793841837,10000,18250,
arm_scope,bias_same_sign_rate,boundary_offset_-82,0,alpha_0,-82,0.99391780821917808,0.9927370279790142,0.99502140429706032,10000,18250,
arm_scope,frac_cos_crit_lt_m1,boundary_offset_-82,0,alpha_0,-82,0,0,0,10000,99000,
arm_scope,frac_abs_cos_crit_gt1,boundary_offset_-82,0,alpha_0,-82,0,0,0,10000,99000,
arm_scope,frac_b_plus_M_le0,boundary_offset_-82,0,alpha_0,-82,0.00040404040404040404,0,0.0010101010101010101,10000,99000,
identity,wall_log_additive_error,boundary_offset_-82,0,alpha_0,-82,2.314549663040566e-09,NA,NA,0,98960,log(-cos_crit)=log(q)-log(mu_norm)
arm_scope,mean_log_neg_cos_crit,boundary_offset_-81,0,alpha_0,-81,-1.632102897898134,-1.6518793202373201,-1.6075754360526879,10000,98960,
arm_scope,mean_log_q,boundary_offset_-81,0,alpha_0,-81,-0.54621854177594709,-0.57296748129762842,-0.52009507033934066,10000,98960,
arm_scope,mean_log_mu_norm_wall_mask,boundary_offset_-81,0,alpha_0,-81,1.0858843584941695,1.0566352161748134,1.1138318753273342,10000,98960,
arm_scope,bias_share_field,boundary_offset_-81,0,alpha_0,-81,0.097246704054382585,0.093413975317844761,0.1024192062071036,10000,18249,
arm_scope,bias_structural_reference,boundary_offset_-81,0,alpha_0,-81,0.11701577009496102,0.10902039724956836,0.12340723422529418,10000,18249,
arm_scope,bias_same_sign_rate,boundary_offset_-81,0,alpha_0,-81,0.99446545016165266,0.99351475945569689,0.9955838855261947,10000,18249,
arm_scope,frac_cos_crit_lt_m1,boundary_offset_-81,0,alpha_0,-81,0,0,0,10000,99000,
arm_scope,frac_abs_cos_crit_gt1,boundary_offset_-81,0,alpha_0,-81,0,0,0,10000,99000,
arm_scope,frac_b_plus_M_le0,boundary_offset_-81,0,alpha_0,-81,0.00040404040404040404,0,0.0010101010101010101,10000,99000,
identity,wall_log_additive_error,boundary_offset_-81,0,alpha_0,-81,2.3719826103274499e-09,NA,NA,0,98960,log(-cos_crit)=log(q)-log(mu_norm)
arm_scope,mean_log_neg_cos_crit,boundary_offset_-80,0,alpha_0,-80,-1.6321014217006864,-1.6518766582570346,-1.6075747110420731,10000,98960,
arm_scope,mean_log_q,boundary_offset_-80,0,alpha_0,-80,-0.54621706556022398,-0.57296659434096253,-0.52009344446559824,10000,98960,
arm_scope,mean_log_mu_norm_wall_mask,boundary_offset_-80,0,alpha_0,-80,1.0858843584941695,1.0566352161748134,1.1138318753273342,10000,98960,
arm_scope,bias_share_field,boundary_offset_-80,0,alpha_0,-80,0.09724426412105483,0.09302124405543491,0.10281949512978582,10000,18250,
arm_scope,bias_structural_reference,boundary_offset_-80,0,alpha_0,-80,0.11701812539489848,0.1090235333882995,0.12340911793841837,10000,18250,
arm_scope,bias_same_sign_rate,boundary_offset_-80,0,alpha_0,-80,0.99380821917808215,0.99223850636882605,0.9956175494817836,10000,18250,
arm_scope,frac_cos_crit_lt_m1,boundary_offset_-80,0,alpha_0,-80,0,0,0,10000,99000,
arm_scope,frac_abs_cos_crit_gt1,boundary_offset_-80,0,alpha_0,-80,0,0,0,10000,99000,
arm_scope,frac_b_plus_M_le0,boundary_offset_-80,0,alpha_0,-80,0.00040404040404040404,0,0.0010101010101010101,10000,99000,
identity,wall_log_additive_error,boundary_offset_-80,0,alpha_0,-80,2.3537070070744903e-09,NA,NA,0,98960,log(-cos_crit)=log(q)-log(mu_norm)
arm_scope,mean_log_neg_cos_crit,boundary_offset_-79,0,alpha_0,-79,-1.6321021141056016,-1.6518787982130518,-1.607572100500483,10000,98960,
arm_scope,mean_log_q,boundary_offset_-79,0,alpha_0,-79,-0.54621775794013194,-0.57296697141023545,-0.5200943617195225,10000,98960,
arm_scope,mean_log_mu_norm_wall_mask,boundary_offset_-79,0,alpha_0,-79,1.0858843584941695,1.0566352161748134,1.1138318753273342,10000,98960,
arm_scope,bias_share_field,boundary_offset_-79,0,alpha_0,-79,0.097300541410575397,0.093101902634938213,0.10304892632513464,10000,18250,
arm_scope,bias_structural_reference,boundary_offset_-79,0,alpha_0,-79,0.11701812539489848,0.1090235333882995,0.12340911793841837,10000,18250,
arm_scope,bias_same_sign_rate,boundary_offset_-79,0,alpha_0,-79,0.99408219178082191,0.99318636820249973,0.9952618907153381,10000,18250,
arm_scope,frac_cos_crit_lt_m1,boundary_offset_-79,0,alpha_0,-79,0,0,0,10000,99000,
arm_scope,frac_abs_cos_crit_gt1,boundary_offset_-79,0,alpha_0,-79,0,0,0,10000,99000,
arm_scope,frac_b_plus_M_le0,boundary_offset_-79,0,alpha_0,-79,0.00040404040404040404,0,0.0010101010101010101,10000,99000,
identity,wall_log_additive_error,boundary_offset_-79,0,alpha_0,-79,2.3286998995786234e-09,NA,NA,0,98960,log(-cos_crit)=log(q)-log(mu_norm)
arm_scope,mean_log_neg_cos_crit,boundary_offset_-78,0,alpha_0,-78,-1.6320996653615392,-1.6518752712609948,-1.6075708655175831,10000,98960,
arm_scope,mean_log_q,boundary_offset_-78,0,alpha_0,-78,-0.54621530922020556,-0.57296470959164136,-0.52009171183036329,10000,98960,
arm_scope,mean_log_mu_norm_wall_mask,boundary_offset_-78,0,alpha_0,-78,1.0858843584941695,1.0566352161748134,1.1138318753273342,10000,98960,
arm_scope,bias_share_field,boundary_offset_-78,0,alpha_0,-78,0.09727214206041053,0.092879310065251949,0.10357349844650436,10000,18250,
arm_scope,bias_structural_reference,boundary_offset_-78,0,alpha_0,-78,0.11701812539489848,0.1090235333882995,0.12340911793841837,10000,18250,
arm_scope,bias_same_sign_rate,boundary_offset_-78,0,alpha_0,-78,0.99271232876712334,0.99104899498112176,0.99472449609950508,10000,18250,
arm_scope,frac_cos_crit_lt_m1,boundary_offset_-78,0,alpha_0,-78,0,0,0,10000,99000,
arm_scope,frac_abs_cos_crit_gt1,boundary_offset_-78,0,alpha_0,-78,0,0,0,10000,99000,
arm_scope,frac_b_plus_M_le0,boundary_offset_-78,0,alpha_0,-78,0.00040404040404040404,0,0.0010101010101010101,10000,99000,
identity,wall_log_additive_error,boundary_offset_-78,0,alpha_0,-78,2.3528359260893694e-09,NA,NA,0,98960,log(-cos_crit)=log(q)-log(mu_norm)
arm_scope,mean_log_neg_cos_crit,boundary_offset_-77,0,alpha_0,-77,-1.6321009673223061,-1.6518772839556055,-1.6075728533287048,10000,98960,
arm_scope,mean_log_q,boundary_offset_-77,0,alpha_0,-77,-0.54621661116442777,-0.57296458882969847,-0.52009295048576598,10000,98960,
arm_scope,mean_log_mu_norm_wall_mask,boundary_offset_-77,0,alpha_0,-77,1.0858843584941695,1.0566352161748134,1.1138318753273342,10000,98960,
arm_scope,bias_share_field,boundary_offset_-77,0,alpha_0,-77,0.097424954057519733,0.092688380221697952,0.10408487740321801,10000,18250,
arm_scope,bias_structural_reference,boundary_offset_-77,0,alpha_0,-77,0.11701812539489848,0.1090235333882995,0.12340911793841837,10000,18250,
arm_scope,bias_same_sign_rate,boundary_offset_-77,0,alpha_0,-77,0.99364383561643832,0.99195245964629042,0.99552604487905949,10000,18250,
arm_scope,frac_cos_crit_lt_m1,boundary_offset_-77,0,alpha_0,-77,0,0,0,10000,99000,
arm_scope,frac_abs_cos_crit_gt1,boundary_offset_-77,0,alpha_0,-77,0,0,0,10000,99000,
arm_scope,frac_b_plus_M_le0,boundary_offset_-77,0,alpha_0,-77,0.00040404040404040404,0,0.0010101010101010101,10000,99000,
identity,wall_log_additive_error,boundary_offset_-77,0,alpha_0,-77,2.3362911605318004e-09,NA,NA,0,98960,log(-cos_crit)=log(q)-log(mu_norm)
arm_scope,mean_log_neg_cos_crit,boundary_offset_-76,0,alpha_0,-76,-1.6321009801600868,-1.6518758876992405,-1.6075719658234933,10000,98960,
arm_scope,mean_log_q,boundary_offset_-76,0,alpha_0,-76,-0.54621662404338667,-0.57296583293548342,-0.5200922793578856,10000,98960,
arm_scope,mean_log_mu_norm_wall_mask,boundary_offset_-76,0,alpha_0,-76,1.0858843584941695,1.0566352161748134,1.1138318753273342,10000,98960,
arm_scope,bias_share_field,boundary_offset_-76,0,alpha_0,-76,0.097147859036041909,0.092350065778467785,0.10411835946303254,10000,18245,
arm_scope,bias_structural_reference,boundary_offset_-76,0,alpha_0,-76,0.11698816858182244,0.10900570630279556,0.1233721120899247,10000,18245,
arm_scope,bias_same_sign_rate,boundary_offset_-76,0,alpha_0,-76,0.99309399835571388,0.99107322647605456,0.9951644691416508,10000,18245,
arm_scope,frac_cos_crit_lt_m1,boundary_offset_-76,0,alpha_0,-76,0,0,0,10000,99000,
arm_scope,frac_abs_cos_crit_gt1,boundary_offset_-76,0,alpha_0,-76,0,0,0,10000,99000,
arm_scope,frac_b_plus_M_le0,boundary_offset_-76,0,alpha_0,-76,0.00040404040404040404,0,0.0010101010101010101,10000,99000,
identity,wall_log_additive_error,boundary_offset_-76,0,alpha_0,-76,2.3774693325151475e-09,NA,NA,0,98960,log(-cos_crit)=log(q)-log(mu_norm)
arm_scope,mean_log_neg_cos_crit,boundary_offset_-75,0,alpha_0,-75,-1.6320999832970222,-1.6518751169883887,-1.6075697735599079,10000,98960,
arm_scope,mean_log_q,boundary_offset_-75,0,alpha_0,-75,-0.54621562718453442,-0.57296620725367431,-0.52009186031798671,10000,98960,
arm_scope,mean_log_mu_norm_wall_mask,boundary_offset_-75,0,alpha_0,-75,1.0858843584941695,1.0566352161748134,1.1138318753273342,10000,98960,
arm_scope,bias_share_field,boundary_offset_-75,0,alpha_0,-75,0.096958608716686823,0.092262859096594263,0.10331133462718209,10000,18250,
arm_scope,bias_structural_reference,boundary_offset_-75,0,alpha_0,-75,0.11701812539489848,0.1090235333882995,0.12340911793841837,10000,18250,
arm_scope,bias_same_sign_rate,boundary_offset_-75,0,alpha_0,-75,0.99380821917808215,0.99292736668242088,0.99471905596892007,10000,18250,
arm_scope,frac_cos_crit_lt_m1,boundary_offset_-75,0,alpha_0,-75,0,0,0,10000,99000,
arm_scope,frac_abs_cos_crit_gt1,boundary_offset_-75,0,alpha_0,-75,0,0,0,10000,99000,
arm_scope,frac_b_plus_M_le0,boundary_offset_-75,0,alpha_0,-75,0.00040404040404040404,0,0.0010101010101010101,10000,99000,
identity,wall_log_additive_error,boundary_offset_-75,0,alpha_0,-75,2.3816817407151802e-09,NA,NA,0,98960,log(-cos_crit)=log(q)-log(mu_norm)
arm_scope,mean_log_neg_cos_crit,boundary_offset_-74,0,alpha_0,-74,-1.6321015435644104,-1.6518786405178243,-1.6075720060426459,10000,98960,
arm_scope,mean_log_q,boundary_offset_-74,0,alpha_0,-74,-0.54621718744832926,-0.57296650121041515,-0.52009399280579927,10000,98960,
arm_scope,mean_log_mu_norm_wall_mask,boundary_offset_-74,0,alpha_0,-74,1.0858843584941695,1.0566352161748134,1.1138318753273342,10000,98960,
arm_scope,bias_share_field,boundary_offset_-74,0,alpha_0,-74,0.097020392255180665,0.092019801177189317,0.10365927020781501,10000,18250,
arm_scope,bias_structural_reference,boundary_offset_-74,0,alpha_0,-74,0.11701812539489848,0.1090235333882995,0.12340911793841837,10000,18250,
arm_scope,bias_same_sign_rate,boundary_offset_-74,0,alpha_0,-74,0.99391780821917808,0.99267968710909804,0.99517237968752947,10000,18250,
arm_scope,frac_cos_crit_lt_m1,boundary_offset_-74,0,alpha_0,-74,0,0,0,10000,99000,
arm_scope,frac_abs_cos_crit_gt1,boundary_offset_-74,0,alpha_0,-74,0,0,0,10000,99000,
arm_scope,frac_b_plus_M_le0,boundary_offset_-74,0,alpha_0,-74,0.00040404040404040404,0,0.0010101010101010101,10000,99000,
identity,wall_log_additive_error,boundary_offset_-74,0,alpha_0,-74,2.3780883928736785e-09,NA,NA,0,98960,log(-cos_crit)=log(q)-log(mu_norm)
arm_scope,mean_log_neg_cos_crit,boundary_offset_-73,0,alpha_0,-73,-1.6321006655849726,-1.6518793067059403,-1.6075697342629016,10000,98960,
arm_scope,mean_log_q,boundary_offset_-73,0,alpha_0,-73,-0.5462163094172704,-0.57296680541674294,-0.52009241123109118,10000,98960,
arm_scope,mean_log_mu_norm_wall_mask,boundary_offset_-73,0,alpha_0,-73,1.0858843584941695,1.0566352161748134,1.1138318753273342,10000,98960,
arm_scope,bias_share_field,boundary_offset_-73,0,alpha_0,-73,0.097650872376620165,0.092736301066395938,0.1042510002328958,10000,18250,
arm_scope,bias_structural_reference,boundary_offset_-73,0,alpha_0,-73,0.11701812539489848,0.1090235333882995,0.12340911793841837,10000,18250,
arm_scope,bias_same_sign_rate,boundary_offset_-73,0,alpha_0,-73,0.99391780821917808,0.99237521781252891,0.99542847256943112,10000,18250,
arm_scope,frac_cos_crit_lt_m1,boundary_offset_-73,0,alpha_0,-73,0,0,0,10000,99000,
arm_scope,frac_abs_cos_crit_gt1,boundary_offset_-73,0,alpha_0,-73,0,0,0,10000,99000,
arm_scope,frac_b_plus_M_le0,boundary_offset_-73,0,alpha_0,-73,0.00040404040404040404,0,0.0010101010101010101,10000,99000,
identity,wall_log_additive_error,boundary_offset_-73,0,alpha_0,-73,2.3264672410761023e-09,NA,NA,0,98960,log(-cos_crit)=log(q)-log(mu_norm)
arm_scope,mean_log_neg_cos_crit,boundary_offset_-72,0,alpha_0,-72,-1.6320992885428565,-1.6518794201440932,-1.6075681008502052,10000,98960,
arm_scope,mean_log_q,boundary_offset_-72,0,alpha_0,-72,-0.54621493237503715,-0.57296486320119744,-0.52008863690713669,10000,98960,
arm_scope,mean_log_mu_norm_wall_mask,boundary_offset_-72,0,alpha_0,-72,1.0858843584941695,1.0566352161748134,1.1138318753273342,10000,98960,
arm_scope,bias_share_field,boundary_offset_-72,0,alpha_0,-72,0.096789157133571807,0.092268927371579185,0.1027065914876622,10000,18250,
arm_scope,bias_structural_reference,boundary_offset_-72,0,alpha_0,-72,0.11701812539489848,0.1090235333882995,0.12340911793841837,10000,18250,
arm_scope,bias_same_sign_rate,boundary_offset_-72,0,alpha_0,-72,0.99463013698630132,0.99340645301909769,0.99588067344748787,10000,18250,
arm_scope,frac_cos_crit_lt_m1,boundary_offset_-72,0,alpha_0,-72,0,0,0,10000,99000,
arm_scope,frac_abs_cos_crit_gt1,boundary_offset_-72,0,alpha_0,-72,0,0,0,10000,99000,
arm_scope,frac_b_plus_M_le0,boundary_offset_-72,0,alpha_0,-72,0.00040404040404040404,0,0.0010101010101010101,10000,99000,
identity,wall_log_additive_error,boundary_offset_-72,0,alpha_0,-72,2.3263502235693068e-09,NA,NA,0,98960,log(-cos_crit)=log(q)-log(mu_norm)
arm_scope,mean_log_neg_cos_crit,boundary_offset_-71,0,alpha_0,-71,-1.6320981911827748,-1.6518777778269433,-1.6075683384276995,10000,98960,
arm_scope,mean_log_q,boundary_offset_-71,0,alpha_0,-71,-0.54621383505298837,-0.57296481651648179,-0.52008808099021109,10000,98960,
arm_scope,mean_log_mu_norm_wall_mask,boundary_offset_-71,0,alpha_0,-71,1.0858843584941695,1.0566352161748134,1.1138318753273342,10000,98960,
arm_scope,bias_share_field,boundary_offset_-71,0,alpha_0,-71,0.096866000857070075,0.092725247081641649,0.10262038650180091,10000,18250,
arm_scope,bias_structural_reference,boundary_offset_-71,0,alpha_0,-71,0.11701812539489848,0.1090235333882995,0.12340911793841837,10000,18250,
arm_scope,bias_same_sign_rate,boundary_offset_-71,0,alpha_0,-71,0.994027397260274,0.9929928902457974,0.99522623222958173,10000,18250,
arm_scope,frac_cos_crit_lt_m1,boundary_offset_-71,0,alpha_0,-71,0,0,0,10000,99000,
arm_scope,frac_abs_cos_crit_gt1,boundary_offset_-71,0,alpha_0,-71,0,0,0,10000,99000,
arm_scope,frac_b_plus_M_le0,boundary_offset_-71,0,alpha_0,-71,0.00040404040404040404,0,0.0010101010101010101,10000,99000,
identity,wall_log_additive_error,boundary_offset_-71,0,alpha_0,-71,2.3643831337238908e-09,NA,NA,0,98960,log(-cos_crit)=log(q)-log(mu_norm)
arm_scope,mean_log_neg_cos_crit,boundary_offset_-70,0,alpha_0,-70,-1.6320987054971536,-1.6518766716087274,-1.6075690438269898,10000,98960,
arm_scope,mean_log_q,boundary_offset_-70,0,alpha_0,-70,-0.54621434938658231,-0.57296573229612824,-0.52008941967135369,10000,98960,
